"country","outcome","target","estimand","arm","reps","n_areas","spearman","wmae","topk","na_draws"
"Malawi","women_vitA","level","infill","domain_enet",3,87,0.154764724714945,0.0761931396275696,0.318181818181818,0
"Malawi","women_vitA","level","infill","domain_index",3,87,0.290424291025734,0.0988314465108167,0.318181818181818,0
"Malawi","women_vitA","level","infill","ridge_min",3,87,0.231501057082452,0.0745540697022029,0.363636363636364,0
"Malawi","women_vitA","level","infill","sl_disc",3,87,0.248396150761828,0.0763760384034742,0.363636363636364,0
"Malawi","women_vitA","level","infill","sl_lrn_domain_index",3,87,0.288401253918495,0.0993876976468242,0.363636363636364,0
"Malawi","women_vitA","level","infill","sl_lrn_domain_pc1_ols",3,87,0.260497922286214,0.0961052404271277,0.454545454545455,0
"Malawi","women_vitA","level","infill","sl_lrn_domain_pc_enet",3,87,0.181854632937231,0.077897888738147,0.318181818181818,0
"Malawi","women_vitA","level","infill","sl_lrn_domain_pc_ridge",3,87,0.238463220820879,0.0767364037126859,0.318181818181818,0
"Malawi","women_vitA","level","infill","sl_lrn_enet",3,87,0.201173726033389,0.0769219626841398,0.318181818181818,0
"Malawi","women_vitA","level","infill","sl_lrn_hapc",3,87,0.228384486403733,0.078803415471406,0.409090909090909,0
"Malawi","women_vitA","level","infill","sl_lrn_hapc_lasso",3,87,0.156101917328862,0.0762909433381751,0.227272727272727,0
"Malawi","women_vitA","level","infill","sl_lrn_lasso",3,87,0.156594094983443,0.0775414118388553,0.272727272727273,0
"Malawi","women_vitA","level","infill","sl_lrn_mean",3,87,-0.210815341292963,0.079657764565248,0.227272727272727,0
"Malawi","women_vitA","level","infill","sl_lrn_ranger",3,87,0.274294670846395,0.07449676537566,0.363636363636364,0
"Malawi","women_vitA","level","infill","sl_lrn_ridge",3,87,0.320696945396224,0.073979344684682,0.363636363636364,0
"Malawi","women_vitA","level","infill","sl_lrn_spatial_gam",3,87,0.276828023620325,0.0779528929209359,0.318181818181818,0
"Malawi","women_vitA","level","infill","sl_lrn_spatial_plus_domain",3,87,0.276828023620325,0.0779528929209358,0.318181818181818,0
"Malawi","women_vitA","level","infill","sl_lrn_xgb",3,87,0.152165196471532,0.0802322585702001,0.272727272727273,0
"Malawi","women_vitA","level","infill","sl_nnls",3,87,0.29886272508566,0.0747180422959191,0.363636363636364,0
"Malawi","women_vitA","level","infill","sl_rank_disc",3,87,0.240632062404316,0.0824645435393174,0.363636363636364,0
"Malawi","women_vitA","level","infill","sl_rank_nnls",3,87,0.352536997885835,0.0734889904762895,0.409090909090909,0
"Malawi","women_vitA","level","region","domain_enet",1,87,0.163378023965476,0.0775641165294698,0.272727272727273,0
"Malawi","women_vitA","level","region","domain_index",1,87,0.337664941313698,0.0928175204523463,0.363636363636364,0
