"country","outcome","target","rep","variant","spearman","mae","rho_sd_across_folds","rho_mean"
"Ghana","child_vitA","prev",2,"pooled",0.269210114368519,13.2292753897909,0.104804381964922,0.356559055590069
"Ghana","child_vitA","prev",3,"none",0.33783341725886,20.6386863544344,0.0645289804767439,0.369748785368859
"Ghana","child_vitA","prev",3,"nested1",0.260979305264842,13.339044610905,0.0645289804767439,0.369748785368859
"Ghana","child_vitA","prev",3,"nested5",0.260979305264842,13.339044610905,0.0645289804767439,0.369748785368859
"Ghana","child_vitA","prev",3,"insample",0.282481938044343,13.5730309128448,0.0645289804767439,0.369748785368859
"Ghana","child_vitA","prev",3,"pooled",0.306248755335063,13.0742937752607,0.0645289804767439,0.369748785368859
"Ghana","child_vitA","level",1,"none",0.26076813655761,0.117714329441068,0.0684513139141174,0.456580744054939
"Ghana","child_vitA","level",1,"nested1",0.22551920341394,0.10085739087086,0.0684513139141174,0.456580744054939
"Ghana","child_vitA","level",1,"nested5",0.22551920341394,0.10085739087086,0.0684513139141174,0.456580744054939
"Ghana","child_vitA","level",1,"insample",0.233854907539118,0.101573513765589,0.0684513139141174,0.456580744054939
"Ghana","child_vitA","level",1,"pooled",0.252773826458037,0.0983013299151808,0.0684513139141174,0.456580744054939
"Ghana","child_vitA","level",2,"none",0.274196301564723,0.114528414259497,0.0828398084183921,0.448246932496912
"Ghana","child_vitA","level",2,"nested1",0.221706970128023,0.10041516398644,0.0828398084183921,0.448246932496912
"Ghana","child_vitA","level",2,"nested5",0.221706970128023,0.10041516398644,0.0828398084183921,0.448246932496912
"Ghana","child_vitA","level",2,"insample",0.237837837837838,0.100109915616165,0.0828398084183921,0.448246932496912
"Ghana","child_vitA","level",2,"pooled",0.263100995732575,0.0967528072815264,0.0828398084183921,0.448246932496912
"Ghana","child_vitA","level",3,"none",0.302958748221906,0.113088335460045,0.039481503095799,0.458343338550687
"Ghana","child_vitA","level",3,"nested1",0.258918918918919,0.0970205555482,0.039481503095799,0.458343338550687
"Ghana","child_vitA","level",3,"nested5",0.258918918918919,0.0970205555482,0.039481503095799,0.458343338550687
"Ghana","child_vitA","level",3,"insample",0.256187766714082,0.0977363581748349,0.039481503095799,0.458343338550687
"Ghana","child_vitA","level",3,"pooled",0.262617354196302,0.0962429015005305,0.039481503095799,0.458343338550687
"Ghana","women_vitA","prev",1,"none",0.056095315772979,4.26943723620185,0.0547620580659106,0.05858132132487
"Ghana","women_vitA","prev",1,"nested1",-0.0724724428282378,3.62227315885812,0.0547620580659106,0.05858132132487
"Ghana","women_vitA","prev",1,"nested5",-0.0724724428282378,3.62227315885812,0.0547620580659106,0.05858132132487
"Ghana","women_vitA","prev",1,"insample",0.0483819813786495,3.67071686586909,0.0547620580659106,0.05858132132487
"Ghana","women_vitA","prev",1,"pooled",-0.0112592748504904,3.61235643709208,0.0547620580659106,0.05858132132487
"Ghana","women_vitA","prev",2,"none",0.0470294061531036,4.64189959006216,0.0672287940262723,0.116374947863139
"Ghana","women_vitA","prev",2,"nested1",-0.0947350999189802,3.63892605101422,0.0672287940262723,0.116374947863139
"Ghana","women_vitA","prev",2,"nested5",-0.0947350999189802,3.63892605101422,0.0672287940262723,0.116374947863139
"Ghana","women_vitA","prev",2,"insample",0.0159567320527242,3.698613721725,0.0672287940262723,0.116374947863139
"Ghana","women_vitA","prev",2,"pooled",-0.0965994603650029,3.62652805216367,0.0672287940262723,0.116374947863139
"Ghana","women_vitA","prev",3,"none",0.0398826911100163,4.5510672569611,0.0361285202353637,0.102289446730044
"Ghana","women_vitA","prev",3,"nested1",-0.0226464960061,3.62215135181938,0.0361285202353637,0.102289446730044
"Ghana","women_vitA","prev",3,"nested5",-0.0226464960061,3.62215135181938,0.0361285202353637,0.102289446730044
"Ghana","women_vitA","prev",3,"insample",0.0169071903193241,3.69730848158094,0.0361285202353637,0.102289446730044
"Ghana","women_vitA","prev",3,"pooled",-0.00612314460213358,3.62014690833958,0.0361285202353637,0.102289446730044
"Ghana","women_vitA","level",1,"none",0.443897581792319,0.134536051905984,0.052513037653511,0.493822011864622
"Ghana","women_vitA","level",1,"nested1",0.416130867709815,0.117204383797809,0.052513037653511,0.493822011864622
"Ghana","women_vitA","level",1,"nested5",0.416130867709815,0.117204383797809,0.052513037653511,0.493822011864622
"Ghana","women_vitA","level",1,"insample",0.433143669985775,0.117954955565079,0.052513037653511,0.493822011864622
"Ghana","women_vitA","level",1,"pooled",0.43601706970128,0.116047973009114,0.052513037653511,0.493822011864622
"Ghana","women_vitA","level",2,"none",0.400967283072546,0.136757386056126,0.0610155578280388,0.488045339603711
"Ghana","women_vitA","level",2,"nested1",0.362304409672831,0.120535449701557,0.0610155578280388,0.488045339603711
"Ghana","women_vitA","level",2,"nested5",0.362304409672831,0.120535449701557,0.0610155578280388,0.488045339603711
"Ghana","women_vitA","level",2,"insample",0.375988620199146,0.120499223829581,0.0610155578280388,0.488045339603711
"Ghana","women_vitA","level",2,"pooled",0.372147937411095,0.118943637532765,0.0610155578280388,0.488045339603711
"Ghana","women_vitA","level",3,"none",0.474423897581792,0.134742770489023,0.0599876991676988,0.495351301389346
"Ghana","women_vitA","level",3,"nested1",0.434822190611664,0.117818999965937,0.0599876991676988,0.495351301389346
"Ghana","women_vitA","level",3,"nested5",0.434822190611664,0.117818999965937,0.0599876991676988,0.495351301389346
"Ghana","women_vitA","level",3,"insample",0.446372688477952,0.117001340902194,0.0599876991676988,0.495351301389346
"Ghana","women_vitA","level",3,"pooled",0.468079658605974,0.114192817821921,0.0599876991676988,0.495351301389346
"Ghana","child_iron","prev",1,"none",0.544824905051647,15.9048909399614,0.0164181692676271,0.552154797565
"Ghana","child_iron","prev",1,"nested1",0.529276428372456,12.3581594075657,0.0164181692676271,0.552154797565
"Ghana","child_iron","prev",1,"nested5",0.529276428372456,12.3581594075657,0.0164181692676271,0.552154797565
"Ghana","child_iron","prev",1,"insample",0.531161092212358,12.3701998476068,0.0164181692676271,0.552154797565
"Ghana","child_iron","prev",1,"pooled",0.532945811757719,12.2570506195551,0.0164181692676271,0.552154797565
"Ghana","child_iron","prev",2,"none",0.457287980790748,16.5084282589487,0.062279192860838,0.538710152717845
"Ghana","child_iron","prev",2,"nested1",0.400833732131868,13.1683719934562,0.062279192860838,0.538710152717845
"Ghana","child_iron","prev",2,"nested5",0.400833732131868,13.1683719934562,0.062279192860838,0.538710152717845
"Ghana","child_iron","prev",2,"insample",0.414840211123866,13.3399926520074,0.062279192860838,0.538710152717845
"Ghana","child_iron","prev",2,"pooled",0.429546300177646,12.8682323645248,0.062279192860838,0.538710152717845
"Ghana","child_iron","prev",3,"none",0.532274757208664,15.5390562903685,0.0295015156808499,0.541110343853511
"Ghana","child_iron","prev",3,"nested1",0.508316682031729,12.395358150735,0.0295015156808499,0.541110343853511
"Ghana","child_iron","prev",3,"nested5",0.508316682031729,12.395358150735,0.0295015156808499,0.541110343853511
"Ghana","child_iron","prev",3,"insample",0.510129957089816,12.3618988519681,0.0295015156808499,0.541110343853511
"Ghana","child_iron","prev",3,"pooled",0.523765214416379,12.2980425492652,0.0295015156808499,0.541110343853511
"Ghana","child_iron","level",1,"none",0.527709815078236,0.325877280022843,0.0104425615184027,0.589337840216992
"Ghana","child_iron","level",1,"nested1",0.50927453769559,0.290163772778872,0.0104425615184027,0.589337840216992
"Ghana","child_iron","level",1,"nested5",0.50927453769559,0.290163772778872,0.0104425615184027,0.589337840216992
"Ghana","child_iron","level",1,"insample",0.511778093883357,0.29456228757887,0.0104425615184027,0.589337840216992
"Ghana","child_iron","level",1,"pooled",0.513968705547653,0.289719549814575,0.0104425615184027,0.589337840216992
"Ghana","child_iron","level",2,"none",0.465775248933144,0.328594472425144,0.0581971282865201,0.582550554811458
"Ghana","child_iron","level",2,"nested1",0.416130867709815,0.29906136713719,0.0581971282865201,0.582550554811458
"Ghana","child_iron","level",2,"nested5",0.416130867709815,0.29906136713719,0.0581971282865201,0.582550554811458
"Ghana","child_iron","level",2,"insample",0.42728307254623,0.297973582466232,0.0581971282865201,0.582550554811458
"Ghana","child_iron","level",2,"pooled",0.438605974395448,0.292593708594742,0.0581971282865201,0.582550554811458
"Ghana","child_iron","level",3,"none",0.500369843527738,0.319105336328375,0.045315535560327,0.592217222115388
"Ghana","child_iron","level",3,"nested1",0.471664295874822,0.293047055183429,0.045315535560327,0.592217222115388
"Ghana","child_iron","level",3,"nested5",0.471664295874822,0.293047055183429,0.045315535560327,0.592217222115388
"Ghana","child_iron","level",3,"insample",0.479943100995733,0.292251173552029,0.045315535560327,0.592217222115388
"Ghana","child_iron","level",3,"pooled",0.483783783783784,0.288288336546858,0.045315535560327,0.592217222115388
"Ghana","women_iron","prev",1,"none",0.136414391213976,15.7299081476666,0.0765588185399973,0.247663371622569
"Ghana","women_iron","prev",1,"nested1",0.0840701706426815,10.6662078456313,0.0765588185399973,0.247663371622569
"Ghana","women_iron","prev",1,"nested5",0.0840701706426815,10.6662078456313,0.0765588185399973,0.247663371622569
