"estimand","n_train","n_test","country","outcome","target","rep","mse_pick","rank_pick","library","w_mean","wr_mean","rho_mean","w_lasso","wr_lasso","rho_lasso","w_enet","wr_enet","rho_enet","w_ridge","wr_ridge","rho_ridge","w_ranger","wr_ranger","rho_ranger","w_xgb","wr_xgb","rho_xgb","w_domain_index","wr_domain_index","rho_domain_index","w_domain_pc_ridge","wr_domain_pc_ridge","rho_domain_pc_ridge","w_domain_pc_enet","wr_domain_pc_enet","rho_domain_pc_enet","w_domain_pc1_ols","wr_domain_pc1_ols","rho_domain_pc1_ols","w_hapc","wr_hapc","rho_hapc","w_hapc_lasso","wr_hapc_lasso","rho_hapc_lasso","w_spatial_gam","wr_spatial_gam","rho_spatial_gam","w_spatial_plus_domain","wr_spatial_plus_domain","rho_spatial_plus_domain"
"infill",69,18,"Malawi","women_b12","prev",1,"hapc","hapc","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.382764201435224,0,NA,0.347563874641019,0,NA,0.471688326435894,0,NA,0.49626666294897,0,NA,0.376052401053903,0,NA,0.403346682275712,0.13227112755063,NA,0.481531218252651,0.27518324971788,NA,0.492915071606278,0,NA,0.356539975593287,0.0417509914701624,NA,0.293283504504775,0.281821746086343,NA,0.499406372080343,0,NA,0.396893905840069,0.268972885174984,NA,0.441967030793515,0,NA,0.42004685293154
"infill",70,17,"Malawi","women_b12","prev",1,"ridge","ridge","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.211971378449957,0.0313575193561196,NA,0.35573518193444,0,NA,0.334478432680498,0.867290216145756,NA,0.477081283742817,0,NA,0.42974783146256,0,NA,0.237213271789564,0.027882261539942,NA,0.431856561237973,0,NA,0.397213143499042,0,NA,0.277975771466078,0,NA,0.0896021875106384,0,NA,0.407493201154181,0,NA,0.464052346201871,0,NA,0.341953126616561,0.073470002958182,NA,0.336718958066875
"infill",70,17,"Malawi","women_b12","prev",1,"ranger","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.48931165001051,0,NA,0.399453510895154,0.313205107934146,NA,0.456533805603892,0,NA,0.448953252994395,0.270782288146778,NA,0.51913216366799,0,NA,0.399833443126179,0.376023528641907,NA,0.549454374105976,0,NA,0.415175468455184,0,NA,0.2886580355239,0,NA,0.301394811268734,0,NA,0.412461666805006,0,NA,0.43482339240247,0.0399890752771692,NA,0.406093278932589,0,NA,0.399435418884153
"infill",70,17,"Malawi","women_b12","prev",1,"hapc","hapc","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.345458904052008,0,NA,0.352872696142415,0,NA,0.375303882709343,0,NA,0.559589286113257,0.111860657996167,NA,0.549043280488507,0.0700472646716624,NA,0.476783612318927,0.0873903851807689,NA,0.558212911481455,0,NA,0.555757756732836,0,NA,0.438989108915944,0.227824009467192,NA,0.426490139286611,0.356049309336489,NA,0.580904493248994,0,NA,0.521906380653393,0.146828373347722,NA,0.456547185300007,0,NA,0.474254058941562
"infill",69,18,"Malawi","women_b12","prev",1,"hapc_lasso","hapc_lasso","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.164080583118576,0,NA,0.243240375420886,0,NA,0.295623566614185,0,NA,0.459144584425168,0,NA,0.426352630433442,0,NA,0.387456298735286,0.0917397061212457,NA,0.496572050237714,0,NA,0.433944950205813,0,NA,0.326679588195646,0,NA,0.221798748727053,0.0506172262525214,NA,0.502123218714499,0.595853017728163,NA,0.519234552472834,0,NA,0.498651353893967,0.26179004989807,NA,0.498651353893967
"infill",69,18,"Malawi","women_b12","prev",2,"ranger","ranger","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.186364527062675,0,NA,0.27134729985382,0,NA,0.514651569931868,0,NA,0.477564275718745,0.814010241090773,NA,0.559776058452274,0,NA,0.415184027854271,0.185989758909227,NA,0.511572259341849,0,NA,0.503554431767837,0,NA,0.368471467205679,0,NA,0.222058963680244,0,NA,0.465188933158857,0,NA,0.49811237971881,0,NA,0.369149302870149,0,NA,0.396959931846673
"infill",70,17,"Malawi","women_b12","prev",2,"lasso","lasso","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.305241682277485,0.656277375463102,NA,0.50507507405349,0,NA,0.494457491467638,0,NA,0.46267873383263,0,NA,0.363809432575867,0,NA,0.357668252404259,0.261516583018407,NA,0.500043745720125,0,NA,0.428846750296873,0,NA,0.440167239046946,0.082206041518491,NA,0.299179060528883,0,NA,0.453670436412229,0,NA,0.411995499886226,0,NA,0.421669708409572,0,NA,0.430382045339775
"infill",69,18,"Malawi","women_b12","prev",2,"domain_pc_ridge","domain_pc_ridge","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.265542401805926,0,NA,0.254038659836361,0,NA,0.148958685491312,0,NA,0.360415917815299,0,NA,0.318807453028344,0,NA,0.174999746671593,0.20640184019926,NA,0.447486542889883,0.647723841498057,NA,0.504032847167066,0,NA,0.186846998681084,0,NA,0.0598467464634022,0,NA,0.41499721894115,0,NA,0.352098040398008,0,NA,0.335366897060933,0.145874318302683,NA,0.327907516166069
"infill",70,17,"Malawi","women_b12","prev",2,"ridge","ridge","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.323422823134209,0,NA,0.403714915274548,0.0360906380988637,NA,0.444648673639499,0.422273683390373,NA,0.524391664208178,0,NA,0.464245595988715,0,NA,0.48922709326379,0.0594701201924526,NA,0.490271041463702,0,NA,0.491681287277618,0,NA,0.309777892163213,0,NA,0.213002062543347,0.148915059004534,NA,0.521461283296146,0,NA,0.440894123095958,0,NA,0.51006942750062,0.333250499313777,NA,0.511534617956636
"infill",70,17,"Malawi","women_b12","prev",2,"hapc_lasso","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.414336043289252,0,NA,0.285990964957199,0,NA,0.221535263419603,0,NA,0.397276461700875,0,NA,0.358473574519849,0,NA,0.450117190335856,0.0966373264449204,NA,0.491084013551286,0,NA,0.370255004040494,0,NA,0.0798436911155808,0.159932346426255,NA,0.217207391350795,0.128529820404659,NA,0.482761182649732,0.614900506724166,NA,0.480301323738828,0,NA,0.327827061622347,0,NA,0.311051933560769
"infill",70,17,"Malawi","women_b12","prev",3,"ridge","ridge","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.0491749860525463,0,NA,0.45491758666074,0,NA,0.400215569038321,0.105431683975034,NA,0.584660023477845,0,NA,0.463237005222427,0,NA,0.478605842609615,0.425845282283914,NA,0.572364953568095,0,NA,0.572493794121042,0.308766738984307,NA,0.516392936209489,0.00492310133190147,NA,0.349249927451349,0,NA,0.532019454702569,0.155033193424843,NA,0.56507625942998,0,NA,0.414277595102765,0,NA,0.433088315832951
"infill",69,18,"Malawi","women_b12","prev",3,"hapc","ranger","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.155545357905713,0,NA,0.514535377878065,0,NA,0.520634521553522,0,NA,0.563773861581833,0.249128225349516,NA,0.584588399521884,0,NA,0.424829559946663,0.21699746615171,NA,0.542223553928552,0,NA,0.578469893485553,0,NA,0.346644346735569,0,NA,0.384478399884276,0.453686926292161,NA,0.58218746677345,0,NA,0.521757538484241,0,NA,0.457648761628884,0.0801873822066127,NA,0.507216405467517
"infill",70,17,"Malawi","women_b12","prev",3,"ridge","spatial_plus_domain","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.255314584419937,0,NA,0.172561638409049,0.0380528785812935,NA,0.438821005513767,0.543438860870724,NA,0.493774852287131,0,NA,0.45341524546396,0,NA,0.386830175930794,0.00700255175639404,NA,0.50454109487334,0,NA,0.459948606349608,0,NA,0.347280337780774,0,NA,0.245912022969089,0,NA,0.455163609644626,0,NA,0.500179386338414,0,NA,0.506197439886602,0.411505708791589,NA,0.506694343390581
"infill",70,17,"Malawi","women_b12","prev",3,"domain_pc_ridge","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.293118671341278,0,NA,0.320088058545222,0.455552376719753,NA,0.345892787512945,0,NA,0.343102594204068,0,NA,0.311717478618589,0,NA,0.268715675858241,0.157609162013148,NA,0.390991794394345,0.189052348233318,NA,0.322185262666273,0,NA,0.0401021901060245,0.0713393932388305,NA,0.175545103210819,0,NA,0.295049264995621,0,NA,0.338817003174092,0.12644671979495,NA,0.296891157310632,0,NA,0.321382854133001
"infill",69,18,"Malawi","women_b12","prev",3,"hapc","hapc","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.275959246958802,0.0392966465869357,NA,0.478003507746646,0,NA,0.508789977439892,0,NA,0.604247396048511,0,NA,0.502322882548355,0,NA,0.337121524420823,0,NA,0.573673914510375,0,NA,0.55820322942553,0.138621737000645,NA,0.451689789310721,0.159698324463589,NA,0.420787144260141,0.662383291948831,NA,0.633136334905318,0,NA,0.528830226579835,0,NA,0.461506607005359,0,NA,0.507802486902562
"region",85,2,"Malawi","women_b12","prev",1,"ridge","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.273674371376309,0,NA,0.251149844845228,0,NA,0.302365197193454,0.413527672127913,NA,0.493101412408715,0,NA,0.458449105009905,0,NA,0.298104079878081,0.25564050644178,NA,0.529177506602805,0,NA,0.432554622862643,0,NA,0.346564046269972,0.0652051860686502,NA,0.19799855217824,0,NA,0.453593889607294,0,NA,0.405523159893249,0.265626635361656,NA,0.442572345781956,0,NA,0.438147339339069
"region",85,2,"Malawi","women_b12","prev",1,"ridge","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.537041526168315,0,NA,0.369867031588415,0,NA,0.356745658316799,0,NA,0.447417318114098,0,NA,0.316060182411369,0,NA,0.362010596538197,0.465079816074049,NA,0.534247826485279,0,NA,0.425241070547316,0.49368755506049,NA,0.424073360513776,0.0292053216285071,NA,0.222018552429557,0,NA,0.388550392125047,0,NA,0.401866383735586,0,NA,0.304526485062549,0.0120273072369543,NA,0.316736225062366
