"estimand","target","arm","cells","scored","mean_spearman","median_spearman","cells_positive","mean_wmae"
"infill","level","domain_index",2,2,0.296010425020048,0.296010425020048,1,0.222128860691187
"infill","level","sl_disc",2,2,0.208266161438341,0.208266161438341,1,0.170546369805135
"infill","level","sl_nnls",2,2,0.221359734962437,0.221359734962437,1,0.167223485346397
"infill","level","sl_rank_disc",2,2,0.268316687322301,0.268316687322301,1,0.187808786606413
"infill","level","sl_rank_nnls",2,2,0.261627906976744,0.261627906976744,1,0.170059565376371
"infill","level","sl_lrn_mean",2,2,-0.206964917712635,-0.206964917712635,0,0.228566823474398
"infill","level","sl_lrn_lasso",2,2,0.242973519526872,0.242973519526872,1,0.165043406843636
"infill","level","sl_lrn_enet",2,2,0.246414609680099,0.246414609680099,1,0.162003545397894
"infill","level","sl_lrn_ridge",2,2,0.229629243289926,0.229629243289926,1,0.163364842773465
"infill","level","sl_lrn_ranger",2,2,0.225832908070278,0.225832908070278,1,0.161643852437026
"infill","level","sl_lrn_xgb",2,2,0.222552307355836,0.222552307355836,1,0.177393521458821
"infill","level","sl_lrn_domain_index",2,2,0.288993584603047,0.288993584603047,1,0.224194273252359
"infill","level","sl_lrn_domain_pc_ridge",2,2,0.210102179624231,0.210102179624231,1,0.171031926338648
"infill","level","sl_lrn_domain_pc_enet",2,2,0.21651625718991,0.21651625718991,1,0.170689774614045
"infill","level","sl_lrn_domain_pc1_ols",2,2,0.185144346431435,0.185144346431435,1,0.213098726530524
"infill","level","sl_lrn_hapc",2,2,0.19689071954509,0.19689071954509,1,0.179962408102668
"infill","level","sl_lrn_hapc_lasso",2,2,0.23529362672861,0.23529362672861,1,0.166824360751591
"infill","level","sl_lrn_spatial_gam",2,2,0.243092512940147,0.243092512940147,1,0.178001564779247
"infill","level","sl_lrn_spatial_plus_domain",2,2,0.244277174309251,0.244277174309251,1,0.177043132752765
"infill","level","ridge_min",2,2,0.219721268146883,0.219721268146883,1,0.169198075239688
"infill","level","domain_enet",2,2,0.209924062485799,0.209924062485799,1,0.176448060444015
"infill","prev","domain_index",2,2,0.254135372138656,0.254135372138656,1,19.5117254889111
"infill","prev","sl_disc",2,2,0.168570771841355,0.168570771841355,1,14.0812440485935
"infill","prev","sl_nnls",2,2,0.169990591085867,0.169990591085867,1,14.0050115997877
"infill","prev","sl_rank_disc",2,2,0.180395083318512,0.180395083318512,1,17.8301238723409
"infill","prev","sl_rank_nnls",2,2,0.189736991006307,0.189736991006307,1,15.668774463949
"infill","prev","sl_lrn_mean",2,2,-0.178121150273225,-0.178121150273225,0,15.0999322520604
"infill","prev","sl_lrn_lasso",2,2,0.0889428163649315,0.0889428163649315,1,14.3717276654648
