"country","outcome","fraction","rep","arm","n_areas","mae","rho"
"Ghana","women_vitA",0.8,5,"aug_idx",75,3.73561112681489,-0.214989132401372
"Ghana","women_vitA",0.8,5,"model_sp",75,2.26598151618366,-0.0132834969494343
"Ghana","women_vitA",0.8,6,"survey",75,2.9356126571664,-0.0726160607000854
"Ghana","women_vitA",0.8,6,"model_idx",75,2.66937614129674,-0.029731853910311
"Ghana","women_vitA",0.8,6,"aug_idx",75,3.63993492200461,-0.258450547307309
"Ghana","women_vitA",0.8,6,"model_sp",75,2.34219999437091,0.0686908348962358
"Ghana","women_vitA",0.8,7,"survey",75,3.17864824076803,-0.198326276378348
"Ghana","women_vitA",0.8,7,"model_idx",75,2.55304880196805,0.129090628072355
"Ghana","women_vitA",0.8,7,"aug_idx",75,3.72992239497173,-0.201170631251792
"Ghana","women_vitA",0.8,7,"model_sp",75,2.28295565696879,-0.116698640985299
"Ghana","women_vitA",0.8,8,"survey",75,3.27767585136931,-0.119559125934488
"Ghana","women_vitA",0.8,8,"model_idx",75,2.62876304624993,0.113043450549548
"Ghana","women_vitA",0.8,8,"aug_idx",75,3.90845342378396,-0.196178140513879
"Ghana","women_vitA",0.8,8,"model_sp",75,2.25901691531522,0.0852729183364692
"Ghana","women_vitA",1,1,"survey",75,3.07515285547812,-0.148600300771937
"Ghana","women_vitA",1,1,"model_idx",75,2.6819439484927,0.0485872874996087
"Ghana","women_vitA",1,1,"aug_idx",75,3.66688576948425,-0.231214727299589
"Ghana","women_vitA",1,1,"model_sp",75,2.29650368743664,-0.0588842264100762
"Ghana","women_vitA",1,2,"survey",75,3.07515285547812,-0.148600300771937
"Ghana","women_vitA",1,2,"model_idx",75,2.78391063241383,0.0346797336465097
"Ghana","women_vitA",1,2,"aug_idx",75,3.85307072790322,-0.267098254478337
"Ghana","women_vitA",1,2,"model_sp",75,2.2890795336079,-0.0390481319721626
"Ghana","women_vitA",1,3,"survey",75,3.07515285547812,-0.148600300771937
"Ghana","women_vitA",1,3,"model_idx",75,2.63760957883095,0.0900870715933112
"Ghana","women_vitA",1,3,"aug_idx",75,3.66584411996544,-0.215301163072491
"Ghana","women_vitA",1,3,"model_sp",75,2.26018684738112,0.110903826879841
"Ghana","women_vitA",1,4,"survey",75,3.07515285547812,-0.148600300771937
"Ghana","women_vitA",1,4,"model_idx",75,3.03207236226979,0.0521087514560024
"Ghana","women_vitA",1,4,"aug_idx",75,4.00322281651609,-0.268836711074575
"Ghana","women_vitA",1,4,"model_sp",75,2.27570553058071,0.00539363466738776
"Ghana","women_vitA",1,5,"survey",75,3.07515285547812,-0.148600300771937
"Ghana","women_vitA",1,5,"model_idx",75,2.71958105168502,0.108407599265182
"Ghana","women_vitA",1,5,"aug_idx",75,3.58433516956605,-0.227826965727433
"Ghana","women_vitA",1,5,"model_sp",75,2.29740296601565,0.0384240750684979
"Ghana","women_vitA",1,6,"survey",75,3.07515285547812,-0.148600300771937
"Ghana","women_vitA",1,6,"model_idx",75,2.73359089724503,-0.013417223428791
"Ghana","women_vitA",1,6,"aug_idx",75,3.90750010128776,-0.242358679839573
"Ghana","women_vitA",1,6,"model_sp",75,2.29677116517655,-0.0507269111693162
"Ghana","women_vitA",1,7,"survey",75,3.07515285547812,-0.148600300771937
"Ghana","women_vitA",1,7,"model_idx",75,2.65586863842799,0.0915134873731162
"Ghana","women_vitA",1,7,"aug_idx",75,3.64235301893132,-0.21614810346553
"Ghana","women_vitA",1,7,"model_sp",75,2.25985584623967,0.0813056994488865
"Ghana","women_vitA",1,8,"survey",75,3.07515285547812,-0.148600300771937
"Ghana","women_vitA",1,8,"model_idx",75,2.81521858711546,0.115450527177969
"Ghana","women_vitA",1,8,"aug_idx",75,3.67427489509746,-0.208793094789141
"Ghana","women_vitA",1,8,"model_sp",75,2.2865147774565,-0.0125702890595318
"Ghana","child_iron",0.15,1,"survey",75,15.921702358167,0.347367371263411
"Ghana","child_iron",0.15,1,"model_idx",75,22.2207674850859,0.512885564067854
"Ghana","child_iron",0.15,1,"aug_idx",75,19.1242007831668,0.317560976766246
"Ghana","child_iron",0.15,1,"model_sp",75,15.0505926132834,0.464626747561275
"Ghana","child_iron",0.15,2,"survey",75,18.3217224978439,0.175748487999563
"Ghana","child_iron",0.15,2,"model_idx",75,22.5311489045135,0.56093021422899
"Ghana","child_iron",0.15,2,"aug_idx",75,20.8208142918408,0.223084390957634
"Ghana","child_iron",0.15,2,"model_sp",75,16.5078412196987,0.377618100285803
"Ghana","child_iron",0.15,3,"survey",75,18.307290296239,-0.0783504084720524
"Ghana","child_iron",0.15,3,"model_idx",75,27.8762657828886,-0.210439851032685
"Ghana","child_iron",0.15,3,"aug_idx",75,29.7471818289677,-0.193457835788694
"Ghana","child_iron",0.15,3,"model_sp",75,17.413194638348,-0.0388069417943441
"Ghana","child_iron",0.15,4,"survey",75,15.989032822725,0.297242495054615
"Ghana","child_iron",0.15,4,"model_idx",75,14.093493200942,0.554248224251156
"Ghana","child_iron",0.15,4,"aug_idx",75,18.5395612279904,0.227224969752329
"Ghana","child_iron",0.15,4,"model_sp",75,15.6725839095039,0.363083344308378
"Ghana","child_iron",0.15,5,"survey",75,15.2661351934682,0.381777817122314
"Ghana","child_iron",0.15,5,"model_idx",75,19.0786147444308,0.52816276337615
"Ghana","child_iron",0.15,5,"aug_idx",75,17.5918429506506,0.310022267788318
"Ghana","child_iron",0.15,5,"model_sp",75,15.2604924959477,0.448992604343907
"Ghana","child_iron",0.15,6,"survey",75,19.2104712435347,-0.0764930137745352
"Ghana","child_iron",0.15,6,"model_idx",75,23.2010234120145,0.117762934481144
"Ghana","child_iron",0.15,6,"aug_idx",75,28.420509013902,-0.0385002438617081
"Ghana","child_iron",0.15,6,"model_sp",75,15.7789254867029,0.229386433726244
"Ghana","child_iron",0.15,7,"survey",75,19.1446840118294,0.324305952847991
"Ghana","child_iron",0.15,7,"model_idx",75,25.5359389796055,0.564228375948819
"Ghana","child_iron",0.15,7,"aug_idx",75,20.3899755756941,0.403085345663569
"Ghana","child_iron",0.15,7,"model_sp",75,18.2054424129281,0.474278510862591
"Ghana","child_iron",0.15,8,"survey",75,16.6489681803918,0.387035691043204
"Ghana","child_iron",0.15,8,"model_idx",75,21.6402549983456,0.551478339516755
"Ghana","child_iron",0.15,8,"aug_idx",75,19.1021558006161,0.400372552660148
"Ghana","child_iron",0.15,8,"model_sp",75,16.0174956769135,0.31162631037651
"Ghana","child_iron",0.25,1,"survey",75,16.9584874256156,0.290022326446628
"Ghana","child_iron",0.25,1,"model_idx",75,20.2441138510492,0.53985624583736
"Ghana","child_iron",0.25,1,"aug_idx",75,18.1912337080922,0.284621958561551
"Ghana","child_iron",0.25,1,"model_sp",75,13.8128206756865,0.454232540929089
"Ghana","child_iron",0.25,2,"survey",75,14.0146055631551,0.436213380400498
"Ghana","child_iron",0.25,2,"model_idx",75,19.7340306708086,0.595425273601741
"Ghana","child_iron",0.25,2,"aug_idx",75,16.6330046012566,0.438837101877074
"Ghana","child_iron",0.25,2,"model_sp",75,16.703680740381,0.488399211905492
"Ghana","child_iron",0.25,3,"survey",75,14.9269808213512,0.352475353344042
"Ghana","child_iron",0.25,3,"model_idx",75,19.9791985227563,0.583817457678709
"Ghana","child_iron",0.25,3,"aug_idx",75,19.7677912350861,0.321658721987203
"Ghana","child_iron",0.25,3,"model_sp",75,13.5454685851376,0.539299413339207
"Ghana","child_iron",0.25,4,"survey",75,13.7952558777104,0.399389999909986
"Ghana","child_iron",0.25,4,"model_idx",75,17.1165352106012,0.595153996230846
"Ghana","child_iron",0.25,4,"aug_idx",75,14.1519094930156,0.474032021631983
"Ghana","child_iron",0.25,4,"model_sp",75,15.9812064013292,0.36418273154832
"Ghana","child_iron",0.25,5,"survey",75,16.5707159322874,0.334187474425262
"Ghana","child_iron",0.25,5,"model_idx",75,18.8250742255907,0.557160886549187
"Ghana","child_iron",0.25,5,"aug_idx",75,16.8905463720284,0.387451091249117
"Ghana","child_iron",0.25,5,"model_sp",75,15.4563133308578,0.488170767803686
"Ghana","child_iron",0.25,6,"survey",75,12.8147129564101,0.373535331555647
"Ghana","child_iron",0.25,6,"model_idx",75,18.424959303605,0.510886678177049
"Ghana","child_iron",0.25,6,"aug_idx",75,16.712060305635,0.293459952609538
"Ghana","child_iron",0.25,6,"model_sp",75,15.6232230547599,0.431730796901169
"Ghana","child_iron",0.25,7,"survey",75,14.4394280341787,0.404017852576917
"Ghana","child_iron",0.25,7,"model_idx",75,18.3058748578261,0.627907169327323
"Ghana","child_iron",0.25,7,"aug_idx",75,15.0105793132573,0.508184657759261
"Ghana","child_iron",0.25,7,"model_sp",75,14.3169829593594,0.56679837209414
"Ghana","child_iron",0.25,8,"survey",75,17.4959729585912,0.311111522817101
"Ghana","child_iron",0.25,8,"model_idx",75,23.6966607766965,0.592655388867339
"Ghana","child_iron",0.25,8,"aug_idx",75,20.3815836274227,0.287720253728615
"Ghana","child_iron",0.25,8,"model_sp",75,14.717824885398,0.514042062333249
"Ghana","child_iron",0.4,1,"survey",75,14.5926021027601,0.355811811376185
"Ghana","child_iron",0.4,1,"model_idx",75,19.6231215647052,0.558174607250952
"Ghana","child_iron",0.4,1,"aug_idx",75,15.603272156878,0.357938758943479
"Ghana","child_iron",0.4,1,"model_sp",75,16.0695388961924,0.418980760469105
"Ghana","child_iron",0.4,2,"survey",75,13.2203491766025,0.396470200334519
"Ghana","child_iron",0.4,2,"model_idx",75,15.6333486134625,0.563114710952513
"Ghana","child_iron",0.4,2,"aug_idx",75,14.1348808259333,0.458297822212141
"Ghana","child_iron",0.4,2,"model_sp",75,14.922239531766,0.551135673364046
"Ghana","child_iron",0.4,3,"survey",75,13.2915024146015,0.386742699789496
"Ghana","child_iron",0.4,3,"model_idx",75,16.5602398027979,0.591013446885607
"Ghana","child_iron",0.4,3,"aug_idx",75,13.1023298729638,0.506742594110074
"Ghana","child_iron",0.4,3,"model_sp",75,14.4838989952804,0.499621528406727
"Ghana","child_iron",0.4,4,"survey",75,14.9970091381781,0.445508030199081
"Ghana","child_iron",0.4,4,"model_idx",75,19.2731549347096,0.567069649465035
"Ghana","child_iron",0.4,4,"aug_idx",75,16.0609537934507,0.423359903899662
"Ghana","child_iron",0.4,4,"model_sp",75,15.8081095635631,0.368480336213551
"Ghana","child_iron",0.4,5,"survey",75,13.9632591756057,0.424802796959558
"Ghana","child_iron",0.4,5,"model_idx",75,17.3745753405199,0.567383760105018
"Ghana","child_iron",0.4,5,"aug_idx",75,14.725622495132,0.424316520379816
"Ghana","child_iron",0.4,5,"model_sp",75,15.5529552834733,0.404031949557156
"Ghana","child_iron",0.4,6,"survey",75,14.5105706647141,0.411386633108185
"Ghana","child_iron",0.4,6,"model_idx",75,18.063207734416,0.578077799620825
"Ghana","child_iron",0.4,6,"aug_idx",75,14.1301188323323,0.465579529747639
"Ghana","child_iron",0.4,6,"model_sp",75,13.9704158423628,0.516740558285836
"Ghana","child_iron",0.4,7,"survey",75,14.2330471847025,0.462330192652592
"Ghana","child_iron",0.4,7,"model_idx",75,17.3076499382068,0.570539144261218
"Ghana","child_iron",0.4,7,"aug_idx",75,14.1462925156118,0.492521847628983
"Ghana","child_iron",0.4,7,"model_sp",75,13.8752044340867,0.504090466148312
"Ghana","child_iron",0.4,8,"survey",75,13.882179974823,0.443058330764078
"Ghana","child_iron",0.4,8,"model_idx",75,17.3083131351578,0.52515015678358
"Ghana","child_iron",0.4,8,"aug_idx",75,15.5131987217149,0.434382410208299
"Ghana","child_iron",0.4,8,"model_sp",75,13.9920383616917,0.58343195825691
"Ghana","child_iron",0.6,1,"survey",75,13.4446583393913,0.441809765341325
"Ghana","child_iron",0.6,1,"model_idx",75,15.0891611813138,0.536144029183008
"Ghana","child_iron",0.6,1,"aug_idx",75,14.1940975244077,0.420418665169637
"Ghana","child_iron",0.6,1,"model_sp",75,13.735306548471,0.535358752583049
"Ghana","child_iron",0.6,2,"survey",75,13.9897998572975,0.387199597742102
"Ghana","child_iron",0.6,2,"model_idx",75,16.7159488977695,0.608532253942877
"Ghana","child_iron",0.6,2,"aug_idx",75,14.1358778116337,0.436823923911378
"Ghana","child_iron",0.6,2,"model_sp",75,12.6254643638634,0.484429995636608
"Ghana","child_iron",0.6,3,"survey",75,13.5162478238213,0.35074770796075
"Ghana","child_iron",0.6,3,"model_idx",75,16.4691531463302,0.618726571985983
"Ghana","child_iron",0.6,3,"aug_idx",75,13.6193621933701,0.477215983946524
"Ghana","child_iron",0.6,3,"model_sp",75,13.0996774362123,0.511886121122452
"Ghana","child_iron",0.6,4,"survey",75,13.1215180093008,0.440735187532615
"Ghana","child_iron",0.6,4,"model_idx",75,17.3625802019875,0.583003625566024
"Ghana","child_iron",0.6,4,"aug_idx",75,13.4606978644966,0.495191807058666
"Ghana","child_iron",0.6,4,"model_sp",75,14.0921923362396,0.500935081992113
"Ghana","child_iron",0.6,5,"survey",75,13.7484152462086,0.382582341700872
"Ghana","child_iron",0.6,5,"model_idx",75,16.8780886400796,0.580762017817049
"Ghana","child_iron",0.6,5,"aug_idx",75,13.7287476946642,0.452715179768259
"Ghana","child_iron",0.6,5,"model_sp",75,13.3203234257779,0.482373998720351
"Ghana","child_iron",0.6,6,"survey",75,13.4112250705748,0.427957374147565
"Ghana","child_iron",0.6,6,"model_idx",75,16.3417980231712,0.60030826627785
"Ghana","child_iron",0.6,6,"aug_idx",75,12.7108659887802,0.512211013690654
"Ghana","child_iron",0.6,6,"model_sp",75,13.6567697686385,0.533545477524961
"Ghana","child_iron",0.6,7,"survey",75,13.0558970622598,0.40015693811679
"Ghana","child_iron",0.6,7,"model_idx",75,16.1180862750996,0.610845250473666
"Ghana","child_iron",0.6,7,"aug_idx",75,13.4665071671882,0.439793718357228
"Ghana","child_iron",0.6,7,"model_sp",75,14.2648015986871,0.532888700732268
"Ghana","child_iron",0.6,8,"survey",75,13.2539620617103,0.446290143707525
"Ghana","child_iron",0.6,8,"model_idx",75,17.0074075534915,0.550307563494998
"Ghana","child_iron",0.6,8,"aug_idx",75,14.2476208491002,0.459796997292979
"Ghana","child_iron",0.6,8,"model_sp",75,13.3757049240416,0.536101195913919
"Ghana","child_iron",0.8,1,"survey",75,12.7387941622265,0.433557378127079
"Ghana","child_iron",0.8,1,"model_idx",75,15.4658335240778,0.575136581810069
"Ghana","child_iron",0.8,1,"aug_idx",75,13.1726918757302,0.431883785073569
"Ghana","child_iron",0.8,1,"model_sp",75,13.9890078464365,0.462870583528639
"Ghana","child_iron",0.8,2,"survey",75,12.832217727419,0.434725078798205
"Ghana","child_iron",0.8,2,"model_idx",75,15.0661437232033,0.572580863421111
"Ghana","child_iron",0.8,2,"aug_idx",75,12.5458193965844,0.497119317876886
"Ghana","child_iron",0.8,2,"model_sp",75,13.2759465298511,0.530989759136003
"Ghana","child_iron",0.8,3,"survey",75,13.3854006765026,0.431069947172543
"Ghana","child_iron",0.8,3,"model_idx",75,16.7867563290679,0.58343195825691
"Ghana","child_iron",0.8,3,"aug_idx",75,13.0928079534194,0.519321386931199
"Ghana","child_iron",0.8,3,"model_sp",75,13.3127778356405,0.516112337005868
"Ghana","child_iron",0.8,4,"survey",75,12.3032907651169,0.480546142725594
"Ghana","child_iron",0.8,4,"model_idx",75,15.8782767474681,0.564256931461545
"Ghana","child_iron",0.8,4,"aug_idx",75,11.8049227876354,0.546435039107496
"Ghana","child_iron",0.8,4,"model_sp",75,13.7936570578701,0.483516219229383
"Ghana","child_iron",0.8,5,"survey",75,13.1058547857718,0.356863794628244
"Ghana","child_iron",0.8,5,"model_idx",75,15.8844227995478,0.567312371323204
"Ghana","child_iron",0.8,5,"aug_idx",75,13.6316429145535,0.387993649849801
"Ghana","child_iron",0.8,5,"model_sp",75,13.7272466889953,0.489884098567233
"Ghana","child_iron",0.8,6,"survey",75,12.9561440377502,0.397545536793425
"Ghana","child_iron",0.8,6,"model_idx",75,15.266542073197,0.571038865733919
"Ghana","child_iron",0.8,6,"aug_idx",75,13.6497133869365,0.436167142447391
"Ghana","child_iron",0.8,6,"model_sp",75,13.9626973934998,0.438255731559011
"Ghana","child_iron",0.8,7,"survey",75,13.0135605303488,0.434639411650728
"Ghana","child_iron",0.8,7,"model_idx",75,15.6582487485937,0.535244530532145
"Ghana","child_iron",0.8,7,"aug_idx",75,13.7570600524097,0.45849771222292
"Ghana","child_iron",0.8,7,"model_sp",75,13.2806113356163,0.530575704201479
"Ghana","child_iron",0.8,8,"survey",75,13.0332132207284,0.409184901320739
"Ghana","child_iron",0.8,8,"model_idx",75,15.2933615361066,0.567326649079567
"Ghana","child_iron",0.8,8,"aug_idx",75,13.7544585385844,0.454357133428224
"Ghana","child_iron",0.8,8,"model_sp",75,13.3270877086726,0.465597634993952
"Ghana","child_iron",1,1,"survey",75,12.8443476780458,0.420081972268719
"Ghana","child_iron",1,1,"model_idx",75,14.6180895821815,0.605648147157572
"Ghana","child_iron",1,1,"aug_idx",75,12.3130084918074,0.534541583466182
"Ghana","child_iron",1,1,"model_sp",75,12.7503010741528,0.561772601854401
"Ghana","child_iron",1,2,"survey",75,12.8443476780458,0.420081972268719
"Ghana","child_iron",1,2,"model_idx",75,14.8460101920765,0.585830621325876
"Ghana","child_iron",1,2,"aug_idx",75,12.2413439160228,0.504943584013068
"Ghana","child_iron",1,2,"model_sp",75,13.5734721845113,0.500078416610339
"Ghana","child_iron",1,3,"survey",75,12.8443476780458,0.420081972268719
"Ghana","child_iron",1,3,"model_idx",75,14.7013895411258,0.575736247577311
"Ghana","child_iron",1,3,"aug_idx",75,11.9509263132428,0.513524576618626
"Ghana","child_iron",1,3,"model_sp",75,13.1210847625163,0.503148134228361
"Ghana","child_iron",1,4,"survey",75,12.8443476780458,0.420081972268719
"Ghana","child_iron",1,4,"model_idx",75,15.2267837274119,0.561344269163514
"Ghana","child_iron",1,4,"aug_idx",75,12.5305534780827,0.483169850696137
"Ghana","child_iron",1,4,"model_sp",75,13.4243203657025,0.47279362420085
"Ghana","child_iron",1,5,"survey",75,12.8443476780458,0.420081972268719
"Ghana","child_iron",1,5,"model_idx",75,15.3428009202157,0.612073137520874
"Ghana","child_iron",1,5,"aug_idx",75,11.951297136356,0.545150031895349
"Ghana","child_iron",1,5,"model_sp",75,13.6484926220802,0.500149805392154
"Ghana","child_iron",1,6,"survey",75,12.8443476780458,0.420081972268719
"Ghana","child_iron",1,6,"model_idx",75,14.7982999971997,0.62423778594206
"Ghana","child_iron",1,6,"aug_idx",75,11.9429292857617,0.534127525586713
"Ghana","child_iron",1,6,"model_sp",75,15.0009323013823,0.443024502184217
"Ghana","child_iron",1,7,"survey",75,12.8443476780458,0.420081972268719
"Ghana","child_iron",1,7,"model_idx",75,14.8651071841751,0.59695299353257
"Ghana","child_iron",1,7,"aug_idx",75,12.1508682992489,0.510026501430005
"Ghana","child_iron",1,7,"model_sp",75,13.5756139401311,0.512557175671508
"Ghana","child_iron",1,8,"survey",75,12.8443476780458,0.420081972268719
"Ghana","child_iron",1,8,"model_idx",75,14.7549251195586,0.616827630389718
"Ghana","child_iron",1,8,"aug_idx",75,11.8991939122454,0.540252726631279
"Ghana","child_iron",1,8,"model_sp",75,13.0455690176314,0.518725166420278
"Ghana","women_iron",0.15,1,"survey",75,11.9011412514294,0.297112989519648
"Ghana","women_iron",0.15,1,"model_idx",75,17.2401462383783,0.18399612222807
"Ghana","women_iron",0.15,1,"aug_idx",75,19.4578632956177,0.174299724571491
"Ghana","women_iron",0.15,1,"model_sp",75,10.5653318367163,0.212858823290746
"Ghana","women_iron",0.15,2,"survey",75,12.0174082367959,0.0055973626500343
"Ghana","women_iron",0.15,2,"model_idx",75,16.4232428533384,0.111681099525671
"Ghana","women_iron",0.15,2,"aug_idx",75,21.082468404207,-0.0223162351667808
"Ghana","women_iron",0.15,2,"model_sp",75,10.310031172608,0.25433996345211
"Ghana","women_iron",0.15,3,"survey",75,15.6498976239277,-0.231323355982207
"Ghana","women_iron",0.15,3,"model_idx",75,18.1410751320609,0.00189924054849118
"Ghana","women_iron",0.15,3,"aug_idx",75,17.744919590413,-0.142472830832665
"Ghana","women_iron",0.15,3,"model_sp",75,11.1691400584081,-0.0494090306327175
"Ghana","women_iron",0.15,4,"survey",75,10.7151492330153,0.197478914889839
"Ghana","women_iron",0.15,4,"model_idx",75,12.0435193206903,0.104875487560244
"Ghana","women_iron",0.15,4,"aug_idx",75,18.0577003274703,0.101336714558116
"Ghana","women_iron",0.15,4,"model_sp",75,10.881122009212,0.157104602643751
"Ghana","women_iron",0.15,5,"survey",75,10.9575796835297,0.278197767171418
"Ghana","women_iron",0.15,5,"model_idx",75,13.6461304741816,0.198082156296046
"Ghana","women_iron",0.15,5,"aug_idx",75,15.4454647550886,0.247809489540597
"Ghana","women_iron",0.15,5,"model_sp",75,10.5547236598924,0.39581899612873
"Ghana","women_iron",0.15,6,"survey",75,13.6427142062038,0.136569121984364
"Ghana","women_iron",0.15,6,"model_idx",75,19.1501419341294,0.145450172005283
"Ghana","women_iron",0.15,6,"aug_idx",75,17.5176605368774,0.11943718125045
"Ghana","women_iron",0.15,6,"model_sp",75,10.7516961313789,0.259160005753205
"Ghana","women_iron",0.15,7,"survey",75,12.5891039981549,0.190762230032344
"Ghana","women_iron",0.15,7,"model_idx",75,17.1064409931007,0.264008824426247
"Ghana","women_iron",0.15,7,"aug_idx",75,14.350925620968,0.256816558021838
"Ghana","women_iron",0.15,7,"model_sp",75,9.21144550544339,0.414437308778333
"Ghana","women_iron",0.15,8,"survey",75,11.5530470160576,0.31352886980826
"Ghana","women_iron",0.15,8,"model_idx",75,15.5574226509626,0.277346672823606
"Ghana","women_iron",0.15,8,"aug_idx",75,17.0791792951245,0.231219793120675
"Ghana","women_iron",0.15,8,"model_sp",75,11.2802708934067,0.27585030148237
"Ghana","women_iron",0.25,1,"survey",75,11.742375278518,0.258489436557454
"Ghana","women_iron",0.25,1,"model_idx",75,17.1411892868584,-0.135723758287252
"Ghana","women_iron",0.25,1,"aug_idx",75,21.3517189534714,-0.0976677010393991
"Ghana","women_iron",0.25,1,"model_sp",75,10.3291837528903,0.250224942263713
"Ghana","women_iron",0.25,2,"survey",75,9.97564570151687,0.18538985649865
"Ghana","women_iron",0.25,2,"model_idx",75,13.9532971628972,0.292626926327376
"Ghana","women_iron",0.25,2,"aug_idx",75,13.94690285896,0.319132234686782
"Ghana","women_iron",0.25,2,"model_sp",75,10.3260767957953,0.392898194376126
"Ghana","women_iron",0.25,3,"survey",75,11.6221000117742,0.251086396848526
"Ghana","women_iron",0.25,3,"model_idx",75,11.8733689115578,0.263634731590938
"Ghana","women_iron",0.25,3,"aug_idx",75,19.3583502056286,0.160803510137938
"Ghana","women_iron",0.25,3,"model_sp",75,10.3342515397687,0.227995194934782
"Ghana","women_iron",0.25,4,"survey",75,10.6574035236975,0.222788985075846
"Ghana","women_iron",0.25,4,"model_idx",75,14.0607188989344,0.260627600722494
"Ghana","women_iron",0.25,4,"aug_idx",75,15.3942790581047,0.231766548076406
"Ghana","women_iron",0.25,4,"model_sp",75,10.5459000685616,0.239923001106746
"Ghana","women_iron",0.25,5,"survey",75,11.2493808013115,0.320811141599556
"Ghana","women_iron",0.25,5,"model_idx",75,13.6902050589789,0.256152874884761
"Ghana","women_iron",0.25,5,"aug_idx",75,14.8950736052066,0.227032801222846
"Ghana","women_iron",0.25,5,"model_sp",75,9.85448972962816,0.398898067927041
"Ghana","women_iron",0.25,6,"survey",75,10.3355620814518,0.268442738110635
"Ghana","women_iron",0.25,6,"model_idx",75,13.965271882474,0.276454605293254
"Ghana","women_iron",0.25,6,"aug_idx",75,12.1125182067416,0.264960329204557
"Ghana","women_iron",0.25,6,"model_sp",75,10.9712042457348,0.365517476468711
"Ghana","women_iron",0.25,7,"survey",75,9.59334622250355,0.294608865119482
"Ghana","women_iron",0.25,7,"model_idx",75,12.7173272732112,0.318928530286784
"Ghana","women_iron",0.25,7,"aug_idx",75,15.9642399456219,0.251636774230709
"Ghana","women_iron",0.25,7,"model_sp",75,10.5197766764282,0.390696801922193
"Ghana","women_iron",0.25,8,"survey",75,12.1531791912736,0.240260406257972
"Ghana","women_iron",0.25,8,"model_idx",75,14.3108931345237,0.326079458715573
"Ghana","women_iron",0.25,8,"aug_idx",75,16.0511995498658,0.321391195951246
"Ghana","women_iron",0.25,8,"model_sp",75,9.85366895417966,0.395761443384836
"Ghana","women_iron",0.4,1,"survey",75,10.0031888558885,0.411797847352059
"Ghana","women_iron",0.4,1,"model_idx",75,12.7717341086213,0.298094436997275
"Ghana","women_iron",0.4,1,"aug_idx",75,14.3792945953482,0.290384434646016
"Ghana","women_iron",0.4,1,"model_sp",75,9.28924023425642,0.439544693301947
"Ghana","women_iron",0.4,2,"survey",75,9.55022151952552,0.342822793325704
"Ghana","women_iron",0.4,2,"model_idx",75,13.3984024624705,0.29668439477188
"Ghana","women_iron",0.4,2,"aug_idx",75,14.7855946367092,0.200572739023162
"Ghana","women_iron",0.4,2,"model_sp",75,10.4573121003107,0.310554606050255
"Ghana","women_iron",0.4,3,"survey",75,9.57307136707107,0.382862637503345
"Ghana","women_iron",0.4,3,"model_idx",75,11.8753047649496,0.277404225567499
"Ghana","women_iron",0.4,3,"aug_idx",75,11.6052152596548,0.395490880741008
"Ghana","women_iron",0.4,3,"model_sp",75,9.343802967993,0.477227352366329
"Ghana","women_iron",0.4,4,"survey",75,9.88558743859565,0.308084220515341
"Ghana","women_iron",0.4,4,"model_idx",75,13.3076182463246,0.219261566048917
"Ghana","women_iron",0.4,4,"aug_idx",75,17.6068255864898,0.141393709209513
"Ghana","women_iron",0.4,4,"model_sp",75,10.9050703793613,0.29613764370489
"Ghana","women_iron",0.4,5,"survey",75,10.2331934949103,0.285600160120458
"Ghana","women_iron",0.4,5,"model_idx",75,12.9709868449205,0.311907095531756
"Ghana","women_iron",0.4,5,"aug_idx",75,13.2173144514278,0.278485320214728
"Ghana","women_iron",0.4,5,"model_sp",75,9.4373914354209,0.528406129873777
"Ghana","women_iron",0.4,6,"survey",75,10.4314793525049,0.305561231292726
"Ghana","women_iron",0.4,6,"model_idx",75,16.3146151384715,0.078199790765527
"Ghana","women_iron",0.4,6,"aug_idx",75,18.7049835889695,0.0167623558796258
"Ghana","women_iron",0.4,6,"model_sp",75,9.53563328974747,0.360481611378015
"Ghana","women_iron",0.4,7,"survey",75,9.64494100181872,0.189756795180581
"Ghana","women_iron",0.4,7,"model_idx",75,12.7229957009188,0.300813804146251
"Ghana","women_iron",0.4,7,"aug_idx",75,14.1814558324467,0.152472691207206
"Ghana","women_iron",0.4,7,"model_sp",75,8.63404617615635,0.536708113180439
"Ghana","women_iron",0.4,8,"survey",75,10.2902632736716,0.288261082919567
"Ghana","women_iron",0.4,8,"model_idx",75,12.3924662422745,0.247707009718365
"Ghana","women_iron",0.4,8,"aug_idx",75,12.790928985819,0.275420614804976
"Ghana","women_iron",0.4,8,"model_sp",75,9.61738537882051,0.426350726764323
"Ghana","women_iron",0.6,1,"survey",75,9.84937154035083,0.271790043536516
"Ghana","women_iron",0.6,1,"model_idx",75,14.6774772428099,0.0366467096742957
"Ghana","women_iron",0.6,1,"aug_idx",75,15.8650351497842,0.0847901830031201
"Ghana","women_iron",0.6,1,"model_sp",75,9.97167517015458,0.417271781415096
"Ghana","women_iron",0.6,2,"survey",75,9.80434524084549,0.340412513095336
"Ghana","women_iron",0.6,2,"model_idx",75,12.5561043431751,0.360409670448148
"Ghana","women_iron",0.6,2,"aug_idx",75,13.5561669830404,0.317923618468851
"Ghana","women_iron",0.6,2,"model_sp",75,9.00343400332676,0.496306086967081
"Ghana","women_iron",0.6,3,"survey",75,9.71787637250961,0.324573316195828
