"estimand","n_train","n_test","country","outcome","target","rep","mse_pick","rank_pick","library","w_mean","wr_mean","rho_mean","w_lasso","wr_lasso","rho_lasso","w_enet","wr_enet","rho_enet","w_ridge","wr_ridge","rho_ridge","w_ranger","wr_ranger","rho_ranger","w_xgb","wr_xgb","rho_xgb","w_domain_index","wr_domain_index","rho_domain_index","w_domain_pc_ridge","wr_domain_pc_ridge","rho_domain_pc_ridge","w_domain_pc_enet","wr_domain_pc_enet","rho_domain_pc_enet","w_domain_pc1_ols","wr_domain_pc1_ols","rho_domain_pc1_ols","w_hapc","wr_hapc","rho_hapc","w_hapc_lasso","wr_hapc_lasso","rho_hapc_lasso","w_spatial_gam","wr_spatial_gam","rho_spatial_gam","w_spatial_plus_domain","wr_spatial_plus_domain","rho_spatial_plus_domain"
"infill",24,6,"Gambia","child_vitA","prev",1,"hapc_lasso","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.66974878462467,0,NA,-0.631764084481274,0,NA,-0.316829870007236,0,NA,-0.0988031052837714,0,NA,0.140152422473015,0,NA,0.130576791123927,0.0772024943514186,NA,0.582372488412714,0,NA,-0.443090577880525,0,NA,-0.55364559436545,0.00129518851325679,NA,0.104896688869555,0,NA,0.395212421135086,0.700016960529061,NA,0.496191806270923,0.221485356606264,NA,0.322089418105686,0,NA,0.312513786756599
"infill",24,6,"Gambia","child_vitA","prev",1,"spatial_gam","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.560813187223521,0,NA,-0.531888685867429,0,NA,-0.256803803235704,0,NA,0.320348394224034,0,NA,0.511861021205794,0,NA,0.425245083093589,0.0412043650566956,NA,0.6550602354717,0,NA,-0.14363447023632,0,NA,-0.464633339637911,0.00540514081524737,NA,0.157127405319125,0,NA,0.410446380099544,0.259240661257099,NA,0.440043786087634,0.694149832870958,NA,0.471817471927789,0,NA,0.471817471927789
"infill",24,6,"Gambia","child_vitA","prev",1,"hapc_lasso","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.797789053468885,0,NA,0.261153582247854,0,NA,-0.188901091159281,0,NA,0.242872831490504,0.244995102782308,NA,0.231991432230177,0,NA,0.359956687531625,0.260508196095232,NA,0.672035218317811,0,NA,-0.369967574851126,0,NA,-0.55930392198082,0.0125292817964601,NA,0.0840044022897264,0,NA,0.0504896925679184,0,NA,0.23242668820059,0,NA,0.44091429802846,0.481967419326,NA,0.44091429802846
"infill",24,6,"Gambia","child_vitA","prev",1,"hapc_lasso","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.624082430787228,0,NA,-0.232477778921354,0,NA,-0.280561418204898,0,NA,0.189978664376213,0,NA,0.316776350920887,0,NA,0.071895595463475,0,NA,0.717213031108363,0,NA,-0.272767531879608,0,NA,-0.385971215998787,0.034743675958681,NA,-0.0257081220142123,0,NA,0.551635296101572,0.965256324041319,NA,0.68758333115978,0,NA,0.507626477060294,0,NA,0.507626477060294
"infill",24,6,"Gambia","child_vitA","prev",1,"ranger","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.482213649611318,0,NA,-0.0671609820336317,0,NA,-0.19162907000635,0,NA,0.161009634521435,0,NA,0.462141167193955,0,NA,-0.0443864397869901,0.0292458538628892,NA,0.54395146797782,0,NA,-0.0583115973672223,0,NA,-0.434733430416566,0.00425200161233318,NA,0.43603149673102,0,NA,0.333333459576808,0.737822967869001,NA,0.334203781925572,0,NA,0.446475364916194,0.228679176655776,NA,0.446475364916194
"infill",24,6,"Gambia","child_vitA","prev",2,"hapc_lasso","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.63682515233055,0,NA,-0.115016760116808,0,NA,-0.208007041354718,0,NA,0.352480551249627,0,NA,0.333333459576808,0,NA,0.0974761030616253,0,NA,0.671888853246203,0,NA,-0.362924419434801,0.307158995241763,NA,-0.293411317176348,0,NA,-0.224543165981244,0,NA,0.438642463777314,0.332181989679225,NA,0.56919081609199,0,NA,0.38207151110762,0.360659015079012,NA,0.399477958082911
"infill",24,6,"Gambia","child_vitA","prev",2,"spatial_plus_domain","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.682584759177745,0,NA,-0.502948253967898,0,NA,-0.421537259038152,0,NA,-0.00217913025256943,0,NA,0.245805892489832,0,NA,0.104162426072819,0.0182493647373121,NA,0.688169333761426,0,NA,-0.450644136231358,0,NA,-0.764282507041136,0,NA,0.0745262546378745,0,NA,0.44977248413033,0.436234409745182,NA,0.581391951385524,0,NA,0.50468656649508,0.545516225517506,NA,0.529092825323857
"infill",24,6,"Gambia","child_vitA","prev",2,"hapc_lasso","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.554510703173511,0,NA,-0.503997818092706,0,NA,-0.344515991038895,0,NA,-0.115426073724029,0,NA,0.127937385268383,0,NA,-0.163620601567728,0.0578466458676824,NA,0.580505006625929,0,NA,-0.311033618508261,0,NA,-0.439286655898549,0.0375551235592038,NA,0.200174140215838,0,NA,0.32027862434534,0.530168690970131,NA,0.476066324774188,0.374429539602983,NA,0.456919233101368,0,NA,0.456919233101368
"infill",24,6,"Gambia","child_vitA","prev",2,"spatial_plus_domain","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.637874888089025,0,NA,-0.349075288271298,0,NA,-0.363873991265343,0,NA,0.401741260691282,0,NA,0.502285389856706,0,NA,0.416539963685327,0.132184070163229,NA,0.621110269779479,0,NA,-0.234602968052655,0,NA,-0.498038451462331,0,NA,0.11403706424823,0,NA,0.366485527087822,0.284047959107024,NA,0.510990509264967,0,NA,0.517954604791577,0.583767970729747,NA,0.517954604791577
"infill",24,6,"Gambia","child_vitA","prev",2,"ranger","domain_index","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.554606869286637,0,NA,-0.446456099708899,0,NA,-0.190773713604244,0,NA,0.305549691229989,0.63209384075834,NA,0.414363683833262,0,NA,0.0892274739346834,0,NA,0.63112115709898,0,NA,-0.0574537880945279,0,NA,-0.16568395064622,0.031924150019129,NA,0.337323377070145,0,NA,0.441784809969286,0,NA,0.160174197112017,0,NA,0.526224468229426,0.335982009222531,NA,0.526224468229426
