"country","outcome","target","estimand","arm","reps","n_areas","spearman","wmae","topk","na_draws"
"Ghana","child_iron","level","infill","domain_index",1,75,0.527709815078236,0.308162303646423,0.631578947368421,0
"Ghana","child_iron","level","infill","hal_group",1,75,0.539032716927454,0.269675044661487,0.631578947368421,0
"Ghana","child_iron","level","infill","hal_lasso",1,75,0.467270622960404,0.279839203374068,0.578947368421053,0
"Ghana","child_iron","level","infill","hapc_lasso",1,75,0.532318634423897,0.270468656157595,0.631578947368421,0
"Ghana","child_iron","level","infill","hapc_lasso_xy",1,75,0.533968705547653,0.270059434120245,0.631578947368421,0
"Ghana","child_iron","level","infill","hapc_xy_only",1,75,0.546628733997155,0.271808909115776,0.684210526315789,0
"Ghana","child_iron","level","infill","spatial",1,75,0.510355618776671,0.285780093846115,0.631578947368421,0
"Ghana","child_iron","level","region","domain_index",1,75,0.50927453769559,0.298132005933267,0.578947368421053,0
"Ghana","child_iron","level","region","hal_group",1,75,0.424694167852063,0.314369130663264,0.473684210526316,0
"Ghana","child_iron","level","region","hal_lasso",1,75,0.153482507771717,0.343224518033037,0.473684210526316,0
"Ghana","child_iron","level","region","hapc_lasso",1,75,0.490810810810811,0.289663202758523,0.526315789473684,0
"Ghana","child_iron","level","region","hapc_lasso_xy",1,75,0.491749644381223,0.28904098804015,0.526315789473684,0
"Ghana","child_iron","level","region","hapc_xy_only",1,75,0.514260515848841,0.283579779549936,0.578947368421053,0
"Ghana","child_iron","level","region","spatial",1,75,0.532517780938834,0.320900356031407,0.578947368421053,0
"Ghana","child_iron","prev","infill","domain_index",1,75,0.544824905051647,15.5447554842883,0.631578947368421,0
"Ghana","child_iron","prev","infill","hal_group",1,75,0.478661782065999,14.9918518239164,0.473684210526316,0
"Ghana","child_iron","prev","infill","hal_lasso",1,75,0.383186425267331,17.436833695452,0.526315789473684,0
"Ghana","child_iron","prev","infill","hapc_lasso",1,75,0.555904443989252,12.425568040531,0.578947368421053,0
"Ghana","child_iron","prev","infill","hapc_lasso_xy",1,75,0.561658379803498,12.4668321966419,0.578947368421053,0
"Ghana","child_iron","prev","infill","hapc_xy_only",1,75,0.531161092212358,12.4995147716447,0.578947368421053,0
"Ghana","child_iron","prev","infill","spatial",1,75,0.522951382303694,13.070071749132,0.578947368421053,0
"Ghana","child_iron","prev","region","domain_index",1,75,0.466440022619362,14.9414902662389,0.526315789473684,0
"Ghana","child_iron","prev","region","hal_group",1,75,0.367994892497213,16.0764204769177,0.368421052631579,0
"Ghana","child_iron","prev","region","hal_lasso",1,75,0.163867704573552,18.3485779733007,0.210526315789474,0
"Ghana","child_iron","prev","region","hapc_lasso",1,75,0.444837777242305,14.0037009702334,0.473684210526316,0
"Ghana","child_iron","prev","region","hapc_lasso_xy",1,75,0.448335827551214,14.0117755450695,0.473684210526316,0
"Ghana","child_iron","prev","region","hapc_xy_only",1,75,0.518090037138173,13.5046823536881,0.578947368421053,0
"Ghana","child_iron","prev","region","spatial",1,75,0.49258259451982,13.5428314790431,0.473684210526316,0
