"country","outcome","rep","arm","n_units","n_regions","spearman","capture"
"Ghana","child_iron",7,"region_mean_jk",75,16,0.483469020543515,0.346648317918804
"Ghana","child_iron",7,"spatial",75,16,0.550279007982272,0.325505433015909
"Ghana","child_iron",7,"domain_index",75,16,0.580919073137041,0.255089961788646
"Ghana","child_iron",7,"spatial_plus_domain",75,16,0.550279007982272,0.325505433015909
"Ghana","child_iron",8,"null_train_mean",75,16,-0.0616348169225356,0.119707502511712
"Ghana","child_iron",8,"region_mean_jk",75,16,0.458423768520483,0.346314244114587
"Ghana","child_iron",8,"spatial",75,16,0.526292377292611,0.304730270901795
"Ghana","child_iron",8,"domain_index",75,16,0.55401978014935,0.259603181381312
"Ghana","child_iron",8,"spatial_plus_domain",75,16,0.526292377292611,0.304730270901795
"Ghana","child_iron",9,"null_train_mean",75,16,-0.0793384345492213,0.224652543268354
"Ghana","child_iron",9,"region_mean_jk",75,16,0.556694931503255,0.345659506361403
"Ghana","child_iron",9,"spatial",75,16,0.535430141364863,0.313756771743634
"Ghana","child_iron",9,"domain_index",75,16,0.55737505289463,0.254720813015524
"Ghana","child_iron",9,"spatial_plus_domain",75,16,0.518296833729391,0.205760862956846
"Ghana","child_iron",10,"null_train_mean",75,16,-0.294841730597519,0.104384517424191
"Ghana","child_iron",10,"region_mean_jk",75,16,0.480709391737722,0.340275914387555
"Ghana","child_iron",10,"spatial",75,16,0.528576818310674,0.319101891461625
"Ghana","child_iron",10,"domain_index",75,16,0.564785208446972,0.259603181381312
"Ghana","child_iron",10,"spatial_plus_domain",75,16,0.505032798068263,0.319101891461625
"Ghana","women_iron",1,"null_train_mean",75,16,-0.131931925288429,0.15032859032809
"Ghana","women_iron",1,"region_mean_jk",75,16,0.268455271469935,0.178638178844285
"Ghana","women_iron",1,"spatial",75,16,0.429976549629624,0.257659722310707
"Ghana","women_iron",1,"domain_index",75,16,0.169679877184519,0.235495586210634
"Ghana","women_iron",1,"spatial_plus_domain",75,16,0.429976549629624,0.257659722310707
"Ghana","women_iron",2,"null_train_mean",75,16,-0.211002979008873,0.138668944166256
"Ghana","women_iron",2,"region_mean_jk",75,16,0.241833385847806,0.175366250029333
"Ghana","women_iron",2,"spatial",75,16,0.499183724161765,0.262800864436631
"Ghana","women_iron",2,"domain_index",75,16,0.297720344161966,0.324225044657929
"Ghana","women_iron",2,"spatial_plus_domain",75,16,0.499183724161765,0.262800864436631
"Ghana","women_iron",3,"null_train_mean",75,16,-0.150212976705691,0.249293464762561
"Ghana","women_iron",3,"region_mean_jk",75,16,0.370588277381757,0.209735009695264
"Ghana","women_iron",3,"spatial",75,16,0.546218704108868,0.271942328286388
"Ghana","women_iron",3,"domain_index",75,16,0.321460851018105,0.316316632734937
"Ghana","women_iron",3,"spatial_plus_domain",75,16,0.546218704108868,0.271942328286388
"Ghana","women_iron",4,"null_train_mean",75,16,-0.212324500798073,0.124888688483822
"Ghana","women_iron",4,"region_mean_jk",75,16,0.339378201908273,0.190243550956639
"Ghana","women_iron",4,"spatial",75,16,0.492622711357886,0.282902933259112
"Ghana","women_iron",4,"domain_index",75,16,0.28885722160234,0.289125395481694
"Ghana","women_iron",4,"spatial_plus_domain",75,16,0.492622711357886,0.282902933259112
"Ghana","women_iron",5,"null_train_mean",75,16,-0.228623269531535,0.243284598620649
"Ghana","women_iron",5,"region_mean_jk",75,16,0.413012163513806,0.214149830356899
"Ghana","women_iron",5,"spatial",75,16,0.523053724691665,0.261379478699585
"Ghana","women_iron",5,"domain_index",75,16,0.340467644688991,0.342397310596112
"Ghana","women_iron",5,"spatial_plus_domain",75,16,0.523053724691665,0.261379478699585
"Ghana","women_iron",6,"null_train_mean",75,16,-0.295800627149182,0.155123544610172
"Ghana","women_iron",6,"region_mean_jk",75,16,0.366050416539447,0.220284159886396
"Ghana","women_iron",6,"spatial",75,16,0.515773302589116,0.286000717814736
"Ghana","women_iron",6,"domain_index",75,16,0.358870134548992,0.366196954562778
"Ghana","women_iron",6,"spatial_plus_domain",75,16,0.515773302589116,0.286000717814736
"Ghana","women_iron",7,"null_train_mean",75,16,-0.200651058326809,0.154682909685279
"Ghana","women_iron",7,"region_mean_jk",75,16,0.250682258523568,0.176899728461367
"Ghana","women_iron",7,"spatial",75,16,0.476738154043233,0.2526722563765
"Ghana","women_iron",7,"domain_index",75,16,0.280008487228688,0.361818026181744
"Ghana","women_iron",7,"spatial_plus_domain",75,16,0.460853596728579,0.257557786631632
"Ghana","women_iron",8,"null_train_mean",75,16,-0.192721927591612,0.149484902549361
"Ghana","women_iron",8,"region_mean_jk",75,16,0.409534448324352,0.203707562772394
"Ghana","women_iron",8,"spatial",75,16,0.551714991150714,0.259975327133523
"Ghana","women_iron",8,"domain_index",75,16,0.302655491950848,0.346009225985703
"Ghana","women_iron",8,"spatial_plus_domain",75,16,0.551714991150714,0.259975327133523
"Ghana","women_iron",9,"null_train_mean",75,16,-0.181709246014948,0.259593569058275
"Ghana","women_iron",9,"region_mean_jk",75,16,0.445244218874856,0.249882980691082
"Ghana","women_iron",9,"spatial",75,16,0.516478323701813,0.300849546814714
"Ghana","women_iron",9,"domain_index",75,16,0.335172792250773,0.351678587608521
"Ghana","women_iron",9,"spatial_plus_domain",75,16,0.516478323701813,0.300849546814714
"Ghana","women_iron",10,"null_train_mean",75,16,-0.130610403499229,0.142654844517817
"Ghana","women_iron",10,"region_mean_jk",75,16,0.400198208522561,0.223942850507073
"Ghana","women_iron",10,"spatial",75,16,0.382035113966195,0.197349548521628
"Ghana","women_iron",10,"domain_index",75,16,0.35515798256785,0.348206356382637
"Ghana","women_iron",10,"spatial_plus_domain",75,16,0.382035113966195,0.197349548521628
"Ghana","women_folate",1,"null_train_mean",75,16,-0.179989908947815,0.1908167163136
"Ghana","women_folate",1,"region_mean_jk",75,16,0.277885853289797,0.174099176630878
"Ghana","women_folate",1,"spatial",75,16,0.400910015347629,0.212933054191131
"Ghana","women_folate",1,"domain_index",75,16,0.268009699204129,0.178336558508682
"Ghana","women_folate",1,"spatial_plus_domain",75,16,0.400910015347629,0.212933054191131
"Ghana","women_folate",2,"null_train_mean",75,16,-0.212497177351723,0.183337907203757
"Ghana","women_folate",2,"region_mean_jk",75,16,0.0941535645994045,0.155633664243126
"Ghana","women_folate",2,"spatial",75,16,0.287834293279798,0.207365236069412
"Ghana","women_folate",2,"domain_index",75,16,0.226122940046409,0.179164873748066
"Ghana","women_folate",2,"spatial_plus_domain",75,16,0.287834293279798,0.207365236069412
"Ghana","women_folate",3,"null_train_mean",75,16,-0.264639708549939,0.196357579267086
"Ghana","women_folate",3,"region_mean_jk",75,16,0.230103873142594,0.181658774772732
"Ghana","women_folate",3,"spatial",75,16,0.382125820529706,0.240447808607069
"Ghana","women_folate",3,"domain_index",75,16,0.264232907378067,0.193327844226173
"Ghana","women_folate",3,"spatial_plus_domain",75,16,0.382125820529706,0.240447808607069
"Ghana","women_folate",4,"null_train_mean",75,16,-0.118247915939049,0.114923720003636
"Ghana","women_folate",4,"region_mean_jk",75,16,0.268305301918921,0.175314220261536
"Ghana","women_folate",4,"spatial",75,16,0.4077937529023,0.26504357300781
"Ghana","women_folate",4,"domain_index",75,16,0.247386990629369,0.199476984995245
"Ghana","women_folate",4,"spatial_plus_domain",75,16,0.4077937529023,0.26504357300781
"Ghana","women_folate",5,"null_train_mean",75,16,-0.187407674892331,0.260272570961011
"Ghana","women_folate",5,"region_mean_jk",75,16,0.244198649459936,0.146969388292242
"Ghana","women_folate",5,"spatial",75,16,0.367246685939484,0.223268382165453
"Ghana","women_folate",5,"domain_index",75,16,0.271672474673178,0.206845172055858
"Ghana","women_folate",5,"spatial_plus_domain",75,16,0.367246685939484,0.223268382165453
"Ghana","women_folate",6,"null_train_mean",75,16,-0.233877796838857,0.18676854817937
"Ghana","women_folate",6,"region_mean_jk",75,16,0.310016737790236,0.175127127278123
"Ghana","women_folate",6,"spatial",75,16,0.437780054796769,0.228598611573363
"Ghana","women_folate",6,"domain_index",75,16,0.303155241253445,0.203848757763175
"Ghana","women_folate",6,"spatial_plus_domain",75,16,0.437780054796769,0.228598611573363
"Ghana","women_folate",7,"null_train_mean",75,16,-0.271621135321248,0.126404310373608
"Ghana","women_folate",7,"region_mean_jk",75,16,0.232688517427976,0.157222602873557
"Ghana","women_folate",7,"spatial",75,16,0.416843801240222,0.230048768642664
"Ghana","women_folate",7,"domain_index",75,16,0.258532089527408,0.188673495365092
"Ghana","women_folate",7,"spatial_plus_domain",75,16,0.400981275570762,0.230048768642664
"Ghana","women_folate",8,"null_train_mean",75,16,-0.0521425311982154,0.16283023378821
"Ghana","women_folate",8,"region_mean_jk",75,16,0.396001498295906,0.200422149211389
"Ghana","women_folate",8,"spatial",75,16,0.463790036240403,0.26935738805595
"Ghana","women_folate",8,"domain_index",75,16,0.297710960206065,0.188283222803875
"Ghana","women_folate",8,"spatial_plus_domain",75,16,0.463790036240403,0.26935738805595
"Ghana","women_folate",9,"null_train_mean",75,16,-0.190025709931572,0.214934665352171
"Ghana","women_folate",9,"region_mean_jk",75,16,0.328315077270714,0.180879562689095
"Ghana","women_folate",9,"spatial",75,16,0.44730042060737,0.265569842782907
"Ghana","women_folate",9,"domain_index",75,16,0.332927762478514,0.220985333343572
"Ghana","women_folate",9,"spatial_plus_domain",75,16,0.44730042060737,0.265569842782907
"Ghana","women_folate",10,"null_train_mean",75,16,-0.166463394578403,0.172290036901576
"Ghana","women_folate",10,"region_mean_jk",75,16,0.26967773025002,0.179359249272067
"Ghana","women_folate",10,"spatial",75,16,0.437979583421542,0.211691863622445
"Ghana","women_folate",10,"domain_index",75,16,0.292394947560325,0.199330504868137
"Ghana","women_folate",10,"spatial_plus_domain",75,16,0.437979583421542,0.211691863622445
"Ghana","women_b12",1,"null_train_mean",75,16,-0.201773899849233,0.13141198487557
"Ghana","women_b12",1,"region_mean_jk",75,16,0.268394861419541,0.477632580877472
"Ghana","women_b12",1,"spatial",75,16,0.352066803032309,0.429851361673449
"Ghana","women_b12",1,"domain_index",75,16,0.234929792198043,0.325704353244458
"Ghana","women_b12",1,"spatial_plus_domain",75,16,0.336852926747606,0.429851361673449
"Ghana","women_b12",2,"null_train_mean",75,16,-0.216831653569325,0.0744357207561543
"Ghana","women_b12",2,"region_mean_jk",75,16,0.250880354654918,0.451733265128167
"Ghana","women_b12",2,"spatial",75,16,0.326885214699008,0.376263776837573
"Ghana","women_b12",2,"domain_index",75,16,0.231077140337154,0.277457529847758
"Ghana","women_b12",2,"spatial_plus_domain",75,16,0.322934197258692,0.376263776837573
"Ghana","women_b12",3,"null_train_mean",75,16,-0.300904111839839,0.0855910412212067
"Ghana","women_b12",3,"region_mean_jk",75,16,0.257846180669109,0.455044452843619
"Ghana","women_b12",3,"spatial",75,16,0.311966435152587,0.459847011567174
"Ghana","women_b12",3,"domain_index",75,16,0.233110028978645,0.277457529847758
"Ghana","women_b12",3,"spatial_plus_domain",75,16,0.301752809155421,0.459847011567174
"Ghana","women_b12",4,"null_train_mean",75,16,-0.403296837136465,0.0526052102278436
"Ghana","women_b12",4,"region_mean_jk",75,16,0.34601747912617,0.503480262383961
"Ghana","women_b12",4,"spatial",75,16,0.229732810751653,0.146304406448985
"Ghana","women_b12",4,"domain_index",75,16,0.203944634678553,0.270550229317708
"Ghana","women_b12",4,"spatial_plus_domain",75,16,0.207272670115831,0.146304406448985
"Ghana","women_b12",5,"null_train_mean",75,16,-0.210055664395284,0.117170292493067
"Ghana","women_b12",5,"region_mean_jk",75,16,0.206115735099446,0.451733265128167
"Ghana","women_b12",5,"spatial",75,16,0.237257777577815,0.322227866078379
"Ghana","women_b12",5,"domain_index",75,16,0.258750656682604,0.299725151446631
"Ghana","women_b12",5,"spatial_plus_domain",75,16,0.237257777577815,0.322227866078379
"Ghana","women_b12",6,"null_train_mean",75,16,-0.209302776709279,0.163160888039243
"Ghana","women_b12",6,"region_mean_jk",75,16,0.107284348609124,0.433999330060686
"Ghana","women_b12",6,"spatial",75,16,0.303244687110063,0.335297343578675
"Ghana","women_b12",6,"domain_index",75,16,0.208010411961533,0.295561313056078
"Ghana","women_b12",6,"spatial_plus_domain",75,16,0.303244687110063,0.335297343578675
"Ghana","women_b12",7,"null_train_mean",75,16,-0.239920209273467,0.0336321208504416
"Ghana","women_b12",7,"region_mean_jk",75,16,0.265206704962632,0.434672659109207
"Ghana","women_b12",7,"spatial",75,16,0.346525542057924,0.488471843951306
"Ghana","women_b12",7,"domain_index",75,16,0.301801991945135,0.31947935119012
"Ghana","women_b12",7,"spatial_plus_domain",75,16,0.346525542057924,0.488471843951306
"Ghana","women_b12",8,"null_train_mean",75,16,-0.232893257537424,0.136654891276931
"Ghana","women_b12",8,"region_mean_jk",75,16,0.183843533501194,0.433999330060686
"Ghana","women_b12",8,"spatial",75,16,0.30372012074396,0.398531398436446
"Ghana","women_b12",8,"domain_index",75,16,0.328065601652132,0.401885662871098
"Ghana","women_b12",8,"spatial_plus_domain",75,16,0.30372012074396,0.398531398436446
"Ghana","women_b12",9,"null_train_mean",75,16,-0.280074219193712,0.0928661017386984
"Ghana","women_b12",9,"region_mean_jk",75,16,0.127878860902451,0.433999330060686
"Ghana","women_b12",9,"spatial",75,16,0.276636797875072,0.434970634768785
"Ghana","women_b12",9,"domain_index",75,16,0.241684228652028,0.224129772893771
"Ghana","women_b12",9,"spatial_plus_domain",75,16,0.276636797875072,0.434970634768785
"Ghana","women_b12",10,"null_train_mean",75,16,-0.101639837610621,0.162351551670617
"Ghana","women_b12",10,"region_mean_jk",75,16,0.332396206914201,0.433999330060686
"Ghana","women_b12",10,"spatial",75,16,0.358952393592195,0.429851361673449
"Ghana","women_b12",10,"domain_index",75,16,0.265849372664583,0.301375567981799
"Ghana","women_b12",10,"spatial_plus_domain",75,16,0.358952393592195,0.429851361673449
"Malawi","child_vitA",1,"null_train_mean",27,3,-0.255775030904214,0.243429978130468
"Malawi","child_vitA",1,"region_mean_jk",27,3,-0.180997497087252,0.211229180385632
"Malawi","child_vitA",1,"spatial",27,3,0.212791942640998,0.204450509000552
"Malawi","child_vitA",1,"domain_index",27,3,0.174629829541824,0.246537362078969
"Malawi","child_vitA",1,"spatial_plus_domain",27,3,0.215234317879346,0.204450509000552
"Malawi","child_vitA",2,"null_train_mean",27,3,-0.331012144136087,0.0926770120618749
"Malawi","child_vitA",2,"region_mean_jk",27,3,-0.109270978041472,0.123867514860884
"Malawi","child_vitA",2,"spatial",27,3,0.277820183361992,0.260077920695198
"Malawi","child_vitA",2,"domain_index",27,3,0.168829188350749,0.240273557326796
"Malawi","child_vitA",2,"spatial_plus_domain",27,3,0.277820183361992,0.260077920695198
"Malawi","child_vitA",3,"null_train_mean",27,3,-0.089567991942706,0.103955112925681
"Malawi","child_vitA",3,"region_mean_jk",27,3,0.0127145329875594,0.131320441633766
"Malawi","child_vitA",3,"spatial",27,3,0.276904292647612,0.185956885946571
"Malawi","child_vitA",3,"domain_index",27,3,0.198748285020502,0.240273557326796
"Malawi","child_vitA",3,"spatial_plus_domain",27,3,0.276904292647612,0.185956885946571
"Malawi","child_vitA",4,"null_train_mean",27,3,-0.448930352658919,0.179200318453887
"Malawi","child_vitA",4,"region_mean_jk",27,3,-0.330216894317264,0.211229180385632
"Malawi","child_vitA",4,"spatial",27,3,0.0809036797702505,0.152644802544951
"Malawi","child_vitA",4,"domain_index",27,3,0.220424365260833,0.240273557326796
"Malawi","child_vitA",4,"spatial_plus_domain",27,3,0.0809036797702505,0.152644802544951
"Malawi","child_vitA",5,"null_train_mean",27,3,-0.490988366266798,0.0665928832841163
"Malawi","child_vitA",5,"region_mean_jk",27,3,-0.363980042369787,0.0725875110299895
"Malawi","child_vitA",5,"spatial",27,3,-0.237520991929264,0.0954784945112355
"Malawi","child_vitA",5,"domain_index",27,3,0.0561746304819852,0.127060855604237
"Malawi","child_vitA",5,"spatial_plus_domain",27,3,-0.193558237639014,0.0756741311428336
"Malawi","child_vitA",6,"null_train_mean",27,3,-0.512484684333048,0.047186120493583
"Malawi","child_vitA",6,"region_mean_jk",27,3,-0.296736564153926,0.129685361733591
"Malawi","child_vitA",6,"spatial",27,3,0.198748285020502,0.239095567449514
"Malawi","child_vitA",6,"domain_index",27,3,-0.119371089774219,0.0763112107765761
"Malawi","child_vitA",6,"spatial_plus_domain",27,3,0.198748285020502,0.239095567449514
"Malawi","child_vitA",7,"null_train_mean",27,3,-0.600806512909594,0.045691851883634
"Malawi","child_vitA",7,"region_mean_jk",27,3,-0.298852768264302,0.232211533631315
"Malawi","child_vitA",7,"spatial",27,3,0.0381621130991747,0.168529550196932
"Malawi","child_vitA",7,"domain_index",27,3,-0.00885361023900854,0.075837544281453
"Malawi","child_vitA",7,"spatial_plus_domain",27,3,0.0381621130991747,0.168529550196932
"Malawi","child_vitA",8,"null_train_mean",27,3,-0.259669291423462,0.125216369022378
"Malawi","child_vitA",8,"region_mean_jk",27,3,-0.109356985841208,0.195057955864122
"Malawi","child_vitA",8,"spatial",27,3,0.237520991929264,0.138858429625909
"Malawi","child_vitA",8,"domain_index",27,3,0.228972678595048,0.17545225219521
"Malawi","child_vitA",8,"spatial_plus_domain",27,3,0.237520991929264,0.138858429625909
"Malawi","child_vitA",9,"null_train_mean",27,3,-0.484290238173692,0.0609712798309269
"Malawi","child_vitA",9,"region_mean_jk",27,3,-0.244139722997453,0.212864260285807
"Malawi","child_vitA",9,"spatial",27,3,0.233857429071743,0.237989662488701
"Malawi","child_vitA",9,"domain_index",27,3,0.166692110017195,0.240273557326796
"Malawi","child_vitA",9,"spatial_plus_domain",27,3,0.233857429071743,0.237989662488701
"Malawi","child_vitA",10,"null_train_mean",27,3,-0.272442465926596,0.180363175007978
"Malawi","child_vitA",10,"region_mean_jk",27,3,-0.240631931792277,0.164075326397408
"Malawi","child_vitA",10,"spatial",27,3,0.121508168107772,0.222007530244068
"Malawi","child_vitA",10,"domain_index",27,3,0.0833460550085976,0.240273557326796
"Malawi","child_vitA",10,"spatial_plus_domain",27,3,0.121508168107772,0.222007530244068
"Malawi","women_vitA",1,"null_train_mean",27,3,-0.245872065160857,0.0232099896506792
"Malawi","women_vitA",1,"region_mean_jk",27,3,0.182316966607759,0.243772127100463
"Malawi","women_vitA",1,"spatial",27,3,0.526273009588956,0.563258856143472
"Malawi","women_vitA",1,"domain_index",27,3,0.026771585494485,0.43552953335956
"Malawi","women_vitA",1,"spatial_plus_domain",27,3,0.524159463365707,0.147667631542411
"Malawi","women_vitA",2,"null_train_mean",27,3,-0.358383697317799,0.0759326571871656
"Malawi","women_vitA",2,"region_mean_jk",27,3,-0.0117160583740023,0.0485249847045663
"Malawi","women_vitA",2,"spatial",27,3,0.583338757616674,0.555665377850493
"Malawi","women_vitA",2,"domain_index",27,3,-0.0782012102602063,0.102220165185197
"Malawi","women_vitA",2,"spatial_plus_domain",27,3,0.583338757616674,0.555665377850493
"Malawi","women_vitA",3,"null_train_mean",27,3,-0.501090144494496,0
"Malawi","women_vitA",3,"region_mean_jk",27,3,-0.0432469151916114,0.0485249847045663
"Malawi","women_vitA",3,"spatial",27,3,0.479774992677482,0.532455388199814
"Malawi","women_vitA",3,"domain_index",27,3,0.0133857927472425,0.102220165185197
"Malawi","women_vitA",3,"spatial_plus_domain",27,3,0.479774992677482,0.532455388199814
"Malawi","women_vitA",4,"null_train_mean",27,3,-0.375997339412656,0
"Malawi","women_vitA",4,"region_mean_jk",27,3,0.0554107816755334,0.266971241125899
"Malawi","women_vitA",4,"spatial",27,3,0.587565850063172,0.534672180197405
"Malawi","women_vitA",4,"domain_index",27,3,-0.0422709244649764,0.0409315064115873
"Malawi","women_vitA",4,"spatial_plus_domain",27,3,0.587565850063172,0.534672180197405
"Malawi","women_vitA",5,"null_train_mean",27,3,-0.389656898588259,0.195247142395896
"Malawi","women_vitA",5,"region_mean_jk",27,3,-0.130022397393061,0.415591224601061
"Malawi","women_vitA",5,"spatial",27,3,0.499501424094471,0.534672180197405
"Malawi","women_vitA",5,"domain_index",27,3,-0.158515966743661,0.0409315064115873
"Malawi","women_vitA",5,"spatial_plus_domain",27,3,0.499501424094471,0.534672180197405
"Malawi","women_vitA",6,"null_train_mean",27,3,-0.453641149463453,0
"Malawi","women_vitA",6,"region_mean_jk",27,3,0.0720380123399429,0.147656755917168
"Malawi","women_vitA",6,"spatial",27,3,0.438208583620255,0.511462190546726
"Malawi","women_vitA",6,"domain_index",27,3,0.131039865841427,0.102220165185197
"Malawi","women_vitA",6,"spatial_plus_domain",27,3,0.438208583620255,0.511462190546726
"Malawi","women_vitA",7,"null_train_mean",27,3,-0.451843839045611,0.0485249847045663
"Malawi","women_vitA",7,"region_mean_jk",27,3,-0.0631370040003523,0.0485249847045663
"Malawi","women_vitA",7,"spatial",27,3,0.514296247657212,0.165389148303319
"Malawi","women_vitA",7,"domain_index",27,3,-0.0380438320184787,0.476879883374671
"Malawi","women_vitA",7,"spatial_plus_domain",27,3,0.514296247657212,0.165389148303319
"Malawi","women_vitA",8,"null_train_mean",27,3,-0.352632303980703,0.0759326571871656
"Malawi","women_vitA",8,"region_mean_jk",27,3,-0.108977951588517,0.0759326571871656
"Malawi","women_vitA",8,"spatial",27,3,0.486115631347228,0.534672180197405
"Malawi","women_vitA",8,"domain_index",27,3,-0.141607596957671,0
"Malawi","women_vitA",8,"spatial_plus_domain",27,3,0.436095037397006,0.119080955596344
"Malawi","women_vitA",9,"null_train_mean",27,3,-0.506122613664455,0.0759326571871656
"Malawi","women_vitA",9,"region_mean_jk",27,3,-0.240786418809566,0
"Malawi","women_vitA",9,"spatial",27,3,0.453707922590746,0.136802472357252
"Malawi","women_vitA",9,"domain_index",27,3,-0.119063103909683,0
"Malawi","women_vitA",9,"spatial_plus_domain",27,3,0.443844706882252,0.136802472357252
"Malawi","women_vitA",10,"null_train_mean",27,3,-0.138752364257443,0.195247142395896
"Malawi","women_vitA",10,"region_mean_jk",27,3,0.20520376434269,0.271179799583062
"Malawi","women_vitA",10,"spatial",27,3,0.567134903238433,0.514733871438906
"Malawi","women_vitA",10,"domain_index",27,3,-0.0838373335222031,0.415591224601061
"Malawi","women_vitA",10,"spatial_plus_domain",27,3,0.529795586627704,0.514733871438906
"Malawi","child_iron",1,"null_train_mean",27,3,-0.23860385932974,0.129270066935394
"Malawi","child_iron",1,"region_mean_jk",27,3,0.0554708662280834,0.122008554867551
"Malawi","child_iron",1,"spatial",27,3,-0.00244200244200244,0.154862638096838
"Malawi","child_iron",1,"domain_index",27,3,-0.0518925518925519,0.0771311700217609
"Malawi","child_iron",1,"spatial_plus_domain",27,3,-0.00244200244200244,0.154862638096838
"Malawi","child_iron",2,"null_train_mean",27,3,-0.313673741964815,0.308414265553039
"Malawi","child_iron",2,"region_mean_jk",27,3,0.134112721293534,0.267001746823922
"Malawi","child_iron",2,"spatial",27,3,-0.0354090354090354,0.170788911931104
"Malawi","child_iron",2,"domain_index",27,3,0.07997557997558,0.0700192995422137
"Malawi","child_iron",2,"spatial_plus_domain",27,3,-0.0842490842490842,0.152429232776046
"Malawi","child_iron",3,"null_train_mean",27,3,-0.256981963377331,0.175655866222613
"Malawi","child_iron",3,"region_mean_jk",27,3,0.178282619471607,0.19558779160133
"Malawi","child_iron",3,"spatial",27,3,0.0989010989010989,0.111980432188224
"Malawi","child_iron",3,"domain_index",27,3,0.109279609279609,0.073152530783007
"Malawi","child_iron",3,"spatial_plus_domain",27,3,0.0183150183150183,0.110804368005872
"Malawi","child_iron",4,"null_train_mean",27,3,-0.395284983667677,0.0907128874084298
"Malawi","child_iron",4,"region_mean_jk",27,3,0.196779842653406,0.193630624542889
"Malawi","child_iron",4,"spatial",27,3,-0.0457875457875458,0.129191925005925
"Malawi","child_iron",4,"domain_index",27,3,-0.0274725274725275,0.0860578483318692
"Malawi","child_iron",4,"spatial_plus_domain",27,3,-0.0457875457875458,0.129191925005925
"Malawi","child_iron",5,"null_train_mean",27,3,-0.178485654563892,0.156439156829148
"Malawi","child_iron",5,"region_mean_jk",27,3,0.0882148035245068,0.235938669907708
"Malawi","child_iron",5,"spatial",27,3,-0.00915750915750916,0.122470079337
"Malawi","child_iron",5,"domain_index",27,3,0.0561660561660562,0.0610926212321054
"Malawi","child_iron",5,"spatial_plus_domain",27,3,-0.115995115995116,0.122470079337
"Malawi","child_iron",6,"null_train_mean",27,3,-0.55009714827196,0.0951106810152835
"Malawi","child_iron",6,"region_mean_jk",27,3,0.14811564238341,0.0897158198807332
"Malawi","child_iron",6,"spatial",27,3,-0.094017094017094,0.171184947274017
"Malawi","child_iron",6,"domain_index",27,3,0.105616605616606,0.119354817861772
"Malawi","child_iron",6,"spatial_plus_domain",27,3,-0.094017094017094,0.171184947274017
"Malawi","child_iron",7,"null_train_mean",27,3,-0.2301935405283,0.202281790249916
"Malawi","child_iron",7,"region_mean_jk",27,3,0.230771062263794,0.153385443210495
"Malawi","child_iron",7,"spatial",27,3,0.128815628815629,0.12986387308093
"Malawi","child_iron",7,"domain_index",27,3,0.0653235653235653,0.0954908491768183
"Malawi","child_iron",7,"spatial_plus_domain",27,3,0.057997557997558,0.167864866103867
"Malawi","child_iron",8,"null_train_mean",27,3,-0.359774748728264,0.231514009885132
"Malawi","child_iron",8,"region_mean_jk",27,3,0.0812767963373728,0.130344872635005
"Malawi","child_iron",8,"spatial",27,3,0.0372405372405372,0.12986387308093
"Malawi","child_iron",8,"domain_index",27,3,0.0152625152625153,0.0771311700217609
"Malawi","child_iron",8,"spatial_plus_domain",27,3,0.032967032967033,0.146679407520562
"Malawi","child_iron",9,"null_train_mean",27,3,-0.265392282178771,0.310490040274056
"Malawi","child_iron",9,"region_mean_jk",27,3,0.285016052995125,0.207034409439471
"Malawi","child_iron",9,"spatial",27,3,-0.0549450549450549,0.137182677707374
"Malawi","child_iron",9,"domain_index",27,3,0.0592185592185592,0.0727564954400934
"Malawi","child_iron",9,"spatial_plus_domain",27,3,-0.0549450549450549,0.137182677707374
"Malawi","child_iron",10,"null_train_mean",27,3,-0.54729370867148,0.166105875045642
"Malawi","child_iron",10,"region_mean_jk",27,3,0.133356727824606,0.26715098547174
"Malawi","child_iron",10,"spatial",27,3,-0.0921855921855922,0.223413412524936
"Malawi","child_iron",10,"domain_index",27,3,-0.0152625152625153,0.182481669249841
"Malawi","child_iron",10,"spatial_plus_domain",27,3,-0.131868131868132,0.22916323778042
"Malawi","women_iron",1,"null_train_mean",27,3,-0.437648070963818,0.0797999788957844
"Malawi","women_iron",1,"region_mean_jk",27,3,0.18449426226136,0.162741015820419
"Malawi","women_iron",1,"spatial",27,3,0.11965811965812,0.118990218882079
"Malawi","women_iron",1,"domain_index",27,3,0.313186813186813,0.0885364460839605
"Malawi","women_iron",1,"spatial_plus_domain",27,3,0.172771672771673,0.118990218882079
"Malawi","women_iron",2,"null_train_mean",27,3,-0.079430788680266,0.126950028273308
"Malawi","women_iron",2,"region_mean_jk",27,3,0.321318121726155,0.159663599838779
"Malawi","women_iron",2,"spatial",27,3,0.283272283272283,0.188093525915278
"Malawi","women_iron",2,"domain_index",27,3,0.386446886446886,0.111691001373456
"Malawi","women_iron",2,"spatial_plus_domain",27,3,0.290598290598291,0.188093525915278
"Malawi","women_iron",3,"null_train_mean",27,3,-0.283770386226362,0.249752931920383
"Malawi","women_iron",3,"region_mean_jk",27,3,0.219943162853288,0.0992543593637541
"Malawi","women_iron",3,"spatial",27,3,0.290598290598291,0.134274137417886
"Malawi","women_iron",3,"domain_index",27,3,0.496336996336996,0.165541700479737
"Malawi","women_iron",3,"spatial_plus_domain",27,3,0.231379731379731,0.118990218882079
"Malawi","women_iron",4,"null_train_mean",27,3,-0.394661997089792,0.102194032233714
"Malawi","women_iron",4,"region_mean_jk",27,3,0.295016269563063,0.0908590448231274
