"estimand","target","arm","paired","mean_diff","median_diff","cells_better"
"region","level","sl_lrn_enet",2,-0.0632609171101552,-0.0632609171101552,0
"region","prev","sl_lrn_enet",2,-0.333574181521291,-0.333574181521291,0
"infill","level","sl_lrn_ridge",2,-0.00583217904789679,-0.00583217904789679,1
"infill","prev","sl_lrn_ridge",2,-0.14157378612918,-0.14157378612918,0
"region","level","sl_lrn_ridge",2,0.0116005686374572,0.0116005686374572,2
"region","prev","sl_lrn_ridge",2,-0.114534874979095,-0.114534874979095,0
"infill","level","sl_lrn_ranger",2,0.0289330757454254,0.0289330757454254,2
"infill","prev","sl_lrn_ranger",2,-0.122447533030388,-0.122447533030388,0
"region","level","sl_lrn_ranger",2,0.126348691404826,0.126348691404826,2
"region","prev","sl_lrn_ranger",2,-0.0440307878446114,-0.0440307878446114,0
"infill","level","sl_lrn_xgb",2,-0.0377724721148939,-0.0377724721148939,1
"infill","prev","sl_lrn_xgb",2,-0.12601086186087,-0.12601086186087,0
"region","level","sl_lrn_xgb",2,0.103238681927535,0.103238681927535,2
"region","prev","sl_lrn_xgb",2,-0.0914681837694178,-0.0914681837694178,0
"infill","level","sl_lrn_domain_index",2,0.00566814901217469,0.00566814901217469,1
"infill","prev","sl_lrn_domain_index",2,0.00547804656999372,0.00547804656999372,1
"region","level","sl_lrn_domain_index",2,-0.0063333819348254,-0.0063333819348254,0
"region","prev","sl_lrn_domain_index",2,0.00975784349588649,0.00975784349588649,2
"infill","level","sl_lrn_domain_pc_ridge",2,-0.030536924983597,-0.030536924983597,0
"infill","prev","sl_lrn_domain_pc_ridge",2,-0.140708020506564,-0.140708020506564,0
"region","level","sl_lrn_domain_pc_ridge",2,-0.0104159072683531,-0.0104159072683531,1
"region","prev","sl_lrn_domain_pc_ridge",2,-0.151909299665791,-0.151909299665791,0
"infill","level","sl_lrn_domain_pc_enet",2,-0.0545409495834327,-0.0545409495834327,0
"infill","prev","sl_lrn_domain_pc_enet",2,-0.217682442578181,-0.217682442578181,0
"region","level","sl_lrn_domain_pc_enet",2,0.00374535248232123,0.00374535248232123,1
"region","prev","sl_lrn_domain_pc_enet",2,-0.303147240898376,-0.303147240898376,0
"infill","level","sl_lrn_domain_pc1_ols",2,0.0311110301086243,0.0311110301086243,2
"infill","prev","sl_lrn_domain_pc1_ols",2,-0.0340716149288774,-0.0340716149288774,1
"region","level","sl_lrn_domain_pc1_ols",2,0.070086389152147,0.070086389152147,2
"region","prev","sl_lrn_domain_pc1_ols",2,-0.00884243422652975,-0.00884243422652975,0
"infill","level","sl_lrn_hapc",2,-0.0219982503462856,-0.0219982503462856,1
"infill","prev","sl_lrn_hapc",2,-0.181034148366498,-0.181034148366498,0
"region","level","sl_lrn_hapc",2,0.0091492308813881,0.0091492308813881,1
"region","prev","sl_lrn_hapc",2,-0.118088812997963,-0.118088812997963,1
"infill","level","sl_lrn_hapc_lasso",2,-0.0499289203178538,-0.0499289203178538,0
"infill","prev","sl_lrn_hapc_lasso",2,-0.199567899887714,-0.199567899887714,0
"region","level","sl_lrn_hapc_lasso",2,-0.0892413913173185,-0.0892413913173185,0
"region","prev","sl_lrn_hapc_lasso",2,-0.134927223161034,-0.134927223161034,0
"infill","level","sl_lrn_spatial_gam",2,0.00821061456586718,0.00821061456586718,1
"infill","prev","sl_lrn_spatial_gam",2,-0.0170838628305976,-0.0170838628305976,1
"region","level","sl_lrn_spatial_gam",2,-0.00577750236932272,-0.00577750236932272,1
"region","prev","sl_lrn_spatial_gam",2,-0.10943173488519,-0.10943173488519,0
"infill","level","sl_lrn_spatial_plus_domain",2,0.0249599037690457,0.0249599037690457,1
"infill","prev","sl_lrn_spatial_plus_domain",2,-0.0175741826119153,-0.0175741826119153,1
"region","level","sl_lrn_spatial_plus_domain",2,-0.00451082598235765,-0.00451082598235765,1
"region","prev","sl_lrn_spatial_plus_domain",2,-0.110297441443976,-0.110297441443976,0
"infill","level","ridge_min",2,-0.0687468105270832,-0.0687468105270832,0
"infill","prev","ridge_min",2,-0.193585316256955,-0.193585316256955,0
"region","level","ridge_min",2,-0.0536469344608879,-0.0536469344608879,0
"region","prev","ridge_min",2,-0.156902830365799,-0.156902830365799,0
"infill","level","domain_enet",2,-0.0440405542793254,-0.0440405542793254,1
"infill","prev","domain_enet",2,-0.233974528316605,-0.233974528316605,0
"region","level","domain_enet",2,0.00973316161162596,0.00973316161162596,1
"region","prev","domain_enet",2,-0.328128554077066,-0.328128554077066,0
