"country","outcome","target","estimand","arm","rep","n_areas","n","spearman","pearson","mae","wmae","bias","rmse_sd","topk"
"Gambia","child_vitA","prev","infill","domain_index",1,30,30,0.610313410430914,0.562201049772316,11.6974231214002,9.86206844916997,0.819234972346846,1.06282389890603,0.625
"Gambia","child_vitA","prev","infill","hapc_lasso",1,30,30,0.557078043608656,0.515785084728329,10.049864890581,8.52606151255828,-5.40450123142276,0.948850182107895,0.625
"Gambia","child_vitA","prev","infill","hal_group",1,30,30,0.265410782870849,0.193611424328619,10.9001246533524,9.05133108725004,-6.11268148164851,1.08033212432877,0.5
"Gambia","child_vitA","prev","infill","hal_lasso",1,30,30,0.308297452009575,0.315830346851277,10.5981349424573,8.95628748599715,-6.17723718336111,1.03937269925606,0.375
"Gambia","child_vitA","prev","infill","hapc_lasso_xy",1,30,30,0.557078043608656,0.514812777887069,10.0518386313852,8.5274074056556,-5.39943736733579,0.948871862041375,0.625
"Gambia","child_vitA","prev","infill","hapc_xy_only",1,30,30,0.507852034957111,0.424238282081289,9.77929061545942,7.55574790350338,-5.29319930673704,0.98431986077959,0.5
"Gambia","child_vitA","prev","infill","spatial",1,30,30,0.584920808683059,0.545860666056389,9.99801065585457,7.90627784834727,-3.10857958990617,0.897614792860852,0.5
"Gambia","child_vitA","prev","infill","spatial_plus_domain",1,30,30,0.584920808683059,0.545860666059973,9.99801065580711,7.90627784826286,-3.108579589742,0.897614792856768,0.5
"Gambia","child_vitA","prev","infill","domain_index",2,30,30,0.603408404692462,0.507038743984103,12.271682710233,9.99364836819802,1.52893050750772,1.17139391196519,0.5
"Gambia","child_vitA","prev","infill","hapc_lasso",2,30,30,0.60585856801901,0.54829022987749,9.58394626426596,8.0376795327903,-4.90449082953359,0.910592362542547,0.5
"Gambia","child_vitA","prev","infill","hal_group",2,30,30,0.293849315961923,0.205676025228576,10.9689958400162,9.57008981855855,-4.32624204484192,1.02906810806059,0.5
"Gambia","child_vitA","prev","infill","hal_lasso",2,30,30,-0.112385185875197,-0.0221769235823134,12.1706919758809,10.2196953749508,-4.39279499823915,1.14891074143867,0.25
"Gambia","child_vitA","prev","infill","hapc_lasso_xy",2,30,30,0.60585856801901,0.548264218397873,9.57968973840703,8.02924576376285,-4.89854554095759,0.910248644080496,0.5
"Gambia","child_vitA","prev","infill","hapc_xy_only",2,30,30,0.560641917538179,0.526283818697617,9.3505818670836,7.17149959887543,-4.67625410753906,0.905169095028806,0.625
"Gambia","child_vitA","prev","infill","spatial",2,30,30,0.521216562192825,0.500930741251648,9.98507299244124,7.81247688234307,-2.40191618335393,0.925287983488999,0.5
"Gambia","child_vitA","prev","infill","spatial_plus_domain",2,30,30,0.521216562192825,0.500930741251368,9.98507299244924,7.8124768823491,-2.40191618337195,0.92528798348936,0.5
"Gambia","child_vitA","prev","infill","domain_index",3,30,30,0.596948883195201,0.516011785926045,11.553551297306,10.1275863997941,-0.149600621206542,1.05295687666407,0.625
"Gambia","child_vitA","prev","infill","hapc_lasso",3,30,30,0.448602630878782,0.343373859901209,10.1137070316158,8.85923818706074,-5.62317748402999,1.0156794843482,0.5
"Gambia","child_vitA","prev","infill","hal_group",3,30,30,0.160517231135667,0.14848190487607,11.2033171644853,10.1951839931114,-5.67088334905885,1.07175672347212,0.5
"Gambia","child_vitA","prev","infill","hal_lasso",3,30,30,-0.116817670315153,-0.151702802943913,11.3169659848452,9.66780422440341,-5.21472719722435,1.11583830226121,0.375
"Gambia","child_vitA","prev","infill","hapc_lasso_xy",3,30,30,0.448602630878782,0.34448938531792,10.1103670861518,8.8581334474806,-5.61424693743794,1.01501147364518,0.5
"Gambia","child_vitA","prev","infill","hapc_xy_only",3,30,30,0.426709999601345,0.394194512153712,9.769124727163,7.4563181485602,-4.88742187744439,0.980172057115673,0.375
"Gambia","child_vitA","prev","infill","spatial",3,30,30,0.504733645268778,0.529911894044525,9.76499836594414,7.79572713381624,-3.59804200171099,0.902861209736802,0.5
"Gambia","child_vitA","prev","infill","spatial_plus_domain",3,30,30,0.504733645268778,0.529911894045854,9.76499836592807,7.79572713380347,-3.59804200168749,0.902861209735139,0.5
"Gambia","child_vitA","prev","region","domain_index",1,30,30,0.661766840288411,0.572443830342049,11.1137632021123,9.79409007970194,0.971417171557517,0.977503664200977,0.625
"Gambia","child_vitA","prev","region","hapc_lasso",1,30,30,0.564651275708893,0.482980346625266,9.70013285387021,8.83503310394866,-4.40032129267893,0.925838268593947,0.75
"Gambia","child_vitA","prev","region","hal_group",1,30,30,-0.365585951446743,-0.32364301423262,12.4558700587716,10.8241704856687,-6.53907262806194,1.18145279844857,0.125
"Gambia","child_vitA","prev","region","hal_lasso",1,30,30,0.300687450349011,0.36359088030649,10.3568864242571,8.61718598519656,-6.8640430839353,1.05232078136886,0.75
"Gambia","child_vitA","prev","region","hapc_lasso_xy",1,30,30,0.564651275708893,0.481864201537931,9.72155948054515,8.84922262867638,-4.4324392183876,0.927516363158648,0.75
"Gambia","child_vitA","prev","region","hapc_xy_only",1,30,30,0.00513967519900408,0.245514012561808,11.6029490701787,9.15368947310716,-5.69782637852182,1.0608419222216,0.375
"Gambia","child_vitA","prev","region","spatial",1,30,30,0.537253994875681,0.531544776851978,10.4605050119194,9.02189909213467,-3.70362819857734,0.931597228596505,0.375
"Gambia","child_vitA","prev","region","spatial_plus_domain",1,30,30,0.537253994875681,0.531544776852812,10.4605050119033,9.02189909211422,-3.70362819855649,0.93159722859544,0.375
"Gambia","child_vitA","level","infill","domain_index",1,30,30,0.725472747497219,0.66504154579732,0.0692251710530293,0.0648843502502573,0.000364527466813149,0.781773347343838,0.625
"Gambia","child_vitA","level","infill","hapc_lasso",1,30,30,0.711234705228031,0.637147096191456,0.0645983150247441,0.0551708177911453,0.000391861126083554,0.768839865473578,0.375
"Gambia","child_vitA","level","infill","hal_group",1,30,30,0.500333704115684,0.477547936841087,0.0763819442468133,0.0676329834565205,-0.00938417306088908,0.893105060938807,0.5
"Gambia","child_vitA","level","infill","hal_lasso",1,30,30,0.554318912579293,0.538362556915649,0.0695182545368291,0.0574466263481846,0.00111580501816412,0.830111106959641,0.5
"Gambia","child_vitA","level","infill","hapc_lasso_xy",1,30,30,0.711234705228031,0.636644307036835,0.0646375144129822,0.0552332778139481,0.000367522324540103,0.769045525143082,0.375
"Gambia","child_vitA","level","infill","hapc_xy_only",1,30,30,0.678754171301446,0.650384556406841,0.0623354076724204,0.0555549492745594,-0.00514662276202662,0.748622718544859,0.5
"Gambia","child_vitA","level","infill","spatial",1,30,30,0.658286985539488,0.663343506812775,0.0658332863923305,0.0608985383896907,0.00125439748408863,0.750774425216662,0.5
"Gambia","child_vitA","level","infill","spatial_plus_domain",1,30,30,0.658286985539488,0.663343506812818,0.065833286392327,0.0608985383896916,0.00125439748405654,0.750774425216619,0.5
