"domain_set","target","outcome","heldout","arm","model","n_units","n_cov","n_block","block_cols","shares_population","spearman","pearson","topk","delta_vs_base","topk_delta_vs_base"
"all","level","women_vitA","Gambia","base","domain_enet",30,329,0,"",FALSE,0.529699666295884,0.497707910389565,0.5,0,0
"all","level","women_vitA","Ghana","base","domain_enet",75,329,0,"",FALSE,0.321593172119488,0.354969397524264,0.526315789473684,0,0
"all","level","women_vitA","Malawi","base","domain_enet",87,329,0,"",FALSE,0.0804840708609754,0.117877613862703,0.318181818181818,0,0
"all","level","women_vitA","SierraLeone","base","domain_enet",14,329,0,"",FALSE,0.120879120879121,0.11705933967393,0.75,0,0
"all","level","women_vitA","Gambia","same_nutrient","domain_index",30,329,1,"child_vitA",FALSE,0.791768631813126,0.791716786220657,0.5,0.0226918798665182,0
"all","level","women_vitA","Ghana","same_nutrient","domain_index",75,329,1,"child_vitA",FALSE,0.321963015647226,0.454615573077867,0.526315789473684,0.0143669985775249,0
"all","level","women_vitA","Malawi","same_nutrient","domain_index",87,329,1,"child_vitA",FALSE,0.254191878690676,0.276852682816274,0.318181818181818,0.0133957862506379,-0.0454545454545455
"all","level","women_vitA","SierraLeone","same_nutrient","domain_index",14,329,1,"child_vitA",FALSE,0.0241758241758242,-0.00278830126565225,0.5,0.0483516483516484,0
"all","level","women_vitA","Gambia","same_nutrient","domain_enet",30,329,1,"child_vitA",FALSE,0.772636262513904,0.7154445375013,0.625,0.24293659621802,0.125
"all","level","women_vitA","Ghana","same_nutrient","domain_enet",75,329,1,"child_vitA",FALSE,0.356301564722617,0.457544036188399,0.526315789473684,0.0347083926031295,0
"all","level","women_vitA","Malawi","same_nutrient","domain_enet",87,329,1,"child_vitA",FALSE,0.28304293941824,0.300937419298959,0.363636363636364,0.202558868557265,0.0454545454545455
"all","level","women_vitA","SierraLeone","same_nutrient","domain_enet",14,329,1,"child_vitA",FALSE,0.0373626373626374,0.207553906752619,0.5,-0.0835164835164835,-0.25
"all","level","women_vitA","Gambia","other_xpop","domain_index",30,329,1,"child_iron",FALSE,0.762847608453838,0.771383447105845,0.5,-0.00622914349276982,0
"all","level","women_vitA","Ghana","other_xpop","domain_index",75,329,1,"child_iron",FALSE,0.307965860597439,0.435403707654567,0.526315789473684,0.000369843527738223,0
"all","level","women_vitA","Malawi","other_xpop","domain_index",87,329,1,"child_iron",FALSE,0.220675074724794,0.240999051037511,0.318181818181818,-0.0201210177152439,-0.0454545454545455
"all","level","women_vitA","SierraLeone","other_xpop","domain_index",14,329,1,"child_iron",FALSE,-0.0285714285714286,-0.0221719699959259,0.5,-0.00439560439560439,0
"all","level","women_vitA","Gambia","other_xpop","domain_enet",30,329,1,"child_iron",FALSE,0.529699666295884,0.497707910389565,0.5,0,0
"all","level","women_vitA","Ghana","other_xpop","domain_enet",75,329,1,"child_iron",FALSE,0.321593172119488,0.354969397524264,0.526315789473684,0,0
"all","level","women_vitA","Malawi","other_xpop","domain_enet",87,329,1,"child_iron",FALSE,0.128399066851352,0.176932368014239,0.272727272727273,0.0479149959903769,-0.0454545454545455
"all","level","women_vitA","SierraLeone","other_xpop","domain_enet",14,329,1,"child_iron",FALSE,0.0989010989010989,0.168266248433617,0.75,-0.021978021978022,0
"all","level","women_vitA","Gambia","other_samepop","domain_index",30,329,1,"women_iron",TRUE,0.767296996662959,0.774822603691062,0.5,-0.0017797552836486,0
"all","level","women_vitA","Ghana","other_samepop","domain_index",75,329,1,"women_iron",TRUE,0.310384068278805,0.440999846572515,0.526315789473684,0.0027880512091038,0
"all","level","women_vitA","Malawi","other_samepop","domain_index",87,329,1,"women_iron",TRUE,0.226889990522709,0.235160229805181,0.318181818181818,-0.0139061019173289,-0.0454545454545455
"all","level","women_vitA","SierraLeone","other_samepop","domain_index",14,329,1,"women_iron",TRUE,-0.0285714285714286,-0.010941284514457,0.5,-0.00439560439560439,0
"all","level","women_vitA","Gambia","other_samepop","domain_enet",30,329,1,"women_iron",TRUE,0.529699666295884,0.497707910389565,0.5,0,0
"all","level","women_vitA","Ghana","other_samepop","domain_enet",75,329,1,"women_iron",TRUE,0.321593172119488,0.354969397524264,0.526315789473684,0,0
"all","level","women_vitA","Malawi","other_samepop","domain_enet",87,329,1,"women_iron",TRUE,0.0823248523729678,0.0763815457155476,0.272727272727273,0.00184078151199242,-0.0454545454545455
"all","level","women_vitA","SierraLeone","other_samepop","domain_enet",14,329,1,"women_iron",TRUE,0.0989010989010989,0.182094783060599,0.75,-0.021978021978022,0
"all","level","women_vitA","Gambia","all_other","domain_index",30,329,3,"child_vitA;child_iron;women_iron",NA,0.794883203559511,0.798367541590957,0.5,0.0258064516129032,0
"all","level","women_vitA","Ghana","all_other","domain_index",75,329,3,"child_vitA;child_iron;women_iron",NA,0.330071123755334,0.46140256365874,0.526315789473684,0.022475106685633,0
"all","level","women_vitA","Malawi","all_other","domain_index",87,329,3,"child_vitA;child_iron;women_iron",NA,0.218032368593716,0.251000064249663,0.318181818181818,-0.0227637238463221,-0.0454545454545455
"all","level","women_vitA","SierraLeone","all_other","domain_index",14,329,3,"child_vitA;child_iron;women_iron",NA,0.032967032967033,0.00561499575450233,0.5,0.0571428571428571,0
"all","level","women_vitA","Gambia","all_other","domain_enet",30,329,3,"child_vitA;child_iron;women_iron",NA,0.772636262513904,0.7154445375013,0.625,0.24293659621802,0.125
"all","level","women_vitA","Ghana","all_other","domain_enet",75,329,3,"child_vitA;child_iron;women_iron",NA,0.356301564722617,0.457544036188399,0.526315789473684,0.0347083926031295,0
"all","level","women_vitA","Malawi","all_other","domain_enet",87,329,3,"child_vitA;child_iron;women_iron",NA,0.238663701975651,0.24740252062741,0.363636363636364,0.158179631114675,0.0454545454545455
"all","level","women_vitA","SierraLeone","all_other","domain_enet",14,329,3,"child_vitA;child_iron;women_iron",NA,0.0505494505494506,0.160741527121044,0.25,-0.0703296703296703,-0.5
"all","level","women_vitA","Gambia","block_only_same_nutrient","domain_index",30,0,1,"child_vitA",FALSE,0.794883203559511,0.815446674827311,0.625,0.0258064516129032,0.125
"all","level","women_vitA","Ghana","block_only_same_nutrient","domain_index",75,0,1,"child_vitA",FALSE,0.48099573257468,0.544290632903306,0.526315789473684,0.173399715504979,0
"all","level","women_vitA","Malawi","block_only_same_nutrient","domain_index",87,0,1,"child_vitA",FALSE,0.296074214478384,0.343109016336021,0.318181818181818,0.0552781220383466,-0.0454545454545455
"all","level","women_vitA","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"child_vitA",FALSE,0.191208791208791,0.20022052022583,0.5,0.215384615384615,0
"all","level","women_vitA","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"child_vitA",FALSE,NA,NA,0.375,NA,-0.125
"all","level","women_vitA","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"child_vitA",FALSE,NA,NA,0.0526315789473684,NA,-0.473684210526316
"all","level","women_vitA","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"child_vitA",FALSE,NA,NA,0.318181818181818,NA,0
"all","level","women_vitA","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"child_vitA",FALSE,NA,NA,0.25,NA,-0.5
"all","level","women_vitA","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;child_iron;women_iron",NA,0.795773081201335,0.809405435670484,0.75,0.0266963292547273,0.25
"all","level","women_vitA","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;child_iron;women_iron",NA,0.54796586059744,0.616836144865244,0.631578947368421,0.240369843527738,0.105263157894737
"all","level","women_vitA","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;child_iron;women_iron",NA,0.139516658161406,0.0688429054308459,0.318181818181818,-0.101279434278632,-0.0454545454545455
"all","level","women_vitA","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;child_iron;women_iron",NA,0.327472527472527,0.235867729625809,0.5,0.351648351648352,0
"all","level","women_vitA","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;child_iron;women_iron",NA,0.804226918798665,0.8186781802994,0.625,0.274527252502781,0.125
"all","level","women_vitA","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;child_iron;women_iron",NA,0.48099573257468,0.544290632903306,0.526315789473684,0.159402560455192,0
"all","level","women_vitA","Malawi","block_only_all","domain_enet",87,0,3,"child_vitA;child_iron;women_iron",NA,0.203834657723992,0.162460866799806,0.318181818181818,0.123350586863017,0
"all","level","women_vitA","SierraLeone","block_only_all","domain_enet",14,0,3,"child_vitA;child_iron;women_iron",NA,0.248351648351648,0.235926259085035,0.5,0.127472527472527,-0.25
"all","level","women_folate","Ghana","base","domain_index",75,331,0,"",FALSE,-0.0689900426742532,-0.0339538317568872,0.105263157894737,0,0
"all","level","women_folate","Malawi","base","domain_index",87,331,0,"",FALSE,0.0842020850040096,0.0446820594658583,0.363636363636364,0,0
"all","level","women_folate","SierraLeone","base","domain_index",14,331,0,"",FALSE,0.195604395604396,0.161208910549351,0.5,0,0
"all","level","women_folate","Ghana","base","domain_enet",75,331,0,"",FALSE,0.052773826458037,0.0610712819614269,0.105263157894737,0,0
"all","level","women_folate","Malawi","base","domain_enet",87,331,0,"",FALSE,0.379838886053802,0.354896350678586,0.409090909090909,0,0
"all","level","women_folate","SierraLeone","base","domain_enet",14,331,0,"",FALSE,-0.0505494505494506,-0.0819765827519495,0.5,0,0
"all","level","women_folate","Ghana","other_xpop","domain_index",75,331,2,"child_vitA;child_iron",FALSE,-0.0442958748221906,-0.0273608508978581,0.105263157894737,0.0246941678520626,0
"all","level","women_folate","Malawi","other_xpop","domain_index",87,331,2,"child_vitA;child_iron",FALSE,0.097233360064154,0.0531449753745802,0.409090909090909,0.0130312750601443,0.0454545454545455
"all","level","women_folate","SierraLeone","other_xpop","domain_index",14,331,2,"child_vitA;child_iron",FALSE,0.191208791208791,0.172825117491908,0.5,-0.00439560439560438,0
"all","level","women_folate","Ghana","other_xpop","domain_enet",75,331,2,"child_vitA;child_iron",FALSE,-0.0627027027027027,-0.0375729813025198,0.157894736842105,-0.11547652916074,0.0526315789473684
"all","level","women_folate","Malawi","other_xpop","domain_enet",87,331,2,"child_vitA;child_iron",FALSE,0.44658088503317,0.433902991215952,0.545454545454545,0.0667419989793687,0.136363636363636
"all","level","women_folate","SierraLeone","other_xpop","domain_enet",14,331,2,"child_vitA;child_iron",FALSE,-0.0901098901098901,-0.0596423514717526,0.5,-0.0395604395604396,0
"all","level","women_folate","Ghana","other_samepop","domain_index",75,331,3,"women_vitA;women_iron;women_b12",TRUE,-0.116415362731152,-0.0721841912700711,0.0526315789473684,-0.047425320056899,-0.0526315789473684
"all","level","women_folate","Malawi","other_samepop","domain_index",87,331,3,"women_vitA;women_iron;women_b12",TRUE,0.042429102573449,0.00168020118064645,0.318181818181818,-0.0417729824305606,-0.0454545454545455
"all","level","women_folate","SierraLeone","other_samepop","domain_index",14,331,3,"women_vitA;women_iron;women_b12",TRUE,0.164835164835165,0.160942694394965,0.5,-0.0307692307692308,0
"all","level","women_folate","Ghana","other_samepop","domain_enet",75,331,3,"women_vitA;women_iron;women_b12",TRUE,-0.0663726884779516,-0.0325441943133921,0.157894736842105,-0.119146514935989,0.0526315789473684
"all","level","women_folate","Malawi","other_samepop","domain_enet",87,331,3,"women_vitA;women_iron;women_b12",TRUE,0.454399650069257,0.434087391993093,0.5,0.0745607640154553,0.0909090909090909
"all","level","women_folate","SierraLeone","other_samepop","domain_enet",14,331,3,"women_vitA;women_iron;women_b12",TRUE,0.0593406593406593,0.0163389553707086,0.5,0.10989010989011,0
"all","level","women_folate","Ghana","all_other","domain_index",75,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.109217638691323,-0.0664314779869324,0.0526315789473684,-0.0402275960170697,-0.0526315789473684
"all","level","women_folate","Malawi","all_other","domain_index",87,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.0531275060144346,0.00948158008434324,0.363636363636364,-0.031074578989575,0
"all","level","women_folate","SierraLeone","all_other","domain_index",14,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.120879120879121,0.17234211241477,0.5,-0.0747252747252747,0
"all","level","women_folate","Ghana","all_other","domain_enet",75,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.0663726884779516,-0.0325441943133921,0.157894736842105,-0.119146514935989,0.0526315789473684
"all","level","women_folate","Malawi","all_other","domain_enet",87,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.454399650069257,0.434087391993093,0.5,0.0745607640154553,0.0909090909090909
"all","level","women_folate","SierraLeone","all_other","domain_enet",14,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.107692307692308,0.0206775904186883,0.5,0.158241758241758,0
"all","level","women_folate","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.238890469416785,-0.250652049236145,0.105263157894737,-0.169900426742532,0
"all","level","women_folate","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.34799883356419,-0.309888462923535,0.181818181818182,-0.4322009185682,-0.181818181818182
"all","level","women_folate","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.103296703296703,0.0758279506786463,0.25,-0.298901098901099,-0.25
"all","level","women_folate","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.328221906116643,-0.354768975843629,0.0526315789473684,-0.38099573257468,-0.0526315789473684
"all","level","women_folate","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,-0.302343806954873,-0.312297452141477,0.136363636363636,-0.682182693008675,-0.272727272727273
"all","level","women_folate","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_b12",NA,0.0021978021978022,0.0602326557844525,0.25,0.0527472527472527,-0.25
"all","level","women_b12","Ghana","base","domain_index",75,331,0,"",FALSE,0.594196301564722,0.564901933017065,0.578947368421053,0,0
"all","level","women_b12","Malawi","base","domain_index",87,331,0,"",FALSE,0.449168914485675,0.380795506707448,0.409090909090909,0,0
"all","level","women_b12","SierraLeone","base","domain_index",14,331,0,"",FALSE,0.56043956043956,0.753868275241539,0.75,0,0
"all","level","women_b12","Ghana","base","domain_enet",75,331,0,"",FALSE,0.614879089615932,0.581595954341811,0.578947368421053,0,0
"all","level","women_b12","Malawi","base","domain_enet",87,331,0,"",FALSE,0.349147043814245,0.296968700450374,0.409090909090909,0,0
"all","level","women_b12","SierraLeone","base","domain_enet",14,331,0,"",FALSE,0.41978021978022,0.600029628888828,0.5,0,0
"all","level","women_b12","Ghana","other_xpop","domain_index",75,331,2,"child_vitA;child_iron",FALSE,0.592375533428165,0.561290523001553,0.578947368421053,-0.00182076813655752,0
"all","level","women_b12","Malawi","other_xpop","domain_index",87,331,2,"child_vitA;child_iron",FALSE,0.439035503389954,0.37956382067506,0.409090909090909,-0.0101334110957206,0
"all","level","women_b12","SierraLeone","other_xpop","domain_index",14,331,2,"child_vitA;child_iron",FALSE,0.56043956043956,0.751744422414025,0.75,0,0
"all","level","women_b12","Ghana","other_xpop","domain_enet",75,331,2,"child_vitA;child_iron",FALSE,0.619459459459459,0.573671205144869,0.578947368421053,0.00458036984352772,0
"all","level","women_b12","Malawi","other_xpop","domain_enet",87,331,2,"child_vitA;child_iron",FALSE,0.287107239192243,0.184636958069846,0.545454545454545,-0.0620398046220019,0.136363636363636
"all","level","women_b12","SierraLeone","other_xpop","domain_enet",14,331,2,"child_vitA;child_iron",FALSE,0.41978021978022,0.600029628888828,0.5,0,0
"all","level","women_b12","Ghana","other_samepop","domain_index",75,331,3,"women_vitA;women_iron;women_folate",TRUE,0.595049786628734,0.551549690302901,0.578947368421053,0.000853485064011394,0
"all","level","women_b12","Malawi","other_samepop","domain_index",87,331,3,"women_vitA;women_iron;women_folate",TRUE,0.43189108405628,0.366690588176495,0.363636363636364,-0.0172778304293941,-0.0454545454545455
"all","level","women_b12","SierraLeone","other_samepop","domain_index",14,331,3,"women_vitA;women_iron;women_folate",TRUE,0.56043956043956,0.757588951653152,0.75,0,0
"all","level","women_b12","Ghana","other_samepop","domain_enet",75,331,3,"women_vitA;women_iron;women_folate",TRUE,0.587880512091038,0.542188910099646,0.526315789473684,-0.0269985775248933,-0.0526315789473685
"all","level","women_b12","Malawi","other_samepop","domain_enet",87,331,3,"women_vitA;women_iron;women_folate",TRUE,0.300758183276226,0.341733267882237,0.272727272727273,-0.0483888605380186,-0.136363636363636
"all","level","women_b12","SierraLeone","other_samepop","domain_enet",14,331,3,"women_vitA;women_iron;women_folate",TRUE,0.424175824175824,0.594790819697338,0.5,0.00439560439560438,0
"all","level","women_b12","Ghana","all_other","domain_index",75,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.587823613086771,0.547552734151715,0.578947368421053,-0.00637268847795158,0
"all","level","women_b12","Malawi","all_other","domain_index",87,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.426332288401254,0.365401493345126,0.363636363636364,-0.0228366260844207,-0.0454545454545455
"all","level","women_b12","SierraLeone","all_other","domain_index",14,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.56043956043956,0.755520096655811,0.75,0,0
"all","level","women_b12","Ghana","all_other","domain_enet",75,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.537439544807966,0.468143679516662,0.526315789473684,-0.0774395448079659,-0.0526315789473685
"all","level","women_b12","Malawi","all_other","domain_enet",87,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.277958008310855,0.197948968350913,0.454545454545455,-0.07118903550339,0.0454545454545454
"all","level","women_b12","SierraLeone","all_other","domain_enet",14,331,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.582417582417582,0.670546274647,0.5,0.162637362637363,0
"all","level","women_b12","Ghana","block_only_all","domain_index",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.338150782361309,-0.344398209187443,0.157894736842105,-0.932347083926031,-0.421052631578947
"all","level","women_b12","Malawi","block_only_all","domain_index",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.431089159437195,-0.318169395101375,0.0454545454545455,-0.880258073922869,-0.363636363636364
"all","level","women_b12","SierraLeone","block_only_all","domain_index",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,0.221978021978022,0.244795326038818,0.75,-0.338461538461538,0
"all","level","women_b12","Ghana","block_only_all","domain_enet",75,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.304466571834993,-0.291187770221079,0.157894736842105,-0.919345661450924,-0.421052631578947
"all","level","women_b12","Malawi","block_only_all","domain_enet",87,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,-0.287818036013706,-0.229834260517238,0.0454545454545455,-0.636965079827951,-0.363636363636364
"all","level","women_b12","SierraLeone","block_only_all","domain_enet",14,0,5,"child_vitA;women_vitA;child_iron;women_iron;women_folate",NA,NA,NA,0,NA,-0.5
"all","prev","child_iron","Gambia","base","domain_index",30,329,0,"",FALSE,0.506174216059095,0.552165034200372,0.5,0,0
"all","prev","child_iron","Ghana","base","domain_index",75,329,0,"",FALSE,0.567655037475913,0.574541714319948,0.578947368421053,0,0
"all","prev","child_iron","Malawi","base","domain_index",87,329,0,"",FALSE,-0.0945258551367086,-0.188594169257168,0.227272727272727,0,0
"all","prev","child_iron","SierraLeone","base","domain_index",14,329,0,"",FALSE,0.243956043956044,0.209941198898527,0.25,0,0
"all","prev","child_iron","Gambia","base","domain_enet",30,329,0,"",FALSE,0.43742352033942,0.439808805750915,0.375,0,0
"all","prev","child_iron","Ghana","base","domain_enet",75,329,0,"",FALSE,0.542154964611786,0.572887417334708,0.526315789473684,0,0
"all","prev","child_iron","Malawi","base","domain_enet",87,329,0,"",FALSE,0.000601959324490811,-0.0171223398529986,0.318181818181818,0,0
"all","prev","child_iron","SierraLeone","base","domain_enet",14,329,0,"",FALSE,0.221978021978022,0.262615192595489,0.25,0,0
"all","prev","child_iron","Gambia","same_nutrient","domain_index",30,329,1,"women_iron",FALSE,0.558237849710887,0.571007930358967,0.5,0.0520636336517926,0
"all","prev","child_iron","Ghana","same_nutrient","domain_index",75,329,1,"women_iron",FALSE,0.584388567933224,0.589391670057882,0.526315789473684,0.016733530457311,-0.0526315789473685
"all","prev","child_iron","Malawi","same_nutrient","domain_index",87,329,1,"women_iron",FALSE,-0.0672279118306329,-0.170849606563363,0.227272727272727,0.0272979433060757,0
"all","prev","child_iron","SierraLeone","same_nutrient","domain_index",14,329,1,"women_iron",FALSE,0.331868131868132,0.244865377994001,0.25,0.0879120879120879,0
"all","prev","child_iron","Gambia","same_nutrient","domain_enet",30,329,1,"women_iron",FALSE,0.368227836297935,0.378020008758152,0.375,-0.069195684041485,0
"all","prev","child_iron","Ghana","same_nutrient","domain_enet",75,329,1,"women_iron",FALSE,0.537514693793845,0.573747161876003,0.526315789473684,-0.00464027081794027,0
"all","prev","child_iron","Malawi","same_nutrient","domain_enet",87,329,1,"women_iron",FALSE,0.0543952335039879,0.0302571233035564,0.363636363636364,0.0537932741794971,0.0454545454545455
"all","prev","child_iron","SierraLeone","same_nutrient","domain_enet",14,329,1,"women_iron",FALSE,0.261538461538461,0.30357666381119,0.25,0.0395604395604395,0
"all","prev","child_iron","Gambia","other_xpop","domain_index",30,329,1,"women_vitA",FALSE,0.524863725575123,0.554881593039568,0.5,0.018689509516028,0
"all","prev","child_iron","Ghana","other_xpop","domain_index",75,329,1,"women_vitA",FALSE,0.569582534584904,0.57632571486169,0.578947368421053,0.00192749710899054,0
"all","prev","child_iron","Malawi","other_xpop","domain_index",87,329,1,"women_vitA",FALSE,-0.0998431625030441,-0.191590210538892,0.227272727272727,-0.00531730736633551,0
"all","prev","child_iron","SierraLeone","other_xpop","domain_index",14,329,1,"women_vitA",FALSE,0.283516483516484,0.210310018756818,0.25,0.0395604395604396,0
"all","prev","child_iron","Gambia","other_xpop","domain_enet",30,329,1,"women_vitA",FALSE,0.368227836297935,0.378020008758152,0.375,-0.069195684041485,0
"all","prev","child_iron","Ghana","other_xpop","domain_enet",75,329,1,"women_vitA",FALSE,0.542154964611786,0.572887417334708,0.526315789473684,0,0
"all","prev","child_iron","Malawi","other_xpop","domain_enet",87,329,1,"women_vitA",FALSE,0.0576877685970361,0.0300744323127947,0.272727272727273,0.0570858092725453,-0.0454545454545455
"all","prev","child_iron","SierraLeone","other_xpop","domain_enet",14,329,1,"women_vitA",FALSE,0.0857142857142857,0.296583340501145,0.25,-0.136263736263736,0
"all","prev","child_iron","Gambia","other_samepop","domain_index",30,329,1,"child_vitA",TRUE,0.523973748931502,0.559228984341706,0.5,0.0177995328724077,0
"all","prev","child_iron","Ghana","other_samepop","domain_index",75,329,1,"child_vitA",TRUE,0.577335356289955,0.581975125007749,0.578947368421053,0.00968031881404163,0
"all","prev","child_iron","Malawi","other_samepop","domain_index",87,329,1,"child_vitA",TRUE,-0.0990131882829128,-0.184007148788746,0.227272727272727,-0.00448733314620424,0
"all","prev","child_iron","SierraLeone","other_samepop","domain_index",14,329,1,"child_vitA",TRUE,0.191208791208791,0.186257691035279,0.25,-0.0527472527472527,0
"all","prev","child_iron","Gambia","other_samepop","domain_enet",30,329,1,"child_vitA",TRUE,0.368227836297935,0.378020008758152,0.375,-0.069195684041485,0
"all","prev","child_iron","Ghana","other_samepop","domain_enet",75,329,1,"child_vitA",TRUE,0.537514693793845,0.573747161876003,0.526315789473684,-0.00464027081794027,0
"all","prev","child_iron","Malawi","other_samepop","domain_enet",87,329,1,"child_vitA",TRUE,-0.00247168146874257,-0.00895300155515241,0.318181818181818,-0.00307364079323338,0
"all","prev","child_iron","SierraLeone","other_samepop","domain_enet",14,329,1,"child_vitA",TRUE,0.0769230769230769,0.29124623609026,0.25,-0.145054945054945,0
"all","prev","child_iron","Gambia","all_other","domain_index",30,329,3,"child_vitA;women_vitA;women_iron",NA,0.566247639503471,0.579542037196585,0.5,0.0600734234443761,0
"all","prev","child_iron","Ghana","all_other","domain_index",75,329,3,"child_vitA;women_vitA;women_iron",NA,0.577363911802681,0.596279997747678,0.526315789473684,0.00970887432676748,-0.0526315789473685
"all","prev","child_iron","Malawi","all_other","domain_index",87,329,3,"child_vitA;women_vitA;women_iron",NA,-0.0847576970074713,-0.169665284339333,0.227272727272727,0.00976815812923724,0
"all","prev","child_iron","SierraLeone","all_other","domain_index",14,329,3,"child_vitA;women_vitA;women_iron",NA,0.221978021978022,0.221209157560151,0.25,-0.021978021978022,0
"all","prev","child_iron","Gambia","all_other","domain_enet",30,329,3,"child_vitA;women_vitA;women_iron",NA,0.368227836297935,0.378020008758152,0.375,-0.069195684041485,0
"all","prev","child_iron","Ghana","all_other","domain_enet",75,329,3,"child_vitA;women_vitA;women_iron",NA,0.537514693793845,0.573747161876003,0.526315789473684,-0.00464027081794027,0
"all","prev","child_iron","Malawi","all_other","domain_enet",87,329,3,"child_vitA;women_vitA;women_iron",NA,0.0113004182279411,-0.00226113857225574,0.318181818181818,0.0106984589034503,0
"all","prev","child_iron","SierraLeone","all_other","domain_enet",14,329,3,"child_vitA;women_vitA;women_iron",NA,0.0857142857142857,0.296583340501145,0.25,-0.136263736263736,0
"all","prev","child_iron","Gambia","block_only_same_nutrient","domain_index",30,0,1,"women_iron",FALSE,0.734675719308629,0.720260424786035,1,0.228501503249534,0.5
"all","prev","child_iron","Ghana","block_only_same_nutrient","domain_index",75,0,1,"women_iron",FALSE,0.33314288921539,0.352785278439687,0.473684210526316,-0.234512148260523,-0.105263157894737
"all","prev","child_iron","Malawi","block_only_same_nutrient","domain_index",87,0,1,"women_iron",FALSE,0.26335720446473,0.237591747757119,0.454545454545455,0.357883059601439,0.227272727272727
"all","prev","child_iron","SierraLeone","block_only_same_nutrient","domain_index",14,0,1,"women_iron",FALSE,0.454945054945055,0.452892737434405,0.5,0.210989010989011,0.25
"all","prev","child_iron","Gambia","block_only_same_nutrient","domain_enet",30,0,1,"women_iron",FALSE,NA,NA,0.25,NA,-0.125
"all","prev","child_iron","Ghana","block_only_same_nutrient","domain_enet",75,0,1,"women_iron",FALSE,NA,NA,0.105263157894737,NA,-0.421052631578947
"all","prev","child_iron","Malawi","block_only_same_nutrient","domain_enet",87,0,1,"women_iron",FALSE,NA,NA,0.227272727272727,NA,-0.0909090909090909
"all","prev","child_iron","SierraLeone","block_only_same_nutrient","domain_enet",14,0,1,"women_iron",FALSE,NA,NA,0.25,NA,0
"all","prev","child_iron","Gambia","block_only_all","domain_index",30,0,3,"child_vitA;women_vitA;women_iron",NA,0.741573038296687,0.735611855787085,0.875,0.235398822237592,0.375
"all","prev","child_iron","Ghana","block_only_all","domain_index",75,0,3,"child_vitA;women_vitA;women_iron",NA,0.351318473065353,0.430852370893201,0.473684210526316,-0.21633656441056,-0.105263157894737
"all","prev","child_iron","Malawi","block_only_all","domain_index",87,0,3,"child_vitA;women_vitA;women_iron",NA,0.16069577785157,0.118096018780378,0.272727272727273,0.255221632988278,0.0454545454545454
"all","prev","child_iron","SierraLeone","block_only_all","domain_index",14,0,3,"child_vitA;women_vitA;women_iron",NA,0.0285714285714286,0.16621796708069,0.25,-0.215384615384615,0
"all","prev","child_iron","Gambia","block_only_all","domain_enet",30,0,3,"child_vitA;women_vitA;women_iron",NA,0.742240520779402,0.728581565484721,0.875,0.304817000439982,0.5
"all","prev","child_iron","Ghana","block_only_all","domain_enet",75,0,3,"child_vitA;women_vitA;women_iron",NA,0.336512439717033,0.376112510643515,0.526315789473684,-0.205642524894753,0
