"column","outcome","country","n","rho","z"
"ihmr_stuntingprevalence","child_vitA","Gambia",30,0.673414905450501,4.24507759946805
"ihmr_wastingprevalence","child_vitA","Gambia",30,0.706340378197998,4.57179542303876
"ihmr_underweightprevalence","child_vitA","Gambia",30,0.735706340378198,4.88986233465975
"ihmr_overweightprevalence","child_vitA","Gambia",30,-0.756173526140156,-5.12973465350463
"ihmr_allanemia","child_vitA","Gambia",30,0.72146829810901,4.73213856682777
"ihmr_mildanemia","child_vitA","Gambia",30,0.594215795328142,3.55498854053849
"ihmr_moderateanemia","child_vitA","Gambia",30,0.738375973303671,4.92023191523214
"ihmr_severeanemia","child_vitA","Gambia",30,0.676529477196885,4.27480486102188
"ihmr_ebfprevalence","child_vitA","Gambia",30,-0.07853170189099,-0.408904682805114
"ihmr_hivprevalence","child_vitA","Gambia",30,-0.0611790878754171,-0.318293374204936
"ihmr_sod","child_vitA","Gambia",24,0.227826086956522,1.06267793754089
"ihmr_wimp","child_vitA","Gambia",30,-0.277864293659622,-1.48280617445959
"ihmr_wpiped","child_vitA","Gambia",30,-0.216907675194661,-1.14527778979636
"ihmr_wsurface","child_vitA","Gambia",30,0.276974416017798,1.4777966972845
"ihmr_wunimp","child_vitA","Gambia",30,0.308120133481646,1.65480316640382
"ihmr_prevalence","child_vitA","Gambia",29,-0.687684729064039,-4.30127720816572
"ihmr_mcvcoverage","child_vitA","Gambia",29,-0.136453201970443,-0.700144771512608
"ihmr_stuntingprevalence","women_vitA","Gambia",30,0.687208008898776,4.3785169805058
"ihmr_wastingprevalence","women_vitA","Gambia",30,0.661401557285873,4.13250513021991
"ihmr_underweightprevalence","women_vitA","Gambia",30,0.745494994438265,5.00252547954736
"ihmr_overweightprevalence","women_vitA","Gambia",30,-0.68587319243604,-4.36539722034883
"ihmr_allanemia","women_vitA","Gambia",30,0.705895439377086,4.56718437029913
"ihmr_mildanemia","women_vitA","Gambia",30,0.672969966629588,4.24084950924736
"ihmr_moderateanemia","women_vitA","Gambia",30,0.683648498331479,4.34363138701357
"ihmr_severeanemia","women_vitA","Gambia",30,0.686763070077864,4.37413867076243
"ihmr_ebfprevalence","women_vitA","Gambia",30,-0.0754171301446051,-0.392624418248974
"ihmr_hivprevalence","women_vitA","Gambia",30,-0.212458286985539,-1.12104099856516
"ihmr_sod","women_vitA","Gambia",24,0.26,1.21946191756263
"ihmr_wimp","women_vitA","Gambia",30,-0.381535038932147,-2.08809974931926
"ihmr_wpiped","women_vitA","Gambia",30,-0.256952169076752,-1.3657690129103
"ihmr_wsurface","women_vitA","Gambia",30,0.341045606229143,1.84606451967878
"ihmr_wunimp","women_vitA","Gambia",30,0.372636262513904,2.03419482439901
"ihmr_prevalence","women_vitA","Gambia",29,-0.53448275862069,-3.04105397265595
"ihmr_mcvcoverage","women_vitA","Gambia",29,0.175862068965517,0.906144017935028
"ihmr_stuntingprevalence","child_iron","Gambia",30,0.474972191323693,2.68366511704438
"ihmr_wastingprevalence","child_iron","Gambia",30,0.44916573971079,2.51314341653313
"ihmr_underweightprevalence","child_iron","Gambia",30,0.503448275862069,2.87822402506539
"ihmr_overweightprevalence","child_iron","Gambia",30,-0.510567296996663,-2.92801521368006
"ihmr_allanemia","child_iron","Gambia",30,0.490100111234705,2.786135815849
"ihmr_mildanemia","child_iron","Gambia",30,0.268075639599555,1.42784711307388
"ihmr_moderateanemia","child_iron","Gambia",30,0.485650723025584,2.75579396247658
"ihmr_severeanemia","child_iron","Gambia",30,0.469632925472747,2.64795557953766
"ihmr_ebfprevalence","child_iron","Gambia",30,0.00200222469410456,0.0104038785978052
"ihmr_hivprevalence","child_iron","Gambia",30,-0.146162402669633,-0.764960909163031
"ihmr_sod","child_iron","Gambia",24,0.068695652173913,0.315299627746995
"ihmr_wimp","child_iron","Gambia",30,-0.240044493882091,-1.2721289291699
"ihmr_wpiped","child_iron","Gambia",30,-0.215127919911012,-1.13557724374269
"ihmr_wsurface","child_iron","Gambia",30,0.317908787541713,1.71119202095567
"ihmr_wunimp","child_iron","Gambia",30,0.231145717463849,1.22317176127001
"ihmr_prevalence","child_iron","Gambia",29,-0.323645320197044,-1.71181020463826
"ihmr_mcvcoverage","child_iron","Gambia",29,-0.0822660098522167,-0.420426146137413
"ihmr_stuntingprevalence","women_iron","Gambia",30,0.640044493882091,3.93997795298471
"ihmr_wastingprevalence","women_iron","Gambia",30,0.644938820912125,3.98328824797846
"ihmr_underweightprevalence","women_iron","Gambia",30,0.684093437152391,4.34797457924072
"ihmr_overweightprevalence","women_iron","Gambia",30,-0.684093437152391,-4.34797457924072
"ihmr_allanemia","women_iron","Gambia",30,0.692547274749722,4.4314570138463
"ihmr_mildanemia","women_iron","Gambia",30,0.533704115684093,3.09332332166497
"ihmr_moderateanemia","women_iron","Gambia",30,0.682758620689655,4.33495986192074
"ihmr_severeanemia","women_iron","Gambia",30,0.668965517241379,4.20300327612075
"ihmr_ebfprevalence","women_iron","Gambia",30,-0.102558398220245,-0.534789369347127
"ihmr_hivprevalence","women_iron","Gambia",30,-0.0562847608453838,-0.29277362448389
"ihmr_sod","women_iron","Gambia",24,0.106086956521739,0.487987711856792
"ihmr_wimp","women_iron","Gambia",30,-0.204449388209121,-1.07753478957318
"ihmr_wpiped","women_iron","Gambia",30,-0.108342602892102,-0.565183038788823
"ihmr_wsurface","women_iron","Gambia",30,0.277864293659622,1.48280617445959
"ihmr_wunimp","women_iron","Gambia",30,0.209788654060067,1.10652201222185
"ihmr_prevalence","women_iron","Gambia",29,-0.60935960591133,-3.6096065960321
"ihmr_mcvcoverage","women_iron","Gambia",29,-0.0827586206896552,-0.422955196954251
"ihmr_stuntingprevalence","child_vitA","Ghana",75,0.394395448079659,3.53831571193093
"ihmr_wastingprevalence","child_vitA","Ghana",75,0.342731152204836,3.03080611456819
"ihmr_underweightprevalence","child_vitA","Ghana",75,0.427140825035562,3.8726331202641
"ihmr_overweightprevalence","child_vitA","Ghana",75,-0.358293029871977,-3.18135387152454
"ihmr_allanemia","child_vitA","Ghana",75,0.171778093883357,1.4721814330604
"ihmr_mildanemia","child_vitA","Ghana",75,0.0887339971550498,0.754918450104459
"ihmr_moderateanemia","child_vitA","Ghana",75,0.20628733997155,1.77588920985313
"ihmr_severeanemia","child_vitA","Ghana",75,0.155817923186344,1.33301788559132
"ihmr_ebfprevalence","child_vitA","Ghana",75,0.175618776671408,1.50578459969322
"ihmr_hivprevalence","child_vitA","Ghana",75,-0.322133712660028,-2.83430505171572
"ihmr_sod","child_vitA","Ghana",75,0.330128022759602,2.91021332491596
"ihmr_wimp","child_vitA","Ghana",75,-0.247339971550498,-2.14319074762507
"ihmr_wpiped","child_vitA","Ghana",75,0.0115789473684211,0.0982550176785244
"ihmr_wsurface","child_vitA","Ghana",75,0.163869132290185,1.40312634658455
"ihmr_wunimp","child_vitA","Ghana",75,0.285433854907539,2.49117679735467
"ihmr_prevalence","child_vitA","Ghana",75,0.363300142247511,3.23019919132646
"ihmr_mcvcoverage","child_vitA","Ghana",75,-0.371806543385491,-3.31365351654286
"ihmr_stuntingprevalence","women_vitA","Ghana",75,0.190213371266003,1.63391340126439
"ihmr_wastingprevalence","women_vitA","Ghana",75,0.47226173541963,4.35275691192121
"ihmr_underweightprevalence","women_vitA","Ghana",75,0.273086770981508,2.37754462912259
"ihmr_overweightprevalence","women_vitA","Ghana",75,-0.237553342816501,-2.05496141515596
"ihmr_allanemia","women_vitA","Ghana",75,0.303157894736842,2.6558374801205
"ihmr_mildanemia","women_vitA","Ghana",75,0.185775248933144,1.59487491840769
"ihmr_moderateanemia","women_vitA","Ghana",75,0.337183499288762,2.97758126222854
"ihmr_severeanemia","women_vitA","Ghana",75,0.331522048364154,2.92349572231707
"ihmr_ebfprevalence","women_vitA","Ghana",75,0.136500711237553,1.16552210711619
"ihmr_hivprevalence","women_vitA","Ghana",75,-0.21448079658606,-1.84863323341585
"ihmr_sod","women_vitA","Ghana",75,0.243783783783784,2.1110790984139
"ihmr_wimp","women_vitA","Ghana",75,0.0322332859174964,0.273603283437736
"ihmr_wpiped","women_vitA","Ghana",75,0.00577524893314367,0.0490051570400135
"ihmr_wsurface","women_vitA","Ghana",75,-0.116813655761024,-0.995742448128745
"ihmr_wunimp","women_vitA","Ghana",75,0.0342247510668563,0.29052011020588
"ihmr_prevalence","women_vitA","Ghana",75,0.417581792318634,3.77390940024808
"ihmr_mcvcoverage","women_vitA","Ghana",75,-0.136557610241821,-1.16601408168763
"ihmr_stuntingprevalence","child_iron","Ghana",75,0.383442389758179,3.4288105279712
"ihmr_wastingprevalence","child_iron","Ghana",75,0.574679943100996,5.55346969147205
"ihmr_underweightprevalence","child_iron","Ghana",75,0.413655761024182,3.73363967420231
"ihmr_overweightprevalence","child_iron","Ghana",75,-0.47226173541963,-4.35275691192121
"ihmr_allanemia","child_iron","Ghana",75,0.419743954480797,3.79615517972165
