"domain_set","target","outcome","heldout","arm","biomarker","z","sd_axis","share_abs_contrib"
"cs_top5","level","child_iron","Ghana","block_only_same_nutrient","women_iron",5.17943427467616,0.98946851025047,1
"cs_top5","level","child_iron","Malawi","block_only_same_nutrient","women_iron",5.59069774717864,0.988403983088187,1
"cs_top5","level","child_iron","SierraLeone","block_only_same_nutrient","women_iron",5.84121710172483,0.992719424921442,1
"cs_top5","level","child_iron","Gambia","block_only_all","child_vitA",2.90645470326263,0.992123638389473,0.324602461336481
"cs_top5","level","child_iron","Gambia","block_only_all","women_iron",4.84187535353649,0.992123638389473,0.540756632290915
"cs_top5","level","child_iron","Gambia","block_only_all","women_vitA",1.20555985301834,0.992123638389473,0.134640906372604
"cs_top5","level","child_iron","Ghana","block_only_all","child_vitA",1.9485609530206,0.98946851025047,0.260667175424848
"cs_top5","level","child_iron","Ghana","block_only_all","women_iron",5.17943427467616,0.98946851025047,0.692874657364748
"cs_top5","level","child_iron","Ghana","block_only_all","women_vitA",0.347287956097852,0.98946851025047,0.0464581672104041
"cs_top5","level","child_iron","Malawi","block_only_all","child_vitA",4.88123425399426,0.988403983088187,0.330616210020768
"cs_top5","level","child_iron","Malawi","block_only_all","women_iron",5.59069774717864,0.988403983088187,0.378669656968695
"cs_top5","level","child_iron","Malawi","block_only_all","women_vitA",4.29211799409997,0.988403983088187,0.290714133010537
"cs_top5","level","child_iron","SierraLeone","block_only_all","child_vitA",4.02438438547732,0.992719424921442,0.331140477899778
"cs_top5","level","child_iron","SierraLeone","block_only_all","women_iron",5.84121710172483,0.992719424921442,0.480635853165924
"cs_top5","level","child_iron","SierraLeone","block_only_all","women_vitA",2.28750166406928,0.992719424921442,0.188223668934298
"cs_top5","level","child_vitA","Gambia","same_nutrient","women_vitA",5.08352576312208,0.992123638389473,0.0605299292669142
"cs_top5","level","child_vitA","Ghana","same_nutrient","women_vitA",4.81860195470203,0.98946851025047,0.0559602948803839
"cs_top5","level","child_vitA","Malawi","same_nutrient","women_vitA",6.48510437896468,0.988403983088187,0.0565394179064872
"cs_top5","level","child_vitA","SierraLeone","same_nutrient","women_vitA",6.61338900862943,0.992719424921442,0.0645602920984255
"cs_top5","level","child_vitA","Gambia","other_xpop","women_iron",2.66347400230003,0.992123638389473,0.0326551711942179
"cs_top5","level","child_vitA","Ghana","other_xpop","women_iron",2.92458516432533,0.98946851025047,0.0347282230483147
"cs_top5","level","child_vitA","Malawi","other_xpop","women_iron",5.17442279974524,0.988403983088187,0.0456338932084956
"cs_top5","level","child_vitA","SierraLeone","other_xpop","women_iron",4.2710343780428,0.992719424921442,0.0426697845383887
"cs_top5","level","child_vitA","Gambia","other_samepop","child_iron",2.91713833991923,0.992123638389473,0.0356543037695069
"cs_top5","level","child_vitA","Ghana","other_samepop","child_iron",2.14785790912367,0.98946851025047,0.0257423420581512
"cs_top5","level","child_vitA","Malawi","other_samepop","child_iron",5.04386770099849,0.988403983088187,0.0445337865788375
"cs_top5","level","child_vitA","SierraLeone","other_samepop","child_iron",4.14996056752128,0.992719424921442,0.0415104066967578
"cs_top5","level","child_vitA","Gambia","all_other","child_iron",2.91713833991923,0.992123638389473,0.0325703302519109
"cs_top5","level","child_vitA","Gambia","all_other","women_iron",2.66347400230003,0.992123638389473,0.0297381261235259
"cs_top5","level","child_vitA","Gambia","all_other","women_vitA",5.08352576312208,0.992123638389473,0.0567584028097784
"cs_top5","level","child_vitA","Ghana","all_other","child_iron",2.14785790912367,0.98946851025047,0.0235562501283365
"cs_top5","level","child_vitA","Ghana","all_other","women_iron",2.92458516432533,0.98946851025047,0.0320748683420021
"cs_top5","level","child_vitA","Ghana","all_other","women_vitA",4.81860195470203,0.98946851025047,0.0528471610862582
"cs_top5","level","child_vitA","Malawi","all_other","child_iron",5.04386770099849,0.988403983088187,0.0403771458166336
"cs_top5","level","child_vitA","Malawi","all_other","women_iron",5.17442279974524,0.988403983088187,0.0414222648744073
"cs_top5","level","child_vitA","Malawi","all_other","women_vitA",6.48510437896468,0.988403983088187,0.0519145268409221
"cs_top5","level","child_vitA","SierraLeone","all_other","child_iron",4.14996056752128,0.992719424921442,0.0374347856543072
"cs_top5","level","child_vitA","SierraLeone","all_other","women_iron",4.2710343780428,0.992719424921442,0.0385269338980026
"cs_top5","level","child_vitA","SierraLeone","all_other","women_vitA",6.61338900862943,0.992719424921442,0.0596561812958297
"cs_top5","level","child_vitA","Gambia","block_only_same_nutrient","women_vitA",5.08352576312208,0.992123638389473,1
"cs_top5","level","child_vitA","Ghana","block_only_same_nutrient","women_vitA",4.81860195470203,0.98946851025047,1
"cs_top5","level","child_vitA","Malawi","block_only_same_nutrient","women_vitA",6.48510437896468,0.988403983088187,1
"cs_top5","level","child_vitA","SierraLeone","block_only_same_nutrient","women_vitA",6.61338900862943,0.992719424921442,1
"cs_top5","level","child_vitA","Gambia","block_only_all","child_iron",2.91713833991923,0.992123638389473,0.273546564298349
"cs_top5","level","child_vitA","Gambia","block_only_all","women_iron",2.66347400230003,0.992123638389473,0.249759893953922
"cs_top5","level","child_vitA","Gambia","block_only_all","women_vitA",5.08352576312208,0.992123638389473,0.476693541747729
"cs_top5","level","child_vitA","Ghana","block_only_all","child_iron",2.14785790912367,0.98946851025047,0.217151767382579
"cs_top5","level","child_vitA","Ghana","block_only_all","women_iron",2.92458516432533,0.98946851025047,0.295680098109111
"cs_top5","level","child_vitA","Ghana","block_only_all","women_vitA",4.81860195470203,0.98946851025047,0.48716813450831
"cs_top5","level","child_vitA","Malawi","block_only_all","child_iron",5.04386770099849,0.988403983088187,0.301966620397981
"cs_top5","level","child_vitA","Malawi","block_only_all","women_iron",5.17442279974524,0.988403983088187,0.309782702079996
"cs_top5","level","child_vitA","Malawi","block_only_all","women_vitA",6.48510437896468,0.988403983088187,0.388250677522023
"cs_top5","level","child_vitA","SierraLeone","block_only_all","child_iron",4.14996056752128,0.992719424921442,0.276031301326699
"cs_top5","level","child_vitA","SierraLeone","block_only_all","women_iron",4.2710343780428,0.992719424921442,0.284084428803715
"cs_top5","level","child_vitA","SierraLeone","block_only_all","women_vitA",6.61338900862943,0.992719424921442,0.439884269869586
"cs_top5","level","women_iron","Gambia","same_nutrient","child_iron",4.79507699390417,0.992123638389473,0.0560437662636777
"cs_top5","level","women_iron","Ghana","same_nutrient","child_iron",5.11123237895707,0.98946851025047,0.0578614044732304
"cs_top5","level","women_iron","Malawi","same_nutrient","child_iron",5.73972901230503,0.988403983088187,0.0500987154428106
"cs_top5","level","women_iron","SierraLeone","same_nutrient","child_iron",6.02369711465643,0.992719424921442,0.0532119677807175
"cs_top5","level","women_iron","Gambia","other_xpop","child_vitA",2.73264903628583,0.992123638389473,0.0327274807473574
"cs_top5","level","women_iron","Ghana","other_xpop","child_vitA",2.93178042266992,0.98946851025047,0.034028613341291
"cs_top5","level","women_iron","Malawi","other_xpop","child_vitA",5.11745459585846,0.988403983088187,0.044911182012961
"cs_top5","level","women_iron","SierraLeone","other_xpop","child_vitA",4.37844260379955,0.992719424921442,0.0392485956876208
"cs_top5","level","women_iron","Gambia","other_samepop","women_vitA",2.60621257221062,0.992123638389473,0.0312605552946871
"cs_top5","level","women_iron","Ghana","other_samepop","women_vitA",1.6759661292589,0.98946851025047,0.0197403528781811
"cs_top5","level","women_iron","Malawi","other_samepop","women_vitA",6.19831739489986,0.988403983088187,0.0538857722855308
"cs_top5","level","women_iron","SierraLeone","other_samepop","women_vitA",3.8019630469475,0.992719424921442,0.0342580334456202
"cs_top5","level","women_iron","Gambia","all_other","child_iron",4.79507699390417,0.992123638389473,0.0527520689786699
"cs_top5","level","women_iron","Gambia","all_other","child_vitA",2.73264903628583,0.992123638389473,0.0300626852582144
"cs_top5","level","women_iron","Gambia","all_other","women_vitA",2.60621257221062,0.992123638389473,0.028671720090649
"cs_top5","level","women_iron","Ghana","all_other","child_iron",5.11123237895707,0.98946851025047,0.0549928810511977
"cs_top5","level","women_iron","Ghana","all_other","child_vitA",2.93178042266992,0.98946851025047,0.0315436748123385
"cs_top5","level","women_iron","Ghana","all_other","women_vitA",1.6759661292589,0.98946851025047,0.0180320907285724
"cs_top5","level","women_iron","Malawi","all_other","child_iron",5.73972901230503,0.988403983088187,0.0455953240222182
"cs_top5","level","women_iron","Malawi","all_other","child_vitA",5.11745459585846,0.988403983088187,0.0406520934990016
"cs_top5","level","women_iron","Malawi","all_other","women_vitA",6.19831739489986,0.988403983088187,0.0492382635847673
"cs_top5","level","women_iron","SierraLeone","all_other","child_iron",6.02369711465643,0.992719424921442,0.049625815789874
"cs_top5","level","women_iron","SierraLeone","all_other","child_vitA",4.37844260379955,0.992719424921442,0.0360714992747582
"cs_top5","level","women_iron","SierraLeone","all_other","women_vitA",3.8019630469475,0.992719424921442,0.0313222119599361
"cs_top5","level","women_iron","Gambia","block_only_same_nutrient","child_iron",4.79507699390417,0.992123638389473,1
"cs_top5","level","women_iron","Ghana","block_only_same_nutrient","child_iron",5.11123237895707,0.98946851025047,1
"cs_top5","level","women_iron","Malawi","block_only_same_nutrient","child_iron",5.73972901230503,0.988403983088187,1
"cs_top5","level","women_iron","SierraLeone","block_only_same_nutrient","child_iron",6.02369711465643,0.992719424921442,1
"cs_top5","level","women_iron","Gambia","block_only_all","child_iron",4.79507699390417,0.992123638389473,0.47317012486816
"cs_top5","level","women_iron","Gambia","block_only_all","child_vitA",2.73264903628583,0.992123638389473,0.269653206270511
"cs_top5","level","women_iron","Gambia","block_only_all","women_vitA",2.60621257221062,0.992123638389473,0.257176668861329
"cs_top5","level","women_iron","Ghana","block_only_all","child_iron",5.11123237895707,0.98946851025047,0.525902197679852
"cs_top5","level","women_iron","Ghana","block_only_all","child_vitA",2.93178042266992,0.98946851025047,0.301655188628204
"cs_top5","level","women_iron","Ghana","block_only_all","women_vitA",1.6759661292589,0.98946851025047,0.172442613691944
"cs_top5","level","women_iron","Malawi","block_only_all","child_iron",5.73972901230503,0.988403983088187,0.336532419145829
"cs_top5","level","women_iron","Malawi","block_only_all","child_vitA",5.11745459585846,0.988403983088187,0.300047157508848
"cs_top5","level","women_iron","Malawi","block_only_all","women_vitA",6.19831739489986,0.988403983088187,0.363420423345323
"cs_top5","level","women_iron","SierraLeone","block_only_all","child_iron",6.02369711465643,0.992719424921442,0.424081493505396
"cs_top5","level","women_iron","SierraLeone","block_only_all","child_vitA",4.37844260379955,0.992719424921442,0.308251966077294
"cs_top5","level","women_iron","SierraLeone","block_only_all","women_vitA",3.8019630469475,0.992719424921442,0.26766654041731
"cs_top5","level","women_vitA","Gambia","same_nutrient","child_vitA",5.19435994593132,0.992123638389473,0.0526831400196459
"cs_top5","level","women_vitA","Ghana","same_nutrient","child_vitA",4.9453336774006,0.98946851025047,0.0542461051239419
"cs_top5","level","women_vitA","Malawi","same_nutrient","child_vitA",6.55748118811614,0.988403983088187,0.0505514098537318
"cs_top5","level","women_vitA","SierraLeone","same_nutrient","child_vitA",6.8419315903293,0.992719424921442,0.059435123499225
"cs_top5","level","women_vitA","Gambia","other_xpop","child_iron",1.40589069304778,0.992123638389473,0.0148288538094462
"cs_top5","level","women_vitA","Ghana","other_xpop","child_iron",0.47976086711472,0.98946851025047,0.00553362527759375
"cs_top5","level","women_vitA","Malawi","other_xpop","child_iron",4.4311877242181,0.988403983088187,0.034729146236339
"cs_top5","level","women_vitA","SierraLeone","other_xpop","child_iron",2.59012314544923,0.992719424921442,0.0233630348018748
"cs_top5","level","women_vitA","Gambia","other_samepop","women_iron",2.23925239055061,0.992123638389473,0.0234130665628784
"cs_top5","level","women_vitA","Ghana","other_samepop","women_iron",1.50672413747038,0.98946851025047,0.0171753116263199
"cs_top5","level","women_vitA","Malawi","other_samepop","women_iron",5.85794501167783,0.988403983088187,0.0454035559855673
"cs_top5","level","women_vitA","SierraLeone","other_samepop","women_iron",3.64204448024597,0.992719424921442,0.032542638665475
"cs_top5","level","women_vitA","Gambia","all_other","child_iron",1.40589069304778,0.992123638389473,0.0137506999492583
"cs_top5","level","women_vitA","Gambia","all_other","child_vitA",5.19435994593132,0.992123638389473,0.0508048637053748
"cs_top5","level","women_vitA","Gambia","all_other","women_iron",2.23925239055061,0.992123638389473,0.0219016228540283
"cs_top5","level","women_vitA","Ghana","all_other","child_iron",0.47976086711472,0.98946851025047,0.00515034251501871
"cs_top5","level","women_vitA","Ghana","all_other","child_vitA",4.9453336774006,0.98946851025047,0.0530892868416875
"cs_top5","level","women_vitA","Ghana","all_other","women_iron",1.50672413747038,0.98946851025047,0.0161750278431171
"cs_top5","level","women_vitA","Malawi","all_other","child_iron",4.4311877242181,0.988403983088187,0.0316494895776377
"cs_top5","level","women_vitA","Malawi","all_other","child_vitA",6.55748118811614,0.988403983088187,0.0468364116881233
"cs_top5","level","women_vitA","Malawi","all_other","women_iron",5.85794501167783,0.988403983088187,0.0418400169733696
"cs_top5","level","women_vitA","SierraLeone","all_other","child_iron",2.59012314544923,0.992719424921442,0.0213445653560844
"cs_top5","level","women_vitA","SierraLeone","all_other","child_vitA",6.8419315903293,0.992719424921442,0.0563826690048414
"cs_top5","level","women_vitA","SierraLeone","all_other","women_iron",3.64204448024597,0.992719424921442,0.0300131893632007
"cs_top5","level","women_vitA","Gambia","block_only_same_nutrient","child_vitA",5.19435994593132,0.992123638389473,1
"cs_top5","level","women_vitA","Ghana","block_only_same_nutrient","child_vitA",4.9453336774006,0.98946851025047,1
"cs_top5","level","women_vitA","Malawi","block_only_same_nutrient","child_vitA",6.55748118811614,0.988403983088187,1
"cs_top5","level","women_vitA","SierraLeone","block_only_same_nutrient","child_vitA",6.8419315903293,0.992719424921442,1
"cs_top5","level","women_vitA","Gambia","block_only_all","child_iron",1.40589069304778,0.992123638389473,0.159046350043796
"cs_top5","level","women_vitA","Gambia","block_only_all","child_vitA",5.19435994593132,0.992123638389473,0.587630314575239
"cs_top5","level","women_vitA","Gambia","block_only_all","women_iron",2.23925239055061,0.992123638389473,0.253323335380965
"cs_top5","level","women_vitA","Ghana","block_only_all","child_iron",0.47976086711472,0.98946851025047,0.069211398786514
"cs_top5","level","women_vitA","Ghana","block_only_all","child_vitA",4.9453336774006,0.98946851025047,0.71342513477054
"cs_top5","level","women_vitA","Ghana","block_only_all","women_iron",1.50672413747038,0.98946851025047,0.217363466442946
"cs_top5","level","women_vitA","Malawi","block_only_all","child_iron",4.4311877242181,0.988403983088187,0.263031357173929
"cs_top5","level","women_vitA","Malawi","block_only_all","child_vitA",6.55748118811614,0.988403983088187,0.389246243648377
"cs_top5","level","women_vitA","Malawi","block_only_all","women_iron",5.85794501167783,0.988403983088187,0.347722399177695
"cs_top5","level","women_vitA","SierraLeone","block_only_all","child_iron",2.59012314544923,0.992719424921442,0.198111021084695
"cs_top5","level","women_vitA","SierraLeone","block_only_all","child_vitA",6.8419315903293,0.992719424921442,0.523319540205368
"cs_top5","level","women_vitA","SierraLeone","block_only_all","women_iron",3.64204448024597,0.992719424921442,0.278569438709937
"cs_top5","level","women_folate","Ghana","other_xpop","child_iron",0.850781324371843,0.992559940372529,0.0100881876211413
"cs_top5","level","women_folate","Ghana","other_xpop","child_vitA",1.07708863185449,0.992559940372529,0.0127716393055162
"cs_top5","level","women_folate","Malawi","other_xpop","child_iron",2.4682280860484,0.991558114149638,0.0311322048984397
"cs_top5","level","women_folate","Malawi","other_xpop","child_vitA",0.455996415226103,0.991558114149638,0.0057515648217507
"cs_top5","level","women_folate","SierraLeone","other_xpop","child_iron",2.20693358979931,0.9952378437785,0.0230640920377352
"cs_top5","level","women_folate","SierraLeone","other_xpop","child_vitA",0.957212360915328,0.9952378437785,0.0100035787636983
"cs_top5","level","women_folate","Ghana","other_samepop","women_b12",-5.18717393783128,0.992559940372529,0.0574359965135275
"cs_top5","level","women_folate","Ghana","other_samepop","women_iron",1.27848572209026,0.992559940372529,0.0141562828539487
"cs_top5","level","women_folate","Ghana","other_samepop","women_vitA",1.44005052781541,0.992559940372529,0.0159452407199381
"cs_top5","level","women_folate","Malawi","other_samepop","women_b12",2.52521326245607,0.991558114149638,0.0311289983206459
"cs_top5","level","women_folate","Malawi","other_samepop","women_iron",1.12642466280662,0.991558114149638,0.013885746585513
"cs_top5","level","women_folate","Malawi","other_samepop","women_vitA",-1.11136725871481,0.991558114149638,0.0137001298244829
"cs_top5","level","women_folate","SierraLeone","other_samepop","women_b12",-1.79520782444627,0.9952378437785,0.0184368070905315
"cs_top5","level","women_folate","SierraLeone","other_samepop","women_iron",2.15525063245764,0.9952378437785,0.0221344512881811
"cs_top5","level","women_folate","SierraLeone","other_samepop","women_vitA",0.89755889944283,0.9952378437785,0.009217941263442
"cs_top5","level","women_folate","Ghana","all_other","child_iron",0.850781324371843,0.992559940372529,0.00922354987162376
"cs_top5","level","women_folate","Ghana","all_other","child_vitA",1.07708863185449,0.992559940372529,0.0116770084479745
"cs_top5","level","women_folate","Ghana","all_other","women_b12",-5.18717393783128,0.992559940372529,0.0562355521187523
"cs_top5","level","women_folate","Ghana","all_other","women_iron",1.27848572209026,0.992559940372529,0.013860408638571
"cs_top5","level","women_folate","Ghana","all_other","women_vitA",1.44005052781541,0.992559940372529,0.015611976286351
"cs_top5","level","women_folate","Malawi","all_other","child_iron",2.4682280860484,0.991558114149638,0.0293678812325141
"cs_top5","level","women_folate","Malawi","all_other","child_vitA",0.455996415226103,0.991558114149638,0.00542561226027219
"cs_top5","level","women_folate","Malawi","all_other","women_b12",2.52521326245607,0.991558114149638,0.0300459117201395
"cs_top5","level","women_folate","Malawi","all_other","women_iron",1.12642466280662,0.991558114149638,0.0134026129520475
"cs_top5","level","women_folate","Malawi","all_other","women_vitA",-1.11136725871481,0.991558114149638,0.0132234544465844
"cs_top5","level","women_folate","SierraLeone","all_other","child_iron",2.20693358979931,0.9952378437785,0.0219518912307981
"cs_top5","level","women_folate","SierraLeone","all_other","child_vitA",0.957212360915328,0.9952378437785,0.00952118438393948
"cs_top5","level","women_folate","SierraLeone","all_other","women_b12",-1.79520782444627,0.9952378437785,0.0178565440668768
"cs_top5","level","women_folate","SierraLeone","all_other","women_iron",2.15525063245764,0.9952378437785,0.0214378120290974
"cs_top5","level","women_folate","SierraLeone","all_other","women_vitA",0.89755889944283,0.9952378437785,0.00892782430104548
"cs_top5","level","women_folate","Ghana","block_only_all","child_iron",0.850781324371843,0.992559940372529,0.0865179631341213
"cs_top5","level","women_folate","Ghana","block_only_all","child_vitA",1.07708863185449,0.992559940372529,0.109531687959619
"cs_top5","level","women_folate","Ghana","block_only_all","women_b12",-5.18717393783128,0.992559940372529,0.52749597419162
"cs_top5","level","women_folate","Ghana","block_only_all","women_iron",1.27848572209026,0.992559940372529,0.130012233934464
"cs_top5","level","women_folate","Ghana","block_only_all","women_vitA",1.44005052781541,0.992559940372529,0.146442140780175
"cs_top5","level","women_folate","Malawi","block_only_all","child_iron",2.4682280860484,0.991558114149638,0.321081610295021
"cs_top5","level","women_folate","Malawi","block_only_all","child_vitA",0.455996415226103,0.991558114149638,0.0593186926755857
"cs_top5","level","women_folate","Malawi","block_only_all","women_b12",2.52521326245607,0.991558114149638,0.328494576830546
"cs_top5","level","women_folate","Malawi","block_only_all","women_iron",1.12642466280662,0.991558114149638,0.146531937892747
"cs_top5","level","women_folate","Malawi","block_only_all","women_vitA",-1.11136725871481,0.991558114149638,0.144573182306101
"cs_top5","level","women_folate","SierraLeone","block_only_all","child_iron",2.20693358979931,0.9952378437785,0.275447904045375
"cs_top5","level","women_folate","SierraLeone","block_only_all","child_vitA",0.957212360915328,0.9952378437785,0.119469901477383
"cs_top5","level","women_folate","SierraLeone","block_only_all","women_b12",-1.79520782444627,0.9952378437785,0.224060313756223
"cs_top5","level","women_folate","SierraLeone","block_only_all","women_iron",2.15525063245764,0.9952378437785,0.268997341898679
"cs_top5","level","women_folate","SierraLeone","block_only_all","women_vitA",0.89755889944283,0.9952378437785,0.112024538822341
"cs_top5","level","women_b12","Ghana","other_xpop","child_iron",-1.95571291839083,0.992559940372529,0.0160178869936661
"cs_top5","level","women_b12","Ghana","other_xpop","child_vitA",-0.264010668414745,0.992559940372529,0.00216232812700813
"cs_top5","level","women_b12","Malawi","other_xpop","child_iron",2.52385432320909,0.991558114149638,0.0209682237390927
"cs_top5","level","women_b12","Malawi","other_xpop","child_vitA",1.47341374181655,0.991558114149638,0.0122411458991739
"cs_top5","level","women_b12","SierraLeone","other_xpop","child_iron",1.03946307794783,0.9952378437785,0.00749109685716
"cs_top5","level","women_b12","SierraLeone","other_xpop","child_vitA",0.752612997467712,0.9952378437785,0.00542385485314092
"cs_top5","level","women_b12","Ghana","other_samepop","women_folate",-5.15856804482674,0.992559940372529,0.0403659997547895
"cs_top5","level","women_b12","Ghana","other_samepop","women_iron",-1.89237949537911,0.992559940372529,0.014807944682061
"cs_top5","level","women_b12","Ghana","other_samepop","women_vitA",0.868092569850555,0.992559940372529,0.00679285882384809
"cs_top5","level","women_b12","Malawi","other_samepop","women_folate",2.62983305659353,0.991558114149638,0.0217479230584605
"cs_top5","level","women_b12","Malawi","other_samepop","women_iron",-1.07102913598026,0.991558114149638,0.00885708664444261
"cs_top5","level","women_b12","Malawi","other_samepop","women_vitA",0.854146557841266,0.991558114149638,0.00706353339578234
"cs_top5","level","women_b12","SierraLeone","other_samepop","women_folate",-1.77529167623792,0.9952378437785,0.0125566437157978
"cs_top5","level","women_b12","SierraLeone","other_samepop","women_iron",-1.59937717782363,0.9952378437785,0.0113123999047118
"cs_top5","level","women_b12","SierraLeone","other_samepop","women_vitA",1.04026935619732,0.9952378437785,0.00735782849042184
"cs_top5","level","women_b12","Ghana","all_other","child_iron",-1.95571291839083,0.992559940372529,0.0150422558930954
"cs_top5","level","women_b12","Ghana","all_other","child_vitA",-0.264010668414745,0.992559940372529,0.00203062320418141
"cs_top5","level","women_b12","Ghana","all_other","women_folate",-5.15856804482674,0.992559940372529,0.0396768359213353
"cs_top5","level","women_b12","Ghana","all_other","women_iron",-1.89237949537911,0.992559940372529,0.014555130432825
"cs_top5","level","women_b12","Ghana","all_other","women_vitA",0.868092569850555,0.992559940372529,0.00667688516642366
"cs_top5","level","women_b12","Malawi","all_other","child_iron",2.52385432320909,0.991558114149638,0.0202036550328763
"cs_top5","level","women_b12","Malawi","all_other","child_vitA",1.47341374181655,0.991558114149638,0.0117947944485601
"cs_top5","level","women_b12","Malawi","all_other","women_folate",2.62983305659353,0.991558114149638,0.0210520232411482
"cs_top5","level","women_b12","Malawi","all_other","women_iron",-1.07102913598026,0.991558114149638,0.0085736736048977
"cs_top5","level","women_b12","Malawi","all_other","women_vitA",0.854146557841266,0.991558114149638,0.00683751127925696
"cs_top5","level","women_b12","SierraLeone","all_other","child_iron",1.03946307794783,0.9952378437785,0.00726010128561814
"cs_top5","level","women_b12","SierraLeone","all_other","child_vitA",0.752612997467712,0.9952378437785,0.00525660478607445
"cs_top5","level","women_b12","SierraLeone","all_other","women_folate",-1.77529167623792,0.9952378437785,0.0123994758971602
"cs_top5","level","women_b12","SierraLeone","all_other","women_iron",-1.59937717782363,0.9952378437785,0.0111708059201391
"cs_top5","level","women_b12","SierraLeone","all_other","women_vitA",1.04026935619732,0.9952378437785,0.00726573271388131
"cs_top5","level","women_b12","Ghana","block_only_all","child_iron",-1.95571291839083,0.992559940372529,0.192894614852907
"cs_top5","level","women_b12","Ghana","block_only_all","child_vitA",-0.264010668414745,0.992559940372529,0.0260397299225406
"cs_top5","level","women_b12","Ghana","block_only_all","women_folate",-5.15856804482674,0.992559940372529,0.508796555385086
"cs_top5","level","women_b12","Ghana","block_only_all","women_iron",-1.89237949537911,0.992559940372529,0.186647953533508
"cs_top5","level","women_b12","Ghana","block_only_all","women_vitA",0.868092569850555,0.992559940372529,0.085621146305958
"cs_top5","level","women_b12","Malawi","block_only_all","child_iron",2.52385432320909,0.991558114149638,0.295109054310824
"cs_top5","level","women_b12","Malawi","block_only_all","child_vitA",1.47341374181655,0.991558114149638,0.172283214588702
"cs_top5","level","women_b12","Malawi","block_only_all","women_folate",2.62983305659353,0.991558114149638,0.307500927921966
"cs_top5","level","women_b12","Malawi","block_only_all","women_iron",-1.07102913598026,0.991558114149638,0.125233216732014
"cs_top5","level","women_b12","Malawi","block_only_all","women_vitA",0.854146557841266,0.991558114149638,0.0998735864464942
"cs_top5","level","women_b12","SierraLeone","block_only_all","child_iron",1.03946307794783,0.9952378437785,0.16746587491298
"cs_top5","level","women_b12","SierraLeone","block_only_all","child_vitA",0.752612997467712,0.9952378437785,0.121252016320426
"cs_top5","level","women_b12","SierraLeone","block_only_all","women_folate",-1.77529167623792,0.9952378437785,0.286013789324641
"cs_top5","level","women_b12","SierraLeone","block_only_all","women_iron",-1.59937717782363,0.9952378437785,0.257672546608269
"cs_top5","level","women_b12","SierraLeone","block_only_all","women_vitA",1.04026935619732,0.9952378437785,0.167595772833684
"cs_top5","prev","child_iron","Gambia","same_nutrient","women_iron",4.06518862433122,0.992123638389473,0.0405416496244399
