"country","outcome","target","rep","set","n_cols","addon_cols","spearman"
"Gambia","child_vitA","level",1,"base",426,0,0.734371523915462
"Gambia","child_vitA","level",1,"plus",434,8,0.728587319243604
"Gambia","child_vitA","level",1,"addon_only",8,8,0.307178678614283
"Gambia","child_vitA","level",2,"base",426,0,0.76952169076752
"Gambia","child_vitA","level",2,"plus",434,8,0.77797552836485
"Gambia","child_vitA","level",2,"addon_only",8,8,0.245047876492289
"Gambia","child_vitA","level",3,"base",426,0,0.728142380422692
"Gambia","child_vitA","level",3,"plus",434,8,0.712569521690767
"Gambia","child_vitA","level",3,"addon_only",8,8,0.150200270741255
"Gambia","child_vitA","level",4,"base",426,0,0.775305895439377
"Gambia","child_vitA","level",4,"plus",434,8,0.775305895439377
"Gambia","child_vitA","level",4,"addon_only",8,8,0.207855803280098
"Gambia","child_vitA","level",5,"base",426,0,0.741935483870968
"Gambia","child_vitA","level",5,"plus",434,8,0.735706340378198
"Gambia","child_vitA","level",5,"addon_only",8,8,0.266948761891262
"Gambia","child_vitA","level",6,"base",426,0,0.737041156840934
"Gambia","child_vitA","level",6,"plus",434,8,0.735706340378198
"Gambia","child_vitA","level",6,"addon_only",8,8,0.247636001087372
"Gambia","child_vitA","level",7,"base",426,0,0.753058954393771
"Gambia","child_vitA","level",7,"plus",434,8,0.756618464961068
"Gambia","child_vitA","level",7,"addon_only",8,8,0.313974195579127
"Gambia","child_vitA","level",8,"base",426,0,0.746829810901001
"Gambia","child_vitA","level",8,"plus",434,8,0.749944382647386
"Gambia","child_vitA","level",8,"addon_only",8,8,0.2128228435445
"Gambia","child_vitA","level",9,"base",426,0,0.731256952169077
"Gambia","child_vitA","level",9,"plus",434,8,0.735261401557286
"Gambia","child_vitA","level",9,"addon_only",8,8,0.250389519576589
"Gambia","child_vitA","level",10,"base",426,0,0.690767519466073
"Gambia","child_vitA","level",10,"plus",434,8,0.678754171301446
"Gambia","child_vitA","level",10,"addon_only",8,8,0.293947492813627
"Gambia","child_vitA","prev",1,"base",426,0,0.659984903323649
"Gambia","child_vitA","prev",1,"plus",434,8,0.647288602449722
"Gambia","child_vitA","prev",1,"addon_only",8,8,0.143637206162999
"Gambia","child_vitA","prev",2,"base",426,0,0.607640504983772
"Gambia","child_vitA","prev",2,"plus",434,8,0.609867926189724
"Gambia","child_vitA","prev",2,"addon_only",8,8,0.0886908347753451
"Gambia","child_vitA","prev",3,"base",426,0,0.584029840200678
"Gambia","child_vitA","prev",3,"plus",434,8,0.583138871718297
"Gambia","child_vitA","prev",3,"addon_only",8,8,0.0386543582923382
"Gambia","child_vitA","prev",4,"base",426,0,0.612540831636867
"Gambia","child_vitA","prev",4,"plus",434,8,0.603853888933653
"Gambia","child_vitA","prev",4,"addon_only",8,8,0.10684050589273
"Gambia","child_vitA","prev",5,"base",426,0,0.62078229009889
"Gambia","child_vitA","prev",5,"plus",434,8,0.617886642531152
"Gambia","child_vitA","prev",5,"addon_only",8,8,0.176995113444047
"Gambia","child_vitA","prev",6,"base",426,0,0.653970866067578
"Gambia","child_vitA","prev",6,"plus",434,8,0.653748123946983
"Gambia","child_vitA","prev",6,"addon_only",8,8,0.144018801744855
"Gambia","child_vitA","prev",7,"base",426,0,0.611872605275081
"Gambia","child_vitA","prev",7,"plus",434,8,0.603408404692462
"Gambia","child_vitA","prev",7,"addon_only",8,8,0.212320480994803
"Gambia","child_vitA","prev",8,"base",426,0,0.608754215586748
"Gambia","child_vitA","prev",8,"plus",434,8,0.6109816367927
"Gambia","child_vitA","prev",8,"addon_only",8,8,0.135406239677937
"Gambia","child_vitA","prev",9,"base",426,0,0.51119316676604
"Gambia","child_vitA","prev",9,"plus",434,8,0.513197845851397
"Gambia","child_vitA","prev",9,"addon_only",8,8,0.126908116594369
"Gambia","child_vitA","prev",10,"base",426,0,0.578015802944607
"Gambia","child_vitA","prev",10,"plus",434,8,0.57601112385925
"Gambia","child_vitA","prev",10,"addon_only",8,8,0.187924790890993
"Gambia","women_vitA","level",1,"base",426,0,0.728142380422692
"Gambia","women_vitA","level",1,"plus",434,8,0.725027808676307
"Gambia","women_vitA","level",1,"addon_only",8,8,0.0821369075425149
"Gambia","women_vitA","level",2,"base",426,0,0.704560622914349
"Gambia","women_vitA","level",2,"plus",434,8,0.707230255839822
"Gambia","women_vitA","level",2,"addon_only",8,8,0.0910305008949555
"Gambia","women_vitA","level",3,"base",426,0,0.732146829810901
"Gambia","women_vitA","level",3,"plus",434,8,0.710789766407119
"Gambia","women_vitA","level",3,"addon_only",8,8,0.00578549191003353
"Gambia","women_vitA","level",4,"base",426,0,0.705005561735261
"Gambia","women_vitA","level",4,"plus",434,8,0.699221357063404
"Gambia","women_vitA","level",4,"addon_only",8,8,0.028263048197615
"Gambia","women_vitA","level",5,"base",426,0,0.743270300333704
"Gambia","women_vitA","level",5,"plus",434,8,0.743270300333704
"Gambia","women_vitA","level",5,"addon_only",8,8,0.196370982475474
"Gambia","women_vitA","level",6,"base",426,0,0.737486095661847
"Gambia","women_vitA","level",6,"plus",434,8,0.737931034482759
"Gambia","women_vitA","level",6,"addon_only",8,8,-0.157080877598998
"Gambia","women_vitA","level",7,"base",426,0,0.739710789766407
"Gambia","women_vitA","level",7,"plus",434,8,0.728142380422692
"Gambia","women_vitA","level",7,"addon_only",8,8,-0.00756564326696693
"Gambia","women_vitA","level",8,"base",426,0,0.750389321468298
"Gambia","women_vitA","level",8,"plus",434,8,0.750389321468298
"Gambia","women_vitA","level",8,"addon_only",8,8,-0.0373998302463138
"Gambia","women_vitA","level",9,"base",426,0,0.718798665183537
"Gambia","women_vitA","level",9,"plus",434,8,0.706340378197998
"Gambia","women_vitA","level",9,"addon_only",8,8,-0.213220586448331
"Gambia","women_vitA","level",10,"base",426,0,0.696551724137931
"Gambia","women_vitA","level",10,"plus",434,8,0.696551724137931
"Gambia","women_vitA","level",10,"addon_only",8,8,0.0356030271386679
"Gambia","women_vitA","prev",1,"base",426,0,0.458531344570552
"Gambia","women_vitA","prev",1,"plus",434,8,0.454307412020772
"Gambia","women_vitA","prev",1,"addon_only",8,8,0.202392032961489
"Gambia","women_vitA","prev",2,"base",426,0,0.47002982762273
"Gambia","women_vitA","prev",2,"plus",434,8,0.459469996248281
"Gambia","women_vitA","prev",2,"addon_only",8,8,0.27209541638111
"Gambia","women_vitA","prev",3,"base",426,0,0.479651007319451
"Gambia","women_vitA","prev",3,"plus",434,8,0.485752243224689
"Gambia","women_vitA","prev",3,"addon_only",8,8,0.225326536493905
"Gambia","women_vitA","prev",4,"base",426,0,0.473080445575349
"Gambia","women_vitA","prev",4,"plus",434,8,0.479651007319451
"Gambia","women_vitA","prev",4,"addon_only",8,8,0.299177744324507
"Gambia","women_vitA","prev",5,"base",426,0,0.399396288873633
"Gambia","women_vitA","prev",5,"plus",434,8,0.399396288873633
"Gambia","women_vitA","prev",5,"addon_only",8,8,0.232027701522173
"Gambia","women_vitA","prev",6,"base",426,0,0.451256794068153
"Gambia","women_vitA","prev",6,"plus",434,8,0.474019097253078
"Gambia","women_vitA","prev",6,"addon_only",8,8,0.217674072031427
"Gambia","women_vitA","prev",7,"base",426,0,0.485282917385824
"Gambia","women_vitA","prev",7,"plus",434,8,0.470733816381027
"Gambia","women_vitA","prev",7,"addon_only",8,8,0.228495190913351
"Gambia","women_vitA","prev",8,"base",426,0,0.482936288191502
"Gambia","women_vitA","prev",8,"plus",434,8,0.505229265537563
"Gambia","women_vitA","prev",8,"addon_only",8,8,0.143827061571129
"Gambia","women_vitA","prev",9,"base",426,0,0.504759939698698
"Gambia","women_vitA","prev",9,"plus",434,8,0.499832018390622
"Gambia","women_vitA","prev",9,"addon_only",8,8,0.156002937174502
"Gambia","women_vitA","prev",10,"base",426,0,0.526818254125327
"Gambia","women_vitA","prev",10,"plus",434,8,0.529399546239081
"Gambia","women_vitA","prev",10,"addon_only",8,8,0.298205588141153
"Gambia","child_iron","level",1,"base",426,0,0.371301446051168
"Gambia","child_iron","level",1,"plus",434,8,0.375305895439377
"Gambia","child_iron","level",1,"addon_only",8,8,-0.063216481685838
"Gambia","child_iron","level",2,"base",426,0,0.454949944382647
"Gambia","child_iron","level",2,"plus",434,8,0.455839822024472
"Gambia","child_iron","level",2,"addon_only",8,8,0.0856888578106549
"Gambia","child_iron","level",3,"base",426,0,0.382869855394883
"Gambia","child_iron","level",3,"plus",434,8,0.377530589543938
"Gambia","child_iron","level",3,"addon_only",8,8,-0.0649755245280689
"Gambia","child_iron","level",4,"base",426,0,0.466518353726363
"Gambia","child_iron","level",4,"plus",434,8,0.465628476084538
"Gambia","child_iron","level",4,"addon_only",8,8,0.0469567178716281
"Gambia","child_iron","level",5,"base",426,0,0.429143492769744
"Gambia","child_iron","level",5,"plus",434,8,0.427808676307008
"Gambia","child_iron","level",5,"addon_only",8,8,-0.0389624965229114
"Gambia","child_iron","level",6,"base",426,0,0.396662958843159
"Gambia","child_iron","level",6,"plus",434,8,0.403337041156841
"Gambia","child_iron","level",6,"addon_only",8,8,-0.0930025592583303
"Gambia","child_iron","level",7,"base",426,0,0.414015572858732
"Gambia","child_iron","level",7,"plus",434,8,0.401557285873192
"Gambia","child_iron","level",7,"addon_only",8,8,-0.177792616773723
"Gambia","child_iron","level",8,"base",426,0,0.456284760845384
"Gambia","child_iron","level",8,"plus",434,8,0.466963292547275
"Gambia","child_iron","level",8,"addon_only",8,8,-0.214381169804763
"Gambia","child_iron","level",9,"base",426,0,0.450500556173526
"Gambia","child_iron","level",9,"plus",434,8,0.44293659621802
"Gambia","child_iron","level",9,"addon_only",8,8,-0.244602739568597
"Gambia","child_iron","level",10,"base",426,0,0.406451612903226
"Gambia","child_iron","level",10,"plus",434,8,0.403337041156841
"Gambia","child_iron","level",10,"addon_only",8,8,-0.0981308435509534
"Gambia","child_iron","prev",1,"base",426,0,0.490377130634833
"Gambia","child_iron","prev",1,"plus",434,8,0.490377130634833
"Gambia","child_iron","prev",1,"addon_only",8,8,0.0182546767870969
"Gambia","child_iron","prev",2,"base",426,0,0.522861278126977
"Gambia","child_iron","prev",2,"plus",434,8,0.517521418265255
"Gambia","child_iron","prev",2,"addon_only",8,8,0.105286594627845
"Gambia","child_iron","prev",3,"base",426,0,0.468572702866133
"Gambia","child_iron","prev",3,"plus",434,8,0.476804986819622
"Gambia","child_iron","prev",3,"addon_only",8,8,-0.0436185604124578
"Gambia","child_iron","prev",4,"base",426,0,0.515518970817109
"Gambia","child_iron","prev",4,"plus",434,8,0.513739017529868
"Gambia","child_iron","prev",4,"addon_only",8,8,0.0801246403108409
"Gambia","child_iron","prev",5,"base",426,0,0.501279344519182
"Gambia","child_iron","prev",5,"plus",434,8,0.499944379553752
"Gambia","child_iron","prev",5,"addon_only",8,8,0.060565589108655
"Gambia","child_iron","prev",6,"base",426,0,0.510846593438102
"Gambia","child_iron","prev",6,"plus",434,8,0.510846593438102
"Gambia","child_iron","prev",6,"addon_only",8,8,-0.0809968847352025
"Gambia","child_iron","prev",7,"base",426,0,0.51774391242616
"Gambia","child_iron","prev",7,"plus",434,8,0.525753702218743
"Gambia","child_iron","prev",7,"addon_only",8,8,-0.0389451432254088
"Gambia","child_iron","prev",8,"base",426,0,0.473912562727856
"Gambia","child_iron","prev",8,"plus",434,8,0.478807434267768
"Gambia","child_iron","prev",8,"addon_only",8,8,0.0676834124660634
"Gambia","child_iron","prev",9,"base",426,0,0.527756149666889
"Gambia","child_iron","prev",9,"plus",434,8,0.533096009528611
"Gambia","child_iron","prev",9,"addon_only",8,8,-0.110183645540768
"Gambia","child_iron","prev",10,"base",426,0,0.440760932752996
"Gambia","child_iron","prev",10,"plus",434,8,0.446545780936529
"Gambia","child_iron","prev",10,"addon_only",8,8,0.0596417050537689
"Gambia","women_iron","level",1,"base",426,0,0.653392658509455
"Gambia","women_iron","level",1,"plus",434,8,0.640934371523915
"Gambia","women_iron","level",1,"addon_only",8,8,0.173622731390682
"Gambia","women_iron","level",2,"base",426,0,0.680533926585094
"Gambia","women_iron","level",2,"plus",434,8,0.680533926585094
"Gambia","women_iron","level",2,"addon_only",8,8,0.00556421154614642
"Gambia","women_iron","level",3,"base",426,0,0.620467185761958
