"column","outcome","country","n","rho","z"
"fe_elev","child_vitA","Gambia",30,0.478976640711902,2.71060095072448
"fe_hand","child_vitA","Gambia",30,0.344160177975528,1.86440055612505
"fe_log_upa","child_vitA","Gambia",30,0.696551724137931,4.47165783198624
"fe_slope","child_vitA","Gambia",30,0.367741935483871,2.00472443812443
"fe_tri","child_vitA","Gambia",30,0.394438264738598,2.16703047900689
"fe_tpi","child_vitA","Gambia",30,-0.533704115684093,-3.09332332166497
"fe_roughness","child_vitA","Gambia",30,0.370411568409344,2.02078384837858
"fe_vrm","child_vitA","Gambia",30,0.504897708325236,2.88832241511475
"fe_cti","child_vitA","Gambia",30,0.684093437152391,4.34797457924072
"fe_elev_sd90","child_vitA","Gambia",30,0.378865406006674,2.07188387281285
"fe_elev","women_vitA","Gambia",30,0.372636262513904,2.03419482439901
"fe_hand","women_vitA","Gambia",30,0.321913236929922,1.73437211734484
"fe_log_upa","women_vitA","Gambia",30,0.672080088987764,4.23240719209492
"fe_slope","women_vitA","Gambia",30,0.352169076751947,1.91175687471226
"fe_tri","women_vitA","Gambia",30,0.378865406006674,2.07188387281285
"fe_tpi","women_vitA","Gambia",30,-0.381535038932147,-2.08809974931926
"fe_roughness","women_vitA","Gambia",30,0.349054505005562,1.89330476999256
"fe_vrm","women_vitA","Gambia",30,0.362644782566935,1.97416286753265
"fe_cti","women_vitA","Gambia",30,0.665406006674082,4.16966909760149
"fe_elev_sd90","women_vitA","Gambia",30,0.351724137931034,1.90911804196068
"fe_elev","child_iron","Gambia",30,0.376195773081201,2.05570625142635
"fe_hand","child_iron","Gambia",30,0.381979977753059,2.09080614637241
"fe_log_upa","child_iron","Gambia",30,0.444716351501668,2.48425247427941
"fe_slope","child_iron","Gambia",30,0.387764182424917,2.12608811786768
"fe_tri","child_iron","Gambia",30,0.407786429365962,2.24969110616635
"fe_tpi","child_iron","Gambia",30,-0.272969966629588,-1.45528697444719
"fe_roughness","child_iron","Gambia",30,0.399777530589544,2.19996838816495
"fe_vrm","child_iron","Gambia",30,0.406055299817121,2.23891084285738
"fe_cti","child_iron","Gambia",30,0.38420467185762,2.10435433378311
"fe_elev_sd90","child_iron","Gambia",30,0.400222469410456,2.20272073341762
"fe_elev","women_iron","Gambia",30,0.450055617352614,2.51893891600877
"fe_hand","women_iron","Gambia",30,0.332591768631813,1.79651546130692
"fe_log_upa","women_iron","Gambia",30,0.698331479421579,4.48966474172699
"fe_slope","women_iron","Gambia",30,0.374860956618465,2.0476316462886
"fe_tri","women_iron","Gambia",30,0.422469410456062,2.34187537418404
"fe_tpi","women_iron","Gambia",30,-0.48476084538376,-2.74974623837272
"fe_roughness","women_iron","Gambia",30,0.393548387096774,2.16155686542402
"fe_vrm","women_iron","Gambia",30,0.479074016012305,2.71125760756471
"fe_cti","women_iron","Gambia",30,0.664516129032258,4.16137988968562
"fe_elev_sd90","women_iron","Gambia",30,0.396218020022247,2.17799138112839
"fe_elev","child_vitA","Ghana",75,-0.026827880512091,-0.227696752428531
"fe_hand","child_vitA","Ghana",75,-0.37302987197724,-3.32570533751087
"fe_log_upa","child_vitA","Ghana",75,0.317638691322902,2.79181560095247
"fe_slope","child_vitA","Ghana",75,-0.384608819345661,-3.44042015021097
"fe_tri","child_vitA","Ghana",75,-0.385832147937411,-3.45260923753686
"fe_tpi","child_vitA","Ghana",75,0.0260597439544808,0.221174336317902
"fe_roughness","child_vitA","Ghana",75,-0.385718349928876,-3.45147479945226
"fe_vrm","child_vitA","Ghana",75,-0.35822042058287,-3.18064704108652
"fe_cti","child_vitA","Ghana",75,0.411009957325747,3.70659037914232
"fe_elev_sd90","child_vitA","Ghana",75,-0.385177809388336,-3.44608781520235
"fe_elev","women_vitA","Ghana",75,-0.244438122332859,-2.11698316993195
"fe_hand","women_vitA","Ghana",75,-0.584551920341394,-5.67962011146576
"fe_log_upa","women_vitA","Ghana",75,0.0840398293029872,0.714787554367795
"fe_slope","women_vitA","Ghana",75,-0.525120910384068,-4.9501805624761
"fe_tri","women_vitA","Ghana",75,-0.520028449502134,-4.89073586379367
"fe_tpi","women_vitA","Ghana",75,0.0357325746799431,0.303330093366755
"fe_roughness","women_vitA","Ghana",75,-0.522475106685633,-4.9192415722221
"fe_vrm","women_vitA","Ghana",75,-0.495423023891653,-4.60939150918983
"fe_cti","women_vitA","Ghana",75,0.516671408250356,4.8517846674305
"fe_elev_sd90","women_vitA","Ghana",75,-0.523157894736842,-4.92721452564629
"fe_elev","child_iron","Ghana",75,-0.0619345661450925,-0.526205732672522
"fe_hand","child_iron","Ghana",75,-0.484238975817923,-4.48453025920768
"fe_log_upa","child_iron","Ghana",75,0.260682788051209,2.26421958725062
"fe_slope","child_iron","Ghana",75,-0.553712660028449,-5.29243802618369
"fe_tri","child_iron","Ghana",75,-0.556159317211949,-5.32243692043919
"fe_tpi","child_iron","Ghana",75,0.0488477951635846,0.414817429608674
"fe_roughness","child_iron","Ghana",75,-0.558150782361309,-5.34694199264675
"fe_vrm","child_iron","Ghana",75,-0.499875529317848,-4.65960908709055
"fe_cti","child_iron","Ghana",75,0.574736842105263,5.55419060630349
"fe_elev_sd90","child_iron","Ghana",75,-0.55800853485064,-5.34518901137576
"fe_elev","women_iron","Ghana",75,-0.303869132290185,-2.66248489406123
"fe_hand","women_iron","Ghana",75,-0.488108108108108,-4.52752302912081
"fe_log_upa","women_iron","Ghana",75,0.0786344238975818,0.668615591991549
"fe_slope","women_iron","Ghana",75,-0.427368421052632,-3.8749955987345
"fe_tri","women_iron","Ghana",75,-0.410611664295875,-3.70252458469341
"fe_tpi","women_iron","Ghana",75,-0.0592318634423898,-0.503188043129022
"fe_roughness","women_iron","Ghana",75,-0.417183499288762,-3.76981680835452
"fe_vrm","women_iron","Ghana",75,-0.370539493103907,-3.30118436849009
"fe_cti","women_iron","Ghana",75,0.416955903271693,3.7674789237631
"fe_elev_sd90","women_iron","Ghana",75,-0.419544807965861,-3.79410418189227
"fe_elev","women_folate","Ghana",75,0.104495021337127,0.889918211857413
"fe_hand","women_folate","Ghana",75,-0.0404836415362731,-0.343702939429505
"fe_log_upa","women_folate","Ghana",75,0.158719772403983,1.35826537065433
"fe_slope","women_folate","Ghana",75,-0.157553342816501,-1.34811402981758
"fe_tri","women_folate","Ghana",75,-0.182588904694168,-1.56688847894757
"fe_tpi","women_folate","Ghana",75,-0.00210526315789474,-0.0178637766531305
"fe_roughness","women_folate","Ghana",75,-0.173684210526316,-1.48885278199261
"fe_vrm","women_folate","Ghana",75,-0.204132437271233,-1.75680039443703
"fe_cti","women_folate","Ghana",75,0.187539118065434,1.61038213432711
"fe_elev_sd90","women_folate","Ghana",75,-0.174196301564723,-1.49333358634138
"fe_elev","women_b12","Ghana",75,0.288421052631579,2.51879802099939
"fe_hand","women_b12","Ghana",75,-0.163129445234708,-1.39667750286082
"fe_log_upa","women_b12","Ghana",75,0.179260312944523,1.5376885899446
"fe_slope","women_b12","Ghana",75,-0.357724039829303,-3.1758160471054
"fe_tri","women_b12","Ghana",75,-0.380512091038407,-3.39969843722276
"fe_tpi","women_b12","Ghana",75,0.143840682788051,1.22905237054703
"fe_roughness","women_b12","Ghana",75,-0.369615931721195,-3.29210407479202
"fe_vrm","women_b12","Ghana",75,-0.436046801371087,-3.96550322467074
"fe_cti","women_b12","Ghana",75,0.347311522048364,3.07492370620062
"fe_elev_sd90","women_b12","Ghana",75,-0.371066856330014,-3.30637254192409
"fe_elev","child_vitA","Malawi",87,-0.180323685937158,-1.67096504408897
"fe_hand","child_vitA","Malawi",87,-0.380458555077641,-3.67152028161196
"fe_log_upa","child_vitA","Malawi",87,0.0323321425967777,0.296432304030134
"fe_slope","child_vitA","Malawi",87,-0.385251877232631,-3.72299738846533
"fe_tri","child_vitA","Malawi",87,-0.379510825982358,-3.66136838377334
"fe_tpi","child_vitA","Malawi",87,0.226452577094117,2.11208265086745
"fe_roughness","child_vitA","Malawi",87,-0.384012539184953,-3.7096664616235
"fe_vrm","child_vitA","Malawi",87,-0.344414675545203,-3.29113964651781
"fe_cti","child_vitA","Malawi",87,0.305259896478822,2.88986219130248
"fe_elev_sd90","child_vitA","Malawi",87,-0.38189837428009,-3.68695975682639
"fe_elev","women_vitA","Malawi",87,-0.181490121746738,-1.68201731744577
"fe_hand","women_vitA","Malawi",87,-0.166982576365094,-1.54488773975148
"fe_log_upa","women_vitA","Malawi",87,0.120543850696216,1.11020101459317
"fe_slope","women_vitA","Malawi",87,-0.1144018371364,-1.05312063928597
"fe_tri","women_vitA","Malawi",87,-0.111212364219582,-1.02351182551368
"fe_tpi","women_vitA","Malawi",87,-0.0118466136910403,-0.108581087631228
"fe_roughness","women_vitA","Malawi",87,-0.111668003207698,-1.02774033944897
"fe_vrm","women_vitA","Malawi",87,-0.075017770256869,-0.688843359702075
"fe_cti","women_vitA","Malawi",87,0.159765254793322,1.47692558726532
"fe_elev_sd90","women_vitA","Malawi",87,-0.111394619814828,-1.02520317891708
"fe_elev","child_iron","Malawi",87,-0.0455638988116935,-0.417889379843377
"fe_hand","child_iron","Malawi",87,-0.157158999781293,-1.45242359928064
"fe_log_upa","child_iron","Malawi",87,0.19545090034264,1.81468494352454
"fe_slope","child_iron","Malawi",87,-0.139589560399504,-1.28776751884293
"fe_tri","child_iron","Malawi",87,-0.141630823066268,-1.30685335780819
"fe_tpi","child_iron","Malawi",87,-0.118775971422323,-1.09376275779219
"fe_roughness","child_iron","Malawi",87,-0.139152146970912,-1.28367914494477
"fe_vrm","child_iron","Malawi",87,-0.163358667349931,-1.510742495623
"fe_cti","child_iron","Malawi",87,0.205912371509805,1.91459048229477
"fe_elev_sd90","child_iron","Malawi",87,-0.139644237078078,-1.28827860134884
"fe_elev","women_iron","Malawi",87,-0.188999052270905,-1.75328373163144
"fe_hand","women_iron","Malawi",87,-0.188561638842312,-1.74912662004104
"fe_log_upa","women_iron","Malawi",87,0.182911715389662,1.69549382288521
"fe_slope","women_iron","Malawi",87,-0.140646642851936,-1.2976498613906
"fe_tri","women_iron","Malawi",87,-0.133502223518262,-1.23091598142426
"fe_tpi","women_iron","Malawi",87,-0.0752351097178683,-0.690846615110638
"fe_roughness","women_iron","Malawi",87,-0.135944448494569,-1.25371313211485
"fe_vrm","women_iron","Malawi",87,-0.087985492204819,-0.808490977287223
"fe_cti","women_iron","Malawi",87,0.196125246045054,1.82111178414482
"fe_elev_sd90","women_iron","Malawi",87,-0.137511846613691,-1.2683522486176
"fe_elev","women_folate","Malawi",87,-0.410038638186192,-3.99286849817526
"fe_hand","women_folate","Malawi",87,-0.132900780053948,-1.22530409108958
"fe_log_upa","women_folate","Malawi",87,0.0712619377414886,0.654235411463963
"fe_slope","women_folate","Malawi",87,-0.0392214040971058,-0.359654603103381
"fe_tri","women_folate","Malawi",87,-0.0295618575490267,-0.271017866023822
"fe_tpi","women_folate","Malawi",87,-0.200262448057155,-1.86058028682008
"fe_roughness","women_folate","Malawi",87,-0.0283954217394474,-0.260318318956919
"fe_vrm","women_folate","Malawi",87,0.0271565786401202,0.248955366357264
"fe_cti","women_folate","Malawi",87,0.16353794561493,1.51243070928463
"fe_elev_sd90","women_folate","Malawi",87,-0.0310199023110009,-0.284393341878291
"fe_elev","women_b12","Malawi",87,0.512047094845812,5.18289681497471
"fe_hand","women_b12","Malawi",87,0.109426259386163,1.00694021741467
"fe_log_upa","women_b12","Malawi",87,-0.0186629729532697,-0.171068835813525
"fe_slope","women_b12","Malawi",87,-0.00293431508347306,-0.0268935191521469
"fe_tri","women_b12","Malawi",87,-0.0178610483341839,-0.163716622911178
"fe_tpi","women_b12","Malawi",87,0.29917255959758,2.82846265645994
"fe_roughness","women_b12","Malawi",87,-0.0112087191076766,-0.10273390999108
"fe_vrm","women_b12","Malawi",87,-0.11651812566865,-1.0727788150874
"fe_cti","women_b12","Malawi",87,-0.132007727637238,-1.21697296758965
"fe_elev_sd90","women_b12","Malawi",87,-0.0131406284172924,-0.120442781652858
