"tier","target","outcome","heldout","n_units","rho_full","rho_cs","rho_urb_only","rho_full_resid","rho_cs_resid","partial_full","partial_cs","rho_full_plus_urb","rho_cs_plus_urb","cor_y_urb","cor_cs_urb","cor_full_urb"
"admin1","level","child_iron","Malawi",27,-0.0482295482295482,0.11050061050061,0.144688644688645,-0.106227106227106,-0.0311355311355311,-0.0295440022633561,0.158411483621034,-0.0421245421245421,0.133089133089133,-0.144688644688645,0.277167277167277,0.133089133089133
"admin1","level","child_iron","SierraLeone",4,-0.4,0.2,-0.8,0.2,0.4,NA,NA,-0.8,0.2,0.8,0.4,0
"admin1","level","women_iron","Gambia",6,0.485714285714286,0.657142857142857,-0.828571428571429,0.714285714285714,0.657142857142857,0.662912607362388,0.35721725415588,0.314285714285714,0.657142857142857,-0.828571428571429,-0.6,-0.142857142857143
"admin1","level","women_iron","Ghana",16,0.517647058823529,0.494117647058823,-0.352941176470588,0.602941176470588,0.494117647058823,0.60582262545158,0.628320802735885,0.535294117647059,0.452941176470588,0.352941176470588,-0.223529411764706,-0.126470588235294
"admin1","level","women_iron","Malawi",27,0.193528693528694,0.592796092796093,-0.0641025641025641,0.127594627594628,0.550671550671551,0.262853907789165,0.622236284963645,0.188644688644689,0.590964590964591,-0.0641025641025641,0.214285714285714,0.507326007326007
"admin1","level","women_iron","SierraLeone",4,0,0.8,-1,0,0.8,NA,NA,0,0.8,1,0.8,0
"admin1","level","women_folate","Ghana",16,-0.0323529411764706,-0.202941176470588,0.305882352941176,-0.135294117647059,-0.197058823529412,0.100799774195111,-0.019859483756029,-0.0352941176470588,-0.161764705882353,-0.305882352941176,0.614705882352941,0.394117647058824
"admin1","level","women_folate","Malawi",27,0.227716727716728,0.224664224664225,0.115384615384615,0.0396825396825397,0.0390720390720391,0.199341360372728,0.268170380133001,0.252136752136752,0.277167277167277,-0.115384615384615,0.273504273504273,-0.402930402930403
"admin1","level","women_folate","SierraLeone",4,-0.8,-0.8,0.4,-0.8,-0.8,NA,NA,-0.4,-0.6,-0.4,0.8,0
"admin1","level","women_b12","Ghana",16,0.7,0.658823529411765,-0.273529411764706,0.658823529411765,0.602941176470588,0.715695732313752,0.644390231895781,0.685294117647059,0.667647058823529,-0.273529411764706,-0.605882352941176,-0.652941176470588
"admin1","level","women_b12","Malawi",27,0.489010989010989,0.750915750915751,-0.302808302808303,0.427960927960928,0.616605616605617,0.565017030636606,0.721480253939984,0.452380952380952,0.708180708180708,0.302808302808303,0.372405372405372,-0.144688644688645
"admin1","level","women_b12","SierraLeone",4,0.8,0.8,-0.8,0.8,0.8,NA,NA,0.8,0.8,-0.8,-0.4,-0.4
"admin1","prev","child_vitA","Gambia",6,0.828571428571429,0.771428571428571,0.714285714285714,0.828571428571429,0.657142857142857,0.68088290664919,0.420084025208403,0.828571428571429,0.771428571428571,-0.714285714285714,-0.942857142857143,-0.657142857142857
"admin1","prev","child_vitA","Ghana",16,0.411764705882353,0.423529411764706,0.0735294117647059,0.405882352941176,0.423529411764706,0.583010550709067,0.477664343577764,0.411764705882353,0.388235294117647,-0.0735294117647059,-0.605882352941176,-0.794117647058823
"admin1","prev","child_vitA","Malawi",27,0.420636233249367,0.110788558221996,0.111238918214768,0.0797137187207045,0.019815839681983,0.419622153911237,0.164802039540455,0.43459739302531,0.140962677737743,-0.111238918214768,0.371184371184371,-0.0347985347985348
"admin1","prev","child_vitA","SierraLeone",4,0.4,-0.2,1,-0.2,-0.2,NA,NA,0.4,-0.2,-1,0.2,-0.4
"admin1","prev","women_vitA","Gambia",6,0.657142857142857,0.657142857142857,-0.771428571428571,0.828571428571429,0.657142857142857,0.686496515727252,0.446051641523283,0.657142857142857,0.657142857142857,-0.771428571428571,-0.542857142857143,-0.314285714285714
"admin1","prev","women_vitA","Ghana",16,0.392589820277939,0.404669507055721,-0.264243148263997,0.519426531444657,0.439398606541847,0.557128563636235,0.47539367986789,0.392589820277939,0.439398606541847,0.264243148263997,-0.176470588235294,-0.388235294117647
"admin1","prev","women_vitA","Malawi",27,0.331956864961941,0.120955942698683,0.0631658811870899,0.236536065721869,0.137083401725174,0.353124503080799,0.112054860636103,0.331956864961941,0.120955942698683,0.0631658811870899,0.17032967032967,0.532356532356532
"admin1","prev","women_vitA","SierraLeone",4,0.8,1,-0.8,0.8,1,NA,NA,0.8,1,0.8,0.8,0.4
"admin1","prev","child_iron","Gambia",6,0.657142857142857,0.6,0.542857142857143,0.657142857142857,0.6,0.474554753119132,0.319444444444444,0.657142857142857,0.6,-0.542857142857143,-0.828571428571429,-0.657142857142857
"admin1","prev","child_iron","Ghana",16,0.720588235294118,0.685294117647059,0.161764705882353,0.676470588235294,0.635294117647059,0.764010628849156,0.676837663779702,0.744117647058824,0.741176470588235,-0.161764705882353,-0.161764705882353,-0.544117647058823
"admin1","prev","child_iron","Malawi",27,-0.0897435897435897,0.0317460317460317,0.174603174603175,-0.203907203907204,-0.124542124542125,-0.0734472419492902,0.0897753963073384,-0.0775335775335775,0.0372405372405372,-0.174603174603175,0.300976800976801,0.101953601953602
"admin1","prev","child_iron","SierraLeone",4,0,0.4,-0.4,0.4,0.2,NA,NA,0,0.4,0.4,0.4,-0.8
"admin1","prev","women_iron","Gambia",6,0.314285714285714,0.714285714285714,-0.828571428571429,0.542857142857143,0.714285714285714,0.436097768517726,0.402339899383612,0.314285714285714,0.657142857142857,-0.828571428571429,-0.657142857142857,-0.0857142857142857
"admin1","prev","women_iron","Ghana",16,0.553348199842945,0.600441663659365,-0.407652796160893,0.818248933810312,0.694628591292207,0.724098164113303,0.715046193694211,0.553348199842945,0.568064907285576,0.407652796160893,-0.117647058823529,-0.223529411764706
"admin1","prev","women_iron","Malawi",27,-0.125152625152625,0.262515262515263,-0.115995115995116,-0.105616605616606,0.0915750915750916,-0.082718125318765,0.312500123793729,-0.114163614163614,0.215506715506715,-0.115995115995116,0.294261294261294,0.444444444444444
"admin1","prev","women_iron","SierraLeone",4,0.2,0.4,-0.8,0.4,0.4,NA,NA,0.2,0.4,0.8,0.8,0.4
"admin1","prev","women_folate","Ghana",16,0.0970588235294118,-0.0588235294117647,0.241176470588235,-0.105882352941176,-0.0264705882352941,0.0798164259356554,0.0528310469415375,0.211764705882353,-0.0176470588235294,-0.241176470588235,0.435294117647059,-0.0823529411764706
"admin1","prev","women_folate","Malawi",27,0.325595662461147,0.544288433870323,0.104459396399355,0.171044625683154,0.387293902439714,0.310324198064346,0.562850028458586,0.313378189198065,0.608430168501506,-0.104459396399355,0.113553113553114,-0.355921855921856
"admin1","prev","women_folate","SierraLeone",4,0,-1,0.8,-0.6,-1,NA,NA,0,-1,-0.8,0.8,-0.6
"admin1","prev","women_b12","Ghana",16,0.15111525699122,0.342231611421292,-0.259266372288857,0.146670690609125,0.343713133548657,0.0472145581272281,0.240966305598016,0.160004389755409,0.361491399077035,-0.259266372288857,-0.605882352941176,-0.423529411764706
"admin1","prev","women_b12","Malawi",27,0.0955553684768062,0.446543534241127,-0.159568188136026,0.154001855991746,0.391807934822374,0.0991746068085237,0.429757609628302,0.0834949821641996,0.445306571542398,0.159568188136026,0.186202686202686,-0.0146520146520147
"admin1","prev","women_b12","SierraLeone",4,-0.4,-0.4,0.6,-0.4,-0.4,NA,NA,-0.4,-0.4,0.6,-0.4,-0.4
"admin2","level","child_vitA","Gambia",30,0.612903225806452,0.78420467185762,-0.563959955506118,0.601334816462736,0.775750834260289,0.371424619028751,0.675237144450377,0.612903225806452,0.78420467185762,-0.563959955506118,-0.598220244716351,-0.696551724137931
"admin2","level","child_vitA","Ghana",75,0.366543385490754,0.290867709815078,-0.204238975817923,0.37172119487909,0.293570412517781,0.328549103332141,0.278706958191053,0.366543385490754,0.289758179231863,-0.204238975817923,-0.09425320056899,-0.285462304409673
"admin2","level","child_vitA","Malawi",87,0.261190493548152,0.225632426915506,-0.140045199387621,0.227272727272727,0.214879346795947,0.268522687900109,0.202974370235876,0.25534008894073,0.227527885106073,0.140045199387621,0.207224611795582,-0.0324597215134505
"admin2","level","child_vitA","SierraLeone",14,0.0417582417582418,0.397802197802198,-0.415384615384615,0.265934065934066,0.512087912087912,0.290831078832508,0.332701909672563,0.0417582417582418,0.397802197802198,0.415384615384615,0.252747252747253,-0.463736263736264
"admin2","level","women_vitA","Gambia",30,0.769076751946607,0.745494994438265,-0.626251390433815,0.769966629588432,0.746384872080089,0.588922293816888,0.593825501936192,0.769076751946607,0.745050055617353,-0.626251390433815,-0.597775305895439,-0.717018909899889
"admin2","level","women_vitA","Ghana",75,0.307596017069701,0.43448079658606,0.00261735419630156,0.387112375533428,0.431806543385491,0.344742482372133,0.445085544436786,0.30199146514936,0.428876244665718,-0.00261735419630156,-0.222788051209104,-0.458349928876245
"admin2","level","women_vitA","Malawi",87,0.240796092440038,0.206732521688416,-0.105781147481228,0.237078078297004,0.2288036742728,0.235444636613988,0.193060646089097,0.237661296201793,0.208099438652767,0.105781147481228,0.164084712400671,0.0682364948603922
"admin2","level","women_vitA","SierraLeone",14,-0.0241758241758242,0.38021978021978,0.116483516483516,0.0461538461538462,0.371428571428571,-0.0493554036907033,0.466588875779052,-0.0241758241758242,0.38021978021978,-0.116483516483516,0.393406593406593,-0.204395604395604
"admin2","level","child_iron","Gambia",30,0.420689655172414,0.536373748609566,0.349944382647386,0.404671857619577,0.545717463848721,0.297063521622034,0.446219360037084,0.420689655172414,0.529699666295884,-0.349944382647386,-0.494549499443827,-0.525695216907675
"admin2","level","child_iron","Ghana",75,0.553684210526316,0.567368421052632,0.189758179231863,0.519800853485064,0.559260312944523,0.551200806616792,0.546173901645397,0.552830725462304,0.566145092460882,-0.189758179231863,-0.265092460881935,-0.0735988620199146
"admin2","level","child_iron","Malawi",87,-0.064008165050667,0.142615003280601,-0.143599183494933,0.145476416125975,0.249216300940439,-0.0674383126974346,0.119999937940081,-0.0686739082889845,0.119632572719982,0.143599183494933,0.179594663556171,0.0189363563461398
"admin2","level","child_iron","SierraLeone",14,0.221978021978022,0.314285714285714,0.12967032967033,0.142857142857143,0.292307692307692,0.218597866801579,0.344055327567445,0.221978021978022,0.305494505494505,-0.12967032967033,0.169230769230769,-0.0417582417582418
"admin2","level","women_iron","Gambia",30,0.590656284760845,0.712124582869855,-0.472747497219132,0.675194660734149,0.717908787541713,0.495424981256749,0.627389709126964,0.576418242491657,0.690767519466073,-0.472747497219132,-0.481201334816463,-0.405116796440489
"admin2","level","women_iron","Ghana",75,0.348364153627311,0.319857752489331,-0.151607396870555,0.441507823613087,0.345860597439545,0.427983870315961,0.367131836652498,0.346258890469417,0.30728307254623,0.151607396870555,-0.223357041251778,-0.333143669985775
"admin2","level","women_iron","Malawi",87,0.218834293212802,0.289221404097106,-0.0491725595975796,0.180925129401473,0.302762994823941,0.213640290043435,0.285358309092468,0.216829481665087,0.293358606109207,0.0491725595975796,0.174035867901145,0.259258584238536
"admin2","level","women_iron","SierraLeone",14,-0.032967032967033,0.107692307692308,-0.16043956043956,-0.120879120879121,0.0725274725274725,-0.0216677734198277,0.185925018237973,-0.032967032967033,0.0945054945054945,-0.16043956043956,0.384615384615385,0.0725274725274725
"admin2","level","women_folate","Ghana",75,-0.0689900426742532,-0.00679943100995732,-0.236557610241821,0.0412233285917496,0.032773826458037,0.102527751848553,0.110935291779,-0.0687339971550498,-0.0214224751066856,-0.236557610241821,0.438293029871977,0.62153627311522
"admin2","level","women_folate","Malawi",87,0.0842020850040096,0.279525406429977,-0.0989465626594736,0.204946416854997,0.274932565429759,0.121843008993401,0.264699491802693,0.0805934242181235,0.259604869869505,0.0989465626594736,0.242272362761537,-0.312859954800612
"admin2","level","women_folate","SierraLeone",14,0.195604395604396,0.103296703296703,0.252747252747253,-0.0813186813186813,0.0813186813186813,0.108117303016516,0.184240608816733,0.195604395604396,0.178021978021978,-0.252747252747253,0.27032967032967,-0.393406593406593
"admin2","level","women_b12","Ghana",75,0.594196301564722,0.600455192034139,0.413627311522048,0.60429587482219,0.601337126600284,0.469097422344828,0.500946307452499,0.594196301564722,0.602475106685633,-0.413627311522048,-0.49126600284495,-0.720113798008535
"admin2","level","women_b12","Malawi",87,0.449168914485675,0.493402347452067,-0.035703871108843,0.210742144783845,0.292921192680615,0.463237555774401,0.496017491965386,0.454837063497849,0.513997229714952,0.035703871108843,0.190876284901946,-0.178209521032296
"admin2","level","women_b12","SierraLeone",14,0.56043956043956,0.384615384615385,0.327472527472527,0.525274725274725,0.340659340659341,0.494387339047539,0.343471643466591,0.56043956043956,0.424175824175824,-0.327472527472527,-0.204395604395604,-0.410989010989011
"admin2","prev","child_vitA","Gambia",30,0.614990994963414,0.376879668047119,0.493596539239017,0.344582060560812,0.100679438509041,0.440047539798417,0.217927442213253,0.620114063737104,0.48179120684747,-0.493596539239017,-0.414015572858732,-0.67119021134594
"admin2","prev","child_vitA","Ghana",75,0.339456794832941,0.243378474724801,0.231146182302555,0.317740559741061,0.223442258902747,0.255609788946676,0.193064420331432,0.338588145429266,0.25680694009637,-0.231146182302555,-0.270611664295875,-0.694850640113798
"admin2","prev","child_vitA","Malawi",87,0.177596935763818,0.0504482836230257,0.11320929208911,-0.0295957239346904,-0.0232247360342456,0.161971809637988,0.0766098388884707,0.189254488092291,0.0775588704334292,-0.11320929208911,0.211525843843406,-0.16723773419844
"admin2","prev","child_vitA","SierraLeone",14,0.010989010989011,0.402197802197802,-0.0241758241758242,0.186813186813187,0.30989010989011,0.0260127461462779,0.401848200131462,-0.00659340659340659,0.358241758241758,0.0241758241758242,0.0241758241758242,-0.485714285714286
"admin2","prev","women_vitA","Gambia",30,0.456419378295662,0.609654264684899,-0.222695110541174,0.502413310504376,0.591585219888619,0.415609456703702,0.586170086894371,0.446094209840644,0.604726343376823,-0.222695110541174,-0.462513904338153,-0.335706340378198
"admin2","prev","women_vitA","Ghana",75,0.0779192998175984,0.208662145605842,-0.0518730877040451,0.160243608140015,0.230632353999169,0.127949449278944,0.226703214330489,0.0772064561176485,0.203928132316431,0.0518730877040451,-0.227482219061166,-0.551948790896159
"admin2","prev","women_vitA","Malawi",87,0.199236715102281,0.0875434051206991,0.00336975416663477,0.144759022741685,0.0693607732632324,0.200066786509681,0.0881910378605914,0.199236715102281,0.0845246670130888,0.00336975416663477,0.164503900269738,0.109225778231392
"admin2","prev","women_vitA","SierraLeone",14,0.185410764710102,0.312147236790425,-0.330923010431954,0.293371463148895,0.312147236790425,0.189581482272582,0.198523458925091,0.190104708120484,0.288677519738513,0.330923010431954,0.432967032967033,0.0197802197802198
"admin2","prev","child_iron","Gambia",30,0.506174216059095,0.538435869390334,0.432528648799508,0.434308602086748,0.496161978818365,0.342585197722703,0.406520548121919,0.504839251093664,0.551785519044639,-0.432528648799508,-0.522135706340378,-0.597775305895439
"admin2","prev","child_iron","Ghana",75,0.567655037475913,0.579848241409824,0.274932476523874,0.490141098181765,0.531817869005051,0.533354084856027,0.546487839395535,0.573052029381087,0.577920744300834,-0.274932476523874,-0.267681365576102,-0.267482219061166
"admin2","prev","child_iron","Malawi",87,-0.0945258551367086,0.141159461593095,-0.152815583058236,0.126739799592793,0.2175626928243,-0.0826211584893659,0.11483129972121,-0.100007333227905,0.117746892108733,0.152815583058236,0.195432674783116,-0.0862433476707735
"admin2","prev","child_iron","SierraLeone",14,0.243956043956044,0.221978021978022,0.252747252747253,-0.0461538461538462,0.0461538461538462,0.160642725835834,0.255256974053509,0.27032967032967,0.221978021978022,-0.252747252747253,0.0945054945054945,-0.402197802197802
"admin2","prev","women_iron","Gambia",30,0.548225612470158,0.734898213469534,-0.572922464330623,0.731115812734147,0.752030263859226,0.501342290770563,0.633197831671866,0.499499391231942,0.682834579817741,-0.572922464330623,-0.496329254727475,-0.265406006674082
"admin2","prev","women_iron","Ghana",75,0.348697687065786,0.302497221905141,-0.177348780308351,0.41446608515028,0.333935408257059,0.387525568390865,0.373457595576577,0.345704944383315,0.297058487607189,0.177348780308351,-0.282389758179232,-0.1574679943101
"admin2","prev","women_iron","Malawi",87,0.212477804374717,0.165770638141878,-0.156310724568758,0.207025858098233,0.184866334522843,0.186386363478788,0.138266286655545,0.209571333863994,0.161336882171698,0.156310724568758,0.205474958081213,0.207115258438434
"admin2","prev","women_iron","SierraLeone",14,-0.195604395604396,0.0593406593406593,0.0725274725274725,-0.195604395604396,0.120879120879121,-0.235688332999264,0.0347125403953303,-0.195604395604396,0.0417582417582418,0.0725274725274725,0.375824175824176,0.345054945054945
"admin2","prev","women_folate","Ghana",75,0.0361146810839279,0.0759491458154111,-0.200825560834107,0.161318893129037,0.125375236580629,0.142275255398644,0.157970128926264,0.0281335360930046,0.0598158312980447,-0.200825560834107,0.345064011379801,0.4425320056899
"admin2","prev","women_folate","Malawi",87,0.208895923502208,0.435590029159232,-0.116442186492987,0.25727309539477,0.394091966373579,0.285999193839518,0.423602421137285,0.198284036652579,0.428645759343598,0.116442186492987,0.202704673033462,-0.419935117008092
"admin2","prev","women_folate","SierraLeone",14,0.120879120879121,-0.0197802197802198,0.248351648351648,0.103296703296703,0.0241758241758242,0.0598164644066592,0.0532589226573441,0.120879120879121,-0.0153846153846154,-0.248351648351648,0.279120879120879,-0.261538461538461
"admin2","prev","women_b12","Ghana",75,0.233634645402255,0.291817885633299,0.203682326466747,0.249717417638562,0.286096287763298,0.129817278183537,0.218705441093867,0.230519735387068,0.294227842329259,-0.203682326466747,-0.566201991465149,-0.703726884779516
"admin2","prev","women_b12","Malawi",87,0.262882146687943,0.234119668100649,0.0936843240176551,-0.00457628495201449,0.0342693707517731,0.259061262693218,0.259945964454322,0.264100570564056,0.267506401083899,-0.0936843240176551,0.204873514616899,-0.0575016403003572
"admin2","prev","women_b12","SierraLeone",14,-0.151411196783981,0.0908467180703886,-0.231246191451898,-0.0853408563691529,0.0853408563691529,-0.0416629954831995,0.163727947017585,-0.151411196783981,0.0908467180703886,0.231246191451898,-0.27032967032967,-0.503296703296703
