"country","outcome","target","estimand","arm","reps","n_areas","spearman","wmae","topk","na_draws"
"Gambia","child_iron","level","country","domain_enet",1,30,0.220467185761958,NA,0.25,0
"Gambia","child_iron","level","country","domain_index",1,30,0.518131256952169,NA,0.5,0
"Gambia","child_iron","level","country","enet_1se",1,30,0.237819799777531,NA,0.25,0
"Gambia","child_iron","level","country","enet_nested",1,30,0.23559510567297,NA,0.375,0
"Gambia","child_iron","level","country","enet_nested_1se",1,30,0.244493882091212,NA,0.25,0
"Gambia","child_iron","level","country","index_decor",1,30,0.430033370411568,NA,0.5,0
"Gambia","child_iron","level","country","index_meta",1,30,0.466518353726363,NA,0.5,0
"Gambia","child_iron","level","country","index_meta_agree",1,30,0.553726362625139,NA,0.5,0
"Gambia","child_iron","level","country","index_soft1",1,30,0.484315906562848,NA,0.5,0
"Gambia","child_iron","level","country","index_soft2",1,30,0.40111234705228,NA,0.375,0
"Gambia","child_iron","level","country","lasso_1se",1,30,0.452725250278087,NA,0.5,0
"Gambia","child_iron","level","country","lasso_min",1,30,0.226696329254727,NA,0.25,0
"Gambia","child_iron","level","country","lasso_nested",1,30,0.226696329254727,NA,0.375,0
"Gambia","child_iron","level","country","lasso_nested_1se",1,30,0.2587319243604,NA,0.375,0
"Gambia","child_iron","level","country","ridge_min",1,30,0.258286985539488,NA,0.25,0
"Gambia","child_iron","level","country","ridge_nested",1,30,0.275639599555061,NA,0.25,0
"Gambia","child_iron","level","country","ridge_nested_1se",1,30,0.382424916573971,NA,0.375,0
"Gambia","child_iron","level","country","sparse10",1,30,0.262291434927697,NA,0.25,0
"Gambia","child_iron","level","country","sparse10w",1,30,0.102113459399333,NA,0.25,0
"Gambia","child_iron","level","country","sparse20",1,30,0.420244716351502,NA,0.375,0
"Gambia","child_iron","level","country","sparse5",1,30,-0.11412680756396,NA,0.25,0
"Gambia","child_iron","level","infill","domain_enet",5,30,0.381535038932147,0.198135268602984,0.375,0
"Gambia","child_iron","level","infill","domain_index",5,30,0.467853170189099,0.249058024887638,0.375,0
"Gambia","child_iron","level","infill","enet_1se",5,30,-0.0535771797328491,0.22342669139904,0.25,0
"Gambia","child_iron","level","infill","enet_nested",5,30,0.277864293659622,0.207963435097626,0.375,0
"Gambia","child_iron","level","infill","enet_nested_1se",5,30,0.405561735261402,0.187375922683467,0.375,0
"Gambia","child_iron","level","infill","index_decor",5,30,0.399332591768632,0.255855357091154,0.375,0
"Gambia","child_iron","level","infill","index_meta",5,30,0.10567296996663,0.282113884676061,0.25,0
"Gambia","child_iron","level","infill","index_meta_agree",5,30,0.176418242491657,0.280540486229348,0.25,0
"Gambia","child_iron","level","infill","index_soft1",5,30,0.505228031145717,0.251499638000335,0.375,0
"Gambia","child_iron","level","infill","index_soft2",5,30,0.495884315906563,0.257044247025903,0.375,0
"Gambia","child_iron","level","infill","lasso_1se",5,30,0.0896888603869362,0.213892913926336,0.25,0
"Gambia","child_iron","level","infill","lasso_min",5,30,0.428143973658046,0.201174473404166,0.25,0
"Gambia","child_iron","level","infill","lasso_nested",5,30,0.260511679644049,0.224660720152721,0.375,0
"Gambia","child_iron","level","infill","lasso_nested_1se",5,30,0.406451612903226,0.189256423723886,0.25,0
"Gambia","child_iron","level","infill","ridge_min",5,30,0.34238042269188,0.184258826853352,0.25,0
"Gambia","child_iron","level","infill","ridge_nested",5,30,0.296551724137931,0.179283015467896,0.375,0
"Gambia","child_iron","level","infill","ridge_nested_1se",5,30,0.385094549499444,0.17998784728565,0.375,0
"Gambia","child_iron","level","infill","sparse10",5,30,0.322803114571746,0.235573731177527,0.25,0
"Gambia","child_iron","level","infill","sparse10w",5,30,0.316129032258064,0.236567557986672,0.375,0
"Gambia","child_iron","level","infill","sparse20",5,30,0.434927697441602,0.224194122324637,0.25,0
"Gambia","child_iron","level","infill","sparse5",5,30,0.29833147942158,0.225207307788185,0.25,0
"Gambia","child_iron","level","region","domain_enet",1,30,0.575973303670745,0.176048748621661,0.5,0
"Gambia","child_iron","level","region","domain_index",1,30,0.547052280311457,0.233966074707637,0.375,0
"Gambia","child_iron","level","region","enet_1se",1,30,0.301618677779491,0.198533443313965,0.375,0
"Gambia","child_iron","level","region","enet_nested",1,30,0.565739710789766,0.175910032009822,0.375,0
"Gambia","child_iron","level","region","enet_nested_1se",1,30,0.52258064516129,0.176325674261544,0.5,0
"Gambia","child_iron","level","region","index_decor",1,30,0.566629588431591,0.254827495774983,0.5,0
"Gambia","child_iron","level","region","index_meta",1,30,0.366852057842047,0.295286873799716,0.375,0
"Gambia","child_iron","level","region","index_meta_agree",1,30,0.161735261401557,0.267722575396591,0.5,0
"Gambia","child_iron","level","region","index_soft1",1,30,0.569299221357063,0.25249453912382,0.375,0
"Gambia","child_iron","level","region","index_soft2",1,30,0.555506117908787,0.258655975611751,0.375,0
"Gambia","child_iron","level","region","lasso_1se",1,30,-0.367387245517662,0.222504273401716,0.25,0
"Gambia","child_iron","level","region","lasso_min",1,30,0.604894327030033,0.165911462302286,0.5,0
"Gambia","child_iron","level","region","lasso_nested",1,30,0.531034482758621,0.175470999055714,0.375,0
"Gambia","child_iron","level","region","lasso_nested_1se",1,30,0.539488320355951,0.175511923012003,0.5,0
"Gambia","child_iron","level","region","ridge_min",1,30,0.490545050055617,0.184990350118243,0.625,0
"Gambia","child_iron","level","region","ridge_nested",1,30,0.502113459399333,0.161189240965834,0.5,0
"Gambia","child_iron","level","region","ridge_nested_1se",1,30,0.438042269187987,0.179057016128365,0.5,0
"Gambia","child_iron","level","region","sparse10",1,30,0.531034482758621,0.203581822873929,0.25,0
"Gambia","child_iron","level","region","sparse10w",1,30,0.512347052280311,0.203541858074511,0.375,0
"Gambia","child_iron","level","region","sparse20",1,30,0.474527252502781,0.202406728625138,0.25,0
"Gambia","child_iron","level","region","sparse5",1,30,0.349054505005562,0.198912718628302,0.5,0
"Gambia","child_iron","prev","country","domain_enet",1,30,0.376460120251423,NA,0.375,0
"Gambia","child_iron","prev","country","domain_index",1,30,0.600734234443761,NA,0.5,0
"Gambia","child_iron","prev","country","enet_1se",1,30,0.504394262771854,NA,0.375,0
"Gambia","child_iron","prev","country","enet_nested",1,30,0.509066640150861,NA,0.375,0
"Gambia","child_iron","prev","country","enet_nested_1se",1,30,NA,NA,0.25,1
"Gambia","child_iron","prev","country","index_decor",1,30,0.481032375876819,NA,0.5,0
"Gambia","child_iron","prev","country","index_meta",1,30,0.525308713896933,NA,0.5,0
"Gambia","child_iron","prev","country","index_meta_agree",1,30,0.375347649446898,NA,0.375,0
"Gambia","child_iron","prev","country","index_soft1",1,30,0.578262324192346,NA,0.5,0
"Gambia","child_iron","prev","country","index_soft2",1,30,0.535988433620378,NA,0.5,0
"Gambia","child_iron","prev","country","lasso_1se",1,30,0.511514075920817,NA,0.375,0
"Gambia","child_iron","prev","country","lasso_min",1,30,0.363555458918928,NA,0.25,0
"Gambia","child_iron","prev","country","lasso_nested",1,30,0.511514075920817,NA,0.375,0
"Gambia","child_iron","prev","country","lasso_nested_1se",1,30,NA,NA,0.25,1
"Gambia","child_iron","prev","country","ridge_min",1,30,0.528423632149604,NA,0.5,0
"Gambia","child_iron","prev","country","ridge_nested",1,30,0.493492048887504,NA,0.5,0
"Gambia","child_iron","prev","country","ridge_nested_1se",1,30,NA,NA,0.25,1
"Gambia","child_iron","prev","country","sparse10",1,30,0.245188565317416,NA,0.375,0
"Gambia","child_iron","prev","country","sparse10w",1,30,0.229836468214965,NA,0.375,0
"Gambia","child_iron","prev","country","sparse20",1,30,0.412504174318049,NA,0.375,0
"Gambia","child_iron","prev","country","sparse5",1,30,-0.285015020119429,NA,0.25,0
"Gambia","child_iron","prev","infill","domain_enet",5,30,0.475915010176001,10.3279134341076,0.375,0
"Gambia","child_iron","prev","infill","domain_index",5,30,0.491712095600263,13.2194181492774,0.375,0
"Gambia","child_iron","prev","infill","enet_1se",5,30,0.00904168510162769,11.9899763577905,0.25,0
"Gambia","child_iron","prev","infill","enet_nested",5,30,0.513294029208058,9.91789705668498,0.5,0
"Gambia","child_iron","prev","infill","enet_nested_1se",5,30,0.487484706543066,9.85999719459845,0.375,0
"Gambia","child_iron","prev","infill","index_decor",5,30,0.463010348843506,13.1004653238557,0.25,0
"Gambia","child_iron","prev","infill","index_meta",5,30,0.374902661125088,13.0978928179419,0.375,0
"Gambia","child_iron","prev","infill","index_meta_agree",5,30,0.349093338460096,14.1827098485589,0.25,0
"Gambia","child_iron","prev","infill","index_soft1",5,30,0.542885752608436,13.6015314472345,0.5,0
"Gambia","child_iron","prev","infill","index_soft2",5,30,0.562687732928989,14.0506312138515,0.5,0
"Gambia","child_iron","prev","infill","lasso_1se",5,30,0.158366118261239,12.1976447742304,0.375,0
"Gambia","child_iron","prev","infill","lasso_min",5,30,0.504839251093664,9.65413206194529,0.5,0
"Gambia","child_iron","prev","infill","lasso_nested",5,30,0.49549449633565,9.86301986146013,0.375,0
"Gambia","child_iron","prev","infill","lasso_nested_1se",5,30,0.468572702866133,9.87594894769829,0.5,0
"Gambia","child_iron","prev","infill","ridge_min",5,30,0.437201026178515,9.59181971329489,0.375,0
"Gambia","child_iron","prev","infill","ridge_nested",5,30,0.482144846681344,9.59914956687561,0.25,0
"Gambia","child_iron","prev","infill","ridge_nested_1se",5,30,0.438535991143945,10.1660726113747,0.25,0
"Gambia","child_iron","prev","infill","sparse10",5,30,0.388474804940299,12.4243033851316,0.375,0
"Gambia","child_iron","prev","infill","sparse10w",5,30,0.374680166964183,12.6575928246155,0.375,0
"Gambia","child_iron","prev","infill","sparse20",5,30,0.500834356197372,12.5380536781199,0.375,0
"Gambia","child_iron","prev","infill","sparse5",5,30,0.345088443563805,13.4552758578755,0.375,0
"Gambia","child_iron","prev","region","domain_enet",1,30,0.603404164374622,9.76975863001563,0.625,0
"Gambia","child_iron","prev","region","domain_index",1,30,0.590499503042126,12.1856328750296,0.625,0
