"country","outcome","target","rep","set","n_cols","addon_cols","spearman"
"Gambia","child_vitA","prev",1,"replace",441,23,0.679363467815434
"Gambia","child_vitA","prev",2,"base",426,0,0.607640504983772
"Gambia","child_vitA","prev",2,"plus",449,23,0.623900679787223
"Gambia","child_vitA","prev",2,"addon_only",23,23,0.498274123771517
"Gambia","child_vitA","prev",2,"replace",441,23,0.627019069475556
"Gambia","child_vitA","prev",3,"base",426,0,0.584029840200678
"Gambia","child_vitA","prev",3,"plus",449,23,0.602294694089486
"Gambia","child_vitA","prev",3,"addon_only",23,23,0.494710249841993
"Gambia","child_vitA","prev",3,"replace",441,23,0.599844530762939
"Gambia","child_vitA","prev",4,"base",426,0,0.612540831636867
"Gambia","child_vitA","prev",4,"plus",449,23,0.618332126772343
"Gambia","child_vitA","prev",4,"addon_only",23,23,0.480454754123899
"Gambia","child_vitA","prev",4,"replace",441,23,0.623677937666628
"Gambia","child_vitA","prev",5,"base",426,0,0.62078229009889
"Gambia","child_vitA","prev",5,"plus",449,23,0.612095347395676
"Gambia","child_vitA","prev",5,"addon_only",23,23,0.523666725519372
"Gambia","child_vitA","prev",5,"replace",441,23,0.622786969184247
"Gambia","child_vitA","prev",6,"base",426,0,0.653970866067578
"Gambia","child_vitA","prev",6,"plus",449,23,0.661989582409006
"Gambia","child_vitA","prev",6,"addon_only",23,23,0.434792619401878
"Gambia","child_vitA","prev",6,"replace",441,23,0.647288602449722
"Gambia","child_vitA","prev",7,"base",426,0,0.611872605275081
"Gambia","child_vitA","prev",7,"plus",449,23,0.597394367436391
"Gambia","child_vitA","prev",7,"addon_only",23,23,0.402717754036165
"Gambia","child_vitA","prev",7,"replace",441,23,0.612986315878057
"Gambia","child_vitA","prev",8,"base",426,0,0.608754215586748
"Gambia","child_vitA","prev",8,"plus",449,23,0.610313410430914
"Gambia","child_vitA","prev",8,"addon_only",23,23,0.533690120946157
"Gambia","child_vitA","prev",8,"replace",441,23,0.63570601217877
"Gambia","child_vitA","prev",9,"base",426,0,0.51119316676604
"Gambia","child_vitA","prev",9,"plus",449,23,0.513866072213182
"Gambia","child_vitA","prev",9,"addon_only",23,23,0.477781848676756
"Gambia","child_vitA","prev",9,"replace",441,23,0.529680762775443
"Gambia","child_vitA","prev",10,"base",426,0,0.578015802944607
"Gambia","child_vitA","prev",10,"plus",449,23,0.578015802944607
"Gambia","child_vitA","prev",10,"addon_only",23,23,0.491814602274255
"Gambia","child_vitA","prev",10,"replace",441,23,0.586925487768416
"Gambia","women_vitA","level",1,"base",426,0,0.728142380422692
"Gambia","women_vitA","level",1,"plus",449,23,0.735261401557286
"Gambia","women_vitA","level",1,"addon_only",23,23,0.568854282536151
"Gambia","women_vitA","level",1,"replace",441,23,0.732146829810901
"Gambia","women_vitA","level",2,"base",426,0,0.704560622914349
"Gambia","women_vitA","level",2,"plus",449,23,0.720133481646274
"Gambia","women_vitA","level",2,"addon_only",23,23,0.565739710789766
"Gambia","women_vitA","level",2,"replace",441,23,0.722803114571746
"Gambia","women_vitA","level",3,"base",426,0,0.732146829810901
"Gambia","women_vitA","level",3,"plus",449,23,0.729477196885428
"Gambia","women_vitA","level",3,"addon_only",23,23,0.434037819799778
"Gambia","women_vitA","level",3,"replace",441,23,0.72992213570634
"Gambia","women_vitA","level",4,"base",426,0,0.705005561735261
"Gambia","women_vitA","level",4,"plus",449,23,0.708120133481646
"Gambia","women_vitA","level",4,"addon_only",23,23,0.583092324805339
"Gambia","women_vitA","level",4,"replace",441,23,0.719243604004449
"Gambia","women_vitA","level",5,"base",426,0,0.743270300333704
"Gambia","women_vitA","level",5,"plus",449,23,0.747719688542825
"Gambia","women_vitA","level",5,"addon_only",23,23,0.529254727474972
"Gambia","women_vitA","level",5,"replace",441,23,0.746829810901001
"Gambia","women_vitA","level",6,"base",426,0,0.737486095661847
"Gambia","women_vitA","level",6,"plus",449,23,0.732146829810901
"Gambia","women_vitA","level",6,"addon_only",23,23,0.556840934371524
"Gambia","women_vitA","level",6,"replace",441,23,0.739710789766407
"Gambia","women_vitA","level",7,"base",426,0,0.739710789766407
"Gambia","women_vitA","level",7,"plus",449,23,0.74460511679644
"Gambia","women_vitA","level",7,"addon_only",23,23,0.548832035595106
"Gambia","women_vitA","level",7,"replace",441,23,0.749944382647386
"Gambia","women_vitA","level",8,"base",426,0,0.750389321468298
"Gambia","women_vitA","level",8,"plus",449,23,0.746829810901001
"Gambia","women_vitA","level",8,"addon_only",23,23,0.561290322580645
"Gambia","women_vitA","level",8,"replace",441,23,0.746829810901001
"Gambia","women_vitA","level",9,"base",426,0,0.718798665183537
"Gambia","women_vitA","level",9,"plus",449,23,0.719688542825362
"Gambia","women_vitA","level",9,"addon_only",23,23,0.539043381535039
"Gambia","women_vitA","level",9,"replace",441,23,0.722358175750834
"Gambia","women_vitA","level",10,"base",426,0,0.696551724137931
"Gambia","women_vitA","level",10,"plus",449,23,0.708565072302558
"Gambia","women_vitA","level",10,"addon_only",23,23,0.544382647385984
"Gambia","women_vitA","level",10,"replace",441,23,0.71523915461624
"Gambia","women_vitA","prev",1,"base",426,0,0.458531344570552
"Gambia","women_vitA","prev",1,"plus",449,23,0.475896400608536
"Gambia","women_vitA","prev",1,"addon_only",23,23,0.387897805821454
"Gambia","women_vitA","prev",1,"replace",441,23,0.483640276949799
"Gambia","women_vitA","prev",2,"base",426,0,0.47002982762273
"Gambia","women_vitA","prev",2,"plus",449,23,0.482232299433206
"Gambia","women_vitA","prev",2,"addon_only",23,23,0.404558873101142
"Gambia","women_vitA","prev",2,"replace",441,23,0.493496119565952
"Gambia","women_vitA","prev",3,"base",426,0,0.479651007319451
"Gambia","women_vitA","prev",3,"plus",449,23,0.493026793727088
"Gambia","women_vitA","prev",3,"addon_only",23,23,0.393295052968395
"Gambia","women_vitA","prev",3,"replace",441,23,0.497016063357435
"Gambia","women_vitA","prev",4,"base",426,0,0.473080445575349
"Gambia","women_vitA","prev",4,"plus",449,23,0.467683198428408
"Gambia","women_vitA","prev",4,"addon_only",23,23,0.370063423944606
"Gambia","women_vitA","prev",4,"replace",441,23,0.473549771414214
"Gambia","women_vitA","prev",5,"base",426,0,0.399396288873633
"Gambia","women_vitA","prev",5,"plus",449,23,0.415822693233888
"Gambia","women_vitA","prev",5,"addon_only",23,23,0.391417749612938
"Gambia","women_vitA","prev",5,"replace",441,23,0.427555839205499
"Gambia","women_vitA","prev",6,"base",426,0,0.451256794068153
"Gambia","women_vitA","prev",6,"plus",449,23,0.510861175603936
"Gambia","women_vitA","prev",6,"addon_only",23,23,0.410660109006379
"Gambia","women_vitA","prev",6,"replace",441,23,0.532684827111132
"Gambia","women_vitA","prev",7,"base",426,0,0.485282917385824
"Gambia","women_vitA","prev",7,"plus",449,23,0.475896400608536
"Gambia","women_vitA","prev",7,"addon_only",23,23,0.322661514219298
"Gambia","women_vitA","prev",7,"replace",441,23,0.475896400608536
"Gambia","women_vitA","prev",8,"base",426,0,0.482936288191502
"Gambia","women_vitA","prev",8,"plus",449,23,0.505933254295859
"Gambia","women_vitA","prev",8,"addon_only",23,23,0.377103311527572
"Gambia","women_vitA","prev",8,"replace",441,23,0.503117299262673
"Gambia","women_vitA","prev",9,"base",426,0,0.504759939698698
"Gambia","women_vitA","prev",9,"plus",449,23,0.52400229909214
"Gambia","women_vitA","prev",9,"addon_only",23,23,0.443747580646322
"Gambia","women_vitA","prev",9,"replace",441,23,0.523063647414411
"Gambia","women_vitA","prev",10,"base",426,0,0.526818254125327
"Gambia","women_vitA","prev",10,"plus",449,23,0.527991568722488
"Gambia","women_vitA","prev",10,"addon_only",23,23,0.42239325497799
"Gambia","women_vitA","prev",10,"replace",441,23,0.516962411509174
"Gambia","child_iron","level",1,"base",426,0,0.371301446051168
"Gambia","child_iron","level",1,"plus",449,23,0.374860956618465
"Gambia","child_iron","level",1,"addon_only",23,23,0.334816462736374
"Gambia","child_iron","level",1,"replace",441,23,0.385984427141268
"Gambia","child_iron","level",2,"base",426,0,0.454949944382647
"Gambia","child_iron","level",2,"plus",449,23,0.464293659621802
"Gambia","child_iron","level",2,"addon_only",23,23,0.27741935483871
"Gambia","child_iron","level",2,"replace",441,23,0.457174638487208
"Gambia","child_iron","level",3,"base",426,0,0.382869855394883
"Gambia","child_iron","level",3,"plus",449,23,0.35706340378198
"Gambia","child_iron","level",3,"addon_only",23,23,0.0834260289210234
"Gambia","child_iron","level",3,"replace",441,23,0.343270300333704
"Gambia","child_iron","level",4,"base",426,0,0.466518353726363
"Gambia","child_iron","level",4,"plus",449,23,0.466073414905451
"Gambia","child_iron","level",4,"addon_only",23,23,0.22714126807564
"Gambia","child_iron","level",4,"replace",441,23,0.45761957730812
"Gambia","child_iron","level",5,"base",426,0,0.429143492769744
"Gambia","child_iron","level",5,"plus",449,23,0.426473859844271
"Gambia","child_iron","level",5,"addon_only",23,23,0.199110122358176
"Gambia","child_iron","level",5,"replace",441,23,0.426473859844271
"Gambia","child_iron","level",6,"base",426,0,0.396662958843159
"Gambia","child_iron","level",6,"plus",449,23,0.426473859844271
"Gambia","child_iron","level",6,"addon_only",23,23,0.192436040044494
"Gambia","child_iron","level",6,"replace",441,23,0.410901001112347
"Gambia","child_iron","level",7,"base",426,0,0.414015572858732
"Gambia","child_iron","level",7,"plus",449,23,0.412235817575083
"Gambia","child_iron","level",7,"addon_only",23,23,0.192436040044494
"Gambia","child_iron","level",7,"replace",441,23,0.412235817575083
"Gambia","child_iron","level",8,"base",426,0,0.456284760845384
"Gambia","child_iron","level",8,"plus",449,23,0.43448275862069
"Gambia","child_iron","level",8,"addon_only",23,23,0.228476084538376
"Gambia","child_iron","level",8,"replace",441,23,0.433592880978865
"Gambia","child_iron","level",9,"base",426,0,0.450500556173526
"Gambia","child_iron","level",9,"plus",449,23,0.456729699666296
"Gambia","child_iron","level",9,"addon_only",23,23,0.284983314794216
"Gambia","child_iron","level",9,"replace",441,23,0.445606229143493
"Gambia","child_iron","level",10,"base",426,0,0.406451612903226
"Gambia","child_iron","level",10,"plus",449,23,0.406896551724138
"Gambia","child_iron","level",10,"addon_only",23,23,0.305005561735261
"Gambia","child_iron","level",10,"replace",441,23,0.403781979977753
"Gambia","child_iron","prev",1,"base",426,0,0.490377130634833
"Gambia","child_iron","prev",1,"plus",449,23,0.515073982495298
"Gambia","child_iron","prev",1,"addon_only",23,23,0.369562801263365
"Gambia","child_iron","prev",1,"replace",441,23,0.515073982495298
"Gambia","child_iron","prev",2,"base",426,0,0.522861278126977
"Gambia","child_iron","prev",2,"plus",449,23,0.532651021206801
"Gambia","child_iron","prev",2,"addon_only",23,23,0.338858607058462
"Gambia","child_iron","prev",2,"replace",441,23,0.529313608793225
"Gambia","child_iron","prev",3,"base",426,0,0.468572702866133
"Gambia","child_iron","prev",3,"plus",449,23,0.464567807969842
"Gambia","child_iron","prev",3,"addon_only",23,23,0.134386473186678
"Gambia","child_iron","prev",3,"replace",441,23,0.463455337165316
"Gambia","child_iron","prev",4,"base",426,0,0.515518970817109
"Gambia","child_iron","prev",4,"plus",449,23,0.497051955461986
"Gambia","child_iron","prev",4,"addon_only",23,23,0.285460008441239
"Gambia","child_iron","prev",4,"replace",441,23,0.510846593438102
"Gambia","child_iron","prev",5,"base",426,0,0.501279344519182
"Gambia","child_iron","prev",5,"plus",449,23,0.485704753255826
"Gambia","child_iron","prev",5,"addon_only",23,23,0.263655580672539
"Gambia","child_iron","prev",5,"replace",441,23,0.491044613117548
"Gambia","child_iron","prev",6,"base",426,0,0.510846593438102
"Gambia","child_iron","prev",6,"plus",449,23,0.513961511690773
"Gambia","child_iron","prev",6,"addon_only",23,23,0.220269219296046
"Gambia","child_iron","prev",6,"replace",441,23,0.505951721898189
"Gambia","child_iron","prev",7,"base",426,0,0.51774391242616
"Gambia","child_iron","prev",7,"plus",449,23,0.527088667184174
"Gambia","child_iron","prev",7,"addon_only",23,23,0.342863501954754
"Gambia","child_iron","prev",7,"replace",441,23,0.529758597115035
"Gambia","child_iron","prev",8,"base",426,0,0.473912562727856
"Gambia","child_iron","prev",8,"plus",449,23,0.464790302130747
"Gambia","child_iron","prev",8,"addon_only",23,23,0.302592058830931
"Gambia","child_iron","prev",8,"replace",441,23,0.466570255417987
"Gambia","child_iron","prev",9,"base",426,0,0.527756149666889
"Gambia","child_iron","prev",9,"plus",449,23,0.526421184701458
"Gambia","child_iron","prev",9,"addon_only",23,23,0.337078653771221
"Gambia","child_iron","prev",9,"replace",441,23,0.505951721898189
"Gambia","child_iron","prev",10,"base",426,0,0.440760932752996
"Gambia","child_iron","prev",10,"plus",449,23,0.440760932752996
"Gambia","child_iron","prev",10,"addon_only",23,23,0.226499055801388
"Gambia","child_iron","prev",10,"replace",441,23,0.444320839327478
"Gambia","women_iron","level",1,"base",426,0,0.653392658509455
"Gambia","women_iron","level",1,"plus",449,23,0.676084538375973
"Gambia","women_iron","level",1,"addon_only",23,23,0.519911012235818
"Gambia","women_iron","level",1,"replace",441,23,0.672080088987764
"Gambia","women_iron","level",2,"base",426,0,0.680533926585094
"Gambia","women_iron","level",2,"plus",449,23,0.695661846496107
"Gambia","women_iron","level",2,"addon_only",23,23,0.571078976640712
"Gambia","women_iron","level",2,"replace",441,23,0.69432703003337
"Gambia","women_iron","level",3,"base",426,0,0.620467185761958
"Gambia","women_iron","level",3,"plus",449,23,0.628476084538376
"Gambia","women_iron","level",3,"addon_only",23,23,0.469187986651835
"Gambia","women_iron","level",3,"replace",441,23,0.635150166852058
"Gambia","women_iron","level",4,"base",426,0,0.709010011123471
"Gambia","women_iron","level",4,"plus",449,23,0.710344827586207
"Gambia","women_iron","level",4,"addon_only",23,23,0.522135706340378
"Gambia","women_iron","level",4,"replace",441,23,0.71301446051168
"Gambia","women_iron","level",5,"base",426,0,0.712124582869855
"Gambia","women_iron","level",5,"plus",449,23,0.716129032258065
"Gambia","women_iron","level",5,"addon_only",23,23,0.566184649610678
"Gambia","women_iron","level",5,"replace",441,23,0.717463848720801
"Gambia","women_iron","level",6,"base",426,0,0.661846496106785
"Gambia","women_iron","level",6,"plus",449,23,0.669855394883204
"Gambia","women_iron","level",6,"addon_only",23,23,0.558620689655172
"Gambia","women_iron","level",6,"replace",441,23,0.672080088987764
"Gambia","women_iron","level",7,"base",426,0,0.639154616240267
"Gambia","women_iron","level",7,"plus",449,23,0.645828698553949
"Gambia","women_iron","level",7,"addon_only",23,23,0.49321468298109
"Gambia","women_iron","level",7,"replace",441,23,0.647163515016685
"Gambia","women_iron","level",8,"base",426,0,0.708120133481646
"Gambia","women_iron","level",8,"plus",449,23,0.695216907675195
"Gambia","women_iron","level",8,"addon_only",23,23,0.538598442714127
"Gambia","women_iron","level",8,"replace",441,23,0.713459399332592
"Gambia","women_iron","level",9,"base",426,0,0.637819799777531
"Gambia","women_iron","level",9,"plus",449,23,0.66496106785317
"Gambia","women_iron","level",9,"addon_only",23,23,0.546162402669633
"Gambia","women_iron","level",9,"replace",441,23,0.664516129032258
"Gambia","women_iron","level",10,"base",426,0,0.626696329254728
"Gambia","women_iron","level",10,"plus",449,23,0.644938820912125
"Gambia","women_iron","level",10,"addon_only",23,23,0.566184649610678
"Gambia","women_iron","level",10,"replace",441,23,0.642269187986652
"Gambia","women_iron","prev",1,"base",426,0,0.744465462388453
"Gambia","women_iron","prev",1,"plus",449,23,0.721771057976133
"Gambia","women_iron","prev",1,"addon_only",23,23,0.589164538076696
"Gambia","women_iron","prev",1,"replace",441,23,0.736010684274059
"Gambia","women_iron","prev",2,"base",426,0,0.769162314248919
"Gambia","women_iron","prev",2,"plus",449,23,0.773612197467021
"Gambia","women_iron","prev",2,"addon_only",23,23,0.680387144047785
"Gambia","women_iron","prev",2,"replace",441,23,0.770052290892539
"Gambia","women_iron","prev",3,"base",426,0,0.72555345871152
"Gambia","women_iron","prev",3,"plus",449,23,0.711091338252688
"Gambia","women_iron","prev",3,"addon_only",23,23,0.552008013205544
"Gambia","women_iron","prev",3,"replace",441,23,0.719323622206177
"Gambia","women_iron","prev",4,"base",426,0,0.788964294569472
"Gambia","women_iron","prev",4,"plus",449,23,0.790299259534903
"Gambia","women_iron","prev",4,"addon_only",23,23,0.602069199409191
"Gambia","women_iron","prev",4,"replace",441,23,0.786294364638611
"Gambia","women_iron","prev",5,"base",426,0,0.76137501861724
"Gambia","women_iron","prev",5,"plus",449,23,0.747580380641124
"Gambia","women_iron","prev",5,"addon_only",23,23,0.624763603821511
"Gambia","women_iron","prev",5,"replace",441,23,0.758705088686379
"Gambia","women_iron","prev",6,"base",426,0,0.747580380641124
"Gambia","women_iron","prev",6,"plus",449,23,0.753365228824657
"Gambia","women_iron","prev",6,"addon_only",23,23,0.620758708925219
"Gambia","women_iron","prev",6,"replace",441,23,0.753365228824657
"Gambia","women_iron","prev",7,"base",426,0,0.763377466065386
"Gambia","women_iron","prev",7,"plus",449,23,0.781621987259604
"Gambia","women_iron","prev",7,"addon_only",23,23,0.585159643180404
"Gambia","women_iron","prev",7,"replace",441,23,0.778507069006933
"Gambia","women_iron","prev",8,"base",426,0,0.772499726662495
"Gambia","women_iron","prev",8,"plus",449,23,0.782511963903224
"Gambia","women_iron","prev",8,"addon_only",23,23,0.649682949842882
"Gambia","women_iron","prev",8,"replace",441,23,0.782289469742319
"Gambia","women_iron","prev",9,"base",426,0,0.747802874802029
"Gambia","women_iron","prev",9,"plus",449,23,0.765157419352627
"Gambia","women_iron","prev",9,"addon_only",23,23,0.63388586441862
"Gambia","women_iron","prev",9,"replace",441,23,0.758037606203664
"Gambia","women_iron","prev",10,"base",426,0,0.729335859446906
"Gambia","women_iron","prev",10,"plus",449,23,0.734675719308629
"Gambia","women_iron","prev",10,"addon_only",23,23,0.640115700923963
"Gambia","women_iron","prev",10,"replace",441,23,0.735565695952249
"Ghana","child_vitA","level",1,"base",391,0,0.239800853485064
"Ghana","child_vitA","level",1,"plus",404,13,0.245889046941678
"Ghana","child_vitA","level",1,"addon_only",13,13,0.283100995732575
"Ghana","child_vitA","level",1,"replace",397,13,0.252574679943101
"Ghana","child_vitA","level",2,"base",391,0,0.278207681365576
"Ghana","child_vitA","level",2,"plus",404,13,0.282958748221906
"Ghana","child_vitA","level",2,"addon_only",13,13,0.132546230440967
"Ghana","child_vitA","level",2,"replace",397,13,0.273285917496444
"Ghana","child_vitA","level",3,"base",391,0,0.310156472261735
"Ghana","child_vitA","level",3,"plus",404,13,0.315135135135135
"Ghana","child_vitA","level",3,"addon_only",13,13,0.342816500711238
"Ghana","child_vitA","level",3,"replace",397,13,0.313911806543385
"Ghana","child_vitA","level",4,"base",391,0,0.244580369843528
"Ghana","child_vitA","level",4,"plus",404,13,0.245860597439545
"Ghana","child_vitA","level",4,"addon_only",13,13,0.246145092460882
"Ghana","child_vitA","level",4,"replace",397,13,0.243840682788051
"Ghana","child_vitA","level",5,"base",391,0,0.299601706970128
"Ghana","child_vitA","level",5,"plus",404,13,0.30176386913229
"Ghana","child_vitA","level",5,"addon_only",13,13,0.320597439544808
"Ghana","child_vitA","level",5,"replace",397,13,0.30022759601707
"Ghana","child_vitA","level",6,"base",391,0,0.304438122332859
"Ghana","child_vitA","level",6,"plus",404,13,0.304495021337127
"Ghana","child_vitA","level",6,"addon_only",13,13,0.3475106685633
"Ghana","child_vitA","level",6,"replace",397,13,0.30927453769559
"Ghana","child_vitA","level",7,"base",391,0,0.323470839260313
"Ghana","child_vitA","level",7,"plus",404,13,0.327254623044097
"Ghana","child_vitA","level",7,"addon_only",13,13,0.281251778093883
"Ghana","child_vitA","level",7,"replace",397,13,0.331977240398293
"Ghana","child_vitA","level",8,"base",391,0,0.258947368421053
"Ghana","child_vitA","level",8,"plus",404,13,0.266372688477952
"Ghana","child_vitA","level",8,"addon_only",13,13,0.311180654338549
"Ghana","child_vitA","level",8,"replace",397,13,0.267169274537696
"Ghana","child_vitA","level",9,"base",391,0,0.346401137980085
"Ghana","child_vitA","level",9,"plus",404,13,0.34850640113798
"Ghana","child_vitA","level",9,"addon_only",13,13,0.304722617354196
"Ghana","child_vitA","level",9,"replace",397,13,0.348307254623044
"Ghana","child_vitA","level",10,"base",391,0,0.34221906116643
"Ghana","child_vitA","level",10,"plus",404,13,0.347453769559033
"Ghana","child_vitA","level",10,"addon_only",13,13,0.316045519203414
"Ghana","child_vitA","level",10,"replace",397,13,0.352603129445235
"Ghana","child_vitA","prev",1,"base",391,0,0.345521960092344
"Ghana","child_vitA","prev",1,"plus",404,13,0.346960496085068
"Ghana","child_vitA","prev",1,"addon_only",13,13,0.215665316029161
"Ghana","child_vitA","prev",1,"replace",397,13,0.347809232320775
"Ghana","child_vitA","prev",2,"base",391,0,0.326403816749044
"Ghana","child_vitA","prev",2,"plus",404,13,0.311687593543479
"Ghana","child_vitA","prev",2,"addon_only",13,13,0.0181399388682479
"Ghana","child_vitA","prev",2,"replace",397,13,0.321052462856111
"Ghana","child_vitA","prev",3,"base",391,0,0.345780896571035
"Ghana","child_vitA","prev",3,"plus",404,13,0.341666683631844
"Ghana","child_vitA","prev",3,"addon_only",13,13,0.173731991841261
"Ghana","child_vitA","prev",3,"replace",397,13,0.342846283145878
"Ghana","child_vitA","prev",4,"base",391,0,0.294079912992539
"Ghana","child_vitA","prev",4,"plus",404,13,0.28657075511052
"Ghana","child_vitA","prev",4,"addon_only",13,13,0.175041059594639
"Ghana","child_vitA","prev",4,"replace",397,13,0.291418621406
"Ghana","child_vitA","prev",5,"base",391,0,0.3373654610136
"Ghana","child_vitA","prev",5,"plus",404,13,0.337092139174982
"Ghana","child_vitA","prev",5,"addon_only",13,13,0.127770766873733
"Ghana","child_vitA","prev",5,"replace",397,13,0.334704169427061
"Ghana","child_vitA","prev",6,"base",391,0,0.352254308538292
"Ghana","child_vitA","prev",6,"plus",404,13,0.35346267877218
"Ghana","child_vitA","prev",6,"addon_only",13,13,0.210443430375574
"Ghana","child_vitA","prev",6,"replace",397,13,0.353692844531016
"Ghana","child_vitA","prev",7,"base",391,0,0.389857639388094
"Ghana","child_vitA","prev",7,"plus",404,13,0.38456382693487
"Ghana","child_vitA","prev",7,"addon_only",13,13,0.238926443031506
"Ghana","child_vitA","prev",7,"replace",397,13,0.38456382693487
"Ghana","child_vitA","prev",8,"base",391,0,0.328806171856893
"Ghana","child_vitA","prev",8,"plus",404,13,0.327266938344679
"Ghana","child_vitA","prev",8,"addon_only",13,13,0.150672259877897
"Ghana","child_vitA","prev",8,"replace",397,13,0.328935640096238
"Ghana","child_vitA","prev",9,"base",391,0,0.397007163271931
"Ghana","child_vitA","prev",9,"plus",404,13,0.393655374408885
"Ghana","child_vitA","prev",9,"addon_only",13,13,0.242609095172879
"Ghana","child_vitA","prev",9,"replace",397,13,0.393842384087939
"Ghana","child_vitA","prev",10,"base",391,0,0.366193722307786
"Ghana","child_vitA","prev",10,"plus",404,13,0.362971401684085
"Ghana","child_vitA","prev",10,"addon_only",13,13,0.212601234364659
"Ghana","child_vitA","prev",10,"replace",397,13,0.370768266764648
"Ghana","women_vitA","level",1,"base",391,0,0.477439544807966
"Ghana","women_vitA","level",1,"plus",404,13,0.488762446657183
"Ghana","women_vitA","level",1,"addon_only",13,13,0.313086770981508
"Ghana","women_vitA","level",1,"replace",397,13,0.485433854907539
"Ghana","women_vitA","level",2,"base",391,0,0.424295874822191
"Ghana","women_vitA","level",2,"plus",404,13,0.43226173541963
"Ghana","women_vitA","level",2,"addon_only",13,13,0.295647226173542
"Ghana","women_vitA","level",2,"replace",397,13,0.426827880512091
"Ghana","women_vitA","level",3,"base",391,0,0.480085348506401
"Ghana","women_vitA","level",3,"plus",404,13,0.483897581792319
"Ghana","women_vitA","level",3,"addon_only",13,13,0.325320056899004
"Ghana","women_vitA","level",3,"replace",397,13,0.473399715504979
"Ghana","women_vitA","level",4,"base",391,0,0.517439544807966
"Ghana","women_vitA","level",4,"plus",404,13,0.520312944523471
"Ghana","women_vitA","level",4,"addon_only",13,13,0.3174679943101
"Ghana","women_vitA","level",4,"replace",397,13,0.5150213371266
"Ghana","women_vitA","level",5,"base",391,0,0.528335704125178
"Ghana","women_vitA","level",5,"plus",404,13,0.526002844950213
"Ghana","women_vitA","level",5,"addon_only",13,13,0.350554765291607
"Ghana","women_vitA","level",5,"replace",397,13,0.528221906116643
"Ghana","women_vitA","level",6,"base",391,0,0.495618776671408
"Ghana","women_vitA","level",6,"plus",404,13,0.495931721194879
"Ghana","women_vitA","level",6,"addon_only",13,13,0.358605974395448
"Ghana","women_vitA","level",6,"replace",397,13,0.490554765291607
"Ghana","women_vitA","level",7,"base",391,0,0.502190611664296
"Ghana","women_vitA","level",7,"plus",404,13,0.507027027027027
"Ghana","women_vitA","level",7,"addon_only",13,13,0.386714082503556
"Ghana","women_vitA","level",7,"replace",397,13,0.507027027027027
"Ghana","women_vitA","level",8,"base",391,0,0.494793741109531
"Ghana","women_vitA","level",8,"plus",404,13,0.501109530583215
