"column","outcome","country","n","rho","z"
"fe_ph","child_vitA","Gambia",30,0.462068965517241,2.59775781187179
"fe_clay","child_vitA","Gambia",30,0.488765294771969,2.7770150827113
"fe_sand","child_vitA","Gambia",30,-0.623136818687431,-3.79379832607967
"fe_silt","child_vitA","Gambia",30,0.606674082313682,3.65622837748501
"fe_fines","child_vitA","Gambia",30,0.584427141268076,3.47705799183418
"fe_bd","child_vitA","Gambia",30,0.569744160177976,3.36265865994155
"fe_oc","child_vitA","Gambia",30,-0.592880978865406,-3.54428001575375
"fe_ntot","child_vitA","Gambia",30,-0.388654060066741,-2.13153257200359
"fe_cec","child_vitA","Gambia",30,0.616462736373749,3.73748529703645
"fe_zn","child_vitA","Gambia",30,-0.764182424916574,-5.22832732982193
"fe_fe","child_vitA","Gambia",30,0.200444938820912,1.05583777735453
"fe_ca","child_vitA","Gambia",30,0.470522803114572,2.65389111435067
"fe_mg","child_vitA","Gambia",30,0.445161290322581,2.48713512408647
"fe_k","child_vitA","Gambia",30,-0.473637374860957,-2.674715956152
"fe_p","child_vitA","Gambia",30,-0.43448275862069,-2.41833826563441
"fe_s","child_vitA","Gambia",30,-0.222691879866518,-1.17685926736636
"fe_al","child_vitA","Gambia",30,-0.145717463848721,-0.76259862618927
"fe_zn_avail","child_vitA","Gambia",30,-0.75083426028921,-5.06554551327819
"fe_fe_avail","child_vitA","Gambia",30,0.127919911012236,0.668352932861185
"fe_p_avail","child_vitA","Gambia",30,-0.194660734149054,-1.02456144145376
"fe_ca_mg","child_vitA","Gambia",30,-0.064293659621802,-0.334541125827892
"fe_k_mg","child_vitA","Gambia",30,-0.73392658509455,-4.86976013889877
"fe_oc_clay","child_vitA","Gambia",30,-0.717463848720801,-4.68900135640211
"fe_cn","child_vitA","Gambia",30,-0.636484983314794,-3.90876749503202
"fe_base_sat","child_vitA","Gambia",30,-0.414015572858732,-2.28863402087734
"fe_fertility","child_vitA","Gambia",30,-0.0473859844271413,-0.246409340114265
"fe_ph_topsub","child_vitA","Gambia",30,0.0576195773081201,0.299732105505309
"fe_oc_topsub","child_vitA","Gambia",30,0.731701890989989,4.8447918345897
"fe_ph","women_vitA","Gambia",30,0.38642936596218,2.11792971970433
"fe_clay","women_vitA","Gambia",30,0.313904338153504,1.68807748682433
"fe_sand","women_vitA","Gambia",30,-0.472747497219132,-2.66875795237007
"fe_silt","women_vitA","Gambia",30,0.437597330367075,2.43832152127078
"fe_fines","women_vitA","Gambia",30,0.388209121245829,2.12880979128912
"fe_bd","women_vitA","Gambia",30,0.565294771968854,3.32855462695021
"fe_oc","women_vitA","Gambia",30,-0.605339265850946,-3.64526693867041
"fe_ntot","women_vitA","Gambia",30,-0.36329254727475,-1.97803948123034
"fe_cec","women_vitA","Gambia",30,0.531034482758621,3.07396499101892
"fe_zn","women_vitA","Gambia",30,-0.743270300333704,-4.97660025694192
"fe_fe","women_vitA","Gambia",30,0.0932146829810901,0.485767917803896
"fe_ca","women_vitA","Gambia",30,0.444271412680756,2.48137124614885
"fe_mg","women_vitA","Gambia",30,0.399332591768632,2.19721720808006
"fe_k","women_vitA","Gambia",30,-0.378420467185762,-2.06918495813052
"fe_p","women_vitA","Gambia",30,-0.199110122358176,-1.04861353929571
"fe_s","women_vitA","Gambia",30,-0.0634037819799778,-0.329898258263485
"fe_al","women_vitA","Gambia",30,-0.268520578420467,-1.43033841675337
"fe_zn_avail","women_vitA","Gambia",30,-0.749944382647386,-5.05496236782498
"fe_fe_avail","women_vitA","Gambia",30,0.0131256952169077,0.0682070301715008
"fe_p_avail","women_vitA","Gambia",30,0.0411568409343715,0.213978091487254
"fe_ca_mg","women_vitA","Gambia",30,-0.0206896551724138,-0.107521945614427
"fe_k_mg","women_vitA","Gambia",30,-0.622691879866518,-3.79002045949767
"fe_oc_clay","women_vitA","Gambia",30,-0.644493882091212,-3.97933170398915
"fe_cn","women_vitA","Gambia",30,-0.648053392658509,-4.01109355200979
"fe_base_sat","women_vitA","Gambia",30,-0.260956618464961,-1.38807238642298
"fe_fertility","women_vitA","Gambia",30,-0.0416017797552836,-0.216294026912197
"fe_ph_topsub","women_vitA","Gambia",30,0.358398220244716,1.94880053301825
"fe_oc_topsub","women_vitA","Gambia",30,0.656062291434928,4.08349351985463
"fe_ph","child_iron","Gambia",30,0.22091212458287,1.16713288414276
"fe_clay","child_iron","Gambia",30,0.22714126807564,1.20121090294397
"fe_sand","child_iron","Gambia",30,-0.324137931034483,-1.74727872120293
"fe_silt","child_iron","Gambia",30,0.27964404894327,1.49283319631029
"fe_fines","child_iron","Gambia",30,0.278754171301446,1.48781833697009
"fe_bd","child_iron","Gambia",30,0.423804226918799,2.35032396171896
"fe_oc","child_iron","Gambia",30,-0.381979977753059,-2.09080614637241
"fe_ntot","child_iron","Gambia",30,-0.301890989988877,-1.61911545409452
"fe_cec","child_iron","Gambia",30,0.291657397107898,1.56080363086223
"fe_zn","child_iron","Gambia",30,-0.559955506117909,-3.28796088283146
"fe_fe","child_iron","Gambia",30,0.228031145717464,1.20608742500932
"fe_ca","child_iron","Gambia",30,0.190656284760845,1.00295157895702
"fe_mg","child_iron","Gambia",30,0.181757508342603,0.955050960246288
"fe_k","child_iron","Gambia",30,-0.423804226918799,-2.35032396171896
"fe_p","child_iron","Gambia",30,-0.221802002224694,-1.17199506620777
"fe_s","child_iron","Gambia",30,-0.0585094549499444,-0.304371687976878
"fe_al","child_iron","Gambia",30,-0.192436040044494,-1.01255168899371
"fe_zn_avail","child_iron","Gambia",30,-0.524805339265851,-3.02909056574339
"fe_fe_avail","child_iron","Gambia",30,0.186651835372636,0.981375931541801
"fe_p_avail","child_iron","Gambia",30,-0.0967741935483871,-0.504432122410223
"fe_ca_mg","child_iron","Gambia",30,-0.0193548387096774,-0.1005832531308
"fe_k_mg","child_iron","Gambia",30,-0.455839822024472,-2.5567526713465
"fe_oc_clay","child_iron","Gambia",30,-0.397107897664071,-2.18347870548702
"fe_cn","child_iron","Gambia",30,-0.424249165739711,-2.35314274516656
"fe_base_sat","child_iron","Gambia",30,-0.162625139043382,-0.852594939903383
"fe_fertility","child_iron","Gambia",30,-0.0767519466073415,-0.399600713883318
"fe_ph_topsub","child_iron","Gambia",30,0.0518353726362625,0.269586121193852
"fe_oc_topsub","child_iron","Gambia",30,0.415350389321468,2.29701034160479
"fe_ph","women_iron","Gambia",30,0.366407119021135,1.99670841813486
"fe_clay","women_iron","Gambia",30,0.404671857619577,2.23030877531609
"fe_sand","women_iron","Gambia",30,-0.515016685205784,-2.95938350810651
"fe_silt","women_iron","Gambia",30,0.529699666295884,3.06431449766548
"fe_fines","women_iron","Gambia",30,0.508342602892102,2.9124033872784
"fe_bd","women_iron","Gambia",30,0.551501668520578,3.22440379161766
"fe_oc","women_iron","Gambia",30,-0.585761957730812,-3.48760427495204
"fe_ntot","women_iron","Gambia",30,-0.416240266963293,-2.3026007912546
"fe_cec","women_iron","Gambia",30,0.535483870967742,3.10627175163592
"fe_zn","women_iron","Gambia",30,-0.742825361512792,-4.97143822504648
"fe_fe","women_iron","Gambia",30,0.264516129032258,1.4079396159198
"fe_ca","women_iron","Gambia",30,0.37174638487208,2.02882734668775
"fe_mg","women_iron","Gambia",30,0.338820912124583,1.83299434243604
"fe_k","women_iron","Gambia",30,-0.461179087875417,-2.5918816884406
"fe_p","women_iron","Gambia",30,-0.337931034482759,-1.82777251125979
"fe_s","women_iron","Gambia",30,-0.0398220244716352,-0.207030791288864
"fe_al","women_iron","Gambia",30,-0.1559510567297,-0.817012420562966
"fe_zn_avail","women_iron","Gambia",30,-0.695661846496107,-4.46268688588889
"fe_fe_avail","women_iron","Gambia",30,0.221802002224694,1.17199506620777
"fe_p_avail","women_iron","Gambia",30,-0.183537263626251,-0.964617999940163
"fe_ca_mg","women_iron","Gambia",30,0.0589543937708565,0.306691660551658
"fe_k_mg","women_iron","Gambia",30,-0.633370411568409,-3.88165278510502
"fe_oc_clay","women_iron","Gambia",30,-0.689432703003337,-4.40048497729149
