"column","outcome","country","n","rho","z"
"glw_cattle_km2","child_vitA","Gambia",30,0.207119021134594,1.09202002768131
"glw_sheep_km2","child_vitA","Gambia",30,0.421134593993326,2.33343837751152
"glw_goats_km2","child_vitA","Gambia",30,-0.121245828698554,-0.633126499219338
"glw_pigs_km2","child_vitA","Gambia",30,-0.362847608453838,-1.9753764739195
"glw_chickens_km2","child_vitA","Gambia",30,-0.275194660734149,-1.46778575312447
"glw_tlu_km2","child_vitA","Gambia",30,0.172413793103448,0.904927336633364
"glw_tlu_per_capita","child_vitA","Gambia",30,0.484315906562848,2.74672493430063
"glw_ruminant_share","child_vitA","Gambia",30,0.422914349276974,2.34469027877351
"glw_cattle_km2","women_vitA","Gambia",30,0.263181312569522,1.40048472381691
"glw_sheep_km2","women_vitA","Gambia",30,0.50789766407119,2.90928674311483
"glw_goats_km2","women_vitA","Gambia",30,-0.064293659621802,-0.334541125827892
"glw_pigs_km2","women_vitA","Gambia",30,-0.331256952169077,-1.7887207803014
"glw_chickens_km2","women_vitA","Gambia",30,-0.10567296996663,-0.55115052888613
"glw_tlu_km2","women_vitA","Gambia",30,0.215572858731924,1.13800164735599
"glw_tlu_per_capita","women_vitA","Gambia",30,0.571968854282536,3.37980667745954
"glw_ruminant_share","women_vitA","Gambia",30,0.407786429365962,2.24969110616635
"glw_cattle_km2","child_iron","Gambia",30,0.309454949944383,1.66247011988526
"glw_sheep_km2","child_iron","Gambia",30,0.277864293659622,1.48280617445959
"glw_goats_km2","child_iron","Gambia",30,0.0264738598442714,0.137594362014113
"glw_pigs_km2","child_iron","Gambia",30,-0.144382647385984,-0.755513650777966
"glw_chickens_km2","child_iron","Gambia",30,-0.149276974416018,-0.781505739765313
"glw_tlu_km2","child_iron","Gambia",30,0.263181312569522,1.40048472381691
"glw_tlu_per_capita","child_iron","Gambia",30,0.502558398220245,2.87203390817364
"glw_ruminant_share","child_iron","Gambia",30,0.381090100111235,2.08539442747546
"glw_cattle_km2","women_iron","Gambia",30,0.379310344827586,2.07458385012593
"glw_sheep_km2","women_iron","Gambia",30,0.6146829810901,3.72259503921709
"glw_goats_km2","women_iron","Gambia",30,0.143047830923248,0.748431463856817
"glw_pigs_km2","women_iron","Gambia",30,-0.248498331479422,-1.31884413399628
"glw_chickens_km2","women_iron","Gambia",30,-0.067853170189099,-0.353118006259625
"glw_tlu_km2","women_iron","Gambia",30,0.358843159065628,1.95145372712823
"glw_tlu_per_capita","women_iron","Gambia",30,0.559065628476085,3.28122974507047
"glw_ruminant_share","women_iron","Gambia",30,0.430923248053393,2.39558170644198
"glw_cattle_km2","child_vitA","Ghana",75,0.209236035655365,1.8020384757244
"glw_sheep_km2","child_vitA","Ghana",75,0.206714082503556,1.77967152804826
"glw_goats_km2","child_vitA","Ghana",75,0.106657183499289,0.908471575337997
"glw_pigs_km2","child_vitA","Ghana",75,0.120856923432223,1.0305421981318
"glw_chickens_km2","child_vitA","Ghana",75,0.0782930298719772,0.665700822653872
"glw_tlu_km2","child_vitA","Ghana",75,0.224495021337127,1.93790847490447
"glw_tlu_per_capita","child_vitA","Ghana",75,0.406486486486486,3.66050811542997
"glw_ruminant_share","child_vitA","Ghana",74,0.248870788596816,2.1420004258885
"glw_cattle_km2","women_vitA","Ghana",75,0.332762663217355,2.935328011629
"glw_sheep_km2","women_vitA","Ghana",75,0.331209103840683,2.92051276146105
"glw_goats_km2","women_vitA","Ghana",75,0.310554765291607,2.72512679298685
"glw_pigs_km2","women_vitA","Ghana",75,0.162081424857197,1.38754323940055
"glw_chickens_km2","women_vitA","Ghana",75,0.0431009957325747,0.365950797092291
"glw_tlu_km2","women_vitA","Ghana",75,0.424779516358464,3.84815545144299
"glw_tlu_per_capita","women_vitA","Ghana",75,0.293741109530583,2.56811925968473
"glw_ruminant_share","women_vitA","Ghana",74,0.357186227323214,3.14848910975242
"glw_cattle_km2","child_iron","Ghana",75,0.440758249501395,4.0149931752774
"glw_sheep_km2","child_iron","Ghana",75,0.209815078236131,1.80717741968815
"glw_goats_km2","child_iron","Ghana",75,0.139032716927454,1.18742256382875
"glw_pigs_km2","child_iron","Ghana",75,0.195851944658056,1.68361021837001
"glw_chickens_km2","child_iron","Ghana",75,0.0538833570412518,0.457658713907431
"glw_tlu_km2","child_iron","Ghana",75,0.369871977240398,3.2946207491275
"glw_tlu_per_capita","child_iron","Ghana",75,0.394167852062589,3.5360290094266
"glw_ruminant_share","child_iron","Ghana",74,0.398356164383562,3.55325268372762
