"outcome","country","rank_from","set","fraction","rep","design","n_units","n_raw_total","n_eff_total","rho_train","rho_obs","mae","spearman","capture"
"child_vitA","SierraLeone","level","full",0.25,8,"C_regional_survey",14,486,367.9,0.496,0.029,4.43750442976917,-0.249342410925064,0.361036756467913
"child_vitA","SierraLeone","level","full",0.25,9,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.43610122106889,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,9,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.26736759162205,-0.195604395604396,0.0775271638989455
"child_vitA","SierraLeone","level","full",0.25,9,"B_district_survey",14,486,367.9,0.496,0.029,5.44416181518709,0.642800160274707,0.455284447919249
"child_vitA","SierraLeone","level","full",0.25,9,"C_regional_survey",14,486,367.9,0.496,0.029,4.61326766659633,-0.0205879054892255,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,10,"A1_anchor_rank",14,486,367.9,0.496,0.029,6.36868887169495,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,10,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,7.64785423830273,-0.459340659340659,0.0775271638989455
"child_vitA","SierraLeone","level","full",0.25,10,"B_district_survey",14,486,367.9,0.496,0.029,5.84928414889282,0.753379839697136,0.345662422227252
"child_vitA","SierraLeone","level","full",0.25,10,"C_regional_survey",14,486,367.9,0.496,0.029,6.72938342098708,-0.189866239511746,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,11,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.94446125448372,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,11,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.84231092458683,0.12967032967033,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,11,"B_district_survey",14,486,367.9,0.496,0.029,5.78828179302595,0.474618312263352,0.44068899974693
"child_vitA","SierraLeone","level","full",0.25,11,"C_regional_survey",14,486,367.9,0.496,0.029,4.47730712250628,0.351020901394309,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,12,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.94044832126388,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,12,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,6.26266803239946,-0.331868131868132,0.0357321136761488
"child_vitA","SierraLeone","level","full",0.25,12,"B_district_survey",14,486,367.9,0.496,0.029,4.82766876330308,0.604481759285017,0.291871209263147
"child_vitA","SierraLeone","level","full",0.25,12,"C_regional_survey",14,486,367.9,0.496,0.029,5.53746844260052,-0.191141030858764,0.258524931226621
"child_vitA","SierraLeone","level","full",0.25,13,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.77099466309999,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,13,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.70353809364166,-0.265934065934066,0.116846463382337
"child_vitA","SierraLeone","level","full",0.25,13,"B_district_survey",14,486,367.9,0.496,0.029,4.28358499141337,0.301430325416182,0.127790642325399
"child_vitA","SierraLeone","level","full",0.25,13,"C_regional_survey",14,486,367.9,0.496,0.029,4.17679456544435,0.0526135362502429,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,14,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.76101494010811,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,14,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.23408017059343,-0.410989010989011,0.154184827414168
"child_vitA","SierraLeone","level","full",0.25,14,"B_district_survey",14,486,367.9,0.496,0.029,4.96545896501862,0.265355226305573,0.210976773550491
"child_vitA","SierraLeone","level","full",0.25,14,"C_regional_survey",14,486,367.9,0.496,0.029,3.96260030342281,0.249342410925064,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,15,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.83318510420968,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,15,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.43589463366351,-0.032967032967033,0.154184827414168
"child_vitA","SierraLeone","level","full",0.25,15,"B_district_survey",14,486,367.9,0.496,0.029,5.56954348918929,0.384468177780544,0.389937336155635
"child_vitA","SierraLeone","level","full",0.25,15,"C_regional_survey",14,486,367.9,0.496,0.029,3.71383859028199,0.221891870272764,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,16,"A1_anchor_rank",14,486,367.9,0.496,0.029,7.09447554935076,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,16,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,6.19966637497192,-0.63956043956044,0.115976962998614
"child_vitA","SierraLeone","level","full",0.25,16,"B_district_survey",14,486,367.9,0.496,0.029,5.30726822675462,0.798680351285212,0.506036111510544
"child_vitA","SierraLeone","level","full",0.25,16,"C_regional_survey",14,486,367.9,0.496,0.029,5.05780269200063,-0.276792951577365,0.163455382842164
"child_vitA","SierraLeone","level","full",0.25,17,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.24842996186289,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,17,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.38608053911941,-0.156043956043956,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,17,"B_district_survey",14,486,367.9,0.496,0.029,6.04919575071018,0.584480524602792,0.294910758635956
"child_vitA","SierraLeone","level","full",0.25,17,"C_regional_survey",14,486,367.9,0.496,0.029,4.67383091345569,-0.0205879054892255,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,18,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.846631990797,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,18,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.4992957899381,0.0241758241758242,0.1316873042611
"child_vitA","SierraLeone","level","full",0.25,18,"B_district_survey",14,486,367.9,0.496,0.029,6.32818003945461,0.177572931537734,0.297844230710012
"child_vitA","SierraLeone","level","full",0.25,18,"C_regional_survey",14,486,367.9,0.496,0.029,3.92895701615104,0.242652032507475,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,19,"A1_anchor_rank",14,486,367.9,0.496,0.029,6.69947853281155,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,19,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.92502626209301,-0.441758241758242,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,19,"B_district_survey",14,486,367.9,0.496,0.029,2.99748989127988,0.824175824175824,0.452244898546439
"child_vitA","SierraLeone","level","full",0.25,19,"C_regional_survey",14,486,367.9,0.496,0.029,4.276189603947,-0.217316780164047,0.227560379848566
"child_vitA","SierraLeone","level","full",0.25,20,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.70308321157141,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.25,20,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.03924509646661,-0.446153846153846,0.0775271638989455
"child_vitA","SierraLeone","level","full",0.25,20,"B_district_survey",14,486,367.9,0.496,0.029,4.16465954545354,0.244767320816347,0.264768064191023
"child_vitA","SierraLeone","level","full",0.25,20,"C_regional_survey",14,486,367.9,0.496,0.029,4.28268275241195,-0.189866239511746,0.227560379848566
"child_vitA","SierraLeone","level","full",0.4,1,"A1_anchor_rank",14,486,367.9,0.496,0.029,5.61658034513985,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,1,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,3.98082069922762,0.213186813186813,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,1,"B_district_survey",14,486,367.9,0.496,0.029,4.50037799102613,0.322242114324733,0.266140858637608
"child_vitA","SierraLeone","level","full",0.4,1,"C_regional_survey",14,486,367.9,0.496,0.029,3.67088255611357,0.35456948342555,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,2,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.7120009529774,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,2,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.09275998414119,-0.340659340659341,0.0922373250883347
"child_vitA","SierraLeone","level","full",0.4,2,"B_district_survey",14,486,367.9,0.496,0.029,4.08855017733513,0.562256930511431,0.483306571733651
"child_vitA","SierraLeone","level","full",0.4,2,"C_regional_survey",14,486,367.9,0.496,0.029,3.58402868691451,0.189866239511746,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,3,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.07115558857857,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,3,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.45812575483941,-0.415384615384615,0.0357321136761488
"child_vitA","SierraLeone","level","full",0.4,3,"B_district_survey",14,486,367.9,0.496,0.029,4.14526233220055,0.330420518177808,0.344701211142393
"child_vitA","SierraLeone","level","full",0.4,3,"C_regional_survey",14,486,367.9,0.496,0.029,4.10565501047452,-0.0983644373374107,0.258524931226621
"child_vitA","SierraLeone","level","full",0.4,4,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.78731674922992,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,4,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.637097752004,-0.393406593406593,0.0357321136761488
"child_vitA","SierraLeone","level","full",0.4,4,"B_district_survey",14,486,367.9,0.496,0.029,5.39680025276305,0.668880691236259,0.506036111510544
"child_vitA","SierraLeone","level","full",0.4,4,"C_regional_survey",14,486,367.9,0.496,0.029,3.90837153647811,-0.0526135362502429,0.258524931226621
"child_vitA","SierraLeone","level","full",0.4,5,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.79224284076513,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,5,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.05419964437062,0.107692307692308,0.1316873042611
"child_vitA","SierraLeone","level","full",0.4,5,"B_district_survey",14,486,367.9,0.496,0.029,2.98581624141171,0.775824175824176,0.483306571733651
"child_vitA","SierraLeone","level","full",0.4,5,"C_regional_survey",14,486,367.9,0.496,0.029,3.6887975751201,0.249342410925064,0.227560379848566
"child_vitA","SierraLeone","level","full",0.4,6,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.49138589724625,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,6,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.75169196512597,-0.349450549450549,0.116107642687988
"child_vitA","SierraLeone","level","full",0.4,6,"B_district_survey",14,486,367.9,0.496,0.029,5.12063654702046,0.202420364513057,0.44068899974693
"child_vitA","SierraLeone","level","full",0.4,6,"C_regional_survey",14,486,367.9,0.496,0.029,3.97570335313691,-0.0205879054892255,0.227560379848566
"child_vitA","SierraLeone","level","full",0.4,7,"A1_anchor_rank",14,486,367.9,0.496,0.029,5.47544428026756,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,7,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.04741248479477,-0.314285714285714,0.0922373250883347
"child_vitA","SierraLeone","level","full",0.4,7,"B_district_survey",14,486,367.9,0.496,0.029,3.33792410905606,0.653465741960628,0.506036111510544
"child_vitA","SierraLeone","level","full",0.4,7,"C_regional_survey",14,486,367.9,0.496,0.029,3.85780697081367,0.276792951577365,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,8,"A1_anchor_rank",14,486,367.9,0.496,0.029,6.857885954497,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,8,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.4927087389533,-0.349450549450549,0.0922373250883347
"child_vitA","SierraLeone","level","full",0.4,8,"B_district_survey",14,486,367.9,0.496,0.029,5.08301407890719,0.262695717020181,0.225151225376521
"child_vitA","SierraLeone","level","full",0.4,8,"C_regional_survey",14,486,367.9,0.496,0.029,3.42457566358033,0.276792951577365,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,9,"A1_anchor_rank",14,486,367.9,0.496,0.029,6.05575086041514,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,9,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.38330805847821,-0.0769230769230769,0.0922373250883347
"child_vitA","SierraLeone","level","full",0.4,9,"B_district_survey",14,486,367.9,0.496,0.029,4.82547733246951,0.376237851431877,0.432660559076146
"child_vitA","SierraLeone","level","full",0.4,9,"C_regional_survey",14,486,367.9,0.496,0.029,3.68657176747161,0.276792951577365,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,10,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.29405413809596,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,10,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,6.82946249762434,-0.525274725274725,0.0775271638989455
"child_vitA","SierraLeone","level","full",0.4,10,"B_district_survey",14,486,367.9,0.496,0.029,3.21003293402104,0.103296703296703,0.240929414712886
"child_vitA","SierraLeone","level","full",0.4,10,"C_regional_survey",14,486,367.9,0.496,0.029,5.88072846492202,-0.189866239511746,0.227560379848566
"child_vitA","SierraLeone","level","full",0.4,11,"A1_anchor_rank",14,486,367.9,0.496,0.029,7.34407984247424,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,11,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.76607968554586,-0.551648351648352,0.0609435576008709
"child_vitA","SierraLeone","level","full",0.4,11,"B_district_survey",14,486,367.9,0.496,0.029,4.81265616808762,0.541254452937086,0.455284447919249
"child_vitA","SierraLeone","level","full",0.4,11,"C_regional_survey",14,486,367.9,0.496,0.029,3.97396188617791,-0.267642771359931,0.258524931226621
"child_vitA","SierraLeone","level","full",0.4,12,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.44112843601928,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,12,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,6.23657294220644,-0.547252747252747,0.0609435576008709
"child_vitA","SierraLeone","level","full",0.4,12,"B_district_survey",14,486,367.9,0.496,0.029,4.43568483394089,0.373072068709333,0.401493234955144
"child_vitA","SierraLeone","level","full",0.4,12,"C_regional_survey",14,486,367.9,0.496,0.029,5.25120506944538,-0.267642771359931,0.258524931226621
"child_vitA","SierraLeone","level","full",0.4,13,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.68981344849372,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,13,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.97890388299091,-0.38021978021978,0.0357321136761488
"child_vitA","SierraLeone","level","full",0.4,13,"B_district_survey",14,486,367.9,0.496,0.029,6.84714846141489,0.591147602830201,0.463722232263358
"child_vitA","SierraLeone","level","full",0.4,13,"C_regional_survey",14,486,367.9,0.496,0.029,3.99098951470971,-0.0983644373374107,0.258524931226621
"child_vitA","SierraLeone","level","full",0.4,14,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.9226611958483,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,14,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.24263578197026,0.032967032967033,0.1316873042611
"child_vitA","SierraLeone","level","full",0.4,14,"B_district_survey",14,486,367.9,0.496,0.029,4.30219515965851,0.824175824175824,0.432660559076146
"child_vitA","SierraLeone","level","full",0.4,14,"C_regional_survey",14,486,367.9,0.496,0.029,3.31205907011963,0.327118942773249,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,15,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.00361322375366,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,15,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.03196189419892,-0.248351648351648,0.227560379848566
"child_vitA","SierraLeone","level","full",0.4,15,"B_district_survey",14,486,367.9,0.496,0.029,3.29730131107447,0.626373626373626,0.463722232263358
"child_vitA","SierraLeone","level","full",0.4,15,"C_regional_survey",14,486,367.9,0.496,0.029,4.37783786982597,0.0526135362502429,0.227560379848566
"child_vitA","SierraLeone","level","full",0.4,16,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.05093751061044,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,16,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.9619806638481,-0.349450549450549,0.0609435576008709
"child_vitA","SierraLeone","level","full",0.4,16,"B_district_survey",14,486,367.9,0.496,0.029,5.49306213888472,0.24422457022771,0.274169299308392
"child_vitA","SierraLeone","level","full",0.4,16,"C_regional_survey",14,486,367.9,0.496,0.029,4.8541705052938,-0.0983644373374107,0.258524931226621
"child_vitA","SierraLeone","level","full",0.4,17,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.05985942196063,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,17,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.16535409686365,-0.23956043956044,0.0981512419433282
"child_vitA","SierraLeone","level","full",0.4,17,"B_district_survey",14,486,367.9,0.496,0.029,5.21400845172067,0.714285714285714,0.506036111510544
"child_vitA","SierraLeone","level","full",0.4,17,"C_regional_survey",14,486,367.9,0.496,0.029,3.9798734984286,-0.0526135362502429,0.258524931226621
"child_vitA","SierraLeone","level","full",0.4,18,"A1_anchor_rank",14,486,367.9,0.496,0.029,5.5265444117169,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,18,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.61686288009571,-0.389010989010989,0.227560379848566
"child_vitA","SierraLeone","level","full",0.4,18,"B_district_survey",14,486,367.9,0.496,0.029,2.41914516886589,0.683516483516484,0.409931019299253
"child_vitA","SierraLeone","level","full",0.4,18,"C_regional_survey",14,486,367.9,0.496,0.029,4.25181333890937,-0.217316780164047,0.227560379848566
"child_vitA","SierraLeone","level","full",0.4,19,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.62663601790461,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,19,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.21772516744696,-0.345054945054945,0.116107642687988
"child_vitA","SierraLeone","level","full",0.4,19,"B_district_survey",14,486,367.9,0.496,0.029,3.15711732043534,0.885714285714286,0.506036111510544
"child_vitA","SierraLeone","level","full",0.4,19,"C_regional_survey",14,486,367.9,0.496,0.029,3.49731345414716,-0.0983644373374107,0.258524931226621
"child_vitA","SierraLeone","level","full",0.4,20,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.27938352035036,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.4,20,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.42363640236174,-0.0725274725274725,0.0922373250883347
"child_vitA","SierraLeone","level","full",0.4,20,"B_district_survey",14,486,367.9,0.496,0.029,2.95414887247437,0.72607304662292,0.452244898546439
"child_vitA","SierraLeone","level","full",0.4,20,"C_regional_survey",14,486,367.9,0.496,0.029,3.78438638111398,0.276792951577365,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,1,"A1_anchor_rank",14,486,367.9,0.496,0.029,5.78117579060545,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,1,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.52928346216863,-0.353846153846154,0.0981512419433282
"child_vitA","SierraLeone","level","full",0.6,1,"B_district_survey",14,486,367.9,0.496,0.029,2.5559538243379,0.784615384615385,0.345662422227252
"child_vitA","SierraLeone","level","full",0.6,1,"C_regional_survey",14,486,367.9,0.496,0.029,3.60497594074365,-0.0526135362502429,0.258524931226621
"child_vitA","SierraLeone","level","full",0.6,2,"A1_anchor_rank",14,486,367.9,0.496,0.029,6.06077116854636,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,2,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.54692754377581,-0.331868131868132,0.0981512419433282
"child_vitA","SierraLeone","level","full",0.6,2,"B_district_survey",14,486,367.9,0.496,0.029,2.50051911367154,0.867558124276732,0.455284447919249
"child_vitA","SierraLeone","level","full",0.6,2,"C_regional_survey",14,486,367.9,0.496,0.029,3.47044689401426,0.00686263516307516,0.258524931226621
"child_vitA","SierraLeone","level","full",0.6,3,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.15558887162566,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,3,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.44484953792665,-0.164835164835165,0.0922373250883347
"child_vitA","SierraLeone","level","full",0.6,3,"B_district_survey",14,486,367.9,0.496,0.029,3.72249150485074,0.764491636742816,0.452244898546439
"child_vitA","SierraLeone","level","full",0.6,3,"C_regional_survey",14,486,367.9,0.496,0.029,3.51988968198077,0.00686263516307516,0.258524931226621
"child_vitA","SierraLeone","level","full",0.6,4,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.77263559725789,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,4,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.41650534676772,-0.252747252747253,0.0981512419433282
"child_vitA","SierraLeone","level","full",0.6,4,"B_district_survey",14,486,367.9,0.496,0.029,2.18416764922094,0.797802197802198,0.44068899974693
"child_vitA","SierraLeone","level","full",0.6,4,"C_regional_survey",14,486,367.9,0.496,0.029,3.78626272791732,0.00686263516307516,0.258524931226621
"child_vitA","SierraLeone","level","full",0.6,5,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.28953525547099,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,5,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,5.35438478101873,-0.217582417582418,0.0981512419433282
"child_vitA","SierraLeone","level","full",0.6,5,"B_district_survey",14,486,367.9,0.496,0.029,2.99315085408141,0.903296703296703,0.432660559076146
"child_vitA","SierraLeone","level","full",0.6,5,"C_regional_survey",14,486,367.9,0.496,0.029,4.33273284752929,-0.0526135362502429,0.258524931226621
"child_vitA","SierraLeone","level","full",0.6,6,"A1_anchor_rank",14,486,367.9,0.496,0.029,5.64563000622273,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,6,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.77017479371112,-0.573626373626374,0.115976962998614
"child_vitA","SierraLeone","level","full",0.6,6,"B_district_survey",14,486,367.9,0.496,0.029,2.37926549990834,0.797802197802198,0.432660559076146
"child_vitA","SierraLeone","level","full",0.6,6,"C_regional_survey",14,486,367.9,0.496,0.029,3.95617318654151,-0.249342410925064,0.361036756467913
"child_vitA","SierraLeone","level","full",0.6,7,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.40305748837009,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,7,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.66507413158812,-0.243956043956044,0.0357321136761488
"child_vitA","SierraLeone","level","full",0.6,7,"B_district_survey",14,486,367.9,0.496,0.029,3.56307600269314,0.723076923076923,0.408558147176241
"child_vitA","SierraLeone","level","full",0.6,7,"C_regional_survey",14,486,367.9,0.496,0.029,3.83951910932634,0.00686263516307516,0.258524931226621
"child_vitA","SierraLeone","level","full",0.6,8,"A1_anchor_rank",14,486,367.9,0.496,0.029,5.04266381564577,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,8,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.91793706722789,-0.138461538461538,0.131556624571726
"child_vitA","SierraLeone","level","full",0.6,8,"B_district_survey",14,486,367.9,0.496,0.029,4.00816253976412,0.569230769230769,0.452244898546439
"child_vitA","SierraLeone","level","full",0.6,8,"C_regional_survey",14,486,367.9,0.496,0.029,4.15441551852547,0.267642771359931,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,9,"A1_anchor_rank",14,486,367.9,0.496,0.029,6.17510371071279,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,9,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.78290130659679,-0.0417582417582418,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,9,"B_district_survey",14,486,367.9,0.496,0.029,3.11051448990868,0.833883892939657,0.432660559076146
"child_vitA","SierraLeone","level","full",0.6,9,"C_regional_survey",14,486,367.9,0.496,0.029,3.90453388947818,0.35456948342555,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,10,"A1_anchor_rank",14,486,367.9,0.496,0.029,4.24443528041216,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,10,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.40327944742224,-0.265934065934066,0.154184827414168
"child_vitA","SierraLeone","level","full",0.6,10,"B_district_survey",14,486,367.9,0.496,0.029,2.55180409137408,0.81978021978022,0.506036111510544
"child_vitA","SierraLeone","level","full",0.6,10,"C_regional_survey",14,486,367.9,0.496,0.029,3.75517410143161,0.0526135362502429,0.227560379848566
"child_vitA","SierraLeone","level","full",0.6,11,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.91009906764628,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,11,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.50676877141718,-0.261538461538461,0.0922373250883347
"child_vitA","SierraLeone","level","full",0.6,11,"B_district_survey",14,486,367.9,0.496,0.029,1.37007451476309,0.903296703296703,0.455284447919249
"child_vitA","SierraLeone","level","full",0.6,11,"C_regional_survey",14,486,367.9,0.496,0.029,3.5749058541009,0.00686263516307516,0.258524931226621
"child_vitA","SierraLeone","level","full",0.6,12,"A1_anchor_rank",14,486,367.9,0.496,0.029,6.30969282821557,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,12,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.14154985736303,0.0417582417582418,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,12,"B_district_survey",14,486,367.9,0.496,0.029,2.800962102148,0.868131868131868,0.432660559076146
"child_vitA","SierraLeone","level","full",0.6,12,"C_regional_survey",14,486,367.9,0.496,0.029,3.33415038001147,0.35456948342555,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,13,"A1_anchor_rank",14,486,367.9,0.496,0.029,5.47749541213581,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,13,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.46370242107697,-0.415384615384615,0.1316873042611
"child_vitA","SierraLeone","level","full",0.6,13,"B_district_survey",14,486,367.9,0.496,0.029,2.76030073372909,0.52967032967033,0.335182594741843
"child_vitA","SierraLeone","level","full",0.6,13,"C_regional_survey",14,486,367.9,0.496,0.029,3.54986526476518,0.221891870272764,0.227560379848566
"child_vitA","SierraLeone","level","full",0.6,14,"A1_anchor_rank",14,486,367.9,0.496,0.029,3.93446564846559,0.0285714285714286,0.211208867850743
"child_vitA","SierraLeone","level","full",0.6,14,"A2_region_anchor_rank",14,486,367.9,0.496,0.029,4.66381577867898,-0.208791208791209,0.0981512419433282
"child_vitA","SierraLeone","level","full",0.6,14,"B_district_survey",14,486,367.9,0.496,0.029,3.33331614911528,0.805747367330808,0.217122784705737
"child_vitA","SierraLeone","level","full",0.6,14,"C_regional_survey",14,486,367.9,0.496,0.029,3.58184106251904,-0.0526135362502429,0.258524931226621
