"country","outcome","rep","fold","package","discrete_pick","w_domain_index","w_enet","w_rf","w_mean","w_hapc"
"Ghana","women_vitA",4,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",4,2,"SuperLearner","mean",0.0757450222328481,0,0,0.924254977767152,NA
"Ghana","women_vitA",4,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",4,4,"SuperLearner","rf",0.025861036980646,0,0.618171459503643,0.355967503515711,NA
"Ghana","women_vitA",4,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_vitA",4,3,"SuperLearner","mean",0,0,0,1,NA
"Ghana","women_vitA",4,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",4,5,"SuperLearner","mean",0.223625730780844,0,0,0.776374269219156,NA
"Ghana","women_vitA",4,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",5,2,"SuperLearner","mean",0.105000501862876,0,0.14825612369661,0.746743374440514,NA
"Ghana","women_vitA",5,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",5,3,"SuperLearner","mean",0.0803337985418852,0,0.309849215170892,0.609816986287223,NA
"Ghana","women_vitA",5,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",5,5,"SuperLearner","mean",0,0.183666280280289,0,0.816333719719711,NA
"Ghana","women_vitA",5,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",5,1,"SuperLearner","mean",0,0,0,1,NA
"Ghana","women_vitA",5,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",5,4,"SuperLearner","mean",0.149468355452931,0,0,0.850531644547069,NA
"Ghana","women_vitA",5,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_iron",1,1,"SuperLearner","rf",0.252386367607499,0.394980983295572,0.352632649096929,0,NA
"Ghana","child_iron",1,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",1,3,"SuperLearner","enet",0.190254304811452,0.802400424065453,0,0.0073452711230947,NA
"Ghana","child_iron",1,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",1,4,"SuperLearner","rf",0.2107937362316,0.259144794226339,0.476811388209581,0.0532500813324799,NA
"Ghana","child_iron",1,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",1,5,"SuperLearner","rf",0.164019804159376,0.18165031228067,0.654329883559954,0,NA
"Ghana","child_iron",1,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",1,2,"SuperLearner","rf",0.344099315405357,0.107450197983418,0.342606979630972,0.205843506980253,NA
"Ghana","child_iron",1,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",2,2,"SuperLearner","rf",0.25109914737693,0,0.730678355740581,0.0182224968824893,NA
"Ghana","child_iron",2,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",2,3,"SuperLearner","rf",0.196413652943723,0.347020559310229,0.456565787746049,0,NA
"Ghana","child_iron",2,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",2,1,"SuperLearner","enet",0.41135552847542,0,0,0.58864447152458,NA
"Ghana","child_iron",2,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",2,4,"SuperLearner","rf",0.397176333499717,0,0.364663479523104,0.238160186977179,NA
"Ghana","child_iron",2,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",2,5,"SuperLearner","rf",0.0539486008592089,0.0157529505339155,0.930298448606876,0,NA
"Ghana","child_iron",2,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",3,5,"SuperLearner","rf",0.282279859826194,0.00890739973539056,0.539262301108904,0.169550439329512,NA
"Ghana","child_iron",3,5,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Ghana","child_iron",3,1,"SuperLearner","rf",0.267723232759266,0,0.699993242313703,0.032283524927031,NA
"Ghana","child_iron",3,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",3,4,"SuperLearner","rf",0.412627744173663,0.208805722458229,0.259825254140904,0.118741279227204,NA
"Ghana","child_iron",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",3,3,"SuperLearner","rf",0.530869613636486,0,0,0.469130386363514,NA
"Ghana","child_iron",3,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",3,2,"SuperLearner","rf",0.0399921661782478,0.0470180767218413,0.912989757099911,0,NA
"Ghana","child_iron",3,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",4,1,"SuperLearner","enet",0.123794866685117,0.876205133314882,0,0,NA
"Ghana","child_iron",4,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",4,2,"SuperLearner","enet",0.211046155647143,0.620539904633318,0,0.168413939719539,NA
"Ghana","child_iron",4,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",4,4,"SuperLearner","rf",0.481476701410015,0,0.275821095512375,0.24270220307761,NA
"Ghana","child_iron",4,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",4,3,"SuperLearner","rf",0.543344089067599,0,0,0.456655910932401,NA
"Ghana","child_iron",4,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",4,5,"SuperLearner","enet",0.219575327554432,0.522439688831728,0.252108272136789,0.00587671147705063,NA
"Ghana","child_iron",4,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",5,2,"SuperLearner","enet",0.520377767832982,0.124640246080381,0,0.354981986086638,NA
"Ghana","child_iron",5,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",5,3,"SuperLearner","rf",0.175988366825963,0.0914724899537572,0.732539143220279,0,NA
"Ghana","child_iron",5,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",5,5,"SuperLearner","rf",0.551551320217412,0,0.0458374168781567,0.402611262904431,NA
"Ghana","child_iron",5,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",5,1,"SuperLearner","rf",0.400074430615686,0.336794835223447,0.0100541637188252,0.253076570442042,NA
"Ghana","child_iron",5,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_iron",5,4,"SuperLearner","rf",0.177524888591815,0.385588326676947,0.436886784731238,0,NA
"Ghana","child_iron",5,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",1,1,"SuperLearner","rf",0.234448807505765,0,0.453762370029092,0.311788822465143,NA
"Ghana","women_iron",1,1,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Ghana","women_iron",1,3,"SuperLearner","rf",0.153487813147941,0,0.725364840963324,0.121147345888735,NA
"Ghana","women_iron",1,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",1,4,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_iron",1,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",1,5,"SuperLearner","rf",0.044289415608783,0.10357824195985,0.852132342431367,0,NA
"Ghana","women_iron",1,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",1,2,"SuperLearner","enet",0.0808788905524829,0.470284597541736,0.265485046862044,0.183351465043737,NA
"Ghana","women_iron",1,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",2,2,"SuperLearner","rf",0.030444897746125,0.107305315311219,0.862249786942656,0,NA
"Ghana","women_iron",2,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",2,3,"SuperLearner","mean",0.122146224651535,0,0.211160824292244,0.666692951056221,NA
"Ghana","women_iron",2,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",2,1,"SuperLearner","rf",0.0727993278174955,0,0.839975620954016,0.0872250512284888,NA
"Ghana","women_iron",2,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",2,4,"SuperLearner","rf",0.219557251766907,0,0.649180774211223,0.13126197402187,NA
"Ghana","women_iron",2,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_iron",2,5,"SuperLearner","rf",0.0697996344974837,0,0.930200365502516,0,NA
"Ghana","women_iron",2,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",3,5,"SuperLearner","rf",0.0792405996365507,0,0.913854031708139,0.00690536865531021,NA
"Ghana","women_iron",3,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",3,1,"SuperLearner","rf",0.0971814953710737,0,0.838417793330838,0.0644007112980878,NA
"Ghana","women_iron",3,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",3,4,"SuperLearner","rf",0.0488834503628725,0,0.951116549637127,0,NA
"Ghana","women_iron",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",3,3,"SuperLearner","rf",0.108487521544009,0,0.783470003943229,0.108042474512762,NA
"Ghana","women_iron",3,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",3,2,"SuperLearner","rf",0.083067970260403,0,0.855889391980581,0.0610426377590156,NA
"Ghana","women_iron",3,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",4,1,"SuperLearner","rf",0.0127152439420552,0.0347901199248599,0.952494636133085,0,NA
"Ghana","women_iron",4,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",4,2,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_iron",4,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",4,4,"SuperLearner","rf",0.0112433696717353,0,0.77722457263564,0.211532057692625,NA
"Ghana","women_iron",4,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",4,3,"SuperLearner","rf",0.0919764957310627,0,0.494985789092963,0.413037715175974,NA
"Ghana","women_iron",4,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",4,5,"SuperLearner","rf",0.0686851795227011,0,0.931314820477299,0,NA
"Ghana","women_iron",4,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",5,2,"SuperLearner","rf",0.0916416573910282,0,0.908358342608972,0,NA
"Ghana","women_iron",5,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",5,3,"SuperLearner","rf",0.000793285412083251,0.313272209353754,0.638007319321,0.0479271859131633,NA
"Ghana","women_iron",5,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",5,5,"SuperLearner","mean",0.142911754594596,0,0,0.857088245405404,NA
"Ghana","women_iron",5,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",5,1,"SuperLearner","enet",0.196517737775144,0.803482262224856,0,0,NA
"Ghana","women_iron",5,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_iron",5,4,"SuperLearner","rf",0.0187263521996882,0.0103613636525539,0.970912284147758,0,NA
"Ghana","women_iron",5,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_folate",1,1,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",1,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",1,3,"SuperLearner","enet",0,0.979346954914407,0.0206530450855932,0,NA
"Ghana","women_folate",1,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",1,4,"SuperLearner","enet",0.0702110940978947,0.929788905902105,0,0,NA
"Ghana","women_folate",1,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",1,5,"SuperLearner","rf",0.0726899777976765,0.24306899439321,0.684241027809113,0,NA
"Ghana","women_folate",1,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",1,2,"SuperLearner","rf",0.0583229967842517,0,0.941677003215748,0,NA
"Ghana","women_folate",1,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",2,2,"SuperLearner","enet",0.0556032390089055,0.489217576685054,0.455179184306041,0,NA
"Ghana","women_folate",2,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",2,3,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",2,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_folate",2,1,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",2,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",2,4,"SuperLearner","enet",0.0563982725523491,0.918065885046479,0.0255358424011716,0,NA
"Ghana","women_folate",2,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",2,5,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",2,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",3,5,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",3,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",3,1,"SuperLearner","enet",0.02247428094273,0.97593961993434,0,0.00158609912293,NA
"Ghana","women_folate",3,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",3,4,"SuperLearner","enet",0.0615343369829179,0.938465663017082,0,0,NA
"Ghana","women_folate",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",3,3,"SuperLearner","rf",0.172765411913717,0.515157217842118,0.312077370244165,0,NA
"Ghana","women_folate",3,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",3,2,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",3,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",4,1,"SuperLearner","enet",0,0.947392785471319,0.0526072145286811,0,NA
"Ghana","women_folate",4,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",4,2,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",4,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",4,4,"SuperLearner","rf",0.0759610560580646,0.167050309144133,0.756988634797803,0,NA
"Ghana","women_folate",4,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",4,3,"SuperLearner","enet",0.0698680551947266,0.930131944805274,0,0,NA
"Ghana","women_folate",4,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",4,5,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",4,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",5,2,"SuperLearner","enet",0,0.694285884778935,0.305714115221065,0,NA
"Ghana","women_folate",5,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",5,3,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",5,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",5,5,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_folate",5,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",5,1,"SuperLearner","enet",0,1,0,0,NA
"Ghana","women_folate",5,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_folate",5,4,"SuperLearner","enet",0.175544855356937,0.824455144643063,0,0,NA
"Ghana","women_folate",5,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",1,1,"SuperLearner","rf",0,0,1,0,NA
"Ghana","women_b12",1,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",1,3,"SuperLearner","rf",0.254176869233021,0,0.300315809077702,0.445507321689277,NA
"Ghana","women_b12",1,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",1,4,"SuperLearner","rf",0,0,0.944952860601991,0.055047139398009,NA
"Ghana","women_b12",1,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",1,5,"SuperLearner","rf",0,0.170250331215266,0.755494272626404,0.0742553961583297,NA
"Ghana","women_b12",1,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",1,2,"SuperLearner","rf",0.246035816106223,0,0.227848387924002,0.526115795969774,NA
"Ghana","women_b12",1,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",2,2,"SuperLearner","rf",0.0339464402154244,0,0.61069125220982,0.355362307574756,NA
"Ghana","women_b12",2,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",2,3,"SuperLearner","rf",0.0841244475123542,0,0.660094332265076,0.25578122022257,NA
"Ghana","women_b12",2,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",2,1,"SuperLearner","rf",0.0236684085280797,0,0.845990863053703,0.130340728418217,NA
"Ghana","women_b12",2,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",2,4,"SuperLearner","rf",0.0616350869863755,0,0.65146304217441,0.286901870839214,NA
"Ghana","women_b12",2,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",2,5,"SuperLearner","rf",0,0,0.741576581087485,0.258423418912515,NA
"Ghana","women_b12",2,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",3,5,"SuperLearner","rf",0.183861714258001,0,0.375733926714593,0.440404359027407,NA
"Ghana","women_b12",3,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",3,1,"SuperLearner","enet",0.0644769271010448,0.693837066283002,0.241686006615953,0,NA
"Ghana","women_b12",3,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",3,4,"SuperLearner","rf",0.135716004574321,0,0.445874298512605,0.418409696913074,NA
"Ghana","women_b12",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",3,3,"SuperLearner","rf",0.129781393922085,0,0.294834491342489,0.575384114735427,NA
"Ghana","women_b12",3,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",3,2,"SuperLearner","rf",0.283051010215598,0,0.173750709768623,0.543198280015779,NA
"Ghana","women_b12",3,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",4,1,"SuperLearner","rf",0.133442490499466,0.103960991788649,0.578834954056348,0.183761563655536,NA
"Ghana","women_b12",4,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",4,2,"SuperLearner","rf",0.133579307665287,0,0.409504992937881,0.456915699396833,NA
"Ghana","women_b12",4,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",4,4,"SuperLearner","rf",0.116988747378,0.144838465964112,0.738172786657888,0,NA
"Ghana","women_b12",4,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",4,3,"SuperLearner","mean",0.0515660342565802,0,0,0.94843396574342,NA
"Ghana","women_b12",4,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",4,5,"SuperLearner","rf",0.0147511586706828,0,0.61632256848644,0.368926272842878,NA
"Ghana","women_b12",4,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",5,2,"SuperLearner","rf",0,0,0.805343525562386,0.194656474437614,NA
"Ghana","women_b12",5,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",5,3,"SuperLearner","rf",0,0.0300498540282397,0.848456453922697,0.121493692049063,NA
"Ghana","women_b12",5,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",5,5,"SuperLearner","rf",0.077310752242826,0,0.750857661924765,0.171831585832409,NA
"Ghana","women_b12",5,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",5,1,"SuperLearner","rf",0.0757485247101757,0,0.626154546652628,0.298096928637196,NA
"Ghana","women_b12",5,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_b12",5,4,"SuperLearner","rf",0.00204948193187974,0,0.832312034113114,0.165638483955006,NA
"Ghana","women_b12",5,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",1,1,"SuperLearner","rf",0.138776467190576,0,0.630519961230524,0.2307035715789,NA
"Malawi","child_vitA",1,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",1,3,"SuperLearner","rf",0.0255378553879071,0,0.620529659205369,0.353932485406724,NA
"Malawi","child_vitA",1,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",1,4,"SuperLearner","mean",0,0,0.298382456385833,0.701617543614167,NA
"Malawi","child_vitA",1,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",1,5,"SuperLearner","mean",0.0429908272719935,0.0120295683993724,0.317314551896122,0.627665052432512,NA
"Malawi","child_vitA",1,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",1,2,"SuperLearner","mean",0.0553831996879092,0,0,0.944616800312091,NA
"Malawi","child_vitA",1,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",2,2,"SuperLearner","rf",0.0938222778767486,0.505531704051259,0.400646018071992,0,NA
"Malawi","child_vitA",2,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",2,3,"SuperLearner","mean",0,0,0.494671262894965,0.505328737105035,NA
"Malawi","child_vitA",2,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",2,1,"SuperLearner","rf",0,0,0.939681484536536,0.0603185154634636,NA
"Malawi","child_vitA",2,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",2,4,"SuperLearner","rf",0,0,0.656433205667838,0.343566794332162,NA
"Malawi","child_vitA",2,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",2,5,"SuperLearner","mean",0,0,0.438095737731969,0.561904262268031,NA
"Malawi","child_vitA",2,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",3,5,"SuperLearner","mean",0.185900201641943,0,0,0.814099798358057,NA
"Malawi","child_vitA",3,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",3,1,"SuperLearner","rf",0,0,0.688307751105464,0.311692248894536,NA
"Malawi","child_vitA",3,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",3,4,"SuperLearner","mean",0.0484570359654167,0,0.196454387703526,0.755088576331057,NA
"Malawi","child_vitA",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",3,3,"SuperLearner","mean",0.1484274195245,0,0,0.8515725804755,NA
"Malawi","child_vitA",3,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",3,2,"SuperLearner","mean",0.227183243626907,0.772816756373093,0,0,NA
"Malawi","child_vitA",3,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",4,1,"SuperLearner","mean",0.142503889489965,0,0.169246783396417,0.688249327113618,NA
"Malawi","child_vitA",4,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",4,2,"SuperLearner","mean",0.0799044875196829,0,0.167618473756057,0.75247703872426,NA
"Malawi","child_vitA",4,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",4,4,"SuperLearner","mean",0.0157965569578474,0,0,0.984203443042153,NA
"Malawi","child_vitA",4,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",4,3,"SuperLearner","mean",0.043275202632434,0,0.274467810627143,0.682256986740423,NA
"Malawi","child_vitA",4,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",4,5,"SuperLearner","rf",0.00260707534375019,0,0.730334821037524,0.267058103618725,NA
"Malawi","child_vitA",4,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",5,2,"SuperLearner","mean",0.0330266924260356,0,0,0.966973307573964,NA
"Malawi","child_vitA",5,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",5,3,"SuperLearner","rf",0,0,0.840291232658615,0.159708767341385,NA
"Malawi","child_vitA",5,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",5,5,"SuperLearner","enet",0,0,0.2113016454144,0.7886983545856,NA
"Malawi","child_vitA",5,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","child_vitA",5,1,"SuperLearner","rf",0,0,0.944046648856424,0.0559533511435756,NA
"Malawi","child_vitA",5,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Malawi","child_vitA",5,4,"SuperLearner","mean",0.158227789061214,0,0,0.841772210938786,NA
"Malawi","child_vitA",5,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","women_vitA",1,1,"SuperLearner","mean",0,0,0,1,NA
"Malawi","women_vitA",1,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","women_vitA",1,3,"SuperLearner","mean",0.0257060071155231,0,0,0.974293992884477,NA
"Malawi","women_vitA",1,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","women_vitA",1,4,"SuperLearner","mean",0.0258474674367965,0,0,0.974152532563204,NA
"Malawi","women_vitA",1,5,"SuperLearner","mean",0,0,0,1,NA
"Malawi","women_vitA",1,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","women_vitA",1,2,"SuperLearner","mean",0,0,0.0014081298641144,0.998591870135886,NA
"Malawi","women_vitA",2,2,"SuperLearner","mean",0.0170519218241452,0,0,0.982948078175855,NA
"Malawi","women_vitA",2,3,"SuperLearner","mean",0,0,0,1,NA
"Malawi","women_vitA",2,1,"SuperLearner","mean",0,0,0,1,NA
"Malawi","women_vitA",2,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Malawi","women_vitA",2,4,"SuperLearner","mean",0.0113291003360736,0,0,0.988670899663926,NA
"Malawi","women_vitA",2,5,"SuperLearner","mean",0,0,0,1,NA
"Malawi","women_vitA",3,5,"SuperLearner","mean",0.0138388304823332,0,0,0.986161169517667,NA
