"estimand","target","arm","cells","scored","mean_spearman","median_spearman","cells_positive","mean_wmae"
"infill","level","domain_index",6,6,0.435500237079184,0.420881934566145,6,0.236081303569998
"infill","level","sl_disc",6,6,0.448354670459934,0.438165007112375,6,0.19699848311428
"infill","level","sl_nnls",6,6,0.43656235182551,0.419388335704125,6,0.198719442581992
"infill","level","sl_rank_disc",6,6,0.432427690848743,0.406216216216216,6,0.202052125133356
"infill","level","sl_rank_nnls",6,6,0.450028449502134,0.443186344238976,6,0.198434165893242
"infill","level","sl_lrn_mean",6,6,-0.187121361360914,-0.189879550550873,0,0.229333214763297
"infill","level","sl_lrn_lasso",6,6,0.404618302513039,0.388378378378378,6,0.204926986590518
"infill","level","sl_lrn_enet",6,6,0.423774300616406,0.408918918918919,6,0.205438999223827
"infill","level","sl_lrn_ridge",6,6,0.463238501659554,0.450327169274538,6,0.193577379745942
"infill","level","sl_lrn_ranger",6,6,0.466448553816975,0.453812233285917,6,0.190171775767521
"infill","level","sl_lrn_xgb",6,6,0.451934566145092,0.433499288762447,6,0.195741130487888
"infill","level","sl_lrn_domain_index",6,6,0.430967283072546,0.417354196301565,6,0.237025137985636
"infill","level","sl_lrn_domain_pc_ridge",6,6,0.436249407302039,0.434452347083926,6,0.197291710279902
"infill","level","sl_lrn_domain_pc_enet",6,6,0.374262683736368,0.371792318634424,6,0.207404764992794
"infill","level","sl_lrn_domain_pc1_ols",6,6,0.306111901375059,0.264822190611664,6,0.257387880902372
"infill","level","sl_lrn_hapc",6,6,0.46633475580844,0.453655761024182,6,0.192914256246475
"infill","level","sl_lrn_hapc_lasso",6,6,0.463361782835467,0.441706970128023,6,0.194713883237528
"infill","level","sl_lrn_spatial_gam",6,6,0.479236605026079,0.511706970128023,6,0.193421811303241
"infill","level","sl_lrn_spatial_plus_domain",6,6,0.482935040303461,0.51398293029872,6,0.193861637791332
"infill","level","ridge_min",6,6,0.434400189663347,0.401934566145092,6,0.198476813957205
"infill","level","domain_enet",6,6,0.408800379326695,0.39425320056899,6,0.208880187788793
"infill","prev","domain_index",6,6,0.282974139249876,0.290010676582208,6,15.6834864599423
"infill","prev","sl_disc",6,6,0.280646351005625,0.287117631425894,6,11.2682274876771
"infill","prev","sl_nnls",6,6,0.277027858981484,0.306864623032413,5,11.657827627727
"infill","prev","sl_rank_disc",6,6,0.269911055424307,0.301061577398255,5,12.1921534930471
"infill","prev","sl_rank_nnls",6,6,0.291920471072975,0.297623378974537,5,11.4904806159818
"infill","prev","sl_lrn_mean",6,6,-0.18741730603183,-0.190281998870759,0,12.0730303158612
"infill","prev","sl_lrn_lasso",6,6,0.226272289407547,0.232852974046807,5,11.1519545443533
"infill","prev","sl_lrn_enet",6,6,0.207005119416187,0.211421658941455,5,11.1295933917002
"infill","prev","sl_lrn_ridge",6,6,0.268322007209423,0.274893667281916,5,11.2546871451828
"infill","prev","sl_lrn_ranger",6,6,0.292182039918486,0.268582380284159,6,11.1778025793432
"infill","prev","sl_lrn_xgb",6,6,0.255653657397656,0.279060042060813,5,11.8121306788625
"infill","prev","sl_lrn_domain_index",6,6,0.277109977026173,0.282729618702494,6,15.7139184010594
"infill","prev","sl_lrn_domain_pc_ridge",6,6,0.241585822734592,0.231821585226957,5,11.3132740442208
