"outcome","predictor","domain","r","p_fwer"
"child_iron","spam_prod_roots","Agricultural production, land use",-0.155704170236885,1
"child_iron","spam_prod_total","Agricultural production, land use",-0.101811830815163,1
"child_iron","spam_prod_vegetables","Agricultural production, land use",-0.123006042066874,1
"child_iron","spam_share_cereals","Agricultural production, land use",0.152566506305266,1
"child_iron","spam_share_oilcrops","Agricultural production, land use",-0.118598164047669,1
"child_iron","spam_share_pulses","Agricultural production, land use",-0.0986468317018632,1
"child_iron","spam_share_roots","Agricultural production, land use",-0.198463263357051,1
"child_iron","spam_share_vegetables","Agricultural production, land use",-0.0747214155564542,1
"child_iron","tclim_aet_t0","Climate and weather",0.0195545574501257,1
"child_iron","tclim_def_t0","Climate and weather",-0.056255835052414,1
"child_iron","tclim_pdsi_t0","Climate and weather",0.06777514758017,1
"child_iron","tclim_pet_t0","Climate and weather",-0.0585542252004698,1
"child_iron","tclim_pr_t0","Climate and weather",-0.00897466629240846,1
"child_iron","tclim_ro_t0","Climate and weather",0.00203389286911289,1
"child_iron","tclim_soil_t0","Climate and weather",0.0138541850591143,1
"child_iron","tclim_srad_t0","Climate and weather",-0.234435795101694,0.988
"child_iron","tclim_tmmn_t0","Climate and weather",0.0438883071128755,1
"child_iron","tclim_tmmx_t0","Climate and weather",-0.0122945631729335,1
"child_iron","tclim_vap_t0","Climate and weather",0.0674559267262733,1
"child_iron","tclim_vpd_t0","Climate and weather",-0.0228106101598715,1
"child_iron","tclim_vs_t0","Climate and weather",-0.0693438900621763,1
"child_iron","wapor_mean_t0","Ecosystem productivity/greenness",-0.227604468828306,0.994
"child_iron","wapor_sd_t0","Ecosystem productivity/greenness",-0.202030318133272,1
"child_iron","wsf","Ruralness, population density, built environment",0.110122073998516,1
"child_iron","map_blooddisorders201201africahbcallelefrequency","Malaria incidence and treatment",0.0173200114728492,1
"child_iron","map_blooddisorders201201globalg6pddallelefrequency","Malaria incidence and treatment",-0.078903353038114,1
"child_iron","map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","Malaria incidence and treatment",0.00727823546884345,1
"child_iron","map_interventions202106africainsecticidetreatednetaccess","Malaria incidence and treatment",0.0367651217730676,1
"child_iron","map_interventions202106africainsecticidetreatednetuse","Malaria incidence and treatment",0.00544499570789416,1
"child_iron","map_interventions202106africainsecticidetreatednetuserate","Malaria incidence and treatment",-0.0381788141260384,1
"child_iron","map_interventions202106africairscoverage","Malaria incidence and treatment",0.0295731116945121,1
"child_iron","map_interventions202106globalantimalarialeffectivetreatment","Malaria incidence and treatment",0.125043368769228,1
"child_iron","map_interventions202406africainsecticidetreatednetaccess","Malaria incidence and treatment",0.022153927260427,1
"child_iron","map_interventions202406africainsecticidetreatednetuse","Malaria incidence and treatment",-0.0166359667859279,1
"child_iron","map_interventions202406africainsecticidetreatednetuserate","Malaria incidence and treatment",-0.0654858780279398,1
"child_iron","map_interventions202406globalantimalarialeffectivetreatment","Malaria incidence and treatment",0.0293742690751165,1
"child_iron","map_malaria202202globalpfreproductivenumber","Malaria incidence and treatment",-0.0673008765972378,1
"child_iron","map_malaria202206globalpfincidencecount","Malaria incidence and treatment",0.115311693023293,1
"child_iron","map_malaria202206globalpfincidencerate","Malaria incidence and treatment",-0.0864176454477339,1
"child_iron","map_malaria202206globalpfmortalitycount","Malaria incidence and treatment",0.0762299399105182,1
"child_iron","map_malaria202206globalpfmortalityrate","Malaria incidence and treatment",-0.169789011889711,1
"child_iron","map_malaria202206globalpfparasiterate","Malaria incidence and treatment",-0.0660331137774769,1
"child_iron","map_malaria202406globalpfincidencecount","Malaria incidence and treatment",0.0877492524382742,1
"child_iron","map_malaria202406globalpfincidencerate","Malaria incidence and treatment",-0.159792838864834,1
"child_iron","map_malaria202406globalpfmortalitycount","Malaria incidence and treatment",0.0768775022141371,1
"child_iron","map_malaria202406globalpfmortalityrate","Malaria incidence and treatment",-0.181855560167004,1
"child_iron","map_malaria202406globalpfparasiterate","Malaria incidence and treatment",-0.152724377099979,1
"child_iron","dhs_w_iron_pregnancy","Food fortification and supplementation",0.0095838334948987,1
"child_iron","dhs_w_iron_days","Food fortification and supplementation",0.251044400100145,0.946
"child_iron","dhs_w_iron_90plus","Food fortification and supplementation",0.176265438061788,1
"child_iron","dhs_w_deworm_pregnancy","Food fortification and supplementation",0.09004764258633,1
"child_iron","dhs_w_barrier_money","Healthcare access",-0.177176694508462,1
"child_iron","dhs_w_barrier_distance","Healthcare access",-0.240793947545756,0.973
"child_iron","dhs_w_barrier_alone","Healthcare access",-0.16526594937802,1
"child_iron","dhs_w_barrier_permission","Healthcare access",-0.147653998591653,1
"child_iron","dhs_w_barriers_n","Healthcare access",-0.212819982994979,1
"child_iron","dhs_w_health_insurance","Healthcare access",0.238223709667884,0.984
"child_iron","dhs_w_working","Education, employment, SES",-0.107522704188215,1
"child_iron","dhs_w_occ_agric","Education, employment, SES",-0.272067373478195,0.838
"child_iron","dhs_w_decides_earnings","Education, employment, SES",0.0924721658238515,1
"child_iron","dhs_w_owns_house","Education, employment, SES",-0.215406653390473,0.998
"child_iron","dhs_w_sib_n","Adult and maternal mortality",-0.113898000670322,1
"child_iron","dhs_w_sib_dead_prop","Adult and maternal mortality",-0.175690037388886,1
"child_iron","dhs_w_sib_adult_deaths","Adult and maternal mortality",0.0329344715263079,1
"child_iron","dhs_w_sib_adult_death_any","Adult and maternal mortality",0.0418730370169168,1
"child_iron","dhs_w_sib_mean_age_death","Adult and maternal mortality",-0.0233669665052342,1
"child_iron","dhs_w_sib_maternal_deaths","Adult and maternal mortality",-0.0205187519434159,1
"child_iron","dhs_w_sib_maternal_any","Adult and maternal mortality",-0.0223707572573435,1
"child_iron","dhs_w_sib_female_n","Adult and maternal mortality",-0.0114554683569766,1
"child_iron","dhs_w_sib_female_dead","Adult and maternal mortality",-0.139582234507793,1
"child_iron","dhs_c_fg_grains","Dietary diversity",-0.0557691537202548,1
"child_iron","dhs_c_fg_roots","Dietary diversity",0.00994691036242499,1
"child_iron","dhs_c_fg_legumes","Dietary diversity",0.130346729999333,1
"child_iron","dhs_c_fg_dairy","Dietary diversity",0.148253500980856,1
"child_iron","dhs_c_fg_flesh","Dietary diversity",0.00129515411370941,1
"child_iron","dhs_c_fg_eggs","Dietary diversity",0.159967682345323,1
"child_iron","dhs_c_fg_vitA_fruitveg","Dietary diversity",-0.105375284003253,1
"child_iron","dhs_c_fg_other_fruitveg","Dietary diversity",0.232129740738975,0.99
"child_iron","dhs_c_diet_groups_n","Dietary diversity",0.100723758937978,1
"child_iron","dhs_c_mdd_4plus","Dietary diversity",0.226425579872903,0.994
"child_iron","dhs_c_vita_capsule","Food fortification and supplementation",0.0954661464726788,1
"child_iron","dhs_c_deworm_6mo","Food fortification and supplementation",0.0204484690124459,1
"child_iron","dhs_hh_cattle","Agricultural production, land use",-0.0302371956699668,1
"child_iron","dhs_hh_cattle_any","Agricultural production, land use",-0.0543132647510258,1
"child_iron","dhs_hh_cows","Agricultural production, land use",-0.066699696330809,1
"child_iron","dhs_hh_cows_any","Agricultural production, land use",-0.0359215684156852,1
"child_iron","dhs_hh_horses","Agricultural production, land use",0.0945375560125108,1
"child_iron","dhs_hh_horses_any","Agricultural production, land use",0.0721138511419171,1
"child_iron","dhs_hh_goats","Agricultural production, land use",-0.0936229161499724,1
"child_iron","dhs_hh_goats_any","Agricultural production, land use",-0.262153285815748,0.901
"child_iron","dhs_hh_sheep","Agricultural production, land use",0.0156013832246526,1
"child_iron","dhs_hh_sheep_any","Agricultural production, land use",0.023310852356355,1
"child_iron","dhs_hh_chickens","Agricultural production, land use",-0.092245706180304,1
"child_iron","dhs_hh_chickens_any","Agricultural production, land use",-0.191404823996427,1
"child_iron","dhs_hh_livestock_total","Agricultural production, land use",-0.146868954579932,1
"child_iron","dhs_hh_livestock_any","Agricultural production, land use",-0.250342114221573,0.949
"child_iron","dhs_hh_agland_ha","Agricultural production, land use",0.151246840576229,1
"child_iron","dhs_hh_owns_land","Agricultural production, land use",-0.114226342120044,1
"child_iron","dhs_hh_clean_fuel","Built environment",0.170281351792801,1
"child_iron","dhs_hh_solid_fuel","Built environment",-0.170281351792801,1
"child_iron","fprice_dist_nearest_market_km","Food prices and supply",-0.0700194522280267,1
"child_iron","fprice_n_markets_100km","Food prices and supply",-0.0140702328611848,1
"child_iron","fprice_staple_rel","Food prices and supply",0.11395376268555,1
"child_iron","fprice_pulses_rel","Food prices and supply",0.134324187056555,1
"child_iron","ihme_allanemia","Nutrition status (MODELLED SURFACE)",0.0585134063816014,1
"child_iron","ihme_deaths","Infant and child morbidity/mortality",-0.0925104303873872,1
"child_iron","ihme_ebfprevalence","Infant and child morbidity/mortality",-0.143250349674218,1
"child_iron","ihme_incidence","Infant and child morbidity/mortality",-0.00923415407675947,1
"child_iron","ihme_mcvcoverage","Infant and child morbidity/mortality",-0.103565853607314,1
"child_iron","ihme_mildanemia","Nutrition status (MODELLED SURFACE)",0.0415696693905331,1
"child_iron","ihme_moderateanemia","Nutrition status (MODELLED SURFACE)",0.0524881550808983,1
"child_iron","ihme_prevalence","Infant and child morbidity/mortality",-0.0952126643040662,1
"child_iron","ihme_severeanemia","Nutrition status (MODELLED SURFACE)",0.0686924294123348,1
"child_iron","ihme_hivprevalence","Infant and child morbidity/mortality",0.239608724642281,0.979
"child_iron","ihme_malecircumcisionprevalence","Infant and child morbidity/mortality",-0.00783739127523283,1
"child_iron","ihme_meanyearsofattainment","Infant and child morbidity/mortality",0.121322086607113,1
"child_iron","ihme_oralrehydrationsolution","Infant and child morbidity/mortality",0.0578926229142563,1
"child_iron","ihme_orsorrhf","Infant and child morbidity/mortality",0.00253334429688656,1
"child_iron","ihme_overweightprevalence","Infant and child morbidity/mortality",-0.192511343641785,1
"child_iron","ihme_recommendedhomefluids","Infant and child morbidity/mortality",-0.00834862471892886,1
"child_iron","ihme_simp","Infant and child morbidity/mortality",0.0189384603383465,1
"child_iron","ihme_simpother","Infant and child morbidity/mortality",-0.0113156045260933,1
"child_iron","ihme_sod","Infant and child morbidity/mortality",0.0218597943023238,1
"child_iron","ihme_spiped","Infant and child morbidity/mortality",0.101228786436132,1
"child_iron","ihme_stuntingprevalence","Nutrition status (MODELLED SURFACE)",-0.0457143119519259,1
"child_iron","ihme_sunimp","Infant and child morbidity/mortality",-0.00391184876113834,1
"child_iron","ihme_underweightprevalence","Nutrition status (MODELLED SURFACE)",0.0471749789339146,1
"child_iron","ihme_wastingprevalence","Nutrition status (MODELLED SURFACE)",-0.00452350305984609,1
"child_iron","ihme_wimp","Infant and child morbidity/mortality",0.21181040614131,1
"child_iron","ihme_wimpother","Infant and child morbidity/mortality",-0.237098203266988,0.987
"child_iron","ihme_wpiped","Infant and child morbidity/mortality",0.262997654691375,0.898
"child_iron","ihme_wsurface","Infant and child morbidity/mortality",0.0523694758886117,1
"child_iron","ihme_wunimp","Infant and child morbidity/mortality",-0.256141649044665,0.927
"child_iron","fsec_ipc_phase_fews","Food prices and supply",0.0190580684894725,1
"child_iron","fsec_ipc_phase_ipcch","Food prices and supply",0.197159901119881,1
"child_iron","fsec_fcs_lit","Food prices and supply",-0.238559491388157,0.982
"child_iron","fsec_rcsi_lit","Food prices and supply",-0.257016592802531,0.923
"child_iron","wpop_share_under5","Household assets and characteristics",-0.0140183557839754,1
"child_iron","wpop_share_wra","Household assets and characteristics",-0.0471169980351444,1
"child_iron","wpop_share_over60","Household assets and characteristics",-0.109465889869481,1
"child_iron","wpop_dependency_ratio","Household assets and characteristics",0.0513508263274308,1
"child_iron","wpop_sex_ratio_wra","Household assets and characteristics",0.0543607326663388,1
"child_iron","wpop_log_density","Household assets and characteristics",0.0503092065741108,1
"child_iron","ghsl_smod_mean","Ruralness, population density, built environment",0.0652487425364737,1
"child_iron","koppen_purity","Climate and weather",0.160101753334272,1
"child_iron","koppen_n_classes","Climate and weather",-0.153402533371023,1
"child_iron","aez16_purity","Climate and weather",0.0395500449728184,1
"child_iron","aez16_n_classes","Climate and weather",-0.0195126595294893,1
"child_iron","koppen_is_3","Climate and weather",0.055898780837083,1
"child_iron","koppen_is_11","Climate and weather",-0.136230571826116,1
"child_iron","aez16_is_9","Climate and weather",0.00692697822844656,1
"child_iron","aez16_is_10","Climate and weather",-0.0301245865920615,1
"child_iron","rwi_mean","Education, employment, SES",0.147744531779192,1
"child_iron","rwi_sd","Education, employment, SES",-0.0186519584088656,1
"child_iron","rwi_n_points","Education, employment, SES",-0.0285048493333622,1
"child_iron","wpop_log_density_survey_year","Ruralness, population density, built environment",0.0461593354734545,1
"child_iron","gpw2010_share_under5","Household assets and characteristics",-0.109410667524118,1
"child_iron","gpw2010_share_under15","Household assets and characteristics",-0.0945896993074879,1
"child_iron","gpw2010_share_female_1549","Household assets and characteristics",0.154712666989964,1
