"country","outcome","rep","fold","pick_mse","pick_rank","pick_wrank","pick_burden","w_mse_idx","w_rank_idx","w_wrank_idx","w_burden_idx"
"Ghana","women_folate",3,1,"enet","enet","domain_index","enet",0.030712180154911,0.403739192316651,0.416301188796747,0.00182624415443448
"Ghana","women_folate",3,4,"enet","domain_index","domain_index","enet",0.503320425846276,0.467336974675857,0.394731418679971,0.00182624415443448
"Ghana","women_folate",3,3,"rf","rf","domain_index","mean",0.240803344193306,0.317401894420971,0.272087907365444,0.00196490538844051
"Ghana","women_folate",3,2,"rf","rf","rf","enet",0.0065951502178019,0.437019838310257,0.263372346745747,0.00245833942942938
"Ghana","women_folate",4,1,"rf","rf","rf","rf",0.00268132346880164,0,0,0.00246045559766148
"Ghana","women_folate",4,2,"rf","enet","enet","enet",0,0.141779222983177,0.19453626028027,5.68680928993033e-07
"Ghana","women_folate",4,4,"enet","enet","enet","enet",0,0,0,0.00246045559766148
"Ghana","women_folate",4,3,"enet","enet","enet","rf",0.112791333800913,0.285312089240003,0.191582005426947,0.00182624415443448
"Ghana","women_folate",4,5,"enet","enet","enet","enet",0.0148699716042219,0.148547297269617,0.108080656057499,0.00430099339851621
"Ghana","women_folate",5,2,"rf","rf","enet","enet",0,0.0756469188604968,0.0457492937941797,0.199684096278671
"Ghana","women_folate",5,3,"rf","domain_index","domain_index","rf",0.0499830679053532,0.412206457701668,0.312628469180317,0.00245833942942938
"Ghana","women_folate",5,5,"rf","rf","domain_index","rf",0,0.282922981841308,0.185723187499507,0.00246045559766148
"Ghana","women_folate",5,1,"enet","enet","enet","enet",0,0,0,5.24380420207288e-07
"Ghana","women_folate",5,4,"enet","rf","enet","rf",0.211661336779645,0.188383893960854,0.078660745637237,0.181107991234935
"Ghana","women_b12",1,1,"rf","domain_index","domain_index","domain_index",0,0.464483345146713,0.433385058360087,0.265677667829387
"Ghana","women_b12",1,3,"rf","domain_index","domain_index","rf",0.285592186720099,0.686751025163365,0.672643323693769,0.00331841113082662
"Ghana","women_b12",1,4,"rf","rf","domain_index","rf",0,0.224172755098,0.273618657105885,0.251741783362359
"Ghana","women_b12",1,5,"enet","enet","enet","rf",0.23790212079185,0.377195791775802,0.37198487653722,0.00246045559766148
"Ghana","women_b12",1,2,"rf","domain_index","domain_index","rf",0.267155510986714,0.706332253892499,0.662719320773215,0.00246045559766148
"Ghana","women_b12",2,2,"rf","domain_index","domain_index","rf",0.11195578164213,0.488587020439714,0.566895685418649,0.434079787877757
"Ghana","women_b12",2,3,"rf","domain_index","domain_index","rf",0.202060539741894,0.68472783531169,0.575413465033871,0.00245833942942938
"Ghana","women_b12",2,1,"rf","domain_index","domain_index","rf",0.230869954963242,0.519560273357724,0.641232074703655,0.259019849754599
"Ghana","women_b12",2,4,"rf","rf","domain_index","rf",0.0524945309293081,0.204487576670106,0.512685985193106,0.00182624415443448
"Ghana","women_b12",2,5,"rf","rf","rf","rf",0,0,0,0.00246045559766148
"Ghana","women_b12",3,5,"mean","domain_index","domain_index","domain_index",0.197658556889365,0.632096552426635,0.755265874452199,0.522328504806939
"Ghana","women_b12",3,1,"enet","enet","domain_index","rf",0.117199938849112,0.373636999860081,0.363281784804507,0.141360695307565
"Ghana","women_b12",3,4,"mean","domain_index","domain_index","enet",0.192079025324913,0.631326082033454,0.611098294210601,0.25558484080449
"Ghana","women_b12",3,3,"mean","domain_index","domain_index","domain_index",0.155502129980929,0.698661655203458,0.654693239477211,0.0604105972565969
"Ghana","women_b12",3,2,"mean","domain_index","domain_index","enet",0.306975551778266,0.62442208209798,0.56115193203371,0.552867092876176
"Ghana","women_b12",4,1,"rf","domain_index","domain_index","rf",0.186489353435488,0.533292123615503,0.659640045000257,0.269743699720683
"Ghana","women_b12",4,2,"mean","domain_index","domain_index","rf",0.159508548680341,0.645932357494379,0.582314860793636,0.0198208042769115
"Ghana","women_b12",4,4,"rf","enet","enet","rf",0.195863304109828,0.387089332052459,0.263086020548504,0.286466372783167
"Ghana","women_b12",4,3,"mean","domain_index","domain_index","domain_index",0.0253017720505285,0.658116185058049,0.543837423929764,0.791682888261821
"Ghana","women_b12",4,5,"mean","rf","domain_index","rf",0.04455532875205,0.340771635240655,0.433010337583721,0.00246045559766148
"Ghana","women_b12",5,2,"mean","domain_index","domain_index","rf",0.197026907197793,0.643469454092704,0.680765279862622,0.359213239448233
"Ghana","women_b12",5,3,"rf","rf","domain_index","rf",0.180004937490473,0.385737874010069,0.384474393520444,0.222940450736203
"Ghana","women_b12",5,5,"rf","domain_index","domain_index","rf",0.0687817926876981,0.576276752124802,0.646699999248608,0.00331841113082662
"Ghana","women_b12",5,1,"mean","domain_index","domain_index","rf",0.21685415991186,0.434137029770931,0.594983313327554,0.23574899681341
"Ghana","women_b12",5,4,"mean","domain_index","domain_index","rf",0.197905128816735,0.60044163569132,0.610752118018457,0.626972574381887
"Malawi","child_vitA",1,1,"enet","domain_index","domain_index","domain_index",0.176027853057453,0.721682897476236,0.436599952580677,0.0633764449354566
"Malawi","child_vitA",1,3,"enet","enet","enet","rf",0,0.297195630273685,0.425426784921582,2.37963003117707e-06
"Malawi","child_vitA",1,4,"mean","rf","mean","mean",0,0.189234205743022,0,0.0195375995668815
"Malawi","child_vitA",1,5,"rf","rf","domain_index","rf",0.110650273194252,0.219991133189098,0.416172210950838,0.00246045559766148
"Malawi","child_vitA",1,2,"rf","domain_index","domain_index","rf",0.190395404082102,0.596623821783191,0.597078754572453,0.00331841113082662
"Malawi","child_vitA",2,2,"rf","domain_index","domain_index","rf",0.167743872952224,0.442553252310786,0.69056513674496,0.00182624415443448
"Malawi","child_vitA",2,3,"rf","rf","rf","rf",0,0.278846549925678,0.553783957890723,0.0696365266888685
"Malawi","child_vitA",2,1,"mean","domain_index","rf","rf",0.109066462969967,0.505446813858418,0.70015011877412,0.00331841113082662
"Malawi","child_vitA",2,4,"rf","domain_index","domain_index","domain_index",0.253551986094358,0.579139714128316,0.611041542663007,0.321228246826519
"Malawi","child_vitA",2,5,"rf","rf","rf","rf",0,0.222733666977435,0.463725310388177,0.192467628876759
"Malawi","child_vitA",3,5,"mean","domain_index","domain_index","domain_index",0.131588464154752,0.607306763479566,0.730758378864033,0.992618633207016
"Malawi","child_vitA",3,1,"rf","domain_index","enet","rf",0.11640169447734,0.571003510388791,0.837405044159229,0.224460517822768
"Malawi","child_vitA",3,4,"rf","domain_index","rf","rf",0.0857246399486465,0.564633803426008,0.493133849350562,0.00246045559766148
"Malawi","child_vitA",3,3,"mean","rf","mean","mean",0,0.0180977177311314,0,0.00251853564046397
"Malawi","child_vitA",3,2,"mean","rf","domain_index","rf",0.0309951799760554,0.134196694806599,0.675273511104831,0.00246045559766148
"Malawi","child_vitA",4,1,"mean","domain_index","mean","domain_index",0.0848268028981193,0.309645493308652,0,0.859850985821785
"Malawi","child_vitA",4,2,"rf","rf","rf","rf",0,0.0499874868804178,0,0.229570869068091
"Malawi","child_vitA",4,4,"rf","domain_index","rf","rf",0.389138977253879,0.46635319239536,0.321051411551271,0.00157887144177095
"Malawi","child_vitA",4,3,"mean","domain_index","domain_index","rf",0,0.422355509803348,0.684703868285861,0.00246045559766148
"Malawi","child_vitA",4,5,"mean","domain_index","domain_index","rf",0.00490602647875885,0.500402368857266,0.847992088648955,0.286007816039918
"Malawi","child_vitA",5,2,"rf","rf","rf","rf",0,0,0,0.00331841113082662
"Malawi","child_vitA",5,3,"mean","domain_index","domain_index","domain_index",0.256516074229408,0.713443715300206,0.636171662409436,0.992618633207016
"Malawi","child_vitA",5,5,"mean","domain_index","rf","enet",0.179348993154873,0.50173914526978,0.284627844824791,0.00434944913707555
"Malawi","child_vitA",5,1,"rf","domain_index","domain_index","rf",0.168953533843651,0.568106026878778,0.677266093369079,0.00245833942942938
"Malawi","child_vitA",5,4,"enet","domain_index","domain_index","rf",0.107164801363228,0.708728404742902,0.541680775018665,0.00285750374817837
"Malawi","women_vitA",1,1,"enet","domain_index","mean","domain_index",0,0.487558057408724,0.208407673852599,0.992618633207016
"Malawi","women_vitA",1,3,"enet","domain_index","rf","enet",0.0455084909487761,0.420121311714353,0.306549507666489,0.00246045559766148
"Malawi","women_vitA",1,4,"mean","rf","rf","enet",0,0,0,0.00157025579470401
"Malawi","women_vitA",1,5,"mean","rf","mean","rf",0,0.234340857111506,0,0.00246045559766148
"Malawi","women_vitA",1,2,"enet","enet","enet","rf",0,0.371810054981048,0.323163501501568,0.25
"Malawi","women_vitA",2,2,"mean","domain_index","mean","rf",0,0.367250744733003,0.253939414017747,0.00182624415443448
"Malawi","women_vitA",2,3,"rf","rf","rf","rf",0.0375942800448298,0.12215667278548,0,0.00246045559766148
"Malawi","women_vitA",2,1,"mean","domain_index","enet","enet",0,0.268609539234245,0.0194171809104368,0.00140466461931493
"Malawi","women_vitA",2,4,"mean","domain_index","enet","enet",0.0363639205793914,0.326416224619226,0.534227240148177,0.00246045559766148
"Malawi","women_vitA",2,5,"mean","domain_index","domain_index","domain_index",0.111098156248048,0.644746355739633,1,0.992618633207016
"Malawi","women_vitA",3,5,"mean","domain_index","rf","mean",0.197124802224369,0.532259851737032,0.658757459262273,0.0010617882593179
"Malawi","women_vitA",3,1,"mean","enet","mean","enet",0,0.117592115001808,0.0412358862808529,0.00245833942942938
"Malawi","women_vitA",3,4,"rf","domain_index","rf","enet",0.213328027908228,0.327637883793639,0.424555498749581,0.344654975220174
"Malawi","women_vitA",3,3,"mean","enet","domain_index","mean",0,0.352736385975286,0.711134746940716,0.0276061015717396
"Malawi","women_vitA",3,2,"mean","domain_index","mean","domain_index",0,0.424293080527441,0.456996096615569,0.992618633207016
"Malawi","women_vitA",4,1,"mean","rf","mean","enet",0,0.343170522947208,0,0.00246045559766148
"Malawi","women_vitA",4,2,"mean","rf","mean","enet",0,0.243334105209862,0.0446376408554384,0.00182624415443448
"Malawi","women_vitA",4,4,"enet","rf","mean","rf",0,0.281267006449091,0,0.00246045559766148
"Malawi","women_vitA",4,3,"mean","enet","enet","enet",0.0190701413453697,0.221169234943259,0.347903719165708,0.00246045559766148
"Malawi","women_vitA",4,5,"mean","rf","rf","enet",0.143978868998178,0.459104245161151,0.278988204590694,0.00246045559766148
"Malawi","women_vitA",5,2,"mean","rf","rf","mean",0,0.375407098055239,0.182069188727401,0.00245833942942938
"Malawi","women_vitA",5,3,"enet","enet","rf","enet",0.0189591098520762,0.362414522433451,0.271336225092077,0.00182624415443448
"Malawi","women_vitA",5,5,"enet","domain_index","mean","enet",0.01812682960421,0.570143609058934,0.373266047444273,0.24359521685123
"Malawi","women_vitA",5,1,"enet","rf","enet","enet",0.0343469104501179,0.261544777128185,0.387548423069237,0.00246045559766148
"Malawi","women_vitA",5,4,"enet","rf","rf","domain_index",0,0.220783758603243,0,0.992618633207016
"Malawi","child_iron",1,1,"enet","enet","domain_index","domain_index",0.201341244325899,0.436187318928446,0.743719129641696,0.203518959655017
"Malawi","child_iron",1,3,"enet","domain_index","domain_index","domain_index",0.219291821841822,0.341606610099654,0.610353631203582,0.180874326188139
"Malawi","child_iron",1,4,"rf","rf","enet","domain_index",0,0.0405372032507738,0.527407336744003,0.194491097960919
"Malawi","child_iron",1,5,"enet","enet","enet","domain_index",0,0.1175197799118,0.341409578083793,0.0789466232860205
"Malawi","child_iron",1,2,"enet","enet","domain_index","mean",0.190215352882555,0.424452434475441,0.553025927624972,0.0035798667352039
"Malawi","child_iron",2,2,"rf","enet","domain_index","domain_index",0.160859223393446,0.279238213292407,0.367328908949229,0.167901633569776
"Malawi","child_iron",2,3,"mean","domain_index","domain_index","domain_index",0.115236614738129,0.626432696046531,0.877210251658147,0.992618633207016
"Malawi","child_iron",2,1,"rf","rf","domain_index","domain_index",0.079656318801225,0.428859431554424,0.746360924331154,0.261447441000204
"Malawi","child_iron",2,4,"enet","enet","enet","domain_index",0.0169870579537569,0.0813827811739631,0.288217464989037,0.233011423766671
"Malawi","child_iron",2,5,"enet","enet","enet","domain_index",0.0452340244376101,0.194749947986632,0.490128620871543,0.0721916118384272
"Malawi","child_iron",3,5,"mean","domain_index","domain_index","domain_index",0,0.467308818987541,0.845846062457449,0.992618633207016
"Malawi","child_iron",3,1,"rf","domain_index","domain_index","domain_index",0.175816514404577,0.495972992737972,0.814083708126544,0.259693203207966
"Malawi","child_iron",3,4,"enet","enet","domain_index","domain_index",0.144958298754751,0.331271620527048,0.574050679408068,0.247400074503578
"Malawi","child_iron",3,3,"enet","domain_index","domain_index","domain_index",0.0743167599786059,0.536085286574636,0.539723492537702,0.992618633207016
"Malawi","child_iron",3,2,"enet","enet","domain_index","domain_index",0.0298806447261159,0.364752805773884,0.51398587817779,0.992618633207016
"Malawi","child_iron",4,1,"enet","domain_index","domain_index","rf",0.15023368510405,0.529098076240054,0.697923964188963,0.00530885501322682
"Malawi","child_iron",4,2,"rf","domain_index","domain_index","domain_index",0.259126439761514,0.458565736008479,0.795561903886248,0.992618633207016
"Malawi","child_iron",4,4,"rf","domain_index","domain_index","domain_index",0.165578388418888,0.616746899924538,0.6980407276553,0.00213793460585887
"Malawi","child_iron",4,3,"rf","domain_index","domain_index","domain_index",0.194088239387584,0.503403526785762,0.749920915647722,0.939812690332513
"Malawi","child_iron",4,5,"rf","enet","domain_index","rf",0.146361908420203,0.24084019919808,0.817238375634734,0.00245833942942938
"Malawi","child_iron",5,2,"mean","domain_index","domain_index","domain_index",0.350659733184381,0.568549436079959,0.531395994437902,0.992618633207016
"Malawi","child_iron",5,3,"rf","domain_index","domain_index","domain_index",0.171693291564473,0.526731501534382,0.865285372006521,0.69416419515297
"Malawi","child_iron",5,5,"rf","enet","domain_index","domain_index",0.154104032235396,0.290977410970273,0.448186630443462,0.0919551666602468
"Malawi","child_iron",5,1,"rf","rf","domain_index","rf",0.109887628771329,0.250552799181822,0.557559854281015,0.00331841113082662
"Malawi","child_iron",5,4,"rf","domain_index","domain_index","domain_index",0.183435367732617,0.697313883236926,0.851832809113089,0.302131720219545
"Malawi","women_iron",1,1,"rf","domain_index","rf","rf",0.272279226712891,0.626131444452279,0,0.434056649961682
"Malawi","women_iron",1,3,"mean","domain_index","rf","rf",0.00422877212496656,0.343421069421889,0,0.00331841113082662
"Malawi","women_iron",1,4,"mean","domain_index","mean","domain_index",0.0993003713867441,0.614473970227024,0.410975241706719,0.876095238328922
"Malawi","women_iron",1,5,"mean","domain_index","mean","rf",0.227506765839686,0.491251391417696,0,0.00331841113082662
"Malawi","women_iron",1,2,"rf","rf","rf","domain_index",0.140076469712222,0.246125485474292,0.0464238460598839,0.316073191197773
"Malawi","women_iron",2,2,"mean","domain_index","rf","domain_index",0.167633329393568,0.557492110972337,0,0.0740234854807302
"Malawi","women_iron",2,3,"mean","rf","rf","rf",0.0558132499343869,0.200430765037103,0,0.00106148033246692
"Malawi","women_iron",2,1,"mean","domain_index","mean","mean",0.110361702914558,0.576542361549783,0.420860640548405,0.00191089393091268
"Malawi","women_iron",2,4,"mean","domain_index","rf","rf",0.140733636297092,0.477741839180234,0.0676349205860002,0.00211991338038438
"Malawi","women_iron",2,5,"rf","domain_index","mean","rf",0.237732421048026,0.513094483255037,0.126510929945453,0.0448721243251815
"Malawi","women_iron",3,5,"mean","rf","rf","rf",0,0,0,0.00182624415443448
"Malawi","women_iron",3,1,"enet","domain_index","mean","domain_index",0.0980498675738762,0.51058475945104,0.357911834605162,0.0527258948357668
"Malawi","women_iron",3,4,"mean","domain_index","domain_index","domain_index",0.268971761987579,0.45482781506581,0.309512274791989,0.88176419854299
"Malawi","women_iron",3,3,"rf","rf","rf","rf",0.0533285864438661,0.472032750465509,0,0.00844042761263638
"Malawi","women_iron",3,2,"mean","domain_index","rf","rf",0.00920653200358136,0.496615030759613,0,0.00182624415443448
"Malawi","women_iron",4,1,"mean","domain_index","domain_index","rf",0.103400187865324,0.626765426242552,0.265474599038864,0.00245833942942938
"Malawi","women_iron",4,2,"rf","domain_index","mean","enet",0.309555358245616,0.66546169093361,0.461379688905345,0.00331841113082662
"Malawi","women_iron",4,4,"rf","rf","rf","domain_index",0.139347892659452,0.421553419204154,0.109825831723869,0.279377379804378
"Malawi","women_iron",4,3,"enet","domain_index","domain_index","enet",0.30493201665932,0.709013476984247,0.670034150072776,0.0478808418796383
"Malawi","women_iron",4,5,"mean","domain_index","domain_index","rf",0.16987627381963,0.715861998729725,0.212090284641071,0.121418049258095
"Malawi","women_iron",5,2,"rf","domain_index","rf","rf",0.101971193217693,0.445155180894158,0,0.00331841113082662
"Malawi","women_iron",5,3,"mean","domain_index","rf","rf",0.144886901222554,0.588021571116232,0.0865112662480721,0.00182624415443448
"Malawi","women_iron",5,5,"mean","domain_index","mean","domain_index",0.248737532177863,0.616742789877094,0.264237817031995,0.992618633207016
"Malawi","women_iron",5,1,"mean","domain_index","domain_index","mean",0.191055509168467,0.640067972147105,0.458810820625907,0.430462226537041
"Malawi","women_iron",5,4,"mean","domain_index","mean","rf",0.143846020193305,0.556593639683309,0.194130197540261,0.00331841113082662
"Malawi","women_folate",1,1,"enet","rf","enet","enet",0.14960478396884,0.226008170623226,0.149605439358263,0.00307878305110417
"Malawi","women_folate",1,3,"rf","rf","mean","domain_index",0.179608079702351,0.0493344202324159,0,0.331743082045806
"Malawi","women_folate",1,4,"enet","domain_index","domain_index","enet",0.356309420298969,0.842005272603601,0.903790931072426,0.00245892902360941
"Malawi","women_folate",1,5,"rf","rf","rf","domain_index",0.267351621613522,0.152289052203754,0.0165171516994858,0.0889761638634125
"Malawi","women_folate",1,2,"rf","domain_index","domain_index","enet",0.536772925167417,0.794199704814041,0.773436198819972,0.407650209811224
"Malawi","women_folate",2,2,"rf","domain_index","domain_index","rf",0.449442248254897,0.633799745883281,0.754570301013906,0.138360491233722
"Malawi","women_folate",2,3,"rf","domain_index","domain_index","rf",0.153631180616913,0.559128220560115,0.401142164560928,0.52672023051353
"Malawi","women_folate",2,1,"rf","rf","rf","rf",0.140348316885128,0.128458247576102,0.101766771137819,0.00246045559766148
"Malawi","women_folate",2,4,"rf","rf","domain_index","rf",0.333193157666046,0.344172285713563,0.55212037447018,0.00246045559766148
"Malawi","women_folate",2,5,"rf","domain_index","domain_index","enet",0.347469036319663,0.702104135635242,0.556437646414166,0.25316659771715
"Malawi","women_folate",3,5,"rf","domain_index","domain_index","domain_index",0.368349648028739,0.663429550644468,0.466033619169946,0.0686944689593816
"Malawi","women_folate",3,1,"rf","rf","domain_index","domain_index",0.165181579650774,0.350306290545147,0.785851580522125,0.50607690392437
"Malawi","women_folate",3,4,"rf","domain_index","enet","rf",0.217446049577588,0.48608697117181,0.380402624794657,0.00182624415443448
"Malawi","women_folate",3,3,"rf","rf","domain_index","rf",0.130793036275745,0.431054429527246,0.578198914341506,0.00245833942942938
"Malawi","women_folate",3,2,"rf","domain_index","domain_index","rf",0.489326569673607,0.751323777071274,0.52713459924853,0.00246045559766148
"Malawi","women_folate",4,1,"rf","domain_index","domain_index","rf",0.0937268624009782,0.489170510878759,0.602105312430161,0.00246045559766148
"Malawi","women_folate",4,2,"rf","rf","rf","rf",0.407314488674084,0.461745698819605,0.191318214346915,0.00246045559766148
"Malawi","women_folate",4,4,"rf","domain_index","mean","mean",0.414546182597096,0.786355948027551,0.521052243104797,0.00525929151670913
"Malawi","women_folate",4,3,"rf","domain_index","domain_index","domain_index",0.496541505816392,0.825585915328076,0.851152889674983,0.0771510419019594
"Malawi","women_folate",4,5,"rf","domain_index","mean","rf",0.342975349667602,0.660331387382903,0.472019118263815,0.00157025579470401
"Malawi","women_folate",5,2,"rf","domain_index","domain_index","mean",0.494886582085791,0.79182609512286,0.697686677026725,0.251927617891045
"Malawi","women_folate",5,3,"rf","enet","enet","rf",0.246685508063116,0.180481252926924,0.302524449166834,0.252796959118372
"Malawi","women_folate",5,5,"enet","domain_index","domain_index","enet",0.280798615196307,0.508697192801964,0.397633527792762,0.00246045559766148
"Malawi","women_folate",5,1,"rf","domain_index","rf","rf",0.388209072213128,0.628645907876614,0.130422333838225,0.00246045559766148
"Malawi","women_folate",5,4,"rf","domain_index","enet","rf",0.473040393968174,0.790891350595204,0.103256673351731,0.26921434944631
"Malawi","women_b12",1,1,"rf","domain_index","domain_index","domain_index",0.184594007393131,0.636651118040475,0.25846285808277,0.939114552575201
"Malawi","women_b12",1,3,"enet","domain_index","domain_index","domain_index",0.285539955238857,0.559774470787363,0.62619564718917,0.992618633207016
"Malawi","women_b12",1,4,"rf","domain_index","domain_index","rf",0.292469303870195,0.533770381538527,0.459719111980811,0.302314396733605
"Malawi","women_b12",1,5,"rf","domain_index","domain_index","domain_index",0.406783118812251,0.77087362309824,0.699624315633973,0.991483800809247
"Malawi","women_b12",1,2,"rf","rf","domain_index","domain_index",0.0858098759889269,0.303762211220253,0.200486875389418,0.992618633207016
"Malawi","women_b12",2,2,"rf","domain_index","domain_index","domain_index",0.501941034229944,0.712283736359784,0.37527939553769,0.992618633207016
"Malawi","women_b12",2,3,"rf","domain_index","domain_index","domain_index",0.403052469164625,0.629606095727603,0.223404841385154,0.709079583784931
"Malawi","women_b12",2,1,"rf","domain_index","domain_index","domain_index",0.404858704638204,0.613519102120402,0.645819599466013,0.974933346641917
"Malawi","women_b12",2,4,"rf","rf","rf","domain_index",0.114743935941585,0.325539233522258,0.115868045305697,0.155047096448962
"Malawi","women_b12",2,5,"rf","domain_index","domain_index","domain_index",0.252095446351824,0.51150999560671,0.385627601249434,0.402661133757301
"Malawi","women_b12",3,5,"rf","domain_index","domain_index","domain_index",0.403496460929188,0.521127378295701,0.329929052352925,0.0871959055690392
"Malawi","women_b12",3,1,"rf","domain_index","domain_index","domain_index",0.400956469481555,0.622804669410919,0.224455648755016,0.803227609375621
"Malawi","women_b12",3,4,"rf","rf","rf","rf",0.182179301832002,0.303642091942791,0.207138893299383,0.00245833942942938
"Malawi","women_b12",3,3,"rf","domain_index","domain_index","domain_index",0.369578997127809,0.732920498037388,0.534652059734861,0.922565156269579
"Malawi","women_b12",3,2,"rf","domain_index","domain_index","domain_index",0.378996076628841,0.739531025399448,0.685693119825522,0.995471097133392
"Malawi","women_b12",4,1,"rf","domain_index","domain_index","domain_index",0.29382249778091,0.639669220816261,0.570558332338756,0.992618633207016
"Malawi","women_b12",4,2,"rf","domain_index","domain_index","domain_index",0.373596626389762,0.58442801080187,0.643200352796188,0.992618633207016
"Malawi","women_b12",4,4,"rf","domain_index","domain_index","domain_index",0.322389314829516,0.579934486641961,0.446236391304334,0.2686586806632
"Malawi","women_b12",4,3,"mean","domain_index","domain_index","domain_index",0.2931959766582,0.695688722422675,0.479663768568469,0.703058647262874
"Malawi","women_b12",4,5,"rf","domain_index","domain_index","domain_index",0.113347050017413,0.775898334661169,0.424468770005198,0.643364060791258
"Malawi","women_b12",5,2,"rf","domain_index","domain_index","domain_index",0.490796230465124,0.667748688789527,0.573031902554656,0.336071552989555
"Malawi","women_b12",5,3,"rf","domain_index","domain_index","domain_index",0.363613343811094,0.476163031926078,0.45429370035519,0.356988133239571
"Malawi","women_b12",5,5,"rf","domain_index","domain_index","enet",0.301103176312512,0.591722547660553,0.119033055581284,0.00331841113082662
"Malawi","women_b12",5,1,"rf","domain_index","domain_index","domain_index",0.196836786371105,0.426321583179542,0.246086080310059,0.992618633207016
"Malawi","women_b12",5,4,"rf","rf","rf","domain_index",0.265555295293575,0.423161731717486,0.0647469941004397,0.992618633207016
"Malawi","child_zinc",1,1,"mean","rf","mean","enet",0,0.166164512606437,0.129377499232748,0.220375064093238
"Malawi","child_zinc",1,3,"mean","mean","rf","domain_index",0,0.0713155664830568,0,0.992618633207016
"Malawi","child_zinc",1,4,"mean","domain_index","rf","domain_index",0,0.463359873006151,0.480525575253378,0.992618633207016
"Malawi","child_zinc",1,5,"mean","domain_index","domain_index","mean",0.20507661039237,0.700359446538303,0.58245723548497,0.00331841113082662
"Malawi","child_zinc",1,2,"mean","domain_index","domain_index","rf",0.175390712585806,0.295215353071873,0.541761080284271,0.00556183999361928
"Malawi","child_zinc",2,2,"mean","rf","rf","rf",0,0.358488123301665,0.525679132602373,0.00106118355176808
"Malawi","child_zinc",2,3,"mean","domain_index","domain_index","rf",0,0.491265418524831,0.537373252531655,0.235151378055537
"Malawi","child_zinc",2,1,"mean","domain_index","domain_index","rf",0,0.497542653421868,0.598014288343165,0.586270748526667
"Malawi","child_zinc",2,4,"rf","rf","rf","domain_index",0,0.157465825391135,0.220113637389267,0.994521267536697
"Malawi","child_zinc",2,5,"mean","domain_index","domain_index","domain_index",0.00363606909564173,0.378726834074853,0.373691085692691,0.992618633207016
"Malawi","child_zinc",3,5,"mean","mean","mean","domain_index",0,0.251960452969253,0.322369334743666,0.699572717694105
"Malawi","child_zinc",3,1,"mean","rf","domain_index","rf",0,0.0330003864836046,0.246515298844964,0.00182624415443448
"Malawi","child_zinc",3,4,"mean","enet","enet","rf",0,0.07816830617039,0.18973780267062,0.246562210121951
"Malawi","child_zinc",3,3,"enet","domain_index","domain_index","rf",0,0.560484765900593,0.528043137853474,0.00331841113082662
"Malawi","child_zinc",3,2,"mean","mean","mean","rf",0,0,0,0.23794476128269
"Malawi","child_zinc",4,1,"mean","domain_index","domain_index","enet",0.0977794767660889,0.732504364209236,0.634147659441814,0.00252732208162982
"Malawi","child_zinc",4,2,"mean","mean","enet","domain_index",0,0.153735528632793,0,0.293135544170746
"Malawi","child_zinc",4,4,"mean","rf","rf","rf",0,0.386827116112803,0.47062260400167,0.003797644447646
"Malawi","child_zinc",4,3,"mean","domain_index","domain_index","rf",0,0.602633323170711,0.714231275338013,0.00106148033246692
"Malawi","child_zinc",4,5,"mean","mean","mean","rf",0,0.391879246685142,0.454433334811441,0.0024621432581927
"Malawi","child_zinc",5,2,"mean","domain_index","rf","rf",0,0.37279653324741,0.410313049332423,0.00331841113082662
"Malawi","child_zinc",5,3,"enet","enet","domain_index","rf",0,0.515544048478137,0.529611027258928,0.00246045559766148
"Malawi","child_zinc",5,5,"mean","domain_index","domain_index","mean",0,0.427611228909717,0.528884776886515,0.00142726882312158
"Malawi","child_zinc",5,1,"mean","mean","enet","rf",0,0.325197950501232,0.451268841824712,0.00384264291339285
"Malawi","child_zinc",5,4,"mean","rf","domain_index","rf",0,0.147468590873302,0.431259850245424,0.239656502463911
"Malawi","women_zinc",1,1,"mean","domain_index","rf","domain_index",0,0.502081069707301,0.605567580463805,0.00568706969333524
"Malawi","women_zinc",1,3,"mean","rf","mean","rf",0,0.102445287576247,0,0.0624313958902981
"Malawi","women_zinc",1,4,"mean","rf","rf","rf",0,0.301058029312556,0.0139396868566965,0.00182624415443448
"Malawi","women_zinc",1,5,"mean","domain_index","domain_index","rf",0,0.689936060303304,0.866746862560564,0.323873008578524
"Malawi","women_zinc",1,2,"mean","rf","rf","domain_index",0,0.244765206796901,0.533769732748724,0.252532839885054
"Malawi","women_zinc",2,2,"enet","domain_index","rf","domain_index",0,0.498653673714563,0.425095461288985,0.519102944664115
"Malawi","women_zinc",2,3,"mean","rf","domain_index","enet",0,0.345803418239509,0.551602814048638,0.0019178282828905
"Malawi","women_zinc",2,1,"mean","rf","mean","enet",0,0.148134027419044,0,0.0032560615238311
"Malawi","women_zinc",2,4,"mean","rf","rf","domain_index",0,0.075887703663598,0.109253728342254,0.235220055781571
"Malawi","women_zinc",2,5,"mean","domain_index","rf","domain_index",0,0.384511682070656,0.335987238030344,0.992618633207016
"Malawi","women_zinc",3,5,"mean","domain_index","rf","rf",0,0.612095822866286,0.237285582279599,0.00370668929069061
"Malawi","women_zinc",3,1,"mean","mean","mean","enet",0,0.243574740436009,0.387856277467258,0.00157025579470401
"Malawi","women_zinc",3,4,"mean","rf","rf","enet",0,0.133503919747464,0.308673951276766,0.000636706229908596
