"target","outcome","representation","learner","country","n_areas","n_predictors","spearman","topk"
"level","women_vitA","pc1","enet","Malawi",87,18,0.287471750382737,0.227272727272727
"level","women_vitA","pc1","enet","SierraLeone",14,18,0.0505494505494506,0.5
"level","women_vitA","pc1","index","Gambia",30,18,0.745050055617353,0.625
"level","women_vitA","pc1","index","Ghana",75,18,0.287539118065434,0.526315789473684
"level","women_vitA","pc1","index","Malawi",87,18,0.250164030035722,0.318181818181818
"level","women_vitA","pc1","index","SierraLeone",14,18,-0.138461538461538,0.5
"level","women_vitA","pc12","enet","Gambia",30,36,0.710789766407119,0.5
"level","women_vitA","pc12","enet","Ghana",75,36,0.358150782361309,0.578947368421053
"level","women_vitA","pc12","enet","Malawi",87,36,0.185882481592185,0.227272727272727
"level","women_vitA","pc12","enet","SierraLeone",14,36,-0.164835164835165,0.5
"level","women_vitA","pc12","index","Gambia",30,36,0.734816462736374,0.625
"level","women_vitA","pc12","index","Ghana",75,36,0.335561877667141,0.526315789473684
"level","women_vitA","pc12","index","Malawi",87,36,0.224648246701174,0.318181818181818
"level","women_vitA","pc12","index","SierraLeone",14,36,-0.178021978021978,0.5
"level","women_vitA","pc123","enet","Gambia",30,54,0.655617352614016,0.375
"level","women_vitA","pc123","enet","Ghana",75,54,0.302475106685633,0.421052631578947
"level","women_vitA","pc123","enet","Malawi",87,54,0.097397390099876,0.227272727272727
"level","women_vitA","pc123","enet","SierraLeone",14,54,0.0417582417582418,0.5
"level","women_vitA","pc123","index","Gambia",30,54,0.735261401557286,0.625
"level","women_vitA","pc123","index","Ghana",75,54,0.295220483641536,0.526315789473684
"level","women_vitA","pc123","index","Malawi",87,54,0.204016913319239,0.272727272727273
"level","women_vitA","pc123","index","SierraLeone",14,54,-0.142857142857143,0.5
"level","women_vitA","pcvar","enet","Gambia",30,115,0.468743047830923,0.375
"level","women_vitA","pcvar","enet","Ghana",75,115,-0.0919487908961593,0.315789473684211
"level","women_vitA","pcvar","enet","Malawi",87,115,0.130476780637166,0.227272727272727
"level","women_vitA","pcvar","enet","SierraLeone",14,115,-0.0197802197802198,0.5
"level","women_vitA","pcvar","index","Gambia",30,115,0.757953281423804,0.625
"level","women_vitA","pcvar","index","Ghana",75,115,0.263641536273115,0.526315789473684
"level","women_vitA","pcvar","index","Malawi",87,115,0.20141065830721,0.272727272727273
"level","women_vitA","pcvar","index","SierraLeone",14,115,-0.0769230769230769,0.5
"level","women_vitA","sup1","enet","Gambia",30,18,0.488320355951057,0.375
"level","women_vitA","sup1","enet","Ghana",75,18,0.326714082503556,0.631578947368421
"level","women_vitA","sup1","enet","Malawi",87,18,0.097342713421302,0.227272727272727
"level","women_vitA","sup1","enet","SierraLeone",14,18,-0.0593406593406593,0.25
"level","women_vitA","sup1","index","Gambia",30,18,0.72146829810901,0.5
"level","women_vitA","sup1","index","Ghana",75,18,0.22773826458037,0.526315789473684
"level","women_vitA","sup1","index","Malawi",87,18,0.179230152365678,0.272727272727273
"level","women_vitA","sup1","index","SierraLeone",14,18,-0.178021978021978,0.5
"level","women_vitA","raw","enet","Gambia",30,382,0.606674082313682,0.5
"level","women_vitA","raw","enet","Ghana",75,382,0.307140825035562,0.526315789473684
"level","women_vitA","raw","enet","Malawi",87,382,0.0570277757527156,0.318181818181818
"level","women_vitA","raw","enet","SierraLeone",14,382,-0.134065934065934,0.5
"level","child_iron","mean1","enet","Gambia",30,19,0.251167964404894,0.25
"level","child_iron","mean1","enet","Ghana",75,19,0.376899004267425,0.421052631578947
"level","child_iron","mean1","enet","Malawi",87,19,-0.0889042793613764,0.227272727272727
"level","child_iron","mean1","enet","SierraLeone",14,19,-0.0725274725274725,0.25
"level","child_iron","mean1","index","Gambia",30,19,0.410456062291435,0.625
"level","child_iron","mean1","index","Ghana",75,19,0.147709815078236,0.315789473684211
"level","child_iron","mean1","index","Malawi",87,19,-0.206933002843187,0.0909090909090909
"level","child_iron","mean1","index","SierraLeone",14,19,0.169230769230769,0
"level","child_iron","pc1","enet","Gambia",30,18,0.477196885428254,0.5
"level","child_iron","pc1","enet","Ghana",75,18,0.348307254623044,0.368421052631579
"level","child_iron","pc1","enet","Malawi",87,18,-0.0773310490632062,0.181818181818182
"level","child_iron","pc1","enet","SierraLeone",14,18,0.0769230769230769,0.25
"level","child_iron","pc1","index","Gambia",30,18,0.498998887652948,0.5
"level","child_iron","pc1","index","Ghana",75,18,0.334452347083926,0.315789473684211
"level","child_iron","pc1","index","Malawi",87,18,-0.163556171174455,0.136363636363636
"level","child_iron","pc1","index","SierraLeone",14,18,0.2,0.25
"level","child_iron","pc12","enet","Gambia",30,36,0.490545050055617,0.375
"level","child_iron","pc12","enet","Ghana",75,36,0.467965860597439,0.578947368421053
"level","child_iron","pc12","enet","Malawi",87,36,0.0109535612743311,0.318181818181818
"level","child_iron","pc12","enet","SierraLeone",14,36,0.292307692307692,0.25
"level","child_iron","pc12","index","Gambia",30,36,0.504783092324805,0.375
"level","child_iron","pc12","index","Ghana",75,36,0.431806543385491,0.421052631578947
"level","child_iron","pc12","index","Malawi",87,36,-0.0905263541590727,0.136363636363636
"level","child_iron","pc12","index","SierraLeone",14,36,0.221978021978022,0.25
"level","child_iron","pc123","enet","Gambia",30,54,0.497664071190211,0.375
"level","child_iron","pc123","enet","Ghana",75,54,0.468335704125178,0.631578947368421
"level","child_iron","pc123","enet","Malawi",87,54,0.0431763505139608,0.318181818181818
"level","child_iron","pc123","enet","SierraLeone",14,54,0.538461538461538,0.5
"level","child_iron","pc123","index","Gambia",30,54,0.500333704115684,0.375
"level","child_iron","pc123","index","Ghana",75,54,0.483072546230441,0.526315789473684
"level","child_iron","pc123","index","Malawi",87,54,-0.0544944229787854,0.227272727272727
"level","child_iron","pc123","index","SierraLeone",14,54,0.217582417582418,0.25
"level","child_iron","pcvar","enet","Gambia",30,115,0.373971078976641,0.375
"level","child_iron","pcvar","enet","Ghana",75,115,0.583328591749644,0.631578947368421
"level","child_iron","pcvar","enet","Malawi",87,115,0.0602719253481082,0.318181818181818
"level","child_iron","pcvar","enet","SierraLeone",14,115,0.424175824175824,0.5
"level","child_iron","pcvar","index","Gambia",30,115,0.50567296996663,0.5
"level","child_iron","pcvar","index","Ghana",75,115,0.5100426742532,0.578947368421053
"level","child_iron","pcvar","index","Malawi",87,115,-0.0347379164540351,0.227272727272727
"level","child_iron","pcvar","index","SierraLeone",14,115,0.243956043956044,0.25
"level","child_iron","sup1","enet","Gambia",30,18,0.44916573971079,0.375
"level","child_iron","sup1","enet","Ghana",75,18,0.430640113798008,0.578947368421053
"level","child_iron","sup1","enet","Malawi",87,18,-0.04632937231173,0.272727272727273
"level","child_iron","sup1","enet","SierraLeone",14,18,0.191208791208791,0.25
"level","child_iron","sup1","index","Gambia",30,18,0.471412680756396,0.5
"level","child_iron","sup1","index","Ghana",75,18,0.408961593172119,0.526315789473684
"level","child_iron","sup1","index","Malawi",87,18,-0.154279361376394,0.136363636363636
"level","child_iron","sup1","index","SierraLeone",14,18,0.208791208791209,0.25
"level","child_iron","raw","enet","Gambia",30,382,0.417575083426029,0.5
"level","child_iron","raw","enet","Ghana",75,382,0.529672830725462,0.631578947368421
"level","child_iron","raw","enet","Malawi",87,382,0.0757271998250346,0.363636363636364
"level","child_iron","raw","enet","SierraLeone",14,382,0.393406593406593,0.25
"level","women_iron","mean1","enet","Gambia",30,19,0.194660734149054,0.375
"level","women_iron","mean1","enet","Ghana",75,19,0.258862019914651,0.526315789473684
"level","women_iron","mean1","enet","Malawi",87,19,0.0927863235401327,0.454545454545455
"level","women_iron","mean1","enet","SierraLeone",14,19,-0.0813186813186813,0.5
"level","women_iron","mean1","index","Gambia",30,19,-0.180867630700779,0.125
"level","women_iron","mean1","index","Ghana",75,19,0.0805405405405405,0.368421052631579
"level","women_iron","mean1","index","Malawi",87,19,0.0483159582999198,0.363636363636364
"level","women_iron","mean1","index","SierraLeone",14,19,-0.0153846153846154,0.25
"level","women_iron","pc1","enet","Gambia",30,18,0.578642936596218,0.375
"level","women_iron","pc1","enet","Ghana",75,18,0.227482219061166,0.526315789473684
"level","women_iron","pc1","enet","Malawi",87,18,0.110720274112415,0.363636363636364
"level","women_iron","pc1","enet","SierraLeone",14,18,0.16043956043956,0.5
"level","women_iron","pc1","index","Gambia",30,18,0.169744160177976,0.125
"level","women_iron","pc1","index","Ghana",75,18,0.200028449502134,0.526315789473684
"level","women_iron","pc1","index","Malawi",87,18,0.0529999270977619,0.409090909090909
"level","women_iron","pc1","index","SierraLeone",14,18,0.0681318681318681,0.5
"level","women_iron","pc12","enet","Gambia",30,36,0.474082313681869,0.5
"level","women_iron","pc12","enet","Ghana",75,36,0.291009957325747,0.526315789473684
"level","women_iron","pc12","enet","Malawi",87,36,0.0700590508128599,0.272727272727273
"level","women_iron","pc12","enet","SierraLeone",14,36,0.0637362637362637,0.25
"level","women_iron","pc12","index","Gambia",30,36,0.349944382647386,0.375
"level","women_iron","pc12","index","Ghana",75,36,0.245945945945946,0.578947368421053
"level","women_iron","pc12","index","Malawi",87,36,0.195414449223591,0.409090909090909
"level","women_iron","pc12","index","SierraLeone",14,36,0.0505494505494506,0.5
"level","women_iron","pc123","enet","Gambia",30,54,0.317018909899889,0.375
"level","women_iron","pc123","enet","Ghana",75,54,0.290981507823613,0.421052631578947
"level","women_iron","pc123","enet","Malawi",87,54,0.13501494495881,0.272727272727273
"level","women_iron","pc123","enet","SierraLeone",14,54,0.169230769230769,0.25
"level","women_iron","pc123","index","Gambia",30,54,0.215572858731924,0.125
"level","women_iron","pc123","index","Ghana",75,54,0.219118065433855,0.578947368421053
"level","women_iron","pc123","index","Malawi",87,54,0.264051906393526,0.454545454545455
"level","women_iron","pc123","index","SierraLeone",14,54,0.0417582417582418,0.5
"level","women_iron","pcvar","enet","Gambia",30,115,0.157730812013348,0.375
"level","women_iron","pcvar","enet","Ghana",75,115,0.142133712660028,0.421052631578947
"level","women_iron","pcvar","enet","Malawi",87,115,0.0161478457388642,0.227272727272727
"level","women_iron","pcvar","enet","SierraLeone",14,115,0.0461538461538462,0.25
"level","women_iron","pcvar","index","Gambia",30,115,0.217352614015573,0.25
"level","women_iron","pcvar","index","Ghana",75,115,0.219260312944523,0.526315789473684
"level","women_iron","pcvar","index","Malawi",87,115,0.269902311000948,0.454545454545455
"level","women_iron","pcvar","index","SierraLeone",14,115,-0.00659340659340659,0.25
"level","women_iron","sup1","enet","Gambia",30,18,0.150611790878754,0.5
"level","women_iron","sup1","enet","Ghana",75,18,0.247567567567568,0.473684210526316
"level","women_iron","sup1","enet","Malawi",87,18,0.124589924910695,0.363636363636364
"level","women_iron","sup1","enet","SierraLeone",14,18,0.134065934065934,0.5
"level","women_iron","sup1","index","Gambia",30,18,-0.0416017797552836,0.125
"level","women_iron","sup1","index","Ghana",75,18,0.181422475106686,0.526315789473684
"level","women_iron","sup1","index","Malawi",87,18,0.154516293650215,0.318181818181818
"level","women_iron","sup1","index","SierraLeone",14,18,-0.0769230769230769,0
"level","women_iron","raw","enet","Gambia",30,382,0.435817575083426,0.5
"level","women_iron","raw","enet","Ghana",75,382,0.268819345661451,0.421052631578947
"level","women_iron","raw","enet","Malawi",87,382,0.272563242691551,0.363636363636364
"level","women_iron","raw","enet","SierraLeone",14,382,0.358241758241758,0.5
"level","women_folate","mean1","enet","Ghana",75,19,-0.211578947368421,0.105263157894737
"level","women_folate","mean1","enet","Malawi",87,19,-0.174637311365459,0.272727272727273
"level","women_folate","mean1","enet","SierraLeone",14,19,-0.0197802197802198,0.25
"level","women_folate","mean1","index","Ghana",75,19,-0.303613086770981,0.105263157894737
"level","women_folate","mean1","index","Malawi",87,19,-0.217667857403222,0.227272727272727
"level","women_folate","mean1","index","SierraLeone",14,19,0.169230769230769,0.25
"level","women_folate","pc1","enet","Ghana",75,18,NA,0.157894736842105
"level","women_folate","pc1","enet","Malawi",87,18,-0.244805715535467,0.272727272727273
"level","women_folate","pc1","enet","SierraLeone",14,18,-0.230769230769231,0.25
"level","women_folate","pc1","index","Ghana",75,18,-0.190184921763869,0.105263157894737
"level","women_folate","pc1","index","Malawi",87,18,-0.223718743165415,0.272727272727273
"level","women_folate","pc1","index","SierraLeone",14,18,-0.169230769230769,0.25
"level","women_folate","pc12","enet","Ghana",75,36,-0.100597439544808,0.263157894736842
"level","women_folate","pc12","enet","Malawi",87,36,0.00191368375009113,0.318181818181818
"level","women_folate","pc12","enet","SierraLeone",14,36,-0.0769230769230769,0.5
"level","women_folate","pc12","index","Ghana",75,36,-0.233143669985775,0.0526315789473684
"level","women_folate","pc12","index","Malawi",87,36,-0.211708099438653,0.181818181818182
"level","women_folate","pc12","index","SierraLeone",14,36,0.0505494505494506,0.5
"level","women_folate","pc123","enet","Ghana",75,54,0.14122332859175,0.263157894736842
"level","women_folate","pc123","enet","Malawi",87,54,0.293540861704454,0.5
"level","women_folate","pc123","enet","SierraLeone",14,54,0.208791208791209,0.5
"level","women_folate","pc123","index","Ghana",75,54,-0.211806543385491,0.0526315789473684
"level","women_folate","pc123","index","Malawi",87,54,-0.156357075162207,0.318181818181818
"level","women_folate","pc123","index","SierraLeone",14,54,0.0857142857142857,0.5
"level","women_folate","pcvar","enet","Ghana",75,110,0.260483641536273,0.421052631578947
"level","women_folate","pcvar","enet","Malawi",87,110,0.398192024495152,0.5
"level","women_folate","pcvar","enet","SierraLeone",14,110,-0.230769230769231,0.5
"level","women_folate","pcvar","index","Ghana",75,110,-0.147226173541963,0.105263157894737
"level","women_folate","pcvar","index","Malawi",87,110,-0.102336516731064,0.272727272727273
"level","women_folate","pcvar","index","SierraLeone",14,110,0.0945054945054945,0.5
"level","women_folate","sup1","enet","Ghana",75,18,-0.146571834992888,0.157894736842105
"level","women_folate","sup1","enet","Malawi",87,18,-0.104651162790698,0.318181818181818
"level","women_folate","sup1","enet","SierraLeone",14,18,0.0021978021978022,0.25
"level","women_folate","sup1","index","Ghana",75,18,-0.21624466571835,0.105263157894737
"level","women_folate","sup1","index","Malawi",87,18,-0.181508347306262,0.272727272727273
"level","women_folate","sup1","index","SierraLeone",14,18,0.182417582417582,0.5
"level","women_folate","raw","enet","Ghana",75,382,0.0584352773826458,0.157894736842105
"level","women_folate","raw","enet","Malawi",87,382,0.402529707662025,0.590909090909091
"level","women_folate","raw","enet","SierraLeone",14,382,-0.0945054945054945,0.5
"level","women_b12","mean1","enet","Ghana",75,19,0.367396870554765,0.263157894736842
"level","women_b12","mean1","enet","Malawi",87,19,0.333053874753955,0.409090909090909
"level","women_b12","mean1","enet","SierraLeone",14,19,0.393406593406593,0.5
"level","women_b12","mean1","index","Ghana",75,19,0.516671408250356,0.526315789473684
"level","women_b12","mean1","index","Malawi",87,19,0.322446599110593,0.5
"level","women_b12","mean1","index","SierraLeone",14,19,0.512087912087912,0.75
"level","women_b12","pc1","enet","Ghana",75,18,0.291379800853485,0.210526315789474
"level","women_b12","pc1","enet","Malawi",87,18,0.367718888969891,0.454545454545455
"level","women_b12","pc1","enet","SierraLeone",14,18,0.340659340659341,0.5
"level","women_b12","pc1","index","Ghana",75,18,0.451948790896159,0.421052631578947
"level","women_b12","pc1","index","Malawi",87,18,0.369869504993803,0.454545454545455
"level","women_b12","pc1","index","SierraLeone",14,18,0.494505494505494,0.75
"level","women_b12","pc12","enet","Ghana",75,36,0.60597439544808,0.473684210526316
"level","women_b12","pc12","enet","Malawi",87,36,0.339414595028067,0.454545454545455
"level","women_b12","pc12","enet","SierraLeone",14,36,0.252747252747253,0.25
"level","women_b12","pc12","index","Ghana",75,36,0.604665718349929,0.578947368421053
"level","women_b12","pc12","index","Malawi",87,36,0.452886928628709,0.5
"level","women_b12","pc12","index","SierraLeone",14,36,0.406593406593407,0.5
"level","women_b12","pc123","enet","Ghana",75,54,0.612830725462304,0.526315789473684
"level","women_b12","pc123","enet","Malawi",87,54,0.32711234234891,0.5
"level","women_b12","pc123","enet","SierraLeone",14,54,0.204395604395604,0.25
"level","women_b12","pc123","index","Ghana",75,54,0.597667140825035,0.631578947368421
"level","women_b12","pc123","index","Malawi",87,54,0.465116279069767,0.5
"level","women_b12","pc123","index","SierraLeone",14,54,0.424175824175824,0.5
"level","women_b12","pcvar","enet","Ghana",75,110,0.61923186344239,0.526315789473684
"level","women_b12","pcvar","enet","Malawi",87,110,0.399959903769046,0.545454545454545
"level","women_b12","pcvar","enet","SierraLeone",14,110,-0.0021978021978022,0.25
"level","women_b12","pcvar","index","Ghana",75,110,0.588022759601707,0.578947368421053
"level","women_b12","pcvar","index","Malawi",87,110,0.413866005686374,0.5
"level","women_b12","pcvar","index","SierraLeone",14,110,0.402197802197802,0.5
"level","women_b12","sup1","enet","Ghana",75,18,0.537695590327169,0.421052631578947
"level","women_b12","sup1","enet","Malawi",87,18,0.414631479186411,0.5
"level","women_b12","sup1","enet","SierraLeone",14,18,0.142857142857143,0.25
"level","women_b12","sup1","index","Ghana",75,18,0.559374110953058,0.526315789473684
"level","women_b12","sup1","index","Malawi",87,18,0.413501494495881,0.5
"level","women_b12","sup1","index","SierraLeone",14,18,0.446153846153846,0.5
"level","women_b12","raw","enet","Ghana",75,382,0.655561877667141,0.578947368421053
"level","women_b12","raw","enet","Malawi",87,382,0.198111832033243,0.318181818181818
"level","women_b12","raw","enet","SierraLeone",14,382,0.375824175824176,0.5
