"unit","min_n","spatial","country","outcome","domain","n_pred","Q_obs","Q_ratio","Q_z","p_perm","q_bh"
"admin2",0,"S2_mem","Malawi","women_iron","Dietary diversity",11,0.0193245400753563,1.63923671428056,1.01508558551569,0.134432783608196,0.383712905452036
"admin2",0,"S2_mem","Malawi","women_iron","Ecosystem productivity/greenness",16,0.0191386919352367,1.623192337187,0.817713762420404,0.150924537731134,0.391934467548834
"admin2",0,"S2_mem","Malawi","women_iron","Education, employment, SES",8,0.0324844996596807,2.7352896618237,1.95667904745068,0.047976011994003,0.298773690078038
"admin2",0,"S2_mem","Malawi","women_iron","Fertility, reproductive health",23,0.0174027185228632,1.4678491082296,0.993182441510698,0.138930534732634,0.383712905452036
"admin2",0,"S2_mem","Malawi","women_iron","Food fortification and supplementation",6,0.0117060433532908,1.01818427071001,0.0270943185331089,0.390804597701149,0.581196581196581
"admin2",0,"S2_mem","Malawi","women_iron","Healthcare access",6,0.0328088417454581,2.80721411494658,1.92339620181117,0.0449775112443778,0.298773690078038
"admin2",0,"S2_mem","Malawi","women_iron","Household assets and characteristics",12,0.0312808817087566,2.57638965700611,1.81724894705568,0.0559720139930035,0.298773690078038
"admin2",0,"S2_mem","Malawi","women_iron","Infant and child morbidity/mortality",37,0.0176317714251349,1.52393895432915,1.65912255715538,0.0669665167416292,0.298773690078038
"admin2",0,"S2_mem","Malawi","women_iron","Malaria incidence and treatment",23,0.0245173895577739,2.0855711167454,1.94732077756048,0.0499750124937531,0.298773690078038
"admin2",0,"S2_mem","Malawi","women_iron","Ruralness, population density, built environment",9,0.061141760640122,5.21691688740586,3.82330402047007,0.0119940029985007,0.231884057971014
"admin2",0,"S2_mem","Malawi","women_iron","Soil characteristics",45,0.0211611236003017,1.82781426053603,1.64035192843567,0.0614692653673163,0.298773690078038
"admin2",0,"S2_mem","Malawi","women_iron","Water and sanitation",8,0.0154160431806971,1.3230930643995,0.538055540891221,0.228385807096452,0.437587657784011
"admin2",0,"S2_mem","Gambia","child_iron","Adult and maternal mortality",9,0.00984959393208532,0.284296650153095,-1.0990102182122,0.919540229885057,0.919540229885057
"admin2",0,"S2_mem","Gambia","child_iron","Adult nutrition",9,0.0271260258097276,0.777164387956334,-0.405224908495298,0.611194402798601,0.745507246376812
"admin2",0,"S2_mem","Gambia","child_iron","Agricultural production, land use",81,0.0341307744939602,0.981692250048706,-0.0399751704430651,0.426786606696652,0.661327231121282
"admin2",0,"S2_mem","Gambia","child_iron","Built environment",12,0.0150978312387556,0.435683499346156,-1.04612758911953,0.887556221889055,0.903127383676583
"admin2",0,"S2_mem","Gambia","child_iron","Climate and weather",41,0.0301768668220353,0.864620837606299,-0.249461585707669,0.512743628185907,0.685111989459816
"admin2",0,"S2_mem","Gambia","child_iron","Dietary diversity",11,0.119068590495115,3.46667261001928,3.7462672543256,0.0104947526236882,0.0676328502415459
"admin2",0,"S2_mem","Gambia","child_iron","Ecosystem productivity/greenness",16,0.0118906341931581,0.341253768204744,-0.862363151043879,0.880059970014992,0.903127383676583
"admin2",0,"S2_mem","Gambia","child_iron","Education, employment, SES",9,0.117225672851999,3.3482540718901,3.06096734729431,0.0189905047476262,0.100131752305665
"admin2",0,"S2_mem","Gambia","child_iron","Fertility, reproductive health",23,0.0519212493604034,1.50114555161155,1.18166524984184,0.122438780609695,0.354413702239789
"admin2",0,"S2_mem","Gambia","child_iron","Food fortification and supplementation",6,0.0746643767106331,2.13504634120916,1.56265178122151,0.0784607696151924,0.252818035426731
"admin2",0,"S2_mem","Gambia","child_iron","Healthcare access",6,0.0256387703101872,0.750447864101905,-0.29643414036768,0.493253373313343,0.685111989459816
"admin2",0,"S2_mem","Gambia","child_iron","Household assets and characteristics",12,0.0384250650826272,1.09554087530645,0.119964313115998,0.316341829085457,0.555994729907773
"admin2",0,"S2_mem","Gambia","child_iron","Infant and child morbidity/mortality",37,0.029594411297342,0.859870434218044,-0.425522680461641,0.622688655672164,0.745507246376812
"admin2",0,"S2_mem","Gambia","child_iron","Malaria incidence and treatment",23,0.0214755581108355,0.622965948419566,-0.594107777617545,0.700649675162419,0.78149386845039
"admin2",0,"S2_mem","Gambia","child_iron","Ruralness, population density, built environment",9,0.0174828673883685,0.486361848054127,-0.534303812065381,0.636681659170415,0.745507246376812
"admin2",0,"S2_mem","Gambia","child_iron","Soil characteristics",45,0.0191760114151448,0.548712833432649,-0.852811705911585,0.825087456271864,0.882213438735178
"admin2",0,"S2_mem","Gambia","child_iron","Water and sanitation",9,0.0274811340242121,0.800286577375264,-0.346863162178072,0.561219390304848,0.723349436392915
"admin2",0,"S2_mem","Malawi","women_vitA","Adult and maternal mortality",9,0.0118379099815791,0.995963973316467,-0.00537766072012173,0.396301849075462,0.924402663533098
"admin2",0,"S2_mem","Malawi","women_vitA","Adult nutrition",8,0.00754577450830399,0.640735317625636,-0.661334223355818,0.721639180409795,0.971777269260107
"admin2",0,"S2_mem","Malawi","women_vitA","Agricultural production, land use",80,0.00988388871636815,0.842467032907468,-0.355996079662297,0.569715142428786,0.924402663533098
"admin2",0,"S2_mem","Malawi","women_vitA","Built environment",12,0.00991281942494045,0.842212935398406,-0.248758080925307,0.503248375812094,0.924402663533098
"admin2",0,"S2_mem","Malawi","women_vitA","Climate and weather",41,0.00814871080965375,0.70102812015186,-0.379587752002085,0.543728135932034,0.924402663533098
"admin2",0,"S2_mem","Malawi","women_vitA","Dietary diversity",11,0.012449788905943,1.05207653101593,0.0808021932741461,0.354822588705647,0.924402663533098
"admin2",0,"S2_mem","Malawi","women_vitA","Ecosystem productivity/greenness",16,0.00719492729564778,0.651280747397958,-0.480602744051598,0.620689655172414,0.93719806763285
"admin2",0,"S2_mem","Malawi","women_vitA","Education, employment, SES",8,0.00643469788663653,0.54343823800796,-0.51015047470404,0.630184907546227,0.93719806763285
"admin2",0,"S2_mem","Malawi","women_vitA","Fertility, reproductive health",23,0.0154808882054257,1.33101855723468,0.71630570381264,0.195402298850575,0.856884057971015
"admin2",0,"S2_mem","Malawi","women_vitA","Food fortification and supplementation",6,0.0230780289504385,2.00154412993169,1.47180012658507,0.0854572713643178,0.856884057971015
"admin2",0,"S2_mem","Malawi","women_vitA","Healthcare access",6,0.0100834527977119,0.877757203663182,-0.139170280877061,0.401799100449775,0.924402663533098
"admin2",0,"S2_mem","Malawi","women_vitA","Household assets and characteristics",12,0.00356861396017793,0.301840198392607,-0.802344099039225,0.901549225387306,0.971777269260107
"admin2",0,"S2_mem","Malawi","women_vitA","Infant and child morbidity/mortality",37,0.0115803269174641,0.987132234030429,-0.0393170273865568,0.450274862568716,0.924402663533098
"admin2",0,"S2_mem","Malawi","women_vitA","Malaria incidence and treatment",23,0.00901794359972844,0.771636240918888,-0.393113214209501,0.576711644177911,0.924402663533098
"admin2",0,"S2_mem","Malawi","women_vitA","Ruralness, population density, built environment",9,0.00269491220001229,0.222904516836377,-0.693726261850247,0.818590704647676,0.971777269260107
"admin2",0,"S2_mem","Malawi","women_vitA","Soil characteristics",45,0.00576747221636955,0.498198154013916,-0.99778598581342,0.900549725137431,0.971777269260107
"admin2",0,"S2_mem","Malawi","women_vitA","Water and sanitation",8,0.00544693139879937,0.468032581858438,-0.912011060789054,0.839080459770115,0.971777269260107
"admin2",0,"S2_mem","Malawi","women_zinc","Adult and maternal mortality",9,0.00768653453399536,0.67103682431575,-0.439212800558877,0.602698650674663,0.928868898883891
"admin2",0,"S2_mem","Malawi","women_zinc","Adult nutrition",8,0.00460611674765439,0.401475374882016,-1.13017078401347,0.917541229385307,0.940029985007496
"admin2",0,"S2_mem","Malawi","women_zinc","Agricultural production, land use",80,0.00815309954798759,0.704073665959169,-0.679943850845866,0.743628185907046,0.928868898883891
"admin2",0,"S2_mem","Malawi","women_zinc","Built environment",12,0.013455464102294,1.16039051432354,0.239231829802081,0.301849075462269,0.920373146759953
"admin2",0,"S2_mem","Malawi","women_zinc","Climate and weather",41,0.0102859604393101,0.888846466158231,-0.149176040976835,0.430784607696152,0.928868898883891
"admin2",0,"S2_mem","Malawi","women_zinc","Dietary diversity",11,0.0129026601512478,1.10007551954199,0.158102017260946,0.324837581209395,0.920373146759953
"admin2",0,"S2_mem","Malawi","women_zinc","Ecosystem productivity/greenness",16,0.00508788423907985,0.443914048589555,-0.759275750743929,0.803098450774613,0.928868898883891
"admin2",0,"S2_mem","Malawi","women_zinc","Education, employment, SES",8,0.00902141809410903,0.778846742567327,-0.256942179393413,0.472763618190905,0.928868898883891
"admin2",0,"S2_mem","Malawi","women_zinc","Fertility, reproductive health",23,0.0137529179449579,1.18523836609261,0.377268474694953,0.273863068465767,0.920373146759953
"admin2",0,"S2_mem","Malawi","women_zinc","Food fortification and supplementation",6,0.032619466917085,2.79781322225792,2.64198267978351,0.0224887556221889,0.382308845577211
"admin2",0,"S2_mem","Malawi","women_zinc","Healthcare access",6,0.00210774068320343,0.176248368398784,-0.927854751587799,0.940029985007496,0.940029985007496
"admin2",0,"S2_mem","Malawi","women_zinc","Household assets and characteristics",12,0.00788630972868835,0.687465082686145,-0.383216599104198,0.539230384807596,0.928868898883891
"admin2",0,"S2_mem","Malawi","women_zinc","Infant and child morbidity/mortality",37,0.0173412283168747,1.49754750760344,1.55897008120325,0.0784607696151924,0.666916541729136
"admin2",0,"S2_mem","Malawi","women_zinc","Malaria incidence and treatment",23,0.0159566355535668,1.36865976911392,0.64499387199432,0.215392303848076,0.920373146759953
"admin2",0,"S2_mem","Malawi","women_zinc","Ruralness, population density, built environment",9,0.00267737181228526,0.220818214289365,-0.686018995317555,0.819590204897551,0.928868898883891
"admin2",0,"S2_mem","Malawi","women_zinc","Soil characteristics",45,0.00833929761660362,0.721687932899481,-0.56275998799787,0.681159420289855,0.928868898883891
"admin2",0,"S2_mem","Malawi","women_zinc","Water and sanitation",8,0.00836291594044263,0.720317613383503,-0.482284054704185,0.63968015992004,0.928868898883891
"admin2",0,"S2_mem","Gambia","women_iron","Adult and maternal mortality",9,0.0286149194247356,0.819436848473278,-0.282953530540177,0.526736631684158,0.615942028985507
"admin2",0,"S2_mem","Gambia","women_iron","Adult nutrition",9,0.0266262796438285,0.767327529957191,-0.431463090025193,0.610194902548726,0.655394524959742
"admin2",0,"S2_mem","Gambia","women_iron","Agricultural production, land use",81,0.0437300446843958,1.30152242847645,0.655732399778854,0.221389305347326,0.437587657784011
"admin2",0,"S2_mem","Gambia","women_iron","Built environment",12,0.0404633465897262,1.19299118540039,0.353054275503761,0.293353323338331,0.50383631713555
"admin2",0,"S2_mem","Gambia","women_iron","Climate and weather",41,0.0463416007685473,1.361924736887,0.638585253117424,0.184907546226887,0.428985507246377
"admin2",0,"S2_mem","Gambia","women_iron","Dietary diversity",11,0.0281141634455704,0.813723320782053,-0.274332110592972,0.498750624687656,0.615338164251208
"admin2",0,"S2_mem","Gambia","women_iron","Ecosystem productivity/greenness",16,0.0372155867441902,1.10800417504791,0.132329608059619,0.295352323838081,0.50383631713555
"admin2",0,"S2_mem","Gambia","women_iron","Education, employment, SES",9,0.102810303769259,2.92844572118737,2.47491597504293,0.0309845077461269,0.298773690078038
"admin2",0,"S2_mem","Gambia","women_iron","Fertility, reproductive health",23,0.0684836034057042,1.97640478463379,2.32822475880337,0.024487756121939,0.298773690078038
"admin2",0,"S2_mem","Gambia","women_iron","Food fortification and supplementation",6,0.0160338685485186,0.473223721333992,-0.725651483839,0.75912043978011,0.777015001271294
"admin2",0,"S2_mem","Gambia","women_iron","Healthcare access",6,0.037381466033577,1.09591815933969,0.112450989729909,0.320839580209895,0.516908212560387
"admin2",0,"S2_mem","Gambia","women_iron","Household assets and characteristics",12,0.0237740695905027,0.68862948942647,-0.376395128455922,0.552223888055972,0.615942028985507
"admin2",0,"S2_mem","Gambia","women_iron","Infant and child morbidity/mortality",37,0.0317352418980821,0.921613212913954,-0.235355420687632,0.547726136931534,0.615942028985507
"admin2",0,"S2_mem","Gambia","women_iron","Malaria incidence and treatment",23,0.0534138629420962,1.55212252968483,0.878133744414868,0.155422288855572,0.391934467548834
"admin2",0,"S2_mem","Gambia","women_iron","Ruralness, population density, built environment",9,0.0189030434146521,0.553041166825368,-0.457037236371431,0.574212893553223,0.628383921246924
"admin2",0,"S2_mem","Gambia","women_iron","Soil characteristics",45,0.0407960554074058,1.20584096080795,0.399570562169232,0.282358820589705,0.50383631713555
"admin2",0,"S2_mem","Gambia","women_iron","Water and sanitation",9,0.0313277191668651,0.926386569742771,-0.126811170260231,0.456771614192904,0.596723377441714
"admin2",0,"S2_mem","Gambia","women_vitA","Adult and maternal mortality",9,0.00959595748471049,0.277295913444568,-1.15855179144027,0.923538230884558,0.971777269260107
"admin2",0,"S2_mem","Gambia","women_vitA","Adult nutrition",9,0.057818392738052,1.6635483036874,1.2021847473452,0.114942528735632,0.856884057971015
"admin2",0,"S2_mem","Gambia","women_vitA","Agricultural production, land use",81,0.0175154910793795,0.497451362174924,-1.0727795288797,0.907046476761619,0.971777269260107
"admin2",0,"S2_mem","Gambia","women_vitA","Built environment",12,0.0317503549287255,0.907080173612482,-0.174161799400098,0.486756621689155,0.924402663533098
"admin2",0,"S2_mem","Gambia","women_vitA","Climate and weather",41,0.0384117696135562,1.11303620830048,0.197198450520875,0.305347326336832,0.924402663533098
"admin2",0,"S2_mem","Gambia","women_vitA","Dietary diversity",11,0.0200883755215891,0.577846242540527,-0.64807080432431,0.715142428785607,0.971777269260107
"admin2",0,"S2_mem","Gambia","women_vitA","Ecosystem productivity/greenness",16,0.0148062912204247,0.429684716178658,-0.709813973356726,0.798600699650175,0.971777269260107
"admin2",0,"S2_mem","Gambia","women_vitA","Education, employment, SES",9,0.0483448389631543,1.36874219029934,0.485527911034527,0.229385307346327,0.856884057971015
"admin2",0,"S2_mem","Gambia","women_vitA","Fertility, reproductive health",23,0.036114689735799,1.04878491503013,0.120941878281778,0.392303848075962,0.924402663533098
"admin2",0,"S2_mem","Gambia","women_vitA","Food fortification and supplementation",6,0.0662720405514594,1.90447396655607,1.26891760221209,0.095952023988006,0.856884057971015
"admin2",0,"S2_mem","Gambia","women_vitA","Healthcare access",6,0.126560844167081,3.63878996135781,3.0624196587436,0.0189905047476262,0.856884057971015
"admin2",0,"S2_mem","Gambia","women_vitA","Household assets and characteristics",12,0.0684449502145168,1.97764694229892,1.20956417930304,0.108445777111444,0.856884057971015
"admin2",0,"S2_mem","Gambia","women_vitA","Infant and child morbidity/mortality",37,0.0274857565809047,0.793666153610709,-0.616044542940995,0.702648675662169,0.971777269260107
"admin2",0,"S2_mem","Gambia","women_vitA","Malaria incidence and treatment",23,0.0453855265886643,1.31862102467509,0.500243217346953,0.230884557721139,0.856884057971015
"admin2",0,"S2_mem","Gambia","women_vitA","Ruralness, population density, built environment",9,0.0688363038584366,1.95850227110275,0.976297100985177,0.129935032483758,0.856884057971015
"admin2",0,"S2_mem","Gambia","women_vitA","Soil characteristics",45,0.0331227644093048,0.939857572589532,-0.112518457994174,0.450274862568716,0.924402663533098
"admin2",0,"S2_mem","Gambia","women_vitA","Water and sanitation",9,0.0517788350688258,1.49161298833132,0.859656864776189,0.159420289855072,0.856884057971015
"admin2",0,"S2_mem","Ghana","women_iron","Agricultural production, land use",64,0.0152055404758027,1.13955997669341,0.264247405878314,0.305847076461769,0.506832298136646
"admin2",0,"S2_mem","Ghana","women_iron","Built environment",10,0.0122028246088572,0.91245508286721,-0.146502118664664,0.464767616191904,0.596723377441714
"admin2",0,"S2_mem","Ghana","women_iron","Climate and weather",41,0.0119711563908291,0.895536247274178,-0.164116093700956,0.44727636181909,0.596723377441714
"admin2",0,"S2_mem","Ghana","women_iron","Ecosystem productivity/greenness",14,0.0197432862215832,1.47151364028373,0.512670017296545,0.19640179910045,0.437587657784011
"admin2",0,"S2_mem","Ghana","women_iron","Malaria incidence and treatment",23,0.0197998221817376,1.48696396189951,0.804126100255866,0.169415292353823,0.409420289855072
"admin2",0,"S2_mem","Ghana","women_iron","Ruralness, population density, built environment",9,0.0189809799494399,1.41796008023391,0.393181298104755,0.226386806596702,0.437587657784011
"admin2",0,"S2_mem","Ghana","women_iron","Soil characteristics",38,0.0198453985144727,1.49463794482217,1.11875431607749,0.12543728135932,0.383712905452036
"admin2",0,"S2_mem","Ghana","women_vitA","Agricultural production, land use",64,0.00568833713791577,0.414707817369732,-1.0636810460226,0.942028985507246,0.971777269260107
"admin2",0,"S2_mem","Ghana","women_vitA","Built environment",10,0.00255238632405002,0.186260633475704,-1.34779313365516,0.988005997001499,0.988005997001499
"admin2",0,"S2_mem","Ghana","women_vitA","Climate and weather",41,0.00585459314140818,0.42163596010028,-0.899948246720152,0.892553723138431,0.971777269260107
"admin2",0,"S2_mem","Ghana","women_vitA","Ecosystem productivity/greenness",14,0.0100275167409923,0.715416279274206,-0.307392753782828,0.488255872063968,0.924402663533098
"admin2",0,"S2_mem","Ghana","women_vitA","Malaria incidence and treatment",23,0.00477722529326277,0.34803694038964,-1.04327940981649,0.935032483758121,0.971777269260107
"admin2",0,"S2_mem","Ghana","women_vitA","Ruralness, population density, built environment",9,0.0040250957049543,0.296340828830864,-0.653562345083371,0.746126936531734,0.971777269260107
"admin2",0,"S2_mem","Ghana","women_vitA","Soil characteristics",38,0.00867576341723447,0.633933311133459,-0.770624459212321,0.781109445277361,0.971777269260107
"admin2",0,"S2_mem","Ghana","women_folate","Agricultural production, land use",64,0.00994274520456763,0.74896140699406,-0.47879030074794,0.626186906546727,0.67562271495831
"admin2",0,"S2_mem","Ghana","women_folate","Built environment",10,0.0114095342046811,0.845227266388929,-0.249898546303267,0.507246376811594,0.611679454390452
"admin2",0,"S2_mem","Ghana","women_folate","Climate and weather",41,0.0112718584498759,0.829946843045284,-0.266312676479243,0.487256371814093,0.605379128617509
"admin2",0,"S2_mem","Ghana","women_folate","Ecosystem productivity/greenness",14,0.00210070790463197,0.160555938799864,-0.908752198126896,0.975012493753123,0.975012493753123
"admin2",0,"S2_mem","Ghana","women_folate","Malaria incidence and treatment",23,0.0258292142493771,1.94963824222002,1.59107215929272,0.0759620189905048,0.357432394913654
"admin2",0,"S2_mem","Ghana","women_folate","Ruralness, population density, built environment",9,0.0233827402415225,1.78249241116171,0.723104393820478,0.169415292353823,0.405697151424288
"admin2",0,"S2_mem","Ghana","women_folate","Soil characteristics",38,0.0170280247945434,1.25386460690337,0.536684129108036,0.235882058970515,0.439598382626868
"admin2",0,"S2_mem","Ghana","women_b12","Agricultural production, land use",64,0.0253554493333142,1.87364307564007,1.66367266421664,0.0684657671164418,0.16391804097951
"admin2",0,"S2_mem","Ghana","women_b12","Built environment",10,0.0202479543799973,1.4899806660968,0.79998013384839,0.181909045477261,0.218290854572714
"admin2",0,"S2_mem","Ghana","women_b12","Climate and weather",41,0.0204073063751932,1.49153530850418,0.80368226199394,0.171914042978511,0.217154580604435
"admin2",0,"S2_mem","Ghana","women_b12","Ecosystem productivity/greenness",14,0.0100340536665809,0.738523604925605,-0.277545511732518,0.465267366316842,0.507564399618373
"admin2",0,"S2_mem","Ghana","women_b12","Malaria incidence and treatment",23,0.0382640443166341,2.82824653098724,2.92934868656141,0.0169915042478761,0.0509745127436282
"admin2",0,"S2_mem","Ghana","women_b12","Ruralness, population density, built environment",9,0.0029358022269504,0.216989964740539,-0.719415622193442,0.828085957021489,0.828085957021489
"admin2",0,"S2_mem","Ghana","women_b12","Soil characteristics",38,0.0220078415292201,1.62910564284082,1.37929120614534,0.0889555222388806,0.16391804097951
"admin2",0,"S2_mem","Ghana","child_iron","Agricultural production, land use",64,0.0209199102879188,1.55632250680244,1.04992435742559,0.117941029485257,0.354413702239789
"admin2",0,"S2_mem","Ghana","child_iron","Built environment",10,0.011969463107274,0.886084955730721,-0.188994999336603,0.479260369815092,0.685111989459816
"admin2",0,"S2_mem","Ghana","child_iron","Climate and weather",41,0.0181898636118303,1.35103341313629,0.556855123774918,0.206896551724138,0.444444444444444
"admin2",0,"S2_mem","Ghana","child_iron","Ecosystem productivity/greenness",14,0.0381106861418374,2.81925186207661,1.94320921911682,0.0514742628685657,0.18925831202046
"admin2",0,"S2_mem","Ghana","child_iron","Malaria incidence and treatment",23,0.0213349276262017,1.58562021228833,0.998461026763358,0.134432783608196,0.354413702239789
"admin2",0,"S2_mem","Ghana","child_iron","Ruralness, population density, built environment",9,0.00299436118084573,0.216564198250053,-0.729491889135732,0.836581709145427,0.882213438735178
"admin2",0,"S2_mem","Ghana","child_iron","Soil characteristics",38,0.0109493340350001,0.81431484038213,-0.403895158977116,0.596701649175412,0.745507246376812
"admin2",0,"S2_mem","Ghana","child_vitA","Agricultural production, land use",64,0.0136396100509468,1.00329320239357,0.00631552894626137,0.401299350324838,0.813702239789196
"admin2",0,"S2_mem","Ghana","child_vitA","Built environment",10,0.0169456101632949,1.24456625114503,0.399287947106441,0.283858070964518,0.813702239789196
"admin2",0,"S2_mem","Ghana","child_vitA","Climate and weather",41,0.0074531633217243,0.555050139043571,-0.706063072581486,0.771614192903548,0.813702239789196
"admin2",0,"S2_mem","Ghana","child_vitA","Ecosystem productivity/greenness",14,0.00791349498488045,0.577157592348601,-0.453332771069706,0.592703648175912,0.813702239789196
"admin2",0,"S2_mem","Ghana","child_vitA","Malaria incidence and treatment",23,0.0102589163418827,0.761268077054586,-0.3946028300051,0.576711644177911,0.813702239789196
"admin2",0,"S2_mem","Ghana","child_vitA","Ruralness, population density, built environment",9,0.0190684961742822,1.38453356176104,0.3443585218398,0.23288355822089,0.813702239789196
"admin2",0,"S2_mem","Ghana","child_vitA","Soil characteristics",38,0.0177493027565087,1.30156332118649,0.665225546172656,0.209395302348826,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","women_folate","Adult and maternal mortality",9,0.0217701634202478,0.288262639560731,-0.756314896129329,0.812093953023488,0.832396301849075
"admin2",0,"S2_mem","SierraLeone","women_folate","Adult nutrition",9,0.054298934615847,0.70376430160219,-0.566843304448366,0.674662668665667,0.709260754238266
"admin2",0,"S2_mem","SierraLeone","women_folate","Agricultural production, land use",91,0.0930153282165691,1.20226012859709,0.413866371945814,0.261369315342329,0.446505913709812
"admin2",0,"S2_mem","SierraLeone","women_folate","Built environment",13,0.111118393916223,1.42921189498258,0.790781617922657,0.197901049475262,0.405697151424288
"admin2",0,"S2_mem","SierraLeone","women_folate","Climate and weather",41,0.0624706350357611,0.803002936743882,-0.415910763990863,0.608695652173913,0.674500587544066
"admin2",0,"S2_mem","SierraLeone","women_folate","Dietary diversity",11,0.0945258105239688,1.24069870219781,0.323714196037813,0.252373813093453,0.446505913709812
"admin2",0,"S2_mem","SierraLeone","women_folate","Ecosystem productivity/greenness",16,0.0840820290012751,1.08159737149446,0.112162097564306,0.328335832083958,0.517760350593934
"admin2",0,"S2_mem","SierraLeone","women_folate","Education, employment, SES",9,0.0719979641590915,0.914516831669968,-0.0925763226632465,0.379810094952524,0.576748662705684
"admin2",0,"S2_mem","SierraLeone","women_folate","Fertility, reproductive health",23,0.118234802605415,1.52680386107306,0.915245649151098,0.150424787606197,0.405697151424288
"admin2",0,"S2_mem","SierraLeone","women_folate","Food fortification and supplementation",6,0.118586500293484,1.5585421789581,0.734286518499653,0.181409295352324,0.405697151424288
"admin2",0,"S2_mem","SierraLeone","women_folate","Healthcare access",6,0.0614783971006992,0.778440731467585,-0.263121200465134,0.470264867566217,0.602526861569215
"admin2",0,"S2_mem","SierraLeone","women_folate","Household assets and characteristics",12,0.0630389401812265,0.805616420566811,-0.231322553881526,0.443778110944528,0.586932340281472
"admin2",0,"S2_mem","SierraLeone","women_folate","Infant and child morbidity/mortality",37,0.125172332839186,1.63354395900413,1.68481332589761,0.0669665167416292,0.357432394913654
"admin2",0,"S2_mem","SierraLeone","women_folate","Malaria incidence and treatment",23,0.0740195828952285,0.955951427567091,-0.0638832557828539,0.400299850074962,0.577245859828706
"admin2",0,"S2_mem","SierraLeone","women_folate","Ruralness, population density, built environment",9,0.126618412142439,1.6226482589849,0.639084971126695,0.19640179910045,0.405697151424288
"admin2",0,"S2_mem","SierraLeone","women_folate","Soil characteristics",45,0.0918141749051484,1.20135292938301,0.384097645036028,0.275862068965517,0.452413793103448
"admin2",0,"S2_mem","SierraLeone","women_folate","Water and sanitation",8,0.0753906439200234,0.970765892276687,-0.0501732030444534,0.439780109945027,0.586932340281472
"admin2",0,"S2_mem","SierraLeone","child_vitA","Adult and maternal mortality",9,0.0541796761421006,0.706704051750815,-0.300662370071219,0.466766616691654,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Adult nutrition",9,0.0861443752270642,1.10449620406733,0.198953043640644,0.36031984007996,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Agricultural production, land use",91,0.0521809110099436,0.676217192876543,-0.663714689126386,0.71464267866067,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Built environment",13,0.0446261742445909,0.582391496875643,-0.766446425444793,0.760619690154923,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Climate and weather",41,0.064956661873343,0.854279619040637,-0.318820140101608,0.56071964017991,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Dietary diversity",11,0.102440865743145,1.31103365162415,0.430307052228011,0.23488255872064,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Ecosystem productivity/greenness",16,0.043716489218608,0.573313009241089,-0.579706223521043,0.660669665167416,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Education, employment, SES",9,0.191758696226406,2.41684570517185,1.61000596830518,0.0854572713643178,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Fertility, reproductive health",23,0.0805660005220481,1.03574325427689,0.0625474568145356,0.375812093953024,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Food fortification and supplementation",6,0.212065688062444,2.7056962169081,2.32389554863123,0.0354822588705647,0.514492753623188
"admin2",0,"S2_mem","SierraLeone","child_vitA","Healthcare access",6,0.320220337633964,4.21703432584729,3.8544031701184,0.00599700149925037,0.318840579710145
"admin2",0,"S2_mem","SierraLeone","child_vitA","Household assets and characteristics",12,0.266119701925744,3.4355397575783,2.98878247326306,0.0174912543728136,0.338164251207729
"admin2",0,"S2_mem","SierraLeone","child_vitA","Infant and child morbidity/mortality",37,0.082744597787998,1.06517916473756,0.17134078604807,0.380809595202399,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Malaria incidence and treatment",23,0.0337391706339238,0.436971246625616,-0.8167712458888,0.812093953023488,0.841097308488613
"admin2",0,"S2_mem","SierraLeone","child_vitA","Ruralness, population density, built environment",9,0.116418933664563,1.49762637076321,0.5141090074272,0.212393803098451,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Soil characteristics",45,0.0581320946373618,0.751491258250615,-0.463670326276654,0.617691154422789,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_vitA","Water and sanitation",8,0.100342745002911,1.29405990436134,0.497585357748468,0.239880059970015,0.813702239789196
"admin2",0,"S2_mem","SierraLeone","child_iron","Adult and maternal mortality",9,0.0834378250692459,1.11809902133202,0.123405087911768,0.300849575212394,0.545289855072464
"admin2",0,"S2_mem","SierraLeone","child_iron","Adult nutrition",9,0.119115653032559,1.55988714547251,1.07991211407866,0.143928035982009,0.362948960302457
"admin2",0,"S2_mem","SierraLeone","child_iron","Agricultural production, land use",91,0.0951027524318117,1.22908876439072,0.500061870557352,0.254372813593203,0.491787439613527
"admin2",0,"S2_mem","SierraLeone","child_iron","Built environment",13,0.0919253614385608,1.1820870852417,0.334113349113136,0.300349825087456,0.545289855072464
"admin2",0,"S2_mem","SierraLeone","child_iron","Climate and weather",41,0.146297360771585,1.91900529632505,2.09883394304359,0.0384807596201899,0.159420289855072
