"group","predictor","meta_z","mu","tau2","k_countries","sign_agree","p_perm","p_fwer","domain","q_bh_perm"
"women_folate","human_modification",-1.79551528859966,-1.09409693966453,0.113921653688423,3,3,0.0539730134932534,0.997001499250375,"Ruralness, population density, built environment",0.70732441998179
"women_folate","lst_night_m06_t0",1.79604573976429,1.46553070645775,0.997451827720271,3,2,0.0469765117441279,0.997001499250375,"Climate and weather",0.70732441998179
"women_vitA","dhs_w_edu_years_mean",-1.88402840064993,-1.3875406247272,1.16958423042805,4,3,0.0384807596201899,0.997001499250375,"Education, employment, SES",0.191377644511078
"women_vitA","lst_night_annual_max_t0",1.88939245870187,1.60332719322993,1.88044742759688,4,3,0.0414792603698151,0.997001499250375,"Climate and weather",0.195612070507956
"women_vitA","lst_night_m05_t0",1.88821046576467,1.75391314150644,2.45124153682441,4,3,0.0369815092453773,0.997001499250375,"Climate and weather",0.188925807366587
"iron","soil_aluminium_mean_0_20",-1.74831965896103,-0.961297284152074,0.209299128784188,4,3,0.0464767616191904,0.997001499250375,"Soil characteristics",0.207832865176607
"child_iron","map_malaria202202globalpfreproductivenumber",-1.8432035215665,-1.09287851357348,0.406232670833761,4,3,0.0489755122438781,0.997501249375312,"Malaria incidence and treatment",0.263162536378869
"child_vitA","aef_A43",-1.85368591016007,-1.8600580895621,3.02754784629199,4,3,0.0399800099950025,0.997501249375312,"Agricultural production, land use",0.198833916375146
"child_vitA","aef_A48",1.84512948580002,1.07284419956308,0.352320426921654,4,4,0.0424787606196902,0.997501249375312,"Agricultural production, land use",0.208481285672953
"child_vitA","dhs_CH_VACC_C_NON",1.8585606517567,0.929280325878349,0,4,3,0.0389805097451274,0.997501249375312,"Infant and child morbidity/mortality",0.198833916375146
"child_vitA","tclim_vpd_t0",1.85918514971161,2.57479397620627,6.67184246878657,4,3,0.0384807596201899,0.997501249375312,"Climate and weather",0.198833916375146
"women_b12","soil_sulfur_mean_0_20",-1.79048203655806,-1.15997976699605,0.25916355915065,3,3,0.0414792603698151,0.997501249375312,"Soil characteristics",0.177836369171736
"vitA","dhs_w_delivery_facility",-1.62522700061664,-0.900552090012346,0.228144904199814,4,3,0.0464767616191904,0.997501249375312,"Fertility, reproductive health",0.166690693114981
"all","aef_A61",1.24128893410246,0.845023086417058,0.853750889040723,4,3,0.0444777611194403,0.997501249375312,"Agricultural production, land use",0.0964546796369257
"all","dhs_CH_VACC_C_NON",1.24226581719124,0.676005708733063,0.184490680469369,4,3,0.0494752623688156,0.997501249375312,"Infant and child morbidity/mortality",0.105452987791818
"women_iron","map_interventions202106africairscoverage",1.90044349454373,0.950221747271867,0,4,4,0.0339830084957521,0.99800099950025,"Malaria incidence and treatment",0.23916343714935
"iron","dhs_c_mean_waz",-1.72036687504593,-1.05740479968812,0.511125041449175,4,3,0.0464767616191904,0.99800099950025,"Infant and child morbidity/mortality",0.207832865176607
"iron","soil_calcium_mean_20_50",1.72609453490066,0.86304726745033,0,4,4,0.047976011994003,0.99800099950025,"Soil characteristics",0.207832865176607
"iron","map_interventions202406globalantimalarialeffectivetreatment",-1.72836510898006,-0.954691581420981,0.220436523687649,4,4,0.0399800099950025,0.99800099950025,"Malaria incidence and treatment",0.196217680633368
"all","aef_A52",1.23658294189336,0.707748714478739,0.310302794134603,4,3,0.0424787606196902,0.99800099950025,"Agricultural production, land use",0.0932033983008496
"child_iron","soil_zinc_stdev_0_20",-1.80764007604067,-0.911483939254891,0.0170308109206876,4,3,0.0484757621189405,0.998500749625187,"Soil characteristics",0.263162536378869
"child_vitA","aef_A00",-1.82442099883891,-0.960293933707466,0.108200234072279,4,4,0.0499750124937531,0.998500749625187,"Agricultural production, land use",0.227325361709389
"child_vitA","aef_A33",-1.83463722008791,-0.917318610043957,0,4,3,0.0434782608695652,0.998500749625187,"Agricultural production, land use",0.210615471485037
"child_vitA","dhs_c_severely_wasted",1.79993780068347,0.899968900341734,0,4,4,0.056471764117941,0.998500749625187,"Infant and child morbidity/mortality",0.234044089066578
"child_vitA","tclim_def_t0",1.79733089837689,0.898665449188447,0,4,3,0.0449775112443778,0.998500749625187,"Climate and weather",0.214721753047527
"women_b12","soil_calcium_stdev_0_20",-1.76392453614285,-1.21786035789133,0.430066523758932,3,3,0.0449775112443778,0.998500749625187,"Soil characteristics",0.188501254990482
"women_b12","dhs_hh_cattle_any",1.75553811773069,1.34122620183241,0.167383435195766,2,2,0.0634682658670665,0.998500749625187,"Agricultural production, land use",0.225094999669976
"women_folate","access_healthcare_min",1.74240665379525,1.00597895060648,0,3,3,0.0574712643678161,0.998500749625187,"Built environment",0.70732441998179
"women_folate","aef_A23",1.75028659645032,1.01052843761959,0,3,3,0.0494752623688156,0.998500749625187,"Agricultural production, land use",0.70732441998179
"women_folate","aef_A29",1.75746793332992,1.20079636616334,0.400506617959517,3,2,0.056471764117941,0.998500749625187,"Agricultural production, land use",0.70732441998179
"women_vitA","dhs_FP_CUSA_W_MOD",-1.85249703767496,-0.92624851883748,0,4,3,0.0369815092453773,0.998500749625187,"Fertility, reproductive health",0.188925807366587
"women_vitA","dhs_hh_wealth_poorest",1.86076540779889,2.42823561191649,5.81174516111266,4,3,0.0409795102448776,0.998500749625187,"Household assets and characteristics",0.195612070507956
"women_vitA","precip_y2015",-1.8694918610794,-1.19856660228007,0.644133876561205,4,3,0.0374812593703148,0.998500749625187,"Climate and weather",0.188925807366587
"women_vitA","soil_magnesium_mean_20_50",1.86696491142989,1.05302180679803,0.272513533606257,4,4,0.0424787606196902,0.998500749625187,"Soil characteristics",0.195612070507956
"child_iron","aef_A32",-1.77230887845918,-0.886154439229589,0,4,3,0.0569715142428786,0.999000499750125,"Agricultural production, land use",0.263162536378869
"child_iron","aef_A37",1.75689498390568,1.31438394061336,1.23878750247223,4,3,0.0489755122438781,0.999000499750125,"Agricultural production, land use",0.263162536378869
"child_iron","aef_A59",-1.78212224580936,-1.20513638591729,0.829184053078699,4,4,0.0569715142428786,0.999000499750125,"Agricultural production, land use",0.263162536378869
"child_iron","dhs_w_mean_bmi",-1.79889602757442,-1.2340063258757,0.882273109435752,4,3,0.0524737631184408,0.999000499750125,"Fertility, reproductive health",0.263162536378869
"child_iron","soil_totalcarbon_mean_20_50",-1.76605024716146,-1.27712846533181,1.09181392264203,4,4,0.0474762618690655,0.999000499750125,"Soil characteristics",0.263162536378869
"child_iron","tclim_pet_t0",1.77947340523851,0.983964324870477,0.223026010126369,4,4,0.0409795102448776,0.999000499750125,"Climate and weather",0.250579628218678
"child_iron","map_malaria202206globalpfmortalitycount",-1.7613430556449,-1.13490030934196,0.660685972145892,4,3,0.0574712643678161,0.999000499750125,"Malaria incidence and treatment",0.263162536378869
"child_iron","map_malaria202206globalpfmortalityrate",-1.79482111292103,-0.897410556460513,0,4,3,0.0514742628685657,0.999000499750125,"Malaria incidence and treatment",0.263162536378869
"child_iron","map_malaria202406globalpfincidencecount",-1.77942324380531,-1.44007431476928,1.61981896396371,4,3,0.0544727636181909,0.999000499750125,"Malaria incidence and treatment",0.263162536378869
"child_iron","map_malaria202406globalpfmortalitycount",-1.76604415717266,-1.29143443219004,1.13895475257668,4,3,0.0579710144927536,0.999000499750125,"Malaria incidence and treatment",0.263162536378869
"child_iron","dhs_hh_clean_fuel",-1.77945545749725,-1.22597320755861,0.898662211745088,4,3,0.0519740129935032,0.999000499750125,"Built environment",0.263162536378869
"child_iron","dhs_hh_solid_fuel",1.78118296794848,1.21163632770871,0.850919351615371,4,3,0.0544727636181909,0.999000499750125,"Built environment",0.263162536378869
"child_vitA","aef_A57",1.78514782532871,0.892573912664354,0,4,4,0.0524737631184408,0.999000499750125,"Agricultural production, land use",0.233008495752124
"child_vitA","dhs_CH_VACC_C_MSL",1.79042697077643,0.907707218143178,0.0281070720180662,4,3,0.0489755122438781,0.999000499750125,"Infant and child morbidity/mortality",0.22552921070329
"child_vitA","npp_gpp_t0",-1.75510245173371,-2.33923745600865,6.1056475831312,4,3,0.047976011994003,0.999000499750125,"Ecosystem productivity/greenness",0.223688155922039
"child_vitA","soilgrids_silt",1.76973402918846,0.884867014594231,0,4,3,0.0514742628685657,0.999000499750125,"Soil characteristics",0.231324096987651
"women_b12","dhs_hh_clean_fuel",-1.74247360846944,-1.75375202821417,2.03896157846473,3,2,0.0484757621189405,0.999000499750125,"Built environment",0.196537600764835
"women_folate","dhs_w_literate",-1.67304748808316,-0.965934417611839,0,3,3,0.0574712643678161,0.999000499750125,"Education, employment, SES",0.70732441998179
"women_folate","elevation",-1.7218379494713,-1.18004144173094,0.409065633505015,3,3,0.0504747626186907,0.999000499750125,"Built environment",0.70732441998179
"women_folate","ghs_pop",-1.71993587405789,-0.993005439876217,0,3,3,0.0594702648675662,0.999000499750125,"Ruralness, population density, built environment",0.70732441998179
"women_folate","lst_night_m09_t0",1.71249778174677,1.37053455899971,0.921503596231227,3,3,0.0589705147426287,0.999000499750125,"Climate and weather",0.70732441998179
"women_folate","popdens_y2015",-1.71142686349686,-0.988092760338267,0,3,3,0.0604697651174413,0.999000499750125,"Ruralness, population density, built environment",0.70732441998179
"women_folate","soil_iron_mean_20_50",1.67961941239662,0.969728719883308,0,3,3,0.0649675162418791,0.999000499750125,"Soil characteristics",0.70732441998179
"women_folate","soil_phosphorus_mean_0_20",1.67990121652597,1.16190970688578,0.435154064766192,3,2,0.0599700149925037,0.999000499750125,"Soil characteristics",0.70732441998179
"women_folate","map_interventions202106africainsecticidetreatednetuserate",1.69543163745777,0.978857912278849,0,3,3,0.0544727636181909,0.999000499750125,"Malaria incidence and treatment",0.70732441998179
"women_folate","map_malaria202206globalpfincidencecount",-1.66322456837508,-0.960263152274152,0,3,3,0.071464267866067,0.999000499750125,"Malaria incidence and treatment",0.70732441998179
"women_folate","map_malaria202406globalpfincidencecount",-1.6536280020172,-0.954722572104131,0,3,3,0.072463768115942,0.999000499750125,"Malaria incidence and treatment",0.70732441998179
"women_iron","dhs_w_height_low",-1.87143919763559,-1.49466216322372,1.5514944584873,4,4,0.0359820089955022,0.999000499750125,"Adult nutrition",0.242001806114487
"women_vitA","lst_night_m08_t0",1.84049887000324,1.61548242936978,2.08172128995672,4,3,0.0489755122438781,0.999000499750125,"Climate and weather",0.214916071376077
"iron","aef_A25",-1.68601577925873,-0.843007889629364,0,4,4,0.0514742628685657,0.999000499750125,"Agricultural production, land use",0.217823672433446
"iron","aef_A50",1.68530199194537,1.16367940144712,0.907090122603594,4,3,0.0519740129935032,0.999000499750125,"Agricultural production, land use",0.217823672433446
"iron","dhs_FP_NADA_W_UNT",1.66978147732615,0.834890738663074,0,4,3,0.0574712643678161,0.999000499750125,"Fertility, reproductive health",0.223299808429119
"iron","soilgrids_nitrogen",-1.69865663437121,-0.849328317185604,0,4,3,0.0569715142428786,0.999000499750125,"Soil characteristics",0.223299808429119
"iron","soilgrids_organic_carbon",-1.67533479913946,-0.837667399569728,0,4,3,0.055472263868066,0.999000499750125,"Soil characteristics",0.222485531427834
"iron","dhs_w_barriers_n",1.670821085407,1.0777682412042,0.664373761790907,4,2,0.0484757621189405,0.999000499750125,"Healthcare access",0.207832865176607
"all","soil_zinc_mean_20_50",-1.22250031731863,-0.982966094673989,1.58606303368262,4,2,0.0499750124937531,0.999000499750125,"Soil characteristics",0.105912952614602
"all","dhs_c_fg_other_fruitveg",-1.22195040456267,-0.610975202281337,0,4,3,0.0424787606196902,0.999000499750125,"Dietary diversity",0.0932033983008496
"child_iron","aef_A34",-1.75182159530738,-1.11621178338774,0.623952961648432,4,4,0.0529735132433783,0.999500249875062,"Agricultural production, land use",0.263162536378869
"child_vitA","aef_A34",-1.73214194239075,-0.913856196730868,0.113393695086973,4,2,0.055472263868066,0.999500249875062,"Agricultural production, land use",0.234044089066578
"child_vitA","aef_A54",-1.69425753179366,-1.22260148400679,1.08291227137472,4,3,0.0559720139930035,0.999500249875062,"Agricultural production, land use",0.234044089066578
"child_vitA","dhs_CN_ANMC_C_ANY",1.69255599953693,1.35300350885149,1.55606411929743,4,3,0.0624687656171914,0.999500249875062,"Adult nutrition",0.248542395468932
"child_vitA","dhs_hh_tv",-1.74712888145543,-1.06291726400129,0.480502098219111,4,3,0.0454772613693153,0.999500249875062,"Household assets and characteristics",0.214721753047527
"child_vitA","dhs_w_bmi_overweight",-1.68638418429551,-1.36723779027436,1.62926922243069,4,3,0.0539730134932534,0.999500249875062,"Adult nutrition",0.234044089066578
"child_vitA","tclim_aet_t0",-1.70146137410535,-0.850730687052675,0,4,4,0.055472263868066,0.999500249875062,"Climate and weather",0.234044089066578
"child_vitA","wapor_mean_t0",-1.74849054410776,-1.50569419912621,1.96624466313933,4,3,0.055472263868066,0.999500249875062,"Ecosystem productivity/greenness",0.234044089066578
"child_vitA","dhs_w_barrier_distance",1.71439806356742,1.18754870706896,0.91928521892692,4,3,0.0579710144927536,0.999500249875062,"Healthcare access",0.237617455008759
"women_b12","dhs_c_mean_haz",-1.71224759718893,-0.988566611156319,0,3,3,0.0559720139930035,0.999500249875062,"Infant and child morbidity/mortality",0.217474596035316
"women_b12","tclim_aet_t0",-1.73246363984586,-1.09825988481984,0.205599999424581,3,2,0.0484757621189405,0.999500249875062,"Climate and weather",0.196537600764835
"women_b12","map_interventions202106africainsecticidetreatednetaccess",1.71490546955693,0.990101134483453,0,3,3,0.0464767616191904,0.999500249875062,"Malaria incidence and treatment",0.192620356488422
"women_b12","dhs_w_working",1.70448463046458,1.62474899686803,1.72588563340416,3,3,0.0599700149925037,0.999500249875062,"Education, employment, SES",0.223319033552531
"women_folate","aef_A09",1.62679844063922,1.17494524287974,0.564908733545655,3,2,0.0614692653673163,0.999500249875062,"Agricultural production, land use",0.70732441998179
"women_folate","dhs_w_secondary_plus",-1.60470309509629,-0.926475763923271,0,3,3,0.0704647676161919,0.999500249875062,"Education, employment, SES",0.70732441998179
"women_folate","soil_potassium_stdev_0_20",-1.64081620020559,-0.947325674879397,0,3,2,0.0574712643678161,0.999500249875062,"Soil characteristics",0.70732441998179
"women_iron","lcover_grass_frac_t0",1.85597658518689,1.1588890425953,0.559547901687356,4,3,0.0314842578710645,0.999500249875062,"Built environment",0.225839003575136
"women_vitA","aef_A49",-1.79001730826695,-1.63953942048014,2.35574735808984,4,3,0.055472263868066,0.999500249875062,"Agricultural production, land use",0.234579339543711
"women_vitA","aef_A59",-1.78785233216844,-0.893926166084218,0,4,4,0.0444777611194403,0.999500249875062,"Agricultural production, land use",0.202319571921356
"iron","soil_cec_mean_20_50",1.65668733696281,0.828343668481404,0,4,4,0.0589705147426287,0.999500249875062,"Soil characteristics",0.223688155922039
"vitA","dhs_c_underweight",1.59422692668263,1.00955543817605,0.604057957727443,4,3,0.0519740129935032,0.999500249875062,"Infant and child morbidity/mortality",0.179502841172007
"vitA","dhs_CH_VACC_C_NON",1.60301509951696,0.801507549758479,0,4,3,0.0559720139930035,0.999500249875062,"Infant and child morbidity/mortality",0.186406796601699
"vitA","dhs_CN_NUTS_C_WH2",1.60895860684982,0.85365264773053,0.125985070285786,4,3,0.039480259870065,0.999500249875062,"Adult nutrition",0.150266703383002
"vitA","soil_iron_mean_20_50",-1.58856636021127,-0.794283180105634,0,4,4,0.0524737631184408,0.999500249875062,"Soil characteristics",0.179566180212646
"child_iron","aef_A00",-1.07373070247082,-0.971732757046074,2.27614363518728,4,3,0.24287856071964,1,"Agricultural production, land use",0.448483678952603
"child_iron","aef_A01",-0.630733704254306,-0.612333522759161,2.77002287678239,4,2,0.478760619690155,1,"Agricultural production, land use",0.681594317345144
"child_iron","aef_A02",1.32417509121331,1.35749054950071,3.20380722806937,4,3,0.142428785607196,1,"Agricultural production, land use",0.358959033996515
"child_iron","aef_A04",-0.587010161036752,-0.470783057058971,1.57282592340593,4,1,0.536231884057971,1,"Agricultural production, land use",0.722746929784205
"child_iron","aef_A05",-0.076035375748078,-0.0838414865021166,3.86347332065716,4,1,0.936031984007996,1,"Agricultural production, land use",0.969833138986063
"child_iron","aef_A07",0.227135363557489,0.185437875990069,1.66616711186141,4,3,0.809095452273863,1,"Agricultural production, land use",0.911384128295134
"child_iron","aef_A08",-1.1823096890162,-0.676975623791555,0.311425295290982,4,2,0.201399300349825,1,"Agricultural production, land use",0.416068208989428
"child_iron","aef_A09",-1.40775408689914,-1.01438135298409,1.07686808163658,4,3,0.11944027986007,1,"Agricultural production, land use",0.338921448366726
"child_iron","aef_A10",-1.4244292985913,-0.712214649295652,0,4,4,0.109445277361319,1,"Agricultural production, land use",0.321441641384032
"child_iron","aef_A11",-1.25593552463991,-1.0544165343881,1.81935469546414,4,3,0.156921539230385,1,"Agricultural production, land use",0.365823338330835
"child_iron","aef_A12",-0.316433368423308,-0.332026603466445,3.40393812112674,4,2,0.719140429785107,1,"Agricultural production, land use",0.843520063867437
"child_iron","aef_A13",1.65584712367329,0.827923561836645,0,4,4,0.0669665167416292,1,"Agricultural production, land use",0.277539008273641
"child_iron","aef_A14",0.344487772580366,0.326274495986026,2.58821637134641,4,2,0.733633183408296,1,"Agricultural production, land use",0.857821872762678
"child_iron","aef_A15",1.57851260379436,1.1511918314345,1.12744960883354,4,3,0.0789605197401299,1,"Agricultural production, land use",0.287305888340234
"child_iron","aef_A16",-0.0737469600743222,-0.0466131332655116,0.598042548933018,4,2,0.934532733633183,1,"Agricultural production, land use",0.969833138986063
"child_iron","aef_A17",1.17774373507797,0.588871867538984,0,4,3,0.201899050474763,1,"Agricultural production, land use",0.416068208989428
"child_iron","aef_A18",-1.11972233092949,-1.05726460128428,2.5662082104359,4,2,0.218390804597701,1,"Agricultural production, land use",0.430394750268845
"child_iron","aef_A19",0.338731211964953,0.169365605982476,0,4,2,0.709645177411294,1,"Agricultural production, land use",0.837650794855737
"child_iron","aef_A20",0.476473970271368,0.299802024166154,0.583619177901268,4,2,0.616191904047976,1,"Agricultural production, land use",0.781309015459267
"child_iron","aef_A22",1.74095495418504,0.922971534620096,0.12424648174177,4,4,0.0584707646176912,1,"Agricultural production, land use",0.263162536378869
"child_iron","aef_A23",0.516184213907905,0.336635770538736,0.701261513686468,4,2,0.573213393303348,1,"Agricultural production, land use",0.750205598954909
"child_iron","aef_A24",1.38685867275705,0.910047813876398,0.722360271392353,4,3,0.127936031984008,1,"Agricultural production, land use",0.345798115435036
"child_iron","aef_A26",-0.611525325112697,-0.443804773965086,1.10675986456905,4,2,0.511744127936032,1,"Agricultural production, land use",0.713631989975162
"child_iron","aef_A27",-0.852174477820814,-0.426087238910407,0,4,4,0.370314842578711,1,"Agricultural production, land use",0.590288189238714
"child_iron","aef_A28",0.434530737212668,0.229389815523421,0.114723741444266,4,2,0.632683658170915,1,"Agricultural production, land use",0.781309015459267
"child_iron","aef_A29",0.599605226274014,0.311017788495531,0.0762164602684459,4,2,0.519740129935032,1,"Agricultural production, land use",0.715361876257443
"child_iron","aef_A30",-1.03270227096941,-0.516351135484707,0,4,2,0.266366816591704,1,"Agricultural production, land use",0.468184512394965
"child_iron","aef_A31",-0.410131199061562,-0.205065599530781,0,4,3,0.654172913543228,1,"Agricultural production, land use",0.795094362204011
"child_iron","aef_A35",0.415802736656053,0.207901368328027,0,4,2,0.655172413793103,1,"Agricultural production, land use",0.795094362204011
"child_iron","aef_A38",1.61256948399868,1.44622840552944,2.21733950715541,4,3,0.0734632683658171,1,"Agricultural production, land use",0.282492774231441
"child_iron","aef_A39",0.415403730524555,0.388442719475529,2.49762446802402,4,1,0.631684157921039,1,"Agricultural production, land use",0.781309015459267
"child_iron","aef_A40",-0.447330635970156,-0.458477691066889,3.20183624743772,4,2,0.624187906046976,1,"Agricultural production, land use",0.781309015459267
"child_iron","aef_A41",-0.896111879618167,-0.448055939809083,0,4,3,0.322338830584708,1,"Agricultural production, land use",0.532001698265911
"child_iron","aef_A42",-1.41967406287741,-1.34024058249496,2.56490715840075,4,3,0.113943028485757,1,"Agricultural production, land use",0.32946317538905
"child_iron","aef_A43",-0.514117852400533,-0.418928880512228,1.65592143679425,4,2,0.584707646176912,1,"Agricultural production, land use",0.757277611194403
"child_iron","aef_A44",0.684448784745356,0.347047468145746,0.0283852492203668,4,3,0.458770614692654,1,"Agricultural production, land use",0.673376490049549
"child_iron","aef_A45",1.46463979237444,1.15456496184328,1.48562197725236,4,3,0.106446776611694,1,"Agricultural production, land use",0.320619690154923
"child_iron","aef_A46",0.691829814036773,0.345914907018387,0,4,3,0.43928035982009,1,"Agricultural production, land use",0.673376490049549
"child_iron","aef_A47",1.09961574928687,0.703843947638967,0.638818468021331,4,3,0.222888555722139,1,"Agricultural production, land use",0.430763892665066
"child_iron","aef_A48",-0.683580872452274,-0.658189490142393,2.70836158678035,4,2,0.459770114942529,1,"Agricultural production, land use",0.673376490049549
"child_iron","aef_A51",1.71314572614882,1.45587389363604,1.88880943560073,4,4,0.0589705147426287,1,"Agricultural production, land use",0.263162536378869
"child_iron","aef_A52",1.54228180410787,1.48077109010996,2.68729916853562,4,3,0.0824587706146927,1,"Agricultural production, land use",0.287305888340234
"child_iron","aef_A56",0.0701172784038861,0.0439663099791156,0.572714623822539,4,1,0.946026986506747,1,"Agricultural production, land use",0.976975895613837
"child_iron","aef_A57",1.00182247868115,0.832021128790895,1.7589711391265,4,3,0.27736131934033,1,"Agricultural production, land use",0.474567761990564
"child_iron","aef_A58",-0.657742580427176,-0.593786617809145,2.25993459718655,4,1,0.453773113443278,1,"Agricultural production, land use",0.673376490049549
"child_iron","aef_A60",0.182504910355017,0.10666572936699,0.366346027503459,4,1,0.84007996001999,1,"Agricultural production, land use",0.918914443071719
"child_iron","aef_A61",0.0849993241850826,0.105382280091833,5.14842992535901,4,3,0.931534232883558,1,"Agricultural production, land use",0.969833138986063
"child_iron","aef_A62",-0.103020114169463,-0.0781722257874255,1.30314294373621,4,1,0.903548225887057,1,"Agricultural production, land use",0.962924252159634
"child_iron","aef_A63",1.23042583829994,0.939971675148883,1.33441809030168,4,3,0.182408795602199,1,"Agricultural production, land use",0.400226357409531
"child_iron","aod_t0",-0.550784544622224,-0.359462855012465,0.703744785693427,4,2,0.555722138930535,1,"Climate and weather",0.737666753811706
"child_iron","built_surface",-1.26492200032614,-0.766402818583739,0.468407809391901,4,3,0.172413793103448,1,"Ruralness, population density, built environment",0.38965758084813
"child_iron","built_surface_nres",-0.757903126767067,-0.54750447179512,1.08741084324204,4,3,0.413293353323338,1,"Ruralness, population density, built environment",0.645014312927218
"child_iron","dhs_AN_ANEM_W_ANY",0.223312864417329,0.112592372730419,0.016834913709103,4,2,0.814592703648176,1,"Adult nutrition",0.911384128295134
"child_iron","dhs_c_ari_2wk",1.39995225493487,0.699976127467433,0,4,3,0.124437781109445,1,"Infant and child morbidity/mortality",0.341288914366346
"child_iron","dhs_c_bcg",-0.0946775798400402,-0.0752405105647331,1.52620833271858,4,3,0.925537231384308,1,"Infant and child morbidity/mortality",0.969833138986063
"child_iron","dhs_c_diarrhea_2wk",1.45966423075408,0.729832115377038,0,4,4,0.114942528735632,1,"Infant and child morbidity/mortality",0.329796640141468
"child_iron","dhs_c_diet_diversity_score",-1.07561747806413,-0.537808739032065,0,4,3,0.248875562218891,1,"Dietary diversity",0.455051885821795
"child_iron","dhs_c_dpt1",-0.0251788050303449,-0.024707278865055,2.85158596546539,4,3,0.981009495252374,1,"Infant and child morbidity/mortality",0.988810177121682
"child_iron","dhs_c_dpt3",-0.332012492391226,-0.193767910914684,0.362432062758891,4,3,0.737131434282859,1,"Infant and child morbidity/mortality",0.859218828085957
"child_iron","dhs_c_early_initiation",-0.449062350300152,-0.264123205619671,0.383756966816303,4,3,0.634682658670665,1,"Infant and child morbidity/mortality",0.781309015459267
"child_iron","dhs_c_fever_2wk",0.981103440897293,0.723833613031854,1.17724793439126,4,2,0.275862068965517,1,"Infant and child morbidity/mortality",0.474177657714921
"child_iron","dhs_c_fully_vaccinated",0.964575752348615,0.482287876174308,0,4,3,0.28335832083958,1,"Infant and child morbidity/mortality",0.482614856955084
"child_iron","dhs_c_infant_death",1.1521511138576,0.576075556928801,0,4,3,0.201399300349825,1,"Infant and child morbidity/mortality",0.416068208989428
"child_iron","dhs_c_low_birthweight",1.0242897341516,0.534015058006975,0.0872298258367473,4,2,0.271364317841079,1,"Infant and child morbidity/mortality",0.468605974790383
"child_iron","dhs_c_mean_birthweight",-0.512397165083383,-0.485868113751844,2.5965272198965,4,3,0.573213393303348,1,"Infant and child morbidity/mortality",0.750205598954909
"child_iron","dhs_c_mean_haz",-0.580772534278782,-0.290386267139391,0,4,3,0.51824087956022,1,"Infant and child morbidity/mortality",0.715361876257443
"child_iron","dhs_c_measles1",-0.0366534220720904,-0.0188325923435123,0.0559689464145614,4,2,0.969015492253873,1,"Infant and child morbidity/mortality",0.984857707386089
"child_iron","dhs_c_min_diet_diversity",-1.04918436810888,-0.524592184054442,0,4,2,0.265367316341829,1,"Infant and child morbidity/mortality",0.468184512394965
"child_iron","dhs_c_neonatal_death",1.42744846509091,0.794391861869782,0.238821369337137,4,3,0.120939530234883,1,"Infant and child morbidity/mortality",0.339176276523392
"child_iron","dhs_c_no_vaccination",0.432937848910074,0.40138196116321,2.43814811865004,4,3,0.645177411294353,1,"Infant and child morbidity/mortality",0.789020243976372
"child_iron","dhs_c_polio3",-0.232524001220267,-0.120785929719167,0.0793371096986322,4,3,0.810094952523738,1,"Infant and child morbidity/mortality",0.911384128295134
"child_iron","dhs_c_severely_stunted",1.17888010866672,0.58944005433336,0,4,4,0.200899550224888,1,"Infant and child morbidity/mortality",0.416068208989428
"child_iron","dhs_c_severely_wasted",0.698331766470166,0.549184895244474,1.47385113858656,4,2,0.445777111444278,1,"Infant and child morbidity/mortality",0.673376490049549
"child_iron","dhs_c_slept_itn",-0.677743022178745,-0.386234042669851,0.299065296760486,4,3,0.474262868565717,1,"Infant and child morbidity/mortality",0.678492171538752
"child_iron","dhs_c_stunted",1.0220484083261,0.51102420416305,0,4,4,0.263368315842079,1,"Infant and child morbidity/mortality",0.468184512394965
"child_iron","dhs_c_under5_death",1.39092920245902,1.07739017235136,1.39991555360625,4,3,0.131934032983508,1,"Infant and child morbidity/mortality",0.349016980871267
"child_iron","dhs_c_underweight",1.6973984093383,0.848699204669152,0,4,3,0.0664667666166917,1,"Infant and child morbidity/mortality",0.277539008273641
"child_iron","dhs_c_wasted",1.6422950324299,0.849003866030813,0.0689981867496129,4,3,0.0729635182408796,1,"Infant and child morbidity/mortality",0.282492774231441
"child_iron","dhs_c_zinc_diarrhea",0.75643115398557,0.438579690752621,0.344677725806161,4,3,0.407296351824088,1,"Infant and child morbidity/mortality",0.63832579508565
"child_iron","dhs_CH_DIAT_C_ORT",-0.163208256295687,-0.122041979706441,1.23663043119315,4,2,0.87656171914043,1,"Infant and child morbidity/mortality",0.94711892608609
"child_iron","dhs_CH_VACC_C_DP3",0.477235060227363,0.238617530113681,0,4,2,0.5992003998001,1,"Infant and child morbidity/mortality",0.770695686639439
"child_iron","dhs_CH_VACC_C_MSL",1.06033160129538,0.530165800647692,0,4,3,0.235382308845577,1,"Infant and child morbidity/mortality",0.441193975876383
"child_iron","dhs_CH_VACC_C_NON",0.846272372685732,0.779053881380889,2.38980453411718,4,2,0.344327836081959,1,"Infant and child morbidity/mortality",0.560848396762317
"child_iron","dhs_CM_ECMR_C_NNR",0.664686654258468,0.47447336979883,1.03821389513683,4,3,0.464267866066967,1,"Infant and child morbidity/mortality",0.673376490049549
"child_iron","dhs_CN_ANMC_C_ANY",1.34373786331843,0.949269876875308,0.996228635651313,4,2,0.133433283358321,1,"Adult nutrition",0.349349800624163
"child_iron","dhs_CN_BRFS_C_EXB",0.685285445832325,0.367535425101837,0.150576196567255,4,2,0.455272363818091,1,"Adult nutrition",0.673376490049549
