estimand,outcome,target,PCHAL_pcs,PCHAL_raw,PCHAR_pcs,PCHAR_raw,ridge_pcs,ridge_raw,domain_index
country,child_iron,level,0.24750762684483407,0.2961184732241312,0.16535921642266174,0.23624659351637375,0.27942459059680963,0.17562750605340086,0.2830859306565212
country,child_iron,prev,0.22909709734752703,0.32537867375257024,0.201514656594291,0.22882561716923372,0.28622330482659064,0.19773203282961882,0.3058148605885858
country,child_vitA,level,0.20736014325994284,0.2548318070020172,0.30671720609446873,0.29165990424075017,0.27574908555148736,0.2713189880346914,0.32059883665089994
country,child_vitA,prev,0.24354750194312047,0.25589063108222293,-0.19959538963203616,-0.05555331057318363,0.26994824809358725,0.21961213813841388,0.285758434137296
infill,child_iron,level,0.459402560455192,0.5193456614509245,0.5254054054054054,0.548904694167852,0.5283641536273115,0.5583499288762447,0.529337126600284
infill,child_iron,prev,0.4526334322164445,0.510658234075243,0.5066461845372701,0.528462596259771,0.4807748900077073,0.5091590696571392,0.50174034745098
