"country","Admin1","Admin2","y_mod","y_nat","w","fold_rep1","fold_rep2","fold_rep3","fold_rep4","fold_rep5","fold_rep6","fold_rep7","fold_rep8","fold_rep9","fold_rep10","Adult.nutrit_PC1","Adult.nutrit_PC2","Agricultural_PC1","Agricultural_PC2","Agricultural_PC3","Agricultural_PC4","Agricultural_PC5","Anaemia.and._PC1","Anaemia.and._PC2","Anaemia.and._PC3","Built.enviro_PC1","Built.enviro_PC2","Built.enviro_PC3","Built.enviro_PC4","Child.anthro_PC1","Child.anthro_PC2","Child.anthro_PC3","Child.anthro_PC4","Child.anthro_PC5","Child.mortal_PC1","Child.mortal_PC2","Climate.and._PC1","Climate.and._PC2","Climate.and._PC3","Climate.and._PC4","Conflict.and_PC1","Conflict.and_PC2","Conflict.and_PC3","Dietary.inad_PC1","Dietary.inad_PC2","Ecosystem.pr_PC1","Ecosystem.pr_PC2","Ecosystem.pr_PC3","Education..e_PC1","Education..e_PC2","Education..e_PC3","Education..e_PC4","Education..e_PC5","Fertility..r_PC1","Fertility..r_PC2","Fertility..r_PC3","Fertility..r_PC4","Food.fortifi_PC1","Food.fortifi_PC2","Food.fortifi_PC3","Food.fortifi_PC4","Food.prices._PC1","Food.prices._PC2","Food.prices._PC3","Food.prices._PC4","Healthcare.a_PC1","Healthcare.a_PC2","Healthcare.a_PC3","Household.as_PC1","Household.as_PC2","Household.as_PC3","Household.as_PC4","Household.di_PC1","Immunisation_PC1","Immunisation_PC2","Immunisation_PC3","Immunisation_PC4","Immunisation_PC5","Infant.and.y_PC1","Infant.and.y_PC2","Infant.and.y_PC3","Infant.and.y_PC4","Infant.and.y_PC5","Infection.an_PC1","Infection.an_PC2","Infection.an_PC3","Infection.an_PC4","Infection.an_PC5","Infection.an_PC6","Infection.an_PC7","Infection.an_PC8","Livestock.de_PC1","Livestock.de_PC2","Livestock.de_PC3","Ruralness..p_PC1","Satellite.em_PC1","Satellite.em_PC2","Satellite.em_PC3","Satellite.em_PC4","Satellite.em_PC5","Soil.charact_PC1","Soil.charact_PC2","Soil.charact_PC3","Soil.charact_PC4","Soil.charact_PC5","Soil.charact_PC6","Water.and.co_PC1","Water.and.co_PC2","Water.and.sa_PC1","Water.and.sa_PC2","Water.and.sa_PC3","Water.and.sa_PC4","Water.and.sa_PC5","Water.and.sa_PC6"
"Ghana","Ashanti","Kwadaso",-3.11168536194915,-3.11168536194915,4.5044102822368,4,5,1,4,2,2,4,5,3,5,1.23943361538027,0.448189528031243,-4.48527924177237,-2.74120621558892,1.52427363127635,0.051004750342764,0.890125110136183,-3.55274718347872,1.68984409222433,-0.550465720853411,-3.52099471866721,0.238848232136553,1.37908247826318,-1.03971673361555,-3.15466788056488,0.489379644076162,-0.0211410741452613,-0.861456375268275,1.14393766005157,2.77885983726821,-1.73600455684587,-3.03879342967067,0.278487970136944,2.03447710331294,-2.35718445654263,1.13401379886223,-1.2752734330335,-0.668961196236308,0.966639086034513,-0.95872914265638,-3.14766264483269,-2.11405546794045,1.74973572307429,4.09472790721118,1.71132517271539,1.20558151756925,2.2561912711914,0.948237883225531,4.05139164621121,-0.431812884408358,-0.891468686512915,-0.122735933585872,2.03813520505366,0.63009256623509,0.62489872417993,-2.38358561937766,-2.27953787824319,-2.85371109574821,-0.411387511180824,0.754926896995165,-0.401309933117872,1.85536077669028,-0.800557731513503,4.24935321855163,0.177862224837773,2.2407451624828,1.66886310771952,-1.53989768990645,-1.494858842943,-3.79045322279255,1.10364203712872,-3.01109600151721,0.671282693900837,1.96910199523034,-1.99349911297113,-0.301912569239819,2.0918738825709,-0.657193656473556,-3.78405814880449,-1.16973131421544,-0.399431254732665,-0.27933259651451,2.04335083158249,1.07442235855102,0.180200379374079,-2.61443920604374,-0.450272770541789,1.80680187993694,0.594328694949521,4.10661856511137,0.891466335969816,5.05578908623047,-0.355782385610835,-3.51640308879562,0.211054358082313,2.6605625457707,0.934504733791786,3.68875553800743,-1.59477311187407,-1.01242848229476,0.705373183555458,0.736196422893435,-0.188744726979017,4.04883150131271,-1.08191223959808,0.313731367286664,0.472048541673429,0.189585361209999,-0.976195176163726
"Ghana","Ashanti","Obuasi",-3.63267310571805,-3.63267310571805,5.14017292389462,5,5,5,1,5,3,1,2,4,2,1.46180889022935,1.59867821980366,-3.89364634887716,-1.39104026961537,0.9325481232523,-0.0817028711087702,-0.081752703854994,-0.943972784942291,1.17139733156933,-1.63736221581267,-2.10846389906424,-0.237390550367376,0.410512393286121,1.27496299558692,-2.57173908847909,0.860501006940054,1.80214538383746,-0.0860225171766733,-0.544161433434651,1.54139162171186,-0.905596092373503,-4.9869728322697,-0.416812762298399,2.11286568358612,-1.18454933158163,1.63522748110245,-1.70533647279418,1.78170146655411,0.966639086034513,-0.95872914265638,1.26581037266673,-1.52928054030496,-1.07583741082744,2.25611122332931,-0.0575781695094212,-0.332115565623487,0.903178792971507,-0.7080250107655,3.31694371691069,0.60899836985988,-0.274812244561074,-1.0251426848075,1.38691332960929,1.06527483259458,-0.194930460917899,-0.747503328006932,1.33159835784884,-1.5037272955338,1.07160749483991,-1.1676569436046,-1.3191869443192,-0.794498810240164,-0.63057797496837,2.82732221199449,-0.185341807445045,1.2512075441102,1.1273912130385,-1.53989768990645,-2.34474407610039,-1.82239356564798,-0.0526048302627221,-1.77846796570445,0.41416232082217,2.33533394031314,-0.903181169952712,0.580423935302987,1.04750683494422,-0.696974060410242,-1.77628637313216,0.736638161132247,0.0830953072820783,0.766390838164191,0.765724718696321,0.922918538236459,-0.171028721706549,-0.789958614990584,0.855892708741513,2.48083460847926,1.88085481038785,2.41099595108602,-4.71029480511141,1.56460070460795,0.690062262604826,-0.92664048937467,0.257776344214526,3.88789107768664,-1.27683489645247,0.868678038201365,-1.35255279549349,1.46590390114461,-1.35469790064949,0.569641307375578,-0.486841620913785,4.38018901097549,-0.526348652544368,-0.738642244609592,1.77420851913498,0.136485773279883,1.53964731061608
"Ghana","Ashanti","Sekyere Kumawu",-3.41081146532753,-3.41081146532753,4.63991156384521,1,5,5,4,4,3,3,3,2,1,-0.346198976869113,0.0433807079151629,-1.39165405048334,-0.741035524300912,1.41120870894163,0.366443083520309,1.03652437514693,-0.573886439693798,-0.445722414681614,-0.511639409572352,0.718848884900036,-1.38469211739002,1.81452029367583,-0.183251439047811,-1.80005698596337,0.3024751155486,0.733945019118974,-0.761624351316485,-0.721657730983543,1.88245098909862,-1.20444638856794,-2.84710926771308,-2.56864277691252,-0.742384878760186,-2.03431536441501,1.74786638523929,0.295215013274448,-0.889377908621356,0.966639086034513,-0.95872914265638,2.48666812215744,0.108034617391246,-1.15384586531444,1.1460280695476,0.00326517236131831,1.55604132876632,-0.150410465997904,-0.426813971186082,1.11228443478308,0.126256978125489,0.608446862607171,0.863722607433318,0.823630670931078,-0.507851481398201,-0.370218843157003,-0.391325226703805,-0.12682538833474,-0.685644403955557,0.75994696316747,-0.206067877218346,2.32476326796947,1.74203627197834,-0.718289588439974,1.04465146441772,1.90693233798195,-0.38556168862856,1.20103710386062,-1.53989768990645,-1.49433805697063,-3.38234149645097,0.159131450642322,-0.957647204187138,0.316570268064125,0.861666624938595,-1.45356581458893,0.264040699361199,1.80418973779739,0.115753849105326,-0.559153542633749,0.704376886766036,-1.05589788307983,0.380793091681553,0.607613644492388,0.716594436107352,1.86936087549276,-0.54939169115852,-0.78780565840771,0.213615977387669,-0.273026165093074,-0.548870836046572,-3.79497125994225,-3.51851215280474,3.09846424855238,-1.5303097769944,1.03862786189026,2.4331576387015,1.50458009414395,-2.87085958149308,-0.705987629020288,-0.715966009800318,-0.0981999229372721,2.1251151551334,-0.106774945261212,-0.471407857260952,1.05462159732069,-1.69858944581854,-0.286491174488373,0.262145280737678,-0.564058795809193
"Ghana","Ashanti","Sekyere South",-3.54495702980418,-3.54495702980418,4.87013031243842,5,3,1,5,3,3,5,4,2,1,0.0124685737349858,-0.263697161770909,0.38737341716239,0.789786894497875,1.17974697570872,-0.944956654592609,0.243410612432755,-2.09315388001916,0.195685721643828,-0.146507022239511,-0.0148680611725466,-1.92693277082826,1.42472147791983,-0.145493375967684,-2.09734281328689,-0.844741782108059,0.542709400295977,0.318586039905146,0.0149613546729582,1.18292397406335,-0.858207036444755,-4.47185923862772,-6.13258719592314,-2.79014699230616,-1.21349589390265,2.21058248523631,-0.48614056813957,0.358525971808806,0.966639086034513,-0.95872914265638,3.0094471721873,-0.578636005168523,-1.57936924266014,1.61970937061276,-0.464922462299772,2.53292055665218,-0.213011201186467,-1.02060791073453,0.596305935443379,1.38780280287186,0.996225922335249,1.28475914633989,0.923168973505212,-0.91802631818657,-0.494404208141079,-0.598894787692735,-0.551703518939507,-1.44930660018556,-0.571680342943089,0.454892164154397,1.90198081127672,0.813090453705614,0.889356818133098,0.989820264349387,-0.0941345517679435,-0.0673966702764977,2.34850211561878,-1.53989768990645,-0.727929152382061,-4.14170731448297,0.621851365094419,-1.07613708602457,-0.145006356639493,1.17753694433693,-0.629571188117608,0.402353904961538,1.74589972614648,-0.19811948319897,-0.469348276885732,0.452303661921487,-1.18314449205768,-0.537084218997551,0.227452836533892,0.641872324257938,1.90213532847224,-1.16274439901676,0.865918368610429,1.19573345631647,-0.176876745337467,1.29308944840705,-4.73439678710665,-3.41279132337216,1.12083821328778,-3.12035941685171,0.266875180921195,2.30054542078578,1.07644323986069,-3.94052505532537,-1.61941104432286,0.732291829956519,-0.360520143615757,1.71548118701296,0.201455299268035,1.55971438896526,0.500933806102977,-1.19409891274955,-0.516113266278952,1.17055221977589,0.714179626368285
"Ghana","Bono","Dormaa West",-3.14847571346635,-3.14847571346635,5.0583662405037,3,5,5,2,4,5,1,1,5,5,0.0389088818513554,-0.161077978237147,1.03471002244111,0.254978242333677,1.05464651381332,-1.99516292654925,-0.873673652642332,-1.14775719360783,-0.853240379534091,-0.990892606827705,0.563393055744833,-1.91794698133879,0.696938555913825,-0.0505821843048745,-2.14993849457843,0.457037690182916,0.835021542266547,0.766952252607174,-1.31577272286736,1.46132160207393,-1.17989143314853,-1.99364756726579,-3.64755203426329,-0.447257420212622,-2.2529091196408,-1.53055375640217,0.204091793600336,0.000929162165690972,0.336537543322852,-0.293811409988845,2.13829963801219,-0.614191516269254,0.823985671512996,-0.231112993986789,-2.00628434491327,0.477231200105973,-0.418808304653321,2.10434211162342,-0.518156126390928,0.909441446175282,2.51455292785416,-0.0765104412152004,1.52043027552497,-1.39957739303183,-0.326147183652947,0.357359945016815,-1.9214387491795,0.082259150184831,1.0476640757256,0.701441276593618,-2.19905568261196,0.518706810198772,-0.993694137739696,-0.997362529756284,0.461785162530961,-1.22512761548112,0.601405855926168,1.04159148865206,2.7781833744513,-1.39110184033046,-1.14812320844612,0.00419502961524405,-0.0680219267272733,0.418361449752772,0.48926551889482,-0.782722311905057,-1.96804523691503,-1.21982629477041,3.26760758427286,3.10370526147994,0.232065635299151,-3.30065503365138,-1.03409448327561,-1.16988137780421,0.875721082928147,-1.14861500834296,-1.25147199277497,0.311059893758257,-0.309725938707345,-1.22334705879012,-3.66647530676772,-3.41948934138172,0.985005363460064,-3.05832547416608,-0.470988352002251,-0.554843086859056,1.95673917939284,-4.49693277412094,-3.3624974506751,0.768083869025115,-0.414902407284051,3.2322486642459,0.175385823318379,0.0223313454369595,0.773862780475756,-2.55877970117368,-0.604285112691279,1.21496202327402,1.20299482757253
"Ghana","Bono","Sunyani West",-3.4790611154869,-3.4790611154869,3.48629340960935,1,5,2,5,3,3,3,2,1,5,0.380700068409872,-0.580466611573448,-0.0165968958669623,0.855365691847644,-0.0567251419240216,2.50352248407976,0.916771114899363,-5.7732187294746,-0.316153782204446,-0.402299374294022,-0.229436567482495,-1.82277674440819,1.10649596293327,0.572239616041874,-2.17648897481856,-2.02483366899677,-0.485387817951122,1.13357343997931,1.27222379830702,0.563515156275491,-0.538039990289726,-1.00949266660447,-5.8367822173536,-2.3051554477994,-1.63054363177507,2.15914721541494,0.379804112833199,-0.945177836785278,0.336537543322852,-0.293811409988845,1.10841621381282,0.634139881490199,0.766154313301722,1.00891742930478,-2.35340771289112,-0.669912062079149,1.02039922689634,0.636924020420679,2.83730236427946,-0.402790400788444,1.69647098949677,-0.575232763129453,1.9646618578404,-0.973981973581359,0.258487655256827,0.548054460763725,-0.733213460143833,-0.957796424400744,-0.565244637361312,0.828553870539406,-2.61159579678626,-1.75026827916384,-0.861244657446896,1.41493762254805,0.766936791786461,0.370304468927193,0.342085050116414,1.04159148865206,4.0424706041007,-3.29720511586026,-1.09865568276783,0.718848160181548,0.328630767216845,1.17965945989476,2.48175923917883,-1.04560960518067,-1.45595656213352,-1.94374093800326,1.90214711621414,1.07792780484824,-0.507828070650636,-3.9118368412983,0.523960583393665,-0.493457421930038,-0.761518962321809,-0.0576508352174864,-1.47939645930457,-0.113298865864147,0.575511912805159,0.342919780187839,-0.552277905844607,-2.6021397290924,3.99367722795464,-1.58605731521254,0.0413057154897676,-1.37838823087275,3.29830929830629,-3.9755334439326,-2.39283793062718,-0.541857632143062,-0.65339176829089,2.72469670660956,0.437078285038928,1.07562934077854,-0.184035558013265,-0.891020193321861,-0.0680215505217942,1.10915503603987,0.00689067621910416
"Ghana","Bono","Wenchi",-3.62179526198128,-3.62179526198128,4.5044102822368,5,3,1,3,4,2,2,1,5,4,-0.315079854084689,-0.475551894906554,1.30719488381408,2.23976272595355,1.94383174453114,1.00006050588523,0.179012203038721,-2.56309765985595,-1.73939090484782,-0.747870408177573,0.682208998935121,-1.04196027871541,1.21350734831063,-0.174816817818013,-2.89835797071881,-0.728763681384886,1.53382613744181,-0.13365379879746,-1.70854350415215,0.335620743973847,-0.860474541417422,1.28899894546012,-2.26997073846638,-1.19870984878184,-1.56118690257957,-1.48112967201386,0.0884632180373162,-0.0227522445882115,0.336537543322852,-0.293811409988845,0.466674796039759,0.81871562029288,0.333437163312979,-1.52461755749008,-1.30973562424203,0.10133421879709,-0.296083288888598,-0.105328871768189,-0.415354132925972,-0.232433092416151,3.17012855421451,-0.0378048726045123,0.501113754796335,-0.174330318802198,-0.13658204184918,-0.881557249305848,-0.0866609163064618,-0.162838265159221,-1.18302286325373,1.41987225108047,-0.518940209839029,-1.73506663141099,-0.446176236483914,-0.676969498475913,1.92659396061367,-0.814038360856863,0.834508156444786,1.04159148865206,3.79452079570666,-3.09157297849221,-1.30791018874568,0.936135200481889,0.57290818481708,0.411619301697676,2.42752333587742,-1.17167804135038,-1.11922745144606,-1.43636347320861,2.21464300146193,0.699244341664897,0.233080211657876,-4.25915836385964,-0.197103719304788,0.669705141880907,0.675926772003495,0.57573273950591,-2.27594978678737,-0.721862576531881,0.322841384285085,-0.389581086038586,1.1969506711311,-2.23514821359944,3.35011188662068,-1.3150730816323,0.581742077520688,-1.00532062868817,0.349279871691536,-1.42826628114881,-0.231626226750747,-2.68680601495328,-0.411816757868304,1.37588618212216,0.77852788424978,-1.24612498573771,1.06491668916123,-0.650506116782416,-1.51579833258382,-1.02310415673208,-0.387392412340337
"Ghana","Bono East","Kintampo North",-2.89240031199805,-2.89240031199805,5.28410116447541,2,1,3,2,4,1,5,5,1,3,0.15102716485059,1.05227703242961,1.68333854776459,0.551732769373165,2.13242787067185,1.33811033968165,-0.552261617631289,-1.07610011585543,-0.545157552889194,0.0848435831451542,2.38873261019834,-0.391077913270387,-1.11857687854543,0.25743885077734,-0.108547681748027,-1.58019784113328,0.35240473663317,0.586063495426785,-1.77138505314589,0.848408877060852,-0.147775890208697,3.24708162796866,0.0480857010989634,0.073689693429644,-1.73830643061957,0.457922571774977,0.734431270379606,2.0803350730988,0.336537543322852,-0.293811409988845,0.0358284411888327,2.30968883748235,0.573543099907728,-1.67051301899811,-1.22173252157443,-1.33696844550827,1.01680712672835,0.739884380212903,-0.980870758459276,-0.577208668002666,-0.558534780634998,-0.232609856816608,0.808066891944335,1.64115479574855,0.00216149142546343,-0.384852726248047,-0.0676857385608643,1.17683127651565,-1.26338256477048,1.41602494013438,1.52260684471243,-1.3310066669731,-0.711677873234001,-0.855778639330871,2.43243207516342,-1.11004614409348,0.181578216149949,1.04159148865206,1.84670732147165,-0.256817418259177,-1.66463114382567,0.266851258738239,0.862007058319634,-1.45401174436927,0.121892517925534,-1.69254578561842,-0.637905257533839,-0.234849906726711,2.54489700753666,-0.0371265150533685,-1.09193228807363,-2.14894616772279,2.17003503009595,-0.80425841617585,2.00199913062417,1.01778161965646,-2.76500049416646,-1.18452702525599,-0.666881167634877,-3.39432256904091,3.18296985914626,-1.66599476728466,0.969777560085017,0.979035730783317,2.59477275309815,-2.60313641398641,-2.18768654658647,-1.20158582340827,1.05297888011985,-1.84655503600444,1.4647398879735,0.0578633798355527,0.905394830062357,-1.65001825720489,0.668706825850064,-0.780718461998139,-2.01936385096411,0.296650506140862,-1.17317917421824
"Ghana","Bono East","Sene West",-3.2837193305562,-3.2837193305562,4.87013031243842,5,2,3,1,1,5,5,4,5,3,-0.95033224735932,0.235955570653271,-1.31592471836248,2.90822833955316,2.83940006411654,1.26460135145865,0.379418674594078,0.706686636099082,0.157203141157003,0.183992007013392,2.79589079338185,-0.342413243376307,-2.35247604663354,-0.842270426568232,0.469519936437794,-0.955050833413321,-0.281517419359138,2.47043013208752,-0.102109082519073,-1.07226371105318,0.212229501954281,0.866660715844804,0.54866409905904,1.55730201133044,-1.67638655041425,-2.18362499964972,1.73196425765247,0.313846355109799,0.336537543322852,-0.293811409988845,0.0891029197452815,1.11611359904436,0.364326665157443,-2.05707506926604,-0.873989986439106,0.686301631975223,-0.959726675775681,0.97420284325256,-0.664667333638509,-0.0653023338845528,-1.34381289847146,-0.679245272066646,0.85450535246498,-1.23670101478223,0.336883219208209,-1.2212207033835,-0.552799682260229,1.76980548549273,0.0134058564255548,1.43631780669276,3.93205513549291,0.306518857531159,1.95700912324413,0.200784324668343,2.258597463023,-0.570511243400399,-0.518858221776059,1.04159148865206,1.83121971699962,0.0246808799376948,-1.81009734899492,0.284327372756439,0.499221517706271,-2.20874447462287,-1.70276442211064,-1.42117432197025,-1.04961101094609,0.262217219896174,2.55684902247824,1.99779148638883,-0.644642568054255,0.252500920313006,0.825045633484272,-2.84004791502007,-0.201093483421722,0.195196773776568,-2.52745544136466,-1.25521149344439,-0.14998461214606,-3.85237536655763,1.38466946699163,-1.39006251464642,0.741508998008195,1.48380387283582,3.62358290814955,-1.02778283219244,-3.44262042376745,-0.728543810095333,0.362311517772764,-2.36439512862115,-0.434666887541964,-0.464902433631947,0.344633553946888,-1.26425626178275,1.02615181182794,-0.446152953350951,-1.40027737883461,1.25869800752379,0.0550200546079872
"Ghana","Bono East","Techiman",-3.59087628672795,-3.59087628672795,4.76110026246028,5,3,2,1,4,1,3,5,1,3,-0.388569458643757,-1.23430087775347,-0.0149996400136029,1.15318618426805,0.357866711360442,2.28769735994136,-0.234169094391233,-3.18043155541859,-1.65691435329685,-0.507735836565785,-0.312803969281959,-1.57959105018662,2.31703452368695,-0.356734588512747,-2.5603876408245,-1.44181354814992,-0.459830343051694,-0.0389875421252337,-0.0994065126933194,-0.894292704385686,-0.185724810376707,-0.44135258753945,-5.01769000879873,-1.99615380194297,-1.75972960797627,0.80074044832637,-0.216527680549778,-0.51813176708954,0.336537543322852,-0.293811409988845,1.24714289919857,0.669930259364962,-0.533532899967196,0.327500471490896,-1.55550355493706,-0.158016948355393,0.830667442158132,0.0684632579174743,2.42064047072966,-1.03741563259259,1.92646607258233,-0.357200355007303,3.25488500850276,0.128593883792712,1.90857446687693,-0.237161228900718,0.161782050229401,-0.920194257488139,-1.10033721854207,0.529723219125213,-3.87887299595136,-1.21773837495615,0.204977220556264,0.787479041612415,1.76969025388929,-0.0396696139682561,1.4367946297091,1.04159148865206,4.67486027569157,-4.69028464357922,-1.48417721327444,1.97111417381632,0.884190378739695,1.3725600136147,3.09633549282226,-1.31196698075642,-0.813536768083348,-1.96622323486718,0.828293137246875,0.55742622650653,-0.248477124757821,-2.38365069977432,0.618329394939408,-0.744961237430325,0.660451105566254,0.154357827990055,-1.40975810907471,0.186695672732342,1.05833014473009,1.25524025880444,-0.124509733761891,-2.70726958733313,2.80799941413157,-2.62891147378856,-0.214443966072212,-0.585231419018781,1.43626733343787,-2.72837803084255,-1.90043470549608,-2.5439611749421,-0.937899511199878,4.3577744379612,0.465399334079933,0.474820403363185,1.14488546142724,-0.139020631102817,-1.10244263384008,0.786301380685807,0.0374098627950488
"Ghana","Central","Agona West",-3.10225488071489,-3.10225488071489,5.40665490291724,3,3,4,1,2,2,1,3,4,4,1.26873633656039,0.84111379154689,-2.4510492347657,1.04398429618111,-0.852361067044178,-1.33444093717299,-0.327582933057168,1.03885951692796,0.700187640240209,-1.82283554737105,-0.908147680356522,-2.09738867858123,-0.211555574769851,1.64044004689103,0.293965387292801,0.433885952149725,-1.38995919281287,0.576805910295547,0.808532316378826,1.07268137956256,-0.213002550089687,-5.55761065826561,0.0396485496435376,-3.1736868996615,2.44972375743794,1.88547961046349,0.917287232946434,-0.760257319035347,-3.24821933693391,-0.527819305251342,2.12224388071541,-0.504555394539739,-0.225776049380765,2.28001147403797,-0.416323058650021,-1.17636354335162,1.12044171314625,-0.358770947042785,0.719833798780986,0.873167228603732,0.252662374407667,-0.707162106551354,-0.511228289736748,-0.729969865246299,-0.924037123570597,0.597657235313768,0.571976578450213,-0.77968860494599,-1.01434842465313,0.761574220355646,1.90155942064767,0.626617562159909,-0.638261202246785,1.1905026049368,-0.793694662811324,0.645588890348955,0.712675475300141,-0.684257226381928,0.574595428075648,1.4766487206139,1.99029725797751,0.770317392405562,1.17070880744554,2.8372010976603,-0.556884022769623,1.35002809257638,0.595478777223541,1.21552409585867,-0.854785824074895,2.65878053966385,1.1000059279592,0.181327522726944,-1.39858898382638,0.517848558474135,0.826102391761352,1.69452428478281,-0.445173123558044,0.985105562488964,1.07583804682696,1.26091516216252,-6.20619420687507,-0.156787876573682,1.83031538001822,-1.58397631982531,-1.80583050600315,4.10150086447892,0.125026821311504,-3.09612755828964,2.28772084271769,-0.442622147119013,-0.00898123082114316,1.64988952771178,-0.983299874265625,2.22426592670557,1.35161455664317,1.67151800142765,0.277918810600621,-0.220917241927907,0.419586437601566
"Ghana","Central","Asikuma-Odoben-Brakwa",-3.37604612307542,-3.37604612307542,5.28410116447542,3,5,5,5,3,2,1,4,4,1,0.518439376778745,0.106841393449136,-1.43332290809282,1.79867991399187,-0.350068754149168,-1.3788089207952,-0.184813112086916,0.55621833919623,-0.771426261052315,-1.67727454201642,-0.0368162801556798,-2.42802835023599,-0.705674286359004,0.454574453504033,-0.28231976446132,3.45036696810368,-0.570213205197296,1.25165514841624,-0.837736001174095,1.2228635895278,0.0102491869074344,-6.29456488206956,-0.862914024085902,-2.26696211684994,2.61000896323782,-1.54814057611526,0.245236489294274,0.00935583584690955,-3.24821933693391,-0.527819305251342,5.84273955160642,-0.266084182477832,-0.00459809985922055,1.03687842028124,-1.43061685393648,0.100883073066083,-1.26212909383901,-0.164075353517118,-1.63411432963844,1.46084477204702,1.107952852087,0.757121383930315,0.131809574820797,-1.44407968977188,0.151145648618768,1.13011515727585,0.675216944494527,-0.855562310458842,-0.976154488185104,0.73719362366753,-0.353575908202577,1.62253973529354,0.616973738405665,0.433512777328766,-0.386360014117454,0.247851446704477,0.645955793910157,-0.684257226381928,1.36484552572636,0.182403239865583,2.47970120991395,1.08774769041969,0.833241732931305,4.71808996575735,2.00586316042513,1.81351977257325,0.395015991527834,-0.26273592434258,0.401515251693569,3.34246553270885,1.10182889220902,1.26424952823412,0.479652589930342,-0.913176991117691,-0.115062518349888,1.3656450473035,-1.36703356453428,0.486340407855505,0.00523802336502253,-0.185241730317979,-7.83868449428701,-1.11468274472144,-0.474991872561833,0.222339840724493,-1.56496756561439,5.54627557034887,-1.87265226664385,-1.47721165715635,4.21603781950312,0.336297233752751,0.229093958658495,3.05311163838188,-0.91182587162569,0.615357654495026,2.17476128628986,1.09154703939294,-0.832702144803579,1.2913299499813,-0.482235992161802
"Ghana","Central","Awutu Senya West",-3.19616690018131,-3.19616690018131,4.6399115638452,2,4,3,5,2,5,4,5,4,4,1.29627477673358,0.0401897106238259,-1.8558776700428,1.39508566689262,0.484905454503464,1.07242563431591,1.4392700066136,1.14614934531519,0.634784616535185,-0.343895076295195,-1.09674219512854,1.51008697203543,0.680269811739189,1.39971860205691,-1.1476909893221,1.01845434966621,-0.222735837231814,-0.0408309526409838,0.541645012875209,-0.649649821963692,-0.757120803334297,-4.08606630917791,2.31893601259208,-3.25518051390516,1.29224155236848,-1.15690872989646,-0.670057777722456,-0.178101769085054,-3.24821933693391,-0.527819305251342,0.323414490206269,-0.0291818128913537,0.895790051407082,2.45988115240123,0.163762493940781,-0.565297862641307,0.367532442205686,0.0685775595770031,0.911832735211867,1.62594984996874,-0.405684176269903,0.0508124092190295,-0.623706678755036,-0.0806173234672895,-0.214232931771659,-0.0834317668122912,2.4917551613496,-0.66326172635215,0.0216510524806331,0.0974587306432403,-0.0474993495483439,1.01472724259857,-0.535540104397021,1.84534024829734,-0.855245519882348,0.996213386955074,0.720020659444619,-0.684257226381928,-0.190826183647988,2.28515055443951,2.15361428687777,0.419082408555922,1.07574175458307,3.26646908863123,-0.0108003002872989,1.37414467442073,0.821142708265325,0.938776002749429,-2.85865939330568,0.887220991277889,-0.0687272997586939,-0.944094093633176,-1.28699291165073,0.922356320588255,1.18706970519257,1.44676711666796,-0.0866907948827371,1.95616619533355,-0.130233736895098,1.16374309755438,-2.96305938625823,2.94926058075848,5.01930763274071,0.97426775597373,-0.971030593558754,1.68363695464482,3.47831969456384,-3.47833100093187,2.57334131330164,-1.20212628102988,0.989374973888158,-0.540505280188711,-1.31803355390625,1.67539891290078,0.793617915590081,-0.567693712861838,1.23330848316161,0.750789083096881,0.19691549884607
"Ghana","Central","Mfantseman",-3.1678397924256,-3.1678397924256,3.48629340960935,1,4,4,2,2,4,1,2,3,3,1.28857925123501,-0.192712485241896,-2.84780616613439,-1.26170456793342,-0.0776529663066849,-0.319271431325334,0.234856812536194,-1.5735574034296,1.67940275399107,0.369636346311112,-1.00253379197248,-0.185761525105295,-1.24802791732312,1.48306203823641,-1.21793325089591,1.72585582595984,1.63063443764558,1.86973404237746,0.665987597529454,0.270213501496346,-0.55622229686247,-4.82876249046501,1.87427356874963,-1.42822753557603,2.2336545330875,-1.40663397718104,-0.0858208619958174,-0.0584466408038329,-3.24821933693391,-0.527819305251342,2.09579028694685,-0.974655366605679,-2.64323772971953,2.2328700317062,-0.15119559642127,-0.555869074447557,0.695835539105395,-0.442605287251542,1.61974977551374,0.555903991258319,-0.658169378185856,-1.99213802766962,0.26051322310832,0.649802885055765,0.617218070232305,1.02098892485115,0.539695329632575,-0.556501189021468,-0.897330607055012,0.426765456692638,-0.928629188620037,0.391877584486256,0.444739930282146,1.80954947036444,-1.63950929964595,1.25559215021705,0.0401703552296836,-0.684257226381928,0.642116926412819,1.66611015371092,2.33603558482925,0.590252920452273,0.6676535620164,2.82521855385464,-0.324015716725243,2.01048444323378,0.298648178415785,-0.310817460760999,-1.65790417792894,2.55388387752604,1.16904064320383,1.22862517488487,0.415842986430112,-0.814030868893315,1.00081152653253,0.737851738201391,0.743633000789207,1.84407742635188,1.29057515037447,2.06155362313495,-6.92062537434295,2.42603199636281,2.79937082484234,0.992925803169752,-1.46806348513139,3.15301208440084,2.00607294813191,-1.99706411884095,0.613576631863575,-2.1882710112836,0.000146770943732222,-1.20918249946749,-2.09815379442083,2.63726860422496,2.16719216259511,3.39078305638389,-0.335207477378583,-0.362767955417477,-0.118147460529766
