"country","outcome","set","target","estimand","arm","reps","n_clusters","n_units","rho_cluster","rho_agg","wmae_cluster","wmae_agg","rho_district_v2"
"Ghana","women_vitA","transportable","prev","infill","spatial_plus_domain",3,90,75,0.0882243984025752,0.0953576732073797,5.86259451190336,5.64695637627927,0.102693360097395
"Ghana","women_vitA","transportable","prev","region","mbg",1,90,75,0.059201314803692,0.0751601978586822,4.15758453222828,3.87289849982959,NA
"Ghana","women_vitA","transportable","prev","region","mbg_gp",1,90,75,-0.261840862135504,-0.302322391192268,4.38479288682694,4.1451990376635,NA
"Malawi","child_iron","transportable","level","infill","domain_index",3,103,87,0.247441022712296,0.278231391703725,0.327743310706326,0.305951934923552,0.292933950572282
"Malawi","child_iron","transportable","level","infill","mbg",3,103,87,0.309471510785046,0.320478238681927,0.264568229893001,0.254034163331735,NA
"Malawi","child_iron","transportable","level","infill","mbg_gp",3,103,87,0.0699710055792295,0.0956659619450317,0.282943967415823,0.273827324121274,NA
"Malawi","child_iron","transportable","level","infill","null_train_mean",3,103,87,-0.284318134933478,-0.267229347067425,0.277733556171339,0.266327905875086,-0.220935258920389
"Malawi","child_iron","transportable","level","infill","region_mean_jk",3,103,87,0.435107383870453,0.439855278667508,0.25961206618454,0.243022941746801,0.40612056738406
"Malawi","child_iron","transportable","level","infill","spatial",3,103,87,0.142896366911216,0.165451629365021,0.269549101848072,0.260052357673689,0.194951520011664
"Malawi","child_iron","transportable","level","infill","spatial_plus_domain",3,103,87,0.178282739533453,0.178628708901363,0.274587904710498,0.262787351144114,0.339463804038784
"Malawi","child_iron","transportable","level","region","mbg",1,103,87,0.2065962307253,0.236476634832689,0.291277252429432,0.28046824348867,NA
"Malawi","child_iron","transportable","level","region","mbg_gp",1,103,87,-0.214361024469534,-0.17912079900853,0.298106320917673,0.288014117505424,NA
"Malawi","child_iron","transportable","level","region","spatial_plus_domain",1,103,87,0.048104379914774,0.05310928045491,0.292359230248412,0.279651646590443,0.286195961216009
"Malawi","child_iron","transportable","prev","infill","domain_index",3,103,87,0.116762399862152,0.174422274569125,14.0904574807921,12.8180935351645,0.209963412382395
"Malawi","child_iron","transportable","prev","infill","mbg",3,103,87,0.0837096928219026,0.0964867832392165,12.7499046040978,11.7548477196348,NA
"Malawi","child_iron","transportable","prev","infill","mbg_gp",3,103,87,-0.0746793192844501,-0.0470713950560163,11.1069109966079,10.3926073420912,NA
"Malawi","child_iron","transportable","prev","infill","null_train_mean",3,103,87,-0.303152111099901,-0.263028454181673,11.3591342259004,10.5212248706375,-0.198068955154211
"Malawi","child_iron","transportable","prev","infill","region_mean_jk",3,103,87,0.125442911520387,0.102336452013715,11.4710540493742,10.9092551016818,0.125184212379967
"Malawi","child_iron","transportable","prev","infill","spatial",3,103,87,0.00622006849625989,0.0271155313895634,11.5943030734892,10.777143299116,0.0956340075295213
"Malawi","child_iron","transportable","prev","infill","spatial_plus_domain",3,103,87,0.00622006849625989,0.0472264451850518,11.7331476892696,10.7786798616771,0.109199981760546
"Malawi","child_iron","transportable","prev","region","mbg",1,103,87,-0.0263981686843921,-0.0305083930366934,14.1486140836917,13.3684737945664,NA
"Malawi","child_iron","transportable","prev","region","mbg_gp",1,103,87,-0.278374188395391,-0.254647035451264,11.8130238769091,10.9992391568668,NA
"Malawi","child_iron","transportable","prev","region","spatial_plus_domain",1,103,87,-0.0527303419470733,-0.0470349126727138,12.4202535890203,11.6193019527025,0.131318338697253
"Malawi","child_vitA","transportable","level","infill","domain_index",3,103,87,0.146070377366779,0.151910038638186,0.0733388787147261,0.0713535344048251,0.191074943500765
"Malawi","child_vitA","transportable","level","infill","mbg",3,103,87,-0.0178579273382243,-0.0102792155719181,0.0669123025001377,0.0636534475699855,NA
"Malawi","child_vitA","transportable","level","infill","mbg_gp",3,103,87,-0.093397179633616,-0.0668695778960414,0.05971486153002,0.0557509217662752,NA
"Malawi","child_vitA","transportable","level","infill","null_train_mean",3,103,87,-0.188979121877739,-0.178340635819284,0.0579525029018368,0.0536885295358248,-0.192781594137757
"Malawi","child_vitA","transportable","level","infill","region_mean_jk",3,103,87,-0.074641622655888,-0.0800809287905225,0.0733740185109085,0.0708917295163805,0.031838163134576
"Malawi","child_vitA","transportable","level","infill","spatial",3,103,87,0.13446162632342,0.115641175184078,0.0590015674457013,0.0550381183669617,0.0797641612597507
"Malawi","child_vitA","transportable","level","infill","spatial_plus_domain",3,103,87,0.13446162632342,0.115641175184078,0.0590368678350584,0.0550381183670323,0.125816505066705
"Malawi","child_vitA","transportable","level","region","mbg",1,103,87,0.0245573957738435,0.0564810089669753,0.063190440241079,0.0592117796800507,NA
"Malawi","child_vitA","transportable","level","region","mbg_gp",1,103,87,-0.356631375477749,-0.379583728220456,0.0599898409366258,0.05608372564952,NA
"Malawi","child_vitA","transportable","level","region","spatial_plus_domain",1,103,87,0.0974717743706893,0.0683822993365896,0.0597600841948577,0.0562176994699954,0.135361230589779
"Malawi","child_vitA","transportable","prev","infill","domain_index",3,103,87,-0.134115160182498,-0.127442350164571,5.03716834180691,4.95950026897144,0.060842934449248
"Malawi","child_vitA","transportable","prev","infill","mbg",3,103,87,0.0776378579836009,0.084472070070082,0.933728706606216,0.925127519778025,NA
"Malawi","child_vitA","transportable","prev","infill","mbg_gp",3,103,87,-0.209747557826921,-0.237805030638589,1.21558681350373,1.20478316690927,NA
"Malawi","child_vitA","transportable","prev","infill","null_train_mean",3,103,87,-0.0188554806459274,-0.0293528562220242,4.64308104072337,4.57883890747811,-0.110585578203481
"Malawi","child_vitA","transportable","prev","infill","region_mean_jk",3,103,87,-0.0438679501161328,-0.0566812040884443,4.65152354587012,4.56800165352894,0.0463761384741141
"Malawi","child_vitA","transportable","prev","infill","spatial",3,103,87,-0.0436630004728285,-0.0599821733180176,4.68497028283861,4.61212256308113,-0.0494135628930953
"Malawi","child_vitA","transportable","prev","infill","spatial_plus_domain",3,103,87,-0.0844505247240422,-0.0839976348009,4.68778515659709,4.61214762680651,-0.0501862146171918
"Malawi","child_vitA","transportable","prev","region","mbg",1,103,87,0.121551540998827,0.126086820824051,0.930566528772006,0.918062513255933,NA
"Malawi","child_vitA","transportable","prev","region","mbg_gp",1,103,87,-0.34647276565673,-0.375187929300308,1.15936659934132,1.14913871371942,NA
"Malawi","child_vitA","transportable","prev","region","spatial_plus_domain",1,103,87,-0.034461476563661,-0.0309060689638599,4.78514111032471,4.71496370439767,-0.0457717073982311
"Malawi","child_zinc","transportable","level","infill","domain_index",3,103,87,0.0499494794183543,0.0346650142159364,0.156590086445926,0.151415705891718,-0.134575708974266
"Malawi","child_zinc","transportable","level","infill","mbg",3,103,87,0.013234195844133,-0.00683458482175403,0.129467483137859,0.121153400816995,NA
"Malawi","child_zinc","transportable","level","infill","mbg_gp",3,103,87,-0.116856301893424,-0.144947874899759,0.120948322627623,0.108243499300971,NA
"Malawi","child_zinc","transportable","level","infill","null_train_mean",3,103,87,-0.247747268672134,-0.269855169524653,0.121097340127233,0.10777165627439,-0.18276584255888
"Malawi","child_zinc","transportable","level","infill","region_mean_jk",3,103,87,-0.0557418582472889,-0.0637867398967476,0.142244177361315,0.132364528258994,-0.06912917318355
"Malawi","child_zinc","transportable","level","infill","spatial",3,103,87,-0.0897728770372974,-0.114930378362616,0.122298017755342,0.107609842980123,-0.155099511555005
"Malawi","child_zinc","transportable","level","infill","spatial_plus_domain",3,103,87,-0.092024337741071,-0.118210979077058,0.12245100998805,0.107684438464437,-0.159692352555223
