"country","outcome","rep","arm","n_areas","spearman","topk"
"Gambia","women_iron",3,"mse_discrete",30,0.681499614852311,0.625
"Gambia","women_iron",3,"mse_nnls",30,0.69195684041485,0.5
"Gambia","women_iron",3,"rank_discrete",30,0.697964182759288,0.5
"Gambia","women_iron",3,"rank_nnls",30,0.705083995908251,0.5
"Gambia","women_iron",3,"domain_index",30,0.697964182759288,0.5
"Gambia","women_iron",3,"enet",30,0.636555794349481,0.625
"Gambia","women_iron",3,"rf",30,0.623651133016986,0.375
"Gambia","women_iron",3,"mean",30,-0.291411452967509,0.25
"Gambia","women_iron",4,"mse_discrete",30,0.700189124368339,0.625
"Gambia","women_iron",4,"mse_nnls",30,0.758482594525474,0.625
"Gambia","women_iron",4,"rank_discrete",30,0.772499726662495,0.5
"Gambia","women_iron",4,"rank_nnls",30,0.744910450710263,0.625
"Gambia","women_iron",4,"domain_index",30,0.772499726662495,0.5
"Gambia","women_iron",4,"enet",30,0.650572926486502,0.5
"Gambia","women_iron",4,"rf",30,0.695071758667521,0.625
"Gambia","women_iron",4,"mean",30,-0.155237876814468,0
"Gambia","women_iron",5,"mse_discrete",30,0.615196354902592,0.5
"Gambia","women_iron",5,"mse_nnls",30,0.741128049974876,0.5
"Gambia","women_iron",5,"rank_discrete",30,0.733340754343198,0.625
"Gambia","women_iron",5,"rank_nnls",30,0.716876186436221,0.625
"Gambia","women_iron",5,"domain_index",30,0.732895766021388,0.5
"Gambia","women_iron",5,"enet",30,0.643453113337539,0.375
"Gambia","women_iron",5,"rf",30,0.672599848416107,0.625
"Gambia","women_iron",5,"mean",30,0.0462990158920342,0.25
"Ghana","child_vitA",1,"mse_discrete",75,0.19166843504159,0.315789473684211
"Ghana","child_vitA",1,"mse_nnls",75,0.237981456298688,0.368421052631579
"Ghana","child_vitA",1,"rank_discrete",75,0.255553806530412,0.526315789473684
"Ghana","child_vitA",1,"rank_nnls",75,0.261078986343953,0.578947368421053
"Ghana","child_vitA",1,"domain_index",75,0.233524288047043,0.526315789473684
"Ghana","child_vitA",1,"enet",75,0.236471999957875,0.368421052631579
"Ghana","child_vitA",1,"rf",75,0.255553806530412,0.526315789473684
"Ghana","child_vitA",1,"mean",75,-0.222347319271408,0.210526315789474
"Ghana","child_vitA",2,"mse_discrete",75,0.160000108649145,0.315789473684211
"Ghana","child_vitA",2,"mse_nnls",75,0.217418673693655,0.368421052631579
"Ghana","child_vitA",2,"rank_discrete",75,0.214513682245299,0.421052631578947
"Ghana","child_vitA",2,"rank_nnls",75,0.227571903608744,0.473684210526316
"Ghana","child_vitA",2,"domain_index",75,0.244645848444917,0.473684210526316
"Ghana","child_vitA",2,"enet",75,0.235589110400041,0.421052631578947
"Ghana","child_vitA",2,"rf",75,0.324461912503925,0.578947368421053
"Ghana","child_vitA",2,"mean",75,-0.183545532182868,0.210526315789474
"Ghana","child_vitA",3,"mse_discrete",75,0.0710571477067509,0.368421052631579
"Ghana","child_vitA",3,"mse_nnls",75,0.222132164720155,0.578947368421053
"Ghana","child_vitA",3,"rank_discrete",75,0.223185936127892,0.526315789473684
"Ghana","child_vitA",3,"rank_nnls",75,0.263571013321709,0.526315789473684
"Ghana","child_vitA",3,"domain_index",75,0.277440923472195,0.578947368421053
"Ghana","child_vitA",3,"enet",75,0.0189295097713759,0.315789473684211
"Ghana","child_vitA",3,"rf",75,0.258999923836796,0.526315789473684
"Ghana","child_vitA",3,"mean",75,-0.221257381431842,0.157894736842105
"Ghana","child_vitA",4,"mse_discrete",75,0.0581896561703172,0.315789473684211
"Ghana","child_vitA",4,"mse_nnls",75,0.19031966032982,0.473684210526316
"Ghana","child_vitA",4,"rank_discrete",75,0.229650966115901,0.526315789473684
"Ghana","child_vitA",4,"rank_nnls",75,0.236614401499461,0.526315789473684
"Ghana","child_vitA",4,"domain_index",75,0.216279461360966,0.578947368421053
"Ghana","child_vitA",4,"enet",75,-0.0398063121304478,0.315789473684211
"Ghana","child_vitA",4,"rf",75,0.234820142075476,0.526315789473684
"Ghana","child_vitA",4,"mean",75,-0.204254351134617,0.105263157894737
"Ghana","child_vitA",5,"mse_discrete",75,0.176513389454235,0.421052631578947
"Ghana","child_vitA",5,"mse_nnls",75,0.211295407405453,0.473684210526316
"Ghana","child_vitA",5,"rank_discrete",75,0.234435657913194,0.578947368421053
"Ghana","child_vitA",5,"rank_nnls",75,0.219996141596363,0.526315789473684
"Ghana","child_vitA",5,"domain_index",75,0.267230732940472,0.473684210526316
"Ghana","child_vitA",5,"enet",75,0.218016760168317,0.473684210526316
"Ghana","child_vitA",5,"rf",75,0.242296223008746,0.526315789473684
"Ghana","child_vitA",5,"mean",75,-0.131446503451626,0.0526315789473684
"Ghana","women_vitA",1,"mse_discrete",75,-0.061754462588089,0.210526315789474
"Ghana","women_vitA",1,"mse_nnls",75,0.0304814787485128,0.315789473684211
"Ghana","women_vitA",1,"rank_discrete",75,0.0145709175956166,0.315789473684211
"Ghana","women_vitA",1,"rank_nnls",75,0.0729293939179492,0.315789473684211
"Ghana","women_vitA",1,"domain_index",75,0.100437849518579,0.315789473684211
"Ghana","women_vitA",1,"enet",75,-0.145025902965444,0.210526315789474
"Ghana","women_vitA",1,"rf",75,0.0704435799899189,0.315789473684211
"Ghana","women_vitA",1,"mean",75,-0.151371463188576,0.157894736842105
"Ghana","women_vitA",2,"mse_discrete",75,-0.192414282428086,0.157894736842105
"Ghana","women_vitA",2,"mse_nnls",75,-0.110618719797351,0.263157894736842
"Ghana","women_vitA",2,"rank_discrete",75,0.0864003120426431,0.263157894736842
"Ghana","women_vitA",2,"rank_nnls",75,0.0368302578307438,0.263157894736842
"Ghana","women_vitA",2,"domain_index",75,0.0829092057172475,0.263157894736842
"Ghana","women_vitA",2,"enet",75,-0.16651160750667,0.157894736842105
"Ghana","women_vitA",2,"rf",75,0.00153535566143051,0.315789473684211
"Ghana","women_vitA",2,"mean",75,-0.18382819097023,0.157894736842105
"Ghana","women_vitA",3,"mse_discrete",75,-0.162394830757514,0.157894736842105
"Ghana","women_vitA",3,"mse_nnls",75,-0.025516148849488,0.157894736842105
"Ghana","women_vitA",3,"rank_discrete",75,0.0522093961706918,0.315789473684211
"Ghana","women_vitA",3,"rank_nnls",75,0.0368485358743322,0.263157894736842
"Ghana","women_vitA",3,"domain_index",75,0.0607013827572705,0.263157894736842
"Ghana","women_vitA",3,"enet",75,-0.136329587192871,0.157894736842105
"Ghana","women_vitA",3,"rf",75,0.0183694338064007,0.210526315789474
"Ghana","women_vitA",3,"mean",75,-0.127028917352335,0.157894736842105
"Ghana","women_vitA",4,"mse_discrete",75,-0.116956972597724,0.157894736842105
"Ghana","women_vitA",4,"mse_nnls",75,-0.064192783059782,0.263157894736842
"Ghana","women_vitA",4,"rank_discrete",75,0.12485731575276,0.368421052631579
"Ghana","women_vitA",4,"rank_nnls",75,0.121804882473487,0.315789473684211
"Ghana","women_vitA",4,"domain_index",75,0.132552372103501,0.315789473684211
"Ghana","women_vitA",4,"enet",75,-0.0445202091775389,0.263157894736842
"Ghana","women_vitA",4,"rf",75,0.0634248112519508,0.263157894736842
"Ghana","women_vitA",4,"mean",75,-0.097929782099818,0.157894736842105
"Ghana","women_vitA",5,"mse_discrete",75,-0.102686371516095,0.210526315789474
"Ghana","women_vitA",5,"mse_nnls",75,-0.059698319030261,0.263157894736842
"Ghana","women_vitA",5,"rank_discrete",75,-0.0399192471971933,0.263157894736842
"Ghana","women_vitA",5,"rank_nnls",75,0.018460824024343,0.210526315789474
"Ghana","women_vitA",5,"domain_index",75,0.0929804077344881,0.210526315789474
"Ghana","women_vitA",5,"enet",75,-0.0575918640014144,0.263157894736842
"Ghana","women_vitA",5,"rf",75,0.0235603981855229,0.263157894736842
"Ghana","women_vitA",5,"mean",75,-0.102686371516095,0.210526315789474
"Ghana","child_iron",1,"mse_discrete",75,0.541241188204561,0.578947368421053
"Ghana","child_iron",1,"mse_nnls",75,0.53684363924479,0.578947368421053
"Ghana","child_iron",1,"rank_discrete",75,0.573351862264708,0.526315789473684
"Ghana","child_iron",1,"rank_nnls",75,0.545367459793437,0.526315789473684
"Ghana","child_iron",1,"domain_index",75,0.516297947838586,0.473684210526316
"Ghana","child_iron",1,"enet",75,0.545524515113429,0.578947368421053
"Ghana","child_iron",1,"rf",75,0.541241188204561,0.578947368421053
"Ghana","child_iron",1,"mean",75,-0.157146926834408,0.105263157894737
"Ghana","child_iron",2,"mse_discrete",75,0.476377341047936,0.578947368421053
"Ghana","child_iron",2,"mse_nnls",75,0.433701127279248,0.526315789473684
"Ghana","child_iron",2,"rank_discrete",75,0.476377341047936,0.578947368421053
"Ghana","child_iron",2,"rank_nnls",75,0.452476376896453,0.526315789473684
"Ghana","child_iron",2,"domain_index",75,0.45591731617991,0.526315789473684
"Ghana","child_iron",2,"enet",75,0.492982371697981,0.631578947368421
"Ghana","child_iron",2,"rf",75,0.476377341047936,0.578947368421053
"Ghana","child_iron",2,"mean",75,-0.256811737177232,0.157894736842105
"Ghana","child_iron",3,"mse_discrete",75,0.555533222323817,0.526315789473684
"Ghana","child_iron",3,"mse_nnls",75,0.518810832958455,0.526315789473684
"Ghana","child_iron",3,"rank_discrete",75,0.555533222323817,0.526315789473684
"Ghana","child_iron",3,"rank_nnls",75,0.52169493974376,0.526315789473684
"Ghana","child_iron",3,"domain_index",75,0.516297947838586,0.473684210526316
"Ghana","child_iron",3,"enet",75,0.521880550576477,0.631578947368421
"Ghana","child_iron",3,"rf",75,0.555533222323817,0.526315789473684
"Ghana","child_iron",3,"mean",75,-0.163485259071123,0.0526315789473684
"Ghana","child_iron",4,"mse_discrete",75,0.515941003929514,0.526315789473684
"Ghana","child_iron",4,"mse_nnls",75,0.490940652538087,0.526315789473684
"Ghana","child_iron",4,"rank_discrete",75,0.506389184922738,0.526315789473684
"Ghana","child_iron",4,"rank_nnls",75,0.493424982145231,0.526315789473684
"Ghana","child_iron",4,"domain_index",75,0.502862579101103,0.473684210526316
"Ghana","child_iron",4,"enet",75,0.470766182797319,0.421052631578947
"Ghana","child_iron",4,"rf",75,0.515941003929514,0.526315789473684
"Ghana","child_iron",4,"mean",75,-0.0957306730924489,0.210526315789474
"Ghana","child_iron",5,"mse_discrete",75,0.566841205363228,0.578947368421053
"Ghana","child_iron",5,"mse_nnls",75,0.526078210947168,0.526315789473684
"Ghana","child_iron",5,"rank_discrete",75,0.547794678375129,0.473684210526316
"Ghana","child_iron",5,"rank_nnls",75,0.547494845491508,0.473684210526316
"Ghana","child_iron",5,"domain_index",75,0.515412726944087,0.526315789473684
"Ghana","child_iron",5,"enet",75,0.514270506435055,0.473684210526316
"Ghana","child_iron",5,"rf",75,0.566841205363228,0.578947368421053
"Ghana","child_iron",5,"mean",75,-0.105128889857233,0.157894736842105
"Ghana","women_iron",1,"mse_discrete",75,0.212787190492353,0.368421052631579
"Ghana","women_iron",1,"mse_nnls",75,0.26835405659022,0.473684210526316
"Ghana","women_iron",1,"rank_discrete",75,0.345532286151634,0.473684210526316
"Ghana","women_iron",1,"rank_nnls",75,0.240527304917629,0.421052631578947
"Ghana","women_iron",1,"domain_index",75,0.170859708434339,0.315789473684211
"Ghana","women_iron",1,"enet",75,0.0344359295501906,0.315789473684211
"Ghana","women_iron",1,"rf",75,0.345532286151634,0.473684210526316
"Ghana","women_iron",1,"mean",75,-0.107924279451303,0.315789473684211
"Ghana","women_iron",2,"mse_discrete",75,0.341503594079077,0.315789473684211
"Ghana","women_iron",2,"mse_nnls",75,0.298511694390504,0.421052631578947
"Ghana","women_iron",2,"rank_discrete",75,0.253951482430828,0.263157894736842
"Ghana","women_iron",2,"rank_nnls",75,0.313532960546752,0.421052631578947
"Ghana","women_iron",2,"domain_index",75,0.272080596757335,0.421052631578947
"Ghana","women_iron",2,"enet",75,0.0919405083701412,0.263157894736842
"Ghana","women_iron",2,"rf",75,0.341503594079077,0.315789473684211
"Ghana","women_iron",2,"mean",75,-0.188757362224013,0.210526315789474
"Ghana","women_iron",3,"mse_discrete",75,0.458047900463763,0.473684210526316
"Ghana","women_iron",3,"mse_nnls",75,0.446451022569188,0.473684210526316
"Ghana","women_iron",3,"rank_discrete",75,0.458047900463763,0.473684210526316
"Ghana","women_iron",3,"rank_nnls",75,0.414365367848466,0.526315789473684
"Ghana","women_iron",3,"domain_index",75,0.316396209555462,0.473684210526316
"Ghana","women_iron",3,"enet",75,0.121033420408392,0.263157894736842
"Ghana","women_iron",3,"rf",75,0.458047900463763,0.473684210526316
"Ghana","women_iron",3,"mean",75,-0.150212976705691,0.263157894736842
"Ghana","women_iron",4,"mse_discrete",75,0.26180191807827,0.368421052631579
"Ghana","women_iron",4,"mse_nnls",75,0.328568614888974,0.421052631578947
"Ghana","women_iron",4,"rank_discrete",75,0.373474143312012,0.368421052631579
"Ghana","women_iron",4,"rank_nnls",75,0.32510106206938,0.473684210526316
"Ghana","women_iron",4,"domain_index",75,0.274483423814896,0.473684210526316
"Ghana","women_iron",4,"enet",75,0.194888797483526,0.421052631578947
"Ghana","women_iron",4,"rf",75,0.373474143312012,0.368421052631579
"Ghana","women_iron",4,"mean",75,-0.212324500798073,0.210526315789474
"Ghana","women_iron",5,"mse_discrete",75,0.409929538669484,0.473684210526316
"Ghana","women_iron",5,"mse_nnls",75,0.42305583217641,0.526315789473684
"Ghana","women_iron",5,"rank_discrete",75,0.414264650546652,0.578947368421053
"Ghana","women_iron",5,"rank_nnls",75,0.401977139725353,0.631578947368421
"Ghana","women_iron",5,"domain_index",75,0.333877855513165,0.421052631578947
"Ghana","women_iron",5,"enet",75,0.00181302352481229,0.263157894736842
"Ghana","women_iron",5,"rf",75,0.483558154194633,0.526315789473684
"Ghana","women_iron",5,"mean",75,-0.213866276218806,0.210526315789474
"Ghana","women_folate",1,"mse_discrete",75,0.336376757278163,0.368421052631579
"Ghana","women_folate",1,"mse_nnls",75,0.334766276235352,0.368421052631579
"Ghana","women_folate",1,"rank_discrete",75,0.331317281435703,0.368421052631579
"Ghana","women_folate",1,"rank_nnls",75,0.276746202560265,0.263157894736842
"Ghana","women_folate",1,"domain_index",75,0.20944804783323,0.157894736842105
"Ghana","women_folate",1,"enet",75,0.36309934095313,0.315789473684211
"Ghana","women_folate",1,"rf",75,0.344486170670726,0.368421052631579
"Ghana","women_folate",1,"mean",75,-0.179989908947815,0.105263157894737
"Ghana","women_folate",2,"mse_discrete",75,0.293164557970164,0.368421052631579
"Ghana","women_folate",2,"mse_nnls",75,0.296813081394586,0.315789473684211
"Ghana","women_folate",2,"rank_discrete",75,0.293164557970164,0.368421052631579
"Ghana","women_folate",2,"rank_nnls",75,0.28063701074334,0.421052631578947
"Ghana","women_folate",2,"domain_index",75,0.195908605437913,0.157894736842105
"Ghana","women_folate",2,"enet",75,0.269705692514701,0.368421052631579
"Ghana","women_folate",2,"rf",75,0.293164557970164,0.368421052631579
"Ghana","women_folate",2,"mean",75,-0.217078738670395,0.157894736842105
"Ghana","women_folate",3,"mse_discrete",75,0.266114177268785,0.421052631578947
"Ghana","women_folate",3,"mse_nnls",75,0.281891190670485,0.473684210526316
"Ghana","women_folate",3,"rank_discrete",75,0.242242002519148,0.421052631578947
"Ghana","women_folate",3,"rank_nnls",75,0.237880876863394,0.421052631578947
