"country","outcome","set","n","n_districts","prevalence","n_pred","picks","auc","brier","brier_skill","pr_auc","pr_gain","pr_norm"
"Gambia","child_vitA","survey_only",1020,30,0.200980392156863,80,"SL.asl_ranger 4;SL.mean 1",0.569495735448152,0.161869493277395,-0.00798456265630354,0.248731672752321,1.23759173759691,0.0597623389047448
"Gambia","child_vitA","proxies_only",1020,30,0.200980392156863,66,"SL.asl_enet 3;SL.asl_ranger 2",0.581699835403262,0.159415323302155,0.00729790594905233,0.23646918320397,1.17657837496609,0.0444154194699991
"Gambia","child_vitA","both",1020,30,0.200980392156863,146,"SL.asl_enet 4;SL.asl_ranger 1",0.603884483016609,0.160160427923052,0.00265803255338293,0.247181938710078,1.22988086577697,0.0578227944592383
"Gambia","women_vitA","survey_only",1413,30,0.02689313517339,80,"SL.asl_enet 1;SL.mean 4",0.42755980861244,0.0262088598761614,-0.00148894074808914,0.0276042732069689,1.02644310635387,0.000730791302870599
"Gambia","women_vitA","proxies_only",1413,30,0.02689313517339,66,"SL.asl_enet 2;SL.asl_ranger 2;SL.mean 1",0.624555023923445,0.0263445019359061,-0.00667207436689221,0.0345722084633943,1.28554027786253,0.00789129495183719
"Gambia","women_vitA","both",1413,30,0.02689313517339,146,"SL.asl_enet 2;SL.mean 3",0.495406698564593,0.0261407171512284,0.00111491862371227,0.0341020400106831,1.26805743513408,0.00740813275279649
"Gambia","child_iron","survey_only",1013,30,0.622902270483712,80,"SL.asl_ranger 3;SL.mean 2",0.522489856539524,0.237490985363585,-0.0110515468655432,0.650759948035133,1.04472238884246,0.0738738936114913
"Gambia","child_iron","proxies_only",1013,30,0.622902270483712,66,"SL.asl_ranger 4;SL.mean 1",0.58932260767833,0.231965399569422,0.0124720915410842,0.679892813305464,1.09149194909419,0.151129371409515
"Gambia","child_iron","both",1013,30,0.622902270483712,146,"SL.asl_ranger 4;SL.mean 1",0.562563785564342,0.235269312447851,-0.00159339486603671,0.660156007787615,1.05980671297758,0.0987906698661099
"Gambia","women_iron","survey_only",1402,30,0.451497860199715,80,"SL.asl_enet 4;SL.asl_ranger 1",0.598055166945028,0.242760578620072,0.019733544563673,0.522539672813005,1.15734695305503,0.129519663568053
"Gambia","women_iron","proxies_only",1402,30,0.451497860199715,66,"SL.asl_enet 4;SL.asl_ranger 1",0.602894138383695,0.241614214377418,0.0243625597817682,0.541309175777379,1.19891858521309,0.163739225539513
