"country","outcome","rep","arm","n_areas","spearman","topk","secs_sl","secs_mlr3"
"Ghana","child_iron",3,"domain_index",75,0.516297947838586,0.473684210526316,22.3672561645508,0
"Ghana","child_iron",3,"enet",75,0.496080644828729,0.421052631578947,22.3672561645508,0
"Ghana","child_iron",3,"rf",75,0.555533222323817,0.526315789473684,22.3672561645508,0
"Ghana","child_iron",3,"mean",75,-0.163485259071123,0.0526315789473684,22.3672561645508,0
"Ghana","child_iron",3,"hapc",75,0.51626939232586,0.526315789473684,22.3672561645508,0
"Ghana","child_iron",4,"sl_discrete",75,0.512528620158782,0.473684210526316,22.5559854507446,0
"Ghana","child_iron",4,"sl_nnls",75,0.478790281873265,0.526315789473684,22.5559854507446,0
"Ghana","child_iron",4,"mlr3_discrete",75,NA,NA,22.5559854507446,0
"Ghana","child_iron",4,"domain_index",75,0.502862579101103,0.473684210526316,22.5559854507446,0
"Ghana","child_iron",4,"enet",75,0.475977563869775,0.421052631578947,22.5559854507446,0
"Ghana","child_iron",4,"rf",75,0.515941003929514,0.526315789473684,22.5559854507446,0
"Ghana","child_iron",4,"mean",75,-0.0957306730924489,0.210526315789474,22.5559854507446,0
"Ghana","child_iron",4,"hapc",75,0.538114359561087,0.526315789473684,22.5559854507446,0
"Ghana","child_iron",5,"sl_discrete",75,0.580333685126163,0.578947368421053,22.398558139801,0
"Ghana","child_iron",5,"sl_nnls",75,0.526121044216257,0.526315789473684,22.398558139801,0
"Ghana","child_iron",5,"mlr3_discrete",75,NA,NA,22.398558139801,0
"Ghana","child_iron",5,"domain_index",75,0.515412726944087,0.526315789473684,22.398558139801,0
"Ghana","child_iron",5,"enet",75,0.516112337005868,0.578947368421053,22.398558139801,0
"Ghana","child_iron",5,"rf",75,0.566841205363228,0.578947368421053,22.398558139801,0
"Ghana","child_iron",5,"mean",75,-0.105128889857233,0.157894736842105,22.398558139801,0
"Ghana","child_iron",5,"hapc",75,0.583960235242337,0.526315789473684,22.398558139801,0
"Ghana","women_iron",1,"sl_discrete",75,0.20104612260657,0.368421052631579,24.4063863754272,0
"Ghana","women_iron",1,"sl_nnls",75,0.363517518618406,0.473684210526316,24.4063863754272,0
"Ghana","women_iron",1,"mlr3_discrete",75,NA,NA,24.4063863754272,0
"Ghana","women_iron",1,"domain_index",75,0.170859708434339,0.315789473684211,24.4063863754272,0
"Ghana","women_iron",1,"enet",75,0.099401809760888,0.368421052631579,24.4063863754272,0
"Ghana","women_iron",1,"rf",75,0.345532286151634,0.473684210526316,24.4063863754272,0
"Ghana","women_iron",1,"mean",75,-0.107924279451303,0.315789473684211,24.4063863754272,0
"Ghana","women_iron",1,"hapc",75,0.445299967691314,0.473684210526316,24.4063863754272,0
"Ghana","women_iron",2,"sl_discrete",75,0.439573469673894,0.421052631578947,23.7736411094666,0
"Ghana","women_iron",2,"sl_nnls",75,0.43774617005527,0.473684210526316,23.7736411094666,0
"Ghana","women_iron",2,"mlr3_discrete",75,NA,NA,23.7736411094666,0
"Ghana","women_iron",2,"domain_index",75,0.272080596757335,0.421052631578947,23.7736411094666,0
"Ghana","women_iron",2,"enet",75,-0.0217272739213505,0.368421052631579,23.7736411094666,0
"Ghana","women_iron",2,"rf",75,0.341503594079077,0.315789473684211,23.7736411094666,0
"Ghana","women_iron",2,"mean",75,-0.188757362224013,0.210526315789474,23.7736411094666,0
"Ghana","women_iron",2,"hapc",75,0.46434992592012,0.526315789473684,23.7736411094666,0
"Ghana","women_iron",3,"sl_discrete",75,0.420955157024291,0.473684210526316,23.2039580345154,0
"Ghana","women_iron",3,"sl_nnls",75,0.441458322036412,0.473684210526316,23.2039580345154,0
"Ghana","women_iron",3,"mlr3_discrete",75,NA,NA,23.2039580345154,0
"Ghana","women_iron",3,"domain_index",75,0.316396209555462,0.473684210526316,23.2039580345154,0
"Ghana","women_iron",3,"enet",75,0.215865954159191,0.473684210526316,23.2039580345154,0
"Ghana","women_iron",3,"rf",75,0.458047900463763,0.473684210526316,23.2039580345154,0
"Ghana","women_iron",3,"mean",75,-0.150212976705691,0.263157894736842,23.2039580345154,0
"Ghana","women_iron",3,"hapc",75,0.460508280265217,0.526315789473684,23.2039580345154,0
"Ghana","women_iron",4,"sl_discrete",75,0.304041547745591,0.473684210526316,22.9120829105377,0
"Ghana","women_iron",4,"sl_nnls",75,0.392739924330418,0.473684210526316,22.9120829105377,0
"Ghana","women_iron",4,"mlr3_discrete",75,NA,NA,22.9120829105377,0
"Ghana","women_iron",4,"domain_index",75,0.274483423814896,0.473684210526316,22.9120829105377,0
