"estimand","target","arm","cells","scored","mean_spearman","median_spearman","cells_positive","mean_wmae"
"country","level","domain_index",22,22,0.307640781413692,0.28907099475052,18,NA
"country","level","domain_enet",22,22,0.273231223515547,0.303126344385366,19,NA
"country","level","index_soft1",22,22,0.30402857866068,0.338786362996889,17,NA
"country","level","index_soft2",22,22,0.304927567813058,0.327392181076392,18,NA
"country","level","index_meta",22,22,0.299111978340548,0.302257835720251,19,NA
"country","level","index_meta_agree",22,22,0.282464916768524,0.281328807137907,18,NA
"country","level","index_decor",22,22,0.309875883759652,0.305321620058462,21,NA
"country","level","ridge_min",22,22,0.308829338858049,0.345320114971911,18,NA
"country","level","ridge_nested",22,20,0.279644600900228,0.276655174765478,18,NA
"country","level","enet_1se",22,18,0.315104503653789,0.313181233455222,15,NA
"country","level","enet_nested",22,22,0.251368866141046,0.30483388763577,18,NA
"country","level","lasso_min",22,22,0.261801829081121,0.288271519045165,18,NA
"country","level","lasso_1se",22,20,0.263044061520854,0.251694977035795,16,NA
"country","level","lasso_nested",22,22,0.251696998513282,0.302270098955196,18,NA
"country","level","ridge_nested_1se",22,8,0.322536747868575,0.380659069584191,6,NA
"country","level","enet_nested_1se",22,18,0.328717084739035,0.302644528687031,16,NA
"country","level","lasso_nested_1se",22,19,0.326085886529059,0.302434934752497,16,NA
"country","level","sparse5",22,22,0.193898017882251,0.13141513658755,19,NA
"country","level","sparse10",22,22,0.273646758282695,0.255509784986982,20,NA
"country","level","sparse20",22,22,0.255100045167073,0.229842589957834,18,NA
"country","level","sparse10w",22,22,0.272177605788977,0.249359729886046,20,NA
"country","prev","domain_index",22,22,0.230130514718408,0.213648053440019,19,NA
"country","prev","domain_enet",22,22,0.201058529726848,0.158721427585765,18,NA
"country","prev","index_soft1",22,22,0.229142781535562,0.201571036125144,18,NA
"country","prev","index_soft2",22,22,0.209746914514811,0.225532670379717,17,NA
"country","prev","index_meta",22,22,0.20560741026494,0.172829600249738,18,NA
"country","prev","index_meta_agree",22,22,0.161631155579315,0.0978255346077511,17,NA
"country","prev","index_decor",22,22,0.234416581292438,0.218268466947554,20,NA
"country","prev","ridge_min",22,21,0.217375250912973,0.174877605957888,18,NA
"country","prev","ridge_nested",22,20,0.172782176384453,0.148502479851316,15,NA
"country","prev","enet_1se",22,8,0.182530617733045,0.191315737245203,7,NA
"country","prev","enet_nested",22,22,0.137678989558867,0.110085297798771,16,NA
"country","prev","lasso_min",22,20,0.165759547943398,0.159738074591155,14,NA
"country","prev","lasso_1se",22,8,0.198474246395133,0.174822211232368,7,NA
"country","prev","lasso_nested",22,22,0.116585744390019,0.110306856180249,15,NA
"country","prev","ridge_nested_1se",22,8,0.192365568371325,0.201169290497922,6,NA
"country","prev","enet_nested_1se",22,19,0.106756134274054,0.0769230769230769,13,NA
"country","prev","lasso_nested_1se",22,19,0.0946795201541401,0.0579962463460727,13,NA
"country","prev","sparse5",22,22,0.132661295505187,0.079535265183081,15,NA
"country","prev","sparse10",22,22,0.201518142530396,0.199945021372961,18,NA
"country","prev","sparse20",22,22,0.200759620877239,0.22254420723682,18,NA
"country","prev","sparse10w",22,22,0.200151670496484,0.215943142389705,17,NA
"infill","level","domain_index",24,18,0.393755312357492,0.399845442304315,16,0.209845411935017
"infill","level","domain_enet",24,18,0.323269722352751,0.316018831591786,16,0.180678300099448
"infill","level","index_soft1",24,18,0.383126196249979,0.391505566547351,16,0.213467447459785
"infill","level","index_soft2",24,18,0.371467159397199,0.343247947667185,17,0.215978689782404
"infill","level","index_meta",24,18,0.130106584341795,0.147131222784158,13,0.259013172164194
"infill","level","index_meta_agree",24,18,0.0704920137547263,0.0546827313449039,10,0.268715190524623
"infill","level","index_decor",24,18,0.40396282596693,0.395206258890469,16,0.205629420926807
"infill","level","ridge_min",24,18,0.348906135288988,0.383385490753912,16,0.171834803024552
"infill","level","ridge_nested",24,18,0.352006760192198,0.356695660429464,16,0.172835962616821
"infill","level","enet_1se",24,18,0.164485591665914,0.112941642022206,11,0.189885185675183
"infill","level","enet_nested",24,18,0.33147765043022,0.313799103105438,16,0.192158705513803
"infill","level","lasso_min",24,18,0.322371507066676,0.336752109368705,16,0.180342315537311
"infill","level","lasso_1se",24,18,0.190673290682282,0.168253273283301,12,0.18872781972627
"infill","level","lasso_nested",24,18,0.32906456198113,0.309752496901655,16,0.192379772407027
"infill","level","ridge_nested_1se",24,18,0.307859930510645,0.307370968533078,16,0.184099477738195
"infill","level","enet_nested_1se",24,18,0.333827365468894,0.306612670616385,16,0.185669860844856
"infill","level","lasso_nested_1se",24,18,0.326386653450888,0.295745907597087,16,0.187040440558654
"infill","level","sparse5",24,18,0.337291419729772,0.370318198565993,16,0.215668046695903
"infill","level","sparse10",24,18,0.338914973100196,0.369433361910043,16,0.212885879270628
"infill","level","sparse20",24,18,0.362747447105975,0.363337408979793,16,0.211269406032479
"infill","level","sparse10w",24,18,0.336649451822519,0.375563798221123,16,0.213207216269734
"infill","prev","domain_index",24,18,0.267359840106626,0.26149590975027,15,14.2224451628038
"infill","prev","domain_enet",24,18,0.168476293427578,0.212809155724638,12,11.0362846917319
"infill","prev","index_soft1",24,18,0.270210932105862,0.267595296734253,15,14.3654692353872
"infill","prev","index_soft2",24,18,0.259602533403288,0.239962313308104,14,14.6411772264383
"infill","prev","index_meta",24,18,0.0758656219451195,0.0579011885189669,13,16.6716683491978
"infill","prev","index_meta_agree",24,18,0.0447682835289506,0.0317817705832755,10,16.8987071211125
"infill","prev","index_decor",24,18,0.268146286938185,0.271068346301627,15,14.3725809385795
"infill","prev","ridge_min",24,18,0.19410489409328,0.213365348802901,13,10.781986868876
"infill","prev","ridge_nested",24,18,0.22675498580668,0.246029233103844,13,11.0287622348212
"infill","prev","enet_1se",24,18,-0.00945422547393949,-0.146846906035051,5,11.3626655755828
"infill","prev","enet_nested",24,18,0.205233490499117,0.185292411279818,12,12.6397082709206
"infill","prev","lasso_min",24,18,0.175573833969128,0.205223539978625,11,11.0443294138781
"infill","prev","lasso_1se",24,18,-0.0064862832992415,-0.140249419346376,4,11.3079114106812
"infill","prev","lasso_nested",24,18,0.204857835652787,0.21284383424958,12,12.6468462957958
"infill","prev","ridge_nested_1se",24,18,0.187113079019731,0.150456443113934,14,11.134587192759
"infill","prev","enet_nested_1se",24,18,0.209540277446643,0.221063939863031,12,11.4770750845212
"infill","prev","lasso_nested_1se",24,18,0.214553852823606,0.214617086972842,12,11.6616394881785
"infill","prev","sparse5",24,18,0.239787471437044,0.231282385865743,15,14.1381733405846
"infill","prev","sparse10",24,18,0.249095296223302,0.250721279094058,16,14.0899348621457
"infill","prev","sparse20",24,18,0.263773601690289,0.268948563228753,16,14.0351957261759
"infill","prev","sparse10w",24,18,0.254714368745956,0.25089017963445,15,14.1582598606248
"region","level","domain_index",24,18,0.38451710993249,0.335423197492163,16,0.204209733429328
"region","level","domain_enet",24,18,0.262787456753024,0.253955730739174,16,0.194421339645848
"region","level","index_soft1",24,18,0.364598684188736,0.340316760224539,16,0.210332367699882
"region","level","index_soft2",24,18,0.3529796584191,0.351489028213166,16,0.212464255490408
"region","level","index_meta",24,18,0.0758135079895624,0.0300999896194679,9,0.27654139320469
"region","level","index_meta_agree",24,18,-0.0422632308248563,-0.0738317416344682,6,0.289010121081572
"region","level","index_decor",24,18,0.399620293396419,0.375829262958373,16,0.207351973897825
"region","level","ridge_min",24,18,0.306279496282677,0.306973099074141,16,0.1785780063314
"region","level","ridge_nested",24,18,0.331600666678231,0.309485204423372,16,0.18602522610883
"region","level","enet_1se",24,18,-0.0519184282887707,-0.107400075153312,8,0.198078708822669
"region","level","enet_nested",24,18,0.27134426307994,0.274468730384191,15,0.254884537524498
"region","level","lasso_min",24,18,0.24761430759652,0.199983490944335,16,0.193788500066043
"region","level","lasso_1se",24,18,-0.0397721826418684,-0.09456744483747,7,0.19730879957056
"region","level","lasso_nested",24,18,0.272083360705078,0.289333033704789,15,0.260143308240343
"region","level","ridge_nested_1se",24,18,0.29832853334965,0.266185816086631,16,0.188707314539595
"region","level","enet_nested_1se",24,18,0.299970717474656,0.262065320405336,16,0.191555755113278
"region","level","lasso_nested_1se",24,18,0.305234646331459,0.25760005832179,16,0.190831978878077
"region","level","sparse5",24,18,0.281762435164885,0.325677186089755,15,0.211642886164218
"region","level","sparse10",24,18,0.319526706974653,0.336268995673672,16,0.203616967119274
"region","level","sparse20",24,18,0.330906315394731,0.342290941073826,16,0.202314307740558
"region","level","sparse10w",24,18,0.320041636166543,0.340425289153817,16,0.204980759047161
"region","prev","domain_index",24,18,0.263684437933902,0.203447279870449,15,13.9396653492171
"region","prev","domain_enet",24,18,0.0680255367835584,0.0717926926053953,10,11.4576683400523
"region","prev","index_soft1",24,18,0.247214451865649,0.172109919339978,14,14.2520002593777
"region","prev","index_soft2",24,18,0.210273159912459,0.169159272411838,11,15.4202613494419
"region","prev","index_meta",24,18,0.05677077387243,0.11922505581854,11,17.210864151835
"region","prev","index_meta_agree",24,18,-0.0841128973770714,-0.0487710730262691,6,17.2849851533256
"region","prev","index_decor",24,18,0.261025090930945,0.223587007490824,15,14.4866508683545
"region","prev","ridge_min",24,18,0.0889164494388262,0.0822954194542933,10,11.169116289687
"region","prev","ridge_nested",24,18,0.187312962858343,0.163706254572691,11,12.2594626293853
"region","prev","enet_1se",24,18,-0.270223012152795,-0.396688354642816,4,11.791398984401
"region","prev","enet_nested",24,18,0.121542515450142,0.0605082511711598,11,15.7111962484887
"region","prev","lasso_min",24,18,0.0484215805316695,0.00568419431631942,9,11.3709669686434
"region","prev","lasso_1se",24,18,-0.244227534784468,-0.396688354642816,4,11.6936220965141
"region","prev","lasso_nested",24,18,0.133128672380932,0.0657511387849706,10,16.0039888096946
"region","prev","ridge_nested_1se",24,18,0.102787260970184,0.113602070692998,11,11.5766232388044
"region","prev","enet_nested_1se",24,18,0.161614966063099,0.0594318513813481,12,12.3873532763179
"region","prev","lasso_nested_1se",24,18,0.177751446691501,0.102831805366389,13,12.4749787876826
"region","prev","sparse5",24,18,0.184780128339881,0.158551794666729,13,14.1390685584257
"region","prev","sparse10",24,18,0.190457873160918,0.148353980166734,14,13.9340859749709
"region","prev","sparse20",24,18,0.230460921616709,0.226444730963376,16,13.5448335179047
"region","prev","sparse10w",24,18,0.195735141513558,0.142852344198255,14,13.9519357406877
