"country","outcome","rep","fold","package","discrete_pick","w_domain_index","w_enet","w_rf","w_mean","w_hapc"
"Gambia","women_vitA",2,5,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_vitA",2,1,"SuperLearner","rf",0.595857271095254,0,0,0.404142728904746,NA
"Gambia","women_vitA",2,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",2,4,"SuperLearner","rf",0.426623282029228,0.0892377682356576,0,0.484138949735114,NA
"Gambia","women_vitA",2,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",2,2,"SuperLearner","rf",0.576840003300611,0,0,0.423159996699389,NA
"Gambia","women_vitA",2,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Gambia","women_vitA",3,5,"SuperLearner","rf",0.161790889764825,0.0787253474869673,0.759483762748208,0,NA
"Gambia","women_vitA",3,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",3,1,"SuperLearner","enet",0.312739440690918,0.687260559309082,0,0,NA
"Gambia","women_vitA",3,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",3,3,"SuperLearner","rf",0.557009197652832,0,0,0.442990802347169,NA
"Gambia","women_vitA",3,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",3,2,"SuperLearner","rf",0.457490437562719,0.329258866607756,0,0.213250695829525,NA
"Gambia","women_vitA",3,2,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_vitA",3,4,"SuperLearner","rf",0.420151343034918,0,0,0.579848656965082,NA
"Gambia","women_vitA",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",4,2,"SuperLearner","rf",0.356088012861186,0.414456136631721,0.229455850507093,0,NA
"Gambia","women_vitA",4,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",4,4,"SuperLearner","enet",0.297772461572631,0.702227538427369,0,0,NA
"Gambia","women_vitA",4,4,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_vitA",4,5,"SuperLearner","rf",0.468073396091155,0.0539666560471815,0,0.477959947861664,NA
"Gambia","women_vitA",4,5,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_vitA",4,1,"SuperLearner","rf",0.505484718426617,0,0,0.494515281573383,NA
"Gambia","women_vitA",4,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",4,3,"SuperLearner","rf",0.496285823154241,0,0,0.503714176845759,NA
"Gambia","women_vitA",4,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",5,5,"SuperLearner","rf",0.416372546208217,0,0.309036363200678,0.274591090591105,NA
"Gambia","women_vitA",5,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",5,3,"SuperLearner","rf",0.458274310373968,0.0903782598640616,0,0.451347429761971,NA
"Gambia","women_vitA",5,3,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_vitA",5,4,"SuperLearner","rf",0.600337290008702,0,0,0.399662709991298,NA
"Gambia","women_vitA",5,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Gambia","women_vitA",5,1,"SuperLearner","rf",0.607544768554174,0,0,0.392455231445826,NA
"Gambia","women_vitA",5,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_vitA",5,2,"SuperLearner","rf",0.650593076367538,0,0,0.349406923632462,NA
"Gambia","women_vitA",5,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",1,4,"SuperLearner","rf",0.528374427296545,0,0,0.471625572703455,NA
"Gambia","child_iron",1,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",1,2,"SuperLearner","mean",0.445688740793548,0,0,0.554311259206452,NA
"Gambia","child_iron",1,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",1,3,"SuperLearner","rf",0.571456704714321,0,0,0.428543295285679,NA
"Gambia","child_iron",1,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",1,5,"SuperLearner","rf",0.191772012928004,0.374117652651583,0.257482354638385,0.176627979782028,NA
"Gambia","child_iron",1,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Gambia","child_iron",1,1,"SuperLearner","rf",0.74400844915226,0,0,0.25599155084774,NA
"Gambia","child_iron",1,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",2,3,"SuperLearner","enet",0.414076406642884,0,0,0.585923593357116,NA
"Gambia","child_iron",2,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",2,5,"SuperLearner","domain_index",0.613383547695894,0,0,0.386616452304106,NA
"Gambia","child_iron",2,5,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","child_iron",2,1,"SuperLearner","rf",0.384854582322446,0.0118995370908745,0.463924837074353,0.139321043512327,NA
"Gambia","child_iron",2,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Gambia","child_iron",2,4,"SuperLearner","enet",0.376179446525614,0.623820553474386,0,0,NA
"Gambia","child_iron",2,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",2,2,"SuperLearner","rf",0.497324045253763,0,0,0.502675954746237,NA
"Gambia","child_iron",2,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",3,5,"SuperLearner","rf",0.56572509603002,0,0,0.43427490396998,NA
"Gambia","child_iron",3,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",3,1,"SuperLearner","rf",0.758107513976762,0,0,0.241892486023238,NA
"Gambia","child_iron",3,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",3,3,"SuperLearner","rf",0.321639815176342,0,0.678360184823658,0,NA
"Gambia","child_iron",3,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",3,2,"SuperLearner","rf",0.445658132669529,0,0,0.554341867330471,NA
"Gambia","child_iron",3,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",3,4,"SuperLearner","rf",0.396668291527107,0,0,0.603331708472893,NA
"Gambia","child_iron",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",4,2,"SuperLearner","mean",0.427643747887626,0,0,0.572356252112374,NA
"Gambia","child_iron",4,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",4,4,"SuperLearner","rf",0.522465031183183,0,0,0.477534968816817,NA
"Gambia","child_iron",4,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",4,5,"SuperLearner","rf",0.550614036944542,0,0,0.449385963055458,NA
"Gambia","child_iron",4,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",4,1,"SuperLearner","rf",0.40436298268279,0.0962411737249071,0,0.499395843592303,NA
"Gambia","child_iron",4,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",4,3,"SuperLearner","rf",0.492819661825249,0,0,0.507180338174751,NA
"Gambia","child_iron",4,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",5,5,"SuperLearner","rf",0.458481683512484,0,0,0.541518316487516,NA
"Gambia","child_iron",5,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",5,3,"SuperLearner","rf",0.551515565304446,0,0,0.448484434695554,NA
"Gambia","child_iron",5,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",5,4,"SuperLearner","rf",0.410896537739909,0,0,0.589103462260091,NA
"Gambia","child_iron",5,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","child_iron",5,1,"SuperLearner","rf",0.418838166774517,0,0,0.581161833225483,NA
"Gambia","child_iron",5,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Gambia","child_iron",5,2,"SuperLearner","rf",0.489965137110705,0,0,0.510034862889295,NA
"Gambia","child_iron",5,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",1,4,"SuperLearner","rf",0.354316311401433,0.630193399851943,0,0.0154902887466244,NA
"Gambia","women_iron",1,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",1,2,"SuperLearner","domain_index",0.879485084909826,0,0.0436521007457929,0.0768628143443807,NA
"Gambia","women_iron",1,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",1,3,"SuperLearner","rf",0.410755791883057,0.589244208116943,0,0,NA
"Gambia","women_iron",1,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",1,5,"SuperLearner","rf",0,0,0.962496739387284,0.0375032606127159,NA
"Gambia","women_iron",1,5,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_iron",1,1,"SuperLearner","rf",0.588295374164531,0,0,0.411704625835469,NA
"Gambia","women_iron",1,1,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_iron",2,3,"SuperLearner","rf",1,0,0,0,NA
"Gambia","women_iron",2,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",2,5,"SuperLearner","rf",0.382702618511582,0.2336573700093,0,0.383640011479118,NA
"Gambia","women_iron",2,5,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_iron",2,1,"SuperLearner","rf",0.925658869495015,0,0,0.0743411305049848,NA
"Gambia","women_iron",2,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",2,4,"SuperLearner","enet",0.522876218222696,0,0,0.477123781777304,NA
"Gambia","women_iron",2,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",2,2,"SuperLearner","rf",0.622370207053968,0,0,0.377629792946033,NA
"Gambia","women_iron",2,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",3,5,"SuperLearner","rf",1,0,0,0,NA
"Gambia","women_iron",3,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",3,1,"SuperLearner","enet",0.439791650992774,0,0,0.560208349007226,NA
"Gambia","women_iron",3,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",3,3,"SuperLearner","rf",1,0,0,0,NA
"Gambia","women_iron",3,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",3,2,"SuperLearner","rf",0.756643226007754,0,0,0.243356773992246,NA
"Gambia","women_iron",3,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",3,4,"SuperLearner","domain_index",1,0,0,0,NA
"Gambia","women_iron",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",4,2,"SuperLearner","enet",0.263436294676287,0.583920594689459,0,0.152643110634254,NA
"Gambia","women_iron",4,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",4,4,"SuperLearner","rf",0.591074500555714,0,0,0.408925499444286,NA
"Gambia","women_iron",4,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",4,5,"SuperLearner","rf",0.292391384783693,0,0.480996980228408,0.226611634987899,NA
"Gambia","women_iron",4,5,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Gambia","women_iron",4,1,"SuperLearner","enet",0.475009561527099,0.101006184697674,0,0.423984253775226,NA
"Gambia","women_iron",4,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",4,3,"SuperLearner","rf",0.393555147133665,0,0,0.606444852866335,NA
"Gambia","women_iron",4,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",5,5,"SuperLearner","rf",0.862023598363881,0.137976401636119,0,0,NA
"Gambia","women_iron",5,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",5,3,"SuperLearner","rf",0.599384604078875,0,0,0.400615395921125,NA
"Gambia","women_iron",5,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",5,4,"SuperLearner","rf",0.585559441329555,0,0,0.414440558670445,NA
"Gambia","women_iron",5,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",5,1,"SuperLearner","enet",0.837737467957908,0,0,0.162262532042091,NA
"Gambia","women_iron",5,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Gambia","women_iron",5,2,"SuperLearner","enet",0.520019045567593,0.14030515837265,0,0.339675796059757,NA
"Gambia","women_iron",5,2,"mlr3superlearner","regr.enet",NA,NA,NA,NA,NA
"Ghana","child_vitA",1,1,"SuperLearner","rf",0.226280427560198,0,0.163595722193829,0.610123850245973,NA
"Ghana","child_vitA",1,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",1,3,"SuperLearner","rf",0.26324438742308,0,0.198216454985744,0.538539157591176,NA
"Ghana","child_vitA",1,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",1,4,"SuperLearner","rf",0.0580505930122889,0.19543572663575,0.49295514645255,0.25355853389941,NA
"Ghana","child_vitA",1,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",1,5,"SuperLearner","mean",0.145729999254247,0,0,0.854270000745753,NA
"Ghana","child_vitA",1,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",1,2,"SuperLearner","rf",0.206961616941577,0.642937893668393,0.144255461425436,0.00584502796459346,NA
"Ghana","child_vitA",1,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",2,2,"SuperLearner","enet",0.252491277747741,0,0,0.747508722252259,NA
"Ghana","child_vitA",2,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",2,3,"SuperLearner","enet",0.295394255960965,0,0,0.704605744039035,NA
"Ghana","child_vitA",2,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",2,1,"SuperLearner","rf",0.0821277354829417,0,0.549209397190474,0.368662867326584,NA
"Ghana","child_vitA",2,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",2,4,"SuperLearner","enet",0.374227475394642,0,0,0.625772524605358,NA
"Ghana","child_vitA",2,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",2,5,"SuperLearner","mean",0.205512846276328,0,0,0.794487153723672,NA
"Ghana","child_vitA",2,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",3,5,"SuperLearner","enet",0.220908001602121,0,0,0.779091998397879,NA
"Ghana","child_vitA",3,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",3,1,"SuperLearner","rf",0.283549895931681,0,0.0159084179811451,0.700541686087174,NA
"Ghana","child_vitA",3,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",3,4,"SuperLearner","rf",0.217536121186483,0,0.306176710577838,0.476287168235679,NA
"Ghana","child_vitA",3,4,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",3,3,"SuperLearner","rf",0.21379170841009,0,0.344604558899225,0.441603732690684,NA
"Ghana","child_vitA",3,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",3,2,"SuperLearner","enet",0.20711202452687,0,0.0352286118671338,0.757659363605996,NA
"Ghana","child_vitA",3,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",4,1,"SuperLearner","enet",0.306621702682487,0,0,0.693378297317513,NA
"Ghana","child_vitA",4,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",4,2,"SuperLearner","enet",0.0799024799835257,0.561954735048132,0.262582565905555,0.0955602190627871,NA
"Ghana","child_vitA",4,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",4,4,"SuperLearner","rf",0.262947325913123,0,0,0.737052674086877,NA
"Ghana","child_vitA",4,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",4,3,"SuperLearner","mean",0.226929799655144,0,0,0.773070200344856,NA
"Ghana","child_vitA",4,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","child_vitA",4,5,"SuperLearner","rf",0.395993432967578,0,0.0304945732287551,0.573511993803667,NA
"Ghana","child_vitA",4,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",5,2,"SuperLearner","rf",0.375336559190995,0,0,0.624663440809005,NA
"Ghana","child_vitA",5,2,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",5,3,"SuperLearner","mean",0.19664997090121,0,0,0.80335002909879,NA
"Ghana","child_vitA",5,3,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",5,5,"SuperLearner","enet",0.31453507033876,0,0,0.68546492966124,NA
"Ghana","child_vitA",5,5,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",5,1,"SuperLearner","enet",0.151483744987595,0.792228201546683,0.056288053465722,0,NA
"Ghana","child_vitA",5,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","child_vitA",5,4,"SuperLearner","mean",0.322864978956209,0,0,0.677135021043791,NA
"Ghana","child_vitA",5,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",1,1,"SuperLearner","rf",0.122137629736348,0,0.319667896792438,0.558194473471214,NA
"Ghana","women_vitA",1,1,"mlr3superlearner","regr.rf",NA,NA,NA,NA,NA
"Ghana","women_vitA",1,3,"SuperLearner","enet",0.166607612932495,0.0562906086887277,0,0.777101778378778,NA
"Ghana","women_vitA",1,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",1,4,"SuperLearner","enet",0.304287864024214,0.172482050144875,0,0.523230085830911,NA
"Ghana","women_vitA",1,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",1,5,"SuperLearner","enet",0,1,0,0,NA
"Ghana","women_vitA",1,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",1,2,"SuperLearner","mean",0.0158869244051037,0,0,0.984113075594896,NA
"Ghana","women_vitA",1,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",2,2,"SuperLearner","mean",0.0359415877150793,0,0,0.964058412284921,NA
"Ghana","women_vitA",2,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",2,3,"SuperLearner","mean",0.176130170366621,0,0,0.823869829633379,NA
"Ghana","women_vitA",2,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",2,1,"SuperLearner","rf",0,0,0.839057163209727,0.160942836790273,NA
"Ghana","women_vitA",2,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",2,4,"SuperLearner","mean",0.0646694665214193,0,0.193557531359953,0.741773002118627,NA
"Ghana","women_vitA",2,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",2,5,"SuperLearner","mean",0.0364621625884395,0,0,0.963537837411561,NA
"Ghana","women_vitA",2,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",3,5,"SuperLearner","mean",0,0,0.0808058594043183,0.919194140595682,NA
"Ghana","women_vitA",3,5,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",3,1,"SuperLearner","enet",0.157922587711662,0.842077412288338,0,0,NA
"Ghana","women_vitA",3,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",3,4,"SuperLearner","mean",0.145922001378695,0,0.0702570712756703,0.783820927345635,NA
"Ghana","women_vitA",3,4,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",3,3,"SuperLearner","mean",0.154437896849598,0,0.130519002524749,0.715043100625654,NA
"Ghana","women_vitA",3,3,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",3,2,"SuperLearner","mean",0.106122432522718,0.137612969680552,0,0.75626459779673,NA
"Ghana","women_vitA",3,2,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
"Ghana","women_vitA",4,1,"SuperLearner","mean",0,0,0,1,NA
"Ghana","women_vitA",4,1,"mlr3superlearner","regr.mean",NA,NA,NA,NA,NA
