"outcome","Admin1","Admin2","index","rank","pct"
"women_vitA","Lacs","Moronou",0.313177995622772,11,31.8181818181818
"women_vitA","Lacs","N'zi",0.83849113049449,6,16.6666666666667
"women_vitA","Lagunes","Agnéby-Tiassa",-0.443078233978162,22,65.1515151515152
"women_vitA","Lagunes","Grands Ponts",-0.635897226464108,24,71.2121212121212
"women_vitA","Lagunes","La Mé",-1.0886347508002,30,89.3939393939394
"women_vitA","Montagnes","Cavally",-0.816861881000885,28,83.3333333333333
"women_vitA","Montagnes","Guémon",-0.469012202476853,23,68.1818181818182
"women_vitA","Montagnes","Tonkpi",-1.03043753808367,29,86.3636363636364
"women_vitA","Sassandra-Marahoué","Haut-Sassandra",-0.110969293468762,18,53.030303030303
"women_vitA","Sassandra-Marahoué","Marahoué",0.260451585786985,13,37.8787878787879
"women_vitA","Savanes","Bagoué",1.77932640556353,1,1.51515151515152
"women_vitA","Savanes","Poro",1.2419561408347,4,10.6060606060606
"women_vitA","Savanes","Tchologo",1.75512715348314,2,4.54545454545455
"women_vitA","Vallée du Bandama","Gbeke",0.0845459204027463,16,46.969696969697
"women_vitA","Vallée du Bandama","Hambol",0.54421813557064,8,22.7272727272727
"women_vitA","Woroba","Bafing",-0.307230959968543,20,59.0909090909091
"women_vitA","Woroba","Béré",0.772785022582526,7,19.6969696969697
"women_vitA","Woroba","Worodougou",0.457750891870161,9,25.7575757575758
"women_vitA","Yamoussoukro","Yamoussoukro",0.153324301236348,15,43.9393939393939
"women_vitA","Zanzan","Bounkani",1.29589812680587,3,7.57575757575758
"women_vitA","Zanzan","Gontougo",-0.03722602217624,17,50
"women_folate","Abidjan","Abidjan",-0.311542514890782,21,62.1212121212121
"women_folate","Bas-Sassandra","Gbôkle",-0.825347548028217,28,83.3333333333333
"women_folate","Bas-Sassandra","Nawa",-0.595558399640289,25,74.2424242424242
"women_folate","Bas-Sassandra","San-Pédro",-0.870299287557489,29,86.3636363636364
"women_folate","Comoé","Indénié-Djuablin",-1.0329603844384,31,92.4242424242424
"women_folate","Comoé","Sud Comoé",-1.10940430611931,32,95.4545454545455
"women_folate","Denguélé","Folon",0.902864217197497,7,19.6969696969697
"women_folate","Denguélé","Kabadougou",0.667470680380939,10,28.7878787878788
"women_folate","Gôh-Djiboua","Gôh",-0.410960623613268,23,68.1818181818182
"women_folate","Gôh-Djiboua","Lôh-Djiboua",-0.923013436229051,30,89.3939393939394
