"outcome","Admin1","Admin2","index","rank","pct"
"women_iron","Denguélé","Folon",0.213876180400221,15,43.9393939393939
"women_iron","Denguélé","Kabadougou",-0.519735651640226,22,65.1515151515152
"women_iron","Gôh-Djiboua","Gôh",-0.527492699311401,23,68.1818181818182
"women_iron","Gôh-Djiboua","Lôh-Djiboua",-0.569123726478555,25,74.2424242424242
"women_iron","Lacs","Bélier",1.15558431714516,5,13.6363636363636
"women_iron","Lacs","Iffou",0.407653215085022,13,37.8787878787879
"women_iron","Lacs","Moronou",0.605869284990379,10,28.7878787878788
"women_iron","Lacs","N'zi",1.18986688231675,3,7.57575757575758
"women_iron","Lagunes","Agnéby-Tiassa",-0.026935343459536,16,46.969696969697
"women_iron","Lagunes","Grands Ponts",-0.17069162746027,19,56.0606060606061
"women_iron","Lagunes","La Mé",-0.546607610971516,24,71.2121212121212
"women_iron","Montagnes","Cavally",-1.423291151033,32,95.4545454545455
"women_iron","Montagnes","Guémon",-0.810005194691311,26,77.2727272727273
"women_iron","Montagnes","Tonkpi",-1.50285510664124,33,98.4848484848485
"women_iron","Sassandra-Marahoué","Haut-Sassandra",-0.487345946920014,21,62.1212121212121
"women_iron","Sassandra-Marahoué","Marahoué",0.247202785543965,14,40.9090909090909
"women_iron","Savanes","Bagoué",1.17234524187453,4,10.6060606060606
"women_iron","Savanes","Poro",0.893882304588508,6,16.6666666666667
"women_iron","Savanes","Tchologo",1.48427189996478,2,4.54545454545455
"women_iron","Vallée du Bandama","Gbeke",0.627125156881211,9,25.7575757575758
"women_iron","Vallée du Bandama","Hambol",0.819432031494058,7,19.6969696969697
"women_iron","Woroba","Bafing",-0.988021544652217,28,83.3333333333333
"women_iron","Woroba","Béré",0.593643557998798,11,31.8181818181818
"women_iron","Woroba","Worodougou",-0.0522240727516782,17,50
"women_iron","Yamoussoukro","Yamoussoukro",0.7430772286551,8,22.7272727272727
"women_iron","Zanzan","Bounkani",1.7212860815036,1,1.51515151515152
"women_iron","Zanzan","Gontougo",0.409363309400045,12,34.8484848484849
"women_vitA","Abidjan","Abidjan",-0.678998760762983,23,68.1818181818182
"women_vitA","Bas-Sassandra","Gbôkle",-1.02648483839848,28,83.3333333333333
"women_vitA","Bas-Sassandra","Nawa",-1.17576888138641,30,89.3939393939394
"women_vitA","Bas-Sassandra","San-Pédro",-1.91677933003846,33,98.4848484848485
"women_vitA","Comoé","Indénié-Djuablin",-0.0389269264537195,17,50
"women_vitA","Comoé","Sud Comoé",-1.17419437400927,29,86.3636363636364
"women_vitA","Denguélé","Folon",0.491481956489519,14,40.9090909090909
"women_vitA","Denguélé","Kabadougou",-0.222723350755729,18,53.030303030303
"women_vitA","Gôh-Djiboua","Gôh",-0.636276334609768,22,65.1515151515152
"women_vitA","Gôh-Djiboua","Lôh-Djiboua",-0.757534606532218,26,77.2727272727273
"women_vitA","Lacs","Bélier",1.05650897431364,6,16.6666666666667
"women_vitA","Lacs","Iffou",0.677160090720432,9,25.7575757575758
"women_vitA","Lacs","Moronou",0.609478113427003,13,37.8787878787879
"women_vitA","Lacs","N'zi",1.2605539691373,4,10.6060606060606
"women_vitA","Lagunes","Agnéby-Tiassa",-0.247869494098594,19,56.0606060606061
"women_vitA","Lagunes","Grands Ponts",-0.520025881735719,21,62.1212121212121
"women_vitA","Lagunes","La Mé",-0.720117255399226,25,74.2424242424242
"women_vitA","Montagnes","Cavally",-1.61494144277646,32,95.4545454545455
"women_vitA","Montagnes","Guémon",-0.862439942345364,27,80.3030303030303
"women_vitA","Montagnes","Tonkpi",-1.50539548960148,31,92.4242424242424
"women_vitA","Sassandra-Marahoué","Haut-Sassandra",-0.48648343309401,20,59.0909090909091
"women_vitA","Sassandra-Marahoué","Marahoué",0.263849651396317,15,43.9393939393939
"women_vitA","Savanes","Bagoué",1.33001186683508,3,7.57575757575758
"women_vitA","Savanes","Poro",1.12469586465826,5,13.6363636363636
"women_vitA","Savanes","Tchologo",1.7085478069287,2,4.54545454545455
"women_vitA","Vallée du Bandama","Gbeke",0.643791781339696,12,34.8484848484849
"women_vitA","Vallée du Bandama","Hambol",1.02806175217876,7,19.6969696969697
"women_vitA","Woroba","Bafing",-0.68725126099555,24,71.2121212121212
"women_vitA","Woroba","Béré",0.655075034531225,10,28.7878787878788
"women_vitA","Woroba","Worodougou",0.0981742875116477,16,46.969696969697
"women_vitA","Yamoussoukro","Yamoussoukro",0.701183144827294,8,22.7272727272727
"women_vitA","Zanzan","Bounkani",2.00261404051897,1,1.51515151515152
"women_vitA","Zanzan","Gontougo",0.653326080570064,11,31.8181818181818
"women_folate","Abidjan","Abidjan",-0.045306843777317,19,56.0606060606061
"women_folate","Bas-Sassandra","Gbôkle",-1.30642677767993,31,92.4242424242424
"women_folate","Bas-Sassandra","Nawa",-0.95362436407446,29,86.3636363636364
"women_folate","Bas-Sassandra","San-Pédro",-1.53532686399877,33,98.4848484848485
"women_folate","Comoé","Indénié-Djuablin",-0.389400495269107,24,71.2121212121212
"women_folate","Comoé","Sud Comoé",-1.04318956568612,30,89.3939393939394
"women_folate","Denguélé","Folon",0.526770899076147,9,25.7575757575758
"women_folate","Denguélé","Kabadougou",0.374101771424121,11,31.8181818181818
"women_folate","Gôh-Djiboua","Gôh",-0.350435891379141,23,68.1818181818182
"women_folate","Gôh-Djiboua","Lôh-Djiboua",-0.81180332002998,28,83.3333333333333
"women_folate","Lacs","Bélier",0.444371243661381,10,28.7878787878788
"women_folate","Lacs","Iffou",-0.1386609505083,20,59.0909090909091
"women_folate","Lacs","Moronou",-0.148151613926257,21,62.1212121212121
"women_folate","Lacs","N'zi",0.268415976129003,13,37.8787878787879
"women_folate","Lagunes","Agnéby-Tiassa",-0.50065149822083,25,74.2424242424242
"women_folate","Lagunes","Grands Ponts",-0.343131767713392,22,65.1515151515152
"women_folate","Lagunes","La Mé",-0.781260143336868,27,80.3030303030303
"women_folate","Montagnes","Cavally",-1.42079524893612,32,95.4545454545455
"women_folate","Montagnes","Guémon",0.0187147239374312,17,50
"women_folate","Montagnes","Tonkpi",-0.673176376123757,26,77.2727272727273
"women_folate","Sassandra-Marahoué","Haut-Sassandra",0.225521406907576,15,43.9393939393939
"women_folate","Sassandra-Marahoué","Marahoué",0.361471181148483,12,34.8484848484849
"women_folate","Savanes","Bagoué",1.06498701904695,4,10.6060606060606
"women_folate","Savanes","Poro",0.709373192083236,8,22.7272727272727
"women_folate","Savanes","Tchologo",1.084871694591,3,7.57575757575758
"women_folate","Vallée du Bandama","Gbeke",0.838883870366743,7,19.6969696969697
