"country","outcome","Admin1","Admin2","surveyed","y_prev","n_psu","pred_fit","pred_med","pred_lo","pred_hi","p_ge20","p_ge10","refits"
"Malawi","women_iron","Nkhotakota","Nkhotakota Game Reserve",FALSE,NA,NA,0.00442188876190606,0.00764441016997724,0.00116935469716143,0.0469751910135905,0,0.01,200
"Malawi","women_iron","Nkhotakota","SC Kafuzila",FALSE,NA,NA,0.00983529233726135,0.0133930064005202,0.00236486445172952,0.103064948797401,0.01,0.06,200
"Malawi","women_iron","Nkhotakota","SC Mphonde",FALSE,NA,NA,0.0644918478743969,0.0789417115502793,0.00929103796293048,0.294685156628616,0.15,0.43,200
"Malawi","women_iron","Nkhotakota","SC Mwansambo",FALSE,NA,NA,0.0150043222344586,0.02172931689992,0.00556663513259959,0.0739572272740911,0,0.015,200
"Malawi","women_iron","Nkhotakota","TA Kanyenda",TRUE,0,1,0.0780002645870164,0.0908025586068601,0.0119453712402704,0.281876926563287,0.175,0.455,200
"Malawi","women_iron","Nkhotakota","TA Malenga Chanzi",TRUE,0.333333333333333,1,0.123926132929851,0.133975825774894,0.016275666581359,0.410633725118507,0.34,0.575,200
"Malawi","women_iron","Nkhotakota","TA Mwadzama",TRUE,0.222222222222222,1,0.0252529695854031,0.035457607388945,0.0053639641272817,0.178170591346771,0.02,0.19,200
"Malawi","women_iron","Nsanje","Mwabvi Game Reserve",FALSE,NA,NA,0.0868918168138574,0.086121062437129,0.00458838076583309,0.531778179433487,0.275,0.445,200
"Malawi","women_iron","Nsanje","Nsanje Boma",TRUE,0.333333333333333,1,0.562880189967558,0.481925919963077,0.0255939530323313,0.867147865434717,0.715,0.845,200
"Malawi","women_iron","Nsanje","SC Makoka",FALSE,NA,NA,0.148132781454196,0.125093983469351,0.01012689272024,0.496461814986487,0.35,0.555,200
"Malawi","women_iron","Nsanje","SC Mbenje",TRUE,0.222222222222222,1,0.617945705347289,0.503572898370445,0.0343188711771133,0.895026331563109,0.755,0.83,200
"Malawi","women_iron","Nsanje","TA Chimombo",FALSE,NA,NA,0.382670802922305,0.297687199498405,0.0174360436764559,0.785098164493785,0.61,0.73,200
"Malawi","women_iron","Nsanje","TA Malemia",FALSE,NA,NA,0.213618983275572,0.185300315628527,0.0121238195400808,0.582529612890559,0.445,0.64,200
"Malawi","women_iron","Nsanje","TA Mlolo",FALSE,NA,NA,0.349440225143315,0.270003245909187,0.0181410454583679,0.730669095294852,0.595,0.74,200
"Malawi","women_iron","Nsanje","TA Ndamera",TRUE,0,1,0.258282586234489,0.20893101160376,0.0126805824762927,0.701085856366154,0.515,0.67,200
"Malawi","women_iron","Nsanje","TA Ngabu",FALSE,NA,NA,0.174414637201405,0.151891975864885,0.00994215201460363,0.567226433966484,0.43,0.62,200
"Malawi","women_iron","Nsanje","TA Nyachikadza",FALSE,NA,NA,0.146302458670617,0.122105733932578,0.00348440576374526,0.66261615306697,0.41,0.545,200
"Malawi","women_iron","Nsanje","TA Tengani",FALSE,NA,NA,0.322505427734148,0.246739098643717,0.0184013994119935,0.74991536322026,0.555,0.71,200
"Malawi","women_iron","Ntcheu","Ntcheu Boma",FALSE,NA,NA,0.176149979769113,0.147572318334627,0.052526475929066,0.378682740109604,0.3,0.725,200
"Malawi","women_iron","Ntcheu","SC Champiti",FALSE,NA,NA,0.0312300021404701,0.0411946197327598,0.0174478222842744,0.0974840810170555,0,0.05,200
"Malawi","women_iron","Ntcheu","SC Goodson Ganya",TRUE,0.2,1,0.046130063201586,0.0523858913147963,0.018860920300177,0.145536176626155,0.01,0.18,200
"Malawi","women_iron","Ntcheu","SC Makwangwala",TRUE,0.0909090909090909,1,0.0476341496760592,0.0612820554142956,0.0192147198346744,0.166943840801814,0.02,0.205,200
"Malawi","women_iron","Ntcheu","TA Chakhumbira",FALSE,NA,NA,0.0382358712571221,0.0416176068122493,0.0161896745299186,0.111690133977638,0,0.07,200
"Malawi","women_iron","Ntcheu","TA Kwataine",FALSE,NA,NA,0.0746409148347946,0.0798815941574209,0.0369109912906218,0.167167589782605,0.025,0.31,200
"Malawi","women_iron","Ntcheu","TA Masasa",FALSE,NA,NA,0.0476843746150602,0.0559006718222545,0.0183785512698886,0.164761943509949,0.025,0.205,200
"Malawi","women_iron","Ntcheu","TA Mpando",FALSE,NA,NA,0.0172351356027361,0.0220058197707225,0.00771066854591005,0.0772265658136247,0,0.03,200
"Malawi","women_iron","Ntcheu","TA Njolomole",TRUE,0.111111111111111,1,0.0308132726731733,0.0378357970405024,0.0167982112100613,0.0885261217884018,0.005,0.04,200
"Malawi","women_iron","Ntcheu","TA Phambala",TRUE,0,1,0.0326207788529508,0.0401806387338211,0.0149488490755155,0.110713237909271,0,0.07,200
"Malawi","women_iron","Ntchisi","Ntchisi Boma",FALSE,NA,NA,0.0336411017056394,0.0358037531196693,0.00982118128242747,0.148355291288135,0.035,0.16,200
"Malawi","women_iron","Ntchisi","SC Chilooko",TRUE,0,1,0.00537731242601647,0.00922430266797174,0.00396774352742764,0.0249430200654412,0,0,200
"Malawi","women_iron","Ntchisi","SC Nthondo",TRUE,0,1,0.00308485556295371,0.00655973960862121,0.00239631927271102,0.0157977738479371,0,0,200
"Malawi","women_iron","Ntchisi","TA Chikho",FALSE,NA,NA,0.00451052124504739,0.00853759578831036,0.00376439120752506,0.0235711780029995,0,0,200
"Malawi","women_iron","Ntchisi","TA Kalumo",TRUE,0,1,0.00629092852002441,0.0108014239129941,0.00429424864545863,0.0396620088278238,0,0.005,200
"Malawi","women_iron","Ntchisi","TA Kasakula",FALSE,NA,NA,0.00621494100727789,0.0112576986409658,0.00428503293616644,0.0255591954130528,0,0,200
"Malawi","women_iron","Ntchisi","TA Kasukula",FALSE,NA,NA,0.00210802989420484,0.004451120202891,0.00132886021707066,0.0138468510820416,0,0,200
"Malawi","women_iron","Phalombe","TA Mkhumba",TRUE,0.143941898502595,3,0.193812178031469,0.184975059839597,0.0438396571477971,0.440722166448606,0.455,0.73,200
"Malawi","women_iron","Phalombe","TA Nazombe",FALSE,NA,NA,0.216556898878876,0.194461926065906,0.0497531980506504,0.436883810845846,0.485,0.76,200
"Malawi","women_iron","Rumphi","Nyika National Park - Rumphi",FALSE,NA,NA,0.0431139323157965,0.0324164857806376,0.00146612775242148,0.635517262916072,0.235,0.305,200
"Malawi","women_iron","Rumphi","Rumphi Boma",TRUE,0.168166123250775,2,0.894159084771653,0.734861723430795,0.218907966017998,0.944143094107435,0.96,0.99,200
"Malawi","women_iron","Rumphi","SC Chapinduka",TRUE,0,1,0.073992801895364,0.048531521909754,0.00312791412920897,0.530023870771989,0.25,0.365,200
"Malawi","women_iron","Rumphi","SC Kachulu",TRUE,0.5,1,0.123893100023742,0.0854172684861641,0.00516482217094914,0.685021860523263,0.335,0.455,200
"Malawi","women_iron","Rumphi","SC Mwahenga",FALSE,NA,NA,0.250056079045597,0.147718963561542,0.0197529069473196,0.612347020910828,0.435,0.64,200
"Malawi","women_iron","Rumphi","SC Mwalweni",FALSE,NA,NA,0.165190189086047,0.11669996085638,0.0126077339946087,0.611257257904302,0.35,0.545,200
"Malawi","women_iron","Rumphi","SC Mwankhunikira",TRUE,0.333333333333333,1,0.164038093614885,0.106199133830994,0.0096319897605453,0.622031214921984,0.365,0.505,200
"Malawi","women_iron","Rumphi","TA Chikulamayembe",TRUE,0.268899842821955,2,0.245796980223676,0.160263766153013,0.0263662149741053,0.540306500584167,0.41,0.65,200
"Malawi","women_iron","Rumphi","TA Katumbi",FALSE,NA,NA,0.090558011102035,0.0700483267889929,0.0107951377176249,0.454201855776144,0.235,0.39,200
"Malawi","women_iron","Rumphi","TA Mwamlowe",FALSE,NA,NA,0.145831560682215,0.0962802477113592,0.00785922289007508,0.634303267207763,0.33,0.49,200
"Malawi","women_iron","Rumphi","Vwaza Marsh Game Reserve - Rumph",FALSE,NA,NA,0.0554861263385771,0.0428517023752571,0.0084260037866454,0.279268929363419,0.105,0.3,200
"Malawi","women_iron","Salima","Salima Town",FALSE,NA,NA,0.223660245641047,0.1976661157058,0.0255971561467188,0.64603266635913,0.495,0.69,200
"Malawi","women_iron","Salima","SC Kambalame",FALSE,NA,NA,0.106072042762188,0.109738324717667,0.0143591519954392,0.438495452522254,0.285,0.525,200
"Malawi","women_iron","Salima","SC Kambwiri",TRUE,0,1,0.0183969178586486,0.0267982729198029,0.00334270305633351,0.184164055530684,0.05,0.165,200
"Malawi","women_iron","Salima","SC Mwanza",FALSE,NA,NA,0.0104036423536477,0.016497837177788,0.00339617947251183,0.0930101967305058,0,0.04,200
"Malawi","women_iron","Salima","TA Karonga",TRUE,0.285714285714286,1,0.0301076412870019,0.0378901577908409,0.00499964967281615,0.236459071271918,0.1,0.255,200
"Malawi","women_iron","Salima","TA Khombedza",TRUE,0,1,0.0226608705157103,0.0291720107001072,0.00456645877342738,0.209007184384699,0.06,0.2,200
"Malawi","women_iron","Salima","TA Kuluunda",FALSE,NA,NA,0.0321806644787827,0.0365070226302663,0.00359957597365849,0.298365918531734,0.14,0.295,200
"Malawi","women_iron","Salima","TA Maganga",TRUE,0.3,1,0.108994638631702,0.106311272408631,0.0143682674054151,0.505539883714549,0.36,0.525,200
"Malawi","women_iron","Salima","TA Ndindi",FALSE,NA,NA,0.0415012219625506,0.0510377850133872,0.00712708639977821,0.276791325966382,0.12,0.285,200
"Malawi","women_iron","Salima","TA Pemba",FALSE,NA,NA,0.0420289557139235,0.048763562962771,0.00615820465141978,0.306183742359098,0.155,0.35,200
"Malawi","women_iron","Thyolo","Luchenza Town",FALSE,NA,NA,0.118847836337419,0.106264432408243,0.0207880796338645,0.361808250045498,0.265,0.545,200
"Malawi","women_iron","Thyolo","SC Kwethemule",FALSE,NA,NA,0.079738201465538,0.0844942300282,0.0153476613102427,0.296007195467038,0.165,0.42,200
"Malawi","women_iron","Thyolo","SC Mbawela",TRUE,0.3,1,0.0627442310912904,0.0700741355543007,0.0116724599360771,0.278670891862534,0.125,0.345,200
"Malawi","women_iron","Thyolo","SC Mphuka",FALSE,NA,NA,0.0448393181827225,0.0537954221333962,0.00955468578661065,0.242304713504415,0.08,0.28,200
"Malawi","women_iron","Thyolo","SC Thukuta",FALSE,NA,NA,0.107534269754826,0.105588483219598,0.0151024876185315,0.473693134162344,0.29,0.53,200
"Malawi","women_iron","Thyolo","TA Bvumbwe",TRUE,0.0666666666666667,1,0.0744021158711369,0.0849811807523351,0.0198299040898519,0.278088047577379,0.115,0.405,200
"Malawi","women_iron","Thyolo","TA Changata",FALSE,NA,NA,0.067583781452073,0.0774120870140559,0.0119787028429031,0.287960427182701,0.16,0.4,200
"Malawi","women_iron","Thyolo","TA Chimaliro",FALSE,NA,NA,0.073111726523196,0.0823502372861795,0.0168018958445335,0.291882985842215,0.135,0.42,200
"Malawi","women_iron","Thyolo","TA Kapichi",FALSE,NA,NA,0.0534628558790032,0.0602333727332828,0.00979659870998264,0.269306501114532,0.115,0.3,200
"Malawi","women_iron","Thyolo","TA Nchilamwela",TRUE,0,1,0.0490787916806601,0.0527481253914459,0.00726226796509195,0.25043021692654,0.1,0.28,200
"Malawi","women_iron","Thyolo","TA Nsabwe",FALSE,NA,NA,0.0852616381189587,0.0927285239449209,0.0126374006230176,0.376021564616257,0.21,0.45,200
"Malawi","women_iron","Thyolo","TA Thomas",FALSE,NA,NA,0.0378872589439877,0.0489451697516287,0.00938576746871535,0.200205691115257,0.05,0.215,200
"Malawi","women_iron","Thyolo","Thyolo Boma",FALSE,NA,NA,0.115645215099045,0.107030380584675,0.0223111110790173,0.371791069089102,0.245,0.535,200
"Malawi","women_iron","Zomba","SC Mbiza",TRUE,0,1,0.19171338289343,0.181510072995973,0.0363309940348691,0.528565541904336,0.47,0.685,200
"Malawi","women_iron","Zomba","SC Mkumbira",FALSE,NA,NA,0.242484055920563,0.211922088099393,0.0470342510245924,0.419859623159357,0.535,0.78,200
"Malawi","women_iron","Zomba","TA Chikowi",FALSE,NA,NA,0.197126996500125,0.174676273237363,0.0444780432475995,0.490319807609122,0.425,0.7,200
"Malawi","women_iron","Zomba","TA Kuntumanji",FALSE,NA,NA,0.320327032264186,0.276533240149511,0.0597347093211005,0.563935588741913,0.66,0.86,200
"Malawi","women_iron","Zomba","TA Malemia",TRUE,0.449251873670891,2,0.283233005824871,0.192999211938892,0.0568929032554123,0.582772787866865,0.475,0.815,200
"Malawi","women_iron","Zomba","TA Mlumbe",FALSE,NA,NA,0.282790429831537,0.255689311667232,0.0610385226419151,0.546259416378321,0.61,0.835,200
"Malawi","women_iron","Zomba","TA Mwambo",FALSE,NA,NA,0.33894911682649,0.296689940508719,0.0549398711790007,0.639304412974872,0.675,0.84,200
"Malawi","women_iron","Zomba","Zomba City",FALSE,NA,NA,0.797952378507237,0.576799051215802,0.210274820412436,0.887617836099119,0.95,0.99,200
