"country","Admin1","Admin2","y_prev","n_psu","n_raw","n_eff","urbanicity","pred","pred_lo","pred_hi"
"Ghana","Greater Accra","Ablekuma Central",0.2,1,15,10.8713203628531,0.976923076923077,0.308971094133268,0.0955588055131023,0.563244019221643
"Ghana","Greater Accra","Ablekuma North",0.0565343659244918,2,17,14.1020037446311,0.986538461538462,0.478630499322234,0.317935452002751,0.738997558819896
"Ghana","Greater Accra","Ashaiman",0.307692307692308,1,13,9.80744724527219,0.947115384615385,0.274617302884548,0.0489261353478485,0.613133322042882
"Ghana","Greater Accra","Ayawaso West",0,1,9,7.39513972634036,0.945192307692308,0.356198969197524,0.243173391634925,0.46904641425132
"Ghana","Greater Accra","Ga East",0.333333333333333,1,9,7.39513972634036,0.916346153846154,0.176712699655912,0.0411577096487416,0.435845545667767
"Ghana","Greater Accra","La-Dade-Kotopon",0.111111111111111,1,9,7.39513972634037,0.932692307692308,0.47656096774609,0.282359355412086,0.737741419872502
"Ghana","Greater Accra","Tema West",0.153846153846154,1,13,9.80744724527219,0.933653846153846,0.402997189637016,0.128319864241806,0.654559754302381
"Ghana","Greater Accra","Weija Gbawe",0.0823258696656562,3,38,25.0563334488108,0.896153846153846,0.394502505823056,0.163719837727902,0.654390969864639
"Ghana","North East","Chereponi",0.142857142857143,1,7,6.02015034638621,0.146153846153846,0.311048383601441,0.181916513385477,0.532739478997249
"Ghana","North East","West Mamprusi",0.4,1,15,10.8713203628531,0.192307692307692,0.318622219186625,0.204617493297959,0.419651747555133
"Ghana","North East","Yunyoo-Nasuan",0,1,12,9.24216999091902,0.133653846153846,0.376518121360227,0.267674180360798,0.519431023898608
"Ghana","Northern","Gushegu",0.25,1,8,6.72331846098586,0.100961538461538,0.132617589379218,0.0545197506976724,0.273346888175813
"Ghana","Northern","Kpandai",0,1,6,5.28338903294626,0.217307692307692,0.125669079502513,0.0775901024673256,0.18260512427224
"Ghana","Northern","Nanumba South",0.2,1,10,8.0376645768723,0.214423076923077,0.137994932408913,0.0595672861248827,0.228713420070173
"Ghana","Northern","Sagnerigu",0.316334049122847,2,20,14.8181017005863,0.858653846153846,0.410738011951699,0.26788048792169,0.4977118459958
"Ghana","Northern","Savelugu",0.375,1,16,11.3724876340976,0.288461538461538,0.265617035807351,0.114304076479722,0.42903399495521
"Ghana","Northern","Tamale",0.166666666666667,1,18,12.3189960343237,0.770192307692308,0.370125857674344,0.259189643300253,0.414544965091043
"Ghana","Northern","Tatale Sanguli",0,1,9,7.39513972634036,0.169230769230769,0.136215336610019,0.0652098755921467,0.219892495166547
"Ghana","Northern","Tolon",0.230769230769231,1,13,9.80744724527219,0.209615384615385,0.266757922529866,0.130012813685373,0.405565917891546
"Ghana","Oti","Nkwanta South",0,1,9,7.39513972634036,0.111538461538462,0.0460902512256785,0.0274593106210388,0.0701893232566517
"Ghana","Savannah","Bole",0,1,5,4.51056828412347,0.0875,0.0834593506219265,0.0538189925413371,0.132718476437134
"Ghana","Savannah","Central Gonja",0.0704313498940882,2,18,13.8007939980298,0.0615384615384615,0.136507113097471,0.0592228890315052,0.264168117807834
"Ghana","Savannah","North East Gonja",0.1,1,10,8.0376645768723,0.075,0.107692893692477,0.037454669830047,0.201261610845323
"Ghana","Savannah","Sawla-Tuna-Kalba",0,1,9,7.39513972634036,0.103846153846154,0.113872182501643,0.0205400374547614,0.181887242260864
"Ghana","Upper East","Bawku West",0.181818181818182,1,11,8.65276843448061,0.298076923076923,0.439453347834968,0.321692930497081,0.527237582808478
"Ghana","Upper East","Binduri",0.24920936116382,2,16,13.4381693883582,0.375,0.569725666758273,0.26499337306436,0.715746130321641
"Ghana","Upper East","Builsa South",0.5,1,2,1.94717898652331,0.0548076923076923,0.133962558165577,0.0409224965389422,0.331539500274873
"Ghana","Upper East","Kasena Nankana East",0.420768566493955,2,17,9.49068512904959,0.542307692307692,0.288205544872351,0.100106961247937,0.429476750812706
"Ghana","Upper East","Talensi",0.25,1,12,9.24216999091902,0.359615384615385,0.328694298829195,0.178100360510705,0.462798905387443
"Ghana","Upper West","Jirapa",0,1,8,6.72331846098586,0.329807692307692,0.226582244465415,0.135103590000225,0.321315997668607
"Ghana","Upper West","Lambussie-Karni",0,1,7,6.02015034638621,0.220192307692308,0.225099129543988,0.0714039511739061,0.353275445279748
"Ghana","Upper West","Sissala East",0.142857142857143,1,7,6.02015034638621,0.0557692307692308,0.0903471344900236,0.0149809833203167,0.200338241023258
"Ghana","Upper West","Wa East",0,1,10,8.0376645768723,0.0384615384615385,0.0982802004187236,0.0517850017683463,0.160779148867159
"Ghana","Upper West","Wa Municipal",0.151631477927063,2,19,15.1384115934214,0.689423076923077,0.154869480430849,0.065536931293237,0.264442556147059
"Ghana","Volta","Afadzato South",0.166666666666667,1,18,12.3189960343236,0.507692307692308,0.0433844934666859,0.0250781978158565,0.0660922132929516
"Ghana","Volta","Akatsi South",0.25,1,8,6.72331846098586,0.643269230769231,0.185963670916768,0.108668521586863,0.267121995446964
"Ghana","Volta","Ho Municipal",0.125,1,8,6.72331846098586,0.761538461538461,0.0542593326433832,0.035304768622816,0.0852473316929102
"Ghana","Volta","South Tongu",0.25,1,12,9.24216999091902,0.625961538461538,0.263614349270367,0.127972111359255,0.461245464639839
"Ghana","Western","Effia Kwesimintsim",0,1,4,3.6989743965942,0.876923076923077,0.035559530191772,0.0186087340266034,0.0515418723241535
"Ghana","Western","Ellembelle",0,1,10,8.0376645768723,0.420192307692308,0.00439783491607593,0.00286542065581231,0.00665907752619801
"Ghana","Western","Jomoro",0,1,5,4.51056828412347,0.409615384615385,0.00504486071686761,0.00401423423370657,0.00786238288885944
"Ghana","Western","Mpohor",0,2,8,6.69183844320169,0.349038461538462,0.00605240920994877,0.00417520587841571,0.00818562205094979
"Ghana","Western","Prestea-Huni Valley",0.0588235294117647,1,17,11.8546941782951,0.418269230769231,0.00629044026655806,0.00406474640161353,0.0108719677186161
"Ghana","Western North","Sefwi-Akontombra",0,1,7,6.02015034638621,0.2,0.00433502104786623,0.00267843177752752,0.00555262999130452
"Malawi","Balaka","TA Kalembo",0,1,4,3.45828327809762,0.603909465020576,0.201963577413041,0.0472222948674094,0.39164917576221
"Malawi","Balaka","TA Nsamala",0.4,1,5,4.13613625006162,0.42798353909465,0.136243690650371,0.0574701750898164,0.248892028951184
"Malawi","Blantyre","Blantyre City",0.0991222524989092,2,10,8.27078566519411,0.989711934156379,0.790481992236532,0.406637861247486,0.965539594397178
"Malawi","Blantyre","TA Kuntaja",0.5,1,2,1.90075327821916,0.696502057613169,0.277007003740727,0.126454757085935,0.471773293862683
"Malawi","Chikwawa","TA Kasisi",0,1,6,4.75785651168145,0.328189300411523,0.27930117028987,0.0958150753000451,0.537120004767902
"Malawi","Chikwawa","TA Lundu",0.3,1,20,10.039788192698,0.787037037037037,0.166923348370811,0.0255987508400703,0.384261435137103
"Malawi","Chiradzulu","TA Kadewere",0.222222222222222,1,9,6.34824201891555,0.681584362139918,0.153414300750659,0.063723025611328,0.301598693471201
"Malawi","Chiradzulu","TA Mpama",0.25,1,8,5.8586559281456,0.784979423868313,0.196363219866151,0.0743480030113932,0.538538757704083
"Malawi","Chiradzulu","TA Nchema",0,1,11,7.22664798245348,0.638374485596708,0.409566124956828,0.279415439083274,0.579777388017676
"Malawi","Chitipa","Chitipa Boma",0.666666666666667,1,3,2.71633618644888,0.782407407407407,0.380870138020056,0.192123860605384,0.586270603713067
"Malawi","Chitipa","Nyika N.P. - Chitipa",0.333333333333333,1,3,2.71633618644888,0.101337448559671,0.0128388650914025,0.0010935558094089,0.0334673773717101
"Malawi","Chitipa","TA Mwabulambya",0.285714285714286,1,14,8.3393525395711,0.284465020576132,0.172145129069145,0.0528271364051074,0.261998695689898
"Malawi","Chitipa","TA Mwenemisuku",0.0801351501888365,2,12,9.48776423198238,0.170267489711934,0.174176225690995,0.0570380173507529,0.283981242502152
"Malawi","Chitipa","TA Mwenewenya",0,1,7,5.33013933474553,0.134259259259259,0.223157928158177,0.0311979885688294,0.643424118614407
"Malawi","Dedza","TA Kaphuka",0.166666666666667,1,6,4.75785651168145,0.661522633744856,0.00980078803356828,0.00449829321071619,0.0152855321185124
"Malawi","Dedza","TA Pemba",0,1,16,8.97255177677604,0.578189300411523,0.0054231067035689,0.00297132048349407,0.00752889178936928
"Malawi","Dedza","TA Tambala",0.1,1,10,6.80304624094623,0.392489711934156,0.0108231347594361,0.00449345823318127,0.0213742228254165
"Malawi","Dowa","SC Kayembe",0,1,6,4.75785651168145,0.646090534979424,0.0138890216987966,0.00459779363242608,0.032189201214069
"Malawi","Dowa","SC Mkukula",0.181818181818182,1,11,7.22664798245348,0.675925925925926,0.0155557302421675,0.00739564375954519,0.0285507422649958
"Malawi","Dowa","SC Mponela",0.222222222222222,1,9,6.34824201891555,0.753086419753086,0.0155317007420343,0.00715236569169241,0.0370281315724798
"Malawi","Dowa","TA Dzoole",0.25,1,8,5.8586559281456,0.711934156378601,0.0189860512064592,0.00527069190604853,0.0628293653159055
"Malawi","Karonga","Karonga Town",0.166666666666667,1,12,7.62215178261317,0.915637860082305,0.845878579051018,0.551157049238299,0.956057155522288
"Malawi","Karonga","TA Kilupula",0,2,8,6.89680334850335,0.416152263374486,0.443478081257292,0.249831130945804,0.597228261874732
"Malawi","Karonga","TA Kyungu",0.120937511755849,3,21,15.146049760748,0.259259259259259,0.287736659226334,0.0720496986259332,0.653018959032502
"Malawi","Karonga","TA Wasambo",0.333333333333333,1,6,4.75785651168145,0.390432098765432,0.228319471185667,0.143271093072241,0.328640935821358
"Malawi","Kasungu","SC Kawamba",0,1,7,5.33013933474553,0.256172839506173,0.0105375395906696,0.0062537487093543,0.0160936448028017
"Malawi","Kasungu","TA Kaluluma",0.1,1,10,6.80304624094623,0.443415637860082,0.0384573914972305,0.0153745473355575,0.0687843104053506
"Malawi","Kasungu","TA Mwase",0.166666666666667,1,6,4.75785651168145,0.461934156378601,0.0247746508701433,0.00703456949812398,0.0506546145066276
"Malawi","Kasungu","TA Santhe",0.125,1,8,5.8586559281456,0.397119341563786,0.00752465497927145,0.00246332977851729,0.0221568463710919
"Malawi","Lilongwe","Lilongwe City",0,1,2,1.90075327821916,0.97119341563786,0.619578331482444,0.426973981728795,0.83240229541236
"Malawi","Lilongwe","TA Chiseka",0.125,1,8,5.8586559281456,0.425411522633745,0.00595763051445868,0.00248936455517459,0.0134968373934056
"Malawi","Lilongwe","TA Kabudula",0,1,8,5.8586559281456,0.606481481481482,0.0125857944332361,0.00526259374239036,0.0219420403729796
"Malawi","Lilongwe","TA Khongoni",0.166666666666667,1,6,4.75785651168145,0.595679012345679,0.00289361476102693,0.00111678795710251,0.00764856177610728
"Malawi","Machinga","TA Kawinga",0.25,1,8,5.8586559281456,0.411522633744856,0.117780437548772,0.0406021157001719,0.201181276036871
"Malawi","Mangochi","SC Chowe",0,1,8,5.8586559281456,0.515432098765432,0.27631788792003,0.106704100498097,0.564462457969035
"Malawi","Mangochi","TA Mponda",0.8,1,5,4.13613625006162,0.602880658436214,0.133133614218444,0.0613562608649247,0.260554954514667
"Malawi","Mangochi","TA Nankumba",0.272727272727273,1,11,7.22664798245348,0.313786008230453,0.0810395356825828,0.0337091979289942,0.157022568518377
"Malawi","Mchinji","SC Dambe",0.0833333333333333,1,12,7.62215178261317,0.449588477366255,0.00687496737344752,0.00318915303993157,0.0125823141219433
"Malawi","Mchinji","SC Mduwa",0,1,6,4.75785651168145,0.481481481481482,0.00661336572268037,0.00387216892511284,0.0147620538631696
"Malawi","Mchinji","TA Mlonyeni",0.111111111111111,1,9,6.34824201891555,0.609053497942387,0.0178287019846743,0.00783820486934897,0.0333137121456172
"Malawi","Mchinji","TA Zulu",0.125,1,8,5.8586559281456,0.715020576131687,0.00831561452271036,0.00363381226129874,0.0168908640012904
"Malawi","Mulanje","SC Juma",0.333333333333333,1,3,2.71633618644888,0.454218106995885,0.12015816845992,0.0486304070641518,0.273932686685125
"Malawi","Mulanje","TA Mabuka",0.133074783346271,2,21,13.2762208365459,0.688271604938272,0.173681005855905,0.0198282531486966,0.342473778083
"Malawi","Mwanza","Majete Game Reserve - Mwanza",0.0909090909090909,1,11,7.22664798245348,0.130144032921811,0.113264653975113,0.0218604512305715,0.309115812997018
"Malawi","Mwanza","TA Nthache",0.222222222222222,1,9,6.34824201891555,0.555555555555556,0.0246967496268523,0.00860722353390729,0.0422899962851555
"Malawi","Mzimba","Mzimba Boma",0.125,1,8,5.8586559281456,0.972222222222222,0.66389428695506,0.165926285397406,0.8888435323092
"Malawi","Mzimba","Mzuzu City",0.485331711922963,2,12,9.2374602637204,0.932098765432099,0.450453862094542,0.165224834099653,0.884572715113678
"Malawi","Mzimba","TA Chindi",0.271885085652374,2,16,11.1207589690631,0.296810699588477,0.0675954904082553,0.0177167771405871,0.161450212241562
"Malawi","Mzimba","TA M'Mbelwa",0.375,1,8,5.8586559281456,0.462962962962963,0.0560040784782377,0.0116484279874188,0.169985974127685
"Malawi","Mzimba","TA Mabulabo",0,1,5,4.13613625006162,0.354938271604938,0.15909547023747,0.0585767235511628,0.266855643759432
"Malawi","Mzimba","TA Mtwalo",0.545454545454545,1,11,7.22664798245348,0.333333333333333,0.102724878281226,0.0244682461462814,0.198933203735343
"Malawi","Neno","TA Ngozi",0.106712199675426,2,15,7.26633685243547,0.210390946502058,0.052091578509375,0.0124117584724734,0.121821971808218
"Malawi","Neno","TA Symon",0.375,1,8,5.8586559281456,0.37037037037037,0.109275908664508,0.0446847576666145,0.229785099419047
"Malawi","Nkhata Bay","SC Malanda",0.2,1,5,4.13613625006162,0.437242798353909,0.0961068611987968,0.0210868697134234,0.269026627031997
"Malawi","Nkhata Bay","TA Fukamapiri",0,1,4,3.45828327809762,0.190843621399177,0.103392187304516,0.0217020047637904,0.228201009238555
"Malawi","Nkhata Bay","TA Kabunduli",0,1,5,4.13613625006162,0.169753086419753,0.0690528104834171,0.00802812436401082,0.264915113097004
"Malawi","Nkhata Bay","TA Musisya",0,1,4,3.45828327809762,0.116769547325103,0.0609307165477446,0.00710325663445507,0.158830822561762
"Malawi","Nkhata Bay","TA Timbiri",0.147085130605434,3,25,15.7230930610706,0.184670781893004,0.0710740726198082,0.0228012113361569,0.180060756718793
"Malawi","Nkhotakota","Nkhotakota Boma",0.166666666666667,1,6,4.75785651168145,0.965020576131687,0.428156698601275,0.15841346158847,0.686840971143146
"Malawi","Nkhotakota","TA Kanyenda",0,1,7,5.33013933474553,0.570987654320988,0.203326403085671,0.0801962793535899,0.308638917699806
"Malawi","Nkhotakota","TA Malenga Chanzi",0.333333333333333,1,6,4.75785651168145,0.589506172839506,0.0853776377718831,0.0304188064216133,0.237113324859789
"Malawi","Nkhotakota","TA Mwadzama",0.222222222222222,1,9,6.34824201891555,0.294753086419753,0.0165871186129873,0.00725521529716468,0.0420243023936456
"Malawi","Nsanje","Nsanje Boma",0.333333333333333,1,6,4.75785651168145,0.929012345679012,0.235215040131385,0.0547728776463614,0.843195939118697
"Malawi","Nsanje","SC Mbenje",0.222222222222222,1,9,6.34824201891555,0.531893004115226,0.446144334095011,0.175841216717887,0.743898376998126
"Malawi","Nsanje","TA Ndamera",0,1,3,2.71633618644888,0.336934156378601,0.49333553321005,0.234236748379855,0.711766828316667
"Malawi","Ntcheu","SC Goodson Ganya",0.2,1,10,6.80304624094623,0.478909465020576,0.0397527261755357,0.0189509116292701,0.0685776660801743
"Malawi","Ntcheu","SC Makwangwala",0.0909090909090909,1,11,7.22664798245348,0.541666666666667,0.0620780543689263,0.0414238213658162,0.107568867303865
"Malawi","Ntcheu","TA Njolomole",0.111111111111111,1,9,6.34824201891555,0.698559670781893,0.0419480537226954,0.0207186859549221,0.0745294226645513
"Malawi","Ntcheu","TA Phambala",0,1,10,6.80304624094623,0.22582304526749,0.0444113269862729,0.0332736763497108,0.072592596927424
"Malawi","Ntchisi","SC Chilooko",0,1,7,5.33013933474553,0.512345679012346,0.00922135575626631,0.00528831602671106,0.0124444521435115
"Malawi","Ntchisi","SC Nthondo",0,1,8,5.8586559281456,0.270061728395062,0.00546469235807277,0.00211675695968118,0.0106796239674931
"Malawi","Ntchisi","TA Kalumo",0,1,4,3.45828327809762,0.673868312757202,0.0143665672156557,0.00589477602100937,0.0329125079377299
"Malawi","Phalombe","TA Mkhumba",0.143941898502595,3,24,10.4544755349431,0.595164609053498,0.22547295706352,0.117673595839083,0.350861934666242
"Malawi","Rumphi","Rumphi Boma",0.168166123250775,2,16,11.5940382570454,0.954732510288066,0.769291587223342,0.349955795680807,0.918268999562635
"Malawi","Rumphi","SC Chapinduka",0,1,8,5.8586559281456,0.101337448559671,0.199533218465171,0.0332115301386499,0.407803699850675
"Malawi","Rumphi","SC Kachulu",0.5,1,6,4.75785651168145,0.191872427983539,0.0515703179110012,0.00922278612922754,0.234721796968361
"Malawi","Rumphi","SC Mwankhunikira",0.333333333333333,1,6,4.75785651168145,0.188786008230453,0.137042897248373,0.0290778430382921,0.466434800576337
"Malawi","Rumphi","TA Chikulamayembe",0.268899842821955,2,15,11.1740204491874,0.37962962962963,0.106825862882317,0.0355572682752773,0.229248989058922
"Malawi","Salima","SC Kambwiri",0,1,6,4.75785651168145,0.380658436213992,0.057399702223805,0.00993159940637767,0.107061926561997
"Malawi","Salima","TA Karonga",0.285714285714286,1,7,5.33013933474553,0.439300411522634,0.0255451679906507,0.00790366971701165,0.067111713173211
"Malawi","Salima","TA Khombedza",0,1,3,2.71633618644888,0.380144032921811,0.064628168073869,0.0193269325464163,0.180632487700761
"Malawi","Salima","TA Maganga",0.3,1,10,6.80304624094623,0.713991769547325,0.0724136479839715,0.0187732387543005,0.21989272027852
"Malawi","Thyolo","SC Mbawela",0.3,1,10,6.80304624094623,0.53858024691358,0.0293083014253733,0.00576031698832431,0.101431129763306
"Malawi","Thyolo","TA Bvumbwe",0.0666666666666667,1,15,8.66550215627529,0.860082304526749,0.102055866759119,0.0446312549617564,0.179193596197775
"Malawi","Thyolo","TA Nchilamwela",0,1,2,1.90075327821916,0.745884773662551,0.0801762960630272,0.03108327104477,0.140809179705553
"Malawi","Zomba","SC Mbiza",0,1,7,5.33013933474553,0.588477366255144,0.394812582073511,0.187919272465297,0.623910413850987
"Malawi","Zomba","TA Malemia",0.449251873670891,2,22,14.430360743115,0.734567901234568,0.151103881517157,0.0709457973699142,0.244398878110168
