"country","outcome","Admin1","Admin2","surveyed","y_prev","n_psu","pred_fit","pred_med","pred_lo","pred_hi","p_ge20","p_ge10","refits"
"Ghana","child_vitA","Ashanti","Kumasi",TRUE,0.203507009234008,2,0.0475879134018236,0.0506418281055722,0.022859602447404,0.138497090492093,0.005,0.145,200
"Ghana","child_vitA","Ashanti","Kwabre East",FALSE,NA,NA,0.0693823327249974,0.0680472140681576,0.041440087706762,0.11045827521191,0,0.125,200
"Ghana","child_vitA","Ashanti","Kwadaso",TRUE,0,1,0.0634670434452118,0.0634355029229872,0.0324769099196891,0.148108928214126,0.02,0.225,200
"Ghana","child_vitA","Ashanti","Mampong",FALSE,NA,NA,0.130874070172844,0.126537715939211,0.0905968531914544,0.154548772740761,0,0.865,200
"Ghana","child_vitA","Ashanti","Obuasi",TRUE,0.176470588235294,1,0.0583474908166448,0.0570260248394359,0.034124258012799,0.107747328213865,0.005,0.07,200
"Ghana","child_vitA","Ashanti","Obuasi East",FALSE,NA,NA,0.0575871657914497,0.056566315300951,0.0363373701211469,0.0972783054851896,0,0.04,200
"Ghana","child_vitA","Ashanti","Offinso",FALSE,NA,NA,0.0835333962895173,0.0814376152203037,0.0554444810273074,0.108340285245369,0,0.11,200
"Ghana","child_vitA","Ashanti","Offinso North",FALSE,NA,NA,0.122728449981588,0.117065817543271,0.0730571024663546,0.148873271279606,0,0.79,200
"Ghana","child_vitA","Ashanti","Oforikrom",FALSE,NA,NA,0.0674899499104082,0.0671483510986373,0.0370545839882999,0.141714119112669,0.005,0.22,200
"Ghana","child_vitA","Ashanti","Old Tafo",FALSE,NA,NA,0.05881978547978,0.0597641412886232,0.0277204985566519,0.164419699504496,0.035,0.21,200
"Ghana","child_vitA","Ashanti","Sekyere Afram Plains North",FALSE,NA,NA,0.194048666634563,0.188830212777947,0.138408873048763,0.258016193987404,0.38,0.98,200
"Ghana","child_vitA","Ashanti","Sekyere Central",FALSE,NA,NA,0.155352433682701,0.15003983819833,0.115558981433642,0.189425216843106,0.02,0.975,200
"Ghana","child_vitA","Ashanti","Sekyere East",FALSE,NA,NA,0.0626942713342976,0.0614145315566802,0.0415534703142207,0.0884272695117543,0,0.015,200
"Ghana","child_vitA","Ashanti","Sekyere Kumawu",TRUE,0.333333333333333,1,0.0994582231022294,0.0972600042160314,0.069835273662246,0.126850059751176,0,0.41,200
"Ghana","child_vitA","Ashanti","Sekyere South",TRUE,0.214285714285714,1,0.0701445882042695,0.0692555877085798,0.0470302714581294,0.0963881083048219,0,0.05,200
"Ghana","child_vitA","Ashanti","Suame",FALSE,NA,NA,0.0566300859242961,0.0572149579101401,0.0299203530031232,0.137098606941146,0.005,0.165,200
"Ghana","child_vitA","Bono","Banda",FALSE,NA,NA,0.234343199140102,0.235658595694632,0.148250171603614,0.323304143496052,0.79,0.99,200
"Ghana","child_vitA","Bono","Berekum East",FALSE,NA,NA,0.0885217047168573,0.0884931752517396,0.0469024294556124,0.12337189245767,0,0.2,200
"Ghana","child_vitA","Bono","Berekum West",FALSE,NA,NA,0.0808967540988261,0.0787966038620068,0.0419506348666436,0.113294423768751,0,0.095,200
"Ghana","child_vitA","Bono","Dormaa",FALSE,NA,NA,0.101276497039275,0.0987376980145672,0.0559150387412084,0.135028026823751,0,0.48,200
"Ghana","child_vitA","Bono","Dormaa East",FALSE,NA,NA,0.094307901813855,0.0900923740837349,0.0464730804372345,0.123721591866207,0,0.315,200
"Ghana","child_vitA","Bono","Dormaa West",TRUE,0.125,1,0.0981174332405117,0.0957837168324152,0.0523414312722748,0.13256125375022,0,0.4,200
"Ghana","child_vitA","Bono","Jaman North",FALSE,NA,NA,0.13265431517823,0.129102804889386,0.0748885591028871,0.180739686583983,0.01,0.86,200
"Ghana","child_vitA","Bono","Jaman South",FALSE,NA,NA,0.0998037731194792,0.0988921696431938,0.0507488529851692,0.135354458653778,0,0.47,200
"Ghana","child_vitA","Bono","Sunyani",FALSE,NA,NA,0.0866001338500264,0.0834037918400348,0.0494216739389715,0.110668885784004,0,0.145,200
"Ghana","child_vitA","Bono","Sunyani West",TRUE,0.166666666666667,1,0.115359144261528,0.11060623551111,0.0648063549494731,0.151901183011444,0,0.69,200
"Ghana","child_vitA","Bono","Tain",FALSE,NA,NA,0.160919318725464,0.159219629570444,0.0895581946463941,0.211748785426446,0.08,0.94,200
"Ghana","child_vitA","Bono","Wenchi",TRUE,0.0909090909090909,1,0.16206785554294,0.157642934164485,0.0972109756770645,0.212060813218651,0.09,0.94,200
"Ghana","child_vitA","Bono East","Atebubu-Amantin",FALSE,NA,NA,0.22858543311462,0.223725533478209,0.132919724397133,0.299243299353094,0.69,0.98,200
"Ghana","child_vitA","Bono East","Kintampo North",TRUE,0.263157894736842,1,0.321363162953189,0.318367701813988,0.212172381707764,0.411808253917225,0.96,0.99,200
"Ghana","child_vitA","Bono East","Kintampo South",FALSE,NA,NA,0.192652386478597,0.19139172993104,0.125398081781563,0.260938231006856,0.415,0.975,200
"Ghana","child_vitA","Bono East","Nkoranza North",FALSE,NA,NA,0.177889264657923,0.176177619062643,0.11557767233255,0.240175021333793,0.22,0.975,200
"Ghana","child_vitA","Bono East","Nkoranza South",FALSE,NA,NA,0.153779101320869,0.147420523211776,0.0931542449940618,0.196873453356644,0.05,0.92,200
"Ghana","child_vitA","Bono East","Pru East",FALSE,NA,NA,0.322698625119682,0.320310019900958,0.210933246521435,0.411914446438904,0.96,0.995,200
"Ghana","child_vitA","Bono East","Pru West",FALSE,NA,NA,0.240922588652251,0.23962038121,0.160291015024737,0.318330841930133,0.8,0.99,200
"Ghana","child_vitA","Bono East","Sene East",FALSE,NA,NA,0.226411314047288,0.228341974841488,0.134545947571985,0.317057901377269,0.71,0.99,200
"Ghana","child_vitA","Bono East","Sene West",TRUE,0.142857142857143,1,0.229109333032807,0.234233420186523,0.144633055906865,0.329581583794772,0.715,0.985,200
"Ghana","child_vitA","Bono East","Techiman",TRUE,0.153846153846154,1,0.102640006552216,0.0988215201614715,0.0597175824063667,0.136881400083525,0,0.475,200
"Ghana","child_vitA","Bono East","Techiman North",FALSE,NA,NA,0.101615769512456,0.0992248744380745,0.063515083120915,0.135315340611469,0,0.49,200
"Ghana","child_vitA","Central","Abura-Asebu-Kwamankese",FALSE,NA,NA,0.0617383895249257,0.0615041447909946,0.0391649429903905,0.111600448538201,0.01,0.1,200
"Ghana","child_vitA","Central","Agona East",FALSE,NA,NA,0.0672064443064498,0.0670351182282857,0.043343218907923,0.125603976792501,0.01,0.12,200
"Ghana","child_vitA","Central","Agona West",TRUE,0.476190476190476,1,0.0597573574193213,0.0596879285639473,0.0378340380733312,0.112277554328701,0.01,0.085,200
"Ghana","child_vitA","Central","Ajumako-Enyan-Essiam",FALSE,NA,NA,0.0613262207482543,0.05997952337228,0.0369768104498601,0.110267406506045,0.005,0.09,200
"Ghana","child_vitA","Central","Asikuma-Odoben-Brakwa",TRUE,0.210526315789474,1,0.0638619998709135,0.0656882077930674,0.0402086055633757,0.120918206747964,0,0.095,200
"Ghana","child_vitA","Central","Assin Central",FALSE,NA,NA,0.0622996446646833,0.0653839065380997,0.0418326453764394,0.12355534821589,0.01,0.11,200
"Ghana","child_vitA","Central","Assin North",FALSE,NA,NA,0.0754171594549013,0.0776295237005067,0.0511626166438454,0.142268941924854,0.005,0.205,200
"Ghana","child_vitA","Central","Assin South",FALSE,NA,NA,0.0641056450192326,0.0678758895411715,0.0407405759168593,0.131187639897082,0.005,0.115,200
"Ghana","child_vitA","Central","Awutu Senya East",FALSE,NA,NA,0.0754142348256808,0.0759497115393584,0.038811243766472,0.176979691100148,0.02,0.25,200
"Ghana","child_vitA","Central","Awutu Senya West",TRUE,0.166666666666667,1,0.0725524259925423,0.0694308027407478,0.0430610286007225,0.13568900530189,0.005,0.17,200
"Ghana","child_vitA","Central","Cape Coast",FALSE,NA,NA,0.0644133566995911,0.065416401409024,0.0377113363043999,0.137108136832725,0.015,0.15,200
"Ghana","child_vitA","Central","Effutu",FALSE,NA,NA,0.0782016102063219,0.0770103294589383,0.0402965125918099,0.178310442247632,0.04,0.285,200
"Ghana","child_vitA","Central","Ekumfi",FALSE,NA,NA,0.0736197443639062,0.0744359571846301,0.0441309448496632,0.14537598874809,0.01,0.2,200
"Ghana","child_vitA","Central","Gomoa Central",FALSE,NA,NA,0.0857222673444118,0.0850483244965587,0.05063091576146,0.17014280195463,0.02,0.36,200
"Ghana","child_vitA","Central","Gomoa East",FALSE,NA,NA,0.0712515224277264,0.0693204526368075,0.040488583485224,0.144910584438439,0.02,0.21,200
"Ghana","child_vitA","Central","Gomoa West",FALSE,NA,NA,0.0672308463461095,0.0676165122594872,0.0415375226496523,0.124854956067663,0.005,0.13,200
"Ghana","child_vitA","Central","Komenda-Edina-Eguafo-Abirem-",FALSE,NA,NA,0.068493347249248,0.0678875844644349,0.0437504195302486,0.132644199940052,0.01,0.145,200
"Ghana","child_vitA","Central","Mfantseman",TRUE,0.333333333333333,1,0.0659418386528315,0.0665143431292876,0.0389472852949603,0.126250801998378,0.005,0.14,200
"Ghana","child_vitA","Central","Twifo-Atti-Morkwa",TRUE,0.25,1,0.0774894523647821,0.0804151887941389,0.0471335796889529,0.154906300762029,0.02,0.29,200
"Ghana","child_vitA","Central","Twifo-Hemang-Lower Denkyira",TRUE,0.166666666666667,1,0.0678533622246881,0.0699694649217781,0.0423475205331451,0.127171895149437,0.005,0.135,200
"Ghana","child_vitA","Central","Upper Denkyira East",FALSE,NA,NA,0.0813103820699743,0.0821776430888816,0.0524850833521063,0.152421587277374,0.01,0.255,200
"Ghana","child_vitA","Central","Upper Denkyira West",FALSE,NA,NA,0.0936216843057151,0.0923868727169866,0.0654943670342182,0.154942754602546,0,0.345,200
"Ghana","child_vitA","Eastern","Abuakwa North",FALSE,NA,NA,0.0527139279536482,0.0554019006454029,0.0343698795236078,0.109004537025123,0.005,0.075,200
"Ghana","child_vitA","Eastern","Abuakwa South",TRUE,0.222222222222222,1,0.0447751611434844,0.0471186732783805,0.0275820318891216,0.102925228624842,0.005,0.055,200
"Ghana","child_vitA","Eastern","Achiase",FALSE,NA,NA,0.0602791677217177,0.0664476500218928,0.0405257283413801,0.130520843290132,0.01,0.11,200
"Ghana","child_vitA","Eastern","Akwapem North",TRUE,0.21591190100746,2,0.0461108623929921,0.046161320838827,0.0283399714188526,0.0853520351186454,0,0.025,200
"Ghana","child_vitA","Eastern","Akwapem South",FALSE,NA,NA,0.0510854977730112,0.0512312856103897,0.0320330085658224,0.0933738588120595,0,0.03,200
"Ghana","child_vitA","Eastern","Akyemansa",FALSE,NA,NA,0.0710894824922662,0.0748493925314485,0.0463464829692715,0.149001437449274,0.01,0.18,200
"Ghana","child_vitA","Eastern","Asene-Manso-Akroso",FALSE,NA,NA,0.0594011650797013,0.0644734538562594,0.0411469611732354,0.125230615129093,0.005,0.09,200
"Ghana","child_vitA","Eastern","Asuogyaman",FALSE,NA,NA,0.0868331150153966,0.0896139573332292,0.0587336772803829,0.147417153620746,0.005,0.36,200
"Ghana","child_vitA","Eastern","Atiwa East",TRUE,0.1,1,0.0688378217260399,0.0731023892772151,0.0447022676282764,0.137147941505544,0.01,0.175,200
"Ghana","child_vitA","Eastern","Atiwa West",FALSE,NA,NA,0.0503637452142578,0.0550476075748149,0.03134976060025,0.124050601460443,0.01,0.07,200
"Ghana","child_vitA","Eastern","Ayensuano",FALSE,NA,NA,0.0559542665413346,0.0586896492357069,0.0354939255544599,0.107573655426004,0,0.075,200
"Ghana","child_vitA","Eastern","Birim Central",FALSE,NA,NA,0.0560463890381469,0.0596442115043231,0.0382777928049663,0.111503353085952,0.005,0.095,200
"Ghana","child_vitA","Eastern","Birim North",FALSE,NA,NA,0.0710961553031377,0.0732443630872359,0.0469622263036602,0.136382898239159,0.01,0.16,200
"Ghana","child_vitA","Eastern","Birim South",FALSE,NA,NA,0.0546242739505676,0.0598839100397544,0.0377047196460257,0.120332116855733,0.005,0.09,200
"Ghana","child_vitA","Eastern","Denkyembour",TRUE,0.5,1,0.064672680803559,0.0706973276278125,0.0432350565779072,0.145109678423101,0.015,0.145,200
"Ghana","child_vitA","Eastern","Fanteakwa North",FALSE,NA,NA,0.0901822438348477,0.0948462809445775,0.0674330963527432,0.142124979057314,0,0.425,200
"Ghana","child_vitA","Eastern","Fanteakwa South",FALSE,NA,NA,0.0531450777509702,0.0557429467863756,0.0369326928147955,0.100140249904178,0,0.05,200
"Ghana","child_vitA","Eastern","Kwaebibirem",FALSE,NA,NA,0.0648596856981168,0.066553457229702,0.0395069336357368,0.136985879640555,0.01,0.12,200
"Ghana","child_vitA","Eastern","Kwahu Afram Plains North",TRUE,0.237950476403701,3,0.19957123468582,0.206682946739817,0.14511766904055,0.298198139372485,0.54,0.995,200
"Ghana","child_vitA","Eastern","Kwahu Afram Plains South",FALSE,NA,NA,0.167422897703579,0.172554912014458,0.119623530680103,0.249525394014649,0.275,0.985,200
"Ghana","child_vitA","Eastern","Kwahu East",FALSE,NA,NA,0.0845551033938681,0.0876875051054379,0.0621921915855192,0.12681642838844,0,0.28,200
"Ghana","child_vitA","Eastern","Kwahu South",FALSE,NA,NA,0.0832682399140123,0.0867795892784856,0.0645989546904486,0.121494166135094,0,0.24,200
"Ghana","child_vitA","Eastern","Kwahu West",FALSE,NA,NA,0.0493872961238275,0.0520450425033059,0.0343603961732449,0.0903624178179671,0,0.015,200
"Ghana","child_vitA","Eastern","Lower Manya-Krobo",FALSE,NA,NA,0.0866945999332902,0.0870666568509327,0.0582911341478567,0.148857022366622,0.005,0.33,200
"Ghana","child_vitA","Eastern","New Juaben North",FALSE,NA,NA,0.0469036693454352,0.0487250078841189,0.0302131445219019,0.0845634641983495,0,0.025,200
"Ghana","child_vitA","Eastern","New Juaben South",FALSE,NA,NA,0.0446030705414668,0.0449474972840837,0.0258398599973047,0.0930954070630246,0.01,0.045,200
"Ghana","child_vitA","Eastern","Nsawam Adoagyiri",FALSE,NA,NA,0.060826349711347,0.0615523696103025,0.0368394642363741,0.120519418561334,0.01,0.1,200
"Ghana","child_vitA","Eastern","Okere",FALSE,NA,NA,0.0529291675590297,0.0522901806341896,0.0334897634865382,0.090900581113047,0,0.035,200
"Ghana","child_vitA","Eastern","Suhum",FALSE,NA,NA,0.0484308274163903,0.0489996675981806,0.0301820998826126,0.0910661545776529,0,0.03,200
"Ghana","child_vitA","Eastern","Upper Manya",FALSE,NA,NA,0.115340407066573,0.115837834720418,0.0826153617632281,0.179152016107512,0.01,0.725,200
"Ghana","child_vitA","Eastern","Upper West Akim",FALSE,NA,NA,0.058057040920834,0.0612416942648028,0.0382820295019738,0.106045455456234,0,0.08,200
"Ghana","child_vitA","Eastern","West Akim",FALSE,NA,NA,0.060635985852249,0.0660575365818782,0.0405013842925814,0.133248741089556,0.01,0.09,200
"Ghana","child_vitA","Eastern","Yilo-Krobo",FALSE,NA,NA,0.0688413502726857,0.0682545400415987,0.044729005760412,0.110590320947714,0,0.095,200
"Ghana","child_vitA","Greater Accra","Ablekuma Central",TRUE,0,1,0.0278137985677648,0.0292581102082622,0.0100581345436829,0.135015523932476,0.015,0.1,200
"Ghana","child_vitA","Greater Accra","Ablekuma North",TRUE,0.411645422943221,2,0.0273585726638858,0.029615222357694,0.0100660602564979,0.128764336147106,0.015,0.105,200
"Ghana","child_vitA","Greater Accra","Ablekuma West",FALSE,NA,NA,0.0364714949931312,0.0378899020033705,0.0138584312266786,0.156867408263639,0.03,0.145,200
"Ghana","child_vitA","Greater Accra","Accra",FALSE,NA,NA,0.0256637664504285,0.0279377628249254,0.00836185731335799,0.148355158910745,0.025,0.125,200
"Ghana","child_vitA","Greater Accra","Ada East",FALSE,NA,NA,0.0703562219502342,0.0692550448593655,0.0306573052782192,0.203005149353237,0.055,0.255,200
"Ghana","child_vitA","Greater Accra","Ada West",FALSE,NA,NA,0.0736523862817705,0.0712324378666409,0.0315312208936883,0.200058208279772,0.05,0.26,200
"Ghana","child_vitA","Greater Accra","Adenta",FALSE,NA,NA,0.0437536750309084,0.0442254284971436,0.018445198531656,0.153247940419049,0.025,0.17,200
"Ghana","child_vitA","Greater Accra","Ashaiman",TRUE,0,1,0.0274381640795826,0.0286263529879584,0.00950244073426563,0.123412195189021,0.01,0.09,200
"Ghana","child_vitA","Greater Accra","Ayawaso Central",FALSE,NA,NA,0.0223037529953396,0.0242599944585367,0.00767099429546223,0.120705062222348,0.01,0.07,200
"Ghana","child_vitA","Greater Accra","Ayawaso East",FALSE,NA,NA,0.0236060455761722,0.0264043470761343,0.00924090538164823,0.108107996340567,0.005,0.06,200
"Ghana","child_vitA","Greater Accra","Ayawaso North",FALSE,NA,NA,0.0224890936120741,0.024560624151822,0.00809997146425663,0.111988984216108,0.005,0.07,200
"Ghana","child_vitA","Greater Accra","Ayawaso West",TRUE,0,1,0.0345448357236737,0.0368576077338024,0.0142391911063756,0.122518048743233,0.01,0.115,200
"Ghana","child_vitA","Greater Accra","Ga Central",FALSE,NA,NA,0.0333607691838104,0.034213924045085,0.0140010818695768,0.123416999337653,0.005,0.1,200
"Ghana","child_vitA","Greater Accra","Ga East",TRUE,0,1,0.0333664522383276,0.0335574567767892,0.0144196847903891,0.117277429492721,0.005,0.085,200
"Ghana","child_vitA","Greater Accra","Ga North",FALSE,NA,NA,0.0328954933762804,0.0341063018378174,0.0167344623363733,0.0881443334231214,0.005,0.015,200
"Ghana","child_vitA","Greater Accra","Ga South",FALSE,NA,NA,0.0497478638233239,0.0496168826549712,0.0279894757833607,0.103755846479268,0.005,0.07,200
"Ghana","child_vitA","Greater Accra","Ga West",FALSE,NA,NA,0.0401800997614039,0.0412332222293114,0.0205158599042378,0.105019615953909,0.005,0.06,200
"Ghana","child_vitA","Greater Accra","Korle-Klottey",FALSE,NA,NA,0.0264694194984106,0.0287316121831584,0.00967965964721001,0.1328278203881,0.01,0.105,200
"Ghana","child_vitA","Greater Accra","Kpone-Katamanso",FALSE,NA,NA,0.041877159552516,0.0420372517535782,0.0186089229253988,0.130419329457813,0.005,0.11,200
"Ghana","child_vitA","Greater Accra","Krowor",FALSE,NA,NA,0.03164441147473,0.0332319699569418,0.0118777700297733,0.133613445424459,0.025,0.135,200
"Ghana","child_vitA","Greater Accra","La-Dade-Kotopon",TRUE,0.153846153846154,1,0.0371028296324136,0.0389956114454804,0.0147193805379715,0.140570935504934,0.025,0.135,200
"Ghana","child_vitA","Greater Accra","La-Nkwantanang-Madina",FALSE,NA,NA,0.0392426851235309,0.0399839692502335,0.0184102252895012,0.117980274303197,0.005,0.095,200
"Ghana","child_vitA","Greater Accra","Ledzokuku",FALSE,NA,NA,0.036781100071848,0.0368680203830515,0.0131390052758614,0.160288263510043,0.03,0.15,200
"Ghana","child_vitA","Greater Accra","Ningo-Prampram",FALSE,NA,NA,0.0611728036947214,0.0605699239330137,0.0270367347310001,0.17188755661557,0.02,0.205,200
