"country","outcome","Admin1","Admin2","surveyed","y_prev","n_psu","pred_fit","pred_med","pred_lo","pred_hi","p_ge20","p_ge10","refits"
"Ghana","women_iron","Ashanti","Bosomtwe",FALSE,NA,NA,0.0257153185297923,0.0271962202144899,0.0147702399363236,0.0554285971572819,0,0.005,200
"Ghana","women_iron","Ashanti","Ejisu",FALSE,NA,NA,0.0249965899467444,0.0264706691715329,0.0147711382019248,0.0577453620553065,0,0.005,200
"Ghana","women_iron","Ashanti","Ejura-Sekyedumase",FALSE,NA,NA,0.0399971368814888,0.0405639921161839,0.0258279402243118,0.0639960732366062,0,0,200
"Ghana","women_iron","Ashanti","Juaben",FALSE,NA,NA,0.0075788517341743,0.00926785392474608,0.00532607131205204,0.018310407758264,0,0,200
"Ghana","women_iron","Ashanti","Kumasi",TRUE,0.220256494574153,2,0.0861642970412993,0.110840071845872,0.0225829881176783,0.386791125380352,0.24,0.57,200
"Ghana","women_iron","Ashanti","Kwabre East",FALSE,NA,NA,0.0349310315246624,0.0393779489383819,0.0154675868931581,0.093462533447178,0.005,0.045,200
"Ghana","women_iron","Ashanti","Kwadaso",TRUE,0.2,1,0.0868751440779817,0.104611668575323,0.0280199088021795,0.327537059910348,0.195,0.535,200
"Ghana","women_iron","Ashanti","Mampong",FALSE,NA,NA,0.0271203454833692,0.0289285195677796,0.0198439970100624,0.0455369987834752,0,0,200
"Ghana","women_iron","Ashanti","Obuasi",TRUE,0,1,0.0353761177207041,0.0393976339365843,0.0153397337266015,0.101946389779638,0,0.055,200
"Ghana","women_iron","Ashanti","Obuasi East",FALSE,NA,NA,0.0184618849660155,0.0202552462730488,0.00991183420235388,0.045797517057948,0,0,200
"Ghana","women_iron","Ashanti","Offinso",FALSE,NA,NA,0.013465263681086,0.0145397019923718,0.00855070054904796,0.026714444038451,0,0,200
"Ghana","women_iron","Ashanti","Offinso North",FALSE,NA,NA,0.0133860103383169,0.0144984373406016,0.00837562608968952,0.0279697698341245,0,0,200
"Ghana","women_iron","Ashanti","Oforikrom",FALSE,NA,NA,0.056475025147803,0.0706224298133108,0.0216206636815766,0.198073125182829,0.04,0.305,200
"Ghana","women_iron","Ashanti","Old Tafo",FALSE,NA,NA,0.0858236360579901,0.103320825861269,0.0241930263975183,0.350957007538495,0.24,0.53,200
"Ghana","women_iron","Ashanti","Sekyere Afram Plains North",FALSE,NA,NA,0.0183567739995549,0.0213732382824657,0.0123954509532964,0.0375292547324872,0,0,200
"Ghana","women_iron","Ashanti","Sekyere Central",FALSE,NA,NA,0.0205982955858201,0.0239819177387381,0.0157937887139775,0.0369321735221625,0,0,200
"Ghana","women_iron","Ashanti","Sekyere East",FALSE,NA,NA,0.0116871187522884,0.0131543127003455,0.00760820799843816,0.0254783858750758,0,0,200
"Ghana","women_iron","Ashanti","Sekyere Kumawu",TRUE,0.142857142857143,1,0.0186573554328388,0.020199827124213,0.0135861570552668,0.0335548228886822,0,0,200
"Ghana","women_iron","Ashanti","Sekyere South",TRUE,0,1,0.0147811085986983,0.0162996905021569,0.0084744383652202,0.0316942356448668,0,0,200
"Ghana","women_iron","Ashanti","Suame",FALSE,NA,NA,0.0685348334433616,0.0822081684519569,0.0233946054293012,0.258437565549581,0.12,0.385,200
"Ghana","women_iron","Bono","Banda",FALSE,NA,NA,0.0307098539596157,0.0333584005733753,0.0151104617416065,0.0689764929451889,0,0.005,200
"Ghana","women_iron","Bono","Berekum East",FALSE,NA,NA,0.0125063945579996,0.0133776253075748,0.00635898037786189,0.0274360734384839,0,0,200
"Ghana","women_iron","Bono","Berekum West",FALSE,NA,NA,0.00919580118611378,0.0100113248592437,0.00467914280501611,0.0227465824129098,0,0,200
"Ghana","women_iron","Bono","Dormaa",FALSE,NA,NA,0.00793387852368842,0.00907925248752219,0.00463596560750938,0.0200537023624753,0,0,200
"Ghana","women_iron","Bono","Dormaa East",FALSE,NA,NA,0.00766873502319028,0.00795597834966773,0.00354590769364862,0.0190179533819654,0,0,200
"Ghana","women_iron","Bono","Dormaa West",TRUE,0.111111111111111,1,0.00717904117398569,0.00803323348825073,0.00389422842344658,0.0183210824397995,0,0,200
"Ghana","women_iron","Bono","Jaman North",FALSE,NA,NA,0.0127462669544349,0.0135965177892826,0.00636695446594858,0.0299377556869371,0,0,200
"Ghana","women_iron","Bono","Jaman South",FALSE,NA,NA,0.00993194489280714,0.0107090535121343,0.00498273569556419,0.0242265682237037,0,0,200
"Ghana","women_iron","Bono","Sunyani",FALSE,NA,NA,0.013228487800968,0.0139944906174001,0.00738445176920321,0.0290398405988082,0,0,200
"Ghana","women_iron","Bono","Sunyani West",TRUE,0,1,0.0134603302114723,0.0140783616601189,0.0068292140739981,0.0312015445717813,0,0,200
"Ghana","women_iron","Bono","Tain",FALSE,NA,NA,0.0157049929276508,0.0171775502039213,0.00783818138714673,0.0360436093653733,0,0,200
"Ghana","women_iron","Bono","Wenchi",TRUE,0,1,0.0196984356162676,0.0211240719183499,0.00978108354299209,0.0442584041824613,0,0,200
"Ghana","women_iron","Bono East","Atebubu-Amantin",FALSE,NA,NA,0.021855168514589,0.023800504543381,0.0101865586907738,0.0536973267432016,0,0,200
"Ghana","women_iron","Bono East","Kintampo North",TRUE,0.133333333333333,1,0.0348424425920012,0.0375108007599884,0.0152008820397467,0.0782856661985851,0,0.02,200
"Ghana","women_iron","Bono East","Kintampo South",FALSE,NA,NA,0.0162535867873537,0.018000534802019,0.00866464411535788,0.0431769600225412,0,0,200
"Ghana","women_iron","Bono East","Nkoranza North",FALSE,NA,NA,0.0146526332492583,0.0166708538129652,0.00786868486609981,0.0362446203628417,0,0,200
"Ghana","women_iron","Bono East","Nkoranza South",FALSE,NA,NA,0.019843087645052,0.0218994563593988,0.010345058020802,0.0429361726771967,0,0,200
"Ghana","women_iron","Bono East","Pru East",FALSE,NA,NA,0.0509956077081757,0.0560240845701513,0.0206743786731589,0.106722475360059,0,0.07,200
"Ghana","women_iron","Bono East","Pru West",FALSE,NA,NA,0.0230022231122214,0.027461710072618,0.0113825700236588,0.0575427063188817,0,0,200
"Ghana","women_iron","Bono East","Sene East",FALSE,NA,NA,0.0230483490898383,0.0272298147746552,0.0101877551932342,0.0575193741901652,0,0,200
"Ghana","women_iron","Bono East","Sene West",TRUE,0.0833333333333333,1,0.0159399365082659,0.0190019550275693,0.00701866360198256,0.0480576512060769,0,0,200
"Ghana","women_iron","Bono East","Techiman",TRUE,0.0769230769230769,1,0.0127387596734641,0.0134735779167487,0.0059119520854946,0.0301257102318535,0,0,200
"Ghana","women_iron","Bono East","Techiman North",FALSE,NA,NA,0.0117948587320754,0.012767607999783,0.00598143280203677,0.0274267994478575,0,0,200
"Ghana","women_iron","Central","Abura-Asebu-Kwamankese",FALSE,NA,NA,0.0259229836246145,0.0264380533491966,0.0102808816585586,0.0637851771160431,0,0.015,200
"Ghana","women_iron","Central","Agona East",FALSE,NA,NA,0.0379013338817983,0.0390274242930769,0.0158431765540078,0.0905736323164315,0.005,0.04,200
"Ghana","women_iron","Central","Agona West",TRUE,0.181818181818182,1,0.0235198668113885,0.0241390545957838,0.0104183067007255,0.0594325216363472,0,0.005,200
"Ghana","women_iron","Central","Ajumako-Enyan-Essiam",FALSE,NA,NA,0.0233081064883596,0.0236620385598471,0.00863518987165998,0.0615377992791263,0,0.01,200
"Ghana","women_iron","Central","Asikuma-Odoben-Brakwa",TRUE,0.15,1,0.00948720360366003,0.0108060759444254,0.00433533038600279,0.0244016482255994,0,0,200
"Ghana","women_iron","Central","Assin Central",FALSE,NA,NA,0.0101118276325498,0.0126423777549834,0.0051948454880498,0.0281467507433066,0,0,200
"Ghana","women_iron","Central","Assin North",FALSE,NA,NA,0.00992091969507733,0.0119684574426851,0.00569845505851724,0.022590525312871,0,0,200
"Ghana","women_iron","Central","Assin South",FALSE,NA,NA,0.00664943710705528,0.00843885359355097,0.00340249351241899,0.0204353422791644,0,0,200
"Ghana","women_iron","Central","Awutu Senya East",FALSE,NA,NA,0.221577066107617,0.214516477613949,0.0655698680718286,0.446962026480289,0.55,0.85,200
"Ghana","women_iron","Central","Awutu Senya West",TRUE,0.0909090909090909,1,0.0975552994166841,0.0936585250286425,0.0342036311090758,0.209091426240596,0.06,0.445,200
"Ghana","women_iron","Central","Cape Coast",FALSE,NA,NA,0.0629377934929293,0.0672595621655411,0.0221503012095142,0.175099097644246,0.03,0.22,200
"Ghana","women_iron","Central","Effutu",FALSE,NA,NA,0.237768016707048,0.237418053973904,0.0701047167262015,0.453586206095644,0.58,0.865,200
"Ghana","women_iron","Central","Ekumfi",FALSE,NA,NA,0.0604137755558354,0.0604781499385877,0.0228481889996884,0.144036621301108,0.015,0.185,200
"Ghana","women_iron","Central","Gomoa Central",FALSE,NA,NA,0.124712274809955,0.125885990993007,0.0418891158842993,0.278656124394847,0.17,0.615,200
"Ghana","women_iron","Central","Gomoa East",FALSE,NA,NA,0.116077519727132,0.110620967946002,0.0388632424843872,0.265044243178178,0.12,0.57,200
"Ghana","women_iron","Central","Gomoa West",FALSE,NA,NA,0.0440181866231195,0.0441697845495236,0.015607302324792,0.110802799440863,0.005,0.06,200
"Ghana","women_iron","Central","Komenda-Edina-Eguafo-Abirem-",FALSE,NA,NA,0.027544263952608,0.029106688135527,0.0101603878235893,0.0714921226552892,0,0.02,200
"Ghana","women_iron","Central","Mfantseman",TRUE,0,1,0.0511759383780664,0.049340965776662,0.0172339562375187,0.121613659444483,0.005,0.11,200
"Ghana","women_iron","Central","Twifo-Atti-Morkwa",TRUE,0.111111111111111,1,0.00750876558550755,0.00920664199746311,0.0041722933396194,0.0200884717961495,0,0,200
"Ghana","women_iron","Central","Twifo-Hemang-Lower Denkyira",TRUE,0.333333333333333,1,0.00933152847179525,0.0112569288300558,0.00443365598372311,0.0285483676227896,0,0,200
"Ghana","women_iron","Central","Upper Denkyira East",FALSE,NA,NA,0.012987288514829,0.014701117249829,0.00756463907406768,0.0311886103208002,0,0,200
"Ghana","women_iron","Central","Upper Denkyira West",FALSE,NA,NA,0.017791893886314,0.0197440339524714,0.0116691737931157,0.0353041684345405,0,0,200
"Ghana","women_iron","Eastern","Abuakwa North",FALSE,NA,NA,0.0300114298437994,0.0315363785754744,0.0160735794804749,0.0752014231515868,0.01,0.02,200
"Ghana","women_iron","Eastern","Abuakwa South",TRUE,0.2,1,0.0153823799403085,0.0171809461154329,0.00847893961514678,0.0424667749583015,0,0.01,200
"Ghana","women_iron","Eastern","Achiase",FALSE,NA,NA,0.00882688096179267,0.0113700359863114,0.00614870242681122,0.0232940877306964,0,0,200
"Ghana","women_iron","Eastern","Akwapem North",TRUE,0.179102919403212,2,0.0383419010615981,0.0375941866368536,0.0171908922228813,0.0909501009679288,0.005,0.035,200
"Ghana","women_iron","Eastern","Akwapem South",FALSE,NA,NA,0.0669663079933376,0.0626572383489832,0.0271176298770616,0.141962199905487,0.015,0.195,200
"Ghana","women_iron","Eastern","Akyemansa",FALSE,NA,NA,0.010639773676648,0.0125526030721601,0.00723092782384334,0.0244111896793294,0,0,200
"Ghana","women_iron","Eastern","Asene-Manso-Akroso",FALSE,NA,NA,0.016676123782132,0.0192741414189249,0.0102379422816295,0.0410768065328885,0,0.005,200
"Ghana","women_iron","Eastern","Asuogyaman",FALSE,NA,NA,0.0964681142234782,0.0986679752903828,0.0533107571747926,0.17214244709219,0.01,0.495,200
"Ghana","women_iron","Eastern","Atiwa East",TRUE,0.0714285714285714,1,0.00996322120451892,0.0124281013470236,0.00773034200617236,0.0249367003420948,0,0,200
"Ghana","women_iron","Eastern","Atiwa West",FALSE,NA,NA,0.00856567212085879,0.0111268368665673,0.00630777070266359,0.0236737619557986,0,0.005,200
"Ghana","women_iron","Eastern","Ayensuano",FALSE,NA,NA,0.0254655471417565,0.026009741937372,0.013887514271045,0.0536778449748863,0,0.01,200
"Ghana","women_iron","Eastern","Birim Central",FALSE,NA,NA,0.0238836573772503,0.0275935662090003,0.0148133424769708,0.0663058174456413,0,0.015,200
"Ghana","women_iron","Eastern","Birim North",FALSE,NA,NA,0.0112267282649513,0.0134273709286628,0.00840092860618852,0.0243962712172886,0,0,200
"Ghana","women_iron","Eastern","Birim South",FALSE,NA,NA,0.0110139642060159,0.0141126442693814,0.00749339954379956,0.0299990753994349,0,0,200
"Ghana","women_iron","Eastern","Denkyembour",TRUE,0.266666666666667,1,0.0168415672253245,0.0200020665646719,0.0109344884838499,0.0442605801519914,0,0.01,200
"Ghana","women_iron","Eastern","Fanteakwa North",FALSE,NA,NA,0.0283908647882787,0.0319874326621563,0.0209235903635783,0.0518855747164016,0,0.005,200
"Ghana","women_iron","Eastern","Fanteakwa South",FALSE,NA,NA,0.0201395648868612,0.0225869015594514,0.0126739600306756,0.049190918485734,0,0.01,200
"Ghana","women_iron","Eastern","Kwaebibirem",FALSE,NA,NA,0.0104363650696198,0.0121335876571957,0.00720154247350979,0.0237733044857333,0,0,200
"Ghana","women_iron","Eastern","Kwahu Afram Plains North",TRUE,0.14000487588725,3,0.0798274401633561,0.0891988942591244,0.0501735898818639,0.155856724149321,0.005,0.375,200
"Ghana","women_iron","Eastern","Kwahu Afram Plains South",FALSE,NA,NA,0.0404037705633734,0.0455255187974121,0.0247385164456839,0.0799058880713258,0,0.015,200
"Ghana","women_iron","Eastern","Kwahu East",FALSE,NA,NA,0.027266847968585,0.0301891139027432,0.0202182017660918,0.0539008186930834,0,0.01,200
"Ghana","women_iron","Eastern","Kwahu South",FALSE,NA,NA,0.0284769878433414,0.032087901719217,0.0213991083619568,0.0525033245567616,0,0,200
"Ghana","women_iron","Eastern","Kwahu West",FALSE,NA,NA,0.0123582381088223,0.0141346760482047,0.00832205674937988,0.0302604469874385,0,0.005,200
"Ghana","women_iron","Eastern","Lower Manya-Krobo",FALSE,NA,NA,0.112794342420779,0.106743847749494,0.0525144877441052,0.190632168750826,0.045,0.575,200
"Ghana","women_iron","Eastern","New Juaben North",FALSE,NA,NA,0.0423176701487289,0.042834139073145,0.0199007669934181,0.109632008141404,0.01,0.085,200
"Ghana","women_iron","Eastern","New Juaben South",FALSE,NA,NA,0.0837990992947714,0.0847554269591543,0.0288543760862608,0.227969157399173,0.075,0.43,200
"Ghana","women_iron","Eastern","Nsawam Adoagyiri",FALSE,NA,NA,0.136235703417324,0.132415029974521,0.049755501602179,0.292123424626477,0.235,0.6,200
"Ghana","women_iron","Eastern","Okere",FALSE,NA,NA,0.0350904434472713,0.0344604578726783,0.0160577666850777,0.0707299867013597,0.005,0.01,200
"Ghana","women_iron","Eastern","Suhum",FALSE,NA,NA,0.0196712086557209,0.0192367360309586,0.0102940617970623,0.0408187876337976,0,0.01,200
"Ghana","women_iron","Eastern","Upper Manya",FALSE,NA,NA,0.0610235479979849,0.061940710367004,0.0362660814380039,0.101686942873786,0.005,0.065,200
"Ghana","women_iron","Eastern","Upper West Akim",FALSE,NA,NA,0.0330490434997304,0.0338832397105719,0.0173337964134994,0.0714185222663217,0.005,0.01,200
"Ghana","women_iron","Eastern","West Akim",FALSE,NA,NA,0.0160326532440433,0.0183310613875984,0.0096096503024385,0.0394120973217425,0,0.005,200
"Ghana","women_iron","Eastern","Yilo-Krobo",FALSE,NA,NA,0.0539625061536751,0.0504480650382189,0.0251303881305148,0.0932241190471023,0.01,0.04,200
"Ghana","women_iron","Greater Accra","Ablekuma Central",TRUE,0.2,1,0.297119310390347,0.340908876694867,0.0480545107187873,0.714781470049445,0.69,0.845,200
"Ghana","women_iron","Greater Accra","Ablekuma North",TRUE,0.0565343659244918,2,0.32199520527,0.354184118872872,0.0568201265165692,0.746644106530095,0.71,0.855,200
"Ghana","women_iron","Greater Accra","Ablekuma West",FALSE,NA,NA,0.385718616964207,0.391444714757456,0.0762637838916444,0.738631544776649,0.76,0.91,200
"Ghana","women_iron","Greater Accra","Accra",FALSE,NA,NA,0.398995669532415,0.432847813475876,0.0551953814453547,0.824640234685004,0.78,0.89,200
"Ghana","women_iron","Greater Accra","Ada East",FALSE,NA,NA,0.465587597125442,0.429300563833241,0.128304638613091,0.706865445177438,0.835,0.975,200
"Ghana","women_iron","Greater Accra","Ada West",FALSE,NA,NA,0.421055956152821,0.359712057413788,0.122501595475156,0.632738713630382,0.8,0.975,200
"Ghana","women_iron","Greater Accra","Adenta",FALSE,NA,NA,0.398814733392783,0.39327709415191,0.0935706637726927,0.724022694098964,0.785,0.94,200
"Ghana","women_iron","Greater Accra","Ashaiman",TRUE,0.307692307692308,1,0.371952932887409,0.376956942573608,0.0597478006459853,0.765635214216628,0.745,0.88,200
"Ghana","women_iron","Greater Accra","Ayawaso Central",FALSE,NA,NA,0.269854561281987,0.325823113010834,0.0393014282828794,0.738759717925247,0.66,0.81,200
"Ghana","women_iron","Greater Accra","Ayawaso East",FALSE,NA,NA,0.217363754989096,0.270258852280799,0.0336752438816396,0.640853179506598,0.6,0.78,200
"Ghana","women_iron","Greater Accra","Ayawaso North",FALSE,NA,NA,0.25518495950726,0.302344762777208,0.0377149890517381,0.707807757742585,0.645,0.805,200
"Ghana","women_iron","Greater Accra","Ayawaso West",TRUE,0,1,0.271613853777734,0.29029263588106,0.0595091263041721,0.640382899403833,0.67,0.84,200
"Ghana","women_iron","Greater Accra","Ga Central",FALSE,NA,NA,0.291271334980139,0.28342053233647,0.0570171928810344,0.642243621308,0.65,0.835,200
"Ghana","women_iron","Greater Accra","Ga East",TRUE,0.333333333333333,1,0.258827082033339,0.259150527073653,0.0499223633448128,0.620063934942581,0.615,0.815,200
"Ghana","women_iron","Greater Accra","Ga North",FALSE,NA,NA,0.134300880097554,0.138685104651148,0.0360143070403057,0.376123275082704,0.33,0.64,200
"Ghana","women_iron","Greater Accra","Ga South",FALSE,NA,NA,0.13207555831487,0.12101379526535,0.0423594641159758,0.308194338521438,0.25,0.595,200
"Ghana","women_iron","Greater Accra","Ga West",FALSE,NA,NA,0.167319565686776,0.163549071369793,0.043294752200252,0.394368405469925,0.39,0.7,200
"Ghana","women_iron","Greater Accra","Korle-Klottey",FALSE,NA,NA,0.263344816953133,0.312948405526727,0.0447934085289665,0.689716364152619,0.64,0.8,200
"Ghana","women_iron","Greater Accra","Kpone-Katamanso",FALSE,NA,NA,0.259988228335604,0.26912711974368,0.0632323707120998,0.546748792854375,0.63,0.84,200
"Ghana","women_iron","Greater Accra","Krowor",FALSE,NA,NA,0.36833964008674,0.385051601163496,0.0683954983716942,0.748918946443146,0.755,0.895,200
"Ghana","women_iron","Greater Accra","La-Dade-Kotopon",TRUE,0.111111111111111,1,0.374720981930052,0.383366631582535,0.0793276991976862,0.728683900249456,0.765,0.91,200
"Ghana","women_iron","Greater Accra","La-Nkwantanang-Madina",FALSE,NA,NA,0.205732789404384,0.207893454952427,0.0489384940186096,0.488939759558314,0.52,0.795,200
"Ghana","women_iron","Greater Accra","Ledzokuku",FALSE,NA,NA,0.524911282689594,0.507786677319826,0.104953014397745,0.831353315659333,0.835,0.955,200
"Ghana","women_iron","Greater Accra","Ningo-Prampram",FALSE,NA,NA,0.338308431361731,0.311456735451384,0.0947370758584828,0.577555998481306,0.735,0.93,200
"Ghana","women_iron","Greater Accra","Okaikwei North",FALSE,NA,NA,0.227085062719341,0.258113799807198,0.041080234581495,0.642961914482017,0.58,0.79,200
"Ghana","women_iron","Greater Accra","Shai Osudoku",FALSE,NA,NA,0.177527565216541,0.164992747729068,0.0644039056502851,0.318395265154547,0.355,0.77,200
"Ghana","women_iron","Greater Accra","Tema",FALSE,NA,NA,0.482516898587855,0.470680498165059,0.0940495209116357,0.812355820093699,0.81,0.945,200
"Ghana","women_iron","Greater Accra","Tema West",TRUE,0.153846153846154,1,0.377236649066466,0.395377548482949,0.0684769416622299,0.732425778505372,0.76,0.91,200
"Ghana","women_iron","Greater Accra","Weija Gbawe",TRUE,0.0823258696656562,3,0.324220618561934,0.322402836433821,0.0771303108752871,0.642889798179539,0.73,0.88,200
"Ghana","women_iron","North East","Bunkpurugu Nakpanduri",FALSE,NA,NA,0.278292416939786,0.247893932942467,0.070758889013176,0.427708956430634,0.63,0.885,200
"Ghana","women_iron","North East","Chereponi",TRUE,0.142857142857143,1,0.285606279638565,0.265768294093036,0.0625876223694945,0.495148890303526,0.71,0.885,200
"Ghana","women_iron","North East","East Mamprusi",FALSE,NA,NA,0.269590032737632,0.231772275430869,0.0614878534420815,0.423883689980786,0.58,0.875,200
"Ghana","women_iron","North East","Mamprugu Moagduri",FALSE,NA,NA,0.285395513411279,0.251161632677391,0.0795660217081027,0.463888643603391,0.665,0.9,200
"Ghana","women_iron","North East","West Mamprusi",TRUE,0.4,1,0.369083694384478,0.313531568409773,0.108346019058152,0.541164328206344,0.82,0.955,200
"Ghana","women_iron","North East","Yunyoo-Nasuan",TRUE,0,1,0.249437091614706,0.223792980392538,0.0534924705922704,0.442327544754397,0.565,0.85,200
"Ghana","women_iron","Northern","Gushegu",TRUE,0.25,1,0.225569535468876,0.205701057505411,0.0479580937708127,0.421696018929152,0.51,0.835,200
"Ghana","women_iron","Northern","Karaga",FALSE,NA,NA,0.279885159073938,0.252868692546097,0.0601376652615119,0.481703161421748,0.655,0.895,200
"Ghana","women_iron","Northern","Kpandai",TRUE,0,1,0.11563790029921,0.119436677277961,0.0307464860522348,0.251997872223036,0.19,0.615,200
"Ghana","women_iron","Northern","Kumbungu",FALSE,NA,NA,0.377423888960573,0.327246053626733,0.111207707348992,0.530920817187547,0.84,0.955,200
"Ghana","women_iron","Northern","Mion",FALSE,NA,NA,0.160983703396822,0.154876064116542,0.0325237720181599,0.348179918222956,0.355,0.73,200
"Ghana","women_iron","Northern","Nanton",FALSE,NA,NA,0.339157410498847,0.333070903076157,0.125565491338534,0.500109805161228,0.83,0.96,200
"Ghana","women_iron","Northern","Nanumba North",FALSE,NA,NA,0.162826705107292,0.164501364820299,0.0428977580888699,0.330387041461131,0.39,0.755,200
"Ghana","women_iron","Northern","Nanumba South",TRUE,0.2,1,0.133927141695302,0.14502368816177,0.03838762341188,0.28050868461425,0.285,0.72,200
"Ghana","women_iron","Northern","Saboba",FALSE,NA,NA,0.236155664970336,0.214843872189126,0.0487314769749015,0.453220050098954,0.56,0.855,200
"Ghana","women_iron","Northern","Sagnerigu",TRUE,0.316334049122847,2,0.47595676349597,0.422606802328468,0.229933648970314,0.593089354635324,0.97,1,200
"Ghana","women_iron","Northern","Savelugu",TRUE,0.375,1,0.348180419544262,0.334529774598684,0.111373353464612,0.525327929927146,0.825,0.955,200
"Ghana","women_iron","Northern","Tamale",TRUE,0.166666666666667,1,0.374221320048088,0.359480868045229,0.156674972321127,0.51462903556374,0.875,0.985,200
"Ghana","women_iron","Northern","Tatale Sanguli",TRUE,0,1,0.129756084107578,0.126924386147388,0.0320906198324686,0.276538682122324,0.225,0.65,200
"Ghana","women_iron","Northern","Tolon",TRUE,0.230769230769231,1,0.358038919540512,0.331521554900087,0.119080396932126,0.494992510984445,0.835,0.96,200
