"country","outcome","target","estimand","arm","reps","n_areas","spearman","wmae","topk","na_draws"
"Gambia","child_iron","level","country","domain_enet",1,30,0.381535038932147,NA,0.375,0
"Gambia","child_iron","level","country","domain_index",1,30,0.521690767519466,NA,0.5,0
"Gambia","child_iron","level","country","raw_enet",1,30,0.312569521690768,NA,0.375,0
"Gambia","child_iron","level","country","ridge_min",1,30,0.355728587319244,NA,0.25,0
"Gambia","child_iron","level","country","sl_disc",1,30,0.466518353726363,NA,0.5,0
"Gambia","child_iron","level","country","sl_lrn_domain_index",1,30,0.521690767519466,NA,0.5,0
"Gambia","child_iron","level","country","sl_lrn_domain_pc1_ols",1,30,0.361512791991101,NA,0.25,0
"Gambia","child_iron","level","country","sl_lrn_domain_pc_enet",1,30,0.323692992213571,NA,0.375,0
"Gambia","child_iron","level","country","sl_lrn_domain_pc_ridge",1,30,0.368186874304783,NA,0.25,0
"Gambia","child_iron","level","country","sl_lrn_enet",1,30,0.41357063403782,NA,0.375,0
"Gambia","child_iron","level","country","sl_lrn_hapc",1,30,0.437152391546162,NA,0.375,0
"Gambia","child_iron","level","country","sl_lrn_hapc_lasso",1,30,0.355728587319244,NA,0.5,0
"Gambia","child_iron","level","country","sl_lrn_lasso",1,30,0.482091212458287,NA,0.375,0
"Gambia","child_iron","level","country","sl_lrn_mean",1,30,NA,NA,0.25,1
"Gambia","child_iron","level","country","sl_lrn_ranger",1,30,0.466518353726363,NA,0.5,0
"Gambia","child_iron","level","country","sl_lrn_ridge",1,30,0.496774193548387,NA,0.5,0
"Gambia","child_iron","level","country","sl_lrn_spatial_gam",1,30,NA,NA,NA,1
"Gambia","child_iron","level","country","sl_lrn_spatial_plus_domain",1,30,NA,NA,NA,1
"Gambia","child_iron","level","country","sl_lrn_xgb",1,30,0.29833147942158,NA,0.125,0
"Gambia","child_iron","level","country","sl_nnls",1,30,0.410456062291435,NA,0.5,0
"Gambia","child_iron","level","country","sl_rank_disc",1,30,0.466518353726363,NA,0.5,0
"Gambia","child_iron","level","country","sl_rank_nnls",1,30,0.451835372636263,NA,0.375,0
"Gambia","child_iron","level","country","spatial",1,30,0.491434927697442,NA,0.375,0
"Gambia","child_iron","level","country","spatial_plus_domain",1,30,0.202224694104561,NA,0.25,0
"Gambia","child_iron","prev","country","domain_enet",1,30,0.419178999145202,NA,0.25,0
"Gambia","child_iron","prev","country","domain_index",1,30,0.607409059270913,NA,0.5,0
"Gambia","child_iron","prev","country","raw_enet",1,30,0.501724332840993,NA,0.5,0
"Gambia","child_iron","prev","country","ridge_min",1,30,0.549560577435588,NA,0.5,0
"Gambia","child_iron","prev","country","sl_disc",1,30,0.454110582407302,NA,0.5,0
"Gambia","child_iron","prev","country","sl_lrn_domain_index",1,30,0.607409059270913,NA,0.5,0
"Gambia","child_iron","prev","country","sl_lrn_domain_pc1_ols",1,30,0.0496161978818365,NA,0,0
"Gambia","child_iron","prev","country","sl_lrn_domain_pc_enet",1,30,0.471020138636089,NA,0.5,0
