"estimand","n_train","n_test","country","outcome","target","rep","mse_pick","rank_pick","library","w_mean","wr_mean","rho_mean","w_lasso","wr_lasso","rho_lasso","w_enet","wr_enet","rho_enet","w_ridge","wr_ridge","rho_ridge","w_ranger","wr_ranger","rho_ranger","w_xgb","wr_xgb","rho_xgb","w_domain_index","wr_domain_index","rho_domain_index","w_domain_pc_ridge","wr_domain_pc_ridge","rho_domain_pc_ridge","w_domain_pc_enet","wr_domain_pc_enet","rho_domain_pc_enet","w_domain_pc1_ols","wr_domain_pc1_ols","rho_domain_pc1_ols","w_hapc","wr_hapc","rho_hapc","w_hapc_lasso","wr_hapc_lasso","rho_hapc_lasso","w_spatial_gam","wr_spatial_gam","rho_spatial_gam","w_spatial_plus_domain","wr_spatial_plus_domain","rho_spatial_plus_domain"
"infill",69,18,"Malawi","women_iron","prev",1,"domain_pc_ridge","hapc","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.268605525326096,0,NA,-0.285396123872721,0,NA,-0.168932377504047,0,NA,-0.113541498025302,0.0419380208939522,NA,0.0457621268796107,0,NA,-0.0859688839106613,0.151353659760453,NA,0.111256035629358,0.806708319345595,NA,0.0281670257204587,0,NA,-0.178069042447603,0,NA,-0.0690983962100171,0,NA,0.117703237426851,0,NA,0.0527667236451865,0,NA,0.0699716483266804,0,NA,0.0504814042760464
"infill",70,17,"Malawi","women_iron","prev",1,"mean","domain_pc1_ols","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.57679437443094,NA,-0.151078540477973,0,NA,-0.11001452373341,0.370870109031976,NA,-0.0881245647211893,0,NA,-0.143453561480222,0,NA,-0.083549956254229,0,NA,-0.216323005243354,0.00715804667043952,NA,0.00161183930869935,0,NA,-0.102224853634467,0,NA,-0.151078540477973,0.0451774698666446,NA,0.0745342836374381,0,NA,0.00157641426894772,0,NA,-0.00857285961989545,0,NA,-0.113519539884111,0,NA,-0.113519539884111
"infill",70,17,"Malawi","women_iron","prev",1,"spatial_gam","spatial_gam","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.549669015185207,NA,0.010418541784704,0,NA,0.0541827859216937,0,NA,-0.0714092062664391,0,NA,0.130847790783505,0,NA,0.118720646330719,0,NA,0.0436465117746192,0.159820329716145,NA,0.232461250568164,0,NA,0.156727821920202,0,NA,0.0507843683108129,0.0105638705687107,NA,0.188387878042692,0,NA,0.17865901009619,0,NA,0.154754808048477,0,NA,0.242528049942424,0.279946784529937,NA,0.242528049942424
"infill",70,17,"Malawi","women_iron","prev",1,"domain_pc_ridge","domain_pc1_ols","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.728861624946892,NA,-0.020538645065256,0,NA,-0.0132658469169962,0,NA,-0.0610574651798168,0,NA,0.0795593003909401,0,NA,0.0555853603458094,0,NA,0.0441736787677904,0.168484813789399,NA,0.151280208042043,0,NA,0.0819389601010282,0,NA,-0.0705782415206339,0.102653561263709,NA,0.173446911449424,0,NA,0.113193942619915,0,NA,0.13816476062967,0,NA,0.0494269567570495,0,NA,0.0494269567570495
"infill",69,18,"Malawi","women_iron","prev",1,"ranger","xgb","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.0302480980787145,NA,-0.242160028538758,0,NA,-0.21854147613766,0,NA,-0.143242056745506,0,NA,0.0981450304457642,0.633739569329799,NA,0.224076092281487,0,NA,0.247764987675607,0.141319230885801,NA,0.190852044024325,0,NA,0.0996348980806145,0,NA,-0.10654559323303,0,NA,0.117010479372056,0,NA,0.225118999625882,0.194693101705685,NA,0.236237136850952,0,NA,0.107475326509014,0,NA,0.0885912542372865
"infill",69,18,"Malawi","women_iron","prev",2,"mean","hapc_lasso","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.691011888541926,NA,-0.143123330816122,0,NA,-0.0331499167060777,0,NA,-0.0251655884534494,0,NA,-0.0148192084838712,0,NA,0.0716328668260215,0,NA,0.0697330872066107,0,NA,0.0568071356784622,0,NA,-0.0660945776539701,0,NA,-0.143123330816122,0.041821080263212,NA,0.0932754542549963,0,NA,0.0936665853531103,0.267167031194862,NA,0.129650646379599,0,NA,-0.023803121113795,0,NA,-0.0647787599638333
"infill",70,17,"Malawi","women_iron","prev",2,"domain_pc_ridge","hapc_lasso","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.553692706965248,NA,-0.113838749165405,0,NA,-0.113838749165405,0,NA,-0.0487042673054939,0,NA,-0.0944868196309877,0,NA,0.109740050624778,0.256226726160716,NA,0.195842690603986,0.190080566874036,NA,0.196375064717625,0,NA,-0.0114130444316819,0,NA,-0.0354303029519136,0,NA,0.0398748211115583,0,NA,0.195363553901711,0,NA,0.217758758282124,0,NA,0.11068057822554,0,NA,0.11068057822554
"infill",69,18,"Malawi","women_iron","prev",2,"ridge","domain_pc1_ols","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.237304508611214,0,NA,-0.25835395421224,0,NA,-0.0542943369378241,0.794477950841372,NA,-0.00554449769807691,0,NA,-0.0277974141349532,0,NA,-0.156838105493236,0.0441491349001572,NA,0.0854526976304962,0,NA,-0.0514926492297751,0,NA,-0.0881989072930736,0.130038713978364,NA,0.137844454595095,0,NA,-0.0416211955578611,0,NA,-0.0482146522798985,0.0313342002801063,NA,0.04988174787155,0,NA,0.04988174787155
"infill",70,17,"Malawi","women_iron","prev",2,"domain_pc_ridge","hapc","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.101914189370184,0,NA,-0.101914189370184,0,NA,-0.113216303533108,0,NA,-0.0962464816750872,0,NA,0.0564803190201256,0,NA,0.0734794222627521,0.0976727692490211,NA,0.09715040736261,0.768362594001423,NA,-0.0487429916154471,0,NA,-0.117634588713996,0,NA,0.0583257331508491,0.121470699016254,NA,0.118443647332497,0,NA,0.115498082469996,0.0124939377333019,NA,0.0628505466444501,0,NA,0.0628505466444501
"infill",70,17,"Malawi","women_iron","prev",2,"ranger","xgb","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.224248265651855,0,NA,-0.219663938250719,0,NA,-0.219928544654791,0,NA,-0.0907844162415283,0,NA,0.0832278759553801,0.183677546538919,NA,0.194792777983816,0.138785577037872,NA,0.112747818381641,0.151834379267289,NA,-0.0850855979965341,0.52570249715592,NA,-0.0781372252847228,0,NA,-0.0916848451074011,0,NA,0.138648389876453,0,NA,-0.0607524652444766,0,NA,0.086811935950913,0,NA,0.0729347381356969
