"country","outcome","estimand","arm","rep","n_areas","capture_top20","lift","prev_top20","prev_national","concordance"
"Gambia","women_vitA","infill","null_train_mean",5,30,0.0751447928694296,0.375723964347148,0.0145727927461422,0.0225055164577382,0.342657342657343
"Gambia","women_vitA","infill","region_mean_jk",5,30,0.149952763099285,0.749763815496424,0.0233447577560799,0.0225055164577382,0.484939759036145
"Gambia","women_vitA","infill","spatial",5,30,0.372875795791908,1.86437897895954,0.0570451537564051,0.0225055164577382,0.630813953488372
"Gambia","women_vitA","infill","domain_index",5,30,0.250268027793558,1.25134013896779,0.0671341496051108,0.0225055164577382,0.665697674418605
"Gambia","women_vitA","infill","spatial_plus_domain",5,30,0.287245335425012,1.43622667712506,0.0432657147191849,0.0225055164577382,0.668604651162791
"Gambia","women_vitA","infill","null_train_mean",6,30,0.0509350915134917,0.254675457567459,0.0069878362633717,0.0225055164577382,0.369718309859155
"Gambia","women_vitA","infill","region_mean_jk",6,30,0.211710344749817,1.05855172374908,0.0368508839282784,0.0225055164577382,0.525835866261398
"Gambia","women_vitA","infill","spatial",6,30,0.319193579235761,1.5959678961788,0.0410206702316388,0.0225055164577382,0.630813953488372
"Gambia","women_vitA","infill","domain_index",6,30,0.277611381701375,1.38805690850687,0.0526891779593215,0.0225055164577382,0.677325581395349
"Gambia","women_vitA","infill","spatial_plus_domain",6,30,0.319193579235761,1.5959678961788,0.0410206702316388,0.0225055164577382,0.627906976744186
"Gambia","women_vitA","infill","null_train_mean",7,30,0.0724359458437008,0.362179729218504,0.0126616802855694,0.0225055164577382,0.303135888501742
"Gambia","women_vitA","infill","region_mean_jk",7,30,0.157656697833712,0.788283489168558,0.0249228593677934,0.0225055164577382,0.471641791044776
"Gambia","women_vitA","infill","spatial",7,30,0.230092643677412,1.15046321838706,0.0332568073004657,0.0225055164577382,0.622093023255814
"Gambia","women_vitA","infill","domain_index",7,30,0.230092643677412,1.15046321838706,0.0332568073004657,0.0225055164577382,0.659883720930233
"Gambia","women_vitA","infill","spatial_plus_domain",7,30,0.157656697833712,0.788283489168558,0.0249228593677934,0.0225055164577382,0.61046511627907
"Gambia","women_vitA","infill","null_train_mean",8,30,0.0561372330881913,0.280686165440957,0.0145672541687513,0.0225055164577382,0.320422535211268
"Gambia","women_vitA","infill","region_mean_jk",8,30,0.0866038390326927,0.433019195163464,0.023480495011922,0.0225055164577382,0.520958083832335
"Gambia","women_vitA","infill","spatial",8,30,0.353094851143955,1.76547425571977,0.0617366740839343,0.0225055164577382,0.659883720930233
"Gambia","women_vitA","infill","domain_index",8,30,0.242564093059131,1.21282046529566,0.0634072489972564,0.0225055164577382,0.677325581395349
"Gambia","women_vitA","infill","spatial_plus_domain",8,30,0.386657446478998,1.93328723239499,0.0637268008955542,0.0225055164577382,0.691860465116279
"Gambia","women_vitA","infill","null_train_mean",9,30,0.0210607934445923,0.105303967222962,0.00370845685144474,0.0225055164577382,0.277777777777778
"Gambia","women_vitA","infill","region_mean_jk",9,30,0.130171818451332,0.65085909225666,0.0214426934399845,0.0225055164577382,0.528358208955224
"Gambia","women_vitA","infill","spatial",9,30,0.298223552583278,1.49111776291639,0.0410770853585525,0.0225055164577382,0.677325581395349
"Gambia","women_vitA","infill","domain_index",9,30,0.255844655169169,1.27922327584584,0.0507003042515158,0.0225055164577382,0.688953488372093
"Gambia","women_vitA","infill","spatial_plus_domain",9,30,0.298223552583278,1.49111776291639,0.0410770853585525,0.0225055164577382,0.677325581395349
"Gambia","women_vitA","infill","null_train_mean",10,30,0.148360186097353,0.741800930486764,0.0132999805946035,0.0225055164577382,0.335689045936396
"Gambia","women_vitA","infill","region_mean_jk",10,30,0.189622813487665,0.948114067438326,0.0297696519350514,0.0225055164577382,0.492492492492492
"Gambia","women_vitA","infill","spatial",10,30,0.221199626938456,1.10599813469228,0.0323022675952901,0.0225055164577382,0.645348837209302
"Gambia","women_vitA","infill","domain_index",10,30,0.180806511408599,0.904032557042997,0.0401449505783473,0.0225055164577382,0.659883720930233
"Gambia","women_vitA","infill","spatial_plus_domain",10,30,0.262058759331366,1.31029379665683,0.0376383598768916,0.0225055164577382,0.633720930232558
"Gambia","women_vitA","infill","oracle_ceiling",1,30,0.491484821860287,2.45742410930144,0.119236813203921,0.0225055164577382,1
"Gambia","child_iron","infill","null_train_mean",1,30,0.121819893943717,0.609099469718583,0.615635679197783,0.582263373873842,0.403899721448468
"Gambia","child_iron","infill","region_mean_jk",1,30,0.10144217078635,0.50721085393175,0.697441938762584,0.582263373873842,0.523696682464455
"Gambia","child_iron","infill","spatial",1,30,0.127771086566881,0.638855432834406,0.609730162575245,0.582263373873842,0.608294930875576
"Gambia","child_iron","infill","domain_index",1,30,0.0806132826200868,0.403066413100434,0.70392159851968,0.582263373873842,0.640552995391705
"Gambia","child_iron","infill","spatial_plus_domain",1,30,0.127771086566881,0.638855432834406,0.609730162575245,0.582263373873842,0.603686635944701
"Gambia","child_iron","infill","null_train_mean",2,30,0.109903642857852,0.54951821428926,0.602154660598467,0.582263373873842,0.405555555555556
"Gambia","child_iron","infill","region_mean_jk",2,30,0.104781965949045,0.523909829745223,0.743060634254766,0.582263373873842,0.627962085308057
"Gambia","child_iron","infill","spatial",2,30,0.091014221209574,0.45507110604787,0.663465394790908,0.582263373873842,0.626728110599078
"Gambia","child_iron","infill","domain_index",2,30,0.0920773947191293,0.460386973595647,0.685972394767391,0.582263373873842,0.665898617511521
"Gambia","child_iron","infill","spatial_plus_domain",2,30,0.091014221209574,0.45507110604787,0.663465394790908,0.582263373873842,0.622119815668203
"Gambia","child_iron","infill","null_train_mean",3,30,0.139198511731587,0.695992558657934,0.471115413483585,0.582263373873842,0.241666666666667
"Gambia","child_iron","infill","region_mean_jk",3,30,0.107754797364472,0.538773986822359,0.659456556862014,0.582263373873842,0.517730496453901
"Gambia","child_iron","infill","spatial",3,30,0.107754797364472,0.538773986822359,0.659456556862014,0.582263373873842,0.633640552995392
"Gambia","child_iron","infill","domain_index",3,30,0.073792519638498,0.36896259819249,0.65626390383265,0.582263373873842,0.605990783410138
"Gambia","child_iron","infill","spatial_plus_domain",3,30,0.107754797364472,0.538773986822359,0.659456556862014,0.582263373873842,0.633640552995392
"Gambia","child_iron","infill","null_train_mean",4,30,0.3976944761462,1.988472380731,0.561138983933844,0.582263373873842,0.342618384401114
"Gambia","child_iron","infill","region_mean_jk",4,30,0.119457798160175,0.597288990800874,0.575134566952132,0.582263373873842,0.527315914489311
"Gambia","child_iron","infill","spatial",4,30,0.152684770743785,0.763423853718923,0.63852133952307,0.582263373873842,0.629032258064516
"Gambia","child_iron","infill","domain_index",4,30,0.0806132826200868,0.403066413100434,0.70392159851968,0.582263373873842,0.631336405529954
"Gambia","child_iron","infill","spatial_plus_domain",4,30,0.152684770743785,0.763423853718923,0.63852133952307,0.582263373873842,0.629032258064516
"Gambia","child_iron","infill","null_train_mean",5,30,0.227077989014769,1.13538994507384,0.457335271079167,0.582263373873842,0.406685236768802
"Gambia","child_iron","infill","region_mean_jk",5,30,0.113985024645176,0.569925123225878,0.717330012709654,0.582263373873842,0.583529411764706
"Gambia","child_iron","infill","spatial",5,30,0.073792519638498,0.36896259819249,0.65626390383265,0.582263373873842,0.612903225806452
"Gambia","child_iron","infill","domain_index",5,30,0.0806132826200868,0.403066413100434,0.70392159851968,0.582263373873842,0.642857142857143
"Gambia","child_iron","infill","spatial_plus_domain",5,30,0.073792519638498,0.36896259819249,0.65626390383265,0.582263373873842,0.612903225806452
"Gambia","child_iron","infill","null_train_mean",6,30,0.136420657826469,0.682103289132345,0.484212791129558,0.582263373873842,0.37883008356546
"Gambia","child_iron","infill","region_mean_jk",6,30,0.117707833373211,0.588539166866054,0.692184855383753,0.582263373873842,0.580568720379147
"Gambia","child_iron","infill","spatial",6,30,0.152684770743785,0.763423853718923,0.63852133952307,0.582263373873842,0.640552995391705
"Gambia","child_iron","infill","domain_index",6,30,0.10552696679699,0.527634833984951,0.732372561450942,0.582263373873842,0.658986175115207
"Gambia","child_iron","infill","spatial_plus_domain",6,30,0.152684770743785,0.763423853718923,0.63852133952307,0.582263373873842,0.640552995391705
"Gambia","child_iron","infill","null_train_mean",7,30,0.11052925981376,0.552646299068802,0.499856056258888,0.582263373873842,0.334261838440111
"Gambia","child_iron","infill","region_mean_jk",7,30,0.112810438398717,0.564052191993584,0.604435180864706,0.582263373873842,0.528301886792453
"Gambia","child_iron","infill","spatial",7,30,0.141220658644742,0.70610329322371,0.643627431398599,0.582263373873842,0.612903225806452
"Gambia","child_iron","infill","domain_index",7,30,0.074300656041965,0.371503280209825,0.769398614318192,0.582263373873842,0.645161290322581
"Gambia","child_iron","infill","spatial_plus_domain",7,30,0.141220658644742,0.70610329322371,0.643627431398599,0.582263373873842,0.612903225806452
"Gambia","child_iron","infill","null_train_mean",8,30,0.19772299427487,0.988614971374351,0.508700576659772,0.582263373873842,0.362116991643454
"Gambia","child_iron","infill","region_mean_jk",8,30,0.0612496657796724,0.306248328898362,0.618742985170784,0.582263373873842,0.582547169811321
"Gambia","child_iron","infill","spatial",8,30,0.152684770743785,0.763423853718923,0.63852133952307,0.582263373873842,0.654377880184332
"Gambia","child_iron","infill","domain_index",8,30,0.0920773947191293,0.460386973595647,0.685972394767391,0.582263373873842,0.647465437788018
"Gambia","child_iron","infill","spatial_plus_domain",8,30,0.152684770743785,0.763423853718923,0.63852133952307,0.582263373873842,0.649769585253456
"Gambia","child_iron","infill","null_train_mean",9,30,0.1126899668004,0.563449834001998,0.51337443912453,0.582263373873842,0.306406685236769
"Gambia","child_iron","infill","region_mean_jk",9,30,0.0990243764770112,0.495121882385056,0.728194979830494,0.582263373873842,0.597156398104265
"Gambia","child_iron","infill","spatial",9,30,0.170488520408238,0.852442602041189,0.649750608936664,0.582263373873842,0.624423963133641
"Gambia","child_iron","infill","domain_index",9,30,0.0806132826200868,0.403066413100434,0.70392159851968,0.582263373873842,0.645161290322581
"Gambia","child_iron","infill","spatial_plus_domain",9,30,0.170488520408238,0.852442602041189,0.649750608936664,0.582263373873842,0.624423963133641
"Gambia","child_iron","infill","null_train_mean",10,30,0.225916538149999,1.12958269074999,0.523976912257394,0.582263373873842,0.376044568245125
"Gambia","child_iron","infill","region_mean_jk",10,30,0.0612079287149428,0.306039643574714,0.627830769104733,0.582263373873842,0.542654028436019
"Gambia","child_iron","infill","spatial",10,30,0.128834260076437,0.644171300382183,0.623585356739467,0.582263373873842,0.605990783410138
"Gambia","child_iron","infill","domain_index",10,30,0.0623128392892278,0.311564196446139,0.648825569148489,0.582263373873842,0.617511520737327
"Gambia","child_iron","infill","spatial_plus_domain",10,30,0.128834260076437,0.644171300382183,0.623585356739467,0.582263373873842,0.605990783410138
"Gambia","child_iron","infill","oracle_ceiling",1,30,0.128755959368173,0.643779796840866,0.840009907736214,0.582263373873842,1
"Gambia","women_iron","infill","null_train_mean",1,30,0.0547702586406937,0.273851293203468,0.40763187223773,0.42205006039946,0.383333333333333
"Gambia","women_iron","infill","region_mean_jk",1,30,0.151252178929152,0.75626089464576,0.518471204486734,0.42205006039946,0.654028436018957
"Gambia","women_iron","infill","spatial",1,30,0.234720067369991,1.17360033684995,0.567557336283037,0.42205006039946,0.67741935483871
"Gambia","women_iron","infill","domain_index",1,30,0.134609379326362,0.673046896631811,0.677155524139108,0.42205006039946,0.753456221198157
"Gambia","women_iron","infill","spatial_plus_domain",1,30,0.234720067369991,1.17360033684995,0.567557336283037,0.42205006039946,0.67741935483871
"Gambia","women_iron","infill","null_train_mean",2,30,0.35064240822019,1.75321204110095,0.403274574369105,0.42205006039946,0.431754874651811
"Gambia","women_iron","infill","region_mean_jk",2,30,0.175162637017597,0.875813185087983,0.550818227498754,0.42205006039946,0.694312796208531
"Gambia","women_iron","infill","spatial",2,30,0.208250692077239,1.04125346038619,0.595908666690805,0.42205006039946,0.728110599078341
"Gambia","women_iron","infill","domain_index",2,30,0.123893878547942,0.619469392739711,0.666400645840637,0.42205006039946,0.771889400921659
"Gambia","women_iron","infill","spatial_plus_domain",2,30,0.195403626311159,0.977018131555795,0.592588527361331,0.42205006039946,0.725806451612903
"Gambia","women_iron","infill","null_train_mean",3,30,0.170084875694294,0.850424378471468,0.417256309463738,0.42205006039946,0.292479108635098
"Gambia","women_iron","infill","region_mean_jk",3,30,0.239667239143182,1.19833619571591,0.565189843515575,0.42205006039946,0.695035460992908
"Gambia","women_iron","infill","spatial",3,30,0.180554360470156,0.902771802350782,0.631766387945023,0.42205006039946,0.732718894009217
"Gambia","women_iron","infill","domain_index",3,30,0.12542888197722,0.627144409886101,0.566639468275761,0.42205006039946,0.735023041474654
"Gambia","women_iron","infill","spatial_plus_domain",3,30,0.180554360470156,0.902771802350782,0.631766387945023,0.42205006039946,0.732718894009217
"Gambia","women_iron","infill","null_train_mean",4,30,0.363262976954119,1.8163148847706,0.371523692571804,0.42205006039946,0.352777777777778
"Gambia","women_iron","infill","region_mean_jk",4,30,0.166996929940942,0.834984649704708,0.54286404499262,0.42205006039946,0.679334916864608
"Gambia","women_iron","infill","spatial",4,30,0.208250692077239,1.04125346038619,0.595908666690805,0.42205006039946,0.71889400921659
"Gambia","women_iron","infill","domain_index",4,30,0.134609379326362,0.673046896631811,0.677155524139108,0.42205006039946,0.776497695852535
"Gambia","women_iron","infill","spatial_plus_domain",4,30,0.208250692077239,1.04125346038619,0.595908666690805,0.42205006039946,0.71889400921659
"Gambia","women_iron","infill","null_train_mean",5,30,0.338517178261842,1.69258589130921,0.408204215240395,0.42205006039946,0.430555555555556
"Gambia","women_iron","infill","region_mean_jk",5,30,0.209686744877601,1.048433724388,0.53255529344206,0.42205006039946,0.694117647058824
"Gambia","women_iron","infill","spatial",5,30,0.208250692077239,1.04125346038619,0.595908666690805,0.42205006039946,0.721198156682028
"Gambia","women_iron","infill","domain_index",5,30,0.134609379326362,0.673046896631811,0.677155524139108,0.42205006039946,0.76036866359447
"Gambia","women_iron","infill","spatial_plus_domain",5,30,0.203175651060967,1.01587825530483,0.603948043913157,0.42205006039946,0.716589861751152
"Gambia","women_iron","infill","null_train_mean",6,30,0.260207133976125,1.30103566988062,0.376316543232356,0.42205006039946,0.415041782729805
"Gambia","women_iron","infill","region_mean_jk",6,30,0.205846230000239,1.0292311500012,0.529805376876552,0.42205006039946,0.672985781990521
"Gambia","women_iron","infill","spatial",6,30,0.208250692077239,1.04125346038619,0.595908666690805,0.42205006039946,0.709677419354839
"Gambia","women_iron","infill","domain_index",6,30,0.123893878547942,0.619469392739711,0.666400645840637,0.42205006039946,0.774193548387097
"Gambia","women_iron","infill","spatial_plus_domain",6,30,0.208250692077239,1.04125346038619,0.595908666690805,0.42205006039946,0.707373271889401
"Gambia","women_iron","infill","null_train_mean",7,30,0.118328721237517,0.591643606187583,0.387884443495844,0.42205006039946,0.350974930362117
"Gambia","women_iron","infill","region_mean_jk",7,30,0.142950872026409,0.714754360132044,0.515015095081812,0.42205006039946,0.667452830188679
"Gambia","women_iron","infill","spatial",7,30,0.232743953203342,1.16371976601671,0.560921381606931,0.42205006039946,0.735023041474654
"Gambia","women_iron","infill","domain_index",7,30,0.164022230647726,0.820111153238631,0.609553618839127,0.42205006039946,0.762672811059908
"Gambia","women_iron","infill","spatial_plus_domain",7,30,0.216056372559901,1.0802818627995,0.553984068908156,0.42205006039946,0.721198156682028
"Gambia","women_iron","infill","null_train_mean",8,30,0.134857020838395,0.674285104191977,0.393099435117293,0.42205006039946,0.347222222222222
"Gambia","women_iron","infill","region_mean_jk",8,30,0.16315641506358,0.815782075317901,0.539508508935244,0.42205006039946,0.695754716981132
"Gambia","women_iron","infill","spatial",8,30,0.208250692077239,1.04125346038619,0.595908666690805,0.42205006039946,0.735023041474654
"Gambia","women_iron","infill","domain_index",8,30,0.134609379326362,0.673046896631811,0.677155524139108,0.42205006039946,0.774193548387097
"Gambia","women_iron","infill","spatial_plus_domain",8,30,0.208250692077239,1.04125346038619,0.595908666690805,0.42205006039946,0.73963133640553
"Gambia","women_iron","infill","null_train_mean",9,30,0.118061435619879,0.590307178099396,0.389853596073586,0.42205006039946,0.286908077994429
"Gambia","women_iron","infill","region_mean_jk",9,30,0.204181806012114,1.02090903006057,0.53091062685881,0.42205006039946,0.706161137440758
"Gambia","women_iron","infill","spatial",9,30,0.249877381702844,1.24938690851422,0.587228011471503,0.42205006039946,0.741935483870968
"Gambia","women_iron","infill","domain_index",9,30,0.175634770274896,0.878173851374478,0.62512898407636,0.42205006039946,0.788018433179724
"Gambia","women_iron","infill","spatial_plus_domain",9,30,0.249877381702844,1.24938690851422,0.587228011471503,0.42205006039946,0.741935483870968
"Gambia","women_iron","infill","null_train_mean",10,30,0.213834159398539,1.06917079699269,0.359489081797067,0.42205006039946,0.392757660167131
"Gambia","women_iron","infill","region_mean_jk",10,30,0.18411186280103,0.920559314005151,0.506475297075876,0.42205006039946,0.661137440758294
"Gambia","women_iron","infill","spatial",10,30,0.183810971109025,0.919054855545124,0.524000906595084,0.42205006039946,0.682027649769585
"Gambia","women_iron","infill","domain_index",10,30,0.101692370349199,0.508461851745997,0.643651149710399,0.42205006039946,0.746543778801843
"Gambia","women_iron","infill","spatial_plus_domain",10,30,0.153125213584302,0.765626067921512,0.537224416098957,0.42205006039946,0.675115207373272
"Gambia","women_iron","infill","oracle_ceiling",1,30,0.135112000292238,0.675560001461188,0.757475228110062,0.42205006039946,1
"Ghana","child_vitA","infill","null_train_mean",1,75,0.156948864717112,0.784744323585562,0.224598386208888,0.237948942088564,0.403181818181818
"Ghana","child_vitA","infill","region_mean_jk",1,75,0.217059454483923,1.08529727241962,0.351512543973673,0.237948942088564,0.585293019783501
"Ghana","child_vitA","infill","spatial",1,75,0.199472154145271,0.997360770726357,0.37473859038243,0.237948942088564,0.584348468069398
"Ghana","child_vitA","infill","domain_index",1,75,0.242253478515979,1.21126739257989,0.400190183647496,0.237948942088564,0.566629752676264
"Ghana","child_vitA","infill","spatial_plus_domain",1,75,0.217360467047439,1.08680233523719,0.350840004306672,0.237948942088564,0.577703949796973
"Ghana","child_vitA","infill","null_train_mean",2,75,0.190154107412778,0.950770537063891,0.207024049050203,0.237948942088564,0.43071331213085
"Ghana","child_vitA","infill","region_mean_jk",2,75,0.185973984266165,0.929869921330827,0.315534349289045,0.237948942088564,0.600750469043152
"Ghana","child_vitA","infill","spatial",2,75,0.195991117693699,0.979955588468494,0.345705251072256,0.237948942088564,0.571059431524548
"Ghana","child_vitA","infill","domain_index",2,75,0.241430529717939,1.20715264858969,0.439045438243548,0.237948942088564,0.575858250276855
"Ghana","child_vitA","infill","spatial_plus_domain",2,75,0.195991117693699,0.979955588468494,0.345705251072256,0.237948942088564,0.579549649317091
"Ghana","child_vitA","infill","null_train_mean",3,75,0.118056990498949,0.590284952494744,0.176982644694031,0.237948942088564,0.4141689373297
"Ghana","child_vitA","infill","region_mean_jk",3,75,0.251930702641998,1.25965351320999,0.405491525298914,0.237948942088564,0.625093353248693
"Ghana","child_vitA","infill","spatial",3,75,0.217519593468238,1.08759796734119,0.375950524683384,0.237948942088564,0.584717607973422
"Ghana","child_vitA","infill","domain_index",3,75,0.276833812106632,1.38416906053316,0.450713232325681,0.237948942088564,0.5906238464378
"Ghana","child_vitA","infill","spatial_plus_domain",3,75,0.225940049712332,1.12970024856166,0.364865431816951,0.237948942088564,0.587301587301587
"Ghana","child_vitA","infill","null_train_mean",4,75,0.120610600943895,0.603053004719473,0.213899427368497,0.237948942088564,0.435336976320583
"Ghana","child_vitA","infill","region_mean_jk",4,75,0.197352452732037,0.986762263660187,0.360277808531264,0.237948942088564,0.595800524934383
"Ghana","child_vitA","infill","spatial",4,75,0.171179471713764,0.855897358568822,0.340713527686537,0.237948942088564,0.585086747877446
"Ghana","child_vitA","infill","domain_index",4,75,0.215058789500229,1.07529394750114,0.364822588755029,0.237948942088564,0.56921373200443
"Ghana","child_vitA","infill","spatial_plus_domain",4,75,0.195114214305567,0.975571071527833,0.352841394249523,0.237948942088564,0.590992986341824
"Ghana","child_vitA","infill","null_train_mean",5,75,0.12395362078763,0.619768103938151,0.172095970960844,0.237948942088564,0.444849589790337
"Ghana","child_vitA","infill","region_mean_jk",5,75,0.255285247437797,1.27642623718898,0.384220288596288,0.237948942088564,0.601422155688623
"Ghana","child_vitA","infill","spatial",5,75,0.192148414763124,0.960742073815618,0.347917132849059,0.237948942088564,0.618309339239572
"Ghana","child_vitA","infill","domain_index",5,75,0.202696180843305,1.01348090421653,0.363987652985951,0.237948942088564,0.589147286821705
"Ghana","child_vitA","infill","spatial_plus_domain",5,75,0.201241797400042,1.00620898700021,0.372384331444198,0.237948942088564,0.62421557770395
"Ghana","child_vitA","infill","null_train_mean",6,75,0.108359143720746,0.541795718603728,0.123504137689106,0.237948942088564,0.397546569741027
"Ghana","child_vitA","infill","region_mean_jk",6,75,0.204991121412419,1.0249556070621,0.343193554075232,0.237948942088564,0.608760763758892
"Ghana","child_vitA","infill","spatial",6,75,0.177185338988206,0.88592669494103,0.330361023510419,0.237948942088564,0.57844222960502
"Ghana","child_vitA","infill","domain_index",6,75,0.180969962665901,0.904849813329503,0.310350214452603,0.237948942088564,0.581764488741233
"Ghana","child_vitA","infill","spatial_plus_domain",6,75,0.202674087919323,1.01337043959662,0.350829925063934,0.237948942088564,0.576596530084902
"Ghana","child_vitA","infill","null_train_mean",7,75,0.133090275312723,0.665451376563613,0.190314922322821,0.237948942088564,0.428180574555404
"Ghana","child_vitA","infill","region_mean_jk",7,75,0.248067414078037,1.24033707039019,0.37829206912622,0.237948942088564,0.593703148425787
"Ghana","child_vitA","infill","spatial",7,75,0.220253837841517,1.10126918920759,0.383822560983862,0.237948942088564,0.604651162790698
"Ghana","child_vitA","infill","domain_index",7,75,0.203904783428138,1.01952391714069,0.399946594125149,0.237948942088564,0.599483204134367
"Ghana","child_vitA","infill","spatial_plus_domain",7,75,0.213587240585064,1.06793620292532,0.375958215587142,0.237948942088564,0.600221483942414
"Ghana","child_vitA","infill","null_train_mean",8,75,0.127772084774672,0.638860423873362,0.129287022561184,0.237948942088564,0.405097860719162
"Ghana","child_vitA","infill","region_mean_jk",8,75,0.230476977677737,1.15238488838868,0.361735333413462,0.237948942088564,0.609865470852018
"Ghana","child_vitA","infill","spatial",8,75,0.216686282637849,1.08343141318924,0.379133049142029,0.237948942088564,0.5906238464378
"Ghana","child_vitA","infill","domain_index",8,75,0.240501942110261,1.20250971055131,0.424339419439223,0.237948942088564,0.58250276854928
"Ghana","child_vitA","infill","spatial_plus_domain",8,75,0.211482137431739,1.05741068715869,0.365639743998212,0.237948942088564,0.592100406053894
"Ghana","child_vitA","infill","null_train_mean",9,75,0.183872953022181,0.919364765110904,0.185577364328559,0.237948942088564,0.427529626253418
"Ghana","child_vitA","infill","region_mean_jk",9,75,0.23720262657906,1.1860131328953,0.36464982266745,0.237948942088564,0.614751029576938
"Ghana","child_vitA","infill","spatial",9,75,0.210825740391992,1.05412870195996,0.366598533293346,0.237948942088564,0.619047619047619
"Ghana","child_vitA","infill","domain_index",9,75,0.231351948306285,1.15675974153143,0.383656185283865,0.237948942088564,0.603543743078627
"Ghana","child_vitA","infill","spatial_plus_domain",9,75,0.225360925500207,1.12680462750104,0.382329153989076,0.237948942088564,0.617201919527501
"Ghana","child_vitA","infill","null_train_mean",10,75,0.135949034615869,0.679745173079345,0.19499003567473,0.237948942088564,0.401456531634046
"Ghana","child_vitA","infill","region_mean_jk",10,75,0.181444774946013,0.907223874730067,0.323060369980809,0.237948942088564,0.626451854627201
"Ghana","child_vitA","infill","spatial",10,75,0.158217122473424,0.791085612367121,0.32888988356111,0.237948942088564,0.604651162790698
"Ghana","child_vitA","infill","domain_index",10,75,0.237308428466086,1.18654214233043,0.414403112900395,0.237948942088564,0.592838685861942
"Ghana","child_vitA","infill","spatial_plus_domain",10,75,0.199207585115589,0.996037925577944,0.359853668911243,0.237948942088564,0.604651162790698
"Ghana","child_vitA","infill","oracle_ceiling",1,75,0.427734210937104,2.13867105468552,0.493517727190376,0.237948942088564,1
"Ghana","women_vitA","infill","null_train_mean",1,75,0.0629280648338537,0.314640324169269,0.010369818980528,0.032409131054393,0.399232245681382
"Ghana","women_vitA","infill","region_mean_jk",1,75,0.0530897168536738,0.265448584268369,0.00917376215216797,0.032409131054393,0.464102564102564
"Ghana","women_vitA","infill","spatial",1,75,0.0955269483857244,0.477634741928622,0.0201778569565532,0.032409131054393,0.553571428571429
"Ghana","women_vitA","infill","domain_index",1,75,0.125647093541017,0.628235467705084,0.0236813328985028,0.032409131054393,0.55667701863354
"Ghana","women_vitA","infill","spatial_plus_domain",1,75,0.0955269483857244,0.477634741928622,0.0201778569565532,0.032409131054393,0.553571428571429
"Ghana","women_vitA","infill","null_train_mean",2,75,0.213694916914558,1.06847458457279,0.0316878583625269,0.032409131054393,0.373205741626794
"Ghana","women_vitA","infill","region_mean_jk",2,75,0.11380368933216,0.5690184466608,0.0182658981522737,0.032409131054393,0.387846291331546
"Ghana","women_vitA","infill","spatial",2,75,0.082687757976272,0.41343878988136,0.020582696261541,0.032409131054393,0.506987577639752
"Ghana","women_vitA","infill","domain_index",2,75,0.167645001644033,0.838225008220167,0.0255810105232246,0.032409131054393,0.539596273291925
"Ghana","women_vitA","infill","spatial_plus_domain",2,75,0.0436500439708909,0.218250219854454,0.0103213598745832,0.032409131054393,0.520186335403727
"Ghana","women_vitA","infill","null_train_mean",3,75,0.124243484748889,0.621217423744445,0.0226662975713486,0.032409131054393,0.397694524495677
"Ghana","women_vitA","infill","region_mean_jk",3,75,0.125451529050564,0.627257645252822,0.0235299735716409,0.032409131054393,0.451365187713311
"Ghana","women_vitA","infill","spatial",3,75,0.154212498993461,0.771062494967306,0.030122137759076,0.032409131054393,0.580745341614907
"Ghana","women_vitA","infill","domain_index",3,75,0.235900354510762,1.17950177255381,0.0338785559267232,0.032409131054393,0.534937888198758
"Ghana","women_vitA","infill","spatial_plus_domain",3,75,0.154212498993461,0.771062494967306,0.030122137759076,0.032409131054393,0.580745341614907
"Ghana","women_vitA","infill","null_train_mean",4,75,0.162742783729235,0.813713918646173,0.0287889551674322,0.032409131054393,0.421559191530318
"Ghana","women_vitA","infill","region_mean_jk",4,75,0.138947936249721,0.694739681248603,0.0231577505359062,0.032409131054393,0.536371603856266
"Ghana","women_vitA","infill","spatial",4,75,0.178247628340033,0.891238141700163,0.0317690620523749,0.032409131054393,0.576086956521739
"Ghana","women_vitA","infill","domain_index",4,75,0.230422799524679,1.15211399762339,0.0368777472935053,0.032409131054393,0.574534161490683
"Ghana","women_vitA","infill","spatial_plus_domain",4,75,0.178247628340033,0.891238141700163,0.0317690620523749,0.032409131054393,0.576086956521739
"Ghana","women_vitA","infill","null_train_mean",5,75,0.235355443035479,1.17677721517739,0.0271880718986918,0.032409131054393,0.416346153846154
"Ghana","women_vitA","infill","region_mean_jk",5,75,0.0530897168536738,0.265448584268369,0.00879527567601509,0.032409131054393,0.490833333333333
"Ghana","women_vitA","infill","spatial",5,75,0.137574070717533,0.687870353587663,0.0270201384113281,0.032409131054393,0.586180124223602
"Ghana","women_vitA","infill","domain_index",5,75,0.178247628340033,0.891238141700163,0.0302978117521246,0.032409131054393,0.552018633540373
"Ghana","women_vitA","infill","spatial_plus_domain",5,75,0.137574070717533,0.687870353587663,0.0270201384113281,0.032409131054393,0.586180124223602
"Ghana","women_vitA","infill","null_train_mean",6,75,0.0390377140053811,0.195188570026906,0.00805987271642467,0.032409131054393,0.337799043062201
"Ghana","women_vitA","infill","region_mean_jk",6,75,0.0563261830260987,0.281630915130494,0.00997111317771415,0.032409131054393,0.470042194092827
"Ghana","women_vitA","infill","spatial",6,75,0.134564662391106,0.672823311955528,0.0280471872654373,0.032409131054393,0.569875776397516
