"country","outcome","rep","fold","package","discrete_pick","w_domain_index","w_enet","w_rf","w_mean","w_hapc"
"Gambia","child_iron",1,2,"SuperLearner","mean",0.440255454011107,0,0,0.559744545988893,0
"Gambia","child_iron",1,3,"SuperLearner","rf",0.558793176060225,0,0,0.441206823939775,0
"Gambia","child_iron",1,5,"SuperLearner","rf",0.0887512954564825,0.385512160699091,0.525736543844427,0,0
"Gambia","child_iron",1,1,"SuperLearner","rf",0.496900570259738,0,0.452980598714366,0.0501188310258953,0
"Gambia","child_iron",2,3,"SuperLearner","enet",0.415130831960122,0,0,0.584869168039878,0
"Gambia","child_iron",2,5,"SuperLearner","domain_index",0.602946035664753,0,0,0.397053964335247,0
"Gambia","child_iron",2,1,"SuperLearner","rf",0.51799856718769,0.179087129133145,0,0.302914303679165,0
"Gambia","child_iron",2,4,"SuperLearner","rf",0.466930887045052,0,0,0.533069112954948,0
"Gambia","child_iron",2,2,"SuperLearner","rf",0.477842256417452,0,0,0.522157743582548,0
"Gambia","child_iron",3,5,"SuperLearner","rf",0.569081304346279,0,0,0.430918695653721,0
"Gambia","child_iron",3,1,"SuperLearner","rf",0.708150582598965,0,0,0.291849417401035,0
"Gambia","child_iron",3,3,"SuperLearner","rf",0.403048398802616,0,0.335956969320131,0.260994631877254,0
"Gambia","child_iron",3,2,"SuperLearner","rf",0.441531352727189,0,0,0.558468647272811,0
"Gambia","child_iron",3,4,"SuperLearner","rf",0.386890261092608,0,0,0.613109738907392,0
"Gambia","child_iron",4,2,"SuperLearner","mean",0.393576878682167,0,0,0.606423121317833,0
"Gambia","child_iron",4,4,"SuperLearner","rf",0.521394831915642,0,0,0.478605168084358,0
"Gambia","child_iron",4,5,"SuperLearner","rf",0.546781691128069,0,0,0.453218308871931,0
"Gambia","child_iron",4,1,"SuperLearner","rf",0.419906163694013,0,0,0.580093836305987,0
"Gambia","child_iron",4,3,"SuperLearner","rf",0.47426703415458,0,0,0.52573296584542,0
"Gambia","child_iron",5,5,"SuperLearner","rf",0.454275251060174,0,0,0.545724748939826,0
"Gambia","child_iron",5,3,"SuperLearner","rf",0.543423326301573,0,0,0.456576673698427,0
"Gambia","child_iron",5,4,"SuperLearner","rf",0.402140916548058,0,0,0.597859083451942,0
"Gambia","child_iron",5,1,"SuperLearner","rf",0.41023827018908,0,0,0.58976172981092,0
"Gambia","child_iron",5,2,"SuperLearner","rf",0.480952221998357,0,0,0.519047778001643,0
"Gambia","women_iron",1,4,"SuperLearner","enet",0.362630584502818,0.614863969086225,0,0.022505446410956,0
"Gambia","women_iron",1,2,"SuperLearner","domain_index",0.855479749464923,0,0,0.0914510757602512,0.0530691747748261
"Gambia","women_iron",1,3,"SuperLearner","enet",0.714336011166043,0.285663988833957,0,0,0
"Gambia","women_iron",1,5,"SuperLearner","rf",0,0,0.913265422944584,0.0692798801900271,0.0174546968653892
"Gambia","women_iron",1,1,"SuperLearner","rf",0.600391041634278,0,0,0.399608958365722,0
"Gambia","women_iron",2,3,"SuperLearner","rf",1,0,0,0,0
"Gambia","women_iron",2,5,"SuperLearner","enet",0.381989926119065,0.23150166366931,0,0.386508410211625,0
"Gambia","women_iron",2,1,"SuperLearner","rf",0.940552876195377,0,0,0.0594471238046228,0
"Gambia","women_iron",2,4,"SuperLearner","enet",0.526324522212425,0,0,0.473675477787575,0
"Gambia","women_iron",2,2,"SuperLearner","enet",0.628368099415539,0,0,0.371631900584461,0
"Gambia","women_iron",3,5,"SuperLearner","rf",1,0,0,0,0
"Gambia","women_iron",3,1,"SuperLearner","enet",0.443486743973593,0,0,0.556513256026407,0
"Gambia","women_iron",3,3,"SuperLearner","hapc",1,0,0,0,0
"Gambia","women_iron",3,2,"SuperLearner","rf",0.777255157798473,0,0,0.222744842201527,0
"Gambia","women_iron",3,4,"SuperLearner","domain_index",0.992764374593006,0,0,0,0.00723562540699406
"Gambia","women_iron",4,2,"SuperLearner","enet",0.259957057842535,0.436491036884773,0.113446859814199,0.190105045458493,0
"Gambia","women_iron",4,4,"SuperLearner","rf",0.58592277425562,0,0,0.41407722574438,0
"Gambia","women_iron",4,5,"SuperLearner","rf",0.152806366536041,0,0,0.402715892079676,0.444477741384283
"Gambia","women_iron",4,1,"SuperLearner","domain_index",0.542020963442357,0,0,0.457979036557643,0
"Gambia","women_iron",4,3,"SuperLearner","hapc",0.394416063382029,0,0,0.605583936617971,0
"Gambia","women_iron",5,5,"SuperLearner","hapc",0.424730063064186,0,0,0,0.575269936935814
"Gambia","women_iron",5,3,"SuperLearner","rf",0.604571583519519,0,0,0.395428416480481,0
"Gambia","women_iron",5,4,"SuperLearner","rf",0.593805245905451,0,0,0.406194754094548,0
"Gambia","women_iron",5,1,"SuperLearner","enet",0.837447549423049,0,0,0.162552450576951,0
"Gambia","women_iron",5,2,"SuperLearner","enet",0.360186456777078,0,0,0.401776246786741,0.23803729643618
"Ghana","child_vitA",1,1,"SuperLearner","rf",0.206882374040864,0,0.219294273515116,0.573823352444021,0
"Ghana","child_vitA",1,3,"SuperLearner","rf",0.280835746733271,0,0.14126071830673,0.577903534959998,0
"Ghana","child_vitA",1,4,"SuperLearner","enet",0.0609020784229412,0.24504563570262,0.447530360246768,0.246521925627672,0
"Ghana","child_vitA",1,5,"SuperLearner","mean",0.144770398964291,0,0,0.855229601035709,0
"Ghana","child_vitA",1,2,"SuperLearner","rf",0.188616155409972,0.591151059150226,0.220232785439803,0,0
"Ghana","child_vitA",2,2,"SuperLearner","enet",0.253792144114476,0,0,0.746207855885524,0
"Ghana","child_vitA",2,3,"SuperLearner","enet",0.294783017176318,0,0,0.705216982823682,0
"Ghana","child_vitA",2,1,"SuperLearner","rf",0.0486275614763289,0,0.694654928105164,0.256717510418508,0
"Ghana","child_vitA",2,4,"SuperLearner","enet",0.375689412581814,0,0,0.624310587418186,0
"Ghana","child_vitA",2,5,"SuperLearner","mean",0.205484502515227,0,0,0.794515497484773,0
"Ghana","child_vitA",3,5,"SuperLearner","enet",0.223982911878976,0,0,0.776017088121023,0
"Ghana","child_vitA",3,1,"SuperLearner","rf",0.286583526229331,0,0,0.713416473770669,0
"Ghana","child_vitA",3,4,"SuperLearner","rf",0.262877661604856,0,0.159945642279826,0.577176696115318,0
"Ghana","child_vitA",3,3,"SuperLearner","rf",0.210609535506306,0,0.335060265457971,0.454330199035723,0
"Ghana","child_vitA",3,2,"SuperLearner","enet",0.203923029405453,0,0.0476286913533321,0.748448279241215,0
"Ghana","child_vitA",4,1,"SuperLearner","enet",0.305586650702054,0,0,0.694413349297946,0
"Ghana","child_vitA",4,2,"SuperLearner","enet",0.101447356598894,0.705059724214394,0.14849272663473,0.0450001925519811,0
"Ghana","child_vitA",4,4,"SuperLearner","rf",0.247011978217176,0,0.0581232833027741,0.69486473848005,0
"Ghana","child_vitA",4,3,"SuperLearner","mean",0.225225290625653,0,0,0.774774709374347,0
"Ghana","child_vitA",4,5,"SuperLearner","rf",0.315284578003672,0,0.221920937004651,0.462794484991676,0
"Ghana","child_vitA",5,2,"SuperLearner","rf",0.374215720834255,0,0,0.625784279165745,0
"Ghana","child_vitA",5,3,"SuperLearner","mean",0.194716856643244,0,0,0.805283143356756,0
"Ghana","child_vitA",5,5,"SuperLearner","enet",0.313271202709308,0,0,0.686728797290692,0
"Ghana","child_vitA",5,1,"SuperLearner","enet",0.159060545384677,0.840939454615323,0,0,0
"Ghana","child_vitA",5,4,"SuperLearner","mean",0.322439174563322,0,0,0.677560825436678,0
"Ghana","women_vitA",1,1,"SuperLearner","rf",0.106009934445086,0,0.34536811013879,0.548621955416124,0
"Ghana","women_vitA",1,3,"SuperLearner","enet",0.165920751379047,0.0507577274569968,0,0.783321521163956,0
"Ghana","women_vitA",1,4,"SuperLearner","enet",0.210375206790263,0.789624793209737,0,0,0
"Ghana","women_vitA",1,5,"SuperLearner","enet",0,1,0,0,0
"Ghana","women_vitA",1,2,"SuperLearner","mean",0.00870966665833265,0,0,0.991290333341667,0
"Ghana","women_vitA",2,2,"SuperLearner","mean",0.0272347454836859,0,0,0.972765254516314,0
"Ghana","women_vitA",2,3,"SuperLearner","mean",0.174124015889083,0.000551863266836814,0,0.82532412084408,0
"Ghana","women_vitA",2,1,"SuperLearner","rf",0,0,0.977370863161332,0.0226291368386676,0
"Ghana","women_vitA",2,4,"SuperLearner","mean",0.0689259406003613,0,0.154545195113112,0.776528864286526,0
"Ghana","women_vitA",2,5,"SuperLearner","mean",0.0350737834801995,0,0,0.9649262165198,0
"Ghana","women_vitA",3,5,"SuperLearner","mean",0,0,0.18450623402868,0.81549376597132,0
"Ghana","women_vitA",3,1,"SuperLearner","enet",0.170530875903641,0.829469124096359,0,0,0
"Ghana","women_vitA",3,4,"SuperLearner","mean",0.100051830588295,0,0.19491461077714,0.692600882932748,0.0124326757018172
"Ghana","women_vitA",3,3,"SuperLearner","mean",0.15350464143303,0,0.107982640609121,0.738512717957849,0
"Ghana","women_vitA",3,2,"SuperLearner","mean",0.125828963436452,0.0506227206378183,0,0.82354831592573,0
"Ghana","women_vitA",4,1,"SuperLearner","mean",0,0,0,1,0
"Ghana","women_vitA",4,2,"SuperLearner","enet",0.0633301886807518,0,0.0281061151904427,0.908563696128805,0
"Ghana","women_vitA",4,4,"SuperLearner","rf",0,0,0.155972796612944,0.555846792519701,0.288180410867355
"Ghana","women_vitA",4,3,"SuperLearner","mean",0,0,0,1,0
"Ghana","women_vitA",4,5,"SuperLearner","enet",0.172200325358783,0.548910618518541,0,0.278889056122677,0
"Ghana","women_vitA",5,2,"SuperLearner","mean",0,0,0.353499177042372,0.646500822957628,0
"Ghana","women_vitA",5,3,"SuperLearner","mean",0.161006215992653,0,0.103768759414001,0.735225024593346,0
"Ghana","women_vitA",5,5,"SuperLearner","mean",0,0,0,1,0
"Ghana","women_vitA",5,1,"SuperLearner","mean",0,0,0.0691128285840357,0.930887171415964,0
