"estimand","target","arm","cells","scored","mean_spearman","median_spearman","cells_positive","mean_wmae"
"infill","level","domain_index",2,2,0.0712072610629146,0.0712072610629146,1,0.131490607941307
"infill","level","sl_disc",2,2,0.0687764678604743,0.0687764678604743,1,0.0969574538561407
"infill","level","sl_nnls",2,2,0.144410220893781,0.144410220893781,1,0.0954819395761682
"infill","level","sl_rank_disc",2,2,0.140473500036451,0.140473500036451,2,0.10320976798059
"infill","level","sl_rank_nnls",2,2,0.167155719180579,0.167155719180579,1,0.0995062014296058
"infill","level","sl_lrn_mean",2,2,-0.244478646000682,-0.244478646000682,0,0.0988485430389572
"infill","level","sl_lrn_lasso",2,2,-0.0676152948767806,-0.0676152948767806,1,0.0988579518712677
"infill","level","sl_lrn_enet",2,2,-0.0260643512402632,-0.0260643512402632,1,0.0985312491806309
"infill","level","sl_lrn_ridge",2,2,0.0427628541324045,0.0427628541324045,1,0.0970596132337098
"infill","level","sl_lrn_ranger",2,2,0.0545673252168841,0.0545673252168841,1,0.0998184032887972
"infill","level","sl_lrn_xgb",2,2,0.0328060071444193,0.0328060071444193,1,0.103283487061634
"infill","level","sl_lrn_domain_index",2,2,0.0860064153969527,0.0860064153969527,1,0.129280478729082
"infill","level","sl_lrn_domain_pc_ridge",2,2,0.0515745519692932,0.0515745519692932,1,0.0981081867645914
"infill","level","sl_lrn_domain_pc_enet",2,2,-0.0464696895486153,-0.0464696895486153,1,0.0991642107666671
"infill","level","sl_lrn_domain_pc1_ols",2,2,0.153358970620398,0.153358970620398,2,0.120094947581479
"infill","level","sl_lrn_hapc",2,2,0.0307556316978931,0.0307556316978931,1,0.108603028418574
"infill","level","sl_lrn_hapc_lasso",2,2,0.00923090690507042,0.00923090690507042,1,0.0990402874038745
"infill","level","sl_lrn_spatial_gam",2,2,0.208855799373041,0.208855799373041,2,0.0965629903852313
"infill","level","sl_lrn_spatial_plus_domain",2,2,0.208855799373041,0.208855799373041,2,0.0965629903852307
"infill","level","ridge_min",2,2,-0.026629823243147,-0.026629823243147,1,0.0968433360057532
"infill","level","domain_enet",2,2,-0.0485909808455706,-0.0485909808455706,1,0.0975084333310434
"infill","prev","domain_index",2,2,-0.13191015067361,-0.13191015067361,0,17.5807114707268
"infill","prev","sl_disc",2,2,-0.199262750390873,-0.199262750390873,0,11.8620120326038
"infill","prev","sl_nnls",2,2,-0.143946712744016,-0.143946712744016,0,11.9056103351125
"infill","prev","sl_rank_disc",2,2,-0.14994765937032,-0.14994765937032,0,13.7814448705722
"infill","prev","sl_rank_nnls",2,2,-0.101157800583749,-0.101157800583749,0,18.6821307793829
"infill","prev","sl_lrn_mean",2,2,-0.199262750390873,-0.199262750390873,0,11.8620120326038
"infill","prev","sl_lrn_lasso",2,2,-0.171349341279836,-0.171349341279836,0,12.0629515063682
"infill","prev","sl_lrn_enet",2,2,-0.20477874519883,-0.20477874519883,0,12.2255767129001
"infill","prev","sl_lrn_ridge",2,2,-0.214625445613992,-0.214625445613992,0,11.9404673353889
"infill","prev","sl_lrn_ranger",2,2,-0.112705521448776,-0.112705521448776,0,12.8501273121002
"infill","prev","sl_lrn_xgb",2,2,-0.0643279082504058,-0.0643279082504058,0,13.6919486756718
"infill","prev","sl_lrn_domain_index",2,2,-0.13221339862826,-0.13221339862826,0,17.4774309434208
"infill","prev","sl_lrn_domain_pc_ridge",2,2,-0.200846600179712,-0.200846600179712,0,11.8593915280157
"infill","prev","sl_lrn_domain_pc_enet",2,2,-0.158205023709319,-0.158205023709319,0,11.7682794300767
"infill","prev","sl_lrn_domain_pc1_ols",2,2,0.00817377311017063,0.00817377311017063,1,14.8015251449336
"infill","prev","sl_lrn_hapc",2,2,4.76271487564184e-05,4.76271487564184e-05,1,14.7588254536507
"infill","prev","sl_lrn_hapc_lasso",2,2,-0.00996995506079323,-0.00996995506079323,1,13.7037767084357
"infill","prev","sl_lrn_spatial_gam",2,2,-0.147501887217017,-0.147501887217017,0,12.6044415255399
"infill","prev","sl_lrn_spatial_plus_domain",2,2,-0.147501887217017,-0.147501887217017,0,12.60444152553
"infill","prev","ridge_min",2,2,-0.208724493708799,-0.208724493708799,0,12.2579433767276
"infill","prev","domain_enet",2,2,-0.203432791478027,-0.203432791478027,0,12.2123620495084
"region","level","domain_index",2,2,0.0800922213311948,0.0800922213311948,1,0.130162155705718
"region","level","sl_disc",2,2,-0.120942542235395,-0.120942542235395,1,0.0966271582504503
"region","level","sl_nnls",2,2,0.0431299583457143,0.0431299583457143,1,0.0964171277040678
"region","level","sl_rank_disc",2,2,0.0235109717868339,0.0235109717868339,1,0.105768574220974
"region","level","sl_rank_nnls",2,2,0.0330156010789531,0.0330156010789531,1,0.103269619337192
"region","level","sl_lrn_mean",2,2,-0.556625531836779,-0.556625531836779,0,0.0985056537927251
"region","level","sl_lrn_lasso",2,2,-0.212736333079372,-0.212736333079372,1,0.0982782143245498
"region","level","sl_lrn_enet",2,2,-0.170050356575239,-0.170050356575239,1,0.0986357560225923
"region","level","sl_lrn_ridge",2,2,-0.0148447499791316,-0.0148447499791316,1,0.0952407332526505
"region","level","sl_lrn_ranger",2,2,0.0605270831814537,0.0605270831814537,1,0.0972544626689473
"region","level","sl_lrn_xgb",2,2,0.0663957133483998,0.0663957133483998,1,0.0997483788789576
"region","level","sl_lrn_domain_index",2,2,0.0697583290807028,0.0697583290807028,1,0.128581522777072
"region","level","sl_lrn_domain_pc_ridge",2,2,-0.0390560164312954,-0.0390560164312954,1,0.0960656640266191
"region","level","sl_lrn_domain_pc_enet",2,2,-0.134641716958445,-0.134641716958445,1,0.0970390218663494
"region","level","sl_lrn_domain_pc1_ols",2,2,0.0425293431508347,0.0425293431508347,1,0.126338204454433
"region","level","sl_lrn_hapc",2,2,0.0376540059779835,0.0376540059779835,1,0.105808681076877
"region","level","sl_lrn_hapc_lasso",2,2,-0.0409507304944305,-0.0409507304944305,1,0.101623581953834
"region","level","sl_lrn_spatial_gam",2,2,0.224602682802362,0.224602682802362,2,0.0967148929217714
"region","level","sl_lrn_spatial_plus_domain",2,2,0.21173543777794,0.21173543777794,2,0.0970308024481038
"region","level","ridge_min",2,2,-0.12786563060079,-0.12786563060079,1,0.0961809365816524
"region","level","domain_enet",2,2,-0.138976512202072,-0.138976512202072,1,0.0983057492084446
"region","prev","domain_index",2,2,-0.152065229400414,-0.152065229400414,0,17.5976999703559
"region","prev","sl_disc",2,2,-0.367246924349743,-0.367246924349743,0,12.6857012785069
"region","prev","sl_nnls",2,2,-0.317310809273529,-0.317310809273529,0,12.46561805988
"region","prev","sl_rank_disc",2,2,-0.234778301971359,-0.234778301971359,0,13.4757740176796
"region","prev","sl_rank_nnls",2,2,-0.0605522843357937,-0.0605522843357937,1,17.2100741972561
"region","prev","sl_lrn_mean",2,2,-0.41428419755101,-0.41428419755101,0,11.8277939947641
"region","prev","sl_lrn_lasso",2,1,-0.366483927056648,-0.366483927056648,0,23.9049634272895
"region","prev","sl_lrn_enet",2,1,-0.365851292167116,-0.365851292167116,0,22.9714483887365
"region","prev","sl_lrn_ridge",2,1,-0.584707303252861,-0.584707303252861,0,23.9637758174383
"region","prev","sl_lrn_ranger",2,2,-0.216097109446057,-0.216097109446057,0,13.1306688906936
"region","prev","sl_lrn_xgb",2,2,-0.127843260825424,-0.127843260825424,0,12.790623649881
"region","prev","sl_lrn_domain_index",2,2,-0.16089328444203,-0.16089328444203,0,17.7189436714251
"region","prev","sl_lrn_domain_pc_ridge",2,1,-0.555283566884337,-0.555283566884337,0,22.8800700994967
"region","prev","sl_lrn_domain_pc_enet",2,1,-0.185640515870711,-0.185640515870711,0,22.958237918951
"region","prev","sl_lrn_domain_pc1_ols",2,2,-0.0992491414904174,-0.0992491414904174,1,16.7230496631961
"region","prev","sl_lrn_hapc",2,2,-0.153471891769264,-0.153471891769264,1,15.232067032508
"region","prev","sl_lrn_hapc_lasso",2,2,-0.24095379044543,-0.24095379044543,0,14.9579353564266
"region","prev","sl_lrn_spatial_gam",2,2,-0.285170046538777,-0.285170046538777,0,12.5659432769715
"region","prev","sl_lrn_spatial_plus_domain",2,2,-0.286252997217556,-0.286252997217556,0,12.7530650324216
"region","prev","ridge_min",2,2,-0.410180520905568,-0.410180520905568,0,12.350824509362
"region","prev","domain_enet",2,2,-0.417761224512767,-0.417761224512767,0,12.6668321264826
