"country","outcome","rep","arm","n_areas","spearman","topk"
"Gambia","child_iron",2,"rf",30,0.402714431238225,0.375
"Gambia","child_iron",2,"mean",30,-0.22877160793711,0.25
"Gambia","child_iron",3,"mse_discrete",30,0.165313161552487,0.125
"Gambia","child_iron",3,"mse_nnls",30,0.292802315751107,0.25
"Gambia","child_iron",3,"rank_discrete",30,0.384024921722197,0.25
"Gambia","child_iron",3,"rank_nnls",30,0.382022474274051,0.25
"Gambia","child_iron",3,"domain_index",30,0.384024921722197,0.25
"Gambia","child_iron",3,"enet",30,0.0803203920867398,0
"Gambia","child_iron",3,"rf",30,0.165313161552487,0.125
"Gambia","child_iron",3,"mean",30,-0.607334149642566,0
"Gambia","child_iron",4,"mse_discrete",30,0.223588835514105,0.125
"Gambia","child_iron",4,"mse_nnls",30,0.373790190320562,0.25
"Gambia","child_iron",4,"rank_discrete",30,0.389809769905729,0.375
"Gambia","child_iron",4,"rank_nnls",30,0.376905108573234,0.25
"Gambia","child_iron",4,"domain_index",30,0.389809769905729,0.375
"Gambia","child_iron",4,"enet",30,-0.0614083884098066,0.125
"Gambia","child_iron",4,"rf",30,0.342196019472038,0.25
"Gambia","child_iron",4,"mean",30,-0.254644587406188,0.125
"Gambia","child_iron",5,"mse_discrete",30,0.311491825267135,0.375
"Gambia","child_iron",5,"mse_nnls",30,0.398932030502838,0.375
"Gambia","child_iron",5,"rank_discrete",30,0.425408835650544,0.375
"Gambia","child_iron",5,"rank_nnls",30,0.416954057536151,0.375
"Gambia","child_iron",5,"domain_index",30,0.425408835650544,0.375
"Gambia","child_iron",5,"enet",30,0.125264212589569,0.25
"Gambia","child_iron",5,"rf",30,0.311491825267135,0.375
"Gambia","child_iron",5,"mean",30,-0.145705726483755,0.125
"Gambia","women_iron",1,"mse_discrete",30,0.617198802350738,0.5
"Gambia","women_iron",1,"mse_nnls",30,0.653020362256458,0.5
"Gambia","women_iron",1,"rank_discrete",30,0.699076653563813,0.5
"Gambia","women_iron",1,"rank_nnls",30,0.697074206115667,0.5
"Gambia","women_iron",1,"domain_index",30,0.699076653563813,0.5
"Gambia","women_iron",1,"enet",30,0.556457896423646,0.375
"Gambia","women_iron",1,"rf",30,0.595616868742943,0.375
"Gambia","women_iron",1,"mean",30,-0.253282851644658,0.125
"Gambia","women_iron",2,"mse_discrete",30,0.718433645562557,0.625
"Gambia","women_iron",2,"mse_nnls",30,0.757370123720948,0.625
"Gambia","women_iron",2,"rank_discrete",30,0.763599960226291,0.625
"Gambia","women_iron",2,"rank_nnls",30,0.740015579170351,0.625
"Gambia","women_iron",2,"domain_index",30,0.763599960226291,0.625
"Gambia","women_iron",2,"enet",30,0.710868844091783,0.5
"Gambia","women_iron",2,"rf",30,0.701524089333769,0.5
"Gambia","women_iron",2,"mean",30,0.0340433940382604,0.375
"Gambia","women_iron",3,"mse_discrete",30,0.683724556461362,0.625
"Gambia","women_iron",3,"mse_nnls",30,0.694181782023901,0.5
"Gambia","women_iron",3,"rank_discrete",30,0.7028590542992,0.5
"Gambia","women_iron",3,"rank_nnls",30,0.701969077655579,0.5
"Gambia","women_iron",3,"domain_index",30,0.7028590542992,0.5
"Gambia","women_iron",3,"enet",30,0.636555794349481,0.625
"Gambia","women_iron",3,"rf",30,0.637445770993102,0.5
"Gambia","women_iron",3,"mean",30,-0.291411452967509,0.25
"Gambia","women_iron",4,"mse_discrete",30,0.728000894481476,0.5
"Gambia","women_iron",4,"mse_nnls",30,0.761597512778145,0.625
"Gambia","women_iron",4,"rank_discrete",30,0.749360333928365,0.5
"Gambia","women_iron",4,"rank_nnls",30,0.74913783976746,0.5
"Gambia","women_iron",4,"domain_index",30,0.768939820088014,0.5
"Gambia","women_iron",4,"enet",30,0.655022809704604,0.5
"Gambia","women_iron",4,"rf",30,0.696184229472047,0.5
"Gambia","women_iron",4,"mean",30,-0.155237876814468,0
"Gambia","women_iron",5,"mse_discrete",30,0.656357774670035,0.625
"Gambia","women_iron",5,"mse_nnls",30,0.732228283538673,0.5
"Gambia","women_iron",5,"rank_discrete",30,0.733340754343198,0.5
"Gambia","women_iron",5,"rank_nnls",30,0.71509623314898,0.625
"Gambia","women_iron",5,"domain_index",30,0.733340754343198,0.5
"Gambia","women_iron",5,"enet",30,0.613638895776256,0.5
"Gambia","women_iron",5,"rf",30,0.673712319220632,0.5
"Gambia","women_iron",5,"mean",30,0.0462990158920342,0.25
"Ghana","child_vitA",1,"mse_discrete",75,0.161658585336063,0.315789473684211
"Ghana","child_vitA",1,"mse_nnls",75,0.215510493036401,0.368421052631579
"Ghana","child_vitA",1,"rank_discrete",75,0.188041235664443,0.526315789473684
"Ghana","child_vitA",1,"rank_nnls",75,0.250783354887278,0.526315789473684
"Ghana","child_vitA",1,"domain_index",75,0.232029071860389,0.526315789473684
"Ghana","child_vitA",1,"enet",75,0.236471999957875,0.368421052631579
"Ghana","child_vitA",1,"rf",75,0.188041235664443,0.526315789473684
"Ghana","child_vitA",1,"mean",75,-0.222347319271408,0.210526315789474
"Ghana","child_vitA",2,"mse_discrete",75,0.15116443112746,0.315789473684211
"Ghana","child_vitA",2,"mse_nnls",75,0.219326854350909,0.368421052631579
"Ghana","child_vitA",2,"rank_discrete",75,0.21296150544201,0.368421052631579
"Ghana","child_vitA",2,"rank_nnls",75,0.225649482797331,0.421052631578947
"Ghana","child_vitA",2,"domain_index",75,0.242823108712615,0.473684210526316
"Ghana","child_vitA",2,"enet",75,0.235589110400041,0.421052631578947
"Ghana","child_vitA",2,"rf",75,0.30976607341224,0.526315789473684
"Ghana","child_vitA",2,"mean",75,-0.183545532182868,0.210526315789474
"Ghana","child_vitA",3,"mse_discrete",75,0.0409329202986776,0.315789473684211
"Ghana","child_vitA",3,"mse_nnls",75,0.214627603478567,0.578947368421053
"Ghana","child_vitA",3,"rank_discrete",75,0.336950527701026,0.526315789473684
"Ghana","child_vitA",3,"rank_nnls",75,0.292919971042604,0.526315789473684
"Ghana","child_vitA",3,"domain_index",75,0.283934433768521,0.578947368421053
"Ghana","child_vitA",3,"enet",75,0.0189295097713759,0.315789473684211
"Ghana","child_vitA",3,"rf",75,0.26203307667258,0.526315789473684
"Ghana","child_vitA",3,"mean",75,-0.221257381431842,0.157894736842105
"Ghana","child_vitA",4,"mse_discrete",75,0.0493968702870874,0.368421052631579
"Ghana","child_vitA",4,"mse_nnls",75,0.179924347794035,0.473684210526316
"Ghana","child_vitA",4,"rank_discrete",75,0.234051173750911,0.526315789473684
"Ghana","child_vitA",4,"rank_nnls",75,0.232655638643367,0.526315789473684
"Ghana","child_vitA",4,"domain_index",75,0.214143438237175,0.578947368421053
"Ghana","child_vitA",4,"enet",75,-0.0398063121304478,0.315789473684211
"Ghana","child_vitA",4,"rf",75,0.237881775219577,0.526315789473684
"Ghana","child_vitA",4,"mean",75,-0.204254351134617,0.105263157894737
"Ghana","child_vitA",5,"mse_discrete",75,0.173439488698309,0.421052631578947
"Ghana","child_vitA",5,"mse_nnls",75,0.212149816654969,0.473684210526316
"Ghana","child_vitA",5,"rank_discrete",75,0.240188680193272,0.578947368421053
"Ghana","child_vitA",5,"rank_nnls",75,0.237070086432536,0.526315789473684
"Ghana","child_vitA",5,"domain_index",75,0.269936362230608,0.526315789473684
"Ghana","child_vitA",5,"enet",75,0.211594450642784,0.473684210526316
"Ghana","child_vitA",5,"rf",75,0.233680929742787,0.526315789473684
"Ghana","child_vitA",5,"mean",75,-0.131446503451626,0.0526315789473684
"Ghana","women_vitA",1,"mse_discrete",75,-0.145025902965444,0.210526315789474
"Ghana","women_vitA",1,"mse_nnls",75,0.00956101771702299,0.263157894736842
"Ghana","women_vitA",1,"rank_discrete",75,0.0145709175956166,0.315789473684211
"Ghana","women_vitA",1,"rank_nnls",75,0.0735874034871337,0.315789473684211
"Ghana","women_vitA",1,"domain_index",75,0.100510961692933,0.315789473684211
"Ghana","women_vitA",1,"enet",75,-0.145025902965444,0.210526315789474
"Ghana","women_vitA",1,"rf",75,0.034965897384721,0.263157894736842
"Ghana","women_vitA",1,"mean",75,-0.151371463188576,0.157894736842105
"Ghana","women_vitA",2,"mse_discrete",75,-0.203392930904143,0.157894736842105
"Ghana","women_vitA",2,"mse_nnls",75,-0.118021327450676,0.263157894736842
"Ghana","women_vitA",2,"rank_discrete",75,0.0217874279574425,0.210526315789474
"Ghana","women_vitA",2,"rank_nnls",75,0.0487840983375956,0.263157894736842
"Ghana","women_vitA",2,"domain_index",75,0.0762742758946371,0.263157894736842
"Ghana","women_vitA",2,"enet",75,-0.186134807904435,0.157894736842105
"Ghana","women_vitA",2,"rf",75,0.0420577782970429,0.315789473684211
"Ghana","women_vitA",2,"mean",75,-0.18382819097023,0.157894736842105
"Ghana","women_vitA",3,"mse_discrete",75,-0.162394830757514,0.157894736842105
"Ghana","women_vitA",3,"mse_nnls",75,-0.0207638575164888,0.157894736842105
"Ghana","women_vitA",3,"rank_discrete",75,0.0588187442676593,0.210526315789474
"Ghana","women_vitA",3,"rank_nnls",75,0.0271246166852723,0.210526315789474
"Ghana","women_vitA",3,"domain_index",75,0.0524031509681104,0.263157894736842
"Ghana","women_vitA",3,"enet",75,-0.135868952015168,0.157894736842105
"Ghana","women_vitA",3,"rf",75,-0.0126484061632132,0.157894736842105
"Ghana","women_vitA",3,"mean",75,-0.127028917352335,0.157894736842105
"Ghana","women_vitA",4,"mse_discrete",75,-0.0567963451604054,0.157894736842105
"Ghana","women_vitA",4,"mse_nnls",75,-0.0161491278137816,0.263157894736842
"Ghana","women_vitA",4,"rank_discrete",75,0.111002558712708,0.315789473684211
"Ghana","women_vitA",4,"rank_nnls",75,0.10469663367469,0.315789473684211
"Ghana","women_vitA",4,"domain_index",75,0.12118342899148,0.368421052631579
"Ghana","women_vitA",4,"enet",75,-0.0172135021469627,0.263157894736842
"Ghana","women_vitA",4,"rf",75,0.00389322328434165,0.263157894736842
"Ghana","women_vitA",4,"mean",75,-0.097929782099818,0.157894736842105
"Ghana","women_vitA",5,"mse_discrete",75,-0.102686371516095,0.210526315789474
"Ghana","women_vitA",5,"mse_nnls",75,-0.055017142256497,0.263157894736842
"Ghana","women_vitA",5,"rank_discrete",75,-0.0206359112113696,0.263157894736842
"Ghana","women_vitA",5,"rank_nnls",75,0.00058489739483067,0.157894736842105
"Ghana","women_vitA",5,"domain_index",75,0.0941502025241495,0.210526315789474
"Ghana","women_vitA",5,"enet",75,-0.115646238956904,0.210526315789474
"Ghana","women_vitA",5,"rf",75,0.0229572227471038,0.210526315789474
"Ghana","women_vitA",5,"mean",75,-0.102686371516095,0.210526315789474
"Ghana","child_iron",1,"mse_discrete",75,0.559402494298161,0.578947368421053
"Ghana","child_iron",1,"mse_nnls",75,0.544782071782558,0.526315789473684
"Ghana","child_iron",1,"rank_discrete",75,0.557460719432808,0.578947368421053
"Ghana","child_iron",1,"rank_nnls",75,0.545424570818888,0.526315789473684
"Ghana","child_iron",1,"domain_index",75,0.519010721547536,0.526315789473684
"Ghana","child_iron",1,"enet",75,0.542269186662689,0.578947368421053
"Ghana","child_iron",1,"rf",75,0.559402494298161,0.578947368421053
"Ghana","child_iron",1,"mean",75,-0.157146926834408,0.105263157894737
"Ghana","child_iron",2,"mse_discrete",75,0.494938424319697,0.578947368421053
"Ghana","child_iron",2,"mse_nnls",75,0.438469897904454,0.526315789473684
"Ghana","child_iron",2,"rank_discrete",75,0.426762137686882,0.526315789473684
"Ghana","child_iron",2,"rank_nnls",75,0.42789008043955,0.473684210526316
"Ghana","child_iron",2,"domain_index",75,0.454232540929089,0.526315789473684
"Ghana","child_iron",2,"enet",75,0.434557792661022,0.631578947368421
"Ghana","child_iron",2,"rf",75,0.494938424319697,0.578947368421053
"Ghana","child_iron",2,"mean",75,-0.256811737177232,0.157894736842105
"Ghana","child_iron",3,"mse_discrete",75,0.529176484077916,0.578947368421053
"Ghana","child_iron",3,"mse_nnls",75,0.508388070813543,0.526315789473684
"Ghana","child_iron",3,"rank_discrete",75,0.529176484077916,0.578947368421053
"Ghana","child_iron",3,"rank_nnls",75,0.524736101849056,0.526315789473684
"Ghana","child_iron",3,"domain_index",75,0.514241950922329,0.473684210526316
"Ghana","child_iron",3,"enet",75,0.50664618453727,0.631578947368421
"Ghana","child_iron",3,"rf",75,0.529176484077916,0.578947368421053
"Ghana","child_iron",3,"mean",75,-0.163485259071123,0.0526315789473684
"Ghana","child_iron",4,"mse_discrete",75,0.508102515686285,0.421052631578947
"Ghana","child_iron",4,"mse_nnls",75,0.473450400993543,0.526315789473684
"Ghana","child_iron",4,"rank_discrete",75,0.508759292478978,0.526315789473684
"Ghana","child_iron",4,"rank_nnls",75,0.48241683198944,0.526315789473684
"Ghana","child_iron",4,"domain_index",75,0.494724257974254,0.473684210526316
"Ghana","child_iron",4,"enet",75,0.434300793046489,0.421052631578947
"Ghana","child_iron",4,"rf",75,0.531703646954148,0.526315789473684
"Ghana","child_iron",4,"mean",75,-0.0957306730924489,0.210526315789474
"Ghana","child_iron",5,"mse_discrete",75,0.563871432039747,0.473684210526316
"Ghana","child_iron",5,"mse_nnls",75,0.514913005471385,0.526315789473684
"Ghana","child_iron",5,"rank_discrete",75,0.536201140208459,0.473684210526316
"Ghana","child_iron",5,"rank_nnls",75,0.503219523010176,0.473684210526316
"Ghana","child_iron",5,"domain_index",75,0.515241393867732,0.526315789473684
"Ghana","child_iron",5,"enet",75,0.524322046914532,0.473684210526316
"Ghana","child_iron",5,"rf",75,0.553634280727552,0.578947368421053
"Ghana","child_iron",5,"mean",75,-0.105128889857233,0.157894736842105
"Ghana","women_iron",1,"mse_discrete",75,0.238211864984311,0.368421052631579
"Ghana","women_iron",1,"mse_nnls",75,0.308842411919418,0.473684210526316
"Ghana","women_iron",1,"rank_discrete",75,0.311029416187377,0.526315789473684
"Ghana","women_iron",1,"rank_nnls",75,0.262311018481384,0.473684210526316
"Ghana","women_iron",1,"domain_index",75,0.171881269638452,0.315789473684211
"Ghana","women_iron",1,"enet",75,-0.0637079202124841,0.315789473684211
"Ghana","women_iron",1,"rf",75,0.385114185764507,0.473684210526316
"Ghana","women_iron",1,"mean",75,-0.107924279451303,0.315789473684211
"Ghana","women_iron",2,"mse_discrete",75,0.277159626405951,0.421052631578947
"Ghana","women_iron",2,"mse_nnls",75,0.304813719846861,0.473684210526316
"Ghana","women_iron",2,"rank_discrete",75,0.262929710478241,0.315789473684211
"Ghana","women_iron",2,"rank_nnls",75,0.301101567865719,0.421052631578947
"Ghana","women_iron",2,"domain_index",75,0.268541103007874,0.421052631578947
"Ghana","women_iron",2,"enet",75,0.059236161652562,0.315789473684211
"Ghana","women_iron",2,"rf",75,0.339690682646426,0.421052631578947
"Ghana","women_iron",2,"mean",75,-0.188757362224013,0.210526315789474
"Ghana","women_iron",3,"mse_discrete",75,0.487126424316041,0.526315789473684
"Ghana","women_iron",3,"mse_nnls",75,0.452753048025545,0.526315789473684
"Ghana","women_iron",3,"rank_discrete",75,0.487126424316041,0.526315789473684
"Ghana","women_iron",3,"rank_nnls",75,0.42646583225211,0.526315789473684
"Ghana","women_iron",3,"domain_index",75,0.322798952313633,0.473684210526316
"Ghana","women_iron",3,"enet",75,0.107609242895193,0.263157894736842
"Ghana","women_iron",3,"rf",75,0.487126424316041,0.526315789473684
"Ghana","women_iron",3,"mean",75,-0.150212976705691,0.263157894736842
"Ghana","women_iron",4,"mse_discrete",75,0.293438302815422,0.421052631578947
"Ghana","women_iron",4,"mse_nnls",75,0.359085957338594,0.421052631578947
"Ghana","women_iron",4,"rank_discrete",75,0.398207435000317,0.421052631578947
"Ghana","women_iron",4,"rank_nnls",75,0.34711498660871,0.526315789473684
"Ghana","women_iron",4,"domain_index",75,0.280555238295678,0.421052631578947
"Ghana","women_iron",4,"enet",75,0.205477596575915,0.421052631578947
"Ghana","women_iron",4,"rf",75,0.398207435000317,0.421052631578947
"Ghana","women_iron",4,"mean",75,-0.212324500798073,0.210526315789474
"Ghana","women_iron",5,"mse_discrete",75,0.246440661680685,0.368421052631579
"Ghana","women_iron",5,"mse_nnls",75,0.378092751009479,0.526315789473684
"Ghana","women_iron",5,"rank_discrete",75,0.387430683706227,0.578947368421053
"Ghana","women_iron",5,"rank_nnls",75,0.375862582183599,0.526315789473684
"Ghana","women_iron",5,"domain_index",75,0.347258868468444,0.421052631578947
"Ghana","women_iron",5,"enet",75,0.133378420218323,0.421052631578947
"Ghana","women_iron",5,"rf",75,0.431257098181258,0.526315789473684
"Ghana","women_iron",5,"mean",75,-0.213866276218806,0.210526315789474
"Ghana","women_folate",1,"mse_discrete",75,0.334295958762673,0.421052631578947
"Ghana","women_folate",1,"mse_nnls",75,0.310495044236169,0.421052631578947
"Ghana","women_folate",1,"rank_discrete",75,0.334295958762673,0.421052631578947
"Ghana","women_folate",1,"rank_nnls",75,0.258076024099355,0.315789473684211
"Ghana","women_folate",1,"domain_index",75,0.207595282031765,0.157894736842105
"Ghana","women_folate",1,"enet",75,0.364766830174448,0.315789473684211
"Ghana","women_folate",1,"rf",75,0.327184188493975,0.421052631578947
"Ghana","women_folate",1,"mean",75,-0.179989908947815,0.105263157894737
"Ghana","women_folate",2,"mse_discrete",75,0.281378117063926,0.368421052631579
"Ghana","women_folate",2,"mse_nnls",75,0.288261854618597,0.315789473684211
"Ghana","women_folate",2,"rank_discrete",75,0.281378117063926,0.368421052631579
"Ghana","women_folate",2,"rank_nnls",75,0.285425697737894,0.368421052631579
"Ghana","women_folate",2,"domain_index",75,0.194070091681076,0.157894736842105
"Ghana","women_folate",2,"enet",75,0.271016880620352,0.368421052631579
"Ghana","women_folate",2,"rf",75,0.281378117063926,0.368421052631579
"Ghana","women_folate",2,"mean",75,-0.217078738670395,0.157894736842105
"Ghana","women_folate",3,"mse_discrete",75,0.252275441936309,0.368421052631579
"Ghana","women_folate",3,"mse_nnls",75,0.273354215939123,0.421052631578947
"Ghana","women_folate",3,"rank_discrete",75,0.236313151954463,0.368421052631579
"Ghana","women_folate",3,"rank_nnls",75,0.242341766831535,0.368421052631579
"Ghana","women_folate",3,"domain_index",75,0.230355797300523,0.263157894736842
"Ghana","women_folate",3,"enet",75,0.293478102951951,0.368421052631579
"Ghana","women_folate",3,"rf",75,0.260869424846178,0.368421052631579
"Ghana","women_folate",3,"mean",75,-0.245004445755631,0.157894736842105
"Ghana","women_folate",4,"mse_discrete",75,0.322124712651515,0.421052631578947
"Ghana","women_folate",4,"mse_nnls",75,0.305763365420122,0.421052631578947
"Ghana","women_folate",4,"rank_discrete",75,0.322124712651515,0.421052631578947
"Ghana","women_folate",4,"rank_nnls",75,0.276589430069372,0.421052631578947
"Ghana","women_folate",4,"domain_index",75,0.191148422532613,0.263157894736842
"Ghana","women_folate",4,"enet",75,0.364068479987742,0.421052631578947
"Ghana","women_folate",4,"rf",75,0.323948974363726,0.368421052631579
"Ghana","women_folate",4,"mean",75,-0.106903097435672,0.263157894736842
"Ghana","women_folate",5,"mse_discrete",75,0.24087380623499,0.315789473684211
"Ghana","women_folate",5,"mse_nnls",75,0.233035181690333,0.315789473684211
"Ghana","women_folate",5,"rank_discrete",75,0.24087380623499,0.315789473684211
"Ghana","women_folate",5,"rank_nnls",75,0.230897374996336,0.368421052631579
"Ghana","women_folate",5,"domain_index",75,0.232650376485414,0.368421052631579
"Ghana","women_folate",5,"enet",75,0.271444441959152,0.368421052631579
"Ghana","women_folate",5,"rf",75,0.295658665779828,0.368421052631579
"Ghana","women_folate",5,"mean",75,-0.187407674892331,0.157894736842105
"Ghana","women_b12",1,"mse_discrete",75,0.317212599388691,0.526315789473684
"Ghana","women_b12",1,"mse_nnls",75,0.278325406988568,0.473684210526316
"Ghana","women_b12",1,"rank_discrete",75,0.230634495229733,0.473684210526316
"Ghana","women_b12",1,"rank_nnls",75,0.306556328284104,0.526315789473684
"Ghana","women_b12",1,"domain_index",75,0.308818736610924,0.526315789473684
"Ghana","women_b12",1,"enet",75,0.137753348035928,0.315789473684211
"Ghana","women_b12",1,"rf",75,0.317212599388691,0.526315789473684
"Ghana","women_b12",1,"mean",75,-0.201773899849233,0.105263157894737
"Ghana","women_b12",2,"mse_discrete",75,0.257176807411773,0.473684210526316
"Ghana","women_b12",2,"mse_nnls",75,0.238700472742743,0.473684210526316
"Ghana","women_b12",2,"rank_discrete",75,0.196665581800958,0.421052631578947
"Ghana","women_b12",2,"rank_nnls",75,0.256061997511601,0.526315789473684
"Ghana","women_b12",2,"domain_index",75,0.314359997585309,0.578947368421053
"Ghana","women_b12",2,"enet",75,0.232694357890299,0.473684210526316
"Ghana","women_b12",2,"rf",75,0.257176807411773,0.473684210526316
"Ghana","women_b12",2,"mean",75,-0.221098017123351,0.0526315789473684
"Ghana","women_b12",3,"mse_discrete",75,0.240044802328245,0.421052631578947
"Ghana","women_b12",3,"mse_nnls",75,0.213158210618211,0.526315789473684
"Ghana","women_b12",3,"rank_discrete",75,0.25252083665223,0.421052631578947
"Ghana","women_b12",3,"rank_nnls",75,0.293227792271752,0.526315789473684
"Ghana","women_b12",3,"domain_index",75,0.33124608872027,0.526315789473684
"Ghana","women_b12",3,"enet",75,0.17787775613041,0.473684210526316
"Ghana","women_b12",3,"rf",75,0.28471916965132,0.526315789473684
"Ghana","women_b12",3,"mean",75,-0.300904111839839,0.105263157894737
