"estimand","n_train","n_test","country","outcome","target","rep","mse_pick","rank_pick","library","w_mean","wr_mean","rho_mean","w_lasso","wr_lasso","rho_lasso","w_enet","wr_enet","rho_enet","w_ridge","wr_ridge","rho_ridge","w_ranger","wr_ranger","rho_ranger","w_xgb","wr_xgb","rho_xgb","w_domain_index","wr_domain_index","rho_domain_index","w_domain_pc_ridge","wr_domain_pc_ridge","rho_domain_pc_ridge","w_domain_pc_enet","wr_domain_pc_enet","rho_domain_pc_enet","w_domain_pc1_ols","wr_domain_pc1_ols","rho_domain_pc1_ols","w_hapc","wr_hapc","rho_hapc","w_hapc_lasso","wr_hapc_lasso","rho_hapc_lasso","w_spatial_gam","wr_spatial_gam","rho_spatial_gam","w_spatial_plus_domain","wr_spatial_plus_domain","rho_spatial_plus_domain"
"infill",60,15,"Ghana","child_vitA","prev",1,"domain_pc_enet","ranger","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.462598892010351,0,NA,-0.211608413952064,0,NA,0.097333750547952,0,NA,0.199173950821188,0.0243702457467578,NA,0.26944118542654,0,NA,0.0662893191071076,0.136234952052887,NA,0.207157599408573,0,NA,0.18195486205606,0.717337962437027,NA,0.246797666436533,0.122056839763329,NA,0.150882613024319,0,NA,0.0854000040532188,0,NA,0.127460201489202,0,NA,0.142982417209624,0,NA,0.136250560212595
"infill",60,15,"Ghana","child_vitA","prev",1,"hapc_lasso","ranger","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.191797586966404,NA,-0.363851740142468,0,NA,0.212799135566,0,NA,0.0903451708150072,0,NA,0.355131111213768,0,NA,0.404985788165987,0,NA,0.33963498673699,0.148921613524264,NA,0.390797236131594,0,NA,0.350485055939761,0,NA,0.359220752682505,0.286930884491202,NA,0.401508201883048,0,NA,0.389823511972371,0.372349915018131,NA,0.357301125054322,0,NA,0.372157373655039,0,NA,0.402148077759109
"infill",60,15,"Ghana","child_vitA","prev",1,"ranger","domain_pc1_ols","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.287882961356089,0,NA,0.317132465354308,0.188909829406633,NA,0.3773929197764,0,NA,0.272090140465403,0.277915248676561,NA,0.392360659609773,0.00891413494674427,NA,0.274148900219436,0.044298101459724,NA,0.256037378599499,0,NA,0.29982775498933,0,NA,0.235421959981415,0.340536497024099,NA,0.506566183803074,0,NA,0.285499899944373,0,NA,0.251808574780405,0,NA,0.340057033426239,0.139426188486238,NA,0.386601696514033
"infill",60,15,"Ghana","child_vitA","prev",1,"ranger","ranger","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.339113998691059,0,NA,-0.103178764955459,0,NA,-0.206403471425132,0,NA,0.127440650099485,0.656894316887983,NA,0.307482922537479,0,NA,0.119564322521815,0.0532216213244924,NA,0.133006959341656,0,NA,0.076620246718472,0,NA,-0.143415957624514,0.289884061787524,NA,0.298855143212115,0,NA,0.0244082660269161,0,NA,0.0630384521675769,0,NA,0.0337596655537619,0,NA,0.00253267070518742
"infill",60,15,"Ghana","child_vitA","prev",1,"ranger","ranger","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.294655125964665,0,NA,0.125986533299091,0.355141338541492,NA,0.301608811042449,0,NA,0.214374177053867,0.229656081870782,NA,0.350467992399777,0,NA,0.238873288480051,0.143556218365457,NA,0.303611008571036,0,NA,0.213428694887589,0,NA,0.12630529409504,0,NA,0.0812558497018288,0.271646361222269,NA,0.310006917342911,0,NA,0.197466731256908,0,NA,0.0283088483903017,0,NA,0.0283088483903017
"infill",60,15,"Ghana","child_vitA","prev",2,"hapc_lasso","ranger","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.403492788683054,0,NA,-0.232741812659508,0,NA,-0.307530743463732,0,NA,-0.366825886811315,0,NA,0.229868817716979,0,NA,0.0893949738671935,0,NA,-0.404404510085369,0,NA,-0.426763115044487,0,NA,-0.362470876282961,0.136785982239764,NA,0.154348833572874,0,NA,0.171004382358706,0.863214017760236,NA,0.143727097953195,0,NA,0.0541930961328647,0,NA,0.0541930961328647
"infill",60,15,"Ghana","child_vitA","prev",2,"ranger","spatial_plus_domain","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.221796162947246,NA,-0.365402834043096,0,NA,0.147738112614855,0,NA,0.188399978472154,0,NA,0.260981319309989,0,NA,0.406391559505741,0.168858539840496,NA,0.329483348621196,0.225497373384172,NA,0.328397782126626,0,NA,0.178895791297493,0,NA,0.107467494951371,0.111953495186332,NA,0.337833860117889,0,NA,0.347826638875599,0,NA,0.202722584101391,0.271894428641754,NA,0.411207021135501,0,NA,0.412097742361815
"infill",60,15,"Ghana","child_vitA","prev",2,"ranger","xgb","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.0273872977671551,NA,-0.271783483815903,0,NA,0.134430485984013,0,NA,0.27016741449107,0,NA,0.20425257278386,0.624516387479284,NA,0.351378949421472,0.235075626339487,NA,0.378885185053721,0,NA,0.264855290117198,0,NA,0.206922541055544,0,NA,0.236706147434443,0.111952128303545,NA,0.284518493951374,0.00106856011052881,NA,0.338168168910533,0,NA,0.242271808485867,0,NA,0.169070178370518,0,NA,0.170015792133406
"infill",60,15,"Ghana","child_vitA","prev",2,"ranger","xgb","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0.334195917705894,NA,-0.376209641244083,0,NA,0.329715732138334,0,NA,0.293730044482821,0,NA,0.376583402681168,0.189860673173296,NA,0.503103848220196,0.139709138064781,NA,0.505413834357403,0.25085571761848,NA,0.451310062661875,0,NA,0.438173755953907,0,NA,0.431355122175407,0.0853785534375486,NA,0.423645891331959,0,NA,0.449612362006819,0,NA,0.39762375834054,0,NA,0.337369300665222,0,NA,0.345329011933186
"infill",60,15,"Ghana","child_vitA","prev",2,"ranger","domain_pc1_ols","mean,lasso,enet,ridge,ranger,xgb,domain_index,domain_pc_ridge,domain_pc_enet,domain_pc1_ols,hapc,hapc_lasso,spatial_gam,spatial_plus_domain",0,NA,-0.245933577445693,0.277455342590275,NA,-0.245933577445693,0,NA,-0.0212805469014626,0,NA,0.22341844614613,0.209780943718899,NA,0.338576858377826,0.12214965542078,NA,0.142863189667147,0.123212304431381,NA,0.210428354718062,0,NA,0.159497182545059,0,NA,0.129817466155875,0.267401753838665,NA,0.356267860836608,0,NA,0.242361170476996,0,NA,0.186117134358038,0,NA,0.261915847723103,0,NA,0.292457861401944
