strategy,stratum,retention,n_districts,rmse_pp,mae_pp,replicate,n_clusters_total,n_districts_total,seed,country,outcome,analysis_profile
model_cv,has_clusters,0.6,42,9.866925671531224,8.055093025598778,22,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.6,20,12.77960578244982,10.45054895330978,22,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.6,42,11.971943545284306,9.791499088335067,22,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.6,20,12.60264753057522,9.284359559706651,22,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.6,41,8.048375670963951,5.325455834144992,23,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.6,21,12.051624320332701,9.903461868003783,23,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.6,41,11.393212844137249,9.600480356683951,23,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.6,21,9.86497974020574,7.823324583198109,23,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.6,41,11.932650093683542,10.240215950036248,23,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.6,21,9.406930227462851,7.091372777524961,23,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.6,41,10.049022455126218,5.99025714143483,24,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.6,21,11.335694462053302,9.280388923246067,24,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.6,41,10.885201039340082,8.851604267578352,24,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.6,21,11.053466698609443,9.02301123945862,24,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.6,41,11.381841837028835,9.440132810019906,24,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.6,21,17.253039311452092,12.945884908194333,24,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.6,38,8.412213000706618,5.7092620151989975,25,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.6,24,11.528012037228601,9.592781336031143,25,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.6,38,10.70335512269393,8.661439092133074,25,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.6,24,10.564711039605934,8.539473612488212,25,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.6,38,12.953582275685694,10.312026910083082,25,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.6,24,10.32670032785614,8.50173159264183,25,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,49,9.191376251080188,6.057219643341216,1,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,13,8.260029715917664,6.841015319522106,1,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,49,11.831221345259243,9.922744634222433,1,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,13,8.66303950941396,6.85033482168044,1,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,49,11.594159288706676,9.813737965503142,1,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,13,7.919999902762302,5.843461716523905,1,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,46,7.285219468238538,4.92922772620889,2,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,16,12.144501358407425,10.509421594048298,2,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,46,11.683464737372416,9.653268455748506,2,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,16,10.5140376117937,8.686086726118173,2,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,46,12.207914197952558,10.21628590122398,2,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,16,11.576240934755749,9.065544277204847,2,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,46,8.121003535782638,5.012313022154741,3,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,16,9.298042017450914,7.05417846042846,3,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,46,11.403719842659504,9.493635157577364,3,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,16,10.368812080439934,7.913513908733856,3,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,46,12.691499273020204,10.287540728531926,3,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,16,8.97966931263282,6.590509304764547,3,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,43,7.9329877920630425,5.074176718826882,4,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,19,12.13706977813777,9.649159200496559,4,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,43,13.056570518122953,10.707686941749207,4,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,19,8.522221005540134,7.06833783035269,4,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,43,11.970881847238168,9.743313767367942,4,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,19,10.54439161622954,8.890394090515997,4,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,48,8.923032438913632,5.8986695776424956,5,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,14,11.169069011835484,9.473992083347785,5,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,48,11.601356232051511,9.619409834411542,5,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,14,11.267158303642553,8.807908671699261,5,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,48,11.726990668514736,9.396110766992054,5,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,14,9.561696273506866,8.565797530523039,5,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,47,9.214236103382545,5.733513360978358,6,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,15,13.603611125639084,11.356616348371487,6,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,47,11.000090917661051,8.94841805738779,6,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,15,13.207918133065027,10.756829985451256,6,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,47,11.932953504980652,9.795311346017591,6,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,15,18.327360705617608,14.82830867713036,6,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,46,8.744230792158568,5.498912907466961,7,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,16,13.925281061552486,11.431821736671278,7,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,46,11.584078981643165,9.84978820358015,7,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,16,10.62800230194837,9.07855250659528,7,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,46,12.458694572501235,9.637511966972813,7,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,16,15.375027087865368,12.765779875297193,7,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,45,8.949639187463251,5.71380495202622,8,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,17,9.32861715682102,7.721965879608791,8,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,45,11.375008736426654,9.459889846209768,8,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,17,8.413874232036909,6.254358754023552,8,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,45,14.492553864620842,11.759241764108102,8,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,17,8.925438629212225,7.070929369477005,8,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,47,9.932796464094752,6.393257922969149,9,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,15,11.899642650654206,9.567669448104231,9,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,47,10.166159246881156,8.149174083932468,9,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,15,11.40538457952494,9.08024031815912,9,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,47,12.56517883125093,10.232991871757296,9,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,15,11.441133217913398,8.677780306846728,9,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,44,8.28345907167702,5.135020637680089,10,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,18,9.738551782444842,7.838219333317372,10,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,44,12.702814936647039,10.319492262566616,10,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,18,8.13346806813071,6.644570724288699,10,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,44,13.64811459332708,11.315016598903158,10,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,18,8.955910034397657,7.033419694665463,10,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,48,8.28216695241643,5.571456272729888,11,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,14,12.24996317441808,10.381523238666096,11,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,48,10.521549258084155,8.431344085379076,11,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,14,12.655130140840345,11.079927549607154,11,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,48,11.831712931849152,10.028223553265796,11,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,14,12.465356476568648,9.716090309640876,11,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,46,7.951801044330193,4.9927209308550085,12,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,16,10.459839172259178,8.25767688883886,12,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,46,10.774918703663285,8.86189173324121,12,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,16,10.58557953697924,8.630093887441939,12,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,46,11.003697079721864,8.725200474099843,12,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,16,14.653568467653011,11.986285391553114,12,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,49,9.367791113737464,6.2402872181286355,13,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,13,12.477439717362158,10.051786557091598,13,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,49,11.27177488709423,9.08156942947692,13,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,13,8.855651973830641,7.838427067065895,13,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,49,12.302440037528502,9.980206317523521,13,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,13,10.351081249913225,8.601243325639905,13,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,45,9.520872501199158,6.049622509464004,14,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,17,13.3263847495216,11.780636121603159,14,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,45,11.649721570415299,9.777425098039185,14,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,17,8.724434139768372,7.2066913443518015,14,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,45,13.996275186669733,11.003938286653298,14,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,17,12.076274976188017,10.951163893035575,14,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,44,9.639028955776972,6.373123565024502,15,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,18,12.748570113865169,10.35682886023022,15,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,44,11.462474151500073,9.313423193656908,15,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,18,8.97684361092891,7.676705070418387,15,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,44,11.953577606171299,9.563981674431844,15,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,18,15.47667705837002,13.614545023417591,15,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,42,9.248188645125337,6.025825309423727,16,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,20,12.412552718129668,10.185742017793412,16,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,42,11.602125787746877,9.552654871716799,16,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,20,11.821072576605868,9.165863581787518,16,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,42,13.041072985784602,10.68427044095767,16,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,20,10.942110112224862,8.728468986435995,16,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,48,9.893162037222938,6.223600458881426,17,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,14,9.50825862802674,7.195142820142821,17,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,48,11.620372054896853,9.70433464784861,17,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,14,7.768147306530701,6.284133887720205,17,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,48,12.260279978169171,9.396535238324837,17,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,14,10.267193108670467,9.014092861557177,17,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,49,9.520312289175878,5.952944508817139,18,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,13,14.158738351687738,12.428535855490372,18,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,49,10.364114342185498,8.44853950674144,18,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,13,11.607892727657653,9.238175148878113,18,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,49,12.514983648422644,9.726968432167002,18,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,13,13.356717387256209,12.505229092041706,18,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,48,8.283097417859157,5.125018349269905,19,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,14,11.03906658553854,9.22663815178366,19,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,48,10.610533288301944,8.288708774924729,19,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,14,10.852367094028647,9.496213447211936,19,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,48,12.122935145478255,9.796521779711217,19,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,14,10.202463632184514,8.054061362035622,19,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,47,10.314731950885788,6.640244740834038,20,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,15,13.441662478001785,11.618740192269604,20,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,47,11.003837117027166,9.14332912582017,20,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,15,11.743696263552463,9.162707213574182,20,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,47,13.56380747239986,11.173360297902402,20,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,15,13.568795604826278,11.117601907054906,20,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,46,9.61488365140414,6.4833877250619825,21,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,16,13.535356525254445,11.76085815957804,21,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,46,10.884450979534483,9.051007398857722,21,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,16,11.034803473003814,8.483737475347931,21,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,46,13.074419552471394,10.785080703725885,21,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,16,12.89997309600586,10.81619672501006,21,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,47,10.355840419474427,6.413937860503996,22,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,15,14.031762669924255,11.59613486612084,22,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,47,10.821024614228957,8.733045476107396,22,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,15,11.695931420344275,9.678313183547447,22,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,47,13.2510054361669,10.11023489539253,22,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,15,12.644357840761788,10.7675474696411,22,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,48,9.747830491687633,5.979789516316897,23,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,14,12.15459264121819,9.918958726330075,23,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,48,11.375835789093916,9.204335201946263,23,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,14,10.43709342552492,9.17110667110667,23,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,48,12.392697879918234,9.667538020952437,23,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,14,11.12327379397993,9.427420797722025,23,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,47,8.80189545845732,5.542956090189219,24,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,15,10.213796563659868,8.029253837053279,24,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,47,11.198446279618134,8.977073070790603,24,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,15,9.86920148314038,8.403968842083659,24,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,47,13.061859632606465,10.8292927581008,24,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,15,11.51380067949479,9.053991789416857,24,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.7,41,7.340143341259784,4.859246210833503,25,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.7,21,11.723620270491649,9.980429788672234,25,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.7,41,11.521478267455896,9.152136400725158,25,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.7,21,10.493981426390555,8.882432195573436,25,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.7,41,11.204321181575866,9.264071423177981,25,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.7,21,12.724150592184358,10.064079478393195,25,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,53,9.206424693418851,5.613951864830778,1,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,9,11.80718279478915,9.820092926780468,1,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,53,11.988691205487267,9.708562195165124,1,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,9,7.92160569519929,6.963275519861662,1,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,53,12.136065630051062,9.995560456529217,1,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,9,10.661113352407677,8.51762616902078,1,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,50,9.754049222369282,6.2573594421316105,2,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,12,13.64989550309977,11.92016313572531,2,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,50,10.744342890665592,8.786672885142414,2,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,12,8.622399023900988,7.413878767709309,2,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,50,13.491928046843938,10.661211836113065,2,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,12,11.33549181861177,8.917748529223307,2,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,51,8.433692483123682,4.979882162184749,3,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,11,12.65039064218809,10.4348207770261,3,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,51,11.067901259733425,9.02897692338152,3,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,11,9.307400998714408,7.531562755363772,3,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,51,12.019909666115405,9.786770468023466,3,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,11,13.802743860278191,11.818697969339633,3,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,50,7.865634212569341,4.90115934938202,4,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,12,12.922751457067838,10.66622242996082,4,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,50,10.364441607952598,8.385436252059737,4,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,12,12.970437100357767,10.396046076407922,4,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,50,12.257658038334405,9.963508445301025,4,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,12,10.622482128335818,9.333427740290002,4,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,54,8.788613448101684,5.546879599307868,5,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,8,11.514726430128507,9.792225356790224,5,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,54,11.890087426627716,9.537435677210969,5,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,8,11.182793897457975,8.062120099080843,5,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,54,11.772755224173254,9.677061522548051,5,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,8,9.244299784706914,8.182466430356092,5,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,52,8.998696253417735,6.034739824186486,6,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,10,17.795469676183586,16.649810066476732,6,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,52,10.88834345639546,8.873370592027774,6,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,10,13.10423901567605,11.553777759806174,6,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,52,12.312997614003429,9.975791429058608,6,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,10,14.32592615245411,12.96459935073608,6,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,53,8.542975258872627,5.333335862810161,7,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,9,11.51581881136115,9.7859024337921,7,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,53,11.636460566566594,9.613093679508228,7,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,9,8.517607743382538,6.971222663370706,7,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,53,12.1714270251999,9.903995113687513,7,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,9,14.849723999817643,12.680743601261069,7,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,53,8.329592603829678,5.144811304344345,8,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,9,11.298135246653901,9.464972641054956,8,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,53,10.812164145478192,8.953951669114648,8,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,9,10.119208076965112,7.561425231373106,8,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,53,11.775796566439166,9.66711912223574,8,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,9,9.366723388468193,8.60179532955945,8,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,54,8.615288975482487,5.380635509708789,9,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,8,9.351305070724933,7.210603679124462,9,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,54,12.146417418055073,9.771759445692693,9,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,8,7.88437674611786,6.93487097770506,9,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,54,11.79402717806883,9.699797225618562,9,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,8,8.218614674923783,6.740935209297056,9,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,50,9.226759313543887,6.137578732645018,10,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,12,11.452438661248921,9.74381781402201,10,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,50,11.232466943265612,9.18129346793527,10,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,12,13.311156945703178,11.219353527289291,10,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,50,12.090325971233575,9.722553470854473,10,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,12,12.134763112873728,9.717178199137772,10,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,50,9.36480375554522,5.8201660799382475,11,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,12,12.232940253999722,9.840458141337539,11,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,50,11.385861035657308,9.416301139108612,11,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,12,8.937581717024905,6.69465839171364,11,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,50,11.388438222205842,9.530153397478234,11,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,12,11.63618401681679,9.743807174287905,11,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,49,7.496959486664412,4.603395689517262,12,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,13,11.250341106745251,8.71424374689977,12,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,49,10.7656287392676,8.83916912985986,12,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,13,10.82182387295509,9.036601030320487,12,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,49,12.562014633901233,10.139240236348272,12,90,75,12345,Ghana,women_iron,full
spatial_cv,zero_clusters,0.8,13,9.724449616159678,7.9143088547611,12,90,75,12345,Ghana,women_iron,full
direct_or_national,has_clusters,0.8,51,9.169422293847267,6.179031756663064,13,90,75,12345,Ghana,women_iron,full
direct_or_national,zero_clusters,0.8,11,13.979949670313715,12.496271649497455,13,90,75,12345,Ghana,women_iron,full
model_cv,has_clusters,0.8,51,11.200568015027585,9.016277311451903,13,90,75,12345,Ghana,women_iron,full
model_cv,zero_clusters,0.8,11,12.396649775674753,10.91913385333649,13,90,75,12345,Ghana,women_iron,full
spatial_cv,has_clusters,0.8,51,12.204853560468843,10.069267522158837,13,90,75,12345,Ghana,women_iron,full
