"country","admin1","admin2","cluster_id","rain_annual_mean_50km","rain_july_25km","rain_seasonality_sd_10km","temp_may_25km","temp_oct_10km","temp_seasonality_sd_10km","temp_peak_month_25km","ndvi_april_50km","ndvi_november_25km","ndvi_december_25km","human_modification_index","grassland_fraction_50km","built_surface_nonres_10km","pop_density_cropland_10km","malaria_effective_treatment","malaria_pf_repro_number","prev_women_iron","n_women_iron","ndef_women_iron","var_women_iron","prev_women_vitA","n_women_vitA","ndef_women_vitA","var_women_vitA","prev_women_b12","n_women_b12","ndef_women_b12","var_women_b12","prev_women_folate","n_women_folate","ndef_women_folate","var_women_folate","prev_women_zinc","n_women_zinc","ndef_women_zinc","var_women_zinc","prev_child_iron","n_child_iron","ndef_child_iron","var_child_iron","prev_child_vitA","n_child_vitA","ndef_child_vitA","var_child_vitA","prev_child_zinc","n_child_zinc","ndef_child_zinc","var_child_zinc"
"Gambia","Banjul","Banjul","44",0.0908388984511627,0.200749044617017,0.143652102522996,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.187476282318433,0.158876066406568,0.638212859630585,0.464646273336285,3.30014264583588,4.27020343144735,0.52336942364207,1.31923277719434,0.1,20,2,0.0045,0,20,0,0,,,,,,,,,,,,,0.153846153846154,13,2,0.0100136549840692,0,13,0,0,,,,
"Gambia","Banjul","Banjul","6",0.0908388984511627,0.200749044617017,0.143652102522996,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.187476282318433,0.158876066406568,0.638212859630585,0.46413407569581,3.30014264583588,4.27020343144735,0.523489978675972,1.32594894012217,0.315789473684211,19,6,0.0113719201049716,0,19,0,0,,,,,,,,,,,,,0.333333333333333,9,3,0.0246913580246914,0.111111111111111,9,1,0.0109739368998628,,,,
"Gambia","Banjul","Banjul","9",0.0908388984511627,0.200749044617017,0.143652102522996,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.187476282318433,0.158876066406568,0.638212859630585,0.464194287621933,3.30014264583588,4.27020343144735,0.523466901030744,1.32328174445995,0.153846153846154,26,4,0.00500682749203459,0,26,0,0,,,,,,,,,,,,,0.272727272727273,11,3,0.0180315552216379,0.0833333333333333,12,1,0.00636574074074074,,,,
"Gambia","Banjul","Kanifing","100",0.0895163086373443,0.222577199339867,0.143652102522996,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.174110159277916,0.146541431546211,0.740274965763092,0.466575651433107,3.30014264583588,4.27020343144735,0.522795317944623,1.21500521365121,0.0714285714285714,14,1,0.00473760932944606,0,14,0,0,,,,,,,,,,,,,0,8,0,0,0,8,0,0,,,,
"Gambia","Banjul","Kanifing","46",0.0895163086373443,0.200749044617017,0.143652102522996,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.187476282318433,0.158876066406568,0.740274965763092,0.470416122531891,3.30014264583588,4.27020343144735,0.522917812441588,1.21617895496707,0,3,0,0,0,3,0,0,,,,,,,,,,,,,0.666666666666667,3,2,0.0740740740740741,0,3,0,0,,,,
"Gambia","Banjul","Kanifing","52",0.0895163086373443,0.200749044617017,0.143652102522996,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.187476282318433,0.158876066406568,0.740274965763092,0.463717831927843,3.30014264583588,4.27020343144735,0.522537840961403,1.24085738812735,0.105263157894737,19,2,0.00495699081498761,0,19,0,0,,,,,,,,,,,,,0.5,4,2,0.0625,0,4,0,0,,,,
"Gambia","Banjul","Kanifing","58",0.0895163086373443,0.200749044617017,0.143652102522996,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.187476282318433,0.158876066406568,0.740274965763092,0.458413404604117,3.30014264583588,4.27020343144735,0.522241864481066,1.25084793847124,0.217391304347826,23,5,0.00739705761485987,0,23,0,0,,,,,,,,,,,,,0.454545454545454,11,5,0.0225394440270473,0,11,0,0,,,,
"Gambia","Banjul","Kanifing","70",0.0895163086373443,0.200749044617017,0.143652102522996,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.187476282318433,0.158876066406568,0.740274965763092,0.460777241099142,3.30014264583588,4.27020343144735,0.522380089384018,1.2407442293633,0.333333333333333,15,5,0.0148148148148148,0.0666666666666667,15,1,0.00414814814814815,,,,,,,,,,,,,0,2,0,0,0.5,2,1,0.125,,,,
"Gambia","Banjul","Kanifing","76",0.0895163086373443,0.222577199339867,0.146819245227918,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.174110159277916,0.146541431546211,0.740274965763092,0.453893501034111,4.66689729690552,7.21082305908203,0.522385580138931,1.2530349399277,0.32258064516129,31,10,0.00704910879124568,0.032258064516129,31,1,0.00100701554160653,,,,,,,,,,,,,0.35,20,7,0.011375,0.3,20,6,0.0105,,,,
"Gambia","Banjul","Kanifing","88",0.0895163086373443,0.222577199339867,0.146819245227918,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.174110159277916,0.146541431546211,0.740274965763092,0.456167348057465,4.66689729690552,7.21082305908203,0.522447129451129,1.2514781500454,0.15,20,3,0.006375,0,20,0,0,,,,,,,,,,,,,0.416666666666667,12,5,0.0202546296296296,0,12,0,0,,,,
"Gambia","Banjul","Kanifing","94",0.0895163086373443,0.222577199339867,0.146819245227918,17.9953575134277,24.1926403045654,2.25369894115183,10,0.15002948914965,0.174110159277916,0.146541431546211,0.740274965763092,0.461774698142536,4.66689729690552,7.21082305908203,0.522460725322,1.23602638879995,0.0714285714285714,14,1,0.00473760932944606,0,14,0,0,,,,,,,,,,,,,0.333333333333333,12,4,0.0185185185185185,0.166666666666667,12,2,0.0115740740740741,,,,
"Gambia","Lower River","Jarra East","202",0.0733052892128702,0.145118296146393,0.134744469573267,23.1219968795776,23.937349319458,2.61416910353532,10,0.176365330815315,0.234059706330299,0.241220869123936,0.357857912778854,0.627242218648295,0.203932166099548,0.586539149284363,0.506025105444601,1.16833972179554,0.538461538461538,26,14,0.00955848884842968,0.153846153846154,26,4,0.00500682749203459,,,,,,,,,,,,,0.611111111111111,36,22,0.00660150891632373,0.222222222222222,36,8,0.00480109739368999,,,,
"Gambia","Lower River","Jarra East","208",0.0725635604701782,0.130361899733543,0.123128456041656,23.2526960372925,24.6052894592285,2.65843207682584,10,0.176738135516644,0.230449594557285,0.239274464547634,0.357857912778854,0.680187703196676,0.108529195189476,0.572729170322418,0.473712874412172,1.17527538399599,0.529411764705882,17,9,0.0146549969468756,0.117647058823529,17,2,0.00610624872786485,,,,,,,,,,,,,0.375,16,6,0.0146484375,0.125,16,2,0.0068359375,,,,
"Gambia","Lower River","Jarra West","169",0.0760986080647626,0.143254343420267,0.124970824917822,22.7117390632629,24.2669568061829,2.43870835383637,10,0.172724706786019,0.228341229259968,0.223441924899817,0.364125162363052,0.581251287997607,0.242459759116173,0.791380360722542,0.522222095633958,1.15621024099382,0.259259259259259,27,7,0.00711273687954072,0,27,0,0,,,,,,,,,,,,,0.166666666666667,12,2,0.0115740740740741,0.0833333333333333,12,1,0.00636574074074074,,,,
"Gambia","Lower River","Jarra West","174",0.0760986080647626,0.143254343420267,0.124970824917822,22.7117390632629,24.2669568061829,2.43870835383637,10,0.172724706786019,0.228341229259968,0.223441924899817,0.364125162363052,0.578103420044708,0.242459759116173,0.791380360722542,0.522220115957129,1.15819385629009,0.384615384615385,13,5,0.0182066454255803,0,13,0,0,,,,,,,,,,,,,0.285714285714286,7,2,0.0291545189504373,0,7,0,0,,,,
"Gambia","Lower River","Jarra West","196",0.0760986080647626,0.143254343420267,0.124970824917822,22.7117390632629,24.2669568061829,2.43870835383637,10,0.172724706786019,0.228341229259968,0.223441924899817,0.364125162363052,0.581832127129932,0.242459759116173,0.791380360722542,0.522312265025327,1.16719124657576,0.380952380952381,21,8,0.0112298887809092,0,21,0,0,,,,,,,,,,,,,0.3125,16,5,0.013427734375,0.125,16,2,0.0068359375,,,,
"Gambia","Lower River","Kiang Central","184",0.0799036282486289,0.150465562939644,0.124610446458138,21.8363132476807,24.4327349662781,2.33933337732357,10,0.169096333906054,0.218057185411453,0.200665023177862,0.331468909978867,0.53016624464775,0.146167761646211,0.853585556149483,0.521982193406014,1.15611322702124,0.4,20,8,0.012,0,20,0,0,,,,,,,,,,,,,0.5,24,12,0.0104166666666667,0.208333333333333,24,5,0.00687210648148148,,,,
"Gambia","Lower River","Kiang East","190",0.0780719232893969,0.155689279238383,0.127475651093557,22.0956522623698,24.1150989532471,2.54483518706385,10,0.169096333906054,0.22470519443353,0.205643360813459,0.335646867752075,0.538588593219555,0.218309134244919,0.696619391441345,0.522057926139592,1.16249565105408,0.619047619047619,21,13,0.0112298887809092,0,21,0,0,,,,,,,,,,,,,0.454545454545455,22,10,0.0112697220135237,0.227272727272727,22,5,0.00798271975957926,,,,
"Gambia","Maccarthy Island","Fulladu West","303",0.0727647190757456,0.105039447546005,0.129046087624815,24.6795291900635,24.3734912872314,2.59535966755039,5,0.183481330052018,0.230158463120461,0.235353201627731,0.406423360109329,0.700931361323511,0.0167005993425846,0.818522691726685,0.522923078227551,1.13433158055728,0.307692307692308,13,4,0.0163859808830223,0,13,0,0,,,,,,,,,,,,,0.75,8,6,0.0234375,0.222222222222222,9,2,0.0192043895747599,,,,
"Gambia","Maccarthy Island","Fulladu West","307",0.0767882098549914,0.113428497686982,0.138068241088072,25.0797739028931,24.1274600028992,2.81179837404436,5,0.188778929412365,0.234197847545147,0.237055957317352,0.406423360109329,0.688737488252976,0.0473369769752026,0.691152721643448,0.522024410281927,1.12721593568853,0.310344827586207,29,9,0.00738037639919636,0.0344827586206897,29,1,0.0011480585509861,,,,,,,,,,,,,0.4,10,4,0.024,0.3,10,3,0.021,,,,
"Gambia","Maccarthy Island","Fulladu West","328",0.0739162997263272,0.104158185422421,0.134470298545454,24.7891763051351,24.2503763834635,2.6735363480192,5,0.18420078791678,0.233124643564224,0.239830980698268,0.406423360109329,0.704639435621055,0.0191085878759623,0.789724191029867,0.514543463220637,1.16865075553893,0.4,35,14,0.00685714285714286,0.0857142857142857,35,3,0.00223906705539359,,,,,,,,,,,,,0.466666666666667,30,14,0.0082962962962963,0.4,30,12,0.008,,,,
"Gambia","Maccarthy Island","Fulladu West","334",0.074522622706354,0.104158185422421,0.134470298545454,24.7891763051351,24.2503763834635,2.6735363480192,5,0.186745471188,0.233124643564224,0.239830980698268,0.406423360109329,0.703358011066467,0.0191085878759623,0.789724191029867,0.488165132782651,1.16348323012463,0.21875,32,7,0.005340576171875,0,32,0,0,,,,,,,,,,,,,0.368421052631579,38,14,0.00612334159498469,0.5,38,19,0.00657894736842105,,,,
"Gambia","Maccarthy Island","Fulladu West","340",0.0767882098549914,0.106913613776366,0.138022722688792,25.0314381917318,24.1451187133789,2.78000736222498,5,0.188778929412365,0.237029552459717,0.241364672780037,0.406423360109329,0.678305896668321,,0.834238648414612,0.522153232824429,1.14526158435958,0.5,38,19,0.00657894736842105,0,38,0,0,,,,,,,,,,,,,0.461538461538462,26,12,0.00955848884842968,0.192307692307692,26,5,0.00597405553026855,,,,
"Gambia","Maccarthy Island","Lower Saloum","257",0.0721195457611429,0.117390060797334,0.116248289034041,23.2526960372925,24.5491199493408,2.59074607706085,10,0.176738135516644,0.233460778991381,0.237338314453761,0.422144562005997,0.653690161762543,0.198008082807064,0.592211842536926,0.522268631221046,1.13459300903881,0.333333333333333,9,3,0.0246913580246914,0.111111111111111,9,1,0.0109739368998628,,,,,,,,,,,,,0.375,8,3,0.029296875,0,8,0,0,,,,
"Gambia","Maccarthy Island","Lower Saloum","261",0.0729195934920628,0.121272042393684,0.117078494342934,22.4942197799683,24.4929504394531,2.58366269777028,10,0.17259113916329,0.221077911555767,0.217670723795891,0.422144562005997,0.6310830245466,0.287486970424652,0.611694514751434,0.522420793188166,1.15297927954207,0.45,20,9,0.012375,0,20,0,0,,,,,,,,,,,,,0.612903225806452,31,19,0.00765331811620959,0.193548387096774,31,6,0.00503507770803263,,,,
"Gambia","Maccarthy Island","Niamina Dankunku","310",0.0721195457611429,0.117390060797334,0.116248289034041,23.2526960372925,24.5491199493408,2.59074607706085,10,0.176738135516644,0.233460778991381,0.237338314453761,0.343220770359039,0.659228140861126,0.198008082807064,0.592211842536926,0.521980142437333,1.13951593249666,0.55,20,11,0.012375,0,20,0,0,,,,,,,,,,,,,0.470588235294118,34,16,0.00732749847343782,0.382352941176471,34,13,0.00694585792794626,,,,
"Gambia","Maccarthy Island","Niamina East","316",0.0724215678077447,0.11012660463651,0.123128456041656,23.9320907592773,24.6052894592285,2.65843207682584,10,0.181723273226193,0.234486987193426,0.238430619239807,0.393185257911682,0.69061076104846,0.108529195189476,0.572729170322418,0.510142578667858,1.14930248760916,0.391304347826087,23,9,0.0103558806608038,0.130434782608696,23,3,0.00493137174323991,,,,,,,,,,,,,0.571428571428571,28,16,0.0087463556851312,0.25,28,7,0.00669642857142857,,,,
"Gambia","Maccarthy Island","Niani","259",0.0731030052368927,0.108400942757726,0.121119805512859,24.6795291900635,24.3030052185059,2.62577588671392,5,0.183437700782503,0.225147917866707,0.230728621284167,0.331661880016327,0.755032291705912,0.0191085878759623,0.767466962337494,0.521988761860904,1.11947811697592,0,4,0,0,0,4,0,0,,,,,,,,,,,,,0.666666666666667,3,2,0.0740740740740741,0.25,4,1,0.046875,,,,
"Gambia","Maccarthy Island","Niani","282",0.073250636399492,0.108400942757726,0.121119805512859,24.6795291900635,24.3030052185059,2.62577588671392,5,0.18420078791678,0.225147917866707,0.230728621284167,0.331661880016327,0.74335142101426,0.0191085878759623,0.767466962337494,0.522184337524918,1.13744244270555,0.428571428571429,28,12,0.00874635568513119,0.142857142857143,28,4,0.0043731778425656,,,,,,,,,,,,,0.518518518518518,27,14,0.00924655794340294,0.185185185185185,27,5,0.00558857897678199,,,,
"Gambia","Maccarthy Island","Niani","289",0.0722730132638053,0.109073619047801,0.107707424508572,24.3660411834717,,0,10,0.183437700782503,0.223126262426376,0.230467349290848,0.331661880016327,0.778747530172794,,,0.522376398925288,1.13125874121364,0.538461538461539,13,7,0.0191169776968594,0.0769230769230769,13,1,0.0054619936276741,,,,,,,,,,,,,0.5,14,7,0.0178571428571429,0.428571428571429,14,6,0.0174927113702624,,,,
"Gambia","Maccarthy Island","Nianija","275",0.0718001561582434,0.115171432495117,0.113875353132455,23.498140335083,,0,10,0.181723273226193,0.229154030481974,0.232438693443934,0.380428045988083,0.702795347531339,,,0.522481760940913,1.12896891913816,0.5,12,6,0.0208333333333333,0.0833333333333333,12,1,0.00636574074074074,,,,,,,,,,,,,0.5,12,6,0.0208333333333333,0.166666666666667,12,2,0.0115740740740741,,,,
"Gambia","Maccarthy Island","Nianija","322",0.0718001561582434,0.111880311742425,0.11817228073813,23.9320907592773,24.48939037323,2.60122087248636,10,0.181723273226193,0.229646947234869,0.234192829579115,0.380428045988083,0.716365613738336,0.0626148972660303,0.695625931024551,0.522087259119856,1.12776321928046,0,9,0,0,0,9,0,0,,,,,,,,,,,,,0.1,10,1,0.009,0.1,10,1,0.009,,,,
"Gambia","Maccarthy Island","Sami","296",0.0756240161738181,0.115809512635072,0.128224794548917,25.1088991165161,24.0873289108276,2.79171913172255,5,0.187431620700019,0.227446980774403,0.227690488100052,0.338475257158279,0.670446431149766,0.0215165764093399,0.54008412361145,0.522135126040547,1.14199360859353,0.578947368421053,19,11,0.0128298585799679,0.0526315789473684,19,1,0.00262428925499344,,,,,,,,,,,,,0.777777777777778,18,14,0.00960219478737997,0.388888888888889,18,7,0.0132030178326475,,,,
"Gambia","Maccarthy Island","Upper Saloum","268",0.0714920834891557,0.117390060797334,0.116248289034041,23.2526960372925,24.5491199493408,2.59074607706085,10,0.177731522492,0.233460778991381,0.237338314453761,0.386712998151779,0.674536004488097,0.198008082807064,0.592211842536926,0.522146803500664,1.12824422661989,0.714285714285714,14,10,0.0145772594752187,0.0714285714285714,14,1,0.00473760932944607,,,,,,,,,,,,,0.555555555555556,9,5,0.0274348422496571,0.3,10,3,0.021,,,,
"Gambia","North Bank","Central Baddibu","246",0.0786749731615165,0.135825015604496,0.130258995123395,20.7164211273193,24.606050491333,2.30983186426002,10,0.16118485480547,0.205484129488468,0.187812454998493,0.390239357948303,0.570887761991826,0.084675207734108,1.11161506175995,0.466061914039027,1.21851494380516,0.333333333333333,33,11,0.00673400673400673,0.0606060606060606,33,2,0.00172524139466288,,,,,,,,,,,,,0.214285714285714,14,3,0.0120262390670554,0.357142857142857,14,5,0.016399416909621,,,,
"Gambia","North Bank","Jokadu","240",0.0846545897266083,0.160832956433296,0.13601749711826,19.7816740671794,24.280725479126,2.36712603236588,10,0.152932521887124,0.228552560011546,0.201495190461477,0.45637521147728,0.516064473162851,0.023046862334013,1.00714826583862,0.522117157506209,1.18683036612685,0.333333333333333,12,4,0.0185185185185185,0,12,0,0,,,,,,,,,,,,,0.428571428571429,14,6,0.0174927113702624,0.142857142857143,14,2,0.0087463556851312,,,,
"Gambia","North Bank","Lower Baddibu","217",0.0854408917693015,0.158191983898481,0.137767254460662,20.1490910847982,24.452383518219,2.22652275587231,10,0.152932521887124,0.227651357650757,0.201475143432617,0.407714635133743,0.536010174111246,0.0348219629377127,0.738539822399616,0.522068624758206,1.16549417548222,0.181818181818182,22,4,0.0067618332081142,0,23,0,0,,,,,,,,,,,,,0.555555555555556,9,5,0.0274348422496571,0,9,0,0,,,,
"Gambia","North Bank","Lower Nuimi","213",0.0908388984511627,0.189834967255592,0.143652102522996,,24.1926403045654,2.25369894115183,,0.15002948914965,0.197660401463509,0.166221231222153,0.55738627910614,0.460813830710484,3.30014264583588,4.27020343144735,0.52318632298897,1.2602485642594,0.214285714285714,14,3,0.0120262390670554,0,14,0,0,,,,,,,,,,,,,0.2,5,1,0.032,0,5,0,0,,,,
"Gambia","North Bank","Lower Nuimi","226",0.0886243991640792,0.181328296661377,0.142501474770513,19.4852380752563,24.3863220214844,2.25196828684829,10,0.152034795843065,0.217030845582485,0.186758283525705,0.55738627910614,0.476971805624897,0.658220178758105,1.78608849644661,0.522127825439068,1.22752033206792,0.133333333333333,15,2,0.0077037037037037,0,15,0,0,,,,,,,,,,,,,0.375,8,3,0.029296875,0,8,0,0,,,,
"Gambia","North Bank","Upper Baddibu","221",0.073542440920661,0.137244582176208,0.121339816102612,22.5367380777995,24.5224285125732,2.27854421525527,10,0.171643432229757,0.224430859088898,0.215834761659304,0.339771807193756,0.601046740670232,0.260110765695572,1.27066838741302,0.507445734124404,1.17017320534389,0.0833333333333333,12,1,0.00636574074074074,0,13,0,0,,,,,,,,,,,,,0.285714285714286,7,2,0.0291545189504373,0,7,0,0,,,,
"Gambia","North Bank","Upper Baddibu","253",0.0735535238377452,0.126036569476128,0.117078494342934,22.4942197799683,24.4929504394531,2.58366269777028,10,0.171932619065046,0.221077911555767,0.217670723795891,0.339771807193756,0.633000691147474,0.287486970424652,0.611694514751434,0.522483186444913,1.18208979772754,0.44,25,11,0.009856,0.04,25,1,0.001536,,,,,,,,,,,,,0.518518518518519,27,14,0.00924655794340294,0.111111111111111,27,3,0.00365797896662094,,,,
"Gambia","North Bank","Upper Nuimi","233",0.0893302695020462,0.210582733154297,0.146819245227918,19.837703704834,,0,10,0.152034795843065,0.203549548983574,0.176088348031044,0.432895004749298,0.454952899783016,1.93338799476624,3.38049626350403,0.522933684193457,1.21257897113152,0.0588235294117647,17,1,0.00325666598819459,0,17,0,0,,,,,,,,,,,,,0.444444444444444,9,4,0.0274348422496571,0.222222222222222,9,2,0.0192043895747599,,,,
"Gambia","Upper River","Fulladu East","348",0.085713187180577,0.127570693691572,0.142859804143731,25.2885227203369,24.5957508087158,3.21512949753593,5,0.182227802276611,0.238660395145416,0.226640820503235,0.440882325172424,0.567884766026055,0.143084719777107,1.29824376106262,0.52238548901093,1.13934930458411,0.363636363636364,11,4,0.0210368144252442,0.0909090909090909,11,1,0.00751314800901578,,,,,,,,,,,,,0.6,10,6,0.024,0.1,10,1,0.009,,,,
"Gambia","Upper River","Fulladu East","353",0.085713187180577,0.127570693691572,0.142859804143731,25.2885227203369,24.5957508087158,3.21512949753593,5,0.182227802276611,0.238660395145416,0.226640820503235,0.440882325172424,0.570569771067821,0.143084719777107,1.29824376106262,0.52244260437984,1.1358832901246,0.2,5,1,0.032,0,5,0,0,,,,,,,,,,,,,0.333333333333333,3,1,0.0740740740740741,0.333333333333333,3,1,0.0740740740740741,,,,
"Gambia","Upper River","Fulladu East","358",0.086102199699489,0.136339003841082,0.143934204759656,25.2885227203369,24.3976364135742,3.11538859985058,5,0.182227802276611,0.238660395145416,0.226640820503235,0.440882325172424,0.564588540448693,0.107604146003723,1.27594375610352,0.522195270008657,1.13028707263242,0.392857142857143,56,22,0.00425929300291545,0.0178571428571429,56,1,0.000313183309037901,,,,,,,,,,,,,0.511627906976744,43,22,0.00581080911114745,0.162790697674419,43,7,0.00316953224244406,,,,
"Gambia","Upper River","Fulladu East","366",0.0834908312750464,0.121120750904083,0.143534720138549,25.2082691192627,24.5957508087158,3.21512949753593,5,0.18556891977787,0.240724578499794,0.227842688560486,0.440882325172424,0.574255577680278,0.143084719777107,1.29824376106262,0.483184055287513,1.18655560173561,0.2,30,6,0.00533333333333333,0,31,0,0,,,,,,,,,,,,,0.375,24,9,0.009765625,0.25,24,6,0.0078125,,,,
"Gambia","Upper River","Fulladu East","372",0.0868175765917212,0.126657053828239,0.143934204759656,25.2885227203369,24.3976364135742,3.11538859985058,5,0.178678769618273,0.238660395145416,0.226640820503235,0.440882325172424,0.559089856813124,0.107604146003723,1.27594375610352,0.481885945003871,1.17837912533408,0.46,50,23,0.004968,0.04,50,2,0.000768,,,,,,,,,,,,,0.386363636363636,44,17,0.005388335837716,0.340909090909091,44,15,0.00510659278737791,,,,
"Gambia","Upper River","Kantora","378",0.0874987668732997,0.159761749207973,0.145419209131218,25.4875621795654,24.3273954391479,3.11209712622924,5,0.17505756020546,0.227500192821026,0.222696490585804,0.413394749164581,0.591937439142856,0.107604146003723,1.24156624078751,0.461110250723399,1.21753388919818,0.705882352941176,17,12,0.0122124974557297,0.176470588235294,17,3,0.00854874821901079,,,,,,,,,,,,,0.6,15,9,0.016,0.5625,16,9,0.015380859375,,,,
"Gambia","Upper River","Sandu","390",0.0847555701887272,0.119553402066231,0.142859804143731,25.1505479812622,24.5957508087158,3.21512949753593,5,0.183627943197886,0.241782501339912,0.235949501395226,0.383917093276978,0.596601774768173,0.143084719777107,1.29824376106262,0.522338667318915,1.14555797197737,0.466666666666667,15,7,0.0165925925925926,0,15,0,0,,,,,,,,,,,,,0.1875,16,3,0.009521484375,0.25,16,4,0.01171875,,,,
