"country","admin1","admin2","n_clusters","rain_annual_mean_50km","rain_july_25km","rain_seasonality_sd_10km","temp_may_25km","temp_oct_10km","temp_seasonality_sd_10km","temp_peak_month_25km","ndvi_april_50km","ndvi_november_25km","ndvi_december_25km","human_modification_index","grassland_fraction_50km","built_surface_nonres_10km","pop_density_cropland_10km","malaria_effective_treatment","malaria_pf_repro_number","prev_women_iron","n_women_iron","ndef_women_iron","var_women_iron","prev_women_vitA","n_women_vitA","ndef_women_vitA","var_women_vitA","prev_women_b12","n_women_b12","ndef_women_b12","var_women_b12","prev_women_folate","n_women_folate","ndef_women_folate","var_women_folate","prev_women_zinc","n_women_zinc","ndef_women_zinc","var_women_zinc","prev_child_iron","n_child_iron","ndef_child_iron","var_child_iron","prev_child_vitA","n_child_vitA","ndef_child_vitA","var_child_vitA","prev_child_zinc","n_child_zinc","ndef_child_zinc","var_child_zinc"
"Ghana","Central","Twifo-Hemang-Lower Denkyira",1,0.143427084620314,0.119775664061308,0.101459907572212,21.62853432,20.2968082427979,0.938565971942245,1,0.209561079740524,0.298308074474335,0.231684036552906,0.519896626472473,0.008780413,0.118092831224203,2.40107440948486,0.560140812838499,2.43751836419535,0,3,0,0,0,3,0,0,0,2,0,0,1,2,2,0,,,,,0,6,0,0,0,6,0,0,,,,
"Ghana","Eastern","Abuakwa South",1,0.143839797272858,0.138423442840576,0.0931328842209443,20.68279393514,19.67405128479,0.581773319244365,3,0.217168248512528,0.22842833896478,0.247359320521355,0.510408937931061,0.005596266,0.0219511426985264,2.16243553161621,0.568798024762296,2.29234716756677,0.1,10,1,0.0135,0,10,0,0,0.25,4,1,0.0703125,0.75,4,3,0.0703125,,,,,0.166666666666667,18,3,0.0115740740740741,0.222222222222222,18,4,0.01440329218107,,,,
"Ghana","Eastern","Akwapem North",2,0.114911537140846,0.122707968577742,0.0710184870012473,21.3371448516846,20.6448955535889,0.959913364993647,3,0.188326722902516,0.244735119243463,0.187067231784264,0.707532703876495,0.056958062,0.07341069,2.63045024871826,0.564823859764004,2.01646747654534,0.1,20,2,0.00675,0,21,0,0,0,11,0,0,0.272727272727273,11,3,0.0270473328324568,,,,,0.0869565217391304,23,2,0.00517794033040191,0.173913043478261,23,4,0.00936960631215583,,,,
"Ghana","Eastern","Atiwa East",1,0.146318700275863,0.151843686898549,0.0945470348560705,21.040870030721,19.3591690063477,0.780937335918368,3,0.233128005904811,0.256942381461461,0.2514358907938,0.404023170471191,0.000927179030832748,0.004318776,1.46070528030396,0.566779080999015,2.43368280228256,0.0714285714285714,14,1,0.0071064139941691,0.133333333333333,15,2,0.0115555555555556,0.111111111111111,9,1,0.0164609053497942,0.777777777777778,9,7,0.0288065843621399,,,,,0.4,10,4,0.036,0.1,10,1,0.0135,,,,
"Ghana","Eastern","Denkyembour",1,0.14892797179714,0.136946327984333,0.0972836762301523,21.2658128738403,19.9491300582886,0.659333184418511,5,0.23061184159347,0.218719638884068,0.259490609169006,0.598306000232697,0.001057953,0.0414888076484203,1.81008130311966,0.567552596283785,2.59221045722834,0.133333333333333,15,2,0.0115555555555556,0,15,0,0,0,7,0,0,0.571428571428571,7,4,0.0524781341107872,,,,,0.285714285714286,14,4,0.021865889212828,0.285714285714286,14,4,0.021865889212828,,,,
"Ghana","Eastern","Kwahu Afram Plains North",3,0.125494293360198,0.198512718081474,0.0798146635029542,23.6991534762913,22.6727797188265,1.02327681216463,3.33333333333333,0.189715051477907,0.241221798790826,0.176874165733655,0.452887624502182,0.128748620214681,0.00498616397058553,0.644349098205566,0.567187408419958,3.28185021588552,0.0847510638626274,32,3,0.00363601504859908,0,32,0,0,0,12,0,0,0.633740266817206,12,8,0.0290141926289578,,,,,0.320236470439825,45,14,0.00725616911466893,0.153701966941911,45,7,0.00433592241000328,,,,
"Ghana","Greater Accra","Ablekuma Central",1,0.110135378973813,0.097307071,0.0731307994336045,22.9345156351725,22.1848850250244,1.2578912573378,3,0.175642905756831,0.163058911760648,0.120548923810323,0.935113370418549,0.05186927,21.0704214572906,4.53006339073181,0.570938876680732,1.48687010076909,0.133333333333333,15,2,0.0115555555555556,0,16,0,0,0,7,0,0,0.714285714285714,7,5,0.043731778425656,,,,,0.166666666666667,6,1,0.0347222222222222,0,6,0,0,,,,
"Ghana","Greater Accra","Ablekuma North",2,0.109902426826812,0.097307071,0.0731307994336045,22.9345156351725,22.1848850250244,1.2578912573378,3,0.175642905756831,0.163058911760648,0.120548923810323,0.93293285369873,0.0523747785,21.0704214572906,4.53006339073181,0.570711862434156,1.42105811816826,0,17,0,0,0,17,0,0,0,7,0,0,0.571428571428571,7,4,0.0524781341107872,,,,,0.2,10,2,0.024,0.2,10,2,0.024,,,,
"Ghana","Greater Accra","Ashaiman",1,0.103330387149624,0.08662273,0.0719976716774657,23.3540649414062,22.5591201782227,1.23088767766042,3,0.16368136874267,0.146471209824085,0.098893106,0.893446087837219,0.072427323,32.6086692810059,4.93233776092529,0.569819169621724,1.48021949871352,0.307692307692308,13,4,0.0245789713245335,0,13,0,0,0,8,0,0,0.75,8,6,0.03515625,,,,,0,5,0,0,0,5,0,0,,,,
"Ghana","Greater Accra","Ayawaso West",1,0.108487042588433,0.097307071,0.0731307994336045,22.9345156351725,22.1848850250244,1.2578912573378,3,0.176605143480831,0.163058911760648,0.120548923810323,0.871988773345947,0.058601271,21.0704214572906,4.53006339073181,0.569951139400548,1.47152941565061,0,9,0,0,0,9,0,0,0.2,5,1,0.048,0.4,5,2,0.072,,,,,0,2,0,0,0,2,0,0,,,,
"Ghana","Greater Accra","Ga East",1,0.112511917900012,0.097307071,0.0731307994336045,22.7493715286255,22.1339559555054,1.26881850617793,3,0.181318903511221,0.185860395431519,0.142750762403011,0.865933835506439,0.055484116,21.0938396453857,4.53006339073181,0.568555062138565,1.63153615437393,0.222222222222222,9,2,0.0288065843621399,0,9,0,0,0,3,0,0,0.333333333333333,3,1,0.111111111111111,,,,,0.333333333333333,6,2,0.0555555555555556,0,6,0,0,,,,
"Ghana","Greater Accra","La-Dade-Kotopon",1,0.109669474679811,0.097307071,0.0731307994336045,22.9345156351725,22.1848850250244,1.2578912573378,3,0.175642905756831,0.163058911760648,0.120548923810323,0.873772621154785,0.0543041895851991,21.0704214572906,4.53006339073181,0.570331227035886,1.4227814943786,0.111111111111111,9,1,0.0164609053497942,0,9,0,0,0,5,0,0,0.2,5,1,0.048,,,,,0,13,0,0,0.153846153846154,13,2,0.0150204824761038,,,,
"Ghana","Greater Accra","Tema West",1,0.103330387149624,0.08662273,0.0719976716774657,23.3540649414062,22.5591201782227,1.23088767766042,3,0.16368136874267,0.146471209824085,0.098893106,0.895256757736206,0.071167279,32.6086692810059,4.93233776092529,0.569671887057882,1.490133188918,0.0769230769230769,13,1,0.00819299044151115,0.0769230769230769,13,1,0.00819299044151115,0,6,0,0,0.833333333333333,6,5,0.0347222222222222,,,,,0.1,10,1,0.0135,0.1,10,1,0.0135,,,,
"Ghana","Greater Accra","Weija Gbawe",3,0.110135378973813,0.098170936,0.0744064794471399,22.8896951675415,22.28674316,1.24763751292351,3,0.175642905756831,0.165186561644077,0.123393051326275,0.807245552539825,0.0502220771681877,14.330605506897,,0.570542696094984,1.51599472576444,0.0789473684210526,38,3,0.00287031637264907,0.024390243902439,41,1,0.000870561947737264,0.0952380952380952,21,2,0.00615484288953677,0.380952380952381,21,8,0.0168448331713638,,,,,0.148936170212766,47,7,0.00404534640686553,0.127659574468085,47,6,0.00355412577174615,,,,
"Ghana","North East","Chereponi",1,0.118930624841124,0.331424191594124,0.123612465686405,24.5043811798096,21.2423896789551,2.07161803094619,4,0.115484209524261,0.223750375211239,0.147127285599709,0.4541195333004,0.453948981146251,0,0.228873962536454,0.56876298051691,3.34546518135614,0.142857142857143,7,1,0.0262390670553936,0,7,0,0,1,3,3,0,0.333333333333333,3,1,0.111111111111111,,,,,0.166666666666667,12,2,0.0173611111111111,0.166666666666667,12,2,0.0173611111111111,,,,
"Ghana","North East","West Mamprusi",1,0.0999830280234536,0.253034551938375,0.0952444532210971,24.6765975952148,22.2167472839355,2.03374427146192,4,0.115912262882505,0.219969694813093,0.152742549777031,0.414075374603271,0.729159441818266,0.000173988002643455,0.401289511471987,0.569344437262764,1.50991741744851,0.133333333333333,15,2,0.0115555555555556,0,15,0,0,0.166666666666667,6,1,0.0347222222222222,0.666666666666667,6,4,0.0555555555555556,,,,,0.260869565217391,23,6,0.0125749979452618,0.347826086956522,23,8,0.0147941152297197,,,,
"Ghana","North East","Yunyoo-Nasuan",1,0.105453453665298,0.295239915,0.104301221324469,24.2768650054932,22.164234161377,1.51110439365156,4,0.120697711408138,0.239723145961761,0.166303773721059,0.606900453567505,0.751220638738611,0,0.765020310878754,0.568580240352884,1.90720773187885,0,12,0,0,0.0833333333333333,12,1,0.00954861111111111,0.428571428571429,7,3,0.0524781341107872,0.285714285714286,7,2,0.043731778425656,,,,,0.1,10,1,0.0135,0,10,0,0,,,,
"Ghana","Northern","Gushegu",1,0.109277214989997,0.284181222319603,0.109121471524449,24.4689779281616,21.8245010375977,1.93444861300599,4,0.111434468201229,0.211713295,0.144276138395071,0.363345384597778,0.653337960028473,0.006981259,0.352053411304951,0.569168203224423,2.19790113138439,0,8,0,0,0.111111111111111,9,1,0.0164609053497942,0.4,5,2,0.072,0.6,5,3,0.072,,,,,0.4,10,4,0.036,0.3,10,3,0.0315,,,,
"Ghana","Northern","Kpandai",1,0.13136008031684,0.317602328956127,0.127186008279295,23.5259475708008,22.5528283119202,1.6722598600424,3,0.17390741620745,0.272085301578045,0.178542144596577,0.325387418270111,0.054430918,0.003641192,0.76474441587925,0.568319218159504,4.67960553522299,0,6,0,0,0,6,0,0,0.5,2,1,0.1875,1,2,2,0,,,,,0.666666666666667,3,2,0.111111111111111,0,3,0,0,,,,
"Ghana","Northern","Nanumba South",1,0.129989960256879,0.315661609172821,0.128350470918946,23.7780055999756,22.3058910369873,1.69244734601749,3,0.155237511946605,0.267599006493886,0.165923997759819,0.28373596072197,0.10079792565701,0.005951353,1.0257169008255,0.568753366817668,3.5733098498525,0,10,0,0,0,10,0,0,0.25,4,1,0.0703125,0.75,4,3,0.0703125,,,,,0.454545454545455,11,5,0.033809166040571,0.0909090909090909,11,1,0.0112697220135237,,,,
"Ghana","Northern","Sagnerigu",2,0.092718355439817,0.199290756136179,0.0878390412377615,24.2385983467102,22.5884866714478,1.89740218967392,3,0.127586489066634,0.228114165365696,0.140384752303362,0.756331562995911,0.397808430956416,0.071234055,1.34292605519295,0.569497747770143,1.36974151499282,0.3,20,6,0.01575,0.1,20,2,0.00675,0,9,0,0,0.555555555555555,9,5,0.0411522633744856,,,,,0.3,20,6,0.01575,0.15,20,3,0.0095625,,,,
"Ghana","Northern","Savelugu",1,0.0937073007308441,0.220176544040442,0.0902647273605136,24.075617313385,22.5142078399658,1.91309727277949,4,0.123107289465574,0.218389015644789,0.141837478,0.391955673694611,0.530785433875142,0.0289672541548498,1.13173400610685,0.56885776363716,1.51036517292499,0.3125,16,5,0.0201416015625,0,16,0,0,0.25,8,2,0.03515625,0.625,8,5,0.0439453125,,,,,0.705882352941176,17,12,0.0183187461835945,0.352941176470588,17,6,0.020150620801954,,,,
"Ghana","Northern","Tamale",1,0.0959251920723928,0.222919553518295,0.0913787302484506,24.207306543986,22.4918594360352,2.02564968330453,4,0.126293180653682,0.239731798569361,0.136375685532888,0.522753059864044,0.292146303165211,0.124900087714195,1.27869141101837,0.569238181079737,1.55462654529167,0.111111111111111,18,2,0.00823045267489712,0,18,0,0,0.285714285714286,7,2,0.043731778425656,0.857142857142857,7,6,0.0262390670553936,,,,,0.76,25,19,0.010944,0.36,25,9,0.013824,,,,
"Ghana","Northern","Tatale Sanguli",1,0.136255440227428,0.343427310387294,0.141432083095763,23.3217144012451,,0,4,0.139833971858025,0.286386117339134,0.163262248039246,0.310074716806412,0.055377323,0,0.810931801795959,0.568492096839331,2.18063451154302,0,9,0,0,0,9,0,0,0.4,5,2,0.072,0.8,5,4,0.048,,,,,0.36,25,9,0.013824,0.16,25,4,0.008064,,,,
"Ghana","Northern","Tolon",1,0.0910504556050738,0.179683730006218,0.0843772948541135,24.3478980064392,22.6547946929932,1.94109179226647,3,0.136992328933307,0.22111938893795,0.143367581069469,0.395590662956238,0.375388300631486,0.0219902572425781,0.498287383,0.569428581064267,1.44844429283863,0.153846153846154,13,2,0.0150204824761038,0,13,0,0,0.25,8,2,0.03515625,0.375,8,3,0.0439453125,,,,,0.53125,32,17,0.0116729736328125,0.375,32,12,0.010986328125,,,,
"Ghana","Oti","Nkwanta South",1,0.146243334236956,0.316578008234501,0.131286789131684,21.9999442100525,21.7625637054443,1.30148548638387,3,0.221423445,0.345565356314182,0.28041660413146,0.325866758823395,0.001300899,0.000971130357356742,0.404664248228073,0.567482706794889,3.94078756464434,0,9,0,0,0,9,0,0,0,4,0,0,1,4,4,0,,,,,0.0714285714285714,14,1,0.0071064139941691,0,14,0,0,,,,
"Ghana","Savannah","Bole",1,0.096604974596115,0.122716230650743,0.0844132794065691,23.3048845926921,21.56859779,1.62793255299946,3,0.241120602190495,0.235318129261335,0.109859570860863,0.134326919913292,0.025950576,0.00022687176533509,0.136109262704849,0.567139852035884,2.54277413565944,0,5,0,0,0.2,5,1,0.048,0,3,0,0,0.666666666666667,3,2,0.111111111111111,,,,,0.25,4,1,0.0703125,0.25,4,1,0.0703125,,,,
"Ghana","Savannah","Central Gonja",2,0.0949838936044025,0.149534309903781,0.0810364731119931,23.5707658131917,22.4113826751709,1.6154740484359,3,0.201767312718648,0.258966219921906,0.137263506650925,0.177492305636406,0.0179654722284543,0.000668596,0.0248993681743741,0.566182967416119,1.74789149322645,0.0555555555555556,18,1,0.00437242798353909,0,18,0,0,0,9,0,0,1,9,9,0,,,,,0.4,30,12,0.012,0.166666666666667,30,5,0.00694444444444444,,,,
"Ghana","Savannah","North East Gonja",1,0.109426100213461,0.278486013412476,0.11238553068208,24.45446205,21.9488849639893,1.71879485621924,3,0.147021820147832,0.251992762088776,0.114303089678288,0.209543704986572,0.085760572,0,0.118673339486122,0.567044772675986,2.21686652863992,0.1,10,1,0.0135,0,10,0,0,0.2,5,1,0.048,0.6,5,3,0.072,,,,,0.0909090909090909,11,1,0.0112697220135237,0.181818181818182,11,2,0.0202854996243426,,,,
"Ghana","Savannah","Sawla-Tuna-Kalba",1,0.0963482567946293,0.097846182,0.0901174446675982,23.4131464958191,21.852677822113,1.63806179557241,3,0.218426883220673,0.199863232672215,0.118829606100917,0.166532710194588,0.179509890462513,0,0.131112080067396,0.567511813935347,2.54746582840218,0,9,0,0,0,9,0,0,0.166666666666667,6,1,0.0347222222222222,0.666666666666667,6,4,0.0555555555555556,,,,,0.111111111111111,18,2,0.00823045267489712,0.277777777777778,18,5,0.0167181069958848,,,,
"Ghana","Upper East","Bawku West",1,0.0995821681664427,0.277928128838539,0.0999205703935585,24.6819181442261,21.8881750106812,1.93142881979931,5,0.127101094103776,0.220006838440895,0.157600253820419,0.573508322238922,0.768857290466674,0.00470439,0.942164868116379,0.567813149773013,2.12234891792944,0.181818181818182,11,2,0.0202854996243426,0,11,0,0,0,5,0,0,1,5,5,0,,,,,0.333333333333333,9,3,0.037037037037037,0.222222222222222,9,2,0.0288065843621399,,,,
"Ghana","Upper East","Binduri",2,0.0988718370034728,0.255332320928574,0.0997372401805521,24.8383097648621,21.9676132202148,1.05829389222366,5,0.126394212445511,0.210067383944989,0.157824744780858,0.681705296039581,0.682577256270205,0.0053244095,1.2227236032486,0.568784663649084,1.82210383696588,0.1875,16,3,0.0142822265625,0,16,0,0,0,8,0,0,0.875,8,7,0.0205078125,,,,,0.666666666666667,30,20,0.0111111111111111,0.2,30,6,0.008,,,,
"Ghana","Upper East","Builsa South",1,0.0978004031636593,0.232770323753357,0.0976284397468318,24.7503840128581,21.85620689,1.85699100387598,5,0.134367197074673,0.186521674195925,0.131693596641223,0.361911594867706,0.622754318,0.001101753,0.155403956770897,0.567679586944471,2.14028805610488,0.5,2,1,0.1875,0,2,0,0,0,1,0,0,1,1,1,0,,,,,0.285714285714286,7,2,0.043731778425656,0.285714285714286,7,2,0.043731778425656,,,,
"Ghana","Upper East","Kasena Nankana East",2,0.0984234322006092,0.270273766169945,0.102498661786644,25.1469311714173,21.7893934249878,2.02849772778485,5,0.126279242573814,0.196066497514645,0.149430080627402,0.529134571552277,0.641472634129651,0.0615899355,1.21769353747368,0.568810642522174,1.6328131326298,0.235294117647059,17,4,0.0158762466924486,0.0588235294117647,17,1,0.00488499898229188,0,9,0,0,0.333333333333333,9,3,0.037037037037037,,,,,0.409090909090909,22,9,0.0164819684447784,0.0909090909090909,22,2,0.00563486100676183,,,,
"Ghana","Upper East","Talensi",1,0.0987344253419551,0.254915565252304,0.0961177623522406,24.6234259605408,21.8198390007019,1.71899018865576,5,0.128737733445384,0.198027394711971,0.146845523267984,0.510539889335632,0.595308357560302,0.065559578,1.12516847997904,0.569015656336874,1.57735466124986,0.166666666666667,12,2,0.0173611111111111,0.166666666666667,12,2,0.0173611111111111,0,6,0,0,0.142857142857143,7,1,0.0262390670553936,,,,,0.538461538461538,13,7,0.028675466545289,0.384615384615385,13,5,0.0273099681383705,,,,
"Ghana","Upper West","Jirapa",1,0.0914745459382191,0.142195496708155,0.0855271924653272,24.6634306907654,22.362991809845,1.83159100575473,5,0.164595082402229,0.167670629918575,0.133247692137957,0.534414768218994,0.73630607618368,0.01314632872527,0.563656337559223,0.568873057139384,2.01229279812472,0,8,0,0,0,8,0,0,0,5,0,0,0.2,5,1,0.048,,,,,0.111111111111111,9,1,0.0164609053497942,0,9,0,0,,,,
"Ghana","Upper West","Lambussie-Karni",1,0.0908618680835772,0.145953647792339,0.0902310029053277,24.5311517715454,22.2437286376953,1.81715531181945,5,0.16091100871563,0.17052985727787,0.134599894285202,0.49214506149292,0.785250342369001,0.000712252280209213,0.646031260490417,0.56850897775165,2.23654040498246,0,7,0,0,0,7,0,0,0,3,0,0,0,3,0,0,,,,,0.285714285714286,14,4,0.021865889212828,0.142857142857143,14,2,0.0131195335276968,,,,
"Ghana","Upper West","Sissala East",1,0.0981548090778082,0.221857582529386,0.100174757719661,23.9247576395671,21.6518383026123,1.60949017602044,3,0.142523516501699,0.202250804,0.137828886508942,0.316450297832489,0.460426053204755,0,0.071650967,0.56597227151134,1.8196423932252,0,7,0,0,0,7,0,0,0.25,4,1,0.0703125,0.75,4,3,0.0703125,,,,,0.529411764705882,17,9,0.0219824954203135,0.176470588235294,17,3,0.0128231223285162,,,,
"Ghana","Upper West","Wa East",1,0.0969638640589819,0.167072971661886,0.0889407808623481,23.5770072937012,21.8351039886475,1.79189809160543,3,0.174118652939796,0.197661444544792,0.116355379422506,0.244310662150383,0.495396638934512,0,0.148255541920662,0.567436774780109,1.56137591983175,0,10,0,0,0.1,10,1,0.0135,0,3,0,0,0.333333333333333,3,1,0.111111111111111,,,,,0.357142857142857,14,5,0.0245991253644315,0,14,0,0,,,,
"Ghana","Upper West","Wa Municipal",2,0.0934640118642233,0.116520715256532,0.0920332277744114,24.0066986083984,22.4181213378906,1.72255683595075,3,0.170330785214901,0.189226925373077,0.134302228689194,0.473429054021835,0.714036081167554,0.014733138,0.751003682613373,0.568689958183042,1.61935958353607,0.105263157894737,19,2,0.00743548622248141,0,20,0,0,0,9,0,0,0.333333333333333,9,3,0.037037037037037,,,,,0.0625,16,1,0.0054931640625,0.25,16,4,0.017578125,,,,
"Ghana","Volta","Afadzato South",1,0.133483726080706,0.247751951217651,0.0749362947905515,22.4410514831543,22.1238193511963,0.97741144587706,3,0.22043757817962,0.286960632,0.265888437628746,0.593473672866821,0.00356684,0.007490617,2.37030816078186,0.567514745939976,3.74510074215199,0.0555555555555556,18,1,0.00437242798353909,0,18,0,0,0.1,10,1,0.0135,0.7,10,7,0.0315,,,,,0.0869565217391304,23,2,0.00517794033040191,0.130434782608696,23,3,0.00739705761485987,,,,
"Ghana","Volta","Akatsi South",1,0.0925511044181632,0.136101086934408,0.058965259454931,22.5947723388672,21.9339199066162,0.961569371451467,3,0.176081826289495,0.253651395440102,0.224484135707219,0.604390561580658,0.064220307,0.008840002,1.54126298427582,0.568626981835683,2.27754270367123,0.125,8,1,0.0205078125,0,8,0,0,0,4,0,0,0.25,4,1,0.0703125,,,,,0.125,8,1,0.0205078125,0.375,8,3,0.0439453125,,,,
"Ghana","Volta","Ho Municipal",1,0.111603792093549,0.187815566857656,0.0707690363688075,21.8948218027751,21.9545526504517,1.10263281665082,3,0.214009615282218,0.244089509050051,0.182887564102809,0.652103304862976,0.003623483,0.070775423,2.1239572763443,0.568530265847119,2.73879926771246,0.125,8,1,0.0205078125,0,8,0,0,0.25,4,1,0.0703125,0.75,4,3,0.0703125,,,,,0,1,0,0,0,1,0,0,,,,
"Ghana","Volta","South Tongu",1,0.0873698225589044,0.093254797,0.0641017006138923,23.516144434611,23.3541069030762,0.84509029292037,3,0.17382970949014,0.223038837313652,0.192208002010981,0.564219117164612,0.108261709000923,0.046329539,1.90439295768738,0.569952159949452,2.11185819295391,0.0833333333333333,12,1,0.00954861111111111,0,12,0,0,0,4,0,0,0.75,4,3,0.0703125,,,,,0.25,8,2,0.03515625,0,8,0,0,,,,
"Ghana","Western","Effia Kwesimintsim",1,0.155376828344197,0.142612963914871,0.119189600308434,21.7711308797201,19.9934088389079,1.0250224863409,2,0.196468679234385,0.2442899843057,0.206590289870898,0.831111311912537,0.010794046185366,1.60623332858086,1.82166560490926,0.568704383905638,2.12064494916779,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,,,,,0,7,0,0,0,7,0,0,,,,
"Ghana","Western","Ellembelle",1,0.180403650141319,0.194195354978244,0.109177997241883,21.6293239593506,20.7445869445801,1.05033356900609,3,0.19369270093739,0.176310390233994,0.209376186132431,0.377402007579803,0.002592634,0.006681486,0.688654839992523,0.567301452943454,2.47116192334755,0,10,0,0,0,10,0,0,0,4,0,0,0,4,0,0,,,,,0.111111111111111,18,2,0.00823045267489712,0.166666666666667,18,3,0.0115740740740741,,,,
"Ghana","Western","Jomoro",1,0.183163195034316,0.187266975641251,0.11312159894968,22.0647220611572,20.4693470001221,1.02899245992547,3,0.193265033264955,0.183131106197834,0.206931717693806,0.282859832048416,0.001707003,0.0233474858105183,1.55239975452423,0.566859230782038,1.93768848426498,0,5,0,0,0,5,0,0,0,2,0,0,0,2,0,0,,,,,0.125,8,1,0.0205078125,0.25,8,2,0.03515625,,,,
"Ghana","Western","Mpohor",2,0.157687243677423,0.14912128696839,0.11690834697581,21.701802889506,19.896058400472,1.0236778463516,2,0.194997282409006,0.242836351195972,0.212547892083724,0.493721902370453,0.009556159,1.07996056973934,1.36461077133814,0.566315256176509,3.55977662964778,0,8,0,0,0,8,0,0,0.333333333333333,3,1,0.111111111111111,0.333333333333333,3,1,0.111111111111111,,,,,0,13,0,0,0,13,0,0,,,,
"Ghana","Western","Prestea-Huni Valley",1,0.179862609640585,0.188885216911634,0.100706767619816,21.2048931121826,20.2518844604492,1.04076786420398,3,0.225306212902069,0.283347189426422,0.317771077156067,0.378626465797424,0.001365024,0.509848177433014,0.768473088741302,0.566055900553905,5.12595744815577,0.0588235294117647,17,1,0.00488499898229188,0,17,0,0,0,8,0,0,0,8,0,0,,,,,0,18,0,0,0.0555555555555556,18,1,0.00437242798353909,,,,
"Ghana","Western North","Sefwi-Akontombra",1,0.165059828808011,0.159215040504932,0.0929677697671504,21.6253266334534,19.8880062103271,1.16597106063259,3,0.26944557509639,0.291803643107414,0.297260545,0.446014881134033,0.000163134160644317,0.005011577,0.419105112552643,0.566081280878459,4.45009490058989,0,7,0,0,0,7,0,0,0,3,0,0,0,3,0,0,,,,,0,19,0,0,0.0526315789473684,19,1,0.00393643388249016,,,,
"Malawi","Balaka","TA Kalembo",1,0.123839590440277,0.127653429284692,0.122639924877328,17.5247159004211,23.2747254371643,2.91085948775532,12,0.368369115086702,0.146529138088226,0.181339181959629,0.584177136421204,0.143874068035719,0.123520635068417,1.78989760080973,0.459206911746455,2.40780643273126,0,4,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0.8,5,4,0.048,0.428571428571429,7,3,0.0524781341107872,0.142857142857143,7,1,0.0262390670553936,0.857142857142857,7,6,0.0262390670553936
"Malawi","Balaka","TA Nsamala",1,0.107799646053796,0.0132248715187112,0.140755876524001,16.8338241577148,22.8521385192871,3.08057895800455,12,0.347434022596904,0.147443920373917,0.195786009232203,0.57740592956543,0.115157733058312,0.162081748247147,1.23593592643738,0.458906453401785,2.37217737040519,0,5,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0.833333333333333,6,5,0.0347222222222222,0.166666666666667,6,1,0.0347222222222222,0,6,0,0,0.833333333333333,6,5,0.0347222222222222
"Malawi","Blantyre","Blantyre City",2,0.102915074360448,0.0159505097738777,0.161286954703813,16.3563155333201,20.7386133670807,2.55817139562485,11,0.332282606225747,0.140708026165764,0.150824542778233,0.746131777763367,0.0886084832173351,6.67020204663276,4.71808214485645,0.458941473805293,1.47146541108145,0.0991222524989092,10,1,0.0133945547337678,0,11,0,0,0,13,0,0,0.304238343866717,13,4,0.0244243123832255,0.921695337546687,13,12,0.00832765872592914,0.333333333333333,9,3,0.037037037037037,0.113276277259165,9,1,0.0167407937115782,0.550142640185422,9,5,0.0412476192725392
"Malawi","Blantyre","TA Kuntaja",1,0.103409306197945,0.0140678227568666,0.157055841122308,17.7238292694092,22.786901473999,2.82340361167147,11,0.323922837773959,0.13569508989652,0.16816350320975,0.545413136482239,0.0859890039588847,2.12039542198181,1.9827653169632,0.459629469000767,1.95416480506726,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,2,2,0,0,2,0,0,0.5,2,1,0.1875,1,1,1,0
"Malawi","Chikwawa","TA Kasisi",1,0.0975291918749636,0.00975067948456854,0.155880123102726,18.2607741355896,24.4880394935608,2.95537899281039,11,0.359366155096463,0.163748446851969,0.209137465804815,0.383891403675079,0.0272703471714517,2.14025984797627,3.06520318984985,0.459842756708603,1.89199244402511,0,6,0,0,0.166666666666667,6,1,0.0347222222222222,0.142857142857143,7,1,0.0262390670553936,0.428571428571429,7,3,0.0524781341107872,0.857142857142857,7,6,0.0262390670553936,0,9,0,0,0,9,0,0,0.7,10,7,0.0315
"Malawi","Chikwawa","TA Lundu",1,0.0904900033467584,0.00765483756549656,0.152382554634059,19.1620202064514,25.7699627876282,3.09805398601119,10,0.365188187786511,0.191222243010998,0.217328075319529,0.571651190519333,0.017566468678454,0.635973550379276,2.68033075332642,0.461380621768349,1.61072518402457,0.2,10,2,0.024,0,10,0,0,0,10,0,0,0.666666666666667,9,6,0.037037037037037,0.3,10,3,0.0315,0.125,8,1,0.0205078125,0,8,0,0,0.25,8,2,0.03515625
"Malawi","Chiradzulu","TA Kadewere",1,0.110072732531181,0.0168071519583464,0.161930422545897,15.9002232551575,20.7756690979004,2.68862321957205,12,0.304096880058448,0.123839015141129,0.115070203319192,0.602923035621643,0.118186463245731,2.65850302902982,4.07932889461517,0.459175296097122,1.78988274644163,0,9,0,0,0,9,0,0,0,9,0,0,0.222222222222222,9,2,0.0288065843621399,0.777777777777778,9,7,0.0288065843621399,0,16,0,0,0,16,0,0,0.875,16,14,0.01025390625
"Malawi","Chiradzulu","TA Mpama",1,0.108959353090121,0.0178260952234268,0.145730875620537,15.8724575042725,20.8652172088623,2.53582413520773,11,0.304735014071831,0.124031277994315,0.115105872352918,0.573324978351593,0.111112919466768,2.15411472320557,3.3796010017395,0.460364940733695,1.5762839840158,0.25,8,2,0.03515625,0,8,0,0,0,8,0,0,0.25,8,2,0.03515625,1,8,8,0,0.166666666666667,6,1,0.0347222222222222,0,6,0,0,0.666666666666667,6,4,0.0555555555555556
