"column","outcome","country","n","rho","z"
"fe_roughness","women_iron","Gambia",30,0.519021134593993,2.98778266959845
"fe_vrm","women_iron","Gambia",30,0.568756548805226,3.35506675166062
"fe_cti","women_iron","Gambia",30,0.510567296996663,2.92801521368006
"fe_elev_sd90","women_iron","Gambia",30,0.50789766407119,2.90928674311483
"fe_elev","child_vitA","Ghana",75,-0.0320910384068279,-0.272395023453106
"fe_hand","child_vitA","Ghana",75,-0.386059743954481,-3.45487846491244
"fe_log_upa","child_vitA","Ghana",75,0.240711237553343,2.08338229675843
"fe_slope","child_vitA","Ghana",75,-0.380284495021337,-3.39744048945988
"fe_tri","child_vitA","Ghana",75,-0.366344238975818,-3.25999491436925
"fe_tpi","child_vitA","Ghana",75,0.207697067551964,1.78838660815785
"fe_roughness","child_vitA","Ghana",75,-0.3675106685633,-3.27143227780229
"fe_vrm","child_vitA","Ghana",75,-0.369374561017959,-3.28973214454331
"fe_cti","child_vitA","Ghana",75,0.32927453769559,2.90208801863094
"fe_elev_sd90","child_vitA","Ghana",75,-0.365775248933144,-3.25441981115481
"fe_elev","women_vitA","Ghana",75,-0.257866287339972,-2.23859842574027
"fe_hand","women_vitA","Ghana",75,-0.521820768136558,-4.91160816415265
"fe_log_upa","women_vitA","Ghana",75,0.0400284495021337,0.339834237451388
"fe_slope","women_vitA","Ghana",75,-0.488762446657183,-4.53481488805011
"fe_tri","women_vitA","Ghana",75,-0.474196301564723,-4.37390923640843
"fe_tpi","women_vitA","Ghana",75,0.144624072721103,1.23584087606778
"fe_roughness","women_vitA","Ghana",75,-0.477126600284495,-4.40604439849229
"fe_vrm","women_vitA","Ghana",75,-0.487335426027045,-4.51892023493886
"fe_cti","women_vitA","Ghana",75,0.441109530583215,4.01869327814574
"fe_elev_sd90","women_vitA","Ghana",75,-0.479459459459459,-4.43171098779342
"fe_elev","child_iron","Ghana",75,-0.0738264580369843,-0.62758010743955
"fe_hand","child_iron","Ghana",75,-0.495334281650071,-4.60839362567444
"fe_log_upa","child_iron","Ghana",75,0.285832147937411,2.49485665118104
"fe_slope","child_iron","Ghana",75,-0.545917496443812,-5.19763345681421
"fe_tri","child_iron","Ghana",75,-0.540028449502134,-5.1267710631422
"fe_tpi","child_iron","Ghana",75,0.0400571839070153,0.340078448536636
"fe_roughness","child_iron","Ghana",75,-0.543897581792319,-5.17325547779857
"fe_vrm","child_iron","Ghana",75,-0.496710270460353,-4.62387936551089
"fe_cti","child_iron","Ghana",75,0.548307254623044,5.22657413409921
"fe_elev_sd90","child_iron","Ghana",75,-0.540654338549075,-5.13427192678616
"fe_elev","women_iron","Ghana",75,-0.325263157894737,-2.86396734588346
"fe_hand","women_iron","Ghana",75,-0.446429587482219,-4.0749057157349
"fe_log_upa","women_iron","Ghana",75,0.104836415362731,0.892847122210786
"fe_slope","women_iron","Ghana",75,-0.405860597439545,-3.65414799756277
"fe_tri","women_iron","Ghana",75,-0.399345661450925,-3.58817261665878
"fe_tpi","women_iron","Ghana",75,-0.046244994631288,-0.392681881179728
"fe_roughness","women_iron","Ghana",75,-0.401735419630156,-3.61232528606629
"fe_vrm","women_iron","Ghana",75,-0.359430682021173,-3.19243410474776
"fe_cti","women_iron","Ghana",75,0.399971550497866,3.59449299711128
"fe_elev_sd90","women_iron","Ghana",75,-0.404381223328592,-3.63913034573261
"fe_elev","women_folate","Ghana",75,0.0892176386913229,0.759055032775421
"fe_hand","women_folate","Ghana",75,-0.104495021337127,-0.889918211857413
"fe_log_upa","women_folate","Ghana",75,0.287652916073969,2.51169048697471
"fe_slope","women_folate","Ghana",75,-0.192546230440967,-1.65446095800803
"fe_tri","women_folate","Ghana",75,-0.233655761024182,-2.01994556999232
"fe_tpi","women_folate","Ghana",75,-0.0539121899884901,-0.457904082365622
"fe_roughness","women_folate","Ghana",75,-0.222588904694168,-1.9208837920328
"fe_vrm","women_folate","Ghana",75,-0.207782970854162,-1.789148397568
"fe_cti","women_folate","Ghana",75,0.269416785206259,2.34393047082181
"fe_elev_sd90","women_folate","Ghana",75,-0.221450924608819,-1.91072705505053
"fe_elev","women_b12","Ghana",75,0.267624466571835,2.32754035529321
"fe_hand","women_b12","Ghana",75,-0.246201991465149,-2.13290851927794
"fe_log_upa","women_b12","Ghana",75,0.200568990042674,1.72527257065712
"fe_slope","women_b12","Ghana",75,-0.381706970128023,-3.4115601770411
"fe_tri","women_b12","Ghana",75,-0.417041251778094,-3.76835556752243
"fe_tpi","women_b12","Ghana",75,-0.0799863441438733,-0.680159631067098
"fe_roughness","women_b12","Ghana",75,-0.407709815078236,-3.67295046199239
"fe_vrm","women_b12","Ghana",75,-0.444444445804856,-4.05389174806648
"fe_cti","women_b12","Ghana",75,0.383129445234708,3.42569782421429
"fe_elev_sd90","women_b12","Ghana",75,-0.406685633001422,-3.66253260203978
"fe_elev","child_vitA","Malawi",87,-0.222151345046293,-2.07057270836273
"fe_hand","child_vitA","Malawi",87,-0.411442006269592,-4.00834089480878
"fe_log_upa","child_vitA","Malawi",87,0.0242399941678209,0.222206744274201
"fe_slope","child_vitA","Malawi",87,-0.402784865495371,-3.91323241517195
"fe_tri","child_vitA","Malawi",87,-0.396260115185536,-3.84207336571748
"fe_tpi","child_vitA","Malawi",87,0.00348108186921338,0.0319047712057056
"fe_roughness","child_vitA","Malawi",87,-0.401855361959612,-3.90306817423253
"fe_vrm","child_vitA","Malawi",87,-0.373235521954715,-3.59436199960356
"fe_cti","child_vitA","Malawi",87,0.383848509149231,3.70790319070556
"fe_elev_sd90","child_vitA","Malawi",87,-0.401436174090544,-3.89848726459106
"fe_elev","women_vitA","Malawi",87,-0.225924035867901,-2.10697729446419
"fe_hand","women_vitA","Malawi",87,-0.142450973244879,-1.31452493767838
"fe_log_upa","women_vitA","Malawi",87,0.126047969672669,1.16142595100048
"fe_slope","women_vitA","Malawi",87,-0.0980170591237151,-0.901234774788057
"fe_tri","women_vitA","Malawi",87,-0.096267405409346,-0.88504616366588
"fe_tpi","women_vitA","Malawi",87,-0.136126704089816,-1.25541502696004
"fe_roughness","women_vitA","Malawi",87,-0.0985456003499307,-0.906126182441983
"fe_vrm","women_vitA","Malawi",87,-0.0677450221015052,-0.621845847807623
"fe_cti","women_vitA","Malawi",87,0.143799664649705,1.32714440871337
"fe_elev_sd90","women_vitA","Malawi",87,-0.0970511044689072,-0.892296625726871
"fe_elev","child_iron","Malawi",87,-0.0338630895968506,-0.310479055355852
"fe_hand","child_iron","Malawi",87,-0.145257709411679,-1.34079270532279
"fe_log_upa","child_iron","Malawi",87,0.234854560034993,2.19341568694457
"fe_slope","child_iron","Malawi",87,-0.146497047459357,-1.35239839936887
"fe_tri","child_iron","Malawi",87,-0.148520084566596,-1.37135226060442
"fe_tpi","child_iron","Malawi",87,-0.0527812203834658,-0.484197845234237
"fe_roughness","child_iron","Malawi",87,-0.148665889042794,-1.37271875267994
"fe_vrm","child_iron","Malawi",87,-0.158764295810119,-1.46751289019144
"fe_cti","child_iron","Malawi",87,0.179284829044252,1.66112565930064
"fe_elev_sd90","child_iron","Malawi",87,-0.146168987387913,-1.34932588631564
"fe_elev","women_iron","Malawi",87,-0.159072683531384,-1.47041254130836
"fe_hand","women_iron","Malawi",87,-0.121801414303419,-1.12189852942015
"fe_log_upa","women_iron","Malawi",87,0.17401764234162,1.61129599831307
"fe_slope","women_iron","Malawi",87,-0.0959757964569512,-0.882348599680068
"fe_tri","women_iron","Malawi",87,-0.0945724283735511,-0.869368695913819
"fe_tpi","women_iron","Malawi",87,1.82255595246774e-05,0.00016704001222801
"fe_roughness","women_iron","Malawi",87,-0.0954837063497849,-0.877796805772325
"fe_vrm","women_iron","Malawi",87,-0.0491730077024108,-0.451041832008943
"fe_cti","women_iron","Malawi",87,0.133228840125392,1.22836500869175
"fe_elev_sd90","women_iron","Malawi",87,-0.0937158270758912,-0.861447609322774
"fe_elev","women_folate","Malawi",87,-0.315757818765036,-2.99634528067291
"fe_hand","women_folate","Malawi",87,-0.0611649777648174,-0.561286934363916
"fe_log_upa","women_folate","Malawi",87,0.0536924983596996,0.492573584643293
"fe_slope","women_folate","Malawi",87,-0.00118466136910403,-0.0108576058728901
"fe_tri","women_folate","Malawi",87,0.00481154771451483,0.0440989035365253
"fe_tpi","women_folate","Malawi",87,0.0233104906320624,0.213682884821295
"fe_roughness","women_folate","Malawi",87,0.00178610483341839,0.0163699386041789
"fe_vrm","women_folate","Malawi",87,0.0269193967296,0.246779967899084
"fe_cti","women_folate","Malawi",87,0.0433586061092075,0.397637496109466
"fe_elev_sd90","women_folate","Malawi",87,0.00196836042866516,0.0180403446174127
"fe_elev","women_b12","Malawi",87,0.386637019756506,3.73791436335951
"fe_hand","women_b12","Malawi",87,-0.0204126266676387,-0.187110804714863
"fe_log_upa","women_b12","Malawi",87,-0.0213421302033972,-0.195633560722694
"fe_slope","women_b12","Malawi",87,-0.0851133629802435,-0.781968786835244
"fe_tri","women_b12","Malawi",87,-0.0903805496828752,-0.830618042653115
"fe_tpi","women_b12","Malawi",87,-0.0842020850040096,-0.773556495319428
"fe_roughness","women_b12","Malawi",87,-0.0883210614565867,-0.811590607538825
"fe_vrm","women_b12","Malawi",87,-0.139180753639533,-1.28394650748421
"fe_cti","women_b12","Malawi",87,0.0351935554421521,0.322687533065489
"fe_elev_sd90","women_b12","Malawi",87,-0.0891594371947219,-0.819335437804554
"fe_elev","child_zinc","Malawi",87,-0.14997812932857,-1.38501991527557
"fe_hand","child_zinc","Malawi",87,-0.078643289348983,-0.722269138574679
"fe_log_upa","child_zinc","Malawi",87,0.105708245243129,0.972465111770399
"fe_slope","child_zinc","Malawi",87,-0.06101917328862,-0.55994560811006
"fe_tri","child_zinc","Malawi",87,-0.0581213093241962,-0.533291642624823
"fe_tpi","child_zinc","Malawi",87,-0.0182802362032514,-0.167559798229991
"fe_roughness","child_zinc","Malawi",87,-0.060563534300503,-0.555754117706676
"fe_vrm","child_zinc","Malawi",87,-0.0528090399620961,-0.484453528556718
"fe_cti","child_zinc","Malawi",87,0.0782787781584895,0.718907644484903
"fe_elev_sd90","child_zinc","Malawi",87,-0.060508857621929,-0.555251154495334
"fe_elev","women_zinc","Malawi",87,0.0631880148720566,0.579900340041696
"fe_hand","women_zinc","Malawi",87,0.0601443464314354,0.551898151633809
"fe_log_upa","women_zinc","Malawi",87,-0.15566450390027,-1.43838281266874
"fe_slope","women_zinc","Malawi",87,0.0569001968360429,0.522062821215284
"fe_tri","women_zinc","Malawi",87,0.055478603193118,0.508992431563464
"fe_tpi","women_zinc","Malawi",87,0.0475322592403587,0.435968880331527
"fe_roughness","women_zinc","Malawi",87,0.0564081067288766,0.517538218206931
"fe_vrm","women_zinc","Malawi",87,0.0298172871019808,0.273360981946932
"fe_cti","women_zinc","Malawi",87,-0.0857877086826565,-0.788194728070688
"fe_elev_sd90","women_zinc","Malawi",87,0.0540205584311438,0.495589051328894
"fe_elev","child_vitA","SierraLeone",14,-0.0593406593406593,-0.197042201903216
"fe_hand","child_vitA","SierraLeone",14,0.0945054945054945,0.31437743734089
"fe_log_upa","child_vitA","SierraLeone",14,-0.186813186813187,-0.626951756076531
"fe_slope","child_vitA","SierraLeone",14,0.0813186813186813,0.270300416383691
"fe_tri","child_vitA","SierraLeone",14,0.0989010989010989,0.329093651520391
"fe_tpi","child_vitA","SierraLeone",14,0.204395604395604,0.687587851301074
"fe_roughness","child_vitA","SierraLeone",14,0.0813186813186813,0.270300416383691
"fe_vrm","child_vitA","SierraLeone",14,0.0813186813186813,0.270300416383691
"fe_cti","child_vitA","SierraLeone",14,-0.0725274725274725,-0.240969526404765
"fe_elev_sd90","child_vitA","SierraLeone",14,0.0813186813186813,0.270300416383691
"fe_elev","women_vitA","SierraLeone",14,0.569230769230769,2.14381370113861
"fe_hand","women_vitA","SierraLeone",14,0.406593406593407,1.43120023985159
"fe_log_upa","women_vitA","SierraLeone",14,-0.147252747252747,-0.49195868346979
"fe_slope","women_vitA","SierraLeone",14,0.437362637362637,1.55538079054888
"fe_tri","women_vitA","SierraLeone",14,0.481318681318681,1.74023021813039
"fe_tpi","women_vitA","SierraLeone",14,-0.415384615384615,-1.46628382849224
"fe_roughness","women_vitA","SierraLeone",14,0.437362637362637,1.55538079054888
"fe_vrm","women_vitA","SierraLeone",14,0.437362637362637,1.55538079054888
"fe_cti","women_vitA","SierraLeone",14,-0.485714285714286,-1.75925712210084
"fe_elev_sd90","women_vitA","SierraLeone",14,0.437362637362637,1.55538079054888
"fe_elev","child_iron","SierraLeone",14,0.375824175824176,1.31069053810518
"fe_hand","child_iron","SierraLeone",14,0.476923076923077,1.72130781398171
"fe_log_upa","child_iron","SierraLeone",14,-0.454945054945055,-1.62819215168668
"fe_slope","child_iron","SierraLeone",14,0.397802197802198,1.39641587637654
"fe_tri","child_iron","SierraLeone",14,0.353846153846154,1.22659927975624
"fe_tpi","child_iron","SierraLeone",14,0.134065934065934,0.447339479981085
"fe_roughness","child_iron","SierraLeone",14,0.397802197802198,1.39641587637654
"fe_vrm","child_iron","SierraLeone",14,0.397802197802198,1.39641587637654
"fe_cti","child_iron","SierraLeone",14,-0.402197802197802,-1.41377137606992
"fe_elev_sd90","child_iron","SierraLeone",14,0.397802197802198,1.39641587637654
"fe_elev","women_iron","SierraLeone",14,0.221978021978022,0.748680587373998
"fe_hand","women_iron","SierraLeone",14,0.279120879120879,0.950970584789045
"fe_log_upa","women_iron","SierraLeone",14,-0.393406593406593,-1.37913233395035
"fe_slope","women_iron","SierraLeone",14,0.248351648351648,0.841279591600415
"fe_tri","women_iron","SierraLeone",14,0.235164835164835,0.794828086469561
"fe_tpi","women_iron","SierraLeone",14,0.0373626373626374,0.123975559383683
"fe_roughness","women_iron","SierraLeone",14,0.248351648351648,0.841279591600415
"fe_vrm","women_iron","SierraLeone",14,0.248351648351648,0.841279591600415
"fe_cti","women_iron","SierraLeone",14,-0.323076923076923,-1.11133075817385
"fe_elev_sd90","women_iron","SierraLeone",14,0.248351648351648,0.841279591600415
"fe_elev","women_folate","SierraLeone",14,-0.38021978021978,-1.32769978630703
"fe_hand","women_folate","SierraLeone",14,-0.424175824175824,-1.50167847557992
"fe_log_upa","women_folate","SierraLeone",14,0.331868131868132,1.14399059449846
"fe_slope","women_folate","SierraLeone",14,-0.410989010989011,-1.44870390267155
"fe_tri","women_folate","SierraLeone",14,-0.415384615384615,-1.46628382849224
"fe_tpi","women_folate","SierraLeone",14,0.164835164835165,0.551730075516159
"fe_roughness","women_folate","SierraLeone",14,-0.410989010989011,-1.44870390267155
"fe_vrm","women_folate","SierraLeone",14,-0.410989010989011,-1.44870390267155
"fe_cti","women_folate","SierraLeone",14,0.441758241758242,1.57345078218249
"fe_elev_sd90","women_folate","SierraLeone",14,-0.410989010989011,-1.44870390267155
"fe_elev","women_b12","SierraLeone",14,0.032967032967033,0.109378915549869
"fe_hand","women_b12","SierraLeone",14,-0.371428571428571,-1.29374660618842
"fe_log_upa","women_b12","SierraLeone",14,0.415384615384615,1.46628382849224
"fe_slope","women_b12","SierraLeone",14,-0.353846153846154,-1.22659927975624
"fe_tri","women_b12","SierraLeone",14,-0.323076923076923,-1.11133075817385
"fe_tpi","women_b12","SierraLeone",14,-0.494505494505494,-1.79763300575806
"fe_roughness","women_b12","SierraLeone",14,-0.353846153846154,-1.22659927975624
"fe_vrm","women_b12","SierraLeone",14,-0.353846153846154,-1.22659927975624
"fe_cti","women_b12","SierraLeone",14,0.30989010989011,1.0627256530837
"fe_elev_sd90","women_b12","SierraLeone",14,-0.353846153846154,-1.22659927975624
