"column","outcome","country","n","rho","z"
"lsms_hh_eqsc","child_vitA","Ghana",75,0.422215578219811,3.82164504100527
"lsms_hh_fd_p","child_vitA","Ghana",75,0.230665830248098,1.99312980860215
"lsms_hh_fd_b","child_vitA","Ghana",75,-0.0847013076061825,-0.720440624881965
"lsms_hh_fdnonalc_b","child_vitA","Ghana",75,-0.105729608529242,-0.900511069199536
"lsms_hh_hotcat_rs","child_vitA","Ghana",75,-0.367392818241685,-3.27027618858961
"lsms_hh_totfood","child_vitA","Ghana",75,-0.258435810184689,-2.24377603345338
"lsms_hh_fdalc_b","child_vitA","Ghana",75,0.253214594948677,2.19636984442205
"lsms_hh_fdalc_p","child_vitA","Ghana",75,0.0245775997316599,0.208589856146347
"lsms_hh_tobacco","child_vitA","Ghana",75,0.351700484537847,3.11734766963704
"lsms_hh_narcotics","child_vitA","Ghana",75,0.306316075178667,2.68537891922043
"lsms_hh_totalch","child_vitA","Ghana",75,0.355257796017328,3.15184256689411
"lsms_hh_hscloth","child_vitA","Ghana",75,0.241739396627772,2.09264554184286
"lsms_hh_hsfootw","child_vitA","Ghana",75,-0.173461966618385,-1.48690840030415
"lsms_hh_totclth","child_vitA","Ghana",75,0.0521117443748113,0.442583736260761
"lsms_hh_rentpaid","child_vitA","Ghana",75,-0.428153993350879,-3.88315427285938
"lsms_hh_rentall","child_vitA","Ghana",75,0.162703968192536,1.39296877383585
"lsms_hh_owntype","child_vitA","Ghana",75,-0.365241218556516,-3.24918968800717
"lsms_hh_hsrepair","child_vitA","Ghana",75,-0.325221464412358,-2.8635717140001
"lsms_hh_hswater","child_vitA","Ghana",75,-0.148245218308196,-1.26724066149892
"lsms_hh_sewerage","child_vitA","Ghana",75,0.0216427952410293,0.183673889192912
"lsms_hh_hsfuel","child_vitA","Ghana",75,0.356147123887198,3.16048184282463
"lsms_hh_gas","child_vitA","Ghana",75,-0.355085668042514,-3.15017117109065
"lsms_hh_elec","child_vitA","Ghana",75,-0.262394753605402,-2.27981271067993
"lsms_hh_hskerosene","child_vitA","Ghana",75,-0.364267563416106,-3.23966007419784
"lsms_hh_hsutility","child_vitA","Ghana",75,-0.346594021285044,-3.06800234220296
"lsms_hh_tothous","child_vitA","Ghana",75,-0.297767052429592,-2.60555512051258
"lsms_hh_hsfurni","child_vitA","Ghana",75,-0.340598230162371,-3.01031571739249
"lsms_hh_hstextil","child_vitA","Ghana",75,-0.212219448947243,-1.82852998712373
"lsms_hh_hsapplian","child_vitA","Ghana",75,-0.288472141789659,-2.51927086847131
"lsms_hh_hsutensil","child_vitA","Ghana",75,0.428182681346681,3.88345234326436
"lsms_hh_hstools","child_vitA","Ghana",75,-0.0880578031150473,-0.749135566686385
"lsms_hh_hsrepairf","child_vitA","Ghana",75,-0.223293015326917,-1.92717085290661
"lsms_hh_hsserv","child_vitA","Ghana",75,0.258263682209876,2.24221102317847
"lsms_hh_totfurn","child_vitA","Ghana",75,0.111581959672903,0.950763348032287
"lsms_hh_hlmedi","child_vitA","Ghana",75,0.286607422062512,2.50202207492401
"lsms_hh_hloutp","child_vitA","Ghana",75,-0.298283436354033,-2.61036389425473
"lsms_hh_hosp","child_vitA","Ghana",75,-0.175183246366521,-1.50197169651191
"lsms_hh_tothlth","child_vitA","Ghana",75,0.0725375973860228,0.616584874438306
"lsms_hh_boat_uv","child_vitA","Ghana",75,0.022048857291381,0.187121085133226
"lsms_hh_vehicles","child_vitA","Ghana",75,-0.141733043261082,-1.21079624122891
"lsms_hh_trfuel","child_vitA","Ghana",75,0.218157864078312,1.8813659251439
"lsms_hh_trperson","child_vitA","Ghana",75,-0.00391591142700894,-0.0332277801377346
"lsms_hh_trserve","child_vitA","Ghana",75,-0.341946565965078,-3.02326487687225
"lsms_hh_tottrsp","child_vitA","Ghana",75,0.0362472826961597,0.307703200182762
"lsms_hh_compost","child_vitA","Ghana",75,-0.231304635269927,-1.99885575220716
"lsms_hh_comtel","child_vitA","Ghana",75,-0.40104383731774,-3.60532997508727
"lsms_hh_comserve","child_vitA","Ghana",75,-0.365126466573307,-3.24806615111455
"lsms_hh_totcmnq","child_vitA","Ghana",75,-0.365126466573307,-3.24806615111455
"lsms_hh_phone_9a","child_vitA","Ghana",75,-0.123286661960227,-1.05147109657976
"lsms_hh_rcaudi","child_vitA","Ghana",75,-0.34805710907096,-3.08212016144743
"lsms_hh_rcrepair","child_vitA","Ghana",75,0.0735703652349043,0.625395220828557
"lsms_hh_durrc","child_vitA","Ghana",75,-0.332164300735735,-2.92961979718388
"lsms_hh_rcpets","child_vitA","Ghana",75,0.383086170908836,3.42526746485419
"lsms_hh_rcpetserv","child_vitA","Ghana",75,0.276345476732335,2.40745284073053
"lsms_hh_rcserve_sports","child_vitA","Ghana",75,-0.0782465085506732,-0.665303642967608
"lsms_hh_rcserve_cult","child_vitA","Ghana",75,0.32043056911338,2.81818995817815
"lsms_hh_rcserve","child_vitA","Ghana",75,-0.0888610669975107,-0.756005242835967
"lsms_hh_rcnews","child_vitA","Ghana",75,-0.194605019524653,-1.67261045953889
"lsms_hh_rcholid","child_vitA","Ghana",75,-0.130471005007298,-1.11342998166771
