"outcome","target","rank","column","domain","beta","beta_std","share","loco_sign_agree","loco_fits","incountry_sign_agree","incountry_fits"
"women_vitA","level",15,"dhs_ML_NETP_H_IT2","Malaria",-2.31545532376333,-2.29282744993333,0.00374926728725027,3,4,2,4
"women_vitA","level",16,"ihme_wastingprevalence","Nutrition status (MODELLED SURFACE)",2.30122332132193,2.27873453026856,0.0124450766341074,4,4,3,4
"women_vitA","level",17,"dhs_hh_horses_any","Agricultural production, land use",2.26839370699495,2.24622574457656,0.00664279141122893,4,4,3,4
"women_vitA","level",18,"dhs_c_fg_legumes","Dietary diversity",2.23243160946262,2.2106150879886,0.00528407009178196,4,4,3,4
"women_vitA","level",19,"dhs_c_underweight","Infant and child morbidity/mortality",2.13851266624302,2.11761397115744,0.00870823466077868,4,4,4,4
"women_vitA","level",20,"dhs_w_barrier_distance","Healthcare access",2.05329900919895,2.03323306776679,0.00669877780940627,4,4,4,4
"women_vitA","prev",1,"espen_sth_cov_mean","Helminth burden and control",-2.43748758195508,-2.21496662121207,0.00127723755800362,4,4,3,4
"women_vitA","prev",2,"dhs_ML_NETP_H_IT2","Malaria",-2.2222318331171,-2.20051498933924,0.00907668895162145,4,4,4,4
"women_vitA","prev",3,"dhs_w_health_insurance","Healthcare access",-2.13357871469254,-2.11272823683319,0.006048807457565,4,4,3,4
"women_vitA","prev",4,"dhs_CN_NUTS_C_HA2","Adult nutrition",1.97659979869169,1.95728340316543,0.0134441006188366,4,4,4,4
"women_vitA","prev",5,"dhs_w_barrier_permission","Healthcare access",-1.70518849087602,-1.6885244725156,-0.000303534541432427,3,4,3,4
"women_vitA","prev",6,"dhs_hh_itn_any","Household assets and characteristics",-1.65435604992614,-1.63818879349781,-0.00151108373175621,3,4,2,4
"women_vitA","prev",7,"dhs_w_deworm_pregnancy","Food fortification and supplementation",1.65217715848167,1.63603119535154,0.0029711735657797,4,4,2,4
"women_vitA","prev",8,"dhs_c_fg_legumes","Dietary diversity",1.59066338110493,1.57511856366697,0.0105495883015295,4,4,3,4
"women_vitA","prev",9,"dhs_hh_crowding","Household assets and characteristics",1.55610483483751,1.54089774208664,0.00209754927983037,4,4,3,4
"women_vitA","prev",10,"ihme_underweightprevalence","Nutrition status (MODELLED SURFACE)",1.52773748387969,1.51280761212798,0.0142025204006758,4,4,3,4
"women_vitA","prev",11,"map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","Malaria incidence and treatment",1.5226054257286,1.50772570720729,-0.00254179987306926,4,4,1,4
"women_vitA","prev",12,"ihme_stuntingprevalence","Nutrition status (MODELLED SURFACE)",1.46986873552756,1.45550438828543,0.0110022458739257,4,4,3,4
"women_vitA","prev",13,"ihme_overweightprevalence","Infant and child morbidity/mortality",-1.45180403011149,-1.43761622087929,0.0121161957427054,4,4,4,4
"women_vitA","prev",14,"map_sy_pf_mortality_rate","Malaria incidence and treatment",-1.43171269905576,-1.41772123310841,0.00617945374118388,4,4,2,4
"women_vitA","prev",15,"dhs_c_deworm_6mo","Food fortification and supplementation",-1.4278752233294,-1.41392125925724,0.00451747475418217,4,4,2,4
"women_vitA","prev",16,"map_blooddisorders201201africahbcallelefrequency","Malaria incidence and treatment",1.42724361525214,1.41329582359356,0.0077802946448701,4,4,2,4
"women_vitA","prev",17,"soil_aluminium_mean_20_50","Soil characteristics",-1.38338320931314,-1.3698640451135,0.0102226928779351,4,4,4,4
"women_vitA","prev",18,"wapor_mean_t0","Ecosystem productivity/greenness",-1.36770977427469,-1.3543437793057,0.00766080072998645,4,4,3,4
"women_vitA","prev",19,"wdist_coast_km_mean","Water and coast proximity",1.36313975953371,1.34981842520485,0.00838283389692201,4,4,3,4
"women_vitA","prev",20,"dhs_c_mean_birthweight","Infant and child morbidity/mortality",-1.3730843378508,-1.33922582854094,0.00339038504174075,4,4,4,4
"child_iron","level",1,"glw_ruminant_share","Livestock density",3.57460429488956,3.52202913244589,0.0142686567933961,4,4,4,4
"child_iron","level",2,"dhs_w_owns_house","Education, employment, SES",-3.43530859368568,-3.40173691185392,0.00711354636547702,4,4,4,4
"child_iron","level",3,"dhs_w_birth_interval_short","Fertility, reproductive health",-3.05398703230463,-3.02414182970615,0.00891764118832682,4,4,4,4
"child_iron","level",4,"dhs_w_health_insurance","Healthcare access",3.01993729833342,2.99042484803482,0.00287603764564258,4,4,3,4
"child_iron","level",5,"dhs_w_working","Education, employment, SES",-2.96586230774853,-2.9368783073197,0.00711292807913443,4,4,3,4
"child_iron","level",6,"spam_share_cereals","Agricultural production, land use",2.85757872013936,2.67809821479263,0.00939968697670861,4,4,4,4
"child_iron","level",7,"fprice_staple_rel","Food prices and supply",-2.69235715779304,-2.66604212078896,0.0101020569929761,4,4,4,4
"child_iron","level",8,"map_blooddisorders201201africahbcallelefrequency","Malaria incidence and treatment",2.68250503848898,2.6562901575814,0.0104230672095462,4,4,4,4
"child_iron","level",9,"glw_cattle_km2","Livestock density",2.71915274423486,2.61319174488567,0.0104489776527374,4,4,4,4
"child_iron","level",10,"dhs_FP_CUSA_W_MOD","Fertility, reproductive health",-2.59024308227276,-2.56492983478611,0.00692281175707923,4,4,4,4
"child_iron","level",11,"dhs_w_modern_fp","Fertility, reproductive health",-2.59024308227276,-2.56492983478611,0.00692281175707922,4,4,4,4
"child_iron","level",12,"npp_npp_t0","Ecosystem productivity/greenness",-2.50883905806914,-2.47813583203193,0.0126275987176205,4,4,4,4
"child_iron","level",13,"soil_phosphorus_stdev_0_20","Soil characteristics",2.46915477250979,2.44502486506321,0.00648715157699602,4,4,3,4
"child_iron","level",14,"dhs_hh_soap_available","Water and sanitation",2.46912888923563,2.44499923473432,-0.00162926959606321,4,4,3,4
"child_iron","level",15,"npp_gpp_t0","Ecosystem productivity/greenness",-2.40296465946051,-2.37948159737151,0.0115602312877345,4,4,4,4
"child_iron","level",16,"dhs_w_bmi_low","Adult nutrition",2.3807187064058,2.35745304372581,0.0106892141195595,4,4,3,4
"child_iron","level",17,"dhs_AN_NUTS_W_THN","Adult nutrition",2.36458924242574,2.3414812055363,0.010685486288777,4,4,3,4
"child_iron","level",18,"map_sy_pf_parasite_rate","Malaria incidence and treatment",-2.35745810324122,-2.33441975567641,0.00341158781315283,4,4,3,4
"child_iron","level",19,"dhs_hh_cows_any","Agricultural production, land use",2.35183097058807,2.32884761438776,0.0113910247268709,4,4,4,4
"child_iron","level",20,"spam_share_roots","Agricultural production, land use",-2.50501846164614,-2.32683860195836,0.00592357000850671,4,4,4,4
"child_iron","prev",1,"wdist_coast_km_mean","Water and coast proximity",3.06195882011521,3.03203571292193,0.0131249325528747,4,4,3,4
"child_iron","prev",2,"glw_ruminant_share","Livestock density",2.96099986362543,2.91744957498275,0.0100260125232135,4,4,4,4
"child_iron","prev",3,"wdist_coast_km_min","Water and coast proximity",3.06125144448556,2.91395782049091,0.0117692180224419,4,4,3,4
"child_iron","prev",4,"dhs_w_owns_house","Education, employment, SES",-2.7429579737224,-2.71615231424221,0.00373731232933259,4,4,3,4
"child_iron","prev",5,"fprice_staple_rel","Food prices and supply",-2.70367649522112,-2.67725082327308,0.0106324607956858,4,4,2,4
"child_iron","prev",6,"ihme_overweightprevalence","Infant and child morbidity/mortality",-2.60478620260411,-2.57933083192961,0.0127760244004488,4,4,3,4
"child_iron","prev",7,"dhs_w_birth_interval_short","Fertility, reproductive health",-2.58136061379916,-2.55613417056818,0.00649184760897439,4,4,3,4
"child_iron","prev",8,"npp_npp_t0","Ecosystem productivity/greenness",-2.57271979979452,-2.54123479987416,0.0112562802642252,4,4,3,4
"child_iron","prev",9,"dhs_AN_NUTS_W_THN","Adult nutrition",2.55937233951602,2.5343607775186,0.0114716014142289,4,4,3,4
"child_iron","prev",10,"dhs_w_bmi_low","Adult nutrition",2.55860860231489,2.53360450396786,0.0113183283576072,4,4,3,4
"child_iron","prev",11,"npp_gpp_t0","Ecosystem productivity/greenness",-2.52188450487845,-2.49723929414837,0.0118976008037726,4,4,4,4
"child_iron","prev",12,"dhs_w_working","Education, employment, SES",-2.47345679883333,-2.44928484967346,0.00470745463326356,4,4,3,4
"child_iron","prev",13,"dhs_c_fg_dairy","Dietary diversity",-2.40111739836711,-2.37765238870631,0.0106239159176369,4,4,3,4
"child_iron","prev",14,"dhs_CN_BRFS_C_EXB","Adult nutrition",2.34292715514908,2.32003081181847,0.00739052562318403,4,4,3,4
"child_iron","prev",15,"rwi_sd","Education, employment, SES",-2.34381122404218,-2.31513160432367,0.00497833963382284,4,4,3,4
"child_iron","prev",16,"dhs_c_overweight","Infant and child morbidity/mortality",-2.3233101673859,-2.30060553180255,0.00994711011086493,4,4,3,4
"child_iron","prev",17,"map_blooddisorders201201africahbcallelefrequency","Malaria incidence and treatment",2.31325100644391,2.29064467438743,0.00875072908334195,4,4,4,4
"child_iron","prev",18,"lcover_crops_frac_t0","Built environment",2.28724503434801,2.26489284662737,0.00820035438795932,4,4,3,4
"child_iron","prev",19,"dhs_FP_CUSA_W_MOD","Fertility, reproductive health",-2.22418936176669,-2.20245338796682,0.00521895373494973,4,4,4,4
"child_iron","prev",20,"dhs_w_modern_fp","Fertility, reproductive health",-2.22418936176668,-2.20245338796682,0.00521895373494972,4,4,4,4
"women_iron","level",1,"glw_ruminant_share","Livestock density",3.13889161452039,3.09272489985426,0.019818212988989,4,4,4,4
"women_iron","level",2,"glw_pigs_km2","Livestock density",-2.95729802754832,-2.91341941969692,0.00576477059306031,4,4,4,4
"women_iron","level",3,"dhs_hh_soap_available","Water and sanitation",2.80923040307803,2.78177709380108,-0.000160969495518225,4,4,2,4
"women_iron","level",4,"dhs_FP_CUSA_W_MOD","Fertility, reproductive health",-2.80744661038847,-2.78001073329235,0.0142262919570781,4,4,3,4
"women_iron","level",5,"dhs_w_modern_fp","Fertility, reproductive health",-2.80744661038847,-2.78001073329234,0.014226291957078,4,4,3,4
"women_iron","level",6,"dhs_w_working","Education, employment, SES",-2.74636046776796,-2.71952155728734,0.0109908321477676,4,4,3,4
"women_iron","level",7,"soil_phosphorus_stdev_0_20","Soil characteristics",2.72144853328149,2.69485307561322,0.0171298133975024,4,4,3,4
"women_iron","level",8,"ihme_severeanemia","Nutrition status (MODELLED SURFACE)",2.71194781952815,2.68544520794068,0.0192334521284852,4,4,4,4
"women_iron","level",9,"ihme_allanemia","Nutrition status (MODELLED SURFACE)",2.64584823355843,2.61999158264928,0.0193090278543603,4,4,3,4
"women_iron","level",10,"dhs_w_barrier_permission","Healthcare access",-2.63972723934088,-2.61393040607685,0.00499640056262643,4,4,3,4
"women_iron","level",11,"ihme_moderateanemia","Nutrition status (MODELLED SURFACE)",2.58985793791039,2.56454845426144,0.0192127269030831,4,4,3,4
"women_iron","level",12,"ihme_mildanemia","Nutrition status (MODELLED SURFACE)",2.49242144621516,2.46806416432882,0.0156680508844453,4,4,3,4
"women_iron","level",13,"dhs_w_owns_house","Education, employment, SES",-2.42405802013392,-2.40036882238812,0.00796077712988451,4,4,4,4
"women_iron","level",14,"dhs_hh_handwash_facility","Water and sanitation",2.28606919444474,2.26372849766357,0.0043896929219553,4,4,3,4
"women_iron","level",15,"dhs_hh_mean_hhsize","Household assets and characteristics",2.32022080770062,2.2630032277113,0.00952380813567476,4,4,4,4
"women_iron","level",16,"glw_sheep_km2","Livestock density",2.18196273379793,2.16063942130063,0.0083656797570551,4,4,4,4
"women_iron","level",17,"map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","Malaria incidence and treatment",2.1257609965539,2.10498691763771,-0.00273097238527617,4,4,3,4
"women_iron","level",18,"map_sy_pf_mortality_rate","Malaria incidence and treatment",-2.04535453944832,-2.0253662356442,0.00776808068061433,4,4,4,4
"women_iron","level",19,"dhs_hh_improved_water","Water and sanitation",2.03367390275259,2.01379974840784,-4.32158314077224e-05,4,4,2,4
"women_iron","level",20,"dhs_w_unmet_fp","Fertility, reproductive health",1.96593099477071,1.94671886053015,0.00735417299342607,4,4,3,4
"women_iron","prev",1,"dhs_w_barrier_permission","Healthcare access",-2.71322698756552,-2.68671187526053,0.0106008861118711,4,4,3,4
"women_iron","prev",2,"glw_ruminant_share","Livestock density",2.63864357355631,2.59983449062956,0.0210110476724959,4,4,4,4
"women_iron","prev",3,"map_sy_pf_mortality_rate","Malaria incidence and treatment",-2.12200288663347,-2.10126553398717,0.0137102639847894,4,4,4,4
"women_iron","prev",4,"map_sy_pf_incidence_rate","Malaria incidence and treatment",-2.0666758343465,-2.04647916738982,0.0132338321538755,4,4,3,4
"women_iron","prev",5,"map_sy_pf_parasite_rate","Malaria incidence and treatment",-2.05639869990594,-2.03630246663031,0.0132179402408039,4,4,3,4
"women_iron","prev",6,"dhs_hh_soap_available","Water and sanitation",1.99016275564544,1.97071381561463,0.000357929350056029,4,4,3,4
"women_iron","prev",7,"dhs_hh_improved_water","Water and sanitation",1.95284176946001,1.93375755016379,0.00217944928970175,4,4,3,4
"women_iron","prev",8,"dhs_w_owns_house","Education, employment, SES",-1.931013406341,-1.9121425055405,0.00913794521835326,4,4,4,4
"women_iron","prev",9,"ihme_severeanemia","Nutrition status (MODELLED SURFACE)",1.92498073341673,1.90616878713822,0.0161808711390178,4,4,4,4
"women_iron","prev",10,"soil_phosphorus_stdev_0_20","Soil characteristics",1.90561694826496,1.88699423530172,0.0153823423456139,4,4,3,4
"women_iron","prev",11,"glw_pigs_km2","Livestock density",-1.88990114111574,-1.86185992569665,0.00384386241758672,4,4,3,4
"women_iron","prev",12,"fprice_pulses_rel","Food prices and supply",-1.85269206826497,-1.83458656567276,0.00085621926344919,4,4,3,4
"women_iron","prev",13,"dhs_FP_CUSA_W_MOD","Fertility, reproductive health",-1.85029879229983,-1.83221667808658,0.0103899886432581,4,4,3,4
"women_iron","prev",14,"dhs_w_modern_fp","Fertility, reproductive health",-1.85029879229982,-1.83221667808657,0.0103899886432581,4,4,3,4
"women_iron","prev",15,"ihme_overweightprevalence","Infant and child morbidity/mortality",-1.82201122482507,-1.80420555192391,0.0129336732289283,4,4,3,4
"women_iron","prev",16,"map_blooddisorders201201globalsicklehaemoglobinhbsallelefrequency","Malaria incidence and treatment",1.80644652815024,1.78879296183,-0.000918869337438605,4,4,3,4
"women_iron","prev",17,"ihme_allanemia","Nutrition status (MODELLED SURFACE)",1.79715490519268,1.77959214160562,0.0146078668668894,4,4,3,4
"women_iron","prev",18,"ihme_moderateanemia","Nutrition status (MODELLED SURFACE)",1.75409253457927,1.73695059962105,0.0144147313325184,4,4,3,4
"women_iron","prev",19,"map_sy_pf_reproductive_number","Malaria incidence and treatment",-1.71473833411927,-1.69798098955826,0.0114183210934332,4,4,3,4
"women_iron","prev",20,"glw_sheep_km2","Livestock density",1.70992193501786,1.69321165889738,0.00848962502865869,4,4,4,4
"women_folate","level",1,"dhs_w_working","Education, employment, SES",-3.67555120674656,-3.64660123632421,0.019107105548499,3,3,3,3
"women_folate","level",2,"dhs_w_health_insurance","Healthcare access",3.27675270861077,3.25094381936948,0.0119575478182257,3,3,3,3
"women_folate","level",3,"spam_share_oilcrops","Agricultural production, land use",-3.37916517963972,-3.07973679128705,0.0174221320039636,3,3,2,3
"women_folate","level",4,"espen_sth_cov_mean","Helminth burden and control",3.12948457009254,3.00984612827555,0.0129576604268804,3,3,3,3
"women_folate","level",5,"npp_npp_t0","Ecosystem productivity/greenness",-2.95599047178498,-2.92418525306242,0.0187886413656611,3,3,2,3
"women_folate","level",6,"dhs_w_bmi_low","Adult nutrition",2.45820724959832,2.43884552038687,0.0158773539374799,3,3,3,3
"women_folate","level",7,"dhs_AN_NUTS_W_THN","Adult nutrition",2.38814436961091,2.36933448097771,0.0149889176397431,3,3,3,3
"women_folate","level",8,"fprice_staple_rel","Food prices and supply",-2.37304173033255,-2.35434680135148,0.00981590942419723,3,3,1,3
"women_folate","level",9,"tclim_pdsi_t0","Climate and weather",-2.33252291253814,-2.31415111861415,0.0120764665180264,3,3,3,3
"women_folate","level",10,"dhs_c_fg_roots","Dietary diversity",2.21563827109887,2.19818710287757,0.0051868990629756,3,3,2,3
"women_folate","level",11,"wdist_perm_km_mean","Water and coast proximity",-2.17682454371003,-2.1596790864411,0.0112369620206643,3,3,3,3
"women_folate","level",12,"ihme_severeanemia","Nutrition status (MODELLED SURFACE)",2.15758974836508,2.1405957912998,0.0164695794981618,3,3,2,3
"women_folate","level",13,"ihme_allanemia","Nutrition status (MODELLED SURFACE)",2.15306217509926,2.13610387883823,0.0191162772520348,3,3,3,3
"women_folate","level",14,"lcover_water_seasonal_frac_t0","Built environment",2.21711456085742,2.10237105501192,0.014617197980889,3,3,3,3
"women_folate","level",15,"ihme_moderateanemia","Nutrition status (MODELLED SURFACE)",2.11201710616628,2.0953820957105,0.0191945320615224,3,3,3,3
"women_folate","level",16,"elevation","Built environment",-2.0873551429083,-2.07091437899316,0.0101188313342775,2,3,2,3
"women_folate","level",17,"wdist_any_km_mean","Water and coast proximity",-2.08401734114629,-2.06760286696481,0.00928909629935193,3,3,3,3
"women_folate","level",18,"soil_sulfur_stdev_20_50","Soil characteristics",-2.08347716126608,-2.06706694173667,0.00394577953171034,3,3,3,3
"women_folate","level",19,"soilgrids_silt","Soil characteristics",2.04930931685119,2.02725960739686,0.00883316523505679,3,3,3,3
"women_folate","level",20,"ihme_mildanemia","Nutrition status (MODELLED SURFACE)",2.02320666864467,2.0072711613096,0.0159745428016181,3,3,3,3
"women_folate","prev",1,"espen_sth_cov_mean","Helminth burden and control",3.33546063721563,3.20794784575088,0.0157220682041862,3,3,3,3
"women_folate","prev",2,"npp_npp_t0","Ecosystem productivity/greenness",-2.84537731307371,-2.81476224558471,0.0205777145163474,3,3,2,3
"women_folate","prev",3,"elevation","Built environment",-2.64608032677823,-2.62523884127402,0.0184124657779536,3,3,2,3
"women_folate","prev",4,"spam_share_oilcrops","Agricultural production, land use",-2.7748848728354,-2.52900186293001,0.0147713006448237,3,3,2,3
"women_folate","prev",5,"dhs_w_anc4plus","Fertility, reproductive health",-2.42284975412274,-2.40376651333129,0.0164340395654204,3,3,2,3
"women_folate","prev",6,"dhs_RH_ANCN_W_N4P","Fertility, reproductive health",-2.42161929202608,-2.40254574279906,0.0163036848116122,3,3,2,3
"women_folate","prev",7,"dhs_w_bmi_low","Adult nutrition",2.33467053332311,2.31628182396121,0.0184440345911975,3,3,3,3
"women_folate","prev",8,"wdist_perm_km_mean","Water and coast proximity",-2.32080340662907,-2.30252391977152,0.0144529408931724,3,3,3,3
"women_folate","prev",9,"dhs_AN_NUTS_W_THN","Adult nutrition",2.26925432647654,2.25138085881496,0.0173740561608798,3,3,3,3
"women_folate","prev",10,"dhs_w_working","Education, employment, SES",-2.25636534058474,-2.23859339123683,0.011149112116006,3,3,3,3
"women_folate","prev",11,"wdist_any_km_mean","Water and coast proximity",-2.21218629299598,-2.1947623138025,0.0125517230236865,3,3,3,3
"women_folate","prev",12,"grassland_frac","Ecosystem productivity/greenness",-2.2338239862189,-2.18180081722284,0.00169297872846167,2,3,1,3
"women_folate","prev",13,"lcover_water_seasonal_frac_t0","Built environment",2.22570820056536,2.11051994352591,0.0175376050995186,3,3,3,3
"women_folate","prev",14,"soil_zinc_stdev_0_20","Soil characteristics",-2.12446680863674,-2.10773373982236,0.0156012756055884,3,3,3,3
"women_folate","prev",15,"tclim_pdsi_t0","Climate and weather",-2.05194673524355,-2.03578486075123,0.00964640713535724,3,3,3,3
"women_folate","prev",16,"map_sy_itn_use","Malaria incidence and treatment",2.0050911575971,1.98929833457779,0.0112378934233141,3,3,3,3
"women_folate","prev",17,"dhs_w_anc_visits","Fertility, reproductive health",-1.91759122585751,-1.86905245571844,0.00982244118210909,3,3,2,3
"women_folate","prev",18,"ihme_allanemia","Nutrition status (MODELLED SURFACE)",1.84946351820691,1.83489647475203,0.0189024238582373,3,3,3,3
"women_folate","prev",19,"ihme_moderateanemia","Nutrition status (MODELLED SURFACE)",1.81988835098679,1.80555425224363,0.0187682165464344,3,3,3,3
"women_folate","prev",20,"soil_zinc_stdev_20_50","Soil characteristics",-1.81849969865477,-1.80417653743953,0.0118395561748323,3,3,2,3
"women_b12","level",1,"ihme_stuntingprevalence","Nutrition status (MODELLED SURFACE)",5.20090698045648,5.15994275637569,0.0174930543901789,3,3,3,3
