"tier","target","outcome","heldout","n_units","rho_full","rho_cs","rho_urb_only","rho_full_resid","rho_cs_resid","partial_full","partial_cs","rho_full_plus_urb","rho_cs_plus_urb","cor_y_urb","cor_cs_urb","cor_full_urb"
"admin1","prev","women_iron","Ghana",16,0.389992747229735,0.568064907285576,-0.332597588203472,0.691685249803681,0.681383554593839,0.885454882830424,0.700427030237975,0.389992747229735,0.551876529098681,0.332597588203472,-0.226470588235294,-0.676470588235294
"admin1","prev","women_iron","Malawi",27,-0.00671550671550672,0.0122100122100122,-0.120879120879121,-0.0549450549450549,0.000610500610500611,0.0437800663527684,0.0561909884048652,-0.00671550671550672,0.0268620268620269,-0.120879120879121,0.333943833943834,0.387057387057387
"admin1","prev","women_iron","SierraLeone",4,0.2,0.4,-0.8,0.2,0.4,NA,NA,0.2,0.4,0.8,0.8,0.4
"admin1","prev","women_folate","Ghana",16,0.376470588235294,-0.123529411764706,0.297058823529412,0.0352941176470588,-0.120588235294118,0.258238180967075,0.0404812981911885,0.370588235294118,-0.102941176470588,-0.297058823529412,0.526470588235294,-0.608823529411765
"admin1","prev","women_folate","Malawi",27,0.32009779949276,0.555895033470252,0.120342111641362,0.114844248672975,0.39706788105018,0.298801616425855,0.58339135924476,0.323763041471685,0.587049590291112,-0.120342111641362,0.143467643467643,-0.384615384615385
"admin1","prev","women_folate","SierraLeone",4,0,-0.8,0.8,-0.8,-0.8,NA,NA,0,-0.8,-0.8,0.4,-0.6
"admin1","prev","women_b12","Ghana",16,-0.0977804604060834,0.302230513982439,-0.305193558237169,0.0474087080756768,0.354083788440211,-0.0700604807559319,0.142743573242318,-0.0977804604060834,0.306675080364534,-0.305193558237169,-0.652941176470588,0.102941176470588
"admin1","prev","women_b12","Malawi",27,0.108852717488142,0.4539653104335,-0.142869191703186,0.202861882591537,0.391189453473009,0.106660875455846,0.437184173461319,0.108852717488142,0.443141886819623,0.142869191703186,0.23015873015873,0.0231990231990232
"admin1","prev","women_b12","SierraLeone",4,-0.4,-0.4,-0.6,-0.4,-0.4,NA,NA,-0.4,-0.4,0.6,-0.4,-0.4
"admin2","level","child_vitA","Gambia",30,0.693882091212458,0.790433815350389,-0.568854282536151,0.624026696329255,0.782869855394883,0.502663264018789,0.691464376090242,0.693882091212458,0.785539488320356,-0.568854282536151,-0.563959955506118,-0.702780867630701
"admin2","level","child_vitA","Ghana",75,0.391152204836415,0.251806543385491,-0.208307254623044,0.398150782361309,0.250583214793741,0.344263286808354,0.258944986729765,0.391152204836415,0.252546230440967,-0.208307254623044,0.0069701280227596,-0.387937411095306
"admin2","level","child_vitA","Malawi",87,0.223445359772545,0.178154844353722,-0.149941678209521,0.226507253772691,0.174054093460669,0.25521328182039,0.160328941938751,0.214915797914996,0.171010425020048,0.149941678209521,0.141630823066268,-0.168549974484217
"admin2","level","child_vitA","SierraLeone",14,-0.0901098901098901,0.41978021978022,-0.384615384615385,0.318681318681319,0.569230769230769,0.145103043090731,0.353910540083198,-0.0989010989010989,0.41978021978022,0.384615384615385,0.274725274725275,-0.52967032967033
"admin2","level","women_vitA","Gambia",30,0.75083426028921,0.766852057842047,-0.621357063403782,0.75083426028921,0.769076751946607,0.578834763678039,0.626139447650516,0.75083426028921,0.766852057842047,-0.621357063403782,-0.60622914349277,-0.660066740823137
"admin2","level","women_vitA","Ghana",75,0.252830725462304,0.428364153627311,0.00557610241820768,0.33877667140825,0.428051209103841,0.319607925133274,0.42922873842084,0.249587482219061,0.425889046941678,-0.00557610241820768,-0.0774679943100996,-0.625576102418208
"admin2","level","women_vitA","Malawi",87,0.205821243712182,0.230061237880003,-0.115076182838813,0.218797842093752,0.24575344463075,0.204910311622664,0.216382283607458,0.206459138295546,0.223372457534446,0.115076182838813,0.153495662316833,0.0201027921557192
"admin2","level","women_vitA","SierraLeone",14,-0.0857142857142857,0.2,0.107692307692308,0.0813186813186813,0.217582417582418,-0.110104715853127,0.240169891882089,-0.0769230769230769,0.252747252747253,-0.107692307692308,0.274725274725275,-0.2
"admin2","level","child_iron","Gambia",30,0.518131256952169,0.550611790878754,0.370856507230256,0.468298109010011,0.550166852057842,0.400876891010194,0.45706207984735,0.518131256952169,0.550611790878754,-0.370856507230256,-0.481646273637375,-0.577753058954394
"admin2","level","child_iron","Ghana",75,0.568620199146515,0.560284495021337,0.17425320056899,0.549644381223329,0.550099573257468,0.557716042711337,0.545951350488518,0.570213371266003,0.557980085348506,-0.17425320056899,-0.181337126600284,-0.144722617354196
"admin2","level","child_iron","Malawi",87,-0.0349019464897572,0.190548224830502,-0.136946854268426,0.191441277247211,0.270011664358096,-0.021100005467512,0.174013562501962,-0.0341546985492455,0.18052416709193,0.136946854268426,0.146241889626012,-0.103047313552526
"admin2","level","child_iron","SierraLeone",14,0.208791208791209,0.327472527472527,0.164835164835165,0.2,0.243956043956044,0.198091195612337,0.410755551319773,0.208791208791209,0.336263736263736,-0.164835164835165,0.331868131868132,-0.0857142857142857
"admin2","level","women_iron","Gambia",30,0.284093437152392,0.729477196885428,-0.489655172413793,0.6,0.726807563959956,0.303214736190981,0.640118312076488,0.288542825361513,0.697441601779755,-0.489655172413793,-0.50789766407119,-0.0407119021134594
"admin2","level","women_iron","Ghana",75,0.295590327169275,0.358065433854908,-0.158150782361309,0.442418207681366,0.364466571834993,0.423549263740664,0.390044978451455,0.288051209103841,0.349018492176387,0.158150782361309,-0.145320056899004,-0.467965860597439
"admin2","level","women_iron","Malawi",87,0.260734854560035,0.219617992272363,-0.0253882044178756,0.192042720711526,0.217029962819859,0.260488388855854,0.218555495023438,0.258948749726617,0.222224247284392,0.0253882044178756,0.170226725960487,0.179375956841875
"admin2","level","women_iron","SierraLeone",14,0.00659340659340659,0.0593406593406593,0.173626373626374,-0.0241758241758242,0.0901098901098901,0.0274182684202787,0.114958013068183,0.00659340659340659,0.0593406593406593,-0.173626373626374,0.283516483516484,0.116483516483516
"admin2","level","women_folate","Ghana",75,-0.148221906116643,0.0845234708392603,-0.237325746799431,-0.0351066856330014,0.137183499288762,0.0470334370156352,0.21973011023962,-0.150640113798009,0.0775533428165007,-0.237325746799431,0.447965860597439,0.751550497866287
"admin2","level","women_folate","Malawi",87,-0.110355762921922,0.275169497703579,-0.0945542028140264,0.1398082671138,0.262265801560108,-0.0726184702258996,0.262393483023458,-0.10707516220748,0.257545381643216,0.0945542028140264,0.207935408617044,-0.509003426405191
"admin2","level","women_folate","SierraLeone",14,0.0813186813186813,0.151648351648352,0.301098901098901,-0.0813186813186813,0.151648351648352,0.0419607580054031,0.238327051074442,0.0901098901098901,0.156043956043956,-0.301098901098901,0.230769230769231,-0.138461538461538
"admin2","level","women_b12","Ghana",75,0.614992887624466,0.553968705547653,0.415220483641536,0.629246088193457,0.560853485064011,0.507404767692854,0.468271124435677,0.615334281650071,0.554110953058321,-0.415220483641536,-0.389018492176387,-0.764495021337127
"admin2","level","women_b12","Malawi",87,0.450317124735729,0.456240431581249,-0.0240577385725742,0.198494568783262,0.282241014799154,0.488982346709962,0.45819084182131,0.44973390683094,0.473973900998761,0.0240577385725742,0.155227090471677,-0.346030473135525
"admin2","level","women_b12","SierraLeone",14,0.454945054945055,0.336263736263736,0.323076923076923,0.507692307692308,0.336263736263736,0.358166231586323,0.264817428237458,0.454945054945055,0.336263736263736,-0.323076923076923,-0.301098901098901,-0.498901098901099
"admin2","prev","child_vitA","Gambia",30,0.657980224238292,-0.0592494040783297,0.496046702565564,0.252144080513794,-0.331663017566289,0.500926038568232,-0.0966974637547089,0.68003169417722,0.0670453782991625,-0.496046702565564,-0.0496106785317019,-0.701890989988876
"admin2","prev","child_vitA","Ghana",75,0.352728618508766,0.254386113889406,0.230961060298493,0.342361786281298,0.228568714399846,0.276817451121901,0.215231865544831,0.352329894192324,0.261976116055945,-0.230961060298493,-0.216159317211949,-0.729075391180654
"admin2","prev","child_vitA","Malawi",87,0.157806207392223,0.0240832379499084,0.111243774545355,-0.0863246268354596,-0.0361022647691872,0.129789619185257,0.0413061212675067,0.159478026912198,0.0586944204445234,-0.111243774545355,0.148428956768973,-0.320095501931909
"admin2","prev","child_vitA","SierraLeone",14,-0.0241758241758242,0.468131868131868,-0.0197802197802198,0.243956043956044,0.367032967032967,-0.0163055531850807,0.468103205457088,0.0197802197802198,0.331868131868132,0.0197802197802198,0.00659340659340659,-0.516483516483516
"admin2","prev","women_vitA","Gambia",30,0.354810334181512,0.606368983812848,-0.198290166920223,0.403620221423413,0.616694152267866,0.351657471100761,0.589739017520086,0.333221345593748,0.603553028779662,-0.198290166920223,-0.439377085650723,-0.053615127919911
"admin2","prev","women_vitA","Ghana",75,0.0774075145971215,0.222498624602305,-0.0506119026964414,0.130560065352359,0.24377426733927,0.151110861115778,0.230585288784661,0.0802223333097441,0.215991641084814,0.0506119026964414,-0.120682788051209,-0.673826458036984
"admin2","prev","women_vitA","Malawi",87,0.165960392706762,0.0815059289054785,0.000280812847219564,0.102426486023336,0.0632530938362068,0.165960566313845,0.0821436005852818,0.165960392706762,0.0784871907978682,0.000280812847219564,0.127797623387038,0.00390026973828096
"admin2","prev","women_vitA","SierraLeone",14,-0.0680621794505437,0.115001613554367,-0.377862444535777,0.22296231199316,0.16194104765819,-0.0350997871933689,-0.0196458901181839,-0.0680621794505437,0.115001613554367,0.377862444535777,0.349450549450549,-0.0945054945054945
"admin2","prev","child_iron","Gambia",30,0.600734234443761,0.565135168698945,0.446545780936529,0.495272002174745,0.540438316838479,0.453020684701177,0.436619337523725,0.602069199409191,0.580264771640492,-0.446545780936529,-0.516351501668521,-0.678309232480534
"admin2","prev","child_iron","Ghana",75,0.606733256641152,0.497908197643179,0.264509714378962,0.540798577757311,0.489727043247241,0.568704783593591,0.484630670280867,0.607575644266563,0.509216180682591,-0.264509714378962,-0.130583214793741,-0.356899004267425
"admin2","prev","child_iron","Malawi",87,-0.112347499379967,0.179347396314959,-0.145856568443289,0.135021300602454,0.22699338890799,-0.0831664840876452,0.15911681917811,-0.113177473600098,0.156527665559262,0.145856568443289,0.165196471531676,-0.219982503462856
"admin2","prev","child_iron","SierraLeone",14,0.349450549450549,0.208791208791209,0.235164835164835,0.0769230769230769,0.147252747252747,0.28061891788016,0.244664337115674,0.340659340659341,0.2,-0.235164835164835,0.116483516483516,-0.450549450549451
"admin2","prev","women_iron","Gambia",30,0.156858383438093,0.736010684274059,-0.590277008881221,0.675714766668778,0.768939820088014,0.351249801238853,0.621604641818336,0.122816776819613,0.707086443356397,-0.590277008881221,-0.521690767519466,0.204449388209121
"admin2","prev","women_iron","Ghana",75,0.382840852380707,0.318122791872273,-0.177866755003394,0.465659250843701,0.355014100708116,0.437819249554254,0.374597862170227,0.377287012594967,0.311489838138527,0.177866755003394,-0.228904694167852,-0.213826458036984
"admin2","prev","women_iron","Malawi",87,0.179118187429978,0.119850255327547,-0.138603469514573,0.186078906614896,0.145147656301457,0.161212445194403,0.0970880902593171,0.177054037990834,0.120331581654164,0.138603469514573,0.182656557556317,0.154188233578771
"admin2","prev","women_iron","SierraLeone",14,-0.112087912087912,-0.142857142857143,0.0285714285714286,-0.112087912087912,-0.120879120879121,-0.129272992626134,-0.157481133061353,-0.107692307692308,-0.120879120879121,0.0285714285714286,0.283516483516484,0.336263736263736
"admin2","prev","women_folate","Ghana",75,-0.0273781777277922,0.13506662692675,-0.202393285743039,0.142776983069767,0.16394126934034,0.12335629503268,0.224871952724575,-0.0329934833106918,0.120458281184435,-0.202393285743039,0.351351351351351,0.608790896159317
"admin2","prev","women_folate","Malawi",87,-0.0121292004956721,0.435599337831907,-0.11664697729184,0.213513025149064,0.388786022948765,0.0580965074739831,0.423853835093773,-0.0218939981318655,0.431875868761862,0.11664697729184,0.194211562294962,-0.524987242108333
"admin2","prev","women_folate","SierraLeone",14,0.0373626373626374,0.12967032967033,0.301098901098901,0.0241758241758242,0.116483516483516,0.0357132629084198,0.212987781423486,0.0373626373626374,0.120879120879121,-0.301098901098901,0.226373626373626,-0.010989010989011
"admin2","prev","women_b12","Ghana",75,0.223289865299187,0.300146171358114,0.202764247725429,0.249078041372287,0.29022764209923,0.106254846762552,0.231698272355802,0.221338947973886,0.295867268653042,-0.202764247725429,-0.534708392603129,-0.780312944523471
"admin2","prev","women_b12","Malawi",87,0.265011989998944,0.157992160565565,0.1004480156134,-0.0216917825503244,-0.00944038656767769,0.246929561392138,0.177076765294262,0.269214113288215,0.195475484061415,-0.1004480156134,0.158817525698039,-0.326437996646497
"admin2","prev","women_b12","SierraLeone",14,-0.151411196783981,0.00825879255185351,-0.231246191451898,-0.0688232712654459,0.0798349946679172,-0.0361692959798656,0.0938819096043351,-0.151411196783981,-0.0220234468049427,0.231246191451898,-0.336263736263736,-0.525274725274725
