"column","outcome","country","n","rho","z"
"sat_A00","child_vitA","Gambia",30,-0.111902113459399,-0.583905869514007
"sat_A01","child_vitA","Gambia",30,0.79888765294772,5.69254109697723
"sat_A02","child_vitA","Gambia",30,0.362402669632925,1.97271445665527
"sat_A03","child_vitA","Gambia",30,0.688542825361513,4.39168242830889
"sat_A04","child_vitA","Gambia",30,0.249388209121246,1.32377356465487
"sat_A05","child_vitA","Gambia",30,0.203114571746385,1.07029837107473
"sat_A06","child_vitA","Gambia",30,-0.6440489432703,-3.97537903947478
"sat_A07","child_vitA","Gambia",30,0.400222469410456,2.20272073341762
"sat_A08","child_vitA","Gambia",30,-0.0985539488320356,-0.513769062966181
"sat_A09","child_vitA","Gambia",30,-0.524805339265851,-3.02909056574339
"sat_A10","child_vitA","Gambia",30,-0.458064516129032,-2.57136331247793
"sat_A11","child_vitA","Gambia",30,-0.102558398220245,-0.534789369347127
"sat_A12","child_vitA","Gambia",30,0.705895439377086,4.56718437029913
"sat_A13","child_vitA","Gambia",30,-0.310344827586207,-1.66758531282918
"sat_A14","child_vitA","Gambia",30,0.208898776418243,1.10168614093057
"sat_A15","child_vitA","Gambia",30,0.51412680756396,2.95309427964275
"sat_A16","child_vitA","Gambia",30,-0.239154616240267,-1.26722337087319
"sat_A17","child_vitA","Gambia",30,0.174193548387097,0.914461571961893
"sat_A18","child_vitA","Gambia",30,0.0344827586206897,0.179248738163205
"sat_A19","child_vitA","Gambia",30,0.423359288097887,2.34750647377078
"sat_A20","child_vitA","Gambia",30,0.330367074527253,1.78352862855327
"sat_A21","child_vitA","Gambia",30,-0.686763070077864,-4.37413867076243
"sat_A22","child_vitA","Gambia",30,-0.0625139043381535,-0.325255916700333
"sat_A23","child_vitA","Gambia",30,0.280533926585095,1.49785076400697
"sat_A24","child_vitA","Gambia",30,0.394438264738598,2.16703047900689
"sat_A25","child_vitA","Gambia",30,-0.325027808676307,-1.75244717953154
"sat_A26","child_vitA","Gambia",30,0.385094549499444,2.10978120938733
