"variable","importance","importance_norm","country","outcome"
"gee_soiliron_2017_stdev_0_20",0.115072921862176,0.197061243357655,"Ghana","women_b12"
"dhs2014_c_dpt1_adm2.y",0.11330248515411,0.194029387962558,"Ghana","women_b12"
"chirps_precip_jan",0.112991340462367,0.19349655574776,"Ghana","women_b12"
"soil_cec",0.112677836549937,0.192959683390813,"Ghana","women_b12"
"lsms_hh_se.totmisc",0.112100106648657,0.191970326634864,"Ghana","women_b12"
"gee_lst_night_2014_annual_mean_annual_min",0.111780316639661,0.191422689399568,"Ghana","women_b12"
"gee_soiliron_2017_stdev_20_50",0.111564910419367,0.191053808372553,"Ghana","women_b12"
"gee_fldas_2016_annual_mean_soilmoi10_40cm_tavg",0.111193779180233,0.190418249787188,"Ghana","women_b12"
"mics_hh26c_se",0.110895372893123,0.189907231964645,"Ghana","women_b12"
"mics_hc7e_se",0.110629962698084,0.189452719624228,"Ghana","women_b12"
"soil_nitrogen",0.110104126192081,0.1885522297957,"Ghana","women_b12"
"mics_ws5",0.109633467777814,0.187746231904874,"Ghana","women_b12"
"mics_wq23m",0.108594997250984,0.185967861373424,"Ghana","women_b12"
"mics_hc9i_se",0.107858055035518,0.184705855100252,"Ghana","women_b12"
"dhs2014_FP_CUSA_W_MOD",0.107789558401038,0.184588555289505,"Ghana","women_b12"
"lsms_hh_se.tothlth",0.107695208837073,0.184426982592085,"Ghana","women_b12"
"wfp_peppers_fresh",0.10723032788448,0.183630878547374,"Ghana","women_b12"
"dhs2014_c_bottle_fed_adm2.x",0.106687990669992,0.182702131418365,"Ghana","women_b12"
"lsms_hh_hsfuel",0.106584122999274,0.182524259057039,"Ghana","women_b12"
"dhs2014_hh_water_30min_adm2.y",0.106209099089115,0.181882034310949,"Ghana","women_b12"
"mics_hh53",0.106079409298395,0.181659941823885,"Ghana","women_b12"
"gee_temp_Nov_50km",0.105999650735591,0.181523356071997,"Ghana","women_b12"
"gee_wapor_2017_annual_range",0.10572212683356,0.181048099127871,"Ghana","women_b12"
"gee_soilsulfur_2017_stdev_20_50",0.105652569515897,0.180928982907639,"Ghana","women_b12"
"gee_soilcalcium_2017_stdev_20_50",0.105620207633989,0.180873563504161,"Ghana","women_b12"
"gee_fldas_2016_annual_mean_qs_tavg",0.105549582750173,0.180752619087424,"Ghana","women_b12"
"gee_lst_night_2015_annual_mean_annual_max",0.105317779287059,0.180355657943859,"Ghana","women_b12"
"gee_soilnitrogen_2017_stdev_20_50",0.105213592548224,0.180177239181529,"Ghana","women_b12"
"lsms_hh_se.wage_hid",0.105084979330798,0.179956990315611,"Ghana","women_b12"
"dhs2014_c_diet_diversity_score_adm2.x",0.10489928317965,0.179638987488883,"Ghana","women_b12"
"gee_temp_Oct_50km",0.10449307205548,0.178943354946497,"Ghana","women_b12"
"dhs2014_FP_CUSA_W_MOD_adm2.y",0.104427025276741,0.178830250489537,"Ghana","women_b12"
"mics_hc7g_se",0.104276937359966,0.178573226412856,"Ghana","women_b12"
"ihme_15_49_years_24_males_number_of_uncircumcised_men_counts",0.104120475922965,0.178305287745669,"Ghana","women_b12"
"gee_ndvi_Jan_25km",0.102633149323937,0.175758255619082,"Ghana","women_b12"
"dhs2014_c_mean_birthweight_adm2.x",0.10154967488447,0.17390281633126,"Ghana","women_b12"
"dhs2014_w_bmi_low_adm2.x",0.101535560451131,0.173878645503421,"Ghana","women_b12"
"mics_hc7c_se",0.0992144017457665,0.169903684121478,"Ghana","women_b12"
"map2_explorer_2019_global_pfpr",0.0986929086344709,0.169010632313535,"Ghana","women_b12"
"gee_tpp_500m_cropland_25km",0.098540893143589,0.168750307285213,"Ghana","women_b12"
"dhs2014_RH_DELA_C_SKP_adm2.y",0.0983129927265379,0.168360030069522,"Ghana","women_b12"
"wfp_maize",0.0979272603557781,0.167699467190305,"Ghana","women_b12"
"dhs2014_CM_ECMR_C_NNR",0.0964437642971437,0.165158994826347,"Ghana","women_b12"
"dhs2014_c_underweight_adm2.x",0.0960460352834463,0.164477887814461,"Ghana","women_b12"
"map2_explorer_2020_walking_only_friction_surface",0.0953947123078382,0.163362503644808,"Ghana","women_b12"
"dhs2014_c_under5_death_adm2.x",0.0953926911089279,0.163359042361616,"Ghana","women_b12"
"mics_wscore_se",0.0952493145773117,0.163113511465803,"Ghana","women_b12"
"mics_hh26c",0.0950429611092232,0.162760133187624,"Ghana","women_b12"
"gee_ndvi_Aug_10km",0.0930154423695412,0.159288027349804,"Ghana","women_b12"
"lsms_hh_se.hsutensil",0.0918423749051556,0.15727916089075,"Ghana","women_b12"
"gee_fpp_5km_10km",0.0914844802178646,0.156666269769821,"Ghana","women_b12"
"dhs2014_c_measles1_adm2.x",0.0912339560819148,0.156237249658726,"Ghana","women_b12"
"map2_blood_disorders_201201_global_g6pdd_allele_frequency",0.0906883509189253,0.155302906200151,"Ghana","women_b12"
"gee_ndvi_May_10km",0.0901609707132443,0.154399772801155,"Ghana","women_b12"
"lsms_hh_se.padq_fd_r",0.0898740877809216,0.153908488609994,"Ghana","women_b12"
"dhs2014_c_polio3_adm2.y",0.0892031838510546,0.152759572249363,"Ghana","women_b12"
"gee_temp_Nov_10km",0.0885735634536482,0.151681353530759,"Ghana","women_b12"
"dhs2014_CH_VACC_C_NON_adm2.y",0.0885272631840889,0.151602064775946,"Ghana","women_b12"
"dhs2014_CM_ECMR_C_NNR_adm2.y",0.0883982274423959,0.151381092341388,"Ghana","women_b12"
"gee_fldas_2017_annual_mean_soilmoi00_10cm_tavg",0.0881396518331807,0.150938284161763,"Ghana","women_b12"
"gee_soilmagnesium_2017_stdev_20_50",0.0875898027521388,0.149996673035394,"Ghana","women_b12"
"chirps_precip_sep",0.0875467864378992,0.149923008021666,"Ghana","women_b12"
"dhs2014_w_anc_visits_adm2.x",0.0872167641185483,0.149357848055841,"Ghana","women_b12"
"dhs2014_w_modern_fp_adm2.y",0.0867183429038067,0.148504306643114,"Ghana","women_b12"
"dhs2014_CH_VACC_C_NON_adm2.x",0.0865478859590963,0.148212400807058,"Ghana","women_b12"
"dhs2014_c_measles1_adm2.y",0.0857377366077538,0.146825028035971,"Ghana","women_b12"
"gee_wapor_2017_annual_min",0.0856240960712302,0.146630419738374,"Ghana","women_b12"
"soil_clay",0.0855729695057256,0.146542865999372,"Ghana","women_b12"
"gee_temp_Aug_10km",0.0853145604148402,0.146100342980744,"Ghana","women_b12"
"map2_explorer_2013_sickle_haemoglobin_hbs_allele_freq_global",0.0833427470175615,0.14272363199219,"Ghana","women_b12"
"dhs2014_w_watches_tv_adm2.x",0.0823834250928617,0.141080802660994,"Ghana","women_b12"
"dhs2014_w_birth_interval_short_adm2.y",0.0820747359623858,0.140552175570639,"Ghana","women_b12"
"gee_soiliron_2017_annual_max",0.0805172824375061,0.137885051775415,"Ghana","women_b12"
"dhs2014_w_birth_interval_short_adm2.x",0.0790802955198357,0.135424225856491,"Ghana","women_b12"
"wfp_fish_mackerel_fresh",0.078377812976291,0.134221231431497,"Ghana","women_b12"
"gee_soilcec_2017_annual_range",0.0780564684357149,0.133670932076207,"Ghana","women_b12"
"dhs2014_w_modern_fp_adm2.x",0.0778795603458228,0.133367978717675,"Ghana","women_b12"
"gee_soilpotassium_2017_annual_mean",0.0778442373490487,0.133307488434203,"Ghana","women_b12"
"dhs2014_c_mean_waz_adm2.y",0.0751490819595152,0.128692061420542,"Ghana","women_b12"
"gee_wapor_npp_Sep_10km",0.0747506636521929,0.128009774000124,"Ghana","women_b12"
"dhs2014_w_skilled_attendant_adm2.y",0.0744227066545677,0.127448150877377,"Ghana","women_b12"
"gee_wapor_npp_Jul_10km",0.0741719996096637,0.127018817536502,"Ghana","women_b12"
"gee_temp_Jun_10km",0.0740947934357938,0.12688660272548,"Ghana","women_b12"
"dhs2014_c_under5_death_adm2.y",0.0737446070712551,0.126286912031213,"Ghana","women_b12"
"gee_trmm_Jun_10km",0.0734457673512646,0.125775151959139,"Ghana","women_b12"
"dhs2014_w_mean_bmi_adm2.x",0.0730003471167359,0.125012374202109,"Ghana","women_b12"
"dhs2014_w_mean_parity_adm2.y",0.0721034509824664,0.12347644842112,"Ghana","women_b12"
"dhs2014_CH_VACC_C_DP3_adm2.x",0.0682266256597784,0.116837423305513,"Ghana","women_b12"
"dhs2014_hh_handwash_facility_adm2.x",0.0680095747638589,0.116465725787716,"Ghana","women_b12"
"dhs2014_c_neonatal_death_adm2.x",0.0676760026695032,0.115894486867218,"Ghana","women_b12"
"chirps_annual_total",0.0672852379113199,0.115225306074188,"Ghana","women_b12"
"dhs2014_w_mean_age_first_birth_adm2.y",0.0670175137815863,0.114766831143436,"Ghana","women_b12"
"gee_soilnitrogen_2017_mean_20_50",0.0667757446418752,0.114352803877022,"Ghana","women_b12"
"gee_ndvi_2020",0.0656306885691633,0.112391906649843,"Ghana","women_b12"
"dhs2014_hh_water_onpremise_adm2.x",0.0655579472746369,0.112267337900646,"Ghana","women_b12"
"gee_trmm_2012",0.0652470678714293,0.111734959989848,"Ghana","women_b12"
"map2_explorer_2019_global_pf_incidence",0.0649951908873738,0.11130362313972,"Ghana","women_b12"
"gee_soilmagnesium_2017_stdev_0_20",0.064829638586723,0.111020116458226,"Ghana","women_b12"
"dhs2014_c_dpt3_adm2.y",0.0645506163363942,0.110542293607424,"Ghana","women_b12"
"gee_trmm_2014",0.063869683552166,0.109376202932646,"Ghana","women_b12"
"gee_fldas_2016_annual_mean_wind_f_tavg",0.0637757527290539,0.109215347324805,"Ghana","women_b12"
"gee_soilcalcium_2017_mean_0_20",0.0630473590027139,0.107967980254919,"Ghana","women_b12"
"chirps_precip_oct",0.0605925221197268,0.103764096312691,"Ghana","women_b12"
"gee_soilnitrogen_2017_annual_sd",0.0598427391639963,0.102480100398504,"Ghana","women_b12"
"gee_trmm_May_10km",0.0594905373170136,0.101876958210436,"Ghana","women_b12"
"mics_hw9a_2",0.0591984222493059,0.10137671403905,"Ghana","women_b12"
"dhs2014_CN_NUTS_C_HA2_adm2.x",0.0583925265662524,0.0999966256329406,"Ghana","women_b12"
"gee_lst_night_2014_annual_mean_filledproportion",0.0580808642016688,0.0994629069085112,"Ghana","women_b12"
"mics_wq10m",0.0579518611011251,0.0992419903715993,"Ghana","women_b12"
"dhs2014_hh_electricity_adm2.x",0.0579490755672984,0.0992372201724037,"Ghana","women_b12"
"dhs2014_c_polio3_adm2.x",0.0578635405067481,0.0990907422251164,"Ghana","women_b12"
"dhs2014_w_literate_adm2.x",0.0576501082176265,0.0987252415357592,"Ghana","women_b12"
"gee_soilmagnesium_2017_mean_20_50",0.0575720045346946,0.098591489749324,"Ghana","women_b12"
"dhs2014_c_vita_supplement_adm2.y",0.0575512436271819,0.0985559369000396,"Ghana","women_b12"
"gee_trmm_Dec_10km",0.0571155932423069,0.0978098899141508,"Ghana","women_b12"
"dhs2014_w_secondary_plus_adm2.x",0.0568464941967753,0.0973490604536603,"Ghana","women_b12"
"dhs2014_c_min_diet_diversity_adm2.y",0.0562013833081685,0.0962443144217077,"Ghana","women_b12"
"dhs2014_hh_improved_sanitation_adm2.x",0.0560152345661537,0.0959255365375863,"Ghana","women_b12"
"ihme_12_23_months_238_both_mcv1_coverage_percent",0.0549847599994742,0.0941608590090056,"Ghana","women_b12"
"dhs2014_c_anemia_any_adm2.y",0.0545704114690092,0.0934512912386257,"Ghana","women_b12"
"dhs2014_w_high_parity_adm2.x",0.0544602816511165,0.0932626950120461,"Ghana","women_b12"
"dhs2014_WS_TLET_H_IMP_adm2.y",0.0543094890519171,0.0930044641736656,"Ghana","women_b12"
"missing_dhs2014_CH_VACC_C_BAS_adm2.x",0.053446699734283,0.0915269459796605,"Ghana","women_b12"
"dhs2014_c_slept_itn_adm2.x",0.0530784245416545,0.0908962783457573,"Ghana","women_b12"
"dhs2014_ML_NETP_H_IT2_adm2.x",0.0525289668728057,0.0899553375089075,"Ghana","women_b12"
"mics_hc9i",0.0524183603052954,0.0897659248533115,"Ghana","women_b12"
"gee_esa_worldcereal_2021_7091_tc_maize_second_activecropland_20200802_20210105_classification",0.0517711821774832,0.0886576386946156,"Ghana","women_b12"
"dhs2014_hh_improved_floor_adm2.x",0.0517598349498248,0.0886382066792046,"Ghana","women_b12"
"map2_explorer_2017_non_malarial_fever",0.0517138409835479,0.0885594424657406,"Ghana","women_b12"
"mics_ec_result_h100",0.051491466622142,0.0881786285658207,"Ghana","women_b12"
"dhs2014_w_bmi_low_adm2.y",0.0506270867238308,0.0866983865180991,"Ghana","women_b12"
"missing_dhs2014_hh_soap_available_adm2.x",0.0497975413133058,0.0852777981870277,"Ghana","women_b12"
"dhs2014_w_skilled_attendant_adm2.x",0.049116439661651,0.0841114183284473,"Ghana","women_b12"
"ihme_6_months_390_both_ebf_prevalence_percent",0.0490555332539492,0.0840071167061721,"Ghana","women_b12"
"mics_ec_risk_s_1_se",0.0483624699066552,0.0828202525618259,"Ghana","women_b12"
"wfp_maize_yellow",0.0473959688739414,0.0811651290789865,"Ghana","women_b12"
"dhs2014_c_fully_vaccinated_adm2.x",0.0461191478429702,0.0789785856608073,"Ghana","women_b12"
"dhs2014_c_dpt3_adm2.x",0.0451109557170841,0.0772520665922424,"Ghana","women_b12"
"gdl_shdi",0.0448974457343438,0.0768864328533297,"Ghana","women_b12"
"dhs2014_c_bcg_adm2.x",0.0445861446328047,0.0763533327882999,"Ghana","women_b12"
"dhs2014_w_delivery_csection_adm2.y",0.0439112072421186,0.0751975091658106,"Ghana","women_b12"
"gee_ndvi_2021",0.0436276477631076,0.0747119163556559,"Ghana","women_b12"
"mics_sa1",0.0420076248915936,0.0719376431716418,"Ghana","women_b12"
"missing_dhs2014_CH_VACC_C_BAS_adm2.y",0.0414637892856778,0.0710063300620964,"Ghana","women_b12"
"mics_hc1b_se",0.0405613616128233,0.069460931575856,"Ghana","women_b12"
"dhs2014_CH_VACC_C_BAS",0.0402597897857364,0.0689444927973347,"Ghana","women_b12"
"wfp_cowpeas",0.0373882986250636,0.0640270925153601,"Ghana","women_b12"
"mics_hc7i",0.0365114943849621,0.0625255739049037,"Ghana","women_b12"
"lsms_hh_fd_p_star",0.0349125596104068,0.0597874138788721,"Ghana","women_b12"
"dhs2014_CH_VACC_C_DP3",0.0348825393845232,0.0597360045382316,"Ghana","women_b12"
"mics_hc9f_se",0.0347863318690584,0.0595712501171999,"Ghana","women_b12"
"dhs2014_hh_fridge_adm2.x",0.0340756769013637,0.0583542604964797,"Ghana","women_b12"
"missing_gdl_shdi",0.0315407803030768,0.0540132750816851,"Ghana","women_b12"
"lsms_hh_comtel",0.0312105558208308,0.0534477689138964,"Ghana","women_b12"
"mics_wat_class_se",0.0290136939779413,0.0496856646826046,"Ghana","women_b12"
"mics_ec_100_s_se",0.0277852109958393,0.0475818996962016,"Ghana","women_b12"
"lsms_hh_hskerosene",0.0274974710733819,0.04708914791789,"Ghana","women_b12"
"wfp_rice_paddy",0.0268813123962958,0.0460339822625187,"Ghana","women_b12"
"wfp_eggs",0.0251019248426738,0.0429867986327169,"Ghana","women_b12"
"lsms_hh_misinsur",0.0242644041906951,0.0415525527793413,"Ghana","women_b12"
"wfp_yam_puna",0.0235115084093787,0.0402632261820498,"Ghana","women_b12"
"lsms_hh_totmisc",0.0232560308709196,0.0398257234180286,"Ghana","women_b12"
"wfp_gari",0.0230798803201125,0.0395240673377063,"Ghana","women_b12"
"wfp_tomatoes_local",0.0225995402857307,0.0387014897679535,"Ghana","women_b12"
"missing_ihme_15_49_years_24_males_number_of_uncircumcised_men_counts",0.0219657733982331,0.0376161702259784,"Ghana","women_b12"
"lsms_hh_se.missprot",0.0219049316558859,0.037511979342485,"Ghana","women_b12"
"mics_same_source",0.0217727036893433,0.037285540254367,"Ghana","women_b12"
"mics_ec_risk_h_1_se",0.0216033729856158,0.0369955630948827,"Ghana","women_b12"
"wfp_sorghum",0.0214359009515379,0.0367087688888352,"Ghana","women_b12"
"dhs2014_c_zinc_diarrhea_adm2.x",0.0212740973454403,0.0364316818097782,"Ghana","women_b12"
"lsms_hh_remit_inc",0.0204573355341447,0.0350329852662618,"Ghana","women_b12"
"mics_wq2_se",0.0202970661070154,0.0347585254535515,"Ghana","women_b12"
"lsms_hh_se.mispersn",0.0201358213899401,0.0344823954664311,"Ghana","women_b12"
"lsms_hh_se.trfuel",0.0199910154869957,0.0342344167863214,"Ghana","women_b12"
"lsms_hh_se.misinsur",0.019709725377988,0.0337527102499073,"Ghana","women_b12"
"mics_hc7i_se",0.0196162891235936,0.0335927015861168,"Ghana","women_b12"
"mics_hc3_se",0.0191370545846291,0.0327720171663591,"Ghana","women_b12"
"lsms_hh_mispereff",0.0186735187273854,0.0319782165841622,"Ghana","women_b12"
"lsms_hh_se.fd_p_meat",0.0185295642039958,0.0317316958831402,"Ghana","women_b12"
"missing_wfp_cowpeas",0.0183202622270504,0.0313732683126343,"Ghana","women_b12"
"lsms_hh_hsfootw",0.0182267007856374,0.0312130452673094,"Ghana","women_b12"
"wfp_cowpeas_white",0.0180058290596188,0.0308348046156651,"Ghana","women_b12"
"lsms_hh_se.owntype",0.0176934030726607,0.0302997781954535,"Ghana","women_b12"
"mics_hc6_se",0.0175521161420442,0.0300578257207364,"Ghana","women_b12"
"wfp_peppers_dried",0.0174418347330626,0.0298689698959128,"Ghana","women_b12"
"mics_ws8_se",0.01711854002874,0.0293153309044472,"Ghana","women_b12"
"lsms_hh_se.hskerosene",0.0164570341966331,0.0281825086935066,"Ghana","women_b12"
"wfp_plantains_apem",0.0162845364070707,0.0278871079307769,"Ghana","women_b12"
"mics_hh26b_se",0.015693413930284,0.0268748165214064,"Ghana","women_b12"
"mics_ir1",0.0156899966192982,0.026868964410059,"Ghana","women_b12"
"mics_sa1_se",0.0154879785294369,0.0265230104243205,"Ghana","women_b12"
"mics_wq25m_se",0.0154754355023459,0.026501530614179,"Ghana","women_b12"
"wfp_onions",0.0152746412475163,0.0261576724338576,"Ghana","women_b12"
"lsms_hh_totalch",0.0151568244672798,0.0259559123601053,"Ghana","women_b12"
"dhs2014_FP_NADA_W_UNT",0.0150696363407657,0.0258066035536646,"Ghana","women_b12"
"mics_ec_result_s100",0.0140037365085748,0.023981260607408,"Ghana","women_b12"
"mics_eu9_se",0.0136664106429534,0.0234035933906525,"Ghana","women_b12"
"mics_hw1",0.0136099601306224,0.0233069224452371,"Ghana","women_b12"
"mics_hc7k_se",0.0135015178531653,0.023121216115004,"Ghana","women_b12"
"lsms_hh_se.hsfurni",0.0130716243351239,0.0223850277067692,"Ghana","women_b12"
"mics_ws3",0.0126692080944443,0.0216958938649206,"Ghana","women_b12"
"fsec_ch_prop_phase2",0.0125805906213478,0.0215441373165596,"Ghana","women_b12"
"lsms_hh_se.hsfuel",0.012526385070443,0.0214513108454375,"Ghana","women_b12"
"mics_observe_hh_sample_collection",0.0122329515429986,0.0209488088247598,"Ghana","women_b12"
"lsms_hh_tothotl",0.01197728684924,0.0205109855591348,"Ghana","women_b12"
"mics_ir1_se",0.0115385032973297,0.0197595730556103,"Ghana","women_b12"
"mics_eu4_se",0.0112518515870848,0.0192686848299762,"Ghana","women_b12"
"chirps_dry_months",0.0112480231981173,0.0192621287516409,"Ghana","women_b12"
"lsms_hh_se.rcserve",0.0107716364305136,0.0184463211122419,"Ghana","women_b12"
"lsms_hh_se.phone_9a",0.0107448860419078,0.018400511335679,"Ghana","women_b12"
"mics_se.hw7a_a",0.0105396848329464,0.0180491062898867,"Ghana","women_b12"
"mics_hc16",0.0105227727376834,0.0180201444936068,"Ghana","women_b12"
"lsms_hh_se.fd_b",0.0103182178445918,0.0176698462573648,"Ghana","women_b12"
"lsms_hh_se.hotacc",0.0102620884436195,0.0175737252119831,"Ghana","women_b12"
"mics_hhsize5_se",0.010126666668424,0.0173418167580578,"Ghana","women_b12"
"lsms_hh_se.hsrepairf",0.00987218578567549,0.0169060207571077,"Ghana","women_b12"
"lsms_hh_tothlth",0.0097777385347163,0.0167442807716747,"Ghana","women_b12"
"mics_ws8",0.00971650688153141,0.0166394221697187,"Ghana","women_b12"
"lsms_hh_se.rcholid",0.0096260196500156,0.0164844636785121,"Ghana","women_b12"
"lsms_hh_se.hsfootw",0.00926099903207674,0.0158593694716546,"Ghana","women_b12"
"mics_se.ws10bbd_d",0.00925996398676848,0.0158575969667761,"Ghana","women_b12"
"mics_eu9",0.00920847295317476,0.0157694190797672,"Ghana","women_b12"
"lsms_hh_wta_s_hhsize",0.00920663297995407,0.0157662681437803,"Ghana","women_b12"
"mics_observe_hh_sample_collection_se",0.00918281706646421,0.0157254836269013,"Ghana","women_b12"
"lsms_hh_pindex_nfd",0.00916673866607774,0.015697949524872,"Ghana","women_b12"
"mics_ws12_se",0.00909884007112523,0.0155816738509162,"Ghana","women_b12"
"mics_wq23m_se",0.00901207932080063,0.0154330969219834,"Ghana","women_b12"
"lsms_hh_missprot",0.00896559098904038,0.0153534861125067,"Ghana","women_b12"
"lsms_hh_se.mispereff",0.00885132160143325,0.015157800913633,"Ghana","women_b12"
"mics_hw9a",0.00869786815395274,0.0148950133988235,"Ghana","women_b12"
"dhs2014_c_overweight_adm2.y",0.00855466696881576,0.0146497827821265,"Ghana","women_b12"
"missing_fsec_ch_prop_phase1",0.00846155914589732,0.0144903365539982,"Ghana","women_b12"
"mics_hc10b_se",0.00841453373198572,0.0144098059966363,"Ghana","women_b12"
"mics_hh50a_se",0.00834092777887612,0.0142837565281464,"Ghana","women_b12"
