predictor,family,cellset,z,tau,k_countries,z_undisattenuated,n_cells,n_positive,p_analytic,z_gambia,z_ghana,z_sierraleone,z_malawi,p_perm,p_perm_fwer,q_analytic,q_perm,n_permutations
aef_A25,marginal,shared,-2.4234,0.684,4,-2.3837,4,0,0.015374404510663912,-0.3072,-0.5644,-2.6467,-0.1477,0.9019607843137255,1,0.12706493139695763,0.9785752138693316,50
aef_A26,marginal,shared,1.5306,0.8316,4,0.2588,4,3,0.12585701003209734,0.3959,-0.3826,2.6467,0.1427,0.6078431372549019,1,0.3544669940052976,0.9273927392739273,50
aef_A27,marginal,shared,-0.8716,0.2831,4,-1.9728,4,2,0.3834205005650978,0.1569,-0.2806,0.3173,-0.4999,0.9607843137254902,1,0.5415584867676516,0.9853298983827108,50
aef_A28,marginal,shared,-1.2104,0.6115,4,0.2507,4,2,0.22610915726586206,0.0523,0.3139,-1.9011,-0.2421,0.7843137254901961,1,0.4449930224219616,0.972318339100346,50
aef_A29,marginal,shared,1.4926,0.7675,4,0.4044,4,3,0.13554955605007496,-0.4601,0.2102,2.6467,0.1605,0.27450980392156865,1,0.3544669940052976,0.895343137254902,50
aef_A30,marginal,shared,-2.5579,0.8129,4,-2.0398,4,0,0.010529444337043909,-1.3262,-0.4259,-2.6467,-0.0483,0.35294117647058826,1,0.11431829620726625,0.895343137254902,50
aef_A31,marginal,shared,-0.9462,0.3206,4,0.167,4,1,0.34405655091334536,-0.2125,0.241,-0.9633,-0.0827,0.8431372549019608,1,0.5042753420454165,0.9785752138693316,50
aef_A32,marginal,shared,0.518,0.8853,4,-1.2683,4,1,0.6044566420336481,-0.6433,-0.3886,2.6467,-0.4865,0.8823529411764706,1,0.7047813958981541,0.9785752138693316,50
aef_A33,marginal,shared,-2.3188,0.731,4,-1.889,4,0,0.020405719061169506,-0.0233,-0.8126,-2.6467,-0.2082,0.21568627450980393,1,0.1412048546392496,0.895343137254902,50
aef_A34,marginal,shared,-1.5068,0.6894,4,-1.1439,4,1,0.1318534800763181,-0.5014,-0.5859,-1.5971,0.3826,0.6666666666666666,1,0.3544669940052976,0.9273927392739273,50
aef_A35,marginal,shared,-1.523,0.7447,4,-0.3852,4,1,0.1277689499505248,0.194,-0.0362,-2.6467,-0.0707,0.11764705882352941,1,0.3544669940052976,0.895343137254902,50
aef_A36,marginal,shared,-2.5506,0.5606,4,-2.3589,4,0,0.010754282873303374,-0.5113,-0.501,-2.1625,-0.0988,0.21568627450980393,1,0.11431829620726625,0.895343137254902,50
aef_A37,marginal,shared,0.0776,0.7788,4,1.1956,4,2,0.9381648307620851,0.7313,0.8872,-1.5971,-0.0513,0.9803921568627451,1,0.9551605704498042,1,50
aef_A38,marginal,shared,-0.7809,1.1332,4,0.4192,4,2,0.4348520029864099,0.1466,1.0122,-2.6467,-0.4205,0.39215686274509803,1,0.5728686997269841,0.895343137254902,50
aef_A39,marginal,shared,-0.4424,1.3719,4,-0.0379,4,1,0.6581762489801724,-0.2149,-0.0356,-2.6467,1.5789,0.6274509803921569,1,0.7457561530783404,0.9273927392739273,50
aef_A40,marginal,shared,-1.4518,0.9686,4,-0.729,4,2,0.14656471357877981,0.3406,-0.9117,-2.6467,0.2285,0.29411764705882354,1,0.3628480125300453,0.895343137254902,50
aef_A41,marginal,shared,-0.5094,0.1015,4,-0.5528,4,1,0.6104701807083007,-0.0298,-0.1883,-0.2602,0.1214,0.7647058823529411,1,0.7088517387563327,0.9635979952519125,50
aef_A42,marginal,shared,-2.065,0.333,4,-1.6636,4,0,0.03892328191013265,-0.3532,-0.7327,-0.4175,-0.0705,0.3137254901960784,1,0.21274090805364376,0.895343137254902,50
aef_A43,marginal,shared,0.68,0.9068,4,-0.3996,4,1,0.4965194855855259,-0.6442,-0.5679,2.6467,-0.0022,0.7450980392156863,1,0.6228659618282714,0.956039036619214,50
aef_A44,marginal,shared,1.0691,0.8207,4,-0.5905,4,2,0.2850307843800479,-0.4688,0.0609,2.6467,-0.243,0.3333333333333333,1,0.488874723273446,0.895343137254902,50
aef_A45,marginal,shared,1.5462,0.4589,4,1.6798,4,3,0.122061690216892,0.6109,0.9217,-0.3368,0.1753,0.3137254901960784,1,0.3544669940052976,0.895343137254902,50
aef_A46,marginal,shared,-0.9631,0.8177,4,0.5844,4,3,0.3355153285413737,0.3459,0.2519,-2.6467,0.2263,0.6666666666666666,1,0.5042753420454165,0.9273927392739273,50
aef_A47,marginal,shared,1.6945,0.7943,4,1.0897,4,3,0.09016615515923497,0.1207,0.402,2.6467,-0.2083,0.23529411764705882,1,0.30162725713982175,0.895343137254902,50
aef_A48,marginal,shared,-1.623,0.7415,4,-0.6083,4,1,0.10458164622496535,-0.0251,-0.0858,-2.6467,0.049,0.49019607843137253,1,0.3265271398801696,0.895343137254902,50
aef_A49,marginal,shared,-2.4879,0.728,4,-2.1392,4,0,0.012850180143523782,-0.5562,-0.6892,-2.6467,-0.0538,0.3137254901960784,1,0.11431829620726625,0.895343137254902,50
aef_A50,marginal,shared,3.1577,0.5065,4,2.7136,4,4,0.001590092158096813,0.445,0.7437,2.1625,0.3225,0.43137254901960786,1,0.04061962694774586,0.895343137254902,50
aef_A51,marginal,shared,1.5708,0.4558,4,1.481,4,3,0.1162265812957655,0.3406,0.9638,-0.0088,0.1471,0.7647058823529411,1,0.34744329089478837,0.9635979952519125,50
aef_A52,marginal,shared,1.9103,0.8329,4,1.7296,4,3,0.05609110666709593,0.7843,0.2535,2.6467,-0.2366,0.3137254901960784,1,0.24178856914391028,0.895343137254902,50
aef_A53,marginal,shared,-2.666,0.6377,4,-2.9235,4,0,0.007675088779117156,-0.1952,-0.5734,-2.6467,-0.3721,0.47058823529411764,1,0.11351052352273268,0.895343137254902,50
aef_A54,marginal,shared,-2.7044,0.6572,4,-2.7454,4,0,0.006842840276247221,-0.3897,-0.651,-2.6467,-0.2441,0.8235294117647058,1,0.10851672099286865,0.972318339100346,50
aef_A55,marginal,shared,1.9757,0.786,4,1.6676,4,3,0.04818419769664617,0.5389,0.3777,2.6467,-0.1711,0.8235294117647058,1,0.24178856914391028,0.972318339100346,50
aef_A56,marginal,shared,-1.3942,0.8137,4,-0.4146,4,2,0.16325282580399866,-0.3163,0.2112,-2.6467,0.21560000000000001,0.4117647058823529,1,0.3791243309993688,0.895343137254902,50
aef_A57,marginal,shared,-0.4613,0.9285,4,1.4903,4,3,0.6446037979002113,0.6347,0.7282,-2.6467,0.2335,0.9215686274509803,1,0.7363157203656885,0.9853298983827108,50
aef_A58,marginal,shared,-0.9417,0.5274,4,-0.7437,4,2,0.34635281499916504,0.1867,-0.8264,-0.5037,0.0695,0.0784313725490196,1,0.5042753420454165,0.895343137254902,50
aef_A59,marginal,shared,-1.0892,0.5569,4,-1.0184,4,1,0.27604707436510484,-0.1922,-0.8527,-0.4385,0.1849,0.47058823529411764,1,0.48179644656269854,0.895343137254902,50
aef_A60,marginal,shared,-0.9469,0.6901,4,-0.3834,4,2,0.34369811404901074,-1.1064,0.4533,-1.0476,0.2115,0.6666666666666666,1,0.5042753420454165,0.9273927392739273,50
aef_A61,marginal,shared,-0.7687,0.9154,4,0.6462,4,2,0.44206386472130604,0.3994,0.6613,-2.6467,-0.0227,0.43137254901960786,1,0.5750923425309583,0.895343137254902,50
aef_A62,marginal,shared,1.4403,0.8962,4,0.5208,4,2,0.1497877916494137,0.7122,-0.4252,2.6467,-0.1184,0.7058823529411765,1,0.3628480125300453,0.9356270810210877,50
aef_A63,marginal,shared,1.0791,0.4544,4,1.4853,4,3,0.2805525040973078,0.3666,0.8617,-0.5731,0.1977,0.19607843137254902,1,0.4866373682181697,0.895343137254902,50
aod_t0,marginal,shared,-1.506,1.019,4,-1.1688,4,1,0.1320660687142165,-0.8909,-0.3303,-2.6467,0.6115,0.21568627450980393,1,0.3544669940052976,0.895343137254902,50
built_surface,marginal,shared,-1.2019,0.611,4,-1.0157,4,1,0.22941572080238737,-0.7874,-0.2873,-1.0476,0.4471,0.47058823529411764,1,0.4449930224219616,0.895343137254902,50
built_surface_nres,marginal,shared,-1.6238,0.8707,4,-1.0295,4,1,0.10442584022813674,-0.5017,-0.3151,-2.6467,0.3965,0.27450980392156865,1,0.3265271398801696,0.895343137254902,50
dhs_AN_ANEM_W_ANY,marginal,shared,-0.7558,1.2622,3,0.7856,3,2,0.44977725799527063,0.7019,NA,-2.6467,0.1903,0.7254901960784313,1,0.5785081561593294,0.9526296499908374,50
dhs_AN_NUTS_W_THN,marginal,shared,1.1139,1.2398,3,0.7412,3,2,0.2653123243847794,0.2317,NA,2.6467,-0.3709,0.39215686274509803,1,0.47185293134255074,0.895343137254902,50
dhs_c_ari_2wk,marginal,shared,1.1616,1.139,3,0.0897,3,2,0.24539604145063307,-0.4464,NA,2.6467,0.2149,0.3333333333333333,1,0.45365978715544664,0.895343137254902,50
dhs_c_bcg,marginal,shared,-1.2032,1.1472,3,0.1556,3,1,0.22890449918627953,-0.0406,NA,-2.6467,0.1665,0.49019607843137253,1,0.4449930224219616,0.895343137254902,50
dhs_c_bottle_fed,marginal,shared,-0.9985,0.1422,3,-0.4933,3,1,0.31804155287204283,-0.2669,NA,-0.4175,0.027,0.5882352941176471,1,0.5000204887892099,0.9273927392739273,50
dhs_c_diarrhea_2wk,marginal,shared,1.4419,1.0593,3,0.9944,3,3,0.14932121546356908,0.0719,NA,2.6467,0.0762,0.5098039215686274,1,0.3628480125300453,0.895343137254902,50
dhs_c_diet_diversity_score,marginal,shared,-0.5487,0.4892,3,-0.5713,3,1,0.5832385973951795,-0.6125,NA,-0.1864,0.2493,0.7450980392156863,1,0.6886136381010313,0.956039036619214,50
dhs_c_dpt1,marginal,shared,-1.2216,1.1215,3,-0.5388,3,2,0.22185690152306445,0.0671,NA,-2.6467,0.0728,0.19607843137254902,1,0.4449930224219616,0.895343137254902,50
dhs_c_dpt3,marginal,shared,-1.6384,0.5823,3,-1.0069,3,0,0.10134591863431996,-0.1989,NA,-1.5971,-0.1202,0.0784313725490196,1,0.3238130149190781,0.895343137254902,50
dhs_c_early_initiation,marginal,shared,0.5605,0.1269,3,0.2664,3,2,0.5751625023824113,0.2555,NA,0.2602,-0.0773,0.8627450980392157,1,0.6819437264534075,0.9785752138693316,50
dhs_c_fever_2wk,marginal,shared,0.6868,0.4071,3,-0.3778,3,2,0.49223185227739513,0.0411,NA,0.8885,-0.1871,0.7058823529411765,1,0.6202562802239823,0.9356270810210877,50
dhs_c_fully_vaccinated,marginal,shared,-0.4086,0.3301,3,0.4946,3,1,0.682830406758008,-0.0683,NA,-0.6479,0.2268,0.8627450980392157,1,0.7705837120441777,0.9785752138693316,50
dhs_c_infant_death,marginal,shared,1.2474,1.2092,3,0.516,3,2,0.21226848303013449,0.3714,NA,2.6467,-0.2839,0.35294117647058826,1,0.4424728322776526,0.895343137254902,50
dhs_c_low_birthweight,marginal,shared,-0.9915,0.6006,3,0.2387,3,2,0.3214528290981378,0.0405,NA,-1.4037,0.1144,0.49019607843137253,1,0.501341507800874,0.895343137254902,50
dhs_c_mean_birthweight,marginal,shared,-1.1671,0.3572,3,-0.935,3,1,0.24316497273160897,-0.6109,NA,-0.3368,0.0454,0.35294117647058826,1,0.45365978715544664,0.895343137254902,50
dhs_c_mean_haz,marginal,shared,0.627,0.6273,3,0.0426,3,2,0.5306711560938269,-0.5044,NA,0.7016,0.5532,0.803921568627451,1,0.6511729033291064,0.972318339100346,50
dhs_c_mean_waz,marginal,shared,0.2543,0.4018,3,0.1264,3,2,0.7992781138981104,-0.3228,NA,0.0615,0.4091,0.8627450980392157,1,0.8542982710510828,0.9785752138693316,50
dhs_c_mean_whz,marginal,shared,-2.3006,0.2451,3,-1.5136,3,0,0.021416555754893537,-0.3281,NA,-0.9633,-0.2167,0.1568627450980392,1,0.14122717766645848,0.895343137254902,50
dhs_c_measles1,marginal,shared,-0.6729,0.3061,3,0.1768,3,2,0.500980258878317,0.0511,NA,-0.7893,0.0729,0.5686274509803921,1,0.6256686788658092,0.9183006535947712,50
dhs_c_min_diet_diversity,marginal,shared,-0.9084,0.5353,3,-0.7556,3,1,0.3636685544198971,-0.6908,NA,-0.4815,0.2004,0.7058823529411765,1,0.5237019641867516,0.9356270810210877,50
dhs_c_neonatal_death,marginal,shared,0.4484,0.641,3,-0.0767,3,2,0.6538886972322923,0.2436,NA,0.8885,-0.4919,0.803921568627451,1,0.7438976677015147,0.972318339100346,50
dhs_c_no_vaccination,marginal,shared,1.2946,1.0925,3,0.4508,3,2,0.19544378325673117,-0.0901,NA,2.6467,0.0325,0.2549019607843137,1,0.4160583567813747,0.895343137254902,50
dhs_c_overweight,marginal,shared,0.2723,0.3817,3,-0.5323,3,1,0.7853611565893097,-0.3866,NA,0.759,-2e-4,0.9019607843137255,1,0.852071370662533,0.9785752138693316,50
dhs_c_polio3,marginal,shared,-1.3417,0.3628,3,-0.5668,3,0,0.17969413124849207,-0.0612,NA,-1.0476,-0.0754,0.21568627450980393,1,0.4059659383974713,0.895343137254902,50
dhs_c_severely_stunted,marginal,shared,-2.6071,0,3,-1.1658,3,0,0.009129979658776948,-0.06,NA,-0.1146,-0.3085,0.0392156862745098,1,0.11431829620726625,0.895343137254902,50
dhs_c_severely_wasted,marginal,shared,1.0608,0.1051,3,0.855,3,2,0.2888014379480144,0.0695,NA,-0.2602,0.2351,0.5490196078431373,1,0.488874723273446,0.9021901158124069,50
dhs_c_slept_itn,marginal,shared,2.3294,0,3,1.2605,3,2,0.01983561655915644,0.2988,NA,-0.0439,0.216,0.0196078431372549,1,0.1412048546392496,0.895343137254902,50
dhs_c_small_at_birth,marginal,shared,1.5049,1.0798,3,1.0097,3,2,0.13234692197203868,0.3261,NA,2.6467,-0.0105,0.29411764705882354,1,0.3544669940052976,0.895343137254902,50
dhs_c_stunted,marginal,shared,-2.0737,0.1562,3,-1.2732,3,0,0.03810292892678299,-0.0263,NA,-0.6479,-0.3259,0.058823529411764705,1,0.21274090805364376,0.895343137254902,50
dhs_c_under5_death,marginal,shared,1.0132,0.9692,3,0.5246,3,2,0.31097073348678,0.5289,NA,1.7277,-0.4283,0.5490196078431373,1,0.4954649674683846,0.9021901158124069,50
dhs_c_underweight,marginal,shared,0.6134,0,3,0.2367,3,2,0.5395991129820346,-0.0015,NA,0.1864,0.0567,0.9411764705882353,1,0.6563954577833407,0.9853298983827108,50
dhs_c_wasted,marginal,shared,-0.5883,0.5468,3,0.8181,3,1,0.5562992163769312,-0.0319,NA,-1.0476,0.3236,0.8235294117647058,1,0.6680345290680243,0.972318339100346,50
dhs_c_zinc_diarrhea,marginal,shared,0.2238,0.3169,3,1.1426,3,2,0.8229171300252931,0.0322,NA,-0.4621,0.3613,0.9411764705882353,1,0.862834752004132,0.9853298983827108,50
dhs_CH_DIAT_C_ORT,marginal,shared,-1.18,1.1714,3,0.0133,3,1,0.23800440513490725,-0.1034,NA,-2.6467,0.2299,0.3333333333333333,1,0.4518867421818172,0.895343137254902,50
dhs_CH_VACC_C_BAS,marginal,shared,-0.2325,0.0632,3,-0.1042,3,2,0.8161625414578412,0.1545,NA,0.1864,-0.1276,0.9019607843137255,1,0.858957581084844,0.9785752138693316,50
dhs_CH_VACC_C_DP1,marginal,shared,-2.5881,0.0213,3,-1.3813,3,1,0.009649586633850587,-0.2542,NA,0.1683,-0.2872,0.5098039215686274,1,0.11431829620726625,0.895343137254902,50
dhs_CH_VACC_C_DP3,marginal,shared,-0.2504,0.221,3,0.3328,3,1,0.8022865527445209,-0.076,NA,-0.4815,0.1727,0.8823529411764706,1,0.8542982710510828,0.9785752138693316,50
dhs_CH_VACC_C_MSL,marginal,shared,2.0603,0.2452,3,1.4188,3,3,0.039368424266154715,0.5787,NA,0.5731,0.1212,0.0392156862745098,1,0.21274090805364376,0.895343137254902,50
dhs_CH_VACC_C_NON,marginal,shared,-0.74,0.7119,3,0.3729,3,1,0.45930683082759466,0.4992,NA,-1.492,-0.0766,0.5686274509803921,1,0.584005517930109,0.9183006535947712,50
dhs_CM_ECMR_C_NNR,marginal,shared,-0.462,0.321,3,-0.0679,3,1,0.6440516740963749,0.3301,NA,-0.4815,-0.2288,0.6274509803921569,1,0.7363157203656885,0.9273927392739273,50
dhs_CN_ANMC_C_ANY,marginal,shared,0.8269,0.6767,3,0.6581,3,2,0.40831320949830613,0.7131,NA,0.7016,-0.3282,0.49019607843137253,1,0.5556659579398368,0.895343137254902,50
dhs_CN_BRFS_C_EXB,marginal,shared,2.2782,0.3553,2,1.7377,2,2,0.022716375279924823,0.4308,NA,1.0476,NA,0.21568627450980393,1,0.14122717766645848,0.895343137254902,50
dhs_CN_NUTS_C_HA2,marginal,shared,-1.1206,0.4734,3,-0.4894,3,1,0.2624646186172048,0.2719,NA,-1.0041,-0.3802,0.37254901960784315,1,0.47185293134255074,0.895343137254902,50
dhs_CN_NUTS_C_WH2,marginal,shared,-1.547,1.0381,3,-1.0989,3,0,0.12186827202967195,-0.1812,NA,-2.6467,-0.1097,0.0392156862745098,1,0.3544669940052976,0.895343137254902,50
dhs_FP_CUSA_W_MOD,marginal,shared,-1.8883,0.9586,3,-2.1177,3,0,0.058987614708582096,-0.3754,NA,-2.6467,-0.295,0.2549019607843137,1,0.24178856914391028,0.895343137254902,50
dhs_FP_NADA_W_UNT,marginal,shared,1.1949,0.4395,3,1.024,3,3,0.23210667119264486,0.8,NA,0.223,0.0011,0.7058823529411765,1,0.4449930224219616,0.9356270810210877,50
dhs_hh_crowding,marginal,shared,-1.4936,1.1355,3,-0.4897,3,1,0.13527373035526866,0.4049,NA,-2.6467,-0.8155,0.09803921568627451,1,0.3544669940052976,0.895343137254902,50
dhs_hh_electricity,marginal,shared,-0.5236,1.3119,3,-0.211,3,1,0.6005475522815067,-0.5151,NA,-1.7277,0.9777,0.7647058823529411,1,0.7031410924629308,0.9635979952519125,50
dhs_hh_fridge,marginal,shared,-0.9507,1.4026,3,-0.4881,3,1,0.3417669671361616,-0.4003,NA,-2.6467,0.6435,0.47058823529411764,1,0.5042753420454165,0.895343137254902,50
dhs_hh_handwash_facility,marginal,shared,4.5064,0.0387,3,2.1884,3,3,6.594264884717976e-6,0.2718,NA,0.1683,0.5184,0.0196078431372549,0.9019607843137255,6.176628108685838e-4,0.895343137254902,50
dhs_hh_improved_floor,marginal,shared,-1.0656,1.4649,3,-0.7718,3,1,0.28660350382123173,-0.7629,NA,-2.6467,0.6173,0.29411764705882354,1,0.488874723273446,0.895343137254902,50
dhs_hh_improved_sanitation,marginal,shared,-0.2551,0.2296,3,-0.0538,3,1,0.7986620550326772,-0.3242,NA,-0.0615,0.1655,0.9607843137254902,1,0.8542982710510828,0.9853298983827108,50
dhs_hh_improved_water,marginal,shared,-0.7463,1.3596,3,1.0239,3,2,0.4554650493695223,0.1208,NA,-2.6467,0.6724,0.6470588235294118,1,0.5817530857856171,0.9273927392739273,50
dhs_hh_itn_any,marginal,shared,0.1258,0.4786,3,1.5652,3,2,0.8998558518673065,0.472,NA,-0.8539,0.3164,0.9607843137254902,1,0.93306086485134,0.9853298983827108,50
dhs_hh_mean_hhsize,marginal,shared,0.7759,0.7014,3,0.7896,3,2,0.4377877375418626,1.0447,NA,0.1146,-0.1697,0.6862745098039216,1,0.5728686997269841,0.9316093587193331,50
dhs_hh_open_defecation,marginal,shared,-0.3776,0.7867,3,-0.4285,3,2,0.7057637435253519,0.2153,NA,0.279,-0.9613,0.8235294117647058,1,0.7869825870262852,0.972318339100346,50
dhs_hh_radio,marginal,shared,0.2441,0.6029,3,2.3745,3,2,0.8071276570884179,0.2713,NA,-0.8209,0.6726,0.9607843137254902,1,0.855859892988096,0.9853298983827108,50
dhs_hh_soap_available,marginal,shared,1.4785,1.0566,3,0.7315,3,2,0.13927530340911906,-0.2436,NA,2.6467,0.4452,0.6470588235294118,1,0.3590491766785546,0.9273927392739273,50
dhs_hh_tv,marginal,shared,-0.25,0.9044,3,-0.281,3,1,0.8026147457561774,-0.6321,NA,-0.5731,0.7501,0.803921568627451,1,0.8542982710510828,0.972318339100346,50
dhs_hh_urban,marginal,shared,-0.8714,1.6135,3,-0.4053,3,1,0.38352362586036537,-0.7364,NA,-2.6467,0.8734,0.5098039215686274,1,0.5415584867676516,0.895343137254902,50
dhs_hh_water_30min,marginal,shared,-0.7588,0.3436,3,-0.6179,3,1,0.4479621346519514,-0.4796,NA,-0.279,0.1464,0.6470588235294118,1,0.5785081561593294,0.9273927392739273,50
dhs_hh_water_onpremise,marginal,shared,NA,NA,NA,NA,1,1,NA,0.0492,NA,NA,NA,NA,NA,NA,NA,50
dhs_hh_wealth_mean,marginal,shared,-0.8408,1.6132,3,-0.3884,3,1,0.40048143362829086,-0.6762,NA,-2.6467,0.8995,0.43137254901960786,1,0.5529858028016246,0.895343137254902,50
dhs_hh_wealth_poor,marginal,shared,0.8048,1.6028,3,0.372,3,2,0.42095355995963757,0.584,NA,2.6467,-0.9217,0.45098039215686275,1,0.5594630212558614,0.895343137254902,50
dhs_hh_wealth_poorest,marginal,shared,0.5639,1.1532,3,0.4058,3,2,0.5728541403395846,0.7489,NA,1.2599,-0.8078,0.5490196078431373,1,0.6819437264534075,0.9021901158124069,50
dhs_ML_NETP_H_IT2,marginal,shared,2.2832,0,3,1.0223,3,3,0.02241702023899661,0.0843,NA,0.2602,0.239,0.0196078431372549,1,0.14122717766645848,0.895343137254902,50
dhs_RH_ANCN_W_N4P,marginal,shared,-0.9848,1.1812,3,0.5101,3,2,0.3247122933087512,0.4056,NA,-2.6467,0.1081,0.6274509803921569,1,0.501341507800874,0.9273927392739273,50
dhs_RH_DELA_C_SKP,marginal,shared,-0.8181,0.7616,3,-5e-4,3,1,0.4132889153360352,-0.2286,NA,-1.4037,0.3966,0.49019607843137253,1,0.5556659579398368,0.895343137254902,50
dhs_w_anc_visits,marginal,shared,-0.9018,1.2132,3,-0.0107,3,2,0.36715048734800737,0.3959,NA,-2.6467,0.2423,0.6470588235294118,1,0.5237019641867516,0.9273927392739273,50
dhs_w_anc1,marginal,shared,0.379,0.2587,3,0.9542,3,2,0.7046690176798437,0.3813,NA,-0.4815,0.1113,0.8823529411764706,1,0.7869825870262852,0.9785752138693316,50
dhs_w_anc4plus,marginal,shared,-0.8563,1.2242,3,-0.0701,3,2,0.3918091036110898,0.5642,NA,-2.6467,0.1573,0.6666666666666666,1,0.5499495539886591,0.9273927392739273,50
dhs_w_any_media,marginal,shared,-1.2422,0.8889,3,-0.8378,3,1,0.21415055227672863,-0.8279,NA,-1.492,0.273,0.19607843137254902,1,0.4424728322776526,0.895343137254902,50
