"column","rule_id","country","survey_year","year_used","has_data","year_offset"
"dhs_c_slept_itn","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_c_slept_itn","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_c_slept_itn","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_c_small_at_birth","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_c_small_at_birth","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_c_small_at_birth","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_c_small_at_birth","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_c_stunted","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_c_stunted","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_c_stunted","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_c_stunted","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_c_under5_death","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_c_under5_death","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_c_under5_death","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_c_under5_death","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_c_underweight","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_c_underweight","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_c_underweight","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_c_underweight","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_c_vita_supplement","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_c_vita_supplement","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_c_vita_supplement","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_c_vita_supplement","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_c_wasted","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_c_wasted","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_c_wasted","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_c_wasted","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_c_zinc_diarrhea","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_c_zinc_diarrhea","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_c_zinc_diarrhea","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_c_zinc_diarrhea","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_CH_DIAT_C_ORT","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_CH_DIAT_C_ORT","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_CH_DIAT_C_ORT","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_CH_DIAT_C_ORT","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_CH_VACC_C_BAS","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_CH_VACC_C_BAS","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_CH_VACC_C_BAS","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_CH_VACC_C_BAS","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_CH_VACC_C_DP1","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_CH_VACC_C_DP1","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_CH_VACC_C_DP1","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_CH_VACC_C_DP1","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_CH_VACC_C_DP3","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_CH_VACC_C_DP3","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_CH_VACC_C_DP3","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_CH_VACC_C_DP3","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_CH_VACC_C_MSL","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_CH_VACC_C_MSL","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_CH_VACC_C_MSL","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_CH_VACC_C_MSL","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_CH_VACC_C_NON","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_CH_VACC_C_NON","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_CH_VACC_C_NON","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_CH_VACC_C_NON","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_CM_ECMR_C_NNR","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_CM_ECMR_C_NNR","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_CM_ECMR_C_NNR","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_CM_ECMR_C_NNR","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_CN_BRFS_C_EXB","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_CN_BRFS_C_EXB","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_CN_BRFS_C_EXB","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_CN_BRFS_C_EXB","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_crowding","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_crowding","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_crowding","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_crowding","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_electricity","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_electricity","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_electricity","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_electricity","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_fridge","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_fridge","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_fridge","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_fridge","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_handwash_facility","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_handwash_facility","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_handwash_facility","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_handwash_facility","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_improved_floor","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_improved_floor","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_improved_floor","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_improved_floor","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_improved_sanitation","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_improved_sanitation","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_improved_sanitation","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_improved_sanitation","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_improved_water","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_improved_water","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_improved_water","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_improved_water","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_itn_any","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_itn_any","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_itn_any","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_itn_any","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_mean_hhsize","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_mean_hhsize","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_mean_hhsize","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_mean_hhsize","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_open_defecation","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_open_defecation","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_open_defecation","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_open_defecation","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_radio","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_radio","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_radio","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_radio","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_soap_available","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_soap_available","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_soap_available","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_soap_available","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_tv","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_tv","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_tv","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_tv","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_urban","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_urban","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_urban","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_urban","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_water_30min","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_water_30min","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_water_30min","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_water_30min","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_water_onpremise","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_water_onpremise","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_water_onpremise","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_water_onpremise","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_wealth_mean","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_wealth_mean","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_wealth_mean","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_wealth_mean","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_wealth_poor","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_wealth_poor","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_wealth_poor","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_wealth_poor","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_hh_wealth_poorest","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_hh_wealth_poorest","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_hh_wealth_poorest","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_hh_wealth_poorest","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_ML_NETP_H_IT2","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_ML_NETP_H_IT2","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_ML_NETP_H_IT2","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_ML_NETP_H_IT2","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_RH_DELA_C_SKP","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_RH_DELA_C_SKP","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_RH_DELA_C_SKP","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_RH_DELA_C_SKP","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_anc_visits","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_anc_visits","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_anc_visits","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_anc_visits","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_anc1","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_anc1","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_anc1","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_anc1","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_anc4plus","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_anc4plus","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_anc4plus","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_anc4plus","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_anemia_any","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_anemia_any","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_anemia_any","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_anemia_any","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_anemia_moderate","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_anemia_moderate","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_anemia_moderate","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_anemia_moderate","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_any_media","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_any_media","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_any_media","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_any_media","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_birth_interval_short","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_birth_interval_short","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_birth_interval_short","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_birth_interval_short","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_bmi_low","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_bmi_low","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_bmi_low","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_bmi_low","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_bmi_overweight","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_bmi_overweight","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_bmi_overweight","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_bmi_overweight","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_delivery_csection","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_delivery_csection","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_delivery_csection","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_delivery_csection","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_delivery_facility","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_delivery_facility","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_delivery_facility","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_delivery_facility","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_edu_years_mean","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_edu_years_mean","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_edu_years_mean","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_edu_years_mean","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_health_decision","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_health_decision","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_health_decision","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_health_decision","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_height_low","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_height_low","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_height_low","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_height_low","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_high_parity","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_high_parity","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_high_parity","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_high_parity","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_listens_radio","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_listens_radio","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_listens_radio","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_listens_radio","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_literate","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_literate","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_literate","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_literate","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_mean_age_first_birth","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_mean_age_first_birth","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_mean_age_first_birth","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_mean_age_first_birth","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_mean_bmi","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_mean_bmi","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_mean_bmi","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_mean_bmi","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_mean_parity","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_mean_parity","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_mean_parity","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_mean_parity","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_modern_fp","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_modern_fp","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_modern_fp","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_modern_fp","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_no_education","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_no_education","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_no_education","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_no_education","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_reads_newspaper","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_reads_newspaper","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_reads_newspaper","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_reads_newspaper","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_secondary_plus","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_secondary_plus","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_secondary_plus","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_secondary_plus","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_skilled_attendant","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_skilled_attendant","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_skilled_attendant","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_skilled_attendant","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_teen_pregnancy","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_teen_pregnancy","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_teen_pregnancy","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_teen_pregnancy","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_unmet_fp","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_unmet_fp","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_unmet_fp","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_unmet_fp","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_w_watches_tv","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_w_watches_tv","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_w_watches_tv","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_w_watches_tv","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_WS_TLET_H_IMP","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_WS_TLET_H_IMP","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_WS_TLET_H_IMP","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_WS_TLET_H_IMP","dhs_round","SierraLeone",2013,2013,TRUE,0
"dhs_WS_TLET_P_BAS","dhs_round","Gambia",2018,2019,TRUE,1
"dhs_WS_TLET_P_BAS","dhs_round","Ghana",2017,2014,TRUE,-3
"dhs_WS_TLET_P_BAS","dhs_round","Malawi",2016,2015,TRUE,-1
"dhs_WS_TLET_P_BAS","dhs_round","SierraLeone",2013,2013,TRUE,0
"elevation","soil_static","Gambia",2018,NA,TRUE,NA
"elevation","soil_static","Ghana",2017,NA,TRUE,NA
"elevation","soil_static","Malawi",2016,NA,TRUE,NA
"elevation","soil_static","SierraLeone",2013,NA,TRUE,NA
"evi_t0","gee_t0","Gambia",2018,2018,TRUE,0
"evi_t0","gee_t0","Ghana",2017,2017,TRUE,0
"evi_t0","gee_t0","Malawi",2016,2016,TRUE,0
"evi_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"ghs_pop","ghsl_epoch","Gambia",2018,2020,TRUE,2
"ghs_pop","ghsl_epoch","Ghana",2017,2015,TRUE,-2
"ghs_pop","ghsl_epoch","Malawi",2016,2015,TRUE,-1
"ghs_pop","ghsl_epoch","SierraLeone",2013,2015,TRUE,2
"grassland_frac","grassland_gpw","Gambia",2018,2018,TRUE,0
"grassland_frac","grassland_gpw","Ghana",2017,2017,TRUE,0
"grassland_frac","grassland_gpw","Malawi",2016,2016,TRUE,0
"grassland_frac","grassland_gpw","SierraLeone",2013,2013,TRUE,0
"human_modification","ghm_2016","Gambia",2018,2016,TRUE,-2
"human_modification","ghm_2016","Ghana",2017,2016,TRUE,-1
"human_modification","ghm_2016","Malawi",2016,2016,TRUE,0
"human_modification","ghm_2016","SierraLeone",2013,2016,TRUE,3
"lai_t0","gee_t0","Gambia",2018,2018,TRUE,0
"lai_t0","gee_t0","Ghana",2017,2017,TRUE,0
"lai_t0","gee_t0","Malawi",2016,2016,TRUE,0
"lai_t0","gee_t0","SierraLeone",2013,2013,TRUE,0
"lcover_bare_frac_t0","lcover_copernicus","Gambia",2018,2018,TRUE,0
"lcover_bare_frac_t0","lcover_copernicus","Ghana",2017,2017,TRUE,0
"lcover_bare_frac_t0","lcover_copernicus","Malawi",2016,2016,TRUE,0
"lcover_bare_frac_t0","lcover_copernicus","SierraLeone",2013,2015,TRUE,2
"lcover_crops_frac_t0","lcover_copernicus","Gambia",2018,2018,TRUE,0
"lcover_crops_frac_t0","lcover_copernicus","Ghana",2017,2017,TRUE,0
"lcover_crops_frac_t0","lcover_copernicus","Malawi",2016,2016,TRUE,0
"lcover_crops_frac_t0","lcover_copernicus","SierraLeone",2013,2015,TRUE,2
"lcover_grass_frac_t0","lcover_copernicus","Gambia",2018,2018,TRUE,0
"lcover_grass_frac_t0","lcover_copernicus","Ghana",2017,2017,TRUE,0
"lcover_grass_frac_t0","lcover_copernicus","Malawi",2016,2016,TRUE,0
"lcover_grass_frac_t0","lcover_copernicus","SierraLeone",2013,2015,TRUE,2
"lcover_shrub_frac_t0","lcover_copernicus","Gambia",2018,2018,TRUE,0
"lcover_shrub_frac_t0","lcover_copernicus","Ghana",2017,2017,TRUE,0
"lcover_shrub_frac_t0","lcover_copernicus","Malawi",2016,2016,TRUE,0
"lcover_shrub_frac_t0","lcover_copernicus","SierraLeone",2013,2015,TRUE,2
"lcover_tree_frac_t0","lcover_copernicus","Gambia",2018,2018,TRUE,0
"lcover_tree_frac_t0","lcover_copernicus","Ghana",2017,2017,TRUE,0
"lcover_tree_frac_t0","lcover_copernicus","Malawi",2016,2016,TRUE,0
"lcover_tree_frac_t0","lcover_copernicus","SierraLeone",2013,2015,TRUE,2
"lcover_urban_frac_t0","lcover_copernicus","Gambia",2018,2018,TRUE,0
"lcover_urban_frac_t0","lcover_copernicus","Ghana",2017,2017,TRUE,0
"lcover_urban_frac_t0","lcover_copernicus","Malawi",2016,2016,TRUE,0
"lcover_urban_frac_t0","lcover_copernicus","SierraLeone",2013,2015,TRUE,2
"lcover_water_permanent_frac_t0","lcover_copernicus","Gambia",2018,2018,TRUE,0
"lcover_water_permanent_frac_t0","lcover_copernicus","Ghana",2017,2017,TRUE,0
"lcover_water_permanent_frac_t0","lcover_copernicus","Malawi",2016,2016,TRUE,0
"lcover_water_permanent_frac_t0","lcover_copernicus","SierraLeone",2013,2015,TRUE,2
"lcover_water_seasonal_frac_t0","lcover_copernicus","Gambia",2018,2018,TRUE,0
"lcover_water_seasonal_frac_t0","lcover_copernicus","Ghana",2017,2017,TRUE,0
"lcover_water_seasonal_frac_t0","lcover_copernicus","Malawi",2016,2016,TRUE,0
"lcover_water_seasonal_frac_t0","lcover_copernicus","SierraLeone",2013,2015,TRUE,2
"lst_night_annual_max_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_annual_max_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_annual_max_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_annual_max_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_annual_mean_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_annual_mean_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_annual_mean_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_annual_mean_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_annual_min_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_annual_min_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_annual_min_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_annual_min_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_annual_range_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_annual_range_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_annual_range_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_annual_range_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_annual_sd_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_annual_sd_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_annual_sd_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_annual_sd_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m01_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m01_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m01_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m01_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m02_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m02_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m02_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m02_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m03_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m03_t0","lst_oxford","Ghana",2017,2017,TRUE,0
"lst_night_m03_t0","lst_oxford","Malawi",2016,2016,TRUE,0
"lst_night_m03_t0","lst_oxford","SierraLeone",2013,2013,TRUE,0
"lst_night_m04_t0","lst_oxford","Gambia",2018,2018,TRUE,0
"lst_night_m04_t0","lst_oxford","Ghana",2017,2017,TRUE,0
