"country","outcome","variable","mean_abs_shap","mean_shap","rank"
"Sierra Leone","women_b12","ihme_under_5_1_both_overweight_prevalence_percent",0,0,15
"Sierra Leone","women_b12","gee_SR",0,0,16
"Sierra Leone","women_b12","gee_trmm_Aug_10km",0,0,17
"Sierra Leone","women_b12","gee_trmm_Sep_10km",0,0,18
"Sierra Leone","women_b12","gee_trmm_Nov_10km",0,0,19
"Sierra Leone","women_b12","gee_temp_Aug_10km",0,0,20
"Sierra Leone","women_folate","dhs2013_RH_ANCN_W_N4P",0,0,1
"Sierra Leone","women_folate","dhs2013_CH_DIAT_C_ORT_adm2",0,0,2
"Sierra Leone","women_folate","dhs2013_CN_NUTS_C_WH2_adm2",0,0,3
"Sierra Leone","women_folate","dhs2013_ML_NETP_H_IT2_adm2",0,0,4
"Sierra Leone","women_folate","dhs2013_RH_ANCN_W_N4P_adm2",0,0,5
"Sierra Leone","women_folate","dhs2013_w_anc4plus_adm2",0,0,6
"Sierra Leone","women_folate","dhs2013_w_anc_visits_adm2",0,0,7
"Sierra Leone","women_folate","dhs2013_w_delivery_facility_adm2",0,0,8
"Sierra Leone","women_folate","dhs2013_w_delivery_csection_adm2",0,0,9
"Sierra Leone","women_folate","dhs2013_w_birth_interval_short_adm2",0,0,10
"Sierra Leone","women_folate","dhs2013_w_health_decision_adm2",0,0,11
"Sierra Leone","women_folate","dhs2013_c_early_initiation_adm2",0,0,12
"Sierra Leone","women_folate","dhs2013_c_mean_birthweight_adm2",0,0,13
"Sierra Leone","women_folate","dhs2013_c_small_at_birth_adm2",0,0,14
"Sierra Leone","women_folate","dhs2013_c_vita_rich_food_adm2",0,0,15
"Sierra Leone","women_folate","dhs2013_c_bcg_adm2",0,0,16
"Sierra Leone","women_folate","dhs2013_c_dpt1_adm2",0,0,17
"Sierra Leone","women_folate","dhs2013_c_measles1_adm2",0,0,18
"Sierra Leone","women_folate","dhs2013_c_fully_vaccinated_adm2",0,0,19
"Sierra Leone","women_folate","dhs2013_c_vita_supplement_adm2",0,0,20
"Sierra Leone","women_iron","gee_temp_May_25km",0.017138030433229,-0.000854767273579325,1
"Sierra Leone","women_iron","gee_trmm_50km_annual_mean",0.0164081620052457,-0.00202226928834404,2
"Sierra Leone","women_iron","MAP_202106_Insecticide_Treated_Net_Access",0.0147539696257029,0.00296871888318232,3
"Sierra Leone","women_iron","dhs2013_c_zinc_diarrhea_adm2",0.00568284230040652,0.000798484337116991,4
"Sierra Leone","women_iron","gee_grassland_50km",0.00507565715483257,-0.000992606793131147,5
"Sierra Leone","women_iron","dhs2013_w_bmi_low_adm2",0.00489524680056742,-0.000311908791107791,6
"Sierra Leone","women_iron","gee_trmm_10km_seasonal_sd",0.00489390982048852,7.83586076327733e-05,7
"Sierra Leone","women_iron","gee_ndvi_Apr_50km",0.00468854111220155,-0.00144402661493846,8
"Sierra Leone","women_iron","gee_trmm_Oct_25km",0.00376841268901314,0.00058510529675654,9
"Sierra Leone","women_iron","dhs2013_c_mean_whz_adm2",0.00310413023190839,0.000587082388145583,10
"Sierra Leone","women_iron","gee_fpp_5km_25km",0.00304183430437531,0.00108059402555227,11
"Sierra Leone","women_iron","ihme_infant_28_both_deaths",0.00271850933453866,-0.000700593021299158,12
"Sierra Leone","women_iron","gee_trmm_Jan_50km",0.00262794249824115,-0.000431694835424423,13
"Sierra Leone","women_iron","gee_temp_Dec_50km",0.00262286910521133,-0.000358719831066472,14
"Sierra Leone","women_iron","gee_temp_Aug_10km",0.0022991769015789,-5.57953757899148e-05,15
"Sierra Leone","women_iron","gee_ndvi_Jan_10km",0.00209490614277976,-6.41587057283946e-05,16
"Sierra Leone","women_iron","gee_trmm_Oct_10km",0.00158218749399696,-0.000186558200844697,17
"Sierra Leone","women_iron","ihme_under_5_1_both_recommended_home_fluids_percent",0.00148365920675652,0.00034521964511701,18
"Sierra Leone","women_iron","dhs2013_c_small_at_birth_adm2",0.00145034896475928,-0.000419243105820247,19
"Sierra Leone","women_iron","gee_productivity_2012_annual_min",0.00142484533467463,-0.000205812204096998,20
"Sierra Leone","women_vitA","gee_ndvi_25km_peak_month",0.00650501873095454,0.00080049844808535,1
"Sierra Leone","women_vitA","gee_ndvi_50km_peak_month",0.00476418563315909,0.000953313110590514,2
"Sierra Leone","women_vitA","MAP_202206_Pf_Mortality_Rate",0.00392797727552404,-0.000785615126383989,3
"Sierra Leone","women_vitA","missing_gee_tpp_1km_10km",0.0032728711856082,0.00126350888002727,4
"Sierra Leone","women_vitA","gee_ghm_10km",0.00290877883192671,-0.000858357390800363,5
"Sierra Leone","women_vitA","gee_trmm_Sep_10km",0.00278069605718564,0.000418310115573151,6
"Sierra Leone","women_vitA","gee_trmm_25km_peak_month",0.00249303502195813,0.000346568336080558,7
"Sierra Leone","women_vitA","gee_ndvi_10km_peak_month",0.00212967943253807,0.000212903519046181,8
"Sierra Leone","women_vitA","fsec_ch_phase_class.y",0.00181011545012341,0.000337803843853041,9
"Sierra Leone","women_vitA","dhs2013_w_delivery_csection_adm2",0.00173634730079083,-0.000544976425000227,10
"Sierra Leone","women_vitA","gee_tpp_1km_25km",0.00164343005362317,0.00010238247519854,11
"Sierra Leone","women_vitA","gee_temp_Jun_25km",0.00141239829386698,-0.000274164289779248,12
"Sierra Leone","women_vitA","gee_ndvi_10km_seasonal_sd",0.00115728341300454,-0.00033785053160054,13
"Sierra Leone","women_vitA","gee_smod_50km",0.00104660213998257,-0.00075730620941253,14
"Sierra Leone","women_vitA","gee_terraclimate_2013_pr",0.000939265052513114,-7.23683573367998e-05,15
"Sierra Leone","women_vitA","gee_trmm_Jan_10km",0.000905282122248097,-0.000355196200973607,16
"Sierra Leone","women_vitA","gee_temp_Aug_50km",0.000823728027743228,0.000144155658491282,17
"Sierra Leone","women_vitA","gee_trmm_Feb_25km",0.000804080372555281,-0.000140065644947401,18
"Sierra Leone","women_vitA","fsec_ch_prop_phase2.y",0.00056023748626867,-1.3442315684655e-05,19
"Sierra Leone","women_vitA","ihme_adm1_global_lf_2000_2018_prev_all_ages_both_prevalence_rate",0.000383741326897628,-0.000124520117995029,20
