"column","domain","source","n_countries","countries","completeness","subnational","tier","domain_block","modelled_surface","alignment_rule","year_used","year_offset_max_abs","finite_all","n_countries_finite","within_country_var","min","median","max","duplicate_of","flag_national_constant","flag_partial_coverage","flag_low_completeness","flag_duplicate","flag_survey_derived","flag_modelled_surface","flag_survey_year_matched","flag_year_offset_3plus","flag_declared_subnational_mismatch","finite_Gambia","finite_Ghana","finite_Malawi","finite_SierraLeone","sd_Gambia","sd_Ghana","sd_Malawi","sd_SierraLeone"
"dhs_w_bmi_overweight","Adult nutrition","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Adult nutrition",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.129647618691462,0.250870430513988,0.613062632867327,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0596,0.1076,0.048,0.0465
"dhs_w_delivery_csection","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0169094874002952,0.0802479104775457,0.274154824218773,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0181,0.0468,0.0228,0.018
"dhs_w_delivery_facility","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.390734964079016,0.860101445113445,0.962970850921681,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0727,0.1064,0.0286,0.1386
"dhs_w_edu_years_mean","Education, employment, SES","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.859,TRUE,"survey_dhs","Education, employment, SES",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.859,4,TRUE,0.172413793103448,5.77355614604812,12.1428571428571,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.856,1,1.7854,2.4884,1.6577,1.6006
"dhs_w_health_decision","Education, employment, SES","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.262957711191497,0.719205521904241,0.941072184637937,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1358,0.1235,0.0921,0.1486
"dhs_w_height_low","Adult nutrition","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Adult nutrition",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.00483834558268144,0.00909275618243427,0.0323684195120277,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,2e-04,2e-04,0.001,0.0014
"dhs_w_high_parity","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0617359946603588,0.242519244480047,0.40796350475754,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0559,0.0667,0.0407,0.078
"dhs_w_listens_radio","Education, employment, SES","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0391601521708466,0.452525307640257,0.959322289899974,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1559,0.1479,0.1046,0.1628
"dhs_w_literate","Education, employment, SES","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Education, employment, SES",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0937362082733048,0.501717601700296,0.895129422754775,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1147,0.1382,0.1183,0.1216
"dhs_w_mean_age_first_birth","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.859,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.859,4,TRUE,15.7272727272727,19.0396937388805,26.1818181818182,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.856,1,0.6276,1.474,0.6799,0.4942
"dhs_w_mean_bmi","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.859,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.859,4,TRUE,20.4266666666667,23.0578299092377,33.3772727272727,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.856,1,1.1082,2.1289,1.1401,0.7707
"dhs_w_mean_parity","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",0.859,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,0.859,4,TRUE,0.769230769230769,2.80636309661744,4.66666666666667,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.946,0.842,0.856,1,0.5536,0.7347,0.4754,0.6154
"dhs_w_modern_fp","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0735956762441256,0.226394086960713,0.56893626885849,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0212,0.0323,0.0516,0.0647
"dhs_w_no_education","Education, employment, SES","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Education, employment, SES",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0171244079953205,0.143888791716047,0.763217022757317,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1362,0.1697,0.0791,0.118
"dhs_w_reads_newspaper","Education, employment, SES","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0248478396640462,0.166000403994443,0.467698341889553,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0584,0.0835,0.0759,0.0769
"dhs_w_secondary_plus","Education, employment, SES","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Education, employment, SES",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0629940655835736,0.349983673399333,0.842363587856547,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1387,0.1664,0.1089,0.122
"dhs_w_skilled_attendant","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.388221642455804,0.859683856915326,0.961941199526989,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0702,0.1063,0.03,0.142
"dhs_w_teen_pregnancy","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0889869797157647,0.19713738757047,0.395425794111431,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0494,0.0219,0.0351,0.0557
"dhs_w_unmet_fp","Fertility, reproductive health","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0789244391635436,0.192955440031568,0.293380705419419,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0248,0.019,0.0342,0.0241
"dhs_w_watches_tv","Education, employment, SES","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Fertility, reproductive health",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.215609003448,0.712172335877576,0.93955922091268,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.0707,0.0737,0.0896,0.1441
"dhs_WS_TLET_H_IMP","Water and sanitation","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Water and sanitation",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.156695161905768,0.774005684721742,0.972940955419601,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1702,0.2038,0.0852,0.1527
"dhs_WS_TLET_P_BAS","Water and sanitation","DHS",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"survey_dhs","Water and sanitation",FALSE,"dhs_round","Gambia=2019;Ghana=2014;Malawi=2015;SierraLeone=2013",3,1,4,TRUE,0.0516692677733526,0.308763138917387,0.813719341829907,"",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1063,0.0728,0.0992,0.0679
"elevation","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"soil_static","static",NA,1,4,TRUE,0.75752192735672,265.315063476562,1965.60302734375,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,6.9539,92.1513,367.812,140.5939
"evi_t0","Ecosystem productivity/greenness","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Ecosystem productivity/greenness",FALSE,"gee_t0","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.0737088024616241,0.25029356777668,0.372967481613159,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.0265,0.0684,0.0315,0.0588
"ghs_pop","Ruralness, population density, built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Ruralness, population density, built environment",FALSE,"ghsl_epoch","Gambia=2020;Ghana=2015;Malawi=2015;SierraLeone=2015",2,1,4,TRUE,0,1.58096665143966,204.975234985352,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,13.9492,34.6174,5.8554,28.7865
"grassland_frac","Ecosystem productivity/greenness","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Ecosystem productivity/greenness",FALSE,"grassland_gpw","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0,0.0315937837585807,1.53264391422272,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.2462,0.3344,0.3456,0.0271
"human_modification","Ruralness, population density, built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Ruralness, population density, built environment",FALSE,"ghm_2016","2016",3,1,4,TRUE,0.0269925687462091,0.498013526201248,0.942231059074402,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0.1169,0.1899,0.1462,0.1376
"lai_t0","Ecosystem productivity/greenness","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",0.993,TRUE,"open","Ecosystem productivity/greenness",FALSE,"gee_t0","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.993,4,TRUE,0.13172961473465,1.22764768600464,3.32116546630859,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0.985,1,1,0.2105,0.6777,0.2966,0.6967
"lcover_bare_frac_t0","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"lcover_copernicus","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2015",2,1,4,TRUE,0,0.466588780283928,8.04789543151855,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1.0146,0.8837,0.5496,0.0842
"lcover_crops_frac_t0","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"lcover_copernicus","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2015",2,1,4,TRUE,0,15.8456468582153,57.3365364074707,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,9.1392,12.3414,9.944,2.967
"lcover_grass_frac_t0","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"lcover_copernicus","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2015",2,1,4,TRUE,0,29.46555519104,62.1784744262695,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,5.2113,13.2245,7.5524,7.6645
"lcover_shrub_frac_t0","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"lcover_copernicus","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2015",2,1,4,TRUE,0,20.4894256591797,40.4558067321777,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,5.1221,9.1443,5.0545,7.553
"lcover_tree_frac_t0","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"lcover_copernicus","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2015",2,1,4,TRUE,0,17.051456451416,74.4295272827148,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,6.2699,19.4424,10.5504,12.9736
"lcover_urban_frac_t0","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"lcover_copernicus","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2015",2,1,4,TRUE,0,2.51396679878235,100,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,11.7774,26.3007,10.7044,19.0941
"lcover_water_permanent_frac_t0","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"lcover_copernicus","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2015",2,1,4,TRUE,0,0.00125473865773528,55.4393768310547,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,0.8421,6.6288,4.0651,0.4407
"lcover_water_seasonal_frac_t0","Built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Built environment",FALSE,"lcover_copernicus","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2015",2,1,4,TRUE,0,0.0265804268419743,13.5748500823975,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1.1548,1.5171,1.1352,0.6375
"lst_night_annual_max_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,14.1418504714966,21.913134098053,25.5688829421997,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1.1649,1.2249,2.0938,0.5307
"lst_night_annual_mean_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,12.0833665847778,20.4603200515111,23.3322325547536,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.9663,0.8182,1.9339,0.7429
"lst_night_annual_min_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,10.3543872833252,18.0462732315063,22.0655364990234,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.6629,1.0415,2.0211,0.9214
"lst_night_annual_range_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,1.3286075592041,4.53509640693665,7.82880020141602,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.786,1.5271,0.876,0.7357
"lst_night_annual_sd_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.452153063578439,1.57342540488001,2.77034095434967,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.3451,0.495,0.3412,0.2374
"lst_night_m01_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,11.9931111335754,19.4913706779479,23.684232711792,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.603,1.4703,1.884,1.412
"lst_night_m02_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,12.6506094932556,20.5647583007812,24.4659852981567,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.7767,0.9643,1.7695,0.6453
"lst_night_m03_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,12.2224230766296,20.909526348114,24.2076215744019,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1.2442,0.9258,2.0711,0.4374
"lst_night_m04_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,11.6978063583374,20.5526127815247,24.5991744995117,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1.981,1.1463,1.7607,0.2996
"lst_night_m05_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,11.1565189361572,20.6443138122559,25.5688829421997,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1.739,1.4072,2.0324,0.7899
"lst_night_m06_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,9.31950187683106,19.8179836273194,23.7113933563232,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1.4369,0.9953,2.0705,0.8904
"lst_night_m07_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,9.33049011230469,19.8313055038452,22.9761543273926,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.6708,0.8308,2.1624,0.6483
"lst_night_m08_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,10.7441930770874,20.0830955505371,23.4257335662842,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.458,0.9093,2.1626,0.8045
"lst_night_m09_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,12.4792881011963,20.1455278396607,24.1746730804443,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.4325,0.9936,2.244,0.5819
"lst_night_m10_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,14.4091167449951,21.5022745132447,25.7405300140381,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.6067,0.8517,2.1554,0.776
"lst_night_m11_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,14.9101572036743,21.6261587142944,26.3251056671143,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.7288,0.8806,2.2342,1.0538
"lst_night_m12_t0","Climate and weather","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Climate and weather",FALSE,"lst_oxford","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,12.998854637146,20.127212524414,25.1227836608887,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.5643,1.4677,2.2934,1.6302
"ndvi_anomaly_t0","Ecosystem productivity/greenness","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Ecosystem productivity/greenness",FALSE,"gee_t0","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,84.4967041015625,97.522476196289,105.793319702148,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,2.8197,1.5414,4.3028,1.5378
"npp_gpp_t0","Ecosystem productivity/greenness","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Ecosystem productivity/greenness",FALSE,"gee_t0","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,1,4,TRUE,0.432513232421875,1.5773349609375,6.553016015625,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0.9114,1.2369,0.365,0.5776
"npp_npp_t0","Ecosystem productivity/greenness","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",0.993,TRUE,"open","Ecosystem productivity/greenness",FALSE,"gee_t0","Gambia=2018;Ghana=2017;Malawi=2016;SierraLeone=2013",0,0.993,4,TRUE,0.00466193008422851,0.596552075195313,1.45261435546875,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0.985,1,1,0.1348,0.1971,0.167,0.1992
"ntl_ccnl","Ruralness, population density, built environment","GEE",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Ruralness, population density, built environment",FALSE,"ccnl_2013","2013",5,1,4,TRUE,-0.00981249380856752,0.122941844165325,64.5079879760742,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,1,6.3913,14.492,3.4099,4.936
"soil_aluminium_mean_0_20","Soil characteristics","SoilGrids / iSDA",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Soil characteristics",FALSE,"soil_static","static",NA,1,4,TRUE,45.348518371582,141.005363464355,328.613037109375,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,12.7683,33.262,50.37,46.6607
"soil_calcium_mean_0_20","Soil characteristics","SoilGrids / iSDA",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Soil characteristics",FALSE,"soil_static","static",NA,1,4,TRUE,179.088638305664,674.158264160156,1684.13427734375,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,104.245,179.6351,204.9138,64.5262
"soil_cec_mean_0_20","Soil characteristics","SoilGrids / iSDA",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Soil characteristics",FALSE,"soil_static","static",NA,1,4,TRUE,5.66927814483643,9.80403327941895,18.8849201202393,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,2.3454,1.378,1.6812,1.2315
"soil_iron_mean_0_20","Soil characteristics","SoilGrids / iSDA",4,"Gambia|Ghana|Malawi|SierraLeone",1,TRUE,"open","Soil characteristics",FALSE,"soil_static","static",NA,1,4,TRUE,35.3026390075684,73.6425666809082,118.285423278809,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,4.6843,11.2748,4.6749,8.7612
