fpr,tpr,country,outcome
0.2094240837696335,0.5,Sierra Leone,women_b12
0,0,Sierra Leone,women_b12
1,1,Malawi,child_vitA
0.991362763915547,0.9906542056074766,Malawi,child_vitA
0.9760076775431862,0.9813084112149533,Malawi,child_vitA
0.9683301343570058,0.9719626168224299,Malawi,child_vitA
0.9654510556621881,0.9719626168224299,Malawi,child_vitA
0.9587332053742802,0.9719626168224299,Malawi,child_vitA
0.9539347408829175,0.9626168224299065,Malawi,child_vitA
0.9424184261036468,0.9626168224299065,Malawi,child_vitA
0.9309021113243762,0.9158878504672897,Malawi,child_vitA
0.9289827255278311,0.9065420560747663,Malawi,child_vitA
0.918426103646833,0.9065420560747663,Malawi,child_vitA
0.9117082533589251,0.9065420560747663,Malawi,child_vitA
0.9030710172744721,0.897196261682243,Malawi,child_vitA
0.8905950095969289,0.897196261682243,Malawi,child_vitA
0.8838771593090211,0.8878504672897196,Malawi,child_vitA
0.8790786948176583,0.8878504672897196,Malawi,child_vitA
0.8723608445297505,0.8878504672897196,Malawi,child_vitA
0.8714011516314779,0.8878504672897196,Malawi,child_vitA
0.8589251439539347,0.8598130841121495,Malawi,child_vitA
0.8483685220729367,0.8598130841121495,Malawi,child_vitA
0.8406909788867563,0.8411214953271028,Malawi,child_vitA
0.8339731285988483,0.8411214953271028,Malawi,child_vitA
0.8234165067178503,0.8317757009345794,Malawi,child_vitA
0.8128598848368522,0.8317757009345794,Malawi,child_vitA
0.7965451055662188,0.8130841121495327,Malawi,child_vitA
0.789827255278311,0.8130841121495327,Malawi,child_vitA
0.7802303262955854,0.8130841121495327,Malawi,child_vitA
0.7715930902111324,0.8130841121495327,Malawi,child_vitA
0.7648752399232246,0.8037383177570093,Malawi,child_vitA
0.7504798464491362,0.8037383177570093,Malawi,child_vitA
0.738003838771593,0.8037383177570093,Malawi,child_vitA
0.7332053742802302,0.8037383177570093,Malawi,child_vitA
0.7255278310940498,0.8037383177570093,Malawi,child_vitA
0.7178502879078694,0.794392523364486,Malawi,child_vitA
0.7024952015355086,0.7850467289719626,Malawi,child_vitA
0.6919385796545106,0.7850467289719626,Malawi,child_vitA
0.6785028790786949,0.7476635514018691,Malawi,child_vitA
0.6679462571976967,0.7383177570093458,Malawi,child_vitA
0.6554702495201535,0.7383177570093458,Malawi,child_vitA
0.6401151631477927,0.719626168224299,Malawi,child_vitA
0.6314779270633397,0.719626168224299,Malawi,child_vitA
0.6266794625719769,0.7102803738317757,Malawi,child_vitA
0.6161228406909789,0.7009345794392523,Malawi,child_vitA
0.6065259117082533,0.7009345794392523,Malawi,child_vitA
0.5930902111324377,0.7009345794392523,Malawi,child_vitA
0.5844529750479847,0.6915887850467289,Malawi,child_vitA
0.5777351247600768,0.6915887850467289,Malawi,child_vitA
0.5690978886756237,0.6915887850467289,Malawi,child_vitA
0.5652591170825336,0.6915887850467289,Malawi,child_vitA
0.555662188099808,0.6822429906542056,Malawi,child_vitA
0.5547024952015356,0.6728971962616822,Malawi,child_vitA
0.5412667946257197,0.6728971962616822,Malawi,child_vitA
0.5307101727447217,0.6728971962616822,Malawi,child_vitA
0.5268714011516316,0.6542056074766355,Malawi,child_vitA
0.5143953934740884,0.6355140186915887,Malawi,child_vitA
0.5115163147792706,0.6355140186915887,Malawi,child_vitA
0.5038387715930902,0.6355140186915887,Malawi,child_vitA
0.48560460652591175,0.6261682242990654,Malawi,child_vitA
0.4760076775431862,0.6261682242990654,Malawi,child_vitA
0.46833013435700577,0.6261682242990654,Malawi,child_vitA
0.46161228406909793,0.6261682242990654,Malawi,child_vitA
0.45681381957773515,0.6261682242990654,Malawi,child_vitA
0.4472168905950096,0.6074766355140186,Malawi,child_vitA
0.4414587332053743,0.6074766355140186,Malawi,child_vitA
0.4299424184261037,0.5981308411214953,Malawi,child_vitA
0.41842610364683297,0.5887850467289719,Malawi,child_vitA
0.4049904030710173,0.5700934579439252,Malawi,child_vitA
0.3915547024952015,0.5607476635514018,Malawi,child_vitA
0.3790786948176583,0.5514018691588785,Malawi,child_vitA
0.37044145873320533,0.5420560747663551,Malawi,child_vitA
0.36180422264875245,0.5327102803738317,Malawi,child_vitA
0.3550863723608445,0.5327102803738317,Malawi,child_vitA
0.34836852207293667,0.5327102803738317,Malawi,child_vitA
0.3387715930902111,0.5046728971962616,Malawi,child_vitA
0.32533589251439543,0.48598130841121495,Malawi,child_vitA
0.317658349328215,0.48598130841121495,Malawi,child_vitA
0.3099808061420346,0.48598130841121495,Malawi,child_vitA
0.2984644913627639,0.48598130841121495,Malawi,child_vitA
0.2888675623800384,0.4766355140186916,Malawi,child_vitA
0.28214971209213047,0.4392523364485981,Malawi,child_vitA
0.27543186180422263,0.42990654205607476,Malawi,child_vitA
0.26679462571976964,0.4205607476635514,Malawi,child_vitA
0.2514395393474088,0.4205607476635514,Malawi,child_vitA
0.23800383877159303,0.411214953271028,Malawi,child_vitA
0.2312859884836852,0.411214953271028,Malawi,child_vitA
0.2236084452975048,0.411214953271028,Malawi,child_vitA
0.21785028790786953,0.40186915887850466,Malawi,child_vitA
0.20345489443378117,0.37383177570093457,Malawi,child_vitA
0.18809980806142035,0.32710280373831774,Malawi,child_vitA
0.17658349328214973,0.308411214953271,Malawi,child_vitA
0.17082533589251436,0.308411214953271,Malawi,child_vitA
0.16314779270633395,0.29906542056074764,Malawi,child_vitA
0.15163147792706333,0.29906542056074764,Malawi,child_vitA
0.14587332053742808,0.29906542056074764,Malawi,child_vitA
0.1324376199616123,0.29906542056074764,Malawi,child_vitA
0.12284069097888672,0.2803738317757009,Malawi,child_vitA
0.11420345489443373,0.205607476635514,Malawi,child_vitA
0.10460652591170827,0.17757009345794392,Malawi,child_vitA
0.09309021113243765,0.16822429906542055,Malawi,child_vitA
0.0863723608445297,0.16822429906542055,Malawi,child_vitA
0.07677543186180424,0.16822429906542055,Malawi,child_vitA
0.06525911708253362,0.14953271028037382,Malawi,child_vitA
0.05662188099808063,0.102803738317757,Malawi,child_vitA
0.04414587332053743,0.056074766355140186,Malawi,child_vitA
0.03358925143953939,0.037383177570093455,Malawi,child_vitA
0.02303262955854124,0.018691588785046728,Malawi,child_vitA
0.017274472168905985,0.009345794392523364,Malawi,child_vitA
0,0,Malawi,child_vitA
1,1,Malawi,women_vitA
0.9224242424242424,1,Malawi,women_vitA
0.9127272727272727,1,Malawi,women_vitA
0.8933333333333333,1,Malawi,women_vitA
0.8787878787878788,1,Malawi,women_vitA
0.8678787878787879,1,Malawi,women_vitA
0.8569696969696969,1,Malawi,women_vitA
0.8496969696969697,1,Malawi,women_vitA
0.8424242424242424,1,Malawi,women_vitA
0.833939393939394,1,Malawi,women_vitA
0.8290909090909091,1,Malawi,women_vitA
0.8169696969696969,1,Malawi,women_vitA
0.8096969696969697,1,Malawi,women_vitA
0.8,1,Malawi,women_vitA
0.793939393939394,1,Malawi,women_vitA
0.7878787878787878,1,Malawi,women_vitA
0.776969696969697,1,Malawi,women_vitA
0.7575757575757576,1,Malawi,women_vitA
0.7515151515151515,1,Malawi,women_vitA
0.7442424242424243,1,Malawi,women_vitA
0.7381818181818182,1,Malawi,women_vitA
0.7284848484848485,1,Malawi,women_vitA
0.7151515151515151,1,Malawi,women_vitA
0.7066666666666667,1,Malawi,women_vitA
0.6993939393939395,1,Malawi,women_vitA
0.6872727272727273,1,Malawi,women_vitA
0.6787878787878787,0.9090909090909091,Malawi,women_vitA
0.6715151515151515,0.9090909090909091,Malawi,women_vitA
0.6654545454545455,0.8181818181818182,Malawi,women_vitA
0.6593939393939394,0.8181818181818182,Malawi,women_vitA
0.646060606060606,0.8181818181818182,Malawi,women_vitA
0.6339393939393939,0.8181818181818182,Malawi,women_vitA
0.6254545454545455,0.8181818181818182,Malawi,women_vitA
0.6181818181818182,0.8181818181818182,Malawi,women_vitA
0.6096969696969696,0.8181818181818182,Malawi,women_vitA
0.6012121212121212,0.8181818181818182,Malawi,women_vitA
0.5866666666666667,0.8181818181818182,Malawi,women_vitA
0.5781818181818181,0.8181818181818182,Malawi,women_vitA
0.566060606060606,0.8181818181818182,Malawi,women_vitA
0.5527272727272727,0.8181818181818182,Malawi,women_vitA
0.543030303030303,0.8181818181818182,Malawi,women_vitA
0.5333333333333333,0.8181818181818182,Malawi,women_vitA
0.5236363636363637,0.8181818181818182,Malawi,women_vitA
0.5163636363636364,0.8181818181818182,Malawi,women_vitA
0.5066666666666666,0.8181818181818182,Malawi,women_vitA
0.5042424242424243,0.8181818181818182,Malawi,women_vitA
