country,outcome,metric,national_mean,arm,value,delta,lower_better,better
Ghana,child_vitA,mae_pp,8.732539778574642,covariates_only,8.857154459017739,0.12461468044309676,TRUE,FALSE
Ghana,child_vitA,mae_pp,8.732539778574642,spatial_only,8.47508635109916,-0.2574534274754825,TRUE,TRUE
Ghana,child_vitA,mae_pp,8.732539778574642,spatial_plus_covariates,9.089731469596451,0.3571916910218089,TRUE,FALSE
Ghana,child_vitA,mae_pp,8.732539778574642,matern_spamm,8.243836953054585,-0.4887028255200576,TRUE,TRUE
Ghana,child_vitA,rmse_pp,10.956879106200297,covariates_only,10.861054558291126,-0.09582454790917083,TRUE,TRUE
Ghana,child_vitA,rmse_pp,10.956879106200297,spatial_only,10.673760857103685,-0.28311824909661176,TRUE,TRUE
Ghana,child_vitA,rmse_pp,10.956879106200297,spatial_plus_covariates,11.245737759082958,0.2888586528826611,TRUE,FALSE
Ghana,child_vitA,rmse_pp,10.956879106200297,matern_spamm,10.28831794802715,-0.6685611581731479,TRUE,TRUE
Ghana,women_vitA,mae_pp,2.6276431065399417,covariates_only,2.7711699251119724,0.14352681857203065,TRUE,FALSE
Ghana,women_vitA,mae_pp,2.6276431065399417,spatial_only,2.533705290871802,-0.09393781566813963,TRUE,TRUE
Ghana,women_vitA,mae_pp,2.6276431065399417,spatial_plus_covariates,2.832821274989238,0.20517816844929637,TRUE,FALSE
Ghana,women_vitA,mae_pp,2.6276431065399417,matern_spamm,2.700513822026072,0.07287071548613033,TRUE,FALSE
Ghana,women_vitA,rmse_pp,3.8585329429532065,covariates_only,4.249232530964858,0.3906995880116515,TRUE,FALSE
Ghana,women_vitA,rmse_pp,3.8585329429532065,spatial_only,3.7989503242272926,-0.05958261872591386,TRUE,TRUE
Ghana,women_vitA,rmse_pp,3.8585329429532065,spatial_plus_covariates,4.515220238752966,0.6566872957997596,TRUE,FALSE
Ghana,women_vitA,rmse_pp,3.8585329429532065,matern_spamm,4.097956851971555,0.2394239090183481,TRUE,FALSE
Ghana,child_iron,mae_pp,17.331346003761812,covariates_only,15.215513468950848,-2.1158325348109646,TRUE,TRUE
Ghana,child_iron,mae_pp,17.331346003761812,spatial_only,13.668759415228726,-3.6625865885330864,TRUE,TRUE
Ghana,child_iron,mae_pp,17.331346003761812,spatial_plus_covariates,14.14115382143813,-3.190192182323683,TRUE,TRUE
Ghana,child_iron,mae_pp,17.331346003761812,matern_spamm,12.990425130225841,-4.340920873535971,TRUE,TRUE
Ghana,child_iron,rmse_pp,20.11510133217125,covariates_only,20.011457067173605,-0.10364426499764434,TRUE,TRUE
Ghana,child_iron,rmse_pp,20.11510133217125,spatial_only,17.328174593319474,-2.7869267388517756,TRUE,TRUE
Ghana,child_iron,rmse_pp,20.11510133217125,spatial_plus_covariates,18.547854801886178,-1.5672465302850718,TRUE,TRUE
Ghana,child_iron,rmse_pp,20.11510133217125,matern_spamm,16.58912310606252,-3.5259782261087302,TRUE,TRUE
Ghana,women_iron,mae_pp,10.143401150979567,covariates_only,10.248982574425442,0.10558142344587473,TRUE,FALSE
Ghana,women_iron,mae_pp,10.143401150979567,spatial_only,9.349397504982411,-0.7940036459971562,TRUE,TRUE
Ghana,women_iron,mae_pp,10.143401150979567,spatial_plus_covariates,9.662986302954184,-0.4804148480253829,TRUE,TRUE
Ghana,women_iron,mae_pp,10.143401150979567,matern_spamm,9.105473782001221,-1.0379273689783464,TRUE,TRUE
Ghana,women_iron,rmse_pp,12.049609295506704,covariates_only,12.858176051877235,0.8085667563705314,TRUE,FALSE
Ghana,women_iron,rmse_pp,12.049609295506704,spatial_only,11.159529543829402,-0.8900797516773018,TRUE,TRUE
Ghana,women_iron,rmse_pp,12.049609295506704,spatial_plus_covariates,11.66724772607858,-0.3823615694281237,TRUE,TRUE
Ghana,women_iron,rmse_pp,12.049609295506704,matern_spamm,10.903588204099082,-1.146021091407622,TRUE,TRUE
Ghana,women_folate,mae_pp,20.08761291346227,covariates_only,19.304181578979495,-0.7834313344827741,TRUE,TRUE
Ghana,women_folate,mae_pp,20.08761291346227,spatial_only,17.84627542202583,-2.2413374914364397,TRUE,TRUE
Ghana,women_folate,mae_pp,20.08761291346227,spatial_plus_covariates,18.80795755720477,-1.2796553562575,TRUE,TRUE
Ghana,women_folate,mae_pp,20.08761291346227,matern_spamm,18.269469080731373,-1.8181438327308967,TRUE,TRUE
Ghana,women_folate,rmse_pp,23.907608163519406,covariates_only,22.15800891307278,-1.7495992504466251,TRUE,TRUE
Ghana,women_folate,rmse_pp,23.907608163519406,spatial_only,20.86454187224954,-3.0430662912698665,TRUE,TRUE
Ghana,women_folate,rmse_pp,23.907608163519406,spatial_plus_covariates,22.125928159391464,-1.7816800041279421,TRUE,TRUE
Ghana,women_folate,rmse_pp,23.907608163519406,matern_spamm,21.447733017714217,-2.4598751458051886,TRUE,TRUE
Ghana,women_b12,mae_pp,7.895001884734428,covariates_only,8.800997264400984,0.9059953796665559,TRUE,FALSE
Ghana,women_b12,mae_pp,7.895001884734428,spatial_only,8.120910645871342,0.22590876113691483,TRUE,FALSE
Ghana,women_b12,mae_pp,7.895001884734428,spatial_plus_covariates,8.0651772844423,0.17017539970787166,TRUE,FALSE
Ghana,women_b12,mae_pp,7.895001884734428,matern_spamm,7.810933997504975,-0.08406788722945269,TRUE,TRUE
Ghana,women_b12,rmse_pp,9.046658319701564,covariates_only,10.779260090527469,1.7326017708259052,TRUE,FALSE
Ghana,women_b12,rmse_pp,9.046658319701564,spatial_only,9.744864873346035,0.6982065536444715,TRUE,FALSE
Ghana,women_b12,rmse_pp,9.046658319701564,spatial_plus_covariates,9.936583200892592,0.8899248811910283,TRUE,FALSE
Ghana,women_b12,rmse_pp,9.046658319701564,matern_spamm,9.162078367621387,0.11542004791982308,TRUE,FALSE
Sierra Leone,child_vitA,mae_pp,4.864774918562588,covariates_only,18.929923976368883,14.065149057806295,TRUE,FALSE
Sierra Leone,child_vitA,mae_pp,4.864774918562588,spatial_only,5.162699060050878,0.2979241414882896,TRUE,FALSE
Sierra Leone,child_vitA,mae_pp,4.864774918562588,spatial_plus_covariates,19.71517675367302,14.850401835110432,TRUE,FALSE
Sierra Leone,child_vitA,mae_pp,4.864774918562588,matern_spamm,4.868409056653331,0.0036341380907423115,TRUE,FALSE
Sierra Leone,child_vitA,rmse_pp,6.022540452857076,covariates_only,29.013325865619688,22.990785412762612,TRUE,FALSE
Sierra Leone,child_vitA,rmse_pp,6.022540452857076,spatial_only,6.428345239668817,0.4058047868117418,TRUE,FALSE
Sierra Leone,child_vitA,rmse_pp,6.022540452857076,spatial_plus_covariates,28.22203429175149,22.199493838894416,TRUE,FALSE
Sierra Leone,child_vitA,rmse_pp,6.022540452857076,matern_spamm,6.054116266427713,0.031575813570637656,TRUE,FALSE
Sierra Leone,women_vitA,mae_pp,1.3147567796655208,covariates_only,34.423653580500925,33.1088968008354,TRUE,FALSE
Sierra Leone,women_vitA,mae_pp,1.3147567796655208,spatial_only,1.7301291110073485,0.4153723313418276,TRUE,FALSE
Sierra Leone,women_vitA,mae_pp,1.3147567796655208,spatial_plus_covariates,35.30839988005443,33.99364310038891,TRUE,FALSE
Sierra Leone,women_vitA,mae_pp,1.3147567796655208,matern_spamm,1.332888998650748,0.0181322189852271,TRUE,FALSE
Sierra Leone,women_vitA,rmse_pp,1.6048764838118112,covariates_only,56.340466023830196,54.73558954001838,TRUE,FALSE
Sierra Leone,women_vitA,rmse_pp,1.6048764838118112,spatial_only,2.0316431297588045,0.4267666459469932,TRUE,FALSE
Sierra Leone,women_vitA,rmse_pp,1.6048764838118112,spatial_plus_covariates,57.086097627945065,55.48122114413325,TRUE,FALSE
Sierra Leone,women_vitA,rmse_pp,1.6048764838118112,matern_spamm,1.6707593353048635,0.06588285149305229,TRUE,FALSE
Sierra Leone,child_iron,mae_pp,4.8722204187797065,covariates_only,4.178411471061458,-0.6938089477182485,TRUE,TRUE
Sierra Leone,child_iron,mae_pp,4.8722204187797065,spatial_only,5.155885987322467,0.2836655685427605,TRUE,FALSE
Sierra Leone,child_iron,mae_pp,4.8722204187797065,spatial_plus_covariates,10.493909224437914,5.6216888056582075,TRUE,FALSE
Sierra Leone,child_iron,mae_pp,4.8722204187797065,matern_spamm,4.855101441538021,-0.017118977241685762,TRUE,TRUE
Sierra Leone,child_iron,rmse_pp,5.391497709067726,covariates_only,5.17121866243329,-0.22027904663443554,TRUE,TRUE
Sierra Leone,child_iron,rmse_pp,5.391497709067726,spatial_only,5.706784298045819,0.31528658897809336,TRUE,FALSE
Sierra Leone,child_iron,rmse_pp,5.391497709067726,spatial_plus_covariates,26.326200112115266,20.93470240304754,TRUE,FALSE
Sierra Leone,child_iron,rmse_pp,5.391497709067726,matern_spamm,5.44243134019494,0.05093363112721416,TRUE,FALSE
Sierra Leone,women_iron,mae_pp,5.340309454451278,covariates_only,18.12352242570718,12.783212971255901,TRUE,FALSE
Sierra Leone,women_iron,mae_pp,5.340309454451278,spatial_only,6.620806139492426,1.2804966850411477,TRUE,FALSE
Sierra Leone,women_iron,mae_pp,5.340309454451278,spatial_plus_covariates,18.736949785902656,13.396640331451378,TRUE,FALSE
Sierra Leone,women_iron,mae_pp,5.340309454451278,matern_spamm,5.455036701996308,0.11472724754503005,TRUE,FALSE
Sierra Leone,women_iron,rmse_pp,6.985144713950805,covariates_only,26.639288280896427,19.65414356694562,TRUE,FALSE
Sierra Leone,women_iron,rmse_pp,6.985144713950805,spatial_only,8.056062768385814,1.0709180544350092,TRUE,FALSE
Sierra Leone,women_iron,rmse_pp,6.985144713950805,spatial_plus_covariates,26.691708404641584,19.70656369069078,TRUE,FALSE
Sierra Leone,women_iron,rmse_pp,6.985144713950805,matern_spamm,6.986760374560928,0.001615660610123193,TRUE,FALSE
Sierra Leone,women_folate,mae_pp,9.427727088322579,covariates_only,23.204116869737625,13.776389781415046,TRUE,FALSE
Sierra Leone,women_folate,mae_pp,9.427727088322579,spatial_only,11.128087555016327,1.7003604666937484,TRUE,FALSE
Sierra Leone,women_folate,mae_pp,9.427727088322579,spatial_plus_covariates,34.20715819576185,24.779431107439272,TRUE,FALSE
Sierra Leone,women_folate,mae_pp,9.427727088322579,matern_spamm,9.1006984535466,-0.3270286347759779,TRUE,TRUE
Sierra Leone,women_folate,rmse_pp,10.84035419122541,covariates_only,32.54737611560502,21.70702192437961,TRUE,FALSE
Sierra Leone,women_folate,rmse_pp,10.84035419122541,spatial_only,14.269120047813535,3.428765856588125,TRUE,FALSE
Sierra Leone,women_folate,rmse_pp,10.84035419122541,spatial_plus_covariates,44.51469262683042,33.67433843560501,TRUE,FALSE
Sierra Leone,women_folate,rmse_pp,10.84035419122541,matern_spamm,11.40041124749049,0.5600570562650802,TRUE,FALSE
Sierra Leone,women_b12,mae_pp,0.626953065133434,covariates_only,33.674681431001915,33.04772836586848,TRUE,FALSE
Sierra Leone,women_b12,mae_pp,0.626953065133434,spatial_only,0.4475032303785223,-0.17944983475491166,TRUE,TRUE
Sierra Leone,women_b12,mae_pp,0.626953065133434,spatial_plus_covariates,40.65700140998917,40.030048344855736,TRUE,FALSE
Sierra Leone,women_b12,mae_pp,0.626953065133434,matern_spamm,0.6450051394232834,0.01805207428984945,TRUE,FALSE
Sierra Leone,women_b12,rmse_pp,0.7172290320686494,covariates_only,55.619993496814224,54.90276446474557,TRUE,FALSE
Sierra Leone,women_b12,rmse_pp,0.7172290320686494,spatial_only,0.7701810787278955,0.05295204665924613,TRUE,FALSE
Sierra Leone,women_b12,rmse_pp,0.7172290320686494,spatial_plus_covariates,62.24755399152851,61.53032495945986,TRUE,FALSE
Sierra Leone,women_b12,rmse_pp,0.7172290320686494,matern_spamm,0.7493379499550961,0.03210891788644665,TRUE,FALSE
Malawi,child_vitA,mae_pp,8.083808910901476,covariates_only,7.820002248207281,-0.2638066626941953,TRUE,TRUE
Malawi,child_vitA,mae_pp,8.083808910901476,spatial_only,7.961246569108872,-0.12256234179260428,TRUE,TRUE
Malawi,child_vitA,mae_pp,8.083808910901476,spatial_plus_covariates,8.046289733231141,-0.03751917767033497,TRUE,TRUE
Malawi,child_vitA,mae_pp,8.083808910901476,matern_spamm,8.394576156307235,0.3107672454057582,TRUE,FALSE
Malawi,child_vitA,rmse_pp,11.350920604371805,covariates_only,11.139732312042854,-0.2111882923289503,TRUE,TRUE
Malawi,child_vitA,rmse_pp,11.350920604371805,spatial_only,11.250002185472045,-0.10091841889975939,TRUE,TRUE
Malawi,child_vitA,rmse_pp,11.350920604371805,spatial_plus_covariates,11.343822257769128,-0.007098346602676386,TRUE,TRUE
Malawi,child_vitA,rmse_pp,11.350920604371805,matern_spamm,11.971057488761302,0.6201368843894972,TRUE,FALSE
Malawi,women_vitA,mae_pp,1.6262477743170398,covariates_only,3.902541008118959,2.276293233801919,TRUE,FALSE
Malawi,women_vitA,mae_pp,1.6262477743170398,spatial_only,1.6323838472419594,0.006136072924919578,TRUE,FALSE
Malawi,women_vitA,mae_pp,1.6262477743170398,spatial_plus_covariates,11.891773109963841,10.265525335646801,TRUE,FALSE
Malawi,women_vitA,mae_pp,1.6262477743170398,matern_spamm,1.4492950644745408,-0.176952709842499,TRUE,TRUE
Malawi,women_vitA,rmse_pp,3.8240140107907266,covariates_only,14.189851659660983,10.365837648870256,TRUE,FALSE
Malawi,women_vitA,rmse_pp,3.8240140107907266,spatial_only,3.83255350783645,0.008539497045723543,TRUE,FALSE
Malawi,women_vitA,rmse_pp,3.8240140107907266,spatial_plus_covariates,32.50972755042012,28.685713539629397,TRUE,FALSE
Malawi,women_vitA,rmse_pp,3.8240140107907266,matern_spamm,3.895191360663513,0.07117734987278634,TRUE,FALSE
Malawi,child_iron,mae_pp,10.567412295176421,covariates_only,11.066719635135756,0.4993073399593353,TRUE,FALSE
Malawi,child_iron,mae_pp,10.567412295176421,spatial_only,10.880398750544527,0.3129864553681063,TRUE,FALSE
Malawi,child_iron,mae_pp,10.567412295176421,spatial_plus_covariates,12.107408741364294,1.5399964461878728,TRUE,FALSE
Malawi,child_iron,mae_pp,10.567412295176421,matern_spamm,10.803537508268665,0.23612521309224377,TRUE,FALSE
Malawi,child_iron,rmse_pp,14.288672719766984,covariates_only,15.240562127484791,0.9518894077178075,TRUE,FALSE
Malawi,child_iron,rmse_pp,14.288672719766984,spatial_only,14.726213327195195,0.4375406074282111,TRUE,FALSE
Malawi,child_iron,rmse_pp,14.288672719766984,spatial_plus_covariates,16.46852499420448,2.1798522744374953,TRUE,FALSE
Malawi,child_iron,rmse_pp,14.288672719766984,matern_spamm,14.866807662230503,0.5781349424635192,TRUE,FALSE
Malawi,women_iron,mae_pp,10.999118304979815,covariates_only,10.834868697445406,-0.16424960753440843,TRUE,TRUE
Malawi,women_iron,mae_pp,10.999118304979815,spatial_only,11.436286978424215,0.43716867344440047,TRUE,FALSE
Malawi,women_iron,mae_pp,10.999118304979815,spatial_plus_covariates,11.546930902013143,0.5478125970333281,TRUE,FALSE
Malawi,women_iron,mae_pp,10.999118304979815,matern_spamm,10.697565235825266,-0.30155306915454894,TRUE,TRUE
Malawi,women_iron,rmse_pp,13.353478328264579,covariates_only,13.535841243107608,0.18236291484302924,TRUE,FALSE
Malawi,women_iron,rmse_pp,13.353478328264579,spatial_only,14.179845568822843,0.8263672405582643,TRUE,FALSE
Malawi,women_iron,rmse_pp,13.353478328264579,spatial_plus_covariates,14.350891172131625,0.9974128438670462,TRUE,FALSE
Malawi,women_iron,rmse_pp,13.353478328264579,matern_spamm,12.997053633109424,-0.3564246951551553,TRUE,TRUE
Malawi,women_folate,mae_pp,17.017267895792916,covariates_only,15.600933612683084,-1.4163342831098316,TRUE,TRUE
Malawi,women_folate,mae_pp,17.017267895792916,spatial_only,13.27096290428535,-3.746304991507566,TRUE,TRUE
Malawi,women_folate,mae_pp,17.017267895792916,spatial_plus_covariates,14.23135142133476,-2.7859164744581566,TRUE,TRUE
Malawi,women_folate,mae_pp,17.017267895792916,matern_spamm,13.35862535289181,-3.658642542901106,TRUE,TRUE
Malawi,women_folate,rmse_pp,19.636573691000653,covariates_only,19.89149723356981,0.25492354256915917,TRUE,FALSE
Malawi,women_folate,rmse_pp,19.636573691000653,spatial_only,17.247861905509044,-2.3887117854916085,TRUE,TRUE
Malawi,women_folate,rmse_pp,19.636573691000653,spatial_plus_covariates,18.367636049345435,-1.2689376416552172,TRUE,TRUE
Malawi,women_folate,rmse_pp,19.636573691000653,matern_spamm,17.665454004413935,-1.971119686586718,TRUE,TRUE
Malawi,women_b12,mae_pp,4.62036198306319,covariates_only,4.0688793043084734,-0.5514826787547165,TRUE,TRUE
Malawi,women_b12,mae_pp,4.62036198306319,spatial_only,4.024186371920685,-0.5961756111425052,TRUE,TRUE
Malawi,women_b12,mae_pp,4.62036198306319,spatial_plus_covariates,4.3705233221048125,-0.24983866095837737,TRUE,TRUE
Malawi,women_b12,mae_pp,4.62036198306319,matern_spamm,4.128277375017877,-0.49208460804531295,TRUE,TRUE
Malawi,women_b12,rmse_pp,6.202877222419343,covariates_only,6.124605956753457,-0.0782712656658866,TRUE,TRUE
Malawi,women_b12,rmse_pp,6.202877222419343,spatial_only,6.164349530801943,-0.038527691617399995,TRUE,TRUE
Malawi,women_b12,rmse_pp,6.202877222419343,spatial_plus_covariates,7.556681916007789,1.3538046935884456,TRUE,FALSE
Malawi,women_b12,rmse_pp,6.202877222419343,matern_spamm,5.944061550465107,-0.2588156719542365,TRUE,TRUE
Malawi,child_zinc,mae_pp,19.522974723222262,covariates_only,22.15559000640476,2.632615283182499,TRUE,FALSE
Malawi,child_zinc,mae_pp,19.522974723222262,spatial_only,20.871992021888357,1.3490172986660944,TRUE,FALSE
Malawi,child_zinc,mae_pp,19.522974723222262,spatial_plus_covariates,23.34389394862632,3.820919225404058,TRUE,FALSE
Malawi,child_zinc,mae_pp,19.522974723222262,matern_spamm,20.09967494134385,0.5767002181215872,TRUE,FALSE
Malawi,child_zinc,rmse_pp,25.151159686488096,covariates_only,27.720232568169628,2.5690728816815316,TRUE,FALSE
Malawi,child_zinc,rmse_pp,25.151159686488096,spatial_only,26.220902479371095,1.0697427928829981,TRUE,FALSE
Malawi,child_zinc,rmse_pp,25.151159686488096,spatial_plus_covariates,28.998583314443994,3.847423627955898,TRUE,FALSE
Malawi,child_zinc,rmse_pp,25.151159686488096,matern_spamm,26.29352226614116,1.1423625796530636,TRUE,FALSE
Malawi,women_zinc,mae_pp,21.930949406243073,covariates_only,22.484580962386673,0.5536315561435998,TRUE,FALSE
Malawi,women_zinc,mae_pp,21.930949406243073,spatial_only,22.81607283309117,0.8851234268480965,TRUE,FALSE
Malawi,women_zinc,mae_pp,21.930949406243073,spatial_plus_covariates,24.5078523444856,2.576902938242526,TRUE,FALSE
Malawi,women_zinc,mae_pp,21.930949406243073,matern_spamm,24.348175278093738,2.4172258718506647,TRUE,FALSE
Malawi,women_zinc,rmse_pp,26.99889315106596,covariates_only,28.30401200049741,1.305118849431448,TRUE,FALSE
Malawi,women_zinc,rmse_pp,26.99889315106596,spatial_only,28.401288238398724,1.4023950873327635,TRUE,FALSE
Malawi,women_zinc,rmse_pp,26.99889315106596,spatial_plus_covariates,30.568205411240708,3.5693122601747476,TRUE,FALSE
Malawi,women_zinc,rmse_pp,26.99889315106596,matern_spamm,30.657572155530083,3.6586790044641226,TRUE,FALSE
